InertialMeasurementUnit RLA Quaternion1;Accelerometer RWR accZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit RLA accY;Accelerometer RUA_ accZ
-104.0;-8.0;275.0;-31.0;383.0;262.0;316.0
-107.0;16.0;238.0;-50.0;368.0;257.0;323.0
-126.0;69.0;251.0;40.0;323.0;340.0;340.0
-128.0;-53.0;238.0;28.0;313.0;354.0;339.0
-130.0;-6.0;233.0;13.0;305.0;355.0;306.0
-129.0;2.0;250.0;-59.0;298.0;339.0;317.0
-106.0;-29.0;259.0;-34.0;396.0;318.0;307.0
-104.0;0.0;265.0;-14.0;393.0;300.0;353.0
-100.0;32.0;263.0;7.0;385.0;267.0;352.0
-95.0;121.0;212.0;6.0;356.0;306.0;357.0
-84.0;22.0;262.0;105.0;397.0;411.0;279.0
22.0;31.0;146.0;-6.0;327.0;326.0;296.0
238.0;8.0;243.0;-66.0;389.0;316.0;422.0
286.0;-34.0;302.0;-20.0;461.0;436.0;561.0
598.0;74.0;343.0;-148.0;646.0;422.0;545.0
839.0;-613.0;275.0;49.0;508.0;409.0;491.0
132.0;-274.0;265.0;130.0;409.0;542.0;698.0
36.0;-156.0;305.0;65.0;431.0;467.0;547.0
35.0;-88.0;306.0;9.0;423.0;447.0;535.0
34.0;-33.0;298.0;-45.0;423.0;436.0;459.0
34.0;-142.0;300.0;-31.0;422.0;434.0;465.0
33.0;-91.0;304.0;-55.0;433.0;439.0;442.0
32.0;-163.0;304.0;-2.0;434.0;439.0;445.0
32.0;-153.0;302.0;11.0;437.0;443.0;470.0
31.0;-154.0;306.0;29.0;432.0;450.0;470.0
30.0;-89.0;295.0;-30.0;435.0;419.0;455.0
29.0;-138.0;319.0;-37.0;432.0;420.0;465.0
25.0;-129.0;313.0;-99.0;443.0;423.0;476.0
15.0;-160.0;308.0;-167.0;459.0;423.0;460.0
1.0;-155.0;311.0;206.0;452.0;464.0;470.0
91.0;-620.0;250.0;134.0;242.0;352.0;319.0
181.0;-379.0;333.0;27.0;328.0;406.0;384.0
-16.0;-20.0;313.0;40.0;441.0;434.0;508.0
-17.0;-129.0;321.0;44.0;450.0;432.0;496.0
-18.0;-69.0;331.0;23.0;459.0;440.0;503.0
-10.0;-245.0;320.0;50.0;451.0;465.0;491.0
-20.0;-183.0;338.0;-39.0;476.0;430.0;500.0
-20.0;-147.0;326.0;11.0;473.0;427.0;510.0
-21.0;-212.0;328.0;-72.0;458.0;471.0;498.0
-17.0;-162.0;340.0;9.0;451.0;483.0;496.0
-7.0;-166.0;330.0;-7.0;443.0;523.0;485.0
33.0;-140.0;272.0;58.0;452.0;368.0;485.0
52.0;-80.0;314.0;64.0;444.0;332.0;484.0
63.0;-129.0;348.0;-14.0;458.0;372.0;490.0
48.0;-157.0;303.0;-139.0;425.0;403.0;465.0
21.0;-98.0;327.0;13.0;414.0;407.0;408.0
11.0;-25.0;350.0;9.0;430.0;406.0;430.0
-9.0;-39.0;335.0;12.0;446.0;430.0;416.0
-20.0;-58.0;278.0;-53.0;380.0;382.0;448.0
-24.0;-12.0;323.0;-155.0;407.0;386.0;422.0
-15.0;-79.0;332.0;-68.0;454.0;351.0;411.0
-17.0;-44.0;331.0;-7.0;446.0;359.0;425.0
-19.0;-78.0;327.0;46.0;448.0;341.0;424.0
-25.0;-111.0;327.0;127.0;412.0;305.0;438.0
-73.0;-57.0;326.0;66.0;321.0;284.0;430.0
-275.0;-118.0;426.0;-187.0;537.0;411.0;385.0
-185.0;-270.0;409.0;429.0;597.0;573.0;482.0
-118.0;-71.0;273.0;59.0;316.0;250.0;289.0
-198.0;302.0;281.0;-127.0;280.0;813.0;556.0
-550.0;-442.0;222.0;19.0;629.0;3.0;729.0
157.0;179.0;151.0;71.0;290.0;381.0;290.0
-109.0;147.0;146.0;37.0;260.0;332.0;347.0
-149.0;-124.0;113.0;-24.0;542.0;567.0;860.0
-138.0;99.0;242.0;-78.0;334.0;311.0;301.0
-99.0;25.0;244.0;-122.0;278.0;248.0;266.0
-236.0;181.0;246.0;405.0;156.0;246.0;229.0
-67.0;120.0;157.0;46.0;293.0;326.0;324.0
-404.0;-328.0;398.0;-61.0;728.0;604.0;854.0
-47.0;100.0;120.0;-19.0;284.0;359.0;320.0
-180.0;85.0;131.0;104.0;318.0;427.0;278.0
-50.0;95.0;141.0;-43.0;273.0;351.0;295.0
-49.0;40.0;209.0;-11.0;254.0;105.0;257.0
-595.0;111.0;80.0;225.0;286.0;373.0;410.0
-49.0;102.0;330.0;371.0;251.0;330.0;467.0
150.0;85.0;122.0;31.0;278.0;372.0;293.0
-290.0;-550.0;206.0;2.0;533.0;635.0;671.0
-93.0;-59.0;247.0;86.0;282.0;238.0;299.0
207.0;94.0;51.0;19.0;203.0;868.0;390.0
-55.0;145.0;157.0;0.0;310.0;369.0;294.0
-95.0;11.0;230.0;138.0;303.0;245.0;329.0
-62.0;158.0;133.0;-70.0;300.0;379.0;308.0
-68.0;31.0;242.0;402.0;260.0;293.0;268.0
-138.0;50.0;268.0;72.0;333.0;283.0;301.0
-132.0;96.0;291.0;136.0;346.0;247.0;346.0
-123.0;104.0;510.0;-92.0;357.0;49.0;320.0
-67.0;163.0;135.0;12.0;293.0;361.0;311.0
-130.0;-52.0;293.0;-185.0;323.0;233.0;345.0
-68.0;131.0;130.0;28.0;279.0;359.0;309.0
-132.0;18.0;216.0;41.0;302.0;293.0;287.0
-130.0;57.0;278.0;-86.0;321.0;252.0;351.0
-722.0;24.0;200.0;531.0;170.0;146.0;147.0
163.0;65.0;225.0;315.0;346.0;349.0;490.0
-578.0;23.0;347.0;-468.0;442.0;268.0;501.0
-140.0;44.0;277.0;81.0;328.0;271.0;318.0
296.0;93.0;222.0;266.0;237.0;275.0;252.0
-104.0;-74.0;275.0;29.0;314.0;237.0;283.0
-503.0;280.0;76.0;-99.0;407.0;386.0;762.0
-225.0;-191.0;524.0;185.0;484.0;538.0;600.0
-333.0;-7.0;230.0;-108.0;376.0;857.0;513.0
-79.0;88.0;209.0;22.0;331.0;275.0;295.0
-88.0;110.0;158.0;120.0;320.0;300.0;288.0
-613.0;-187.0;56.0;-260.0;155.0;780.0;267.0
-98.0;-265.0;256.0;127.0;756.0;611.0;774.0
-142.0;71.0;281.0;45.0;324.0;283.0;285.0
-102.0;144.0;261.0;46.0;315.0;242.0;327.0
763.0;24.0;320.0;428.0;478.0;365.0;406.0
135.0;129.0;424.0;-533.0;320.0;276.0;202.0
-106.0;77.0;267.0;72.0;325.0;257.0;302.0
88.0;-715.0;310.0;9.0;696.0;652.0;920.0
-105.0;39.0;150.0;-113.0;261.0;291.0;313.0
-307.0;-788.0;175.0;-36.0;463.0;682.0;682.0
286.0;-720.0;629.0;935.0;542.0;99.0;469.0
-307.0;-591.0;386.0;140.0;651.0;500.0;832.0
-150.0;15.0;269.0;-75.0;324.0;254.0;326.0
-153.0;35.0;266.0;-56.0;337.0;255.0;323.0
-225.0;378.0;246.0;-32.0;453.0;629.0;404.0
-149.0;26.0;185.0;-179.0;334.0;340.0;313.0
-122.0;70.0;225.0;-149.0;339.0;297.0;300.0
-704.0;177.0;181.0;-358.0;212.0;322.0;319.0
-210.0;141.0;129.0;38.0;130.0;314.0;316.0
-509.0;-392.0;209.0;8.0;564.0;175.0;739.0
315.0;409.0;119.0;199.0;263.0;357.0;245.0
-154.0;12.0;154.0;-7.0;271.0;356.0;284.0
-409.0;149.0;152.0;70.0;113.0;444.0;236.0
-142.0;104.0;171.0;-5.0;291.0;330.0;345.0
-172.0;-8.0;327.0;-297.0;365.0;284.0;201.0
-417.0;385.0;-72.0;86.0;-104.0;556.0;-7.0
-132.0;7.0;181.0;43.0;290.0;314.0;255.0
-151.0;62.0;188.0;52.0;241.0;370.0;236.0
-127.0;57.0;172.0;24.0;302.0;293.0;298.0
-132.0;141.0;263.0;-22.0;337.0;292.0;318.0
437.0;161.0;-8.0;0.0;37.0;285.0;377.0
-130.0;106.0;260.0;30.0;329.0;273.0;319.0
145.0;58.0;129.0;3.0;272.0;395.0;271.0
-122.0;10.0;156.0;72.0;244.0;215.0;288.0
-126.0;81.0;271.0;-28.0;328.0;271.0;323.0
144.0;91.0;123.0;-18.0;275.0;404.0;313.0
-593.0;55.0;319.0;-69.0;470.0;399.0;365.0
-117.0;61.0;193.0;42.0;307.0;292.0;282.0
-95.0;4.0;172.0;-13.0;281.0;287.0;250.0
-764.0;-613.0;66.0;15.0;301.0;530.0;344.0
-737.0;-409.0;225.0;-344.0;395.0;592.0;470.0
147.0;78.0;122.0;-17.0;273.0;404.0;298.0
125.0;349.0;227.0;124.0;271.0;470.0;259.0
-490.0;-257.0;-102.0;-599.0;304.0;788.0;297.0
-70.0;70.0;196.0;7.0;245.0;924.0;594.0
146.0;99.0;126.0;17.0;290.0;409.0;283.0
-119.0;404.0;46.0;137.0;-64.0;823.0;147.0
67.0;144.0;215.0;-105.0;301.0;389.0;302.0
365.0;-119.0;510.0;-931.0;348.0;127.0;305.0
-107.0;52.0;165.0;3.0;256.0;322.0;277.0
182.0;311.0;17.0;-21.0;-77.0;903.0;103.0
319.0;78.0;554.0;436.0;439.0;20.0;330.0
367.0;8.0;169.0;280.0;263.0;208.0;698.0
148.0;132.0;151.0;52.0;292.0;371.0;301.0
-117.0;125.0;189.0;30.0;303.0;304.0;290.0
-111.0;82.0;169.0;-16.0;253.0;338.0;295.0
-129.0;92.0;164.0;-24.0;277.0;351.0;309.0
284.0;96.0;140.0;-7.0;175.0;257.0;342.0
274.0;104.0;191.0;146.0;210.0;276.0;550.0
460.0;-62.0;479.0;314.0;509.0;305.0;665.0
172.0;85.0;117.0;297.0;213.0;391.0;284.0
154.0;81.0;158.0;-21.0;289.0;380.0;299.0
98.0;487.0;-27.0;664.0;163.0;674.0;243.0
140.0;81.0;143.0;30.0;275.0;415.0;304.0
-215.0;87.0;234.0;27.0;722.0;676.0;657.0
145.0;76.0;106.0;5.0;285.0;367.0;287.0
742.0;396.0;240.0;-27.0;449.0;490.0;319.0
-502.0;48.0;227.0;558.0;474.0;535.0;508.0
-365.0;-127.0;424.0;-139.0;734.0;671.0;863.0
-438.0;-55.0;-3.0;46.0;104.0;781.0;342.0
-105.0;-6.0;238.0;-50.0;296.0;359.0;217.0
742.0;156.0;-23.0;-169.0;147.0;653.0;544.0
-127.0;33.0;173.0;34.0;299.0;354.0;274.0
-134.0;135.0;188.0;17.0;307.0;312.0;290.0
-134.0;58.0;175.0;-68.0;287.0;346.0;289.0
-126.0;96.0;189.0;16.0;300.0;310.0;282.0
-122.0;78.0;181.0;20.0;298.0;308.0;278.0
-120.0;89.0;187.0;-18.0;287.0;307.0;297.0
-117.0;58.0;178.0;-24.0;286.0;327.0;280.0
237.0;107.0;172.0;-8.0;244.0;291.0;241.0
-109.0;137.0;179.0;-19.0;290.0;327.0;278.0
-108.0;91.0;178.0;-16.0;289.0;318.0;285.0
-106.0;89.0;186.0;9.0;293.0;305.0;297.0
-105.0;69.0;185.0;6.0;299.0;311.0;294.0
-105.0;110.0;188.0;5.0;297.0;316.0;296.0
-177.0;207.0;200.0;765.0;311.0;728.0;451.0
-110.0;-504.0;190.0;-4.0;605.0;743.0;648.0
-505.0;-278.0;255.0;767.0;497.0;818.0;706.0
-120.0;-290.0;217.0;106.0;625.0;710.0;796.0
-105.0;119.0;185.0;0.0;299.0;320.0;287.0
-104.0;135.0;182.0;-9.0;294.0;321.0;280.0
-106.0;94.0;188.0;-8.0;299.0;318.0;304.0
-106.0;73.0;186.0;8.0;299.0;319.0;295.0
-105.0;105.0;179.0;9.0;299.0;320.0;293.0
-106.0;98.0;180.0;-32.0;298.0;327.0;294.0
-106.0;75.0;185.0;3.0;299.0;324.0;284.0
-106.0;130.0;186.0;-8.0;297.0;317.0;288.0
-107.0;146.0;186.0;-5.0;298.0;320.0;299.0
-107.0;98.0;185.0;24.0;301.0;318.0;270.0
-107.0;114.0;186.0;-11.0;312.0;322.0;282.0
-110.0;84.0;182.0;0.0;299.0;330.0;301.0
-111.0;121.0;185.0;-12.0;296.0;319.0;285.0
-585.0;-33.0;-32.0;-173.0;52.0;619.0;160.0
-166.0;61.0;177.0;-19.0;337.0;311.0;271.0
-161.0;72.0;215.0;22.0;297.0;314.0;302.0
-153.0;136.0;229.0;20.0;286.0;334.0;333.0
-115.0;87.0;174.0;-66.0;395.0;255.0;359.0
-617.0;-199.0;153.0;340.0;401.0;534.0;694.0
-131.0;63.0;205.0;-107.0;316.0;322.0;287.0
-94.0;69.0;247.0;9.0;347.0;220.0;280.0
534.0;-1131.0;-81.0;-3016.0;936.0;459.0;864.0
-349.0;-630.0;212.0;-1065.0;570.0;567.0;700.0
-88.0;34.0;199.0;-19.0;234.0;312.0;301.0
-84.0;63.0;179.0;-27.0;225.0;296.0;313.0
-71.0;96.0;203.0;16.0;280.0;290.0;296.0
147.0;110.0;138.0;23.0;276.0;358.0;299.0
146.0;58.0;149.0;31.0;289.0;424.0;291.0
386.0;262.0;279.0;282.0;157.0;1017.0;472.0
148.0;83.0;66.0;0.0;308.0;371.0;329.0
805.0;-660.0;265.0;123.0;344.0;305.0;283.0
166.0;95.0;158.0;-4.0;279.0;342.0;286.0
-444.0;133.0;107.0;-62.0;244.0;169.0;281.0
-195.0;28.0;234.0;-17.0;324.0;262.0;339.0
162.0;71.0;114.0;-24.0;261.0;358.0;291.0
-17.0;-156.0;104.0;-174.0;-48.0;1053.0;561.0
158.0;-184.0;58.0;-24.0;464.0;814.0;570.0
158.0;137.0;146.0;23.0;284.0;377.0;293.0
325.0;416.0;429.0;-20.0;692.0;685.0;960.0
-192.0;93.0;240.0;42.0;328.0;291.0;352.0
40.0;79.0;410.0;196.0;566.0;341.0;465.0
-228.0;280.0;310.0;-14.0;218.0;230.0;404.0
-151.0;-242.0;456.0;-65.0;636.0;588.0;898.0
-10.0;66.0;411.0;215.0;545.0;367.0;406.0
-187.0;72.0;260.0;6.0;328.0;266.0;358.0
-31.0;146.0;437.0;161.0;472.0;289.0;474.0
-185.0;110.0;249.0;-20.0;322.0;267.0;315.0
-171.0;120.0;237.0;17.0;323.0;268.0;339.0
-168.0;118.0;243.0;12.0;326.0;291.0;340.0
-186.0;97.0;245.0;-1.0;339.0;275.0;351.0
-151.0;0.0;463.0;134.0;603.0;463.0;441.0
-187.0;71.0;244.0;12.0;336.0;277.0;338.0
621.0;150.0;544.0;15.0;351.0;45.0;270.0
-189.0;67.0;235.0;-25.0;328.0;296.0;332.0
-161.0;-23.0;505.0;152.0;613.0;420.0;410.0
-190.0;83.0;237.0;-19.0;333.0;299.0;331.0
-185.0;56.0;240.0;-17.0;325.0;277.0;345.0
-120.0;122.0;345.0;-141.0;444.0;285.0;335.0
-105.0;221.0;404.0;-348.0;431.0;244.0;380.0
-49.0;171.0;493.0;-103.0;354.0;47.0;324.0
-184.0;74.0;239.0;-11.0;325.0;273.0;348.0
-111.0;79.0;184.0;26.0;300.0;313.0;287.0
41.0;-786.0;722.0;-27.0;788.0;-448.0;726.0
214.0;141.0;257.0;-321.0;330.0;255.0;379.0
-120.0;39.0;531.0;-73.0;380.0;35.0;340.0
-183.0;89.0;241.0;10.0;331.0;284.0;320.0
-32.0;-278.0;369.0;-77.0;638.0;925.0;748.0
-58.0;-466.0;344.0;13.0;717.0;769.0;714.0
155.0;156.0;154.0;-25.0;289.0;372.0;296.0
-182.0;83.0;244.0;8.0;333.0;280.0;351.0
-180.0;85.0;245.0;15.0;333.0;271.0;337.0
1.0;66.0;188.0;-170.0;295.0;346.0;342.0
-4.0;133.0;189.0;-173.0;293.0;347.0;351.0
-17.0;-364.0;531.0;-28.0;780.0;750.0;891.0
-180.0;60.0;244.0;-11.0;332.0;274.0;322.0
50.0;289.0;418.0;-4.0;293.0;262.0;235.0
-186.0;61.0;238.0;-5.0;328.0;286.0;330.0
-187.0;89.0;244.0;2.0;330.0;277.0;339.0
-187.0;51.0;245.0;-21.0;330.0;278.0;328.0
308.0;138.0;133.0;-157.0;207.0;285.0;582.0
-433.0;-95.0;525.0;408.0;616.0;223.0;586.0
16.0;103.0;210.0;11.0;293.0;283.0;322.0
16.0;125.0;207.0;75.0;299.0;275.0;369.0
-352.0;-78.0;305.0;372.0;559.0;594.0;771.0
-184.0;84.0;252.0;2.0;335.0;267.0;335.0
-184.0;54.0;251.0;-23.0;331.0;270.0;339.0
-185.0;56.0;250.0;-12.0;333.0;279.0;331.0
-185.0;85.0;246.0;-13.0;332.0;282.0;350.0
-186.0;85.0;251.0;-21.0;332.0;277.0;339.0
-111.0;110.0;192.0;51.0;303.0;324.0;279.0
375.0;-866.0;566.0;48.0;942.0;239.0;911.0
-185.0;76.0;245.0;6.0;329.0;279.0;336.0
-184.0;59.0;253.0;22.0;334.0;271.0;334.0
-185.0;137.0;256.0;-9.0;334.0;272.0;349.0
-184.0;67.0;258.0;12.0;335.0;271.0;327.0
-184.0;98.0;256.0;8.0;335.0;271.0;329.0
-182.0;65.0;256.0;-4.0;334.0;271.0;319.0
-182.0;88.0;260.0;-11.0;335.0;266.0;319.0
-632.0;-12.0;376.0;-181.0;218.0;146.0;159.0
-181.0;57.0;257.0;-4.0;333.0;256.0;331.0
-182.0;79.0;256.0;-9.0;333.0;260.0;353.0
-701.0;418.0;221.0;19.0;346.0;695.0;528.0
-54.0;-253.0;447.0;-7.0;567.0;824.0;838.0
-112.0;88.0;178.0;-42.0;307.0;330.0;297.0
-112.0;132.0;179.0;-34.0;302.0;325.0;297.0
-184.0;98.0;258.0;5.0;334.0;260.0;350.0
-111.0;163.0;178.0;-11.0;298.0;325.0;310.0
-18.0;101.0;230.0;82.0;294.0;285.0;320.0
-19.0;73.0;235.0;74.0;296.0;266.0;300.0
-73.0;64.0;184.0;-7.0;271.0;342.0;273.0
-65.0;83.0;238.0;90.0;318.0;308.0;271.0
-116.0;-503.0;311.0;-47.0;680.0;675.0;866.0
-50.0;88.0;217.0;117.0;280.0;302.0;324.0
-72.0;46.0;184.0;400.0;255.0;303.0;269.0
-126.0;126.0;250.0;-107.0;311.0;314.0;322.0
-184.0;65.0;254.0;0.0;336.0;264.0;350.0
27.0;-413.0;194.0;203.0;671.0;385.0;839.0
-114.0;148.0;272.0;-193.0;358.0;272.0;317.0
41.0;122.0;146.0;-109.0;294.0;241.0;272.0
45.0;-76.0;99.0;-162.0;492.0;384.0;777.0
-186.0;114.0;254.0;-8.0;337.0;280.0;329.0
8.0;127.0;203.0;-39.0;301.0;310.0;288.0
-283.0;-289.0;346.0;48.0;808.0;662.0;853.0
-186.0;81.0;250.0;-6.0;336.0;278.0;327.0
-359.0;-947.0;392.0;-12.0;955.0;307.0;986.0
-184.0;47.0;251.0;23.0;334.0;269.0;336.0
-182.0;36.0;252.0;-7.0;336.0;267.0;322.0
-678.0;-103.0;375.0;282.0;473.0;480.0;336.0
124.0;136.0;179.0;30.0;209.0;338.0;217.0
-693.0;116.0;336.0;184.0;216.0;810.0;327.0
-182.0;44.0;255.0;-2.0;338.0;269.0;328.0
-179.0;61.0;255.0;17.0;336.0;262.0;340.0
-178.0;58.0;250.0;4.0;331.0;261.0;348.0
232.0;-318.0;190.0;397.0;490.0;749.0;664.0
-1.0;67.0;200.0;-140.0;319.0;297.0;310.0
-178.0;33.0;253.0;-4.0;332.0;259.0;322.0
41.0;418.0;234.0;-189.0;427.0;251.0;315.0
209.0;285.0;261.0;-155.0;409.0;153.0;366.0
-8.0;124.0;198.0;-26.0;322.0;317.0;311.0
188.0;-12.0;177.0;760.0;389.0;375.0;607.0
-182.0;105.0;254.0;-2.0;331.0;262.0;330.0
355.0;12.0;583.0;178.0;619.0;329.0;292.0
-107.0;158.0;255.0;-86.0;374.0;291.0;341.0
-182.0;51.0;252.0;-23.0;338.0;268.0;324.0
-182.0;99.0;254.0;-7.0;335.0;274.0;333.0
-11.0;89.0;195.0;-170.0;322.0;314.0;330.0
454.0;177.0;172.0;-298.0;195.0;198.0;384.0
-181.0;94.0;261.0;-9.0;338.0;265.0;329.0
212.0;0.0;444.0;-162.0;410.0;275.0;139.0
860.0;-50.0;244.0;301.0;314.0;373.0;459.0
-236.0;-456.0;159.0;-13.0;83.0;859.0;870.0
134.0;75.0;361.0;-54.0;680.0;717.0;835.0
-14.0;68.0;185.0;-154.0;316.0;338.0;300.0
-182.0;46.0;262.0;-12.0;339.0;263.0;339.0
-14.0;65.0;195.0;-149.0;314.0;338.0;301.0
-14.0;103.0;188.0;-138.0;309.0;343.0;311.0
-196.0;-76.0;250.0;-10.0;681.0;668.0;742.0
-219.0;-174.0;303.0;12.0;644.0;688.0;678.0
143.0;-6.0;637.0;-115.0;515.0;292.0;317.0
-295.0;-208.0;292.0;207.0;467.0;683.0;768.0
-16.0;32.0;193.0;-211.0;314.0;308.0;275.0
-75.0;95.0;127.0;459.0;305.0;373.0;352.0
-11.0;-51.0;383.0;-15.0;609.0;858.0;625.0
-167.0;64.0;172.0;25.0;362.0;327.0;284.0
-739.0;-226.0;192.0;-846.0;222.0;363.0;195.0
-180.0;34.0;258.0;-21.0;338.0;266.0;327.0
-180.0;103.0;259.0;-11.0;338.0;264.0;329.0
-180.0;67.0;258.0;19.0;347.0;271.0;314.0
-180.0;68.0;256.0;0.0;335.0;272.0;339.0
-180.0;129.0;257.0;-21.0;337.0;260.0;340.0
-182.0;80.0;254.0;-17.0;335.0;275.0;349.0
-182.0;39.0;254.0;-16.0;333.0;268.0;317.0
-183.0;105.0;252.0;9.0;336.0;268.0;314.0
-183.0;96.0;255.0;-8.0;331.0;271.0;342.0
-183.0;57.0;252.0;-5.0;334.0;272.0;338.0
-185.0;85.0;252.0;13.0;335.0;275.0;340.0
-187.0;97.0;251.0;15.0;339.0;280.0;331.0
-182.0;67.0;245.0;7.0;333.0;278.0;341.0
-226.0;-7.0;329.0;159.0;159.0;234.0;162.0
-404.0;-86.0;289.0;111.0;356.0;245.0;459.0
-183.0;60.0;247.0;23.0;336.0;277.0;340.0
-182.0;1.0;302.0;22.0;520.0;277.0;330.0
-108.0;71.0;183.0;-30.0;308.0;325.0;278.0
-329.0;219.0;213.0;329.0;514.0;410.0;418.0
-222.0;-10.0;157.0;-157.0;361.0;787.0;732.0
-155.0;20.0;157.0;-70.0;329.0;257.0;344.0
-154.0;120.0;202.0;-48.0;348.0;276.0;377.0
-495.0;-131.0;330.0;164.0;724.0;696.0;520.0
-116.0;-347.0;522.0;-89.0;640.0;869.0;816.0
-186.0;91.0;249.0;-13.0;336.0;280.0;349.0
-36.0;0.0;128.0;10.0;237.0;260.0;304.0
-138.0;133.0;187.0;18.0;333.0;339.0;303.0
-136.0;139.0;183.0;16.0;326.0;325.0;299.0
8.0;45.0;156.0;27.0;376.0;385.0;219.0
57.0;345.0;63.0;-15.0;244.0;635.0;478.0
69.0;84.0;329.0;-125.0;239.0;225.0;182.0
99.0;188.0;261.0;-230.0;337.0;230.0;460.0
281.0;-472.0;201.0;168.0;613.0;695.0;605.0
-187.0;99.0;254.0;2.0;340.0;284.0;347.0
-186.0;63.0;250.0;-7.0;333.0;278.0;338.0
452.0;-20.0;365.0;232.0;514.0;718.0;730.0
356.0;133.0;470.0;96.0;499.0;881.0;762.0
148.0;84.0;374.0;-79.0;301.0;529.0;354.0
-181.0;50.0;267.0;-15.0;341.0;273.0;315.0
40.0;2.0;63.0;-49.0;312.0;308.0;273.0
-183.0;43.0;256.0;-28.0;337.0;280.0;303.0
-181.0;71.0;252.0;-44.0;332.0;278.0;322.0
-176.0;24.0;249.0;-54.0;316.0;281.0;319.0
-175.0;99.0;248.0;-54.0;311.0;283.0;321.0
34.0;17.0;138.0;-92.0;323.0;289.0;285.0
-170.0;77.0;256.0;-61.0;325.0;280.0;291.0
-168.0;67.0;262.0;-57.0;326.0;269.0;285.0
-164.0;44.0;246.0;-50.0;327.0;240.0;375.0
322.0;-354.0;603.0;-16.0;671.0;887.0;770.0
-224.0;255.0;232.0;-17.0;273.0;400.0;616.0
-140.0;179.0;310.0;-51.0;408.0;383.0;391.0
228.0;-189.0;338.0;68.0;503.0;687.0;737.0
306.0;-115.0;580.0;76.0;657.0;782.0;893.0
467.0;-445.0;505.0;-126.0;805.0;502.0;983.0
283.0;-275.0;344.0;-126.0;414.0;874.0;736.0
299.0;-27.0;489.0;-7.0;509.0;830.0;774.0
367.0;-326.0;458.0;-243.0;674.0;711.0;853.0
593.0;-164.0;475.0;-84.0;548.0;743.0;772.0
414.0;2.0;529.0;76.0;677.0;621.0;831.0
-752.0;-118.0;298.0;-442.0;777.0;663.0;780.0
-295.0;-41.0;421.0;59.0;322.0;493.0;336.0
-106.0;95.0;175.0;9.0;316.0;334.0;298.0
-105.0;97.0;179.0;-19.0;318.0;327.0;282.0
373.0;-291.0;507.0;409.0;744.0;579.0;830.0
-115.0;67.0;166.0;-34.0;293.0;334.0;295.0
-398.0;-208.0;431.0;110.0;634.0;625.0;790.0
-105.0;143.0;185.0;-32.0;317.0;328.0;312.0
-705.0;206.0;115.0;347.0;153.0;345.0;226.0
-111.0;111.0;174.0;-18.0;307.0;331.0;300.0
117.0;109.0;217.0;51.0;229.0;244.0;197.0
-107.0;111.0;178.0;3.0;316.0;327.0;320.0
-475.0;138.0;131.0;-236.0;578.0;592.0;205.0
-185.0;252.0;105.0;83.0;253.0;359.0;359.0
-79.0;150.0;443.0;246.0;491.0;857.0;761.0
-556.0;-293.0;183.0;2.0;578.0;43.0;748.0
-252.0;-6.0;352.0;116.0;494.0;207.0;351.0
-140.0;-197.0;318.0;83.0;428.0;791.0;632.0
-208.0;256.0;390.0;-737.0;379.0;831.0;571.0
-333.0;-457.0;161.0;-70.0;364.0;739.0;542.0
-76.0;68.0;463.0;273.0;618.0;400.0;258.0
-196.0;106.0;271.0;-235.0;160.0;196.0;56.0
-861.0;-383.0;191.0;159.0;443.0;487.0;620.0
425.0;217.0;125.0;188.0;143.0;259.0;211.0
-110.0;154.0;185.0;-1.0;294.0;320.0;287.0
-75.0;-765.0;513.0;71.0;880.0;478.0;1007.0
139.0;129.0;92.0;79.0;256.0;409.0;262.0
-135.0;-547.0;209.0;16.0;650.0;688.0;897.0
-44.0;150.0;82.0;-129.0;136.0;277.0;509.0
-547.0;-463.0;253.0;-4.0;548.0;39.0;873.0
-203.0;94.0;384.0;-320.0;195.0;16.0;251.0
-178.0;354.0;121.0;43.0;331.0;92.0;266.0
-578.0;-189.0;288.0;-195.0;572.0;605.0;781.0
-327.0;294.0;216.0;-191.0;-43.0;87.0;-50.0
-369.0;-543.0;197.0;145.0;447.0;807.0;608.0
-335.0;225.0;306.0;181.0;4.0;-4.0;-84.0
-246.0;429.0;256.0;-1.0;-82.0;-1.0;-118.0
-510.0;-4.0;390.0;-13.0;745.0;227.0;778.0
71.0;37.0;258.0;-4.0;235.0;212.0;202.0
734.0;-311.0;23.0;118.0;267.0;802.0;568.0
-510.0;243.0;216.0;676.0;147.0;588.0;307.0
-353.0;246.0;262.0;-101.0;28.0;113.0;-17.0
-658.0;-22.0;136.0;142.0;134.0;297.0;100.0
730.0;607.0;299.0;33.0;116.0;966.0;384.0
274.0;225.0;523.0;-340.0;440.0;899.0;678.0
-232.0;-199.0;134.0;-193.0;11.0;292.0;716.0
145.0;167.0;106.0;-75.0;243.0;370.0;272.0
-40.0;184.0;126.0;440.0;142.0;315.0;180.0
225.0;232.0;163.0;30.0;221.0;350.0;231.0
-784.0;40.0;103.0;69.0;263.0;384.0;382.0
-298.0;141.0;196.0;117.0;221.0;901.0;579.0
351.0;-599.0;469.0;37.0;691.0;594.0;886.0
70.0;44.0;316.0;-55.0;233.0;171.0;189.0
-648.0;-356.0;207.0;-88.0;645.0;582.0;828.0
