InertialMeasurementUnit LUA accY;InertialMeasurementUnit LLA Quaternion2;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit RUA accY;Accelerometer LUA^ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accX;Accelerometer RUA^ accZ
-308.0;-171.0;530.0;612.0;-410.0;171.0;398.0;-397.0;-108.0
49.0;-10.0;608.0;778.0;-265.0;107.0;586.0;-737.0;190.0
-48.0;105.0;505.0;620.0;-304.0;114.0;536.0;-785.0;-37.0
-3.0;-44.0;672.0;785.0;-111.0;61.0;671.0;-571.0;101.0
-143.0;220.0;854.0;780.0;117.0;58.0;656.0;-701.0;72.0
-245.0;-176.0;789.0;845.0;34.0;376.0;865.0;-506.0;-58.0
-101.0;347.0;378.0;638.0;-43.0;316.0;448.0;-577.0;131.0
93.0;265.0;612.0;777.0;-142.0;180.0;619.0;-649.0;99.0
-2.0;-246.0;897.0;1001.0;40.0;150.0;907.0;-573.0;-71.0
9.0;-167.0;697.0;813.0;191.0;136.0;660.0;-518.0;78.0
89.0;126.0;686.0;913.0;-7.0;-161.0;510.0;-896.0;79.0
427.0;115.0;789.0;911.0;144.0;-81.0;922.0;-1044.0;68.0
118.0;-82.0;844.0;876.0;468.0;-83.0;814.0;-807.0;784.0
56.0;-48.0;1016.0;1037.0;-126.0;-210.0;1042.0;-773.0;83.0
645.0;491.0;789.0;805.0;219.0;-118.0;801.0;-1173.0;24.0
-119.0;-137.0;478.0;458.0;-324.0;188.0;485.0;-600.0;-205.0
-423.0;-51.0;-211.0;343.0;461.0;520.0;-189.0;340.0;587.0
247.0;-150.0;801.0;864.0;-559.0;-213.0;877.0;-1286.0;81.0
-290.0;124.0;819.0;585.0;-181.0;120.0;791.0;-57.0;67.0
7.0;181.0;904.0;987.0;144.0;-144.0;897.0;-982.0;164.0
-211.0;-64.0;809.0;969.0;-96.0;-78.0;735.0;-546.0;30.0
-276.0;-152.0;792.0;782.0;-362.0;-71.0;627.0;-425.0;-189.0
116.0;0.0;981.0;1016.0;-85.0;-183.0;972.0;-949.0;47.0
90.0;-9.0;999.0;1016.0;-127.0;-185.0;966.0;-951.0;9.0
341.0;348.0;1175.0;1283.0;45.0;-250.0;1217.0;-1128.0;192.0
133.0;14.0;846.0;1183.0;-62.0;57.0;956.0;-922.0;90.0
-48.0;-80.0;928.0;1000.0;4.0;-40.0;940.0;-903.0;136.0
33.0;617.0;990.0;1031.0;-245.0;-179.0;979.0;-936.0;-69.0
307.0;-596.0;1101.0;1210.0;-243.0;-284.0;1119.0;-1089.0;-214.0
118.0;127.0;942.0;1036.0;-75.0;-154.0;979.0;-858.0;98.0
193.0;262.0;912.0;1054.0;-90.0;-152.0;987.0;-913.0;147.0
70.0;240.0;940.0;1014.0;-24.0;-122.0;976.0;-933.0;121.0
308.0;-502.0;940.0;922.0;-61.0;-183.0;907.0;-863.0;58.0
65.0;194.0;933.0;1017.0;-128.0;-112.0;954.0;-941.0;-13.0
247.0;411.0;701.0;582.0;246.0;-160.0;386.0;-607.0;132.0
50.0;-22.0;971.0;1007.0;-51.0;-109.0;955.0;-940.0;69.0
-55.0;-75.0;945.0;1007.0;-62.0;-26.0;981.0;-918.0;67.0
258.0;486.0;939.0;1086.0;0.0;-137.0;1019.0;-897.0;72.0
-154.0;116.0;821.0;969.0;-56.0;12.0;909.0;-584.0;0.0
413.0;-277.0;1072.0;1163.0;323.0;-326.0;1085.0;-990.0;326.0
400.0;80.0;764.0;804.0;-64.0;-139.0;715.0;-1100.0;333.0
6.0;-616.0;1367.0;1532.0;-114.0;-446.0;1516.0;-775.0;176.0
267.0;138.0;876.0;985.0;-9.0;-66.0;922.0;-936.0;130.0
-46.0;-314.0;1176.0;1209.0;-285.0;-290.0;1058.0;-764.0;54.0
352.0;579.0;988.0;1179.0;-402.0;-219.0;1063.0;-1204.0;9.0
32.0;-619.0;1012.0;1104.0;12.0;-210.0;1043.0;-817.0;169.0
227.0;-256.0;935.0;594.0;-95.0;-237.0;731.0;-559.0;96.0
303.0;188.0;892.0;976.0;25.0;-133.0;943.0;-856.0;116.0
592.0;-177.0;1024.0;1182.0;19.0;-188.0;1041.0;-1087.0;-63.0
174.0;-258.0;865.0;786.0;-195.0;-127.0;901.0;-825.0;-70.0
-12.0;-276.0;954.0;912.0;-137.0;-296.0;836.0;-681.0;138.0
495.0;22.0;504.0;423.0;-121.0;59.0;279.0;-731.0;-18.0
-109.0;-86.0;949.0;1014.0;47.0;-10.0;909.0;-899.0;172.0
-60.0;-89.0;919.0;1001.0;39.0;-41.0;916.0;-890.0;144.0
181.0;140.0;85.0;-138.0;-147.0;281.0;-109.0;-831.0;49.0
-74.0;-89.0;944.0;995.0;73.0;-41.0;954.0;-901.0;178.0
218.0;64.0;886.0;1037.0;-2.0;-37.0;961.0;-896.0;86.0
154.0;129.0;933.0;1028.0;-93.0;-107.0;980.0;-913.0;20.0
324.0;167.0;915.0;948.0;-63.0;-147.0;996.0;-881.0;283.0
237.0;336.0;671.0;541.0;312.0;143.0;534.0;-601.0;457.0
371.0;79.0;847.0;779.0;-316.0;-117.0;849.0;-738.0;-319.0
569.0;735.0;872.0;501.0;-371.0;-216.0;670.0;-747.0;-91.0
51.0;236.0;938.0;1026.0;-13.0;-104.0;940.0;-927.0;96.0
114.0;166.0;504.0;608.0;-237.0;94.0;476.0;-1001.0;2.0
152.0;428.0;828.0;1006.0;-219.0;-6.0;928.0;-848.0;-85.0
-215.0;-56.0;840.0;959.0;-102.0;-43.0;725.0;-534.0;27.0
529.0;-656.0;1297.0;1383.0;13.0;-319.0;1307.0;-1390.0;62.0
-75.0;-84.0;952.0;1006.0;34.0;-25.0;960.0;-900.0;177.0
26.0;197.0;968.0;1063.0;-162.0;-136.0;1022.0;-911.0;11.0
-7.0;-387.0;893.0;994.0;-360.0;66.0;937.0;-820.0;-231.0
172.0;141.0;923.0;1013.0;-54.0;-155.0;977.0;-935.0;69.0
83.0;-168.0;862.0;578.0;-82.0;-61.0;733.0;-853.0;-132.0
385.0;-391.0;956.0;841.0;-279.0;-298.0;915.0;-891.0;-217.0
356.0;-358.0;888.0;634.0;78.0;-169.0;652.0;-690.0;206.0
396.0;-205.0;953.0;1043.0;324.0;-256.0;950.0;-1042.0;37.0
-95.0;-81.0;905.0;960.0;27.0;-33.0;934.0;-900.0;120.0
402.0;-90.0;1023.0;1096.0;354.0;-298.0;1018.0;-966.0;531.0
-89.0;-96.0;934.0;978.0;-13.0;-9.0;896.0;-886.0;123.0
172.0;132.0;906.0;1041.0;-2.0;-40.0;953.0;-903.0;118.0
198.0;129.0;866.0;1046.0;-66.0;-79.0;970.0;-873.0;143.0
365.0;547.0;1050.0;1143.0;143.0;-482.0;1110.0;-960.0;218.0
95.0;197.0;638.0;847.0;-49.0;1.0;469.0;-273.0;37.0
202.0;-372.0;316.0;-35.0;-383.0;97.0;380.0;-266.0;-179.0
-19.0;-64.0;971.0;1035.0;40.0;-59.0;975.0;-926.0;164.0
-47.0;-53.0;968.0;1013.0;64.0;-50.0;974.0;-922.0;172.0
250.0;326.0;929.0;995.0;6.0;-212.0;950.0;-881.0;123.0
419.0;301.0;1037.0;1059.0;64.0;-253.0;1031.0;-1014.0;267.0
287.0;432.0;663.0;432.0;-310.0;-37.0;729.0;-614.0;-231.0
403.0;329.0;1000.0;1071.0;132.0;-218.0;1068.0;-980.0;76.0
275.0;305.0;975.0;1056.0;25.0;-249.0;989.0;-984.0;76.0
323.0;625.0;586.0;748.0;-21.0;-61.0;618.0;-810.0;110.0
387.0;144.0;782.0;907.0;-24.0;-79.0;803.0;-1278.0;-459.0
-95.0;-56.0;952.0;981.0;28.0;-6.0;936.0;-903.0;158.0
-244.0;-20.0;1145.0;1246.0;26.0;-313.0;1204.0;-567.0;107.0
92.0;-139.0;294.0;273.0;-76.0;171.0;82.0;-377.0;39.0
216.0;175.0;931.0;1009.0;-43.0;-203.0;1001.0;-879.0;215.0
283.0;302.0;964.0;1044.0;-5.0;-255.0;1026.0;-981.0;149.0
112.0;417.0;495.0;149.0;0.0;34.0;156.0;-278.0;258.0
-239.0;4.0;-76.0;-158.0;610.0;292.0;-199.0;322.0;739.0
71.0;475.0;850.0;974.0;-98.0;-14.0;940.0;-820.0;804.0
-185.0;270.0;710.0;998.0;-212.0;188.0;822.0;-723.0;-53.0
660.0;229.0;821.0;927.0;-208.0;-285.0;997.0;-951.0;1.0
-55.0;-82.0;962.0;1002.0;90.0;-29.0;942.0;-910.0;206.0
488.0;50.0;1034.0;937.0;-428.0;-582.0;958.0;-979.0;-302.0
12.0;-114.0;980.0;1032.0;-86.0;-80.0;991.0;-963.0;21.0
-22.0;212.0;932.0;1001.0;5.0;-79.0;951.0;-904.0;130.0
341.0;-308.0;858.0;602.0;98.0;-178.0;653.0;-696.0;337.0
-81.0;-84.0;934.0;1007.0;72.0;-10.0;956.0;-900.0;150.0
183.0;264.0;915.0;988.0;-149.0;-259.0;953.0;-928.0;331.0
73.0;231.0;943.0;1037.0;0.0;-121.0;989.0;-924.0;138.0
-283.0;-175.0;533.0;600.0;-154.0;276.0;452.0;-506.0;-152.0
420.0;-502.0;950.0;1050.0;36.0;-213.0;1019.0;-966.0;118.0
-172.0;-213.0;1052.0;1232.0;187.0;159.0;1181.0;-1034.0;397.0
155.0;138.0;953.0;1031.0;-40.0;-170.0;961.0;-953.0;149.0
47.0;-166.0;888.0;690.0;-201.0;-61.0;769.0;-752.0;-84.0
-110.0;-130.0;652.0;1075.0;-10.0;401.0;720.0;-699.0;22.0
-170.0;58.0;764.0;916.0;-29.0;137.0;855.0;-398.0;53.0
291.0;420.0;928.0;1106.0;-217.0;-131.0;1044.0;-932.0;-99.0
310.0;182.0;853.0;1022.0;-21.0;-166.0;931.0;-1124.0;69.0
-88.0;-95.0;926.0;978.0;-3.0;-8.0;934.0;-880.0;130.0
-95.0;24.0;827.0;829.0;44.0;-138.0;766.0;-511.0;560.0
-416.0;518.0;973.0;985.0;-4.0;-57.0;1044.0;-266.0;-20.0
-33.0;-128.0;952.0;1006.0;-21.0;-42.0;957.0;-919.0;119.0
131.0;-113.0;1066.0;1231.0;-279.0;-240.0;1140.0;-1095.0;-92.0
110.0;153.0;967.0;1032.0;-19.0;-155.0;980.0;-921.0;99.0
90.0;248.0;964.0;1024.0;-74.0;-162.0;971.0;-942.0;83.0
193.0;215.0;1022.0;1060.0;-244.0;-303.0;1033.0;-925.0;41.0
-67.0;-85.0;942.0;1023.0;16.0;-41.0;963.0;-913.0;134.0
429.0;614.0;999.0;1017.0;-195.0;-438.0;1017.0;-996.0;-55.0
-361.0;-412.0;708.0;853.0;316.0;280.0;810.0;-700.0;439.0
343.0;613.0;740.0;884.0;-265.0;-173.0;768.0;-1079.0;74.0
209.0;-569.0;801.0;606.0;-96.0;-19.0;773.0;-688.0;-32.0
62.0;129.0;1013.0;1131.0;-115.0;-180.0;1075.0;-840.0;23.0
-86.0;-101.0;908.0;1002.0;10.0;10.0;921.0;-886.0;144.0
337.0;-572.0;668.0;411.0;301.0;-291.0;363.0;-676.0;197.0
288.0;293.0;555.0;271.0;132.0;8.0;269.0;-473.0;198.0
-46.0;104.0;964.0;1057.0;-44.0;-137.0;1026.0;-833.0;55.0
-18.0;-82.0;951.0;1006.0;10.0;-81.0;958.0;-929.0;145.0
272.0;44.0;1047.0;1045.0;-106.0;-337.0;1037.0;-1003.0;36.0
533.0;143.0;848.0;925.0;-367.0;-325.0;910.0;-836.0;-276.0
364.0;201.0;1295.0;1467.0;8.0;-195.0;1384.0;-1311.0;-160.0
58.0;328.0;933.0;793.0;-208.0;-28.0;763.0;-762.0;31.0
-90.0;-90.0;944.0;987.0;84.0;-28.0;945.0;-919.0;189.0
239.0;463.0;944.0;1023.0;409.0;-186.0;963.0;-907.0;504.0
12.0;456.0;714.0;811.0;-53.0;239.0;772.0;-883.0;-54.0
234.0;209.0;1038.0;1186.0;263.0;-381.0;1082.0;-874.0;387.0
239.0;447.0;1046.0;1166.0;-135.0;-181.0;1123.0;-1015.0;33.0
394.0;484.0;732.0;494.0;-237.0;-110.0;757.0;-695.0;32.0
143.0;144.0;952.0;1037.0;-72.0;-158.0;998.0;-934.0;101.0
221.0;817.0;556.0;141.0;-157.0;6.0;185.0;-375.0;106.0
