InertialMeasurementUnit LUA accY;InertialMeasurementUnit LLA Quaternion2;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit RUA accY;Accelerometer LUA^ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accX;Accelerometer RUA^ accZ
-79.0;82.0;595.0;654.0;-328.0;149.0;572.0;-555.0;159.0
-53.0;124.0;499.0;589.0;-282.0;74.0;524.0;-720.0;67.0
387.0;464.0;741.0;673.0;-460.0;11.0;778.0;-680.0;-281.0
416.0;-436.0;688.0;824.0;194.0;-72.0;720.0;-1038.0;108.0
-143.0;220.0;854.0;780.0;117.0;58.0;656.0;-701.0;72.0
-110.0;-84.0;724.0;820.0;78.0;153.0;759.0;-446.0;20.0
-1.0;245.0;473.0;664.0;-133.0;182.0;500.0;-622.0;122.0
93.0;265.0;612.0;777.0;-142.0;180.0;619.0;-649.0;99.0
13.0;-173.0;867.0;964.0;81.0;157.0;827.0;-609.0;169.0
9.0;-167.0;697.0;813.0;191.0;136.0;660.0;-518.0;78.0
89.0;126.0;686.0;913.0;-7.0;-161.0;510.0;-896.0;79.0
-102.0;-96.0;769.0;857.0;7.0;-5.0;861.0;-497.0;16.0
-29.0;-49.0;951.0;983.0;57.0;-62.0;943.0;-922.0;179.0
-3.0;-44.0;672.0;785.0;-111.0;61.0;671.0;-571.0;101.0
85.0;-7.0;580.0;709.0;-178.0;82.0;574.0;-689.0;84.0
49.0;-10.0;608.0;778.0;-265.0;107.0;586.0;-737.0;190.0
34.0;119.0;667.0;695.0;-228.0;-129.0;604.0;-825.0;-30.0
88.0;-194.0;633.0;747.0;264.0;132.0;577.0;-483.0;172.0
287.0;-118.0;460.0;704.0;28.0;19.0;548.0;-782.0;338.0
-175.0;-138.0;765.0;873.0;-36.0;-81.0;859.0;-519.0;46.0
119.0;161.0;786.0;852.0;-280.0;19.0;792.0;-744.0;-1.0
-188.0;79.0;706.0;933.0;-90.0;162.0;851.0;-523.0;103.0
-181.0;107.0;660.0;911.0;-53.0;85.0;774.0;-513.0;134.0
270.0;277.0;671.0;339.0;106.0;10.0;432.0;-485.0;278.0
-48.0;-79.0;958.0;1006.0;9.0;-61.0;918.0;-903.0;147.0
-48.0;-80.0;928.0;1000.0;4.0;-40.0;940.0;-903.0;136.0
-51.0;-82.0;948.0;978.0;4.0;-34.0;921.0;-901.0;141.0
127.0;53.0;530.0;866.0;106.0;254.0;596.0;-719.0;153.0
205.0;76.0;547.0;847.0;73.0;220.0;633.0;-913.0;206.0
310.0;19.0;617.0;650.0;5.0;-67.0;609.0;-1171.0;215.0
224.0;275.0;685.0;372.0;117.0;-3.0;447.0;-454.0;192.0
205.0;274.0;707.0;391.0;51.0;-10.0;457.0;-423.0;261.0
180.0;276.0;744.0;420.0;50.0;-27.0;511.0;-413.0;343.0
184.0;282.0;767.0;432.0;1.0;-42.0;508.0;-398.0;254.0
207.0;296.0;728.0;408.0;155.0;-37.0;458.0;-401.0;252.0
-15.0;-69.0;548.0;629.0;-70.0;-46.0;579.0;-998.0;96.0
341.0;164.0;853.0;946.0;-126.0;-116.0;875.0;-969.0;19.0
-39.0;155.0;1026.0;963.0;132.0;-290.0;1069.0;-668.0;191.0
149.0;86.0;753.0;798.0;54.0;-90.0;852.0;-798.0;51.0
160.0;143.0;815.0;828.0;157.0;-121.0;747.0;-882.0;483.0
216.0;172.0;810.0;821.0;-18.0;-99.0;765.0;-990.0;372.0
142.0;8.0;833.0;874.0;22.0;-24.0;840.0;-732.0;35.0
242.0;-283.0;839.0;918.0;71.0;-207.0;852.0;-846.0;255.0
140.0;-269.0;752.0;823.0;96.0;-87.0;803.0;-844.0;195.0
58.0;-291.0;773.0;870.0;68.0;-125.0;808.0;-778.0;200.0
96.0;-320.0;878.0;951.0;97.0;-192.0;861.0;-712.0;199.0
411.0;-619.0;774.0;474.0;265.0;-30.0;645.0;-537.0;368.0
317.0;-366.0;847.0;573.0;79.0;-178.0;615.0;-636.0;268.0
256.0;-325.0;848.0;584.0;-28.0;-102.0;600.0;-596.0;302.0
271.0;-316.0;832.0;556.0;161.0;-91.0;632.0;-601.0;214.0
348.0;-314.0;793.0;550.0;102.0;-95.0;584.0;-634.0;177.0
-17.0;-372.0;817.0;878.0;11.0;63.0;821.0;-788.0;19.0
332.0;-389.0;895.0;1006.0;-35.0;-182.0;986.0;-928.0;191.0
341.0;-308.0;858.0;602.0;98.0;-178.0;653.0;-696.0;337.0
338.0;-314.0;909.0;647.0;-72.0;-84.0;644.0;-665.0;185.0
65.0;-215.0;813.0;953.0;-102.0;-86.0;862.0;-806.0;45.0
-28.0;-185.0;842.0;911.0;-42.0;-35.0;877.0;-761.0;63.0
364.0;-315.0;899.0;629.0;101.0;-96.0;660.0;-682.0;265.0
-142.0;-98.0;777.0;849.0;-66.0;57.0;818.0;-716.0;-1.0
-13.0;-74.0;779.0;836.0;-1.0;32.0;770.0;-692.0;75.0
56.0;-98.0;720.0;760.0;-121.0;30.0;685.0;-658.0;91.0
61.0;21.0;770.0;849.0;9.0;-15.0;820.0;-761.0;72.0
8.0;34.0;771.0;849.0;47.0;-37.0;798.0;-726.0;37.0
67.0;20.0;699.0;734.0;-120.0;8.0;681.0;-637.0;90.0
76.0;-29.0;739.0;805.0;-47.0;-1.0;726.0;-687.0;113.0
70.0;-57.0;727.0;772.0;-121.0;15.0;728.0;-720.0;51.0
247.0;-150.0;801.0;864.0;-559.0;-213.0;877.0;-1286.0;81.0
220.0;-132.0;785.0;845.0;-150.0;-131.0;896.0;-825.0;-29.0
102.0;-141.0;806.0;867.0;-137.0;-77.0;905.0;-822.0;-43.0
-169.0;-249.0;944.0;972.0;-173.0;115.0;977.0;-962.0;-69.0
116.0;-46.0;752.0;770.0;127.0;-50.0;716.0;-682.0;141.0
136.0;-44.0;704.0;748.0;153.0;-59.0;680.0;-725.0;207.0
120.0;-54.0;764.0;875.0;73.0;-96.0;719.0;-745.0;280.0
208.0;-89.0;756.0;885.0;75.0;-88.0;770.0;-819.0;216.0
366.0;-102.0;766.0;833.0;101.0;-155.0;811.0;-890.0;167.0
246.0;-263.0;754.0;547.0;164.0;-44.0;544.0;-597.0;336.0
99.0;-339.0;760.0;548.0;-73.0;-185.0;812.0;-745.0;49.0
105.0;-353.0;807.0;681.0;-134.0;-129.0;733.0;-782.0;6.0
260.0;-555.0;622.0;330.0;661.0;37.0;564.0;-506.0;603.0
112.0;-79.0;857.0;970.0;-86.0;-180.0;877.0;-812.0;164.0
162.0;-64.0;792.0;884.0;-103.0;-63.0;792.0;-844.0;50.0
140.0;-40.0;874.0;946.0;23.0;-67.0;923.0;-869.0;37.0
84.0;-34.0;909.0;973.0;18.0;-114.0;929.0;-820.0;84.0
49.0;-32.0;871.0;948.0;5.0;-111.0;854.0;-783.0;128.0
106.0;-39.0;827.0;924.0;-23.0;-67.0;784.0;-767.0;127.0
88.0;-60.0;664.0;763.0;46.0;-27.0;640.0;-641.0;224.0
341.0;-120.0;702.0;801.0;-35.0;-164.0;776.0;-856.0;170.0
227.0;-256.0;935.0;594.0;-95.0;-237.0;731.0;-559.0;96.0
71.0;-171.0;695.0;772.0;48.0;26.0;694.0;-634.0;109.0
29.0;-185.0;662.0;672.0;31.0;34.0;627.0;-555.0;136.0
188.0;-222.0;663.0;746.0;136.0;93.0;632.0;-775.0;214.0
169.0;-185.0;890.0;989.0;440.0;-75.0;883.0;-889.0;430.0
147.0;178.0;806.0;833.0;323.0;-240.0;753.0;-689.0;368.0
251.0;153.0;706.0;717.0;237.0;-199.0;687.0;-750.0;365.0
92.0;107.0;826.0;865.0;5.0;-96.0;833.0;-732.0;185.0
110.0;102.0;766.0;843.0;22.0;-96.0;797.0;-808.0;131.0
63.0;100.0;851.0;953.0;3.0;-82.0;894.0;-832.0;116.0
52.0;96.0;861.0;984.0;-21.0;-61.0;899.0;-826.0;142.0
225.0;599.0;935.0;995.0;-134.0;-126.0;957.0;-803.0;-91.0
135.0;-451.0;714.0;588.0;-68.0;0.0;592.0;-801.0;167.0
-90.0;232.0;754.0;850.0;-105.0;82.0;851.0;-784.0;-72.0
136.0;-162.0;698.0;1041.0;130.0;-84.0;720.0;-857.0;247.0
181.0;-272.0;830.0;815.0;104.0;-157.0;1018.0;-765.0;283.0
-163.0;-623.0;773.0;799.0;641.0;-140.0;821.0;-510.0;318.0
89.0;-363.0;615.0;652.0;133.0;-111.0;588.0;-600.0;276.0
54.0;-413.0;748.0;844.0;41.0;-52.0;808.0;-669.0;120.0
1.0;-411.0;691.0;756.0;35.0;-5.0;746.0;-655.0;148.0
-264.0;-522.0;719.0;788.0;127.0;135.0;720.0;-670.0;232.0
-11.0;-418.0;666.0;752.0;-93.0;54.0;666.0;-606.0;58.0
99.0;335.0;631.0;336.0;-52.0;55.0;416.0;-363.0;217.0
-7.0;-388.0;694.0;846.0;-64.0;45.0;741.0;-640.0;51.0
106.0;-110.0;921.0;928.0;-72.0;-137.0;872.0;-846.0;145.0
36.0;-4.0;846.0;959.0;-36.0;-101.0;806.0;-859.0;105.0
71.0;282.0;862.0;951.0;-34.0;-43.0;885.0;-868.0;155.0
142.0;539.0;781.0;972.0;-32.0;-167.0;835.0;-851.0;149.0
134.0;559.0;760.0;959.0;-235.0;26.0;920.0;-760.0;173.0
229.0;316.0;811.0;890.0;193.0;-194.0;819.0;-794.0;309.0
-27.0;328.0;776.0;902.0;5.0;86.0;817.0;-790.0;69.0
-35.0;343.0;817.0;927.0;48.0;75.0;829.0;-713.0;89.0
29.0;331.0;633.0;840.0;-68.0;82.0;709.0;-699.0;113.0
87.0;321.0;709.0;893.0;-116.0;70.0;770.0;-827.0;66.0
17.0;-196.0;720.0;777.0;311.0;-60.0;612.0;-711.0;736.0
356.0;-318.0;785.0;903.0;11.0;-91.0;893.0;-810.0;54.0
63.0;-380.0;694.0;631.0;-118.0;88.0;621.0;-785.0;179.0
-31.0;-330.0;710.0;711.0;0.0;108.0;619.0;-592.0;200.0
-16.0;-324.0;793.0;853.0;9.0;129.0;745.0;-632.0;161.0
161.0;-40.0;948.0;1055.0;165.0;-170.0;997.0;-868.0;372.0
24.0;-166.0;885.0;919.0;174.0;-12.0;861.0;-843.0;383.0
209.0;-85.0;784.0;900.0;131.0;-28.0;854.0;-787.0;267.0
68.0;-46.0;792.0;978.0;87.0;-10.0;888.0;-764.0;260.0
-34.0;-61.0;790.0;901.0;-35.0;105.0;866.0;-747.0;131.0
-136.0;-69.0;745.0;852.0;-74.0;171.0;787.0;-713.0;50.0
64.0;18.0;632.0;759.0;118.0;109.0;621.0;-601.0;199.0
115.0;44.0;695.0;846.0;11.0;66.0;750.0;-669.0;204.0
243.0;111.0;772.0;984.0;5.0;-9.0;882.0;-783.0;71.0
-40.0;444.0;862.0;1022.0;-154.0;79.0;898.0;-804.0;-49.0
-9.0;303.0;876.0;933.0;5.0;47.0;860.0;-806.0;55.0
-7.0;298.0;774.0;878.0;-30.0;35.0;773.0;-731.0;3.0
-62.0;300.0;714.0;779.0;-121.0;45.0;722.0;-666.0;22.0
-20.0;421.0;709.0;584.0;-369.0;232.0;763.0;-671.0;-147.0
167.0;306.0;776.0;771.0;68.0;-29.0;703.0;-718.0;218.0
159.0;310.0;712.0;742.0;29.0;-52.0;623.0;-644.0;127.0
194.0;330.0;760.0;878.0;-63.0;-97.0;753.0;-727.0;100.0
206.0;-383.0;795.0;715.0;-33.0;40.0;589.0;-758.0;248.0
125.0;-403.0;677.0;597.0;23.0;-49.0;519.0;-483.0;270.0
157.0;-433.0;623.0;580.0;43.0;80.0;578.0;-685.0;149.0
177.0;494.0;717.0;802.0;-444.0;48.0;850.0;-689.0;-157.0
136.0;334.0;838.0;892.0;98.0;-40.0;691.0;-777.0;177.0
112.0;338.0;799.0;839.0;119.0;-93.0;682.0;-723.0;206.0
-80.0;275.0;784.0;692.0;-243.0;62.0;889.0;-753.0;-89.0
-369.0;254.0;645.0;599.0;-356.0;326.0;831.0;-683.0;-112.0
-57.0;201.0;744.0;713.0;-6.0;102.0;689.0;-591.0;32.0
-86.0;221.0;638.0;550.0;205.0;208.0;671.0;-549.0;326.0
243.0;332.0;650.0;863.0;-101.0;-116.0;268.0;-581.0;47.0
144.0;245.0;762.0;876.0;-62.0;99.0;796.0;-751.0;134.0
73.0;253.0;498.0;467.0;-73.0;178.0;640.0;-557.0;108.0
171.0;-118.0;731.0;740.0;128.0;198.0;714.0;-701.0;-4.0
157.0;15.0;592.0;585.0;63.0;143.0;599.0;-673.0;122.0
0.0;156.0;763.0;810.0;-140.0;78.0;806.0;-525.0;149.0
18.0;204.0;798.0;781.0;-128.0;40.0;791.0;-570.0;138.0
83.0;212.0;715.0;747.0;-26.0;59.0;728.0;-516.0;138.0
152.0;215.0;761.0;767.0;-26.0;33.0;753.0;-606.0;55.0
248.0;216.0;871.0;916.0;-27.0;-50.0;890.0;-787.0;69.0
207.0;209.0;863.0;919.0;-72.0;-92.0;917.0;-714.0;54.0
198.0;202.0;867.0;926.0;-90.0;-83.0;935.0;-728.0;236.0
230.0;195.0;885.0;923.0;-88.0;-125.0;959.0;-762.0;269.0
276.0;184.0;905.0;912.0;-82.0;-110.0;968.0;-828.0;250.0
346.0;102.0;746.0;808.0;203.0;12.0;828.0;-903.0;95.0
371.0;103.0;775.0;859.0;196.0;-7.0;849.0;-906.0;121.0
298.0;173.0;792.0;874.0;-14.0;39.0;845.0;-869.0;128.0
246.0;172.0;803.0;882.0;39.0;2.0;873.0;-844.0;180.0
234.0;169.0;792.0;870.0;67.0;-51.0;846.0;-834.0;197.0
204.0;159.0;898.0;949.0;-53.0;-4.0;954.0;-767.0;13.0
427.0;115.0;789.0;911.0;144.0;-81.0;922.0;-1044.0;68.0
266.0;301.0;721.0;727.0;259.0;75.0;684.0;-781.0;424.0
261.0;-153.0;918.0;1018.0;541.0;-147.0;977.0;-918.0;623.0
249.0;564.0;1092.0;1256.0;-44.0;-600.0;1110.0;-633.0;-839.0
201.0;483.0;925.0;1066.0;-368.0;-96.0;987.0;-906.0;252.0
312.0;133.0;860.0;912.0;113.0;-82.0;907.0;-1036.0;-126.0
324.0;167.0;915.0;948.0;-63.0;-147.0;996.0;-881.0;283.0
266.0;286.0;777.0;757.0;291.0;47.0;715.0;-785.0;451.0
248.0;127.0;882.0;929.0;468.0;-190.0;903.0;-823.0;583.0
252.0;64.0;924.0;926.0;51.0;-251.0;885.0;-730.0;465.0
192.0;32.0;836.0;790.0;639.0;-178.0;784.0;-714.0;638.0
204.0;210.0;942.0;986.0;16.0;-128.0;982.0;-735.0;-21.0
264.0;254.0;904.0;986.0;18.0;-188.0;912.0;-1003.0;-20.0
296.0;308.0;696.0;710.0;74.0;-24.0;648.0;-955.0;9.0
292.0;321.0;625.0;682.0;78.0;-8.0;507.0;-960.0;83.0
357.0;507.0;600.0;629.0;156.0;-123.0;548.0;-935.0;-31.0
369.0;559.0;607.0;484.0;110.0;68.0;446.0;-806.0;334.0
358.0;736.0;839.0;640.0;-225.0;-130.0;590.0;-521.0;0.0
-145.0;-194.0;885.0;1039.0;33.0;181.0;990.0;-932.0;225.0
213.0;342.0;699.0;786.0;-11.0;65.0;706.0;-745.0;522.0
482.0;479.0;443.0;442.0;13.0;294.0;466.0;-971.0;514.0
30.0;355.0;441.0;778.0;110.0;-18.0;321.0;-287.0;456.0
415.0;282.0;545.0;667.0;2.0;101.0;533.0;-1342.0;168.0
237.0;336.0;671.0;541.0;312.0;143.0;534.0;-601.0;457.0
237.0;336.0;629.0;624.0;203.0;176.0;567.0;-610.0;478.0
213.0;332.0;583.0;519.0;144.0;96.0;603.0;-639.0;581.0
250.0;26.0;757.0;696.0;72.0;-134.0;787.0;-1088.0;124.0
320.0;311.0;590.0;451.0;319.0;-2.0;389.0;-703.0;495.0
488.0;-322.0;734.0;853.0;147.0;-112.0;683.0;-729.0;197.0
-11.0;282.0;665.0;615.0;318.0;168.0;542.0;-514.0;594.0
184.0;17.0;956.0;1092.0;-54.0;-67.0;944.0;-877.0;97.0
-697.0;45.0;-626.0;-836.0;740.0;750.0;-686.0;762.0;756.0
146.0;183.0;692.0;746.0;-294.0;-96.0;644.0;-1047.0;236.0
207.0;179.0;1007.0;1059.0;146.0;5.0;911.0;-671.0;314.0
60.0;186.0;1049.0;1173.0;189.0;-69.0;1058.0;-572.0;534.0
22.0;167.0;888.0;922.0;165.0;-64.0;950.0;-985.0;399.0
39.0;105.0;961.0;778.0;70.0;-111.0;799.0;-940.0;-126.0
28.0;297.0;776.0;729.0;-396.0;20.0;916.0;-798.0;-274.0
-142.0;117.0;906.0;621.0;284.0;-109.0;725.0;-552.0;-79.0
-79.0;-553.0;815.0;413.0;33.0;-32.0;400.0;-224.0;119.0
80.0;-574.0;633.0;350.0;45.0;-104.0;342.0;-327.0;339.0
244.0;-451.0;495.0;-27.0;-399.0;-126.0;451.0;-351.0;-266.0
187.0;-408.0;676.0;195.0;-108.0;-87.0;308.0;-519.0;257.0
462.0;-624.0;365.0;188.0;-189.0;204.0;85.0;-637.0;143.0
181.0;140.0;85.0;-138.0;-147.0;281.0;-109.0;-831.0;49.0
-274.0;247.0;677.0;697.0;-77.0;230.0;844.0;-726.0;1.0
92.0;-139.0;294.0;273.0;-76.0;171.0;82.0;-377.0;39.0
107.0;200.0;527.0;190.0;-90.0;142.0;241.0;-258.0;340.0
27.0;314.0;958.0;731.0;29.0;-167.0;802.0;-408.0;138.0
48.0;318.0;976.0;734.0;119.0;-296.0;835.0;-469.0;133.0
190.0;290.0;908.0;897.0;25.0;-178.0;767.0;-962.0;156.0
-19.0;607.0;1019.0;1071.0;30.0;-287.0;1073.0;-710.0;18.0
93.0;11.0;872.0;931.0;-286.0;-214.0;707.0;-528.0;-144.0
271.0;57.0;846.0;746.0;-312.0;-222.0;737.0;-655.0;-256.0
-248.0;205.0;677.0;766.0;-134.0;243.0;704.0;-588.0;117.0
328.0;-208.0;719.0;496.0;-206.0;-222.0;546.0;-615.0;-69.0
-214.0;235.0;775.0;609.0;3.0;224.0;849.0;-736.0;58.0
-158.0;231.0;699.0;501.0;-71.0;312.0;824.0;-611.0;-20.0
322.0;-207.0;732.0;533.0;7.0;-244.0;604.0;-606.0;-141.0
320.0;-212.0;729.0;553.0;-376.0;-286.0;583.0;-615.0;-231.0
101.0;649.0;783.0;833.0;-185.0;-62.0;663.0;-693.0;-235.0
69.0;317.0;505.0;434.0;69.0;22.0;398.0;-271.0;379.0
93.0;311.0;524.0;484.0;-65.0;33.0;349.0;-341.0;392.0
-508.0;-32.0;-267.0;-214.0;490.0;619.0;-303.0;482.0;661.0
192.0;-262.0;892.0;850.0;100.0;-329.0;787.0;-483.0;149.0
334.0;514.0;663.0;440.0;-248.0;-82.0;708.0;-647.0;-197.0
47.0;392.0;815.0;461.0;-134.0;-64.0;776.0;-755.0;-98.0
356.0;347.0;893.0;414.0;-20.0;-74.0;765.0;-663.0;50.0
573.0;772.0;826.0;357.0;-510.0;-187.0;551.0;-636.0;-268.0
305.0;209.0;655.0;212.0;73.0;15.0;571.0;-603.0;162.0
136.0;190.0;792.0;267.0;134.0;41.0;739.0;-450.0;298.0
251.0;191.0;704.0;236.0;7.0;51.0;659.0;-553.0;119.0
400.0;344.0;716.0;228.0;320.0;-50.0;637.0;-709.0;247.0
338.0;239.0;714.0;249.0;32.0;-51.0;606.0;-650.0;189.0
135.0;295.0;821.0;309.0;72.0;-35.0;693.0;-837.0;426.0
230.0;480.0;972.0;1108.0;101.0;-175.0;1020.0;-943.0;231.0
297.0;346.0;869.0;285.0;151.0;-158.0;727.0;-764.0;439.0
94.0;278.0;864.0;439.0;-19.0;-89.0;829.0;-852.0;320.0
109.0;270.0;974.0;477.0;-83.0;-9.0;895.0;-858.0;212.0
47.0;276.0;939.0;551.0;-132.0;84.0;885.0;-872.0;230.0
41.0;284.0;889.0;515.0;-170.0;43.0;846.0;-813.0;213.0
199.0;339.0;883.0;643.0;-214.0;25.0;842.0;-914.0;49.0
56.0;328.0;873.0;585.0;-126.0;56.0;841.0;-870.0;-38.0
151.0;496.0;746.0;635.0;-218.0;51.0;791.0;-1001.0;-331.0
303.0;373.0;779.0;705.0;-310.0;-37.0;856.0;-847.0;-100.0
262.0;689.0;727.0;745.0;-484.0;146.0;694.0;-822.0;7.0
152.0;428.0;828.0;1006.0;-219.0;-6.0;928.0;-848.0;-85.0
275.0;306.0;958.0;1037.0;39.0;-261.0;998.0;-973.0;101.0
152.0;255.0;906.0;1009.0;46.0;-111.0;946.0;-948.0;129.0
193.0;262.0;912.0;1054.0;-90.0;-152.0;987.0;-913.0;147.0
88.0;249.0;952.0;1031.0;-59.0;-163.0;950.0;-940.0;78.0
82.0;249.0;951.0;1035.0;-76.0;-165.0;945.0;-938.0;69.0
13.0;276.0;948.0;1043.0;-100.0;-239.0;970.0;-968.0;80.0
79.0;250.0;961.0;1025.0;-72.0;-177.0;967.0;-935.0;68.0
75.0;251.0;963.0;1015.0;-68.0;-162.0;978.0;-932.0;71.0
76.0;251.0;954.0;1007.0;-71.0;-166.0;979.0;-935.0;82.0
98.0;256.0;952.0;1029.0;-71.0;-142.0;973.0;-946.0;66.0
90.0;257.0;949.0;1022.0;-67.0;-163.0;953.0;-938.0;98.0
94.0;257.0;943.0;1021.0;-66.0;-164.0;979.0;-939.0;78.0
84.0;257.0;962.0;1016.0;-70.0;-169.0;965.0;-941.0;92.0
87.0;257.0;959.0;1012.0;-70.0;-164.0;981.0;-939.0;90.0
96.0;257.0;965.0;997.0;-75.0;-179.0;961.0;-942.0;80.0
84.0;256.0;937.0;1036.0;-62.0;-161.0;976.0;-939.0;79.0
84.0;255.0;939.0;1015.0;-64.0;-142.0;949.0;-942.0;70.0
89.0;254.0;940.0;1025.0;-68.0;-177.0;976.0;-939.0;95.0
85.0;254.0;951.0;1015.0;-70.0;-146.0;968.0;-941.0;81.0
86.0;253.0;955.0;1025.0;-77.0;-166.0;967.0;-935.0;80.0
91.0;254.0;948.0;1018.0;-67.0;-157.0;969.0;-938.0;53.0
91.0;254.0;947.0;1008.0;-70.0;-170.0;952.0;-942.0;67.0
92.0;254.0;960.0;1013.0;-74.0;-154.0;982.0;-939.0;80.0
102.0;254.0;952.0;1015.0;-69.0;-172.0;966.0;-949.0;66.0
164.0;551.0;691.0;870.0;245.0;-10.0;628.0;-645.0;305.0
39.0;535.0;659.0;743.0;166.0;127.0;651.0;-599.0;194.0
11.0;523.0;619.0;677.0;7.0;161.0;610.0;-583.0;69.0
93.0;253.0;954.0;1032.0;-79.0;-168.0;968.0;-935.0;87.0
95.0;253.0;955.0;1010.0;-73.0;-171.0;961.0;-936.0;76.0
-29.0;-277.0;675.0;746.0;-293.0;-226.0;606.0;-789.0;284.0
-78.0;-262.0;586.0;631.0;-315.0;-158.0;516.0;-608.0;211.0
157.0;-709.0;1095.0;1115.0;-336.0;-391.0;1051.0;-730.0;-6.0
94.0;251.0;952.0;1021.0;-73.0;-175.0;964.0;-938.0;82.0
-42.0;509.0;581.0;674.0;-2.0;75.0;570.0;-533.0;77.0
62.0;535.0;742.0;847.0;37.0;54.0;796.0;-732.0;109.0
97.0;251.0;962.0;1012.0;-82.0;-182.0;954.0;-942.0;84.0
97.0;250.0;954.0;1016.0;-67.0;-192.0;939.0;-939.0;70.0
98.0;250.0;962.0;998.0;-69.0;-149.0;966.0;-944.0;59.0
95.0;248.0;941.0;1025.0;-76.0;-188.0;988.0;-943.0;69.0
94.0;248.0;956.0;1019.0;-69.0;-161.0;980.0;-939.0;106.0
97.0;253.0;978.0;1034.0;-69.0;-167.0;960.0;-945.0;70.0
211.0;551.0;857.0;968.0;13.0;-217.0;793.0;-817.0;190.0
99.0;248.0;972.0;1008.0;-70.0;-180.0;968.0;-943.0;87.0
95.0;248.0;933.0;1040.0;-66.0;-189.0;973.0;-935.0;78.0
101.0;249.0;952.0;998.0;-74.0;-172.0;946.0;-944.0;78.0
97.0;249.0;954.0;1007.0;-77.0;-171.0;958.0;-943.0;78.0
101.0;251.0;962.0;1016.0;-65.0;-183.0;966.0;-937.0;103.0
101.0;250.0;959.0;1007.0;-67.0;-173.0;962.0;-944.0;71.0
104.0;251.0;950.0;1005.0;-64.0;-187.0;961.0;-944.0;98.0
94.0;251.0;955.0;1006.0;-69.0;-173.0;979.0;-943.0;88.0
97.0;252.0;941.0;1014.0;-71.0;-172.0;969.0;-943.0;73.0
96.0;252.0;950.0;1001.0;-76.0;-167.0;939.0;-944.0;90.0
97.0;252.0;937.0;1006.0;-69.0;-165.0;969.0;-940.0;98.0
94.0;253.0;963.0;1016.0;-67.0;-193.0;950.0;-941.0;69.0
93.0;256.0;951.0;1014.0;-71.0;-167.0;974.0;-942.0;73.0
90.0;257.0;945.0;1015.0;-65.0;-176.0;970.0;-939.0;99.0
83.0;256.0;960.0;1007.0;-63.0;-169.0;976.0;-940.0;92.0
86.0;256.0;963.0;1012.0;-68.0;-143.0;956.0;-937.0;83.0
89.0;256.0;951.0;1007.0;-70.0;-154.0;986.0;-939.0;74.0
84.0;256.0;962.0;1018.0;-64.0;-172.0;981.0;-936.0;79.0
95.0;257.0;951.0;1007.0;-72.0;-143.0;991.0;-944.0;94.0
99.0;256.0;960.0;1017.0;-64.0;-164.0;984.0;-941.0;79.0
88.0;252.0;951.0;1027.0;-80.0;-178.0;970.0;-943.0;88.0
90.0;248.0;952.0;1021.0;-83.0;-175.0;974.0;-941.0;77.0
88.0;248.0;952.0;999.0;-85.0;-168.0;980.0;-941.0;71.0
87.0;248.0;962.0;1012.0;-80.0;-165.0;943.0;-937.0;65.0
92.0;248.0;951.0;1035.0;-78.0;-163.0;956.0;-942.0;59.0
91.0;249.0;965.0;1005.0;-75.0;-154.0;980.0;-943.0;62.0
82.0;249.0;969.0;1005.0;-79.0;-154.0;974.0;-933.0;58.0
99.0;252.0;961.0;1014.0;-74.0;-132.0;978.0;-945.0;76.0
90.0;251.0;944.0;1035.0;-79.0;-164.0;944.0;-935.0;86.0
88.0;252.0;962.0;1023.0;-72.0;-159.0;969.0;-942.0;65.0
87.0;251.0;960.0;996.0;-67.0;-166.0;971.0;-941.0;76.0
85.0;251.0;964.0;1016.0;-74.0;-163.0;964.0;-942.0;77.0
81.0;251.0;970.0;1015.0;-74.0;-155.0;976.0;-942.0;79.0
78.0;253.0;961.0;1030.0;-72.0;-161.0;962.0;-937.0;73.0
89.0;255.0;952.0;1025.0;-73.0;-165.0;967.0;-936.0;69.0
44.0;270.0;976.0;1063.0;-58.0;-122.0;1016.0;-956.0;47.0
89.0;256.0;953.0;1028.0;-68.0;-173.0;950.0;-939.0;81.0
86.0;256.0;970.0;1010.0;-69.0;-172.0;974.0;-940.0;80.0
80.0;256.0;971.0;1012.0;-71.0;-154.0;970.0;-935.0;94.0
106.0;258.0;963.0;1016.0;-57.0;-163.0;945.0;-949.0;95.0
104.0;259.0;953.0;1016.0;-73.0;-163.0;947.0;-952.0;91.0
79.0;257.0;943.0;1013.0;-68.0;-157.0;965.0;-940.0;94.0
75.0;256.0;944.0;1006.0;-62.0;-143.0;993.0;-938.0;103.0
79.0;256.0;958.0;1025.0;-71.0;-162.0;975.0;-940.0;85.0
81.0;256.0;962.0;1034.0;-67.0;-165.0;960.0;-938.0;73.0
75.0;256.0;936.0;1023.0;-62.0;-156.0;979.0;-935.0;77.0
77.0;257.0;959.0;1014.0;-64.0;-155.0;970.0;-936.0;73.0
113.0;529.0;998.0;1190.0;-238.0;-186.0;1007.0;-985.0;-46.0
82.0;258.0;942.0;1019.0;-69.0;-164.0;975.0;-932.0;76.0
326.0;657.0;881.0;951.0;367.0;-232.0;833.0;-977.0;-30.0
85.0;257.0;953.0;1025.0;-74.0;-142.0;983.0;-940.0;76.0
