InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit RLA gyroX
213.0;-304.0;-109.0;936.0;-492.0;-107;645.0;11.0;93.0;-54.0;59.0;154.0;5.0
345.0;-258.0;-67.0;932.0;-229.0;-155;535.0;108.0;215.0;-76.0;25.0;313.0;-285.0
-103.0;-234.0;-814.0;1381.0;686.0;114;586.0;-267.0;625.0;-397.0;-782.0;264.0;-424.0
-219.0;-232.0;-856.0;745.0;-319.0;-90;536.0;-126.0;127.0;27.0;-131.0;90.0;-87.0
-12.0;-244.0;-761.0;344.0;640.0;-90;502.0;-11.0;452.0;-83.0;-45.0;55.0;0.0
-220.0;-232.0;-858.0;748.0;-320.0;-90;533.0;-124.0;130.0;59.0;-138.0;93.0;-70.0
41.0;-292.0;-154.0;995.0;-485.0;-103;593.0;-28.0;-336.0;247.0;215.0;218.0;-412.0
53.0;-305.0;-194.0;1020.0;-424.0;-103;553.0;-31.0;-314.0;-47.0;-30.0;169.0;62.0
-547.0;-262.0;-832.0;320.0;263.0;42;667.0;-70.0;440.0;-48.0;-45.0;18.0;-59.0
60.0;-283.0;-162.0;963.0;-495.0;-101;487.0;-2.0;-302.0;-112.0;-66.0;206.0;2.0
17.0;-298.0;-260.0;979.0;-379.0;-103;590.0;-51.0;-322.0;-479.0;-68.0;180.0;-9.0
-403.0;-99.0;-853.0;480.0;413.0;165;659.0;-162.0;412.0;-349.0;-150.0;93.0;22.0
-593.0;-258.0;-804.0;287.0;172.0;42;664.0;-34.0;444.0;-49.0;-27.0;28.0;-19.0
-581.0;-246.0;-812.0;317.0;194.0;42;669.0;-136.0;445.0;-183.0;-133.0;13.0;-18.0
-577.0;-273.0;-810.0;288.0;200.0;42;669.0;8.0;445.0;-112.0;-48.0;36.0;-53.0
-629.0;-287.0;-763.0;278.0;139.0;37;651.0;-219.0;449.0;-474.0;-143.0;127.0;-305.0
32.0;-267.0;-118.0;999.0;-457.0;-102;589.0;6.0;-306.0;-185.0;-107.0;144.0;202.0
-222.0;-235.0;-863.0;742.0;-320.0;-90;533.0;-59.0;137.0;151.0;-229.0;54.0;-11.0
-648.0;-193.0;-674.0;213.0;-238.0;55;700.0;-58.0;7.0;252.0;-9.0;113.0;31.0
242.0;-264.0;-59.0;990.0;-578.0;-102;611.0;3.0;-531.0;-147.0;12.0;97.0;19.0
64.0;-262.0;-155.0;995.0;-435.0;-102;588.0;40.0;-317.0;42.0;151.0;174.0;172.0
-593.0;-314.0;-828.0;201.0;225.0;50;630.0;208.0;463.0;294.0;313.0;67.0;-27.0
-401.0;12.0;-639.0;300.0;708.0;-109;819.0;-410.0;730.0;-247.0;-564.0;30.0;-72.0
-14.0;-249.0;-761.0;365.0;639.0;-90;501.0;-26.0;451.0;-109.0;-47.0;54.0;-5.0
385.0;-308.0;552.0;593.0;669.0;-88;479.0;414.0;460.0;14.0;372.0;200.0;-409.0
-57.0;854.0;-545.0;372.0;180.0;-154;-615.0;131.0;-591.0;-39.0;14.0;-277.0;522.0
-171.0;-272.0;-768.0;465.0;549.0;-173;569.0;323.0;587.0;8.0;88.0;206.0;-8.0
-14.0;-248.0;-762.0;364.0;638.0;-90;503.0;-40.0;451.0;-57.0;-77.0;52.0;-10.0
-123.0;824.0;-571.0;374.0;185.0;-154;-565.0;-2.0;-563.0;-125.0;-73.0;-277.0;-104.0
5.0;-259.0;-752.0;365.0;647.0;-90;508.0;-46.0;449.0;-55.0;-38.0;52.0;-47.0
-55.0;-270.0;-803.0;331.0;621.0;-90;521.0;-81.0;468.0;-118.0;-117.0;83.0;-76.0
-149.0;-258.0;-752.0;546.0;559.0;-173;570.0;254.0;587.0;225.0;347.0;202.0;245.0
152.0;-331.0;-428.0;567.0;518.0;-91;614.0;-39.0;653.0;-216.0;-29.0;271.0;-30.0
-185.0;-407.0;-557.0;553.0;701.0;168;611.0;274.0;636.0;100.0;196.0;362.0;-330.0
338.0;-282.0;222.0;192.0;691.0;55;659.0;-69.0;750.0;167.0;-21.0;74.0;-26.0
365.0;-247.0;-45.0;949.0;-225.0;-155;539.0;25.0;213.0;-145.0;-66.0;322.0;-182.0
325.0;-293.0;440.0;716.0;-183.0;-44;139.0;631.0;239.0;269.0;520.0;513.0;-2.0
-254.0;-374.0;-515.0;282.0;541.0;141;572.0;602.0;557.0;874.0;860.0;333.0;469.0
-77.0;-327.0;-419.0;594.0;595.0;-175;595.0;159.0;617.0;139.0;186.0;265.0;-4.0
-35.0;-320.0;-386.0;249.0;569.0;157;777.0;221.0;670.0;-45.0;54.0;342.0;344.0
-52.0;-373.0;-401.0;603.0;655.0;-175;611.0;60.0;636.0;-36.0;-117.0;343.0;-487.0
-106.0;-274.0;-124.0;362.0;871.0;-98;655.0;-105.0;836.0;-144.0;-111.0;275.0;79.0
-553.0;-360.0;-259.0;301.0;-259.0;40;716.0;18.0;554.0;72.0;62.0;281.0;855.0
-284.0;-383.0;-651.0;617.0;673.0;-175;616.0;-81.0;632.0;-9.0;-53.0;337.0;410.0
-219.0;-401.0;-560.0;599.0;675.0;-180;605.0;-127.0;628.0;-157.0;-123.0;331.0;-122.0
-121.0;-354.0;-593.0;564.0;646.0;-174;601.0;0.0;626.0;-43.0;76.0;319.0;-23.0
214.0;-277.0;-109.0;950.0;-498.0;-107;647.0;-32.0;90.0;-147.0;-77.0;136.0;28.0
185.0;-282.0;-197.0;1029.0;-355.0;-103;580.0;15.0;-16.0;-59.0;-17.0;44.0;15.0
185.0;-276.0;-198.0;1059.0;-357.0;-103;578.0;4.0;-16.0;-71.0;-23.0;45.0;8.0
10.0;-430.0;-70.0;551.0;611.0;-135;645.0;188.0;514.0;-1341.0;-105.0;351.0;228.0
-28.0;-241.0;-772.0;366.0;634.0;-90;507.0;-34.0;452.0;-71.0;-30.0;39.0;-23.0
-31.0;-237.0;-772.0;376.0;633.0;-90;508.0;-23.0;455.0;-58.0;-49.0;48.0;-2.0
-448.0;-293.0;-982.0;369.0;587.0;124;1104.0;57.0;1023.0;-187.0;-349.0;200.0;108.0
295.0;-377.0;-84.0;971.0;-336.0;-101;514.0;130.0;-138.0;1092.0;379.0;149.0;-109.0
-137.0;-317.0;-711.0;421.0;532.0;-98;682.0;104.0;640.0;227.0;192.0;264.0;151.0
-62.0;-257.0;-862.0;340.0;560.0;-110;499.0;-79.0;467.0;-20.0;-101.0;104.0;-28.0
-54.0;-271.0;-859.0;358.0;559.0;-110;487.0;-30.0;461.0;-66.0;-9.0;109.0;13.0
-233.0;-365.0;-25.0;395.0;439.0;-75;537.0;68.0;549.0;-384.0;69.0;251.0;-126.0
89.0;-259.0;-217.0;956.0;-422.0;-101;474.0;-90.0;-235.0;595.0;-358.0;215.0;-692.0
232.0;-160.0;-195.0;912.0;-621.0;-107;665.0;20.0;37.0;-47.0;-4.0;-10.0;-260.0
312.0;-241.0;-173.0;939.0;-565.0;-106;627.0;-8.0;38.0;-123.0;-46.0;202.0;-262.0
152.0;-194.0;-122.0;969.0;-414.0;-102;636.0;-3.0;-47.0;-186.0;-41.0;44.0;-335.0
-128.0;-119.0;-345.0;890.0;-701.0;-105;708.0;-434.0;24.0;-182.0;-31.0;-53.0;616.0
196.0;-208.0;-84.0;1016.0;-449.0;-102;634.0;-343.0;-56.0;-133.0;-143.0;14.0;250.0
88.0;-523.0;70.0;420.0;483.0;-77;245.0;-653.0;343.0;-266.0;-621.0;447.0;215.0
124.0;-303.0;-239.0;937.0;-189.0;-155;603.0;339.0;315.0;169.0;173.0;313.0;-963.0
151.0;-200.0;-168.0;1020.0;-392.0;-102;577.0;-12.0;-37.0;-81.0;52.0;13.0;-11.0
151.0;-220.0;-179.0;1027.0;-391.0;-102;573.0;2.0;-38.0;-76.0;39.0;22.0;-26.0
151.0;-209.0;-184.0;1000.0;-385.0;-102;569.0;71.0;-38.0;21.0;52.0;29.0;42.0
349.0;-243.0;-43.0;935.0;-227.0;-154;532.0;-166.0;237.0;-221.0;-187.0;308.0;-398.0
-182.0;-226.0;-337.0;922.0;-668.0;-105;699.0;490.0;-8.0;66.0;-15.0;45.0;-2718.0
38.0;-345.0;-78.0;571.0;249.0;-27;-65.0;41.0;157.0;87.0;187.0;386.0;-1040.0
-45.0;-356.0;113.0;510.0;331.0;-69;189.0;203.0;269.0;-19.0;209.0;438.0;7.0
-575.0;-322.0;-785.0;660.0;435.0;-32;743.0;958.0;637.0;1872.0;1234.0;221.0;105.0
40.0;-135.0;-272.0;991.0;-638.0;-108;645.0;175.0;86.0;286.0;-23.0;58.0;495.0
283.0;-262.0;437.0;311.0;-126.0;-90;312.0;1790.0;275.0;1527.0;1755.0;9.0;1848.0
-421.0;-182.0;-916.0;1061.0;377.0;127;997.0;478.0;869.0;332.0;517.0;325.0;203.0
-241.0;-267.0;-866.0;744.0;344.0;-90;570.0;229.0;477.0;50.0;-75.0;145.0;144.0
-19.0;-246.0;-765.0;345.0;638.0;-90;502.0;-6.0;451.0;-19.0;-26.0;52.0;-26.0
-17.0;-256.0;-765.0;357.0;637.0;-90;502.0;-21.0;451.0;-30.0;4.0;54.0;-14.0
-17.0;-248.0;-764.0;374.0;637.0;-90;503.0;1.0;450.0;-59.0;10.0;52.0;-20.0
-437.0;-305.0;-261.0;113.0;192.0;82;560.0;252.0;579.0;-112.0;37.0;259.0;-373.0
-250.0;-236.0;-879.0;751.0;368.0;-90;568.0;70.0;476.0;57.0;139.0;101.0;114.0
-395.0;-230.0;30.0;407.0;-40.0;-29;437.0;-102.0;657.0;8.0;21.0;68.0;-61.0
-400.0;-223.0;24.0;421.0;-53.0;-29;436.0;5.0;658.0;-42.0;-4.0;94.0;57.0
-481.0;-105.0;-65.0;396.0;250.0;11;315.0;343.0;884.0;11.0;251.0;100.0;447.0
-12.0;-252.0;-763.0;356.0;642.0;-90;502.0;-30.0;447.0;-62.0;-7.0;47.0;12.0
-413.0;-294.0;-87.0;415.0;3.0;-29;550.0;-155.0;770.0;-210.0;-133.0;87.0;-960.0
-400.0;-215.0;18.0;444.0;-59.0;-29;430.0;-5.0;652.0;0.0;-4.0;64.0;14.0
-113.0;-131.0;-429.0;947.0;-671.0;-106;641.0;-388.0;47.0;-239.0;-46.0;32.0;-77.0
-17.0;-245.0;-767.0;356.0;639.0;-90;508.0;18.0;452.0;-69.0;-45.0;48.0;-21.0
242.0;-306.0;-68.0;960.0;-494.0;-108;681.0;-68.0;79.0;-63.0;-39.0;133.0;8.0
-402.0;-229.0;21.0;416.0;-54.0;-29;417.0;-53.0;647.0;-163.0;-122.0;70.0;-151.0
287.0;-281.0;-68.0;1008.0;-453.0;-103;592.0;67.0;-24.0;31.0;-81.0;48.0;-86.0
253.0;-266.0;-137.0;1000.0;-366.0;-103;577.0;-49.0;15.0;-40.0;-47.0;38.0;-27.0
251.0;-271.0;-137.0;980.0;-365.0;-103;578.0;20.0;14.0;-56.0;-23.0;42.0;-4.0
252.0;-275.0;-139.0;989.0;-368.0;-103;573.0;-5.0;13.0;-79.0;-67.0;44.0;-21.0
254.0;-272.0;-137.0;1013.0;-367.0;-103;571.0;-6.0;2.0;-77.0;-19.0;50.0;38.0
251.0;-281.0;-139.0;1007.0;-371.0;-103;570.0;-20.0;1.0;-51.0;-62.0;51.0;0.0
245.0;-255.0;-147.0;1006.0;-372.0;-103;571.0;-38.0;0.0;-110.0;-40.0;44.0;44.0
404.0;-213.0;-89.0;940.0;-601.0;-109;646.0;-39.0;60.0;-70.0;-29.0;73.0;22.0
243.0;-313.0;-70.0;970.0;-495.0;-108;677.0;-80.0;78.0;-104.0;-35.0;130.0;20.0
-428.0;-213.0;-5.0;354.0;-32.0;-29;397.0;-167.0;626.0;-253.0;-233.0;44.0;-440.0
244.0;-308.0;-73.0;964.0;-496.0;-108;673.0;-83.0;75.0;91.0;60.0;133.0;36.0
244.0;-324.0;-75.0;950.0;-493.0;-108;667.0;-5.0;78.0;-130.0;-57.0;131.0;-9.0
242.0;-305.0;-76.0;950.0;-495.0;-108;667.0;7.0;79.0;-111.0;-35.0;132.0;19.0
355.0;-202.0;-129.0;950.0;-615.0;-108;648.0;-27.0;59.0;-80.0;-40.0;66.0;258.0
-251.0;-234.0;-871.0;747.0;405.0;-103;568.0;-51.0;482.0;15.0;-27.0;134.0;-104.0
379.0;-213.0;-108.0;938.0;-614.0;-108;647.0;13.0;60.0;-65.0;-27.0;69.0;74.0
250.0;-307.0;-76.0;950.0;-497.0;-108;664.0;-55.0;80.0;-111.0;-27.0;119.0;-21.0
362.0;-185.0;-88.0;921.0;-616.0;-107;648.0;-4.0;52.0;-21.0;-26.0;36.0;-66.0
-1.0;-253.0;-751.0;376.0;644.0;-90;506.0;-43.0;448.0;-124.0;-55.0;59.0;-12.0
-590.0;-347.0;-559.0;460.0;75.0;-172;593.0;-49.0;517.0;-1608.0;0.0;192.0;-60.0
-269.0;-42.0;-1.0;541.0;470.0;-30;429.0;48.0;837.0;204.0;83.0;-101.0;-252.0
-7.0;-247.0;-761.0;358.0;640.0;-90;501.0;9.0;448.0;-51.0;-2.0;53.0;-23.0
94.0;-331.0;17.0;358.0;243.0;-151;523.0;-632.0;279.0;33.0;-1136.0;182.0;-1351.0
-441.0;-495.0;-601.0;254.0;163.0;95;1021.0;-1144.0;821.0;-956.0;-1287.0;308.0;-3087.0
-627.0;-211.0;-832.0;476.0;252.0;-89;1150.0;362.0;1021.0;1211.0;917.0;225.0;-278.0
-323.0;-245.0;-564.0;723.0;468.0;173;585.0;367.0;553.0;-102.0;348.0;165.0;1100.0
215.0;-273.0;-108.0;954.0;-504.0;-107;656.0;-56.0;98.0;-71.0;-95.0;163.0;-10.0
-202.0;-340.0;-221.0;616.0;227.0;-75;357.0;-476.0;383.0;-280.0;-517.0;343.0;-467.0
-2.0;-254.0;-754.0;360.0;646.0;-90;509.0;-70.0;453.0;-124.0;-81.0;50.0;19.0
-5.0;-228.0;-799.0;624.0;644.0;-96;534.0;-24.0;482.0;-47.0;5.0;45.0;23.0
-496.0;-268.0;-776.0;497.0;440.0;-2;1394.0;622.0;1279.0;516.0;347.0;149.0;-260.0
313.0;-244.0;-12.0;1009.0;-374.0;-103;586.0;-11.0;-92.0;-51.0;7.0;6.0;-123.0
108.0;-151.0;-136.0;951.0;-527.0;-101;503.0;-26.0;-60.0;-18.0;-48.0;109.0;-61.0
80.0;-173.0;-139.0;896.0;-597.0;-154;606.0;75.0;-156.0;-325.0;-48.0;155.0;156.0
-499.0;-420.0;-546.0;356.0;427.0;-173;598.0;-274.0;467.0;-223.0;-318.0;198.0;757.0
214.0;-272.0;-110.0;959.0;-508.0;-107;660.0;8.0;101.0;-53.0;-26.0;146.0;-5.0
-333.0;-212.0;-910.0;584.0;110.0;-103;528.0;-87.0;460.0;19.0;124.0;55.0;-144.0
275.0;-284.0;-85.0;980.0;-350.0;-102;595.0;-26.0;42.0;-123.0;-274.0;66.0;-63.0
-18.0;-243.0;-767.0;365.0;639.0;-90;509.0;10.0;450.0;-82.0;-38.0;52.0;-33.0
-341.0;-95.0;-396.0;940.0;-366.0;-154;600.0;17.0;122.0;45.0;234.0;36.0;-203.0
-71.0;-271.0;-873.0;337.0;551.0;-110;502.0;-133.0;468.0;-251.0;-237.0;125.0;-100.0
-61.0;-270.0;-856.0;367.0;534.0;-110;492.0;-23.0;473.0;-164.0;-38.0;148.0;18.0
213.0;-274.0;-110.0;922.0;-511.0;-107;661.0;17.0;102.0;-62.0;-26.0;154.0;-10.0
216.0;-248.0;21.0;959.0;-376.0;-101;532.0;12.0;-56.0;-10.0;-84.0;182.0;-397.0
-393.0;-294.0;117.0;412.0;-29.0;10;542.0;50.0;516.0;94.0;172.0;145.0;81.0
-62.0;-269.0;-857.0;346.0;533.0;-110;492.0;-4.0;472.0;-159.0;-55.0;142.0;-31.0
214.0;-272.0;-110.0;950.0;-510.0;-107;661.0;-13.0;102.0;-71.0;-20.0;146.0;-20.0
-62.0;-272.0;-858.0;340.0;532.0;-110;492.0;-23.0;471.0;-115.0;-27.0;137.0;-69.0
-348.0;-106.0;-398.0;929.0;-355.0;-154;597.0;28.0;129.0;-314.0;16.0;79.0;-124.0
-64.0;-262.0;-858.0;340.0;529.0;-110;492.0;-37.0;472.0;-110.0;-44.0;128.0;-43.0
164.0;-291.0;-204.0;980.0;-419.0;-103;606.0;-42.0;-45.0;-63.0;-33.0;46.0;-32.0
169.0;-271.0;-193.0;979.0;-419.0;-103;602.0;-28.0;-42.0;-116.0;-47.0;41.0;-38.0
172.0;-290.0;-184.0;1011.0;-422.0;-103;590.0;11.0;-40.0;-72.0;-22.0;82.0;15.0
173.0;-296.0;-181.0;995.0;-420.0;-103;589.0;-12.0;-42.0;-68.0;-61.0;88.0;-29.0
173.0;-299.0;-179.0;1000.0;-422.0;-103;587.0;-45.0;-36.0;-66.0;-32.0;96.0;23.0
-363.0;-130.0;-386.0;907.0;-373.0;-154;573.0;-115.0;161.0;-62.0;-361.0;25.0;175.0
-142.0;-123.0;-339.0;936.0;-698.0;-107;682.0;-256.0;-12.0;-220.0;-88.0;-50.0;242.0
-240.0;-407.0;-37.0;215.0;-204.0;10;577.0;215.0;482.0;186.0;554.0;308.0;-13.0
-65.0;-267.0;-862.0;359.0;530.0;-110;492.0;-49.0;471.0;-115.0;-63.0;137.0;12.0
-118.0;-136.0;-93.0;845.0;-811.0;-110;713.0;-26.0;93.0;-117.0;-69.0;178.0;177.0
236.0;-257.0;-108.0;991.0;-370.0;-103;623.0;23.0;3.0;-21.0;-61.0;27.0;345.0
193.0;-160.0;-251.0;929.0;-634.0;-106;645.0;33.0;25.0;-58.0;-34.0;15.0;702.0
-181.0;-80.0;-339.0;917.0;-733.0;-107;700.0;64.0;-23.0;-2.0;-21.0;-100.0;-139.0
132.0;-208.0;-168.0;996.0;-409.0;-102;632.0;0.0;-41.0;-12.0;-48.0;36.0;-143.0
-4.0;-257.0;-753.0;365.0;641.0;-90;506.0;-30.0;449.0;-120.0;-79.0;50.0;-27.0
-265.0;-123.0;-52.0;547.0;-150.0;16;664.0;128.0;504.0;-696.0;-699.0;118.0;230.0
-401.0;-298.0;119.0;420.0;-41.0;10;543.0;-138.0;518.0;-240.0;-374.0;155.0;255.0
-370.0;-312.0;144.0;452.0;-30.0;10;524.0;-65.0;505.0;-218.0;13.0;143.0;57.0
-112.0;-576.0;17.0;41.0;-745.0;-24;424.0;79.0;255.0;-18.0;67.0;577.0;122.0
-370.0;-319.0;158.0;454.0;-35.0;10;514.0;7.0;493.0;-343.0;-146.0;185.0;-15.0
-298.0;-327.0;-86.0;296.0;-152.0;-136;589.0;-182.0;454.0;-647.0;-384.0;210.0;-425.0
202.0;-289.0;-79.0;1002.0;-429.0;-102;570.0;87.0;-45.0;-127.0;-664.0;130.0;-42.0
335.0;-377.0;134.0;918.0;51.0;-133;394.0;-116.0;-166.0;882.0;-885.0;189.0;986.0
-15.0;-245.0;-768.0;357.0;641.0;-90;509.0;6.0;453.0;-47.0;-17.0;52.0;-14.0
-700.0;-350.0;-821.0;781.0;264.0;67;678.0;-383.0;530.0;-1100.0;-672.0;385.0;-1092.0
-546.0;-298.0;-727.0;512.0;289.0;-131;880.0;-209.0;755.0;-507.0;-342.0;175.0;-935.0
327.0;-204.0;-129.0;949.0;-582.0;-107;639.0;-20.0;79.0;-78.0;-23.0;97.0;54.0
312.0;-209.0;-67.0;954.0;-490.0;-101;402.0;-10.0;0.0;-62.0;-22.0;160.0;-43.0
-32.0;-297.0;-843.0;332.0;591.0;-110;478.0;-143.0;433.0;-207.0;107.0;96.0;-189.0
277.0;-164.0;-151.0;944.0;-631.0;-107;651.0;-10.0;32.0;-50.0;-22.0;-11.0;23.0
-8.0;-247.0;-758.0;347.0;640.0;-90;503.0;-16.0;450.0;-81.0;-20.0;50.0;21.0
200.0;-296.0;-129.0;949.0;-499.0;-108;616.0;-20.0;73.0;-94.0;-42.0;124.0;-5.0
-32.0;-315.0;-295.0;916.0;-287.0;-103;520.0;-3.0;-366.0;-72.0;-47.0;364.0;54.0
-10.0;-250.0;-760.0;362.0;641.0;-90;507.0;-32.0;453.0;-91.0;-71.0;54.0;5.0
-573.0;25.0;-346.0;294.0;160.0;-68;888.0;210.0;910.0;-96.0;92.0;-106.0;149.0
-13.0;-252.0;-758.0;338.0;637.0;-90;507.0;-12.0;449.0;-44.0;-42.0;46.0;-21.0
-13.0;-251.0;-759.0;364.0;641.0;-90;509.0;-15.0;453.0;-67.0;-11.0;46.0;-20.0
3.0;-240.0;-786.0;629.0;651.0;-97;527.0;22.0;488.0;-19.0;0.0;68.0;18.0
-527.0;-415.0;-427.0;367.0;-207.0;40;735.0;25.0;575.0;-272.0;-89.0;338.0;-150.0
-559.0;-43.0;-429.0;374.0;-33.0;-68;902.0;-145.0;828.0;-286.0;-161.0;19.0;-161.0
-21.0;-254.0;-765.0;347.0;636.0;-90;509.0;57.0;455.0;23.0;34.0;51.0;34.0
131.0;-126.0;-157.0;944.0;-615.0;-106;658.0;339.0;111.0;-195.0;-57.0;60.0;43.0
123.0;-328.0;-175.0;932.0;-491.0;-107;655.0;-50.0;87.0;-227.0;7.0;94.0;-81.0
-66.0;-266.0;-859.0;365.0;526.0;-110;493.0;-20.0;471.0;-50.0;-31.0;131.0;26.0
-64.0;-282.0;-858.0;359.0;527.0;-110;493.0;44.0;475.0;-39.0;14.0;140.0;71.0
231.0;-167.0;-207.0;935.0;-635.0;-108;693.0;44.0;46.0;26.0;71.0;31.0;-422.0
209.0;-360.0;-91.0;930.0;-463.0;-108;650.0;49.0;96.0;-83.0;24.0;184.0;-126.0
-135.0;-328.0;-860.0;250.0;584.0;-90;547.0;139.0;443.0;-104.0;-59.0;85.0;21.0
-67.0;-268.0;-863.0;362.0;525.0;-110;491.0;2.0;474.0;-73.0;-21.0;136.0;11.0
-65.0;-264.0;-861.0;367.0;526.0;-110;492.0;46.0;473.0;-33.0;1.0;138.0;-20.0
247.0;-320.0;-68.0;957.0;-509.0;-108;658.0;113.0;80.0;-64.0;-6.0;157.0;-113.0
214.0;-329.0;-87.0;969.0;-461.0;-108;648.0;4.0;93.0;-28.0;-38.0;131.0;6.0
211.0;-320.0;-92.0;960.0;-463.0;-108;650.0;-19.0;87.0;-58.0;-55.0;129.0;-12.0
211.0;-319.0;-91.0;943.0;-463.0;-108;650.0;-35.0;86.0;-48.0;-27.0;126.0;8.0
212.0;-318.0;-93.0;923.0;-466.0;-108;651.0;-6.0;87.0;-98.0;-14.0;121.0;-23.0
-7.0;-286.0;-823.0;358.0;608.0;-110;490.0;-52.0;446.0;-62.0;-257.0;94.0;62.0
12.0;-333.0;-783.0;309.0;648.0;-98;504.0;271.0;436.0;119.0;242.0;102.0;75.0
153.0;-186.0;300.0;727.0;-192.0;-79;97.0;-352.0;377.0;268.0;-405.0;356.0;-422.0
-34.0;-106.0;-9.0;891.0;-878.0;-113;718.0;-40.0;50.0;-85.0;-5.0;422.0;-103.0
211.0;-319.0;-95.0;960.0;-463.0;-108;651.0;28.0;87.0;-61.0;-26.0;125.0;-10.0
148.0;-285.0;-150.0;949.0;-499.0;-108;642.0;-44.0;84.0;-123.0;-61.0;104.0;-55.0
210.0;-322.0;-94.0;936.0;-463.0;-108;651.0;17.0;88.0;-68.0;-38.0;121.0;10.0
-26.0;-176.0;-787.0;183.0;637.0;-76;537.0;312.0;466.0;462.0;566.0;52.0;-446.0
241.0;-174.0;-207.0;967.0;-624.0;-107;658.0;-19.0;7.0;-58.0;-8.0;12.0;-22.0
268.0;-160.0;-181.0;932.0;-628.0;-107;659.0;-29.0;16.0;-45.0;-49.0;23.0;-99.0
-107.0;-119.0;-326.0;914.0;-676.0;-106;723.0;295.0;31.0;84.0;-46.0;-29.0;-494.0
210.0;-321.0;-95.0;931.0;-464.0;-108;651.0;13.0;88.0;-67.0;-25.0;124.0;-8.0
193.0;-331.0;-107.0;959.0;-460.0;-108;647.0;-6.0;86.0;-63.0;-70.0;126.0;28.0
192.0;-317.0;-106.0;946.0;-462.0;-108;648.0;-89.0;87.0;-36.0;-13.0;136.0;27.0
-14.0;-244.0;-762.0;361.0;640.0;-90;506.0;-20.0;451.0;-10.0;-28.0;49.0;3.0
-22.0;-265.0;-771.0;350.0;630.0;-90;515.0;-1.0;450.0;-15.0;15.0;55.0;60.0
-22.0;-252.0;-764.0;337.0;635.0;-90;509.0;-30.0;451.0;-74.0;-17.0;49.0;-4.0
140.0;-209.0;-231.0;984.0;-505.0;-101;474.0;82.0;22.0;-113.0;-50.0;147.0;76.0
83.0;-229.0;-228.0;914.0;-551.0;-107;649.0;-24.0;70.0;-139.0;1.0;53.0;-652.0
-22.0;-254.0;-766.0;358.0;634.0;-90;508.0;-67.0;452.0;-74.0;-17.0;47.0;-21.0
29.0;-128.0;-100.0;896.0;-757.0;-113;680.0;-497.0;-21.0;245.0;-500.0;321.0;-411.0
-25.0;-249.0;-767.0;369.0;634.0;-90;509.0;-3.0;452.0;-71.0;-21.0;49.0;-14.0
143.0;-163.0;-140.0;967.0;-524.0;-101;499.0;-69.0;-36.0;-33.0;-35.0;79.0;-53.0
22.0;-246.0;-766.0;525.0;655.0;-98;524.0;75.0;489.0;84.0;151.0;63.0;86.0
-10.0;-262.0;-756.0;345.0;640.0;-90;510.0;11.0;454.0;-78.0;-30.0;58.0;36.0
-24.0;-248.0;-769.0;346.0;636.0;-90;511.0;-41.0;455.0;-71.0;-37.0;55.0;-23.0
129.0;-156.0;-152.0;953.0;-524.0;-101;511.0;13.0;-23.0;-11.0;-42.0;85.0;27.0
30.0;-246.0;-757.0;554.0;654.0;-98;526.0;11.0;491.0;-137.0;-68.0;89.0;-5.0
-26.0;-250.0;-768.0;337.0;634.0;-90;508.0;8.0;452.0;-34.0;-24.0;50.0;-46.0
-219.0;-227.0;-859.0;776.0;-327.0;-90;528.0;14.0;132.0;-3.0;-223.0;98.0;65.0
-24.0;-250.0;-768.0;358.0;634.0;-90;509.0;2.0;451.0;-45.0;-17.0;49.0;-38.0
317.0;-216.0;-48.0;999.0;-449.0;-102;650.0;28.0;-100.0;-79.0;-26.0;23.0;-47.0
277.0;-287.0;-47.0;1028.0;-465.0;-103;628.0;11.0;-29.0;-36.0;-29.0;58.0;-23.0
-20.0;-246.0;-771.0;346.0;634.0;-90;503.0;-41.0;449.0;-47.0;-23.0;52.0;-29.0
234.0;-261.0;-110.0;872.0;-476.0;-98;587.0;-91.0;-46.0;-167.0;-55.0;89.0;-111.0
-171.0;-86.0;-374.0;912.0;-755.0;-106;724.0;1.0;-16.0;-98.0;-51.0;-74.0;246.0
270.0;-273.0;-92.0;961.0;-443.0;-106;570.0;-7.0;-39.0;-12.0;-92.0;107.0;83.0
230.0;-235.0;-117.0;956.0;-478.0;-105;594.0;88.0;-51.0;2.0;20.0;143.0;-62.0
-16.0;-253.0;-763.0;349.0;636.0;-90;502.0;-58.0;451.0;-136.0;-94.0;48.0;-36.0
-69.0;-119.0;-680.0;656.0;1111.0;-127;687.0;-166.0;391.0;169.0;-437.0;230.0;-54.0
-11.0;-250.0;-760.0;358.0;639.0;-90;506.0;-49.0;450.0;-118.0;-34.0;44.0;9.0
10.0;-236.0;-784.0;595.0;654.0;-96;526.0;-108.0;480.0;-264.0;-180.0;55.0;-140.0
-20.0;-251.0;-766.0;337.0;636.0;-90;504.0;-3.0;454.0;-58.0;-17.0;56.0;39.0
