InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LUA Quaternion1
105.0;-189.0;676.0;-255.0;-822.0;-162.0;630.0;-256.0;729.0
166.0;-125.0;664.0;-258.0;-825.0;-187.0;626.0;-203.0;728.0
163.0;-146.0;664.0;-250.0;-820.0;-160.0;637.0;-209.0;729.0
23.0;-245.0;660.0;-203.0;-815.0;-141.0;649.0;-256.0;737.0
-30.0;-330.0;615.0;-212.0;-802.0;-89.0;632.0;-295.0;769.0
67.0;-228.0;674.0;-179.0;-785.0;22.0;615.0;-242.0;736.0
73.0;-207.0;678.0;-168.0;-784.0;2.0;613.0;-231.0;732.0
81.0;-193.0;673.0;-167.0;-785.0;-42.0;614.0;-226.0;735.0
95.0;-175.0;664.0;-171.0;-789.0;-74.0;617.0;-215.0;742.0
122.0;-110.0;659.0;-184.0;-783.0;-68.0;622.0;-177.0;742.0
153.0;-82.0;652.0;-183.0;-775.0;-55.0;624.0;-150.0;742.0
189.0;-62.0;650.0;-173.0;-754.0;-52.0;620.0;-122.0;733.0
189.0;-65.0;652.0;-175.0;-749.0;-55.0;620.0;-131.0;731.0
-117.0;-492.0;631.0;-410.0;-801.0;-225.0;598.0;-523.0;742.0
577.0;300.0;480.0;235.0;-343.0;110.0;446.0;217.0;543.0
562.0;274.0;498.0;206.0;-409.0;71.0;453.0;189.0;550.0
561.0;252.0;503.0;191.0;-428.0;68.0;454.0;192.0;551.0
563.0;204.0;500.0;172.0;-474.0;76.0;441.0;187.0;550.0
571.0;180.0;489.0;166.0;-482.0;70.0;419.0;191.0;543.0
604.0;181.0;464.0;224.0;-415.0;136.0;324.0;280.0;492.0
-94.0;-422.0;617.0;-413.0;-836.0;-252.0;606.0;-470.0;755.0
614.0;200.0;458.0;235.0;-401.0;147.0;317.0;297.0;480.0
627.0;224.0;451.0;244.0;-388.0;155.0;314.0;310.0;467.0
-119.0;-447.0;606.0;-406.0;-810.0;-223.0;594.0;-521.0;755.0
-61.0;-380.0;654.0;-351.0;-805.0;-166.0;638.0;-466.0;737.0
-42.0;-366.0;651.0;-351.0;-805.0;-177.0;631.0;-464.0;743.0
-30.0;-360.0;647.0;-350.0;-810.0;-192.0;623.0;-462.0;748.0
-11.0;-327.0;638.0;-345.0;-827.0;-209.0;623.0;-438.0;756.0
6.0;-298.0;634.0;-344.0;-833.0;-209.0;629.0;-424.0;762.0
-24.0;-326.0;624.0;-333.0;-829.0;-201.0;604.0;-439.0;763.0
-119.0;-433.0;609.0;-333.0;-814.0;-176.0;538.0;-434.0;749.0
27.0;-348.0;628.0;-258.0;-809.0;-93.0;604.0;-344.0;773.0
642.0;253.0;440.0;253.0;-375.0;163.0;314.0;321.0;452.0
674.0;332.0;420.0;281.0;-345.0;185.0;310.0;356.0;414.0
135.0;-216.0;654.0;-201.0;-802.0;-35.0;609.0;-296.0;744.0
101.0;-336.0;645.0;-189.0;-789.0;-78.0;575.0;-253.0;756.0
97.0;-352.0;645.0;-177.0;-784.0;-58.0;566.0;-245.0;756.0
98.0;-376.0;638.0;-148.0;-773.0;-20.0;558.0;-225.0;761.0
122.0;-360.0;634.0;-152.0;-772.0;3.0;572.0;-237.0;762.0
140.0;-331.0;632.0;-159.0;-775.0;-5.0;585.0;-246.0;760.0
154.0;-246.0;629.0;-161.0;-780.0;-16.0;608.0;-250.0;761.0
150.0;-219.0;630.0;-155.0;-778.0;-10.0;613.0;-237.0;761.0
312.0;0.0;630.0;-124.0;-761.0;-35.0;621.0;-147.0;699.0
299.0;8.0;632.0;-86.0;-751.0;58.0;610.0;-102.0;703.0
515.0;220.0;571.0;-106.0;-644.0;210.0;532.0;-60.0;554.0
498.0;198.0;581.0;-95.0;-652.0;197.0;537.0;-51.0;566.0
482.0;177.0;589.0;-84.0;-660.0;185.0;543.0;-42.0;578.0
466.0;155.0;596.0;-70.0;-669.0;170.0;552.0;-30.0;589.0
298.0;0.0;633.0;-81.0;-755.0;59.0;608.0;-117.0;704.0
224.0;-151.0;653.0;-105.0;-770.0;26.0;648.0;-153.0;723.0
275.0;-83.0;653.0;-119.0;-777.0;-43.0;650.0;-121.0;700.0
256.0;-86.0;653.0;-136.0;-794.0;-53.0;653.0;-131.0;709.0
253.0;-99.0;658.0;-141.0;-803.0;-54.0;649.0;-158.0;706.0
188.0;-137.0;654.0;-178.0;-800.0;-13.0;621.0;-224.0;731.0
125.0;-229.0;645.0;-198.0;-804.0;-60.0;613.0;-261.0;754.0
-19.0;-465.0;630.0;-262.0;-801.0;-129.0;601.0;-350.0;774.0
-28.0;-434.0;617.0;-286.0;-801.0;-139.0;600.0;-382.0;781.0
-35.0;-421.0;618.0;-277.0;-801.0;-114.0;590.0;-375.0;777.0
-21.0;-407.0;622.0;-267.0;-803.0;-99.0;589.0;-362.0;775.0
-233.0;-524.0;354.0;-318.0;-631.0;-325.0;455.0;-715.0;793.0
-76.0;-403.0;624.0;-414.0;-836.0;-250.0;615.0;-464.0;757.0
87.0;-135.0;654.0;-334.0;-811.0;-145.0;586.0;-448.0;751.0
-610.0;-749.0;789.0;326.0;-994.0;99.0;596.0;388.0;61.0
-228.0;-522.0;339.0;-311.0;-646.0;-292.0;436.0;-734.0;778.0
-232.0;-526.0;338.0;-314.0;-646.0;-294.0;434.0;-737.0;774.0
-183.0;-468.0;646.0;-396.0;-799.0;-253.0;615.0;-554.0;716.0
-183.0;-468.0;647.0;-393.0;-799.0;-250.0;615.0;-552.0;717.0
-182.0;-468.0;647.0;-391.0;-799.0;-247.0;616.0;-551.0;717.0
-181.0;-467.0;648.0;-390.0;-799.0;-246.0;618.0;-550.0;717.0
82.0;-159.0;722.0;182.0;-737.0;-116.0;649.0;110.0;664.0
105.0;-105.0;718.0;175.0;-740.0;-120.0;641.0;120.0;664.0
210.0;-162.0;403.0;433.0;-907.0;-200.0;292.0;311.0;769.0
361.0;-316.0;278.0;685.0;-844.0;-324.0;-197.0;508.0;604.0
629.0;475.0;451.0;218.0;-470.0;386.0;359.0;333.0;355.0
-241.0;-518.0;416.0;-353.0;-662.0;-312.0;467.0;-700.0;785.0
-70.0;-399.0;629.0;-361.0;-807.0;-203.0;667.0;-479.0;764.0
636.0;418.0;429.0;257.0;-393.0;348.0;216.0;327.0;381.0
-27.0;-303.0;664.0;-376.0;-815.0;-211.0;636.0;-493.0;735.0
-27.0;-302.0;661.0;-376.0;-815.0;-213.0;634.0;-495.0;737.0
-73.0;-363.0;630.0;-387.0;-804.0;-232.0;625.0;-532.0;753.0
866.0;566.0;439.0;649.0;158.0;621.0;237.0;621.0;20.0
-60.0;-341.0;658.0;-370.0;-811.0;-207.0;639.0;-511.0;735.0
-131.0;-411.0;606.0;-400.0;-788.0;-265.0;612.0;-573.0;759.0
-123.0;-403.0;603.0;-393.0;-787.0;-262.0;607.0;-571.0;764.0
-119.0;-401.0;626.0;-403.0;-798.0;-255.0;629.0;-543.0;747.0
764.0;480.0;384.0;-386.0;-120.0;386.0;325.0;-513.0;348.0
411.0;87.0;621.0;4.0;-724.0;98.0;601.0;44.0;626.0
459.0;49.0;589.0;-361.0;-384.0;370.0;610.0;-240.0;573.0
484.0;51.0;600.0;-367.0;-334.0;343.0;620.0;-255.0;550.0
617.0;354.0;481.0;-167.0;-504.0;303.0;406.0;-271.0;440.0
713.0;700.0;116.0;-376.0;-600.0;26.0;24.0;-791.0;-22.0
-210.0;-493.0;521.0;-407.0;-822.0;-209.0;607.0;-547.0;769.0
-4.0;-452.0;591.0;-337.0;-845.0;-176.0;578.0;-466.0;796.0
-164.0;-557.0;600.0;-277.0;-817.0;-153.0;591.0;-481.0;783.0
786.0;535.0;258.0;594.0;200.0;505.0;108.0;681.0;259.0
-115.0;-455.0;609.0;-419.0;-817.0;-244.0;611.0;-512.0;756.0
-108.0;-455.0;605.0;-419.0;-818.0;-253.0;606.0;-515.0;761.0
-306.0;-572.0;301.0;-365.0;-615.0;-350.0;385.0;-773.0;742.0
-109.0;-372.0;629.0;-410.0;-809.0;-245.0;613.0;-572.0;750.0
581.0;236.0;511.0;-190.0;-620.0;218.0;504.0;-60.0;548.0
529.0;185.0;541.0;-169.0;-672.0;180.0;549.0;24.0;607.0
458.0;103.0;577.0;-160.0;-687.0;156.0;581.0;87.0;662.0
-366.0;-623.0;296.0;-419.0;-604.0;-405.0;368.0;-743.0;736.0
58.0;-245.0;708.0;259.0;-783.0;-113.0;658.0;265.0;698.0
89.0;-214.0;691.0;275.0;-781.0;-134.0;649.0;275.0;707.0
81.0;-253.0;694.0;208.0;-765.0;-173.0;618.0;132.0;691.0
295.0;-16.0;638.0;-21.0;-734.0;75.0;675.0;228.0;709.0
-818.0;-795.0;-107.0;-548.0;-614.0;-350.0;174.0;-833.0;497.0
-223.0;-502.0;636.0;-437.0;-787.0;-275.0;610.0;-596.0;701.0
-216.0;-497.0;640.0;-421.0;-785.0;-261.0;615.0;-592.0;702.0
-206.0;-489.0;642.0;-412.0;-787.0;-250.0;623.0;-586.0;706.0
-203.0;-487.0;643.0;-408.0;-790.0;-242.0;625.0;-583.0;707.0
-202.0;-485.0;643.0;-405.0;-794.0;-236.0;624.0;-580.0;707.0
-194.0;-475.0;645.0;-405.0;-799.0;-253.0;621.0;-574.0;709.0
-187.0;-469.0;646.0;-405.0;-801.0;-262.0;619.0;-570.0;712.0
-184.0;-467.0;647.0;-404.0;-801.0;-262.0;618.0;-566.0;713.0
159.0;-143.0;674.0;151.0;-754.0;-38.0;643.0;196.0;702.0
158.0;-143.0;675.0;155.0;-755.0;-40.0;643.0;195.0;701.0
160.0;-142.0;675.0;155.0;-756.0;-39.0;642.0;194.0;699.0
162.0;-138.0;675.0;154.0;-755.0;-38.0;642.0;192.0;698.0
-176.0;-463.0;651.0;-391.0;-802.0;-246.0;623.0;-551.0;717.0
-176.0;-463.0;652.0;-396.0;-804.0;-250.0;623.0;-555.0;713.0
-195.0;-476.0;648.0;-424.0;-807.0;-276.0;620.0;-575.0;701.0
774.0;431.0;489.0;609.0;-247.0;390.0;212.0;427.0;255.0
-206.0;-485.0;645.0;-432.0;-805.0;-284.0;618.0;-582.0;697.0
-224.0;-493.0;625.0;-431.0;-795.0;-280.0;612.0;-611.0;694.0
-71.0;-400.0;626.0;-407.0;-830.0;-246.0;627.0;-495.0;756.0
605.0;264.0;500.0;-211.0;-588.0;236.0;486.0;-115.0;513.0
613.0;281.0;497.0;-217.0;-576.0;238.0;480.0;-136.0;501.0
614.0;303.0;502.0;-216.0;-571.0;230.0;485.0;-143.0;498.0
-105.0;-449.0;598.0;-406.0;-808.0;-236.0;617.0;-555.0;758.0
-84.0;-430.0;608.0;-411.0;-824.0;-268.0;632.0;-542.0;761.0
-106.0;-456.0;613.0;-421.0;-835.0;-296.0;601.0;-515.0;752.0
-96.0;-458.0;624.0;-415.0;-823.0;-267.0;598.0;-524.0;750.0
-43.0;-378.0;658.0;-361.0;-856.0;-238.0;637.0;-477.0;727.0
-165.0;-475.0;583.0;-421.0;-821.0;-223.0;594.0;-635.0;754.0
650.0;390.0;397.0;339.0;-84.0;167.0;397.0;378.0;498.0
-223.0;-493.0;625.0;-430.0;-795.0;-279.0;611.0;-610.0;695.0
-220.0;-490.0;623.0;-426.0;-794.0;-278.0;610.0;-608.0;698.0
169.0;-131.0;674.0;149.0;-756.0;-32.0;643.0;188.0;696.0
-218.0;-487.0;623.0;-423.0;-794.0;-275.0;610.0;-606.0;700.0
-215.0;-486.0;622.0;-421.0;-794.0;-272.0;609.0;-605.0;702.0
-213.0;-484.0;622.0;-419.0;-794.0;-272.0;609.0;-604.0;703.0
585.0;690.0;-534.0;544.0;845.0;390.0;-527.0;516.0;-416.0
-212.0;-483.0;621.0;-417.0;-794.0;-270.0;609.0;-604.0;705.0
-206.0;-478.0;620.0;-409.0;-797.0;-265.0;610.0;-605.0;708.0
-205.0;-476.0;619.0;-406.0;-801.0;-264.0;610.0;-609.0;709.0
-194.0;-467.0;614.0;-397.0;-815.0;-277.0;611.0;-610.0;716.0
-177.0;-506.0;558.0;-400.0;-927.0;-279.0;605.0;-650.0;763.0
-181.0;-456.0;610.0;-383.0;-832.0;-284.0;610.0;-595.0;725.0
-432.0;-583.0;648.0;-376.0;-811.0;-208.0;658.0;-484.0;606.0
332.0;28.0;627.0;-134.0;-808.0;-2.0;622.0;-192.0;690.0
346.0;33.0;620.0;-135.0;-814.0;-58.0;623.0;-186.0;691.0
329.0;13.0;616.0;-152.0;-812.0;-106.0;619.0;-186.0;705.0
-478.0;-671.0;547.0;-465.0;-887.0;-217.0;649.0;-355.0;613.0
405.0;189.0;608.0;-136.0;-740.0;-81.0;556.0;-91.0;660.0
407.0;196.0;615.0;-124.0;-744.0;-59.0;559.0;-94.0;652.0
-171.0;-446.0;608.0;-372.0;-838.0;-290.0;610.0;-585.0;731.0
-151.0;-430.0;604.0;-347.0;-836.0;-300.0;608.0;-566.0;742.0
-186.0;-562.0;495.0;-402.0;-687.0;-559.0;583.0;-327.0;802.0
171.0;-128.0;675.0;148.0;-755.0;-30.0;644.0;186.0;696.0
111.0;-101.0;717.0;180.0;-742.0;-124.0;637.0;127.0;664.0
118.0;-96.0;716.0;183.0;-744.0;-122.0;634.0;133.0;663.0
133.0;-86.0;713.0;182.0;-750.0;-108.0;629.0;144.0;662.0
141.0;-82.0;710.0;183.0;-756.0;-102.0;625.0;148.0;663.0
171.0;-128.0;675.0;147.0;-755.0;-29.0;645.0;186.0;696.0
168.0;-131.0;675.0;147.0;-753.0;-28.0;643.0;186.0;696.0
641.0;392.0;433.0;268.0;-380.0;349.0;265.0;350.0;372.0
163.0;-138.0;677.0;154.0;-755.0;-34.0;643.0;193.0;697.0
-204.0;-491.0;541.0;-369.0;-620.0;-591.0;579.0;-340.0;769.0
-166.0;-466.0;521.0;-381.0;-560.0;-676.0;570.0;-324.0;800.0
-183.0;-562.0;489.0;-411.0;-663.0;-611.0;579.0;-329.0;807.0
-178.0;-467.0;507.0;-370.0;-672.0;-584.0;575.0;-352.0;793.0
-182.0;-469.0;506.0;-374.0;-691.0;-574.0;574.0;-364.0;791.0
-185.0;-472.0;505.0;-380.0;-721.0;-547.0;573.0;-374.0;789.0
-187.0;-474.0;507.0;-386.0;-743.0;-529.0;575.0;-388.0;787.0
-191.0;-478.0;509.0;-395.0;-750.0;-523.0;576.0;-398.0;783.0
-194.0;-480.0;510.0;-395.0;-747.0;-525.0;576.0;-396.0;781.0
-200.0;-486.0;510.0;-392.0;-741.0;-528.0;574.0;-393.0;778.0
-205.0;-491.0;510.0;-390.0;-738.0;-529.0;573.0;-393.0;776.0
-207.0;-492.0;510.0;-389.0;-735.0;-531.0;572.0;-395.0;775.0
727.0;284.0;406.0;412.0;118.0;315.0;127.0;557.0;356.0
-184.0;-561.0;498.0;-400.0;-727.0;-494.0;584.0;-332.0;802.0
-209.0;-495.0;509.0;-387.0;-734.0;-532.0;571.0;-400.0;775.0
750.0;301.0;322.0;393.0;175.0;234.0;15.0;563.0;300.0
774.0;675.0;146.0;523.0;441.0;501.0;-205.0;819.0;-168.0
615.0;411.0;217.0;512.0;469.0;395.0;-89.0;737.0;263.0
570.0;-134.0;253.0;437.0;653.0;204.0;-8.0;828.0;549.0
751.0;381.0;250.0;183.0;499.0;-48.0;-37.0;788.0;219.0
-183.0;-560.0;505.0;-406.0;-730.0;-491.0;587.0;-321.0;802.0
-183.0;-560.0;506.0;-406.0;-733.0;-486.0;587.0;-318.0;802.0
-183.0;-561.0;506.0;-406.0;-738.0;-478.0;588.0;-317.0;801.0
-183.0;-563.0;507.0;-410.0;-746.0;-473.0;590.0;-320.0;801.0
-220.0;-525.0;507.0;-366.0;-720.0;-552.0;563.0;-432.0;773.0
-178.0;-555.0;513.0;-427.0;-779.0;-453.0;596.0;-372.0;796.0
-227.0;-591.0;507.0;-458.0;-818.0;-407.0;582.0;-343.0;782.0
-339.0;-723.0;572.0;-374.0;-763.0;-507.0;597.0;-687.0;701.0
-335.0;-689.0;231.0;-519.0;-797.0;-508.0;596.0;-676.0;868.0
-272.0;-542.0;400.0;-371.0;-654.0;-343.0;454.0;-703.0;778.0
242.0;-187.0;540.0;-359.0;-908.0;-137.0;583.0;-191.0;806.0
272.0;-142.0;630.0;-355.0;-971.0;67.0;602.0;-144.0;728.0
216.0;-196.0;612.0;-355.0;-979.0;60.0;642.0;-221.0;755.0
158.0;-143.0;678.0;158.0;-757.0;-38.0;644.0;196.0;698.0
644.0;472.0;435.0;273.0;-343.0;298.0;303.0;369.0;352.0
651.0;495.0;419.0;271.0;-348.0;300.0;285.0;365.0;343.0
95.0;-268.0;603.0;-326.0;-815.0;-234.0;698.0;-109.0;778.0
-93.0;-423.0;537.0;-510.0;-785.0;-505.0;661.0;-535.0;810.0
-126.0;-407.0;558.0;-344.0;-809.0;-438.0;597.0;-422.0;793.0
44.0;-257.0;521.0;-282.0;-700.0;-460.0;621.0;-523.0;838.0
-757.0;-648.0;528.0;-478.0;-859.0;-383.0;410.0;-582.0;343.0
694.0;265.0;447.0;362.0;30.0;128.0;199.0;532.0;412.0
-205.0;-541.0;509.0;-371.0;-880.0;-339.0;574.0;-583.0;786.0
-371.0;-670.0;460.0;-542.0;-763.0;-384.0;538.0;-654.0;659.0
-264.0;-539.0;628.0;-463.0;-787.0;-290.0;585.0;-579.0;687.0
-256.0;-532.0;631.0;-457.0;-789.0;-280.0;588.0;-570.0;691.0
-253.0;-530.0;632.0;-455.0;-789.0;-278.0;589.0;-568.0;692.0
-244.0;-522.0;634.0;-450.0;-789.0;-274.0;592.0;-570.0;693.0
-244.0;-521.0;634.0;-449.0;-790.0;-271.0;593.0;-571.0;693.0
-244.0;-522.0;634.0;-450.0;-792.0;-269.0;593.0;-571.0;692.0
-490.0;-813.0;593.0;-524.0;-929.0;-342.0;554.0;-669.0;573.0
-246.0;-524.0;632.0;-458.0;-798.0;-277.0;593.0;-577.0;689.0
-244.0;-518.0;635.0;-455.0;-805.0;-255.0;598.0;-574.0;685.0
-255.0;-526.0;633.0;-455.0;-804.0;-249.0;598.0;-574.0;680.0
-231.0;-512.0;642.0;-455.0;-802.0;-263.0;610.0;-552.0;688.0
-231.0;-512.0;643.0;-454.0;-801.0;-261.0;609.0;-548.0;689.0
-236.0;-520.0;644.0;-459.0;-799.0;-262.0;606.0;-543.0;687.0
-4.0;-404.0;579.0;-379.0;-849.0;-295.0;570.0;-485.0;802.0
-236.0;-521.0;644.0;-460.0;-799.0;-263.0;605.0;-543.0;687.0
-253.0;-596.0;594.0;-442.0;-804.0;-250.0;636.0;-517.0;690.0
-232.0;-517.0;646.0;-461.0;-799.0;-264.0;606.0;-541.0;690.0
-233.0;-519.0;645.0;-460.0;-799.0;-262.0;603.0;-539.0;691.0
-20.0;-680.0;605.0;-314.0;-869.0;-201.0;408.0;-380.0;777.0
-163.0;-609.0;613.0;-286.0;-859.0;-157.0;569.0;-417.0;768.0
-233.0;-519.0;647.0;-463.0;-799.0;-263.0;605.0;-537.0;689.0
-235.0;-520.0;650.0;-467.0;-802.0;-265.0;607.0;-533.0;686.0
-235.0;-520.0;651.0;-467.0;-803.0;-266.0;607.0;-531.0;686.0
-127.0;-650.0;625.0;-275.0;-838.0;-110.0;576.0;-461.0;768.0
-182.0;-596.0;603.0;-277.0;-841.0;-117.0;575.0;-452.0;771.0
-185.0;-587.0;594.0;-279.0;-832.0;-112.0;577.0;-465.0;779.0
-368.0;-649.0;476.0;-299.0;-974.0;-63.0;627.0;-604.0;658.0
-231.0;-518.0;656.0;-469.0;-805.0;-265.0;610.0;-527.0;685.0
674.0;380.0;414.0;302.0;-182.0;325.0;366.0;445.0;363.0
835.0;561.0;401.0;462.0;-59.0;441.0;352.0;549.0;196.0
-230.0;-518.0;657.0;-471.0;-806.0;-267.0;612.0;-527.0;685.0
-181.0;-579.0;590.0;-279.0;-827.0;-117.0;576.0;-473.0;783.0
-177.0;-573.0;586.0;-280.0;-824.0;-124.0;580.0;-484.0;788.0
-230.0;-516.0;654.0;-472.0;-806.0;-268.0;613.0;-530.0;685.0
-129.0;-516.0;596.0;-336.0;-825.0;-207.0;601.0;-505.0;782.0
-114.0;-512.0;592.0;-345.0;-826.0;-216.0;596.0;-509.0;785.0
-100.0;-496.0;591.0;-349.0;-828.0;-211.0;592.0;-511.0;787.0
-229.0;-516.0;653.0;-474.0;-806.0;-269.0;614.0;-533.0;685.0
9.0;-444.0;590.0;-336.0;-850.0;-198.0;580.0;-469.0;797.0
-24.0;-739.0;613.0;-136.0;-781.0;-175.0;-44.0;-112.0;769.0
-229.0;-516.0;652.0;-475.0;-806.0;-271.0;613.0;-536.0;685.0
598.0;262.0;545.0;-207.0;-103.0;502.0;476.0;-275.0;501.0
773.0;573.0;279.0;-456.0;110.0;543.0;137.0;-570.0;154.0
153.0;486.0;-593.0;-445.0;830.0;323.0;-613.0;-566.0;-749.0
-237.0;-516.0;627.0;-470.0;-798.0;-274.0;603.0;-580.0;691.0
747.0;699.0;58.0;-595.0;351.0;582.0;-13.0;-709.0;-87.0
-185.0;-459.0;675.0;-489.0;-829.0;-287.0;634.0;-590.0;676.0
-162.0;-432.0;675.0;-446.0;-819.0;-266.0;614.0;-544.0;695.0
-170.0;-447.0;685.0;-441.0;-821.0;-256.0;622.0;-539.0;683.0
-171.0;-455.0;690.0;-439.0;-821.0;-251.0;631.0;-537.0;677.0
-161.0;-470.0;655.0;-451.0;-814.0;-274.0;604.0;-527.0;722.0
-139.0;-435.0;660.0;-450.0;-812.0;-272.0;606.0;-522.0;728.0
-128.0;-424.0;663.0;-451.0;-810.0;-274.0;607.0;-521.0;729.0
-123.0;-422.0;666.0;-455.0;-808.0;-277.0;607.0;-522.0;728.0
-120.0;-429.0;669.0;-461.0;-805.0;-281.0;606.0;-523.0;726.0
-19.0;-406.0;639.0;-455.0;-796.0;-291.0;526.0;-524.0;767.0
-526.0;-809.0;524.0;-399.0;-939.0;-56.0;498.0;-455.0;657.0
-469.0;-784.0;623.0;-612.0;-683.0;-327.0;575.0;-371.0;544.0
-124.0;-479.0;624.0;-359.0;-807.0;-199.0;679.0;-473.0;763.0
-111.0;-429.0;588.0;-387.0;-842.0;-224.0;614.0;-561.0;778.0
-111.0;-429.0;586.0;-386.0;-844.0;-225.0;611.0;-558.0;779.0
-112.0;-429.0;584.0;-384.0;-846.0;-227.0;608.0;-556.0;780.0
-116.0;-426.0;581.0;-381.0;-850.0;-234.0;604.0;-553.0;781.0
156.0;-146.0;677.0;158.0;-756.0;-39.0;644.0;195.0;700.0
651.0;410.0;380.0;179.0;-574.0;290.0;169.0;258.0;350.0
194.0;2.0;631.0;200.0;-758.0;-7.0;591.0;190.0;712.0
172.0;-48.0;657.0;194.0;-752.0;-9.0;620.0;184.0;703.0
145.0;-141.0;675.0;200.0;-752.0;-25.0;636.0;191.0;698.0
142.0;-144.0;674.0;200.0;-754.0;-26.0;635.0;192.0;698.0
142.0;-144.0;674.0;200.0;-755.0;-27.0;633.0;194.0;699.0
143.0;-142.0;673.0;201.0;-756.0;-29.0;633.0;195.0;699.0
293.0;78.0;594.0;113.0;-784.0;-15.0;556.0;265.0;736.0
636.0;399.0;407.0;163.0;-593.0;279.0;250.0;243.0;381.0
605.0;350.0;456.0;164.0;-571.0;285.0;337.0;265.0;431.0
306.0;-82.0;648.0;-407.0;-945.0;-38.0;542.0;-79.0;679.0
260.0;-149.0;638.0;-401.0;-838.0;-139.0;554.0;-74.0;708.0
231.0;-157.0;613.0;-348.0;-850.0;-233.0;618.0;-62.0;755.0
553.0;206.0;524.0;-168.0;-653.0;195.0;532.0;-4.0;584.0
-622.0;-344.0;-432.0;232.0;343.0;-281.0;-353.0;318.0;-442.0
771.0;686.0;84.0;576.0;226.0;554.0;36.0;705.0;-68.0
284.0;-8.0;627.0;79.0;-746.0;-17.0;625.0;163.0;706.0
489.0;362.0;554.0;37.0;-719.0;161.0;294.0;-118.0;568.0
369.0;142.0;615.0;-98.0;-820.0;45.0;498.0;-262.0;661.0
302.0;7.0;626.0;-132.0;-838.0;6.0;571.0;-301.0;698.0
191.0;-217.0;649.0;-173.0;-851.0;-45.0;641.0;-343.0;730.0
118.0;-321.0;656.0;-196.0;-859.0;-71.0;662.0;-373.0;744.0
85.0;-161.0;680.0;-338.0;-825.0;-170.0;628.0;-399.0;728.0
94.0;-145.0;676.0;-335.0;-825.0;-167.0;620.0;-400.0;731.0
-138.0;-450.0;580.0;-395.0;-844.0;-242.0;609.0;-567.0;772.0
88.0;-360.0;657.0;-207.0;-863.0;-84.0;666.0;-386.0;749.0
14.0;-444.0;625.0;-239.0;-871.0;-141.0;659.0;-402.0;777.0
-95.0;-409.0;652.0;-387.0;-810.0;-226.0;654.0;-529.0;728.0
-152.0;-451.0;630.0;-410.0;-800.0;-258.0;640.0;-556.0;728.0
-150.0;-436.0;616.0;-413.0;-795.0;-267.0;627.0;-569.0;743.0
-145.0;-427.0;613.0;-410.0;-792.0;-268.0;622.0;-572.0;748.0
-40.0;-405.0;610.0;-306.0;-861.0;-292.0;655.0;-361.0;773.0
-160.0;-481.0;544.0;-461.0;-868.0;-306.0;605.0;-377.0;779.0
-156.0;-481.0;546.0;-459.0;-874.0;-291.0;607.0;-370.0;780.0
-46.0;-408.0;613.0;-313.0;-864.0;-300.0;655.0;-372.0;767.0
-48.0;-405.0;622.0;-319.0;-867.0;-305.0;655.0;-382.0;760.0
-106.0;-433.0;553.0;-442.0;-885.0;-292.0;605.0;-399.0;793.0
-48.0;-397.0;630.0;-323.0;-869.0;-308.0;658.0;-394.0;753.0
-49.0;-388.0;641.0;-325.0;-871.0;-306.0;666.0;-403.0;744.0
-124.0;-405.0;628.0;-408.0;-799.0;-257.0;631.0;-549.0;743.0
306.0;26.0;666.0;45.0;-759.0;100.0;647.0;140.0;662.0
155.0;-148.0;678.0;160.0;-754.0;-39.0;643.0;196.0;699.0
485.0;73.0;576.0;-388.0;-336.0;412.0;597.0;-258.0;557.0
487.0;75.0;574.0;-390.0;-325.0;416.0;595.0;-266.0;555.0
489.0;77.0;573.0;-390.0;-315.0;414.0;595.0;-271.0;553.0
490.0;78.0;574.0;-390.0;-310.0;410.0;595.0;-274.0;553.0
-180.0;-518.0;583.0;-419.0;-795.0;-214.0;608.0;-650.0;742.0
489.0;80.0;575.0;-391.0;-307.0;409.0;596.0;-278.0;552.0
477.0;39.0;607.0;-374.0;-324.0;369.0;632.0;-256.0;555.0
155.0;-147.0;679.0;162.0;-756.0;-41.0;644.0;197.0;698.0
-111.0;-470.0;533.0;-302.0;-868.0;-242.0;606.0;-536.0;800.0
-120.0;-476.0;526.0;-299.0;-853.0;-258.0;600.0;-531.0;802.0
-133.0;-411.0;629.0;-416.0;-801.0;-261.0;635.0;-561.0;737.0
-145.0;-420.0;628.0;-422.0;-803.0;-266.0;635.0;-577.0;731.0
-151.0;-424.0;627.0;-422.0;-804.0;-267.0;634.0;-583.0;729.0
-154.0;-427.0;627.0;-421.0;-806.0;-264.0;636.0;-587.0;727.0
-154.0;-427.0;627.0;-421.0;-806.0;-264.0;636.0;-587.0;727.0
-171.0;-552.0;472.0;-390.0;-800.0;-400.0;590.0;-382.0;815.0
-171.0;-551.0;475.0;-387.0;-796.0;-404.0;592.0;-381.0;812.0
-140.0;-414.0;630.0;-412.0;-803.0;-237.0;620.0;-561.0;737.0
-156.0;-433.0;629.0;-422.0;-807.0;-254.0;632.0;-578.0;728.0
-160.0;-431.0;630.0;-425.0;-807.0;-251.0;628.0;-575.0;725.0
