Accelerometer LUA^ accX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit RUA magneticX;Accelerometer BACK accX
204.0;-39.0;-129.0;-84.0;339.0;571.0;193.0
199.0;-11.0;-51.0;0.0;341.0;485.0;184.0
415.0;-79.0;-65.0;212.0;112.0;181.0;143.0
307.0;170.0;124.0;-132.0;339.0;368.0;61.0
-66.0;-380.0;-56.0;71.0;323.0;273.0;221.0
52.0;-75.0;-19.0;-376.0;322.0;133.0;344.0
-138.0;-11.0;88.0;41.0;319.0;-217.0;48.0
11.0;-8.0;96.0;-336.0;237.0;263.0;240.0
83.0;-68.0;6.0;122.0;778.0;532.0;61.0
162.0;-46.0;-40.0;85.0;308.0;306.0;236.0
122.0;8.0;52.0;67.0;330.0;388.0;240.0
344.0;-96.0;705.0;-163.0;271.0;292.0;177.0
53.0;-52.0;82.0;95.0;336.0;372.0;245.0
99.0;32.0;-23.0;25.0;324.0;407.0;240.0
543.0;-251.0;238.0;-730.0;281.0;671.0;384.0
356.0;-301.0;192.0;-734.0;122.0;723.0;176.0
88.0;80.0;-59.0;-392.0;228.0;978.0;162.0
351.0;58.0;-301.0;-31.0;353.0;602.0;221.0
-131.0;19.0;-46.0;34.0;293.0;398.0;115.0
151.0;213.0;-274.0;-203.0;359.0;860.0;117.0
417.0;342.0;-597.0;-114.0;320.0;417.0;375.0
-78.0;14.0;-17.0;-14.0;328.0;477.0;96.0
-139.0;-2.0;8.0;22.0;293.0;413.0;113.0
-132.0;2.0;-17.0;-32.0;296.0;449.0;105.0
112.0;6.0;-104.0;105.0;291.0;446.0;77.0
466.0;-169.0;-235.0;-451.0;313.0;525.0;-84.0
-94.0;53.0;-146.0;-20.0;326.0;477.0;80.0
150.0;-20.0;-13.0;118.0;266.0;451.0;78.0
-178.0;54.0;535.0;239.0;352.0;-300.0;-25.0
144.0;-162.0;515.0;180.0;354.0;194.0;136.0
-1.0;-26.0;26.0;93.0;336.0;375.0;234.0
158.0;-47.0;-78.0;241.0;283.0;317.0;328.0
124.0;127.0;63.0;-16.0;266.0;452.0;29.0
580.0;117.0;-362.0;-204.0;-391.0;617.0;113.0
3.0;-7.0;-577.0;104.0;326.0;331.0;124.0
-4.0;250.0;-240.0;-222.0;369.0;240.0;27.0
181.0;15.0;-25.0;-563.0;341.0;315.0;125.0
477.0;60.0;-50.0;-752.0;219.0;668.0;258.0
307.0;96.0;7.0;-85.0;1095.0;558.0;183.0
71.0;-527.0;784.0;-649.0;275.0;482.0;198.0
387.0;120.0;-139.0;242.0;118.0;299.0;231.0
-167.0;13.0;-25.0;-29.0;289.0;452.0;39.0
69.0;-2.0;-90.0;74.0;309.0;450.0;63.0
-162.0;25.0;-50.0;-12.0;299.0;448.0;112.0
