InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LUA Quaternion1
166.0;-125.0;664.0;-258.0;-825.0;-187.0;626.0;-203.0;728.0
163.0;-146.0;664.0;-250.0;-820.0;-160.0;637.0;-209.0;729.0
23.0;-245.0;660.0;-203.0;-815.0;-141.0;649.0;-256.0;737.0
-30.0;-330.0;615.0;-212.0;-802.0;-89.0;632.0;-295.0;769.0
67.0;-228.0;674.0;-179.0;-785.0;22.0;615.0;-242.0;736.0
73.0;-207.0;678.0;-168.0;-784.0;2.0;613.0;-231.0;732.0
81.0;-193.0;673.0;-167.0;-785.0;-42.0;614.0;-226.0;735.0
95.0;-175.0;664.0;-171.0;-789.0;-74.0;617.0;-215.0;742.0
122.0;-110.0;659.0;-184.0;-783.0;-68.0;622.0;-177.0;742.0
153.0;-82.0;652.0;-183.0;-775.0;-55.0;624.0;-150.0;742.0
189.0;-62.0;650.0;-173.0;-754.0;-52.0;620.0;-122.0;733.0
189.0;-65.0;652.0;-175.0;-749.0;-55.0;620.0;-131.0;731.0
-117.0;-492.0;631.0;-410.0;-801.0;-225.0;598.0;-523.0;742.0
-96.0;-458.0;624.0;-415.0;-823.0;-267.0;598.0;-524.0;750.0
-106.0;-456.0;613.0;-421.0;-835.0;-296.0;601.0;-515.0;752.0
-84.0;-430.0;608.0;-411.0;-824.0;-268.0;632.0;-542.0;761.0
-105.0;-449.0;598.0;-406.0;-808.0;-236.0;617.0;-555.0;758.0
-115.0;-455.0;609.0;-419.0;-817.0;-244.0;611.0;-512.0;756.0
-108.0;-455.0;605.0;-419.0;-818.0;-253.0;606.0;-515.0;761.0
-94.0;-422.0;617.0;-413.0;-836.0;-252.0;606.0;-470.0;755.0
-76.0;-403.0;624.0;-414.0;-836.0;-250.0;615.0;-464.0;757.0
-71.0;-400.0;626.0;-407.0;-830.0;-246.0;627.0;-495.0;756.0
-119.0;-447.0;606.0;-406.0;-810.0;-223.0;594.0;-521.0;755.0
-61.0;-380.0;654.0;-351.0;-805.0;-166.0;638.0;-466.0;737.0
-42.0;-366.0;651.0;-351.0;-805.0;-177.0;631.0;-464.0;743.0
-30.0;-360.0;647.0;-350.0;-810.0;-192.0;623.0;-462.0;748.0
-11.0;-327.0;638.0;-345.0;-827.0;-209.0;623.0;-438.0;756.0
6.0;-298.0;634.0;-344.0;-833.0;-209.0;629.0;-424.0;762.0
-24.0;-326.0;624.0;-333.0;-829.0;-201.0;604.0;-439.0;763.0
-119.0;-433.0;609.0;-333.0;-814.0;-176.0;538.0;-434.0;749.0
27.0;-348.0;628.0;-258.0;-809.0;-93.0;604.0;-344.0;773.0
115.0;-188.0;688.0;197.0;-765.0;-65.0;650.0;231.0;704.0
118.0;-185.0;687.0;195.0;-764.0;-62.0;650.0;230.0;704.0
119.0;-184.0;687.0;194.0;-764.0;-62.0;651.0;229.0;704.0
120.0;-183.0;687.0;192.0;-764.0;-61.0;652.0;228.0;704.0
123.0;-181.0;687.0;188.0;-763.0;-58.0;653.0;225.0;703.0
128.0;-176.0;686.0;183.0;-761.0;-54.0;651.0;221.0;703.0
133.0;-170.0;684.0;179.0;-760.0;-51.0;650.0;216.0;703.0
136.0;-168.0;684.0;176.0;-759.0;-49.0;649.0;213.0;702.0
139.0;-165.0;683.0;173.0;-759.0;-47.0;649.0;210.0;703.0
146.0;-158.0;680.0;167.0;-756.0;-41.0;649.0;205.0;703.0
156.0;-146.0;678.0;163.0;-756.0;-39.0;646.0;201.0;701.0
155.0;-145.0;679.0;165.0;-758.0;-41.0;645.0;200.0;699.0
155.0;-146.0;679.0;165.0;-758.0;-41.0;644.0;199.0;699.0
154.0;-146.0;679.0;164.0;-758.0;-41.0;644.0;198.0;699.0
155.0;-147.0;679.0;162.0;-756.0;-41.0;644.0;197.0;698.0
155.0;-148.0;678.0;160.0;-754.0;-39.0;643.0;196.0;699.0
156.0;-146.0;677.0;158.0;-756.0;-39.0;644.0;195.0;700.0
158.0;-143.0;678.0;158.0;-757.0;-38.0;644.0;196.0;698.0
163.0;-138.0;677.0;154.0;-755.0;-34.0;643.0;193.0;697.0
168.0;-131.0;675.0;147.0;-753.0;-28.0;643.0;186.0;696.0
171.0;-128.0;675.0;147.0;-755.0;-29.0;645.0;186.0;696.0
171.0;-128.0;675.0;148.0;-755.0;-30.0;644.0;186.0;696.0
169.0;-131.0;674.0;149.0;-756.0;-32.0;643.0;188.0;696.0
162.0;-138.0;675.0;154.0;-755.0;-38.0;642.0;192.0;698.0
160.0;-142.0;675.0;155.0;-756.0;-39.0;642.0;194.0;699.0
158.0;-143.0;675.0;155.0;-755.0;-40.0;643.0;195.0;701.0
159.0;-143.0;674.0;151.0;-754.0;-38.0;643.0;196.0;702.0
225.0;-91.0;650.0;71.0;-741.0;13.0;657.0;205.0;715.0
238.0;-80.0;646.0;55.0;-738.0;22.0;660.0;209.0;716.0
264.0;-53.0;641.0;22.0;-735.0;44.0;666.0;215.0;715.0
275.0;-38.0;639.0;5.0;-734.0;55.0;668.0;219.0;714.0
295.0;-16.0;638.0;-21.0;-734.0;75.0;675.0;228.0;709.0
2.0;-382.0;625.0;-260.0;-805.0;-91.0;595.0;-350.0;774.0
-21.0;-407.0;622.0;-267.0;-803.0;-99.0;589.0;-362.0;775.0
-35.0;-421.0;618.0;-277.0;-801.0;-114.0;590.0;-375.0;777.0
-28.0;-434.0;617.0;-286.0;-801.0;-139.0;600.0;-382.0;781.0
-19.0;-465.0;630.0;-262.0;-801.0;-129.0;601.0;-350.0;774.0
125.0;-229.0;645.0;-198.0;-804.0;-60.0;613.0;-261.0;754.0
188.0;-137.0;654.0;-178.0;-800.0;-13.0;621.0;-224.0;731.0
253.0;-99.0;658.0;-141.0;-803.0;-54.0;649.0;-158.0;706.0
256.0;-86.0;653.0;-136.0;-794.0;-53.0;653.0;-131.0;709.0
275.0;-83.0;653.0;-119.0;-777.0;-43.0;650.0;-121.0;700.0
224.0;-151.0;653.0;-105.0;-770.0;26.0;648.0;-153.0;723.0
298.0;0.0;633.0;-81.0;-755.0;59.0;608.0;-117.0;704.0
293.0;78.0;594.0;113.0;-784.0;-15.0;556.0;265.0;736.0
288.0;96.0;605.0;115.0;-783.0;-26.0;553.0;244.0;727.0
289.0;77.0;610.0;111.0;-775.0;-41.0;568.0;227.0;723.0
293.0;18.0;619.0;85.0;-750.0;-32.0;609.0;175.0;709.0
284.0;-8.0;627.0;79.0;-746.0;-17.0;625.0;163.0;706.0
297.0;23.0;667.0;52.0;-760.0;83.0;646.0;145.0;665.0
306.0;26.0;666.0;45.0;-759.0;100.0;647.0;140.0;662.0
311.0;31.0;669.0;43.0;-760.0;108.0;648.0;127.0;658.0
317.0;31.0;670.0;47.0;-762.0;84.0;640.0;115.0;654.0
363.0;48.0;649.0;32.0;-750.0;73.0;622.0;87.0;643.0
411.0;87.0;621.0;4.0;-724.0;98.0;601.0;44.0;626.0
466.0;155.0;596.0;-70.0;-669.0;170.0;552.0;-30.0;589.0
482.0;177.0;589.0;-84.0;-660.0;185.0;543.0;-42.0;578.0
498.0;198.0;581.0;-95.0;-652.0;197.0;537.0;-51.0;566.0
515.0;220.0;571.0;-106.0;-644.0;210.0;532.0;-60.0;554.0
602.0;341.0;515.0;-193.0;-604.0;271.0;535.0;-115.0;517.0
605.0;332.0;513.0;-204.0;-591.0;269.0;534.0;-126.0;516.0
606.0;333.0;513.0;-211.0;-582.0;267.0;526.0;-135.0;512.0
612.0;323.0;506.0;-216.0;-574.0;236.0;490.0;-142.0;502.0
614.0;303.0;502.0;-216.0;-571.0;230.0;485.0;-143.0;498.0
613.0;281.0;497.0;-217.0;-576.0;238.0;480.0;-136.0;501.0
605.0;264.0;500.0;-211.0;-588.0;236.0;486.0;-115.0;513.0
581.0;236.0;511.0;-190.0;-620.0;218.0;504.0;-60.0;548.0
553.0;206.0;524.0;-168.0;-653.0;195.0;532.0;-4.0;584.0
529.0;185.0;541.0;-169.0;-672.0;180.0;549.0;24.0;607.0
458.0;103.0;577.0;-160.0;-687.0;156.0;581.0;87.0;662.0
273.0;-96.0;607.0;-119.0;-719.0;119.0;656.0;238.0;738.0
223.0;-147.0;568.0;-147.0;-694.0;145.0;646.0;266.0;772.0
185.0;-185.0;541.0;-129.0;-697.0;135.0;635.0;320.0;788.0
181.0;-193.0;534.0;-130.0;-691.0;134.0;632.0;333.0;789.0
167.0;-220.0;522.0;-143.0;-671.0;153.0;628.0;346.0;792.0
141.0;-248.0;514.0;-156.0;-640.0;189.0;622.0;357.0;792.0
93.0;-317.0;471.0;-153.0;-597.0;275.0;579.0;393.0;798.0
80.0;-343.0;448.0;-128.0;-613.0;259.0;560.0;403.0;806.0
60.0;-399.0;395.0;-75.0;-680.0;149.0;525.0;447.0;825.0
299.0;8.0;632.0;-86.0;-751.0;58.0;610.0;-102.0;703.0
-327.0;-803.0;696.0;173.0;-840.0;140.0;448.0;224.0;635.0
312.0;0.0;630.0;-124.0;-761.0;-35.0;621.0;-147.0;699.0
150.0;-219.0;630.0;-155.0;-778.0;-10.0;613.0;-237.0;761.0
154.0;-246.0;629.0;-161.0;-780.0;-16.0;608.0;-250.0;761.0
140.0;-331.0;632.0;-159.0;-775.0;-5.0;585.0;-246.0;760.0
122.0;-360.0;634.0;-152.0;-772.0;3.0;572.0;-237.0;762.0
98.0;-376.0;638.0;-148.0;-773.0;-20.0;558.0;-225.0;761.0
97.0;-352.0;645.0;-177.0;-784.0;-58.0;566.0;-245.0;756.0
101.0;-336.0;645.0;-189.0;-789.0;-78.0;575.0;-253.0;756.0
135.0;-216.0;654.0;-201.0;-802.0;-35.0;609.0;-296.0;744.0
877.0;600.0;389.0;519.0;-75.0;470.0;360.0;499.0;145.0
707.0;397.0;393.0;320.0;-288.0;222.0;287.0;410.0;374.0
674.0;332.0;420.0;281.0;-345.0;185.0;310.0;356.0;414.0
642.0;253.0;440.0;253.0;-375.0;163.0;314.0;321.0;452.0
627.0;224.0;451.0;244.0;-388.0;155.0;314.0;310.0;467.0
614.0;200.0;458.0;235.0;-401.0;147.0;317.0;297.0;480.0
604.0;181.0;464.0;224.0;-415.0;136.0;324.0;280.0;492.0
571.0;180.0;489.0;166.0;-482.0;70.0;419.0;191.0;543.0
563.0;204.0;500.0;172.0;-474.0;76.0;441.0;187.0;550.0
561.0;252.0;503.0;191.0;-428.0;68.0;454.0;192.0;551.0
562.0;274.0;498.0;206.0;-409.0;71.0;453.0;189.0;550.0
577.0;300.0;480.0;235.0;-343.0;110.0;446.0;217.0;543.0
588.0;310.0;463.0;271.0;-244.0;138.0;442.0;272.0;554.0
610.0;332.0;435.0;299.0;-167.0;146.0;430.0;321.0;546.0
650.0;390.0;397.0;339.0;-84.0;167.0;397.0;378.0;498.0
689.0;452.0;370.0;376.0;-38.0;211.0;379.0;431.0;430.0
159.0;-178.0;657.0;-194.0;-803.0;-14.0;617.0;-287.0;736.0
214.0;-113.0;660.0;-172.0;-806.0;0.0;629.0;-256.0;715.0
240.0;-100.0;658.0;-164.0;-811.0;-34.0;638.0;-232.0;707.0
585.0;690.0;-534.0;544.0;845.0;390.0;-527.0;516.0;-416.0
-482.0;-81.0;-529.0;44.0;630.0;-22.0;-510.0;73.0;-625.0
-17.0;417.0;-613.0;268.0;816.0;235.0;-651.0;319.0;-784.0
648.0;538.0;-558.0;552.0;727.0;612.0;-707.0;490.0;-437.0
243.0;-85.0;660.0;-162.0;-811.0;-83.0;644.0;-190.0;707.0
272.0;-68.0;647.0;-164.0;-802.0;-99.0;643.0;-169.0;706.0
273.0;-70.0;640.0;-153.0;-794.0;-76.0;639.0;-186.0;713.0
285.0;-16.0;659.0;-86.0;-773.0;42.0;652.0;-144.0;684.0
283.0;-34.0;660.0;-86.0;-766.0;-31.0;659.0;-122.0;687.0
303.0;-12.0;650.0;-80.0;-750.0;-2.0;658.0;-132.0;686.0
332.0;28.0;627.0;-134.0;-808.0;-2.0;622.0;-192.0;690.0
346.0;33.0;620.0;-135.0;-814.0;-58.0;623.0;-186.0;691.0
329.0;13.0;616.0;-152.0;-812.0;-106.0;619.0;-186.0;705.0
286.0;-61.0;618.0;-173.0;-813.0;-105.0;614.0;-207.0;722.0
265.0;-90.0;619.0;-176.0;-813.0;-88.0;614.0;-215.0;730.0
106.0;-296.0;632.0;-227.0;-803.0;-69.0;604.0;-309.0;767.0
259.0;-75.0;622.0;-203.0;-808.0;-49.0;619.0;-257.0;731.0
271.0;-71.0;615.0;-196.0;-816.0;-79.0;616.0;-247.0;733.0
261.0;-64.0;610.0;-236.0;-827.0;-137.0;600.0;-238.0;743.0
783.0;345.0;350.0;387.0;103.0;339.0;44.0;607.0;283.0
758.0;314.0;378.0;379.0;70.0;325.0;92.0;584.0;322.0
754.0;309.0;383.0;380.0;65.0;326.0;99.0;578.0;328.0
750.0;305.0;387.0;380.0;64.0;331.0;105.0;575.0;334.0
743.0;298.0;393.0;388.0;63.0;337.0;114.0;571.0;343.0
639.0;406.0;304.0;394.0;99.0;384.0;121.0;529.0;379.0
866.0;566.0;439.0;649.0;158.0;621.0;237.0;621.0;20.0
651.0;458.0;240.0;580.0;405.0;651.0;-71.0;759.0;175.0
747.0;388.0;374.0;596.0;145.0;567.0;208.0;641.0;232.0
728.0;285.0;404.0;406.0;98.0;337.0;126.0;559.0;355.0
725.0;282.0;409.0;405.0;114.0;287.0;133.0;551.0;358.0
716.0;279.0;424.0;406.0;112.0;280.0;153.0;535.0;370.0
715.0;278.0;425.0;409.0;110.0;281.0;156.0;531.0;372.0
715.0;277.0;426.0;412.0;110.0;282.0;159.0;527.0;373.0
712.0;274.0;429.0;417.0;113.0;284.0;167.0;524.0;379.0
702.0;263.0;435.0;420.0;123.0;282.0;182.0;526.0;396.0
699.0;260.0;435.0;420.0;129.0;280.0;184.0;531.0;401.0
47.0;-285.0;669.0;262.0;834.0;196.0;687.0;327.0;731.0
710.0;269.0;412.0;439.0;153.0;287.0;148.0;538.0;383.0
647.0;408.0;574.0;624.0;485.0;491.0;237.0;640.0;250.0
724.0;282.0;389.0;433.0;134.0;282.0;108.0;544.0;357.0
727.0;286.0;381.0;423.0;122.0;281.0;95.0;539.0;349.0
738.0;293.0;349.0;395.0;109.0;269.0;43.0;532.0;318.0
751.0;303.0;320.0;392.0;162.0;238.0;9.0;554.0;295.0
610.0;461.0;142.0;466.0;473.0;346.0;-137.0;763.0;216.0
740.0;267.0;270.0;412.0;286.0;274.0;-87.0;638.0;251.0
770.0;588.0;56.0;80.0;524.0;-201.0;-203.0;892.0;-114.0
582.0;-110.0;252.0;447.0;648.0;209.0;-30.0;823.0;539.0
739.0;282.0;334.0;401.0;209.0;212.0;40.0;584.0;326.0
719.0;269.0;362.0;345.0;62.0;134.0;62.0;521.0;339.0
720.0;271.0;371.0;316.0;-18.0;103.0;75.0;484.0;341.0
720.0;271.0;375.0;306.0;-41.0;90.0;79.0;473.0;342.0
720.0;272.0;382.0;292.0;-74.0;61.0;90.0;453.0;347.0
719.0;273.0;385.0;287.0;-82.0;49.0;96.0;445.0;349.0
719.0;274.0;389.0;284.0;-85.0;41.0;102.0;438.0;352.0
716.0;275.0;396.0;295.0;-68.0;42.0;114.0;434.0;362.0
716.0;272.0;397.0;320.0;-50.0;67.0;113.0;456.0;367.0
721.0;279.0;393.0;324.0;-51.0;64.0;115.0;454.0;369.0
722.0;280.0;394.0;322.0;-49.0;60.0;117.0;453.0;369.0
723.0;280.0;395.0;320.0;-51.0;57.0;118.0;453.0;370.0
723.0;282.0;397.0;317.0;-55.0;52.0;122.0;454.0;370.0
724.0;282.0;399.0;315.0;-57.0;49.0;124.0;455.0;370.0
723.0;283.0;402.0;308.0;-66.0;36.0;128.0;452.0;371.0
722.0;285.0;407.0;303.0;-41.0;66.0;130.0;475.0;369.0
723.0;286.0;408.0;314.0;22.0;110.0;130.0;497.0;369.0
723.0;286.0;408.0;326.0;51.0;131.0;131.0;515.0;370.0
723.0;286.0;408.0;341.0;70.0;150.0;133.0;533.0;371.0
716.0;274.0;415.0;378.0;51.0;268.0;161.0;574.0;392.0
711.0;268.0;422.0;374.0;38.0;268.0;172.0;563.0;398.0
703.0;264.0;431.0;366.0;52.0;260.0;185.0;571.0;405.0
694.0;265.0;447.0;362.0;30.0;128.0;199.0;532.0;412.0
694.0;265.0;449.0;407.0;12.0;147.0;207.0;462.0;417.0
690.0;259.0;446.0;497.0;-41.0;282.0;212.0;427.0;426.0
685.0;255.0;445.0;516.0;-115.0;322.0;212.0;424.0;431.0
774.0;431.0;489.0;609.0;-247.0;390.0;212.0;427.0;255.0
678.0;243.0;437.0;529.0;-143.0;345.0;199.0;435.0;434.0
677.0;241.0;437.0;531.0;-140.0;350.0;198.0;440.0;435.0
676.0;239.0;436.0;534.0;-134.0;354.0;197.0;444.0;436.0
679.0;241.0;428.0;559.0;-99.0;380.0;181.0;466.0;428.0
124.0;-242.0;619.0;-257.0;-819.0;-100.0;594.0;-319.0;775.0
-55.0;-443.0;584.0;-380.0;-825.0;-225.0;580.0;-488.0;792.0
-570.0;-749.0;228.0;546.0;615.0;455.0;250.0;811.0;482.0
-149.0;-452.0;421.0;-42.0;-619.0;142.0;421.0;541.0;688.0
-703.0;-538.0;-322.0;408.0;199.0;-514.0;-181.0;506.0;-243.0
-715.0;-429.0;-386.0;248.0;168.0;-189.0;-367.0;371.0;-397.0
-376.0;-714.0;465.0;456.0;-785.0;-298.0;526.0;657.0;681.0
-4.0;-404.0;579.0;-379.0;-849.0;-295.0;570.0;-485.0;802.0
-138.0;-641.0;638.0;-305.0;-830.0;-155.0;590.0;-495.0;747.0
-127.0;-650.0;625.0;-275.0;-838.0;-110.0;576.0;-461.0;768.0
-133.0;-658.0;619.0;-269.0;-841.0;-116.0;569.0;-450.0;773.0
-145.0;-633.0;613.0;-269.0;-850.0;-144.0;584.0;-424.0;776.0
-153.0;-609.0;608.0;-281.0;-861.0;-155.0;577.0;-408.0;774.0
-163.0;-609.0;613.0;-286.0;-859.0;-157.0;569.0;-417.0;768.0
732.0;259.0;316.0;560.0;-76.0;300.0;26.0;558.0;367.0
731.0;274.0;310.0;538.0;-92.0;229.0;35.0;550.0;366.0
699.0;283.0;371.0;522.0;0.0;248.0;60.0;601.0;332.0
-179.0;-621.0;617.0;-283.0;-852.0;-150.0;556.0;-436.0;762.0
-182.0;-596.0;603.0;-277.0;-841.0;-117.0;575.0;-452.0;771.0
-184.0;-593.0;598.0;-278.0;-837.0;-113.0;576.0;-457.0;775.0
-350.0;-638.0;489.0;-294.0;-967.0;-45.0;637.0;-579.0;667.0
803.0;494.0;388.0;391.0;-69.0;369.0;352.0;568.0;263.0
669.0;372.0;421.0;304.0;-176.0;328.0;364.0;444.0;363.0
729.0;394.0;422.0;304.0;-136.0;208.0;349.0;493.0;361.0
676.0;410.0;404.0;300.0;-225.0;338.0;363.0;442.0;352.0
-181.0;-579.0;590.0;-279.0;-827.0;-117.0;576.0;-473.0;783.0
-177.0;-573.0;586.0;-280.0;-824.0;-124.0;580.0;-484.0;788.0
-164.0;-557.0;600.0;-277.0;-817.0;-153.0;591.0;-481.0;783.0
-129.0;-516.0;596.0;-336.0;-825.0;-207.0;601.0;-505.0;782.0
-114.0;-512.0;592.0;-345.0;-826.0;-216.0;596.0;-509.0;785.0
-100.0;-496.0;591.0;-349.0;-828.0;-211.0;592.0;-511.0;787.0
-4.0;-452.0;591.0;-337.0;-845.0;-176.0;578.0;-466.0;796.0
9.0;-444.0;590.0;-336.0;-850.0;-198.0;580.0;-469.0;797.0
-2.0;-527.0;598.0;-346.0;-858.0;-235.0;518.0;-461.0;779.0
-18.0;-661.0;609.0;-319.0;-860.0;-179.0;448.0;-419.0;774.0
-20.0;-680.0;605.0;-314.0;-869.0;-201.0;408.0;-380.0;777.0
-23.0;-684.0;604.0;-317.0;-870.0;-209.0;403.0;-366.0;778.0
51.0;-768.0;605.0;-192.0;-795.0;-153.0;174.0;-227.0;783.0
-54.0;-780.0;578.0;-191.0;-802.0;-42.0;162.0;-282.0;790.0
-687.0;-587.0;-117.0;-112.0;-795.0;145.0;-289.0;-441.0;22.0
-191.0;-517.0;580.0;-413.0;-803.0;-207.0;621.0;-635.0;739.0
-180.0;-518.0;583.0;-419.0;-795.0;-214.0;608.0;-650.0;742.0
-176.0;-516.0;584.0;-421.0;-797.0;-219.0;600.0;-652.0;743.0
-169.0;-493.0;584.0;-423.0;-807.0;-224.0;598.0;-647.0;749.0
-165.0;-475.0;583.0;-421.0;-821.0;-223.0;594.0;-635.0;754.0
-161.0;-470.0;582.0;-420.0;-828.0;-224.0;592.0;-629.0;757.0
-147.0;-459.0;587.0;-422.0;-847.0;-261.0;598.0;-608.0;761.0
-140.0;-458.0;593.0;-414.0;-848.0;-247.0;610.0;-601.0;757.0
-135.0;-452.0;595.0;-412.0;-846.0;-244.0;618.0;-596.0;757.0
-130.0;-448.0;596.0;-405.0;-839.0;-226.0;618.0;-584.0;761.0
-124.0;-439.0;593.0;-403.0;-841.0;-221.0;597.0;-589.0;770.0
-125.0;-437.0;592.0;-404.0;-841.0;-224.0;597.0;-590.0;771.0
-116.0;-437.0;589.0;-396.0;-838.0;-222.0;615.0;-576.0;776.0
-111.0;-429.0;588.0;-387.0;-842.0;-224.0;614.0;-561.0;778.0
-111.0;-429.0;586.0;-386.0;-844.0;-225.0;611.0;-558.0;779.0
-112.0;-429.0;584.0;-384.0;-846.0;-227.0;608.0;-556.0;780.0
-116.0;-426.0;581.0;-381.0;-850.0;-234.0;604.0;-553.0;781.0
-132.0;-435.0;581.0;-390.0;-855.0;-241.0;604.0;-569.0;773.0
-139.0;-444.0;580.0;-395.0;-857.0;-242.0;610.0;-579.0;769.0
-154.0;-465.0;575.0;-399.0;-855.0;-242.0;620.0;-592.0;764.0
-156.0;-471.0;574.0;-400.0;-854.0;-241.0;622.0;-594.0;763.0
-168.0;-473.0;572.0;-412.0;-852.0;-255.0;611.0;-603.0;761.0
-167.0;-470.0;572.0;-413.0;-853.0;-257.0;611.0;-603.0;761.0
-167.0;-469.0;572.0;-414.0;-853.0;-257.0;611.0;-603.0;762.0
-161.0;-494.0;551.0;-387.0;-935.0;-275.0;595.0;-648.0;775.0
-164.0;-465.0;575.0;-418.0;-855.0;-260.0;611.0;-601.0;762.0
-164.0;-466.0;577.0;-419.0;-856.0;-262.0;615.0;-599.0;760.0
-166.0;-466.0;577.0;-420.0;-855.0;-263.0;615.0;-597.0;760.0
-167.0;-467.0;576.0;-420.0;-855.0;-263.0;616.0;-596.0;760.0
-168.0;-470.0;577.0;-419.0;-854.0;-264.0;615.0;-594.0;758.0
-167.0;-473.0;578.0;-418.0;-853.0;-263.0;613.0;-592.0;757.0
-158.0;-473.0;583.0;-415.0;-851.0;-261.0;611.0;-588.0;756.0
-148.0;-463.0;583.0;-407.0;-850.0;-256.0;603.0;-578.0;766.0
-143.0;-455.0;582.0;-404.0;-849.0;-252.0;600.0;-573.0;770.0
-139.0;-447.0;582.0;-402.0;-848.0;-250.0;599.0;-571.0;772.0
-137.0;-444.0;582.0;-401.0;-848.0;-250.0;598.0;-570.0;773.0
-135.0;-441.0;582.0;-401.0;-848.0;-249.0;599.0;-570.0;773.0
-132.0;-438.0;584.0;-398.0;-846.0;-246.0;606.0;-569.0;772.0
-138.0;-452.0;581.0;-395.0;-845.0;-242.0;610.0;-567.0;771.0
-138.0;-452.0;580.0;-395.0;-845.0;-241.0;610.0;-567.0;772.0
-138.0;-452.0;580.0;-395.0;-845.0;-241.0;610.0;-567.0;772.0
-138.0;-451.0;580.0;-395.0;-845.0;-242.0;610.0;-567.0;772.0
-138.0;-450.0;580.0;-395.0;-844.0;-242.0;609.0;-567.0;772.0
-138.0;-448.0;583.0;-398.0;-846.0;-247.0;610.0;-568.0;770.0
-139.0;-448.0;584.0;-398.0;-848.0;-252.0;611.0;-568.0;769.0
-147.0;-454.0;579.0;-395.0;-858.0;-270.0;610.0;-572.0;769.0
-153.0;-460.0;571.0;-392.0;-863.0;-287.0;606.0;-568.0;771.0
-155.0;-462.0;567.0;-391.0;-864.0;-298.0;603.0;-562.0;771.0
-157.0;-463.0;564.0;-393.0;-865.0;-305.0;601.0;-551.0;772.0
-144.0;-484.0;538.0;-449.0;-921.0;-329.0;591.0;-565.0;794.0
-160.0;-481.0;544.0;-461.0;-868.0;-306.0;605.0;-377.0;779.0
-156.0;-481.0;546.0;-459.0;-874.0;-291.0;607.0;-370.0;780.0
-105.0;-433.0;553.0;-447.0;-887.0;-288.0;599.0;-400.0;795.0
-103.0;-428.0;554.0;-445.0;-888.0;-287.0;599.0;-402.0;795.0
-106.0;-433.0;553.0;-442.0;-885.0;-292.0;605.0;-399.0;793.0
-113.0;-446.0;554.0;-441.0;-885.0;-297.0;610.0;-399.0;791.0
-114.0;-445.0;553.0;-442.0;-884.0;-299.0;610.0;-397.0;791.0
-113.0;-443.0;553.0;-442.0;-882.0;-306.0;608.0;-398.0;791.0
-111.0;-440.0;553.0;-442.0;-880.0;-311.0;606.0;-397.0;792.0
-109.0;-437.0;553.0;-445.0;-880.0;-312.0;605.0;-393.0;793.0
-116.0;-440.0;557.0;-434.0;-889.0;-301.0;607.0;-411.0;789.0
-124.0;-446.0;558.0;-409.0;-892.0;-304.0;609.0;-458.0;786.0
-152.0;-454.0;549.0;-381.0;-882.0;-259.0;614.0;-519.0;782.0
-210.0;-493.0;521.0;-407.0;-822.0;-209.0;607.0;-547.0;769.0
-229.0;-521.0;526.0;-423.0;-775.0;-207.0;588.0;-613.0;749.0
-181.0;-478.0;619.0;-488.0;-813.0;-294.0;623.0;-583.0;739.0
-164.0;-462.0;625.0;-464.0;-812.0;-270.0;626.0;-560.0;740.0
-138.0;-402.0;647.0;-420.0;-800.0;-240.0;604.0;-502.0;730.0
-131.0;-399.0;645.0;-417.0;-800.0;-236.0;603.0;-497.0;733.0
-112.0;-384.0;645.0;-416.0;-800.0;-235.0;610.0;-496.0;740.0
-106.0;-380.0;646.0;-414.0;-801.0;-234.0;611.0;-495.0;742.0
-100.0;-376.0;647.0;-408.0;-802.0;-224.0;610.0;-491.0;745.0
-102.0;-380.0;643.0;-398.0;-803.0;-216.0;605.0;-499.0;748.0
-105.0;-383.0;639.0;-395.0;-805.0;-216.0;605.0;-508.0;750.0
-111.0;-385.0;636.0;-395.0;-809.0;-216.0;609.0;-520.0;750.0
-114.0;-389.0;634.0;-396.0;-809.0;-221.0;611.0;-527.0;750.0
-125.0;-399.0;631.0;-401.0;-806.0;-223.0;616.0;-539.0;747.0
-140.0;-414.0;630.0;-412.0;-803.0;-237.0;620.0;-561.0;737.0
-156.0;-433.0;629.0;-422.0;-807.0;-254.0;632.0;-578.0;728.0
-160.0;-431.0;630.0;-425.0;-807.0;-251.0;628.0;-575.0;725.0
-160.0;-429.0;627.0;-434.0;-809.0;-261.0;621.0;-579.0;728.0
-159.0;-428.0;626.0;-435.0;-810.0;-262.0;620.0;-580.0;730.0
-159.0;-429.0;624.0;-435.0;-812.0;-262.0;620.0;-582.0;732.0
195.0;-202.0;614.0;152.0;-680.0;-102.0;630.0;109.0;764.0
185.0;-197.0;634.0;148.0;-625.0;-155.0;635.0;45.0;751.0
187.0;-200.0;633.0;152.0;-618.0;-151.0;635.0;30.0;751.0
186.0;-207.0;630.0;164.0;-613.0;-147.0;638.0;9.0;753.0
129.0;-256.0;641.0;251.0;-631.0;-195.0;640.0;-32.0;757.0
130.0;-275.0;642.0;277.0;-635.0;-218.0;633.0;-36.0;756.0
