InertialMeasurementUnit LUA accY;InertialMeasurementUnit LLA Quaternion2;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit RUA accY;Accelerometer LUA^ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accX;Accelerometer RUA^ accZ
-50.0;-53.0;949.0;1010.0;22.0;-7.0;912.0;-907.0;145.0
-79.0;82.0;595.0;654.0;-328.0;149.0;572.0;-555.0;159.0
-53.0;124.0;499.0;589.0;-282.0;74.0;524.0;-720.0;67.0
345.0;414.0;620.0;444.0;-395.0;28.0;701.0;-543.0;-274.0
416.0;-436.0;688.0;824.0;194.0;-72.0;720.0;-1038.0;108.0
-143.0;220.0;854.0;780.0;117.0;58.0;656.0;-701.0;72.0
-110.0;-84.0;724.0;820.0;78.0;153.0;759.0;-446.0;20.0
-1.0;245.0;473.0;664.0;-133.0;182.0;500.0;-622.0;122.0
93.0;265.0;612.0;777.0;-142.0;180.0;619.0;-649.0;99.0
-2.0;-246.0;897.0;1001.0;40.0;150.0;907.0;-573.0;-71.0
9.0;-167.0;697.0;813.0;191.0;136.0;660.0;-518.0;78.0
89.0;126.0;686.0;913.0;-7.0;-161.0;510.0;-896.0;79.0
-102.0;-96.0;769.0;857.0;7.0;-5.0;861.0;-497.0;16.0
-29.0;-49.0;951.0;983.0;57.0;-62.0;943.0;-922.0;179.0
-3.0;-44.0;672.0;785.0;-111.0;61.0;671.0;-571.0;101.0
85.0;-7.0;580.0;709.0;-178.0;82.0;574.0;-689.0;84.0
49.0;-10.0;608.0;778.0;-265.0;107.0;586.0;-737.0;190.0
34.0;119.0;667.0;695.0;-228.0;-129.0;604.0;-825.0;-30.0
88.0;-194.0;633.0;747.0;264.0;132.0;577.0;-483.0;172.0
287.0;-118.0;460.0;704.0;28.0;19.0;548.0;-782.0;338.0
-175.0;-138.0;765.0;873.0;-36.0;-81.0;859.0;-519.0;46.0
103.0;368.0;820.0;913.0;-469.0;-101.0;887.0;-649.0;-221.0
-188.0;79.0;706.0;933.0;-90.0;162.0;851.0;-523.0;103.0
-181.0;107.0;660.0;911.0;-53.0;85.0;774.0;-513.0;134.0
288.0;293.0;555.0;271.0;132.0;8.0;269.0;-473.0;198.0
-48.0;-79.0;958.0;1006.0;9.0;-61.0;918.0;-903.0;147.0
-48.0;-80.0;928.0;1000.0;4.0;-40.0;940.0;-903.0;136.0
-51.0;-82.0;948.0;978.0;4.0;-34.0;921.0;-901.0;141.0
127.0;53.0;530.0;866.0;106.0;254.0;596.0;-719.0;153.0
205.0;76.0;547.0;847.0;73.0;220.0;633.0;-913.0;206.0
393.0;269.0;621.0;751.0;-11.0;82.0;619.0;-1195.0;129.0
348.0;622.0;512.0;45.0;350.0;-4.0;144.0;-375.0;-148.0
270.0;277.0;671.0;339.0;106.0;10.0;432.0;-485.0;278.0
184.0;282.0;767.0;432.0;1.0;-42.0;508.0;-398.0;254.0
319.0;746.0;789.0;341.0;-343.0;-122.0;513.0;-465.0;337.0
207.0;296.0;728.0;408.0;155.0;-37.0;458.0;-401.0;252.0
-15.0;-69.0;548.0;629.0;-70.0;-46.0;579.0;-998.0;96.0
533.0;143.0;848.0;925.0;-367.0;-325.0;910.0;-836.0;-276.0
82.0;76.0;1034.0;1080.0;266.0;-283.0;1061.0;-737.0;296.0
149.0;86.0;753.0;798.0;54.0;-90.0;852.0;-798.0;51.0
129.0;92.0;843.0;915.0;214.0;-216.0;846.0;-846.0;716.0
216.0;172.0;810.0;821.0;-18.0;-99.0;765.0;-990.0;372.0
142.0;8.0;833.0;874.0;22.0;-24.0;840.0;-732.0;35.0
242.0;-283.0;839.0;918.0;71.0;-207.0;852.0;-846.0;255.0
140.0;-269.0;752.0;823.0;96.0;-87.0;803.0;-844.0;195.0
96.0;-320.0;878.0;951.0;97.0;-192.0;861.0;-712.0;199.0
45.0;-601.0;946.0;1111.0;88.0;-144.0;1006.0;-738.0;147.0
411.0;-619.0;774.0;474.0;265.0;-30.0;645.0;-537.0;368.0
465.0;-575.0;885.0;616.0;207.0;-337.0;555.0;-677.0;280.0
256.0;-325.0;848.0;584.0;-28.0;-102.0;600.0;-596.0;302.0
245.0;-376.0;795.0;511.0;120.0;-123.0;555.0;-591.0;295.0
348.0;-314.0;793.0;550.0;102.0;-95.0;584.0;-634.0;177.0
-72.0;-431.0;767.0;903.0;-43.0;39.0;852.0;-802.0;-21.0
320.0;-389.0;895.0;1010.0;7.0;-193.0;999.0;-926.0;228.0
341.0;-308.0;858.0;602.0;98.0;-178.0;653.0;-696.0;337.0
338.0;-314.0;909.0;647.0;-72.0;-84.0;644.0;-665.0;185.0
65.0;-215.0;813.0;953.0;-102.0;-86.0;862.0;-806.0;45.0
-28.0;-185.0;842.0;911.0;-42.0;-35.0;877.0;-761.0;63.0
364.0;-315.0;899.0;629.0;101.0;-96.0;660.0;-682.0;265.0
-142.0;-98.0;777.0;849.0;-66.0;57.0;818.0;-716.0;-1.0
-13.0;-74.0;779.0;836.0;-1.0;32.0;770.0;-692.0;75.0
56.0;-98.0;720.0;760.0;-121.0;30.0;685.0;-658.0;91.0
61.0;21.0;770.0;849.0;9.0;-15.0;820.0;-761.0;72.0
8.0;34.0;771.0;849.0;47.0;-37.0;798.0;-726.0;37.0
67.0;20.0;699.0;734.0;-120.0;8.0;681.0;-637.0;90.0
76.0;-29.0;739.0;805.0;-47.0;-1.0;726.0;-687.0;113.0
70.0;-57.0;727.0;772.0;-121.0;15.0;728.0;-720.0;51.0
276.0;-10.0;860.0;892.0;-399.0;-197.0;840.0;-1219.0;58.0
174.0;-258.0;865.0;786.0;-195.0;-127.0;901.0;-825.0;-70.0
102.0;-141.0;806.0;867.0;-137.0;-77.0;905.0;-822.0;-43.0
-7.0;-387.0;893.0;994.0;-360.0;66.0;937.0;-820.0;-231.0
116.0;-46.0;752.0;770.0;127.0;-50.0;716.0;-682.0;141.0
136.0;-44.0;704.0;748.0;153.0;-59.0;680.0;-725.0;207.0
120.0;-54.0;764.0;875.0;73.0;-96.0;719.0;-745.0;280.0
208.0;-89.0;756.0;885.0;75.0;-88.0;770.0;-819.0;216.0
1301.0;-545.0;804.0;733.0;7.0;-88.0;849.0;-1756.0;198.0
349.0;-675.0;597.0;456.0;663.0;-59.0;485.0;-528.0;723.0
158.0;-507.0;694.0;457.0;-92.0;-22.0;729.0;-679.0;103.0
117.0;-366.0;820.0;854.0;-147.0;-109.0;814.0;-815.0;-4.0
226.0;-565.0;590.0;276.0;632.0;102.0;459.0;-437.0;719.0
29.0;-150.0;942.0;1105.0;-118.0;-166.0;989.0;-748.0;211.0
162.0;-64.0;792.0;884.0;-103.0;-63.0;792.0;-844.0;50.0
140.0;-40.0;874.0;946.0;23.0;-67.0;923.0;-869.0;37.0
84.0;-34.0;909.0;973.0;18.0;-114.0;929.0;-820.0;84.0
49.0;-32.0;871.0;948.0;5.0;-111.0;854.0;-783.0;128.0
106.0;-39.0;827.0;924.0;-23.0;-67.0;784.0;-767.0;127.0
88.0;-60.0;664.0;763.0;46.0;-27.0;640.0;-641.0;224.0
341.0;-120.0;702.0;801.0;-35.0;-164.0;776.0;-856.0;170.0
227.0;-256.0;935.0;594.0;-95.0;-237.0;731.0;-559.0;96.0
71.0;-171.0;695.0;772.0;48.0;26.0;694.0;-634.0;109.0
29.0;-185.0;662.0;672.0;31.0;34.0;627.0;-555.0;136.0
188.0;-222.0;663.0;746.0;136.0;93.0;632.0;-775.0;214.0
169.0;-185.0;890.0;989.0;440.0;-75.0;883.0;-889.0;430.0
147.0;178.0;806.0;833.0;323.0;-240.0;753.0;-689.0;368.0
251.0;153.0;706.0;717.0;237.0;-199.0;687.0;-750.0;365.0
92.0;107.0;826.0;865.0;5.0;-96.0;833.0;-732.0;185.0
110.0;102.0;766.0;843.0;22.0;-96.0;797.0;-808.0;131.0
63.0;100.0;851.0;953.0;3.0;-82.0;894.0;-832.0;116.0
52.0;96.0;861.0;984.0;-21.0;-61.0;899.0;-826.0;142.0
132.0;618.0;856.0;919.0;71.0;-42.0;858.0;-771.0;83.0
135.0;-451.0;714.0;588.0;-68.0;0.0;592.0;-801.0;167.0
-53.0;442.0;790.0;986.0;-154.0;119.0;859.0;-766.0;-77.0
136.0;-162.0;698.0;1041.0;130.0;-84.0;720.0;-857.0;247.0
181.0;-272.0;830.0;815.0;104.0;-157.0;1018.0;-765.0;283.0
-163.0;-623.0;773.0;799.0;641.0;-140.0;821.0;-510.0;318.0
61.0;-576.0;749.0;707.0;329.0;-101.0;692.0;-284.0;792.0
5.0;-577.0;775.0;768.0;-32.0;-149.0;821.0;-555.0;56.0
1.0;-411.0;691.0;756.0;35.0;-5.0;746.0;-655.0;148.0
-264.0;-522.0;719.0;788.0;127.0;135.0;720.0;-670.0;232.0
-38.0;-652.0;733.0;778.0;-21.0;-19.0;741.0;-556.0;-17.0
79.0;322.0;644.0;360.0;12.0;62.0;417.0;-354.0;257.0
0.0;-630.0;810.0;948.0;-97.0;5.0;848.0;-645.0;-92.0
106.0;-110.0;921.0;928.0;-72.0;-137.0;872.0;-846.0;145.0
36.0;-4.0;846.0;959.0;-36.0;-101.0;806.0;-859.0;105.0
71.0;282.0;862.0;951.0;-34.0;-43.0;885.0;-868.0;155.0
211.0;551.0;857.0;968.0;13.0;-217.0;793.0;-817.0;190.0
198.0;564.0;789.0;957.0;-329.0;-29.0;891.0;-719.0;264.0
245.0;414.0;836.0;889.0;295.0;-99.0;865.0;-844.0;492.0
-27.0;328.0;776.0;902.0;5.0;86.0;817.0;-790.0;69.0
51.0;637.0;827.0;931.0;-34.0;29.0;873.0;-775.0;78.0
29.0;331.0;633.0;840.0;-68.0;82.0;709.0;-699.0;113.0
113.0;621.0;769.0;977.0;-193.0;115.0;800.0;-875.0;97.0
166.0;-309.0;801.0;891.0;610.0;-73.0;802.0;-785.0;689.0
356.0;-318.0;785.0;903.0;11.0;-91.0;893.0;-810.0;54.0
341.0;-493.0;655.0;797.0;-533.0;41.0;710.0;-645.0;167.0
-116.0;-374.0;518.0;704.0;-84.0;169.0;472.0;-463.0;75.0
-16.0;-324.0;793.0;853.0;9.0;129.0;745.0;-632.0;161.0
424.0;-177.0;1041.0;1087.0;215.0;-336.0;1007.0;-998.0;376.0
122.0;-380.0;962.0;954.0;393.0;-142.0;943.0;-847.0;709.0
209.0;-85.0;784.0;900.0;131.0;-28.0;854.0;-787.0;267.0
68.0;-46.0;792.0;978.0;87.0;-10.0;888.0;-764.0;260.0
-34.0;-61.0;790.0;901.0;-35.0;105.0;866.0;-747.0;131.0
-136.0;-69.0;745.0;852.0;-74.0;171.0;787.0;-713.0;50.0
64.0;18.0;632.0;759.0;118.0;109.0;621.0;-601.0;199.0
115.0;44.0;695.0;846.0;11.0;66.0;750.0;-669.0;204.0
243.0;111.0;772.0;984.0;5.0;-9.0;882.0;-783.0;71.0
33.0;617.0;990.0;1031.0;-245.0;-179.0;979.0;-936.0;-69.0
-9.0;303.0;876.0;933.0;5.0;47.0;860.0;-806.0;55.0
-7.0;298.0;774.0;878.0;-30.0;35.0;773.0;-731.0;3.0
-62.0;300.0;714.0;779.0;-121.0;45.0;722.0;-666.0;22.0
13.0;471.0;743.0;527.0;-419.0;175.0;759.0;-692.0;-168.0
167.0;306.0;776.0;771.0;68.0;-29.0;703.0;-718.0;218.0
159.0;310.0;712.0;742.0;29.0;-52.0;623.0;-644.0;127.0
194.0;330.0;760.0;878.0;-63.0;-97.0;753.0;-727.0;100.0
206.0;-383.0;795.0;715.0;-33.0;40.0;589.0;-758.0;248.0
-75.0;-777.0;232.0;381.0;715.0;162.0;-88.0;67.0;766.0
161.0;-580.0;451.0;402.0;126.0;139.0;478.0;-758.0;168.0
222.0;442.0;885.0;1029.0;-162.0;-63.0;921.0;-869.0;-51.0
136.0;334.0;838.0;892.0;98.0;-40.0;691.0;-777.0;177.0
234.0;545.0;743.0;805.0;143.0;-176.0;682.0;-677.0;252.0
-76.0;298.0;782.0;644.0;-286.0;123.0;887.0;-774.0;-175.0
-200.0;200.0;696.0;602.0;-292.0;244.0;741.0;-627.0;-136.0
-57.0;201.0;744.0;713.0;-6.0;102.0;689.0;-591.0;32.0
-86.0;221.0;638.0;550.0;205.0;208.0;671.0;-549.0;326.0
169.0;272.0;596.0;715.0;-173.0;-159.0;576.0;-522.0;26.0
87.0;321.0;709.0;893.0;-116.0;70.0;770.0;-827.0;66.0
222.0;384.0;445.0;405.0;-230.0;167.0;651.0;-580.0;-123.0
171.0;-118.0;731.0;740.0;128.0;198.0;714.0;-701.0;-4.0
157.0;15.0;592.0;585.0;63.0;143.0;599.0;-673.0;122.0
0.0;156.0;763.0;810.0;-140.0;78.0;806.0;-525.0;149.0
18.0;204.0;798.0;781.0;-128.0;40.0;791.0;-570.0;138.0
83.0;212.0;715.0;747.0;-26.0;59.0;728.0;-516.0;138.0
152.0;215.0;761.0;767.0;-26.0;33.0;753.0;-606.0;55.0
248.0;216.0;871.0;916.0;-27.0;-50.0;890.0;-787.0;69.0
207.0;209.0;863.0;919.0;-72.0;-92.0;917.0;-714.0;54.0
198.0;202.0;867.0;926.0;-90.0;-83.0;935.0;-728.0;236.0
230.0;195.0;885.0;923.0;-88.0;-125.0;959.0;-762.0;269.0
276.0;184.0;905.0;912.0;-82.0;-110.0;968.0;-828.0;250.0
346.0;102.0;746.0;808.0;203.0;12.0;828.0;-903.0;95.0
371.0;103.0;775.0;859.0;196.0;-7.0;849.0;-906.0;121.0
298.0;173.0;792.0;874.0;-14.0;39.0;845.0;-869.0;128.0
246.0;172.0;803.0;882.0;39.0;2.0;873.0;-844.0;180.0
234.0;169.0;792.0;870.0;67.0;-51.0;846.0;-834.0;197.0
204.0;159.0;898.0;949.0;-53.0;-4.0;954.0;-767.0;13.0
645.0;491.0;789.0;805.0;219.0;-118.0;801.0;-1173.0;24.0
251.0;469.0;551.0;705.0;433.0;311.0;652.0;-921.0;527.0
122.0;162.0;946.0;1044.0;-79.0;-122.0;943.0;-924.0;107.0
315.0;-143.0;1028.0;1092.0;452.0;-235.0;1062.0;-961.0;502.0
305.0;-208.0;900.0;952.0;427.0;-201.0;876.0;-863.0;530.0
233.0;-612.0;932.0;1039.0;-209.0;-137.0;958.0;-916.0;-112.0
-189.0;-22.0;634.0;572.0;-135.0;194.0;577.0;-72.0;-170.0
345.0;270.0;852.0;825.0;315.0;-31.0;815.0;-883.0;579.0
215.0;-569.0;1054.0;1158.0;-139.0;-246.0;1059.0;-843.0;100.0
320.0;514.0;1038.0;1058.0;-50.0;-201.0;1042.0;-878.0;498.0
529.0;-656.0;1297.0;1383.0;13.0;-319.0;1307.0;-1390.0;62.0
202.0;575.0;1067.0;1159.0;-135.0;-236.0;1113.0;-848.0;-132.0
-121.0;-37.0;1467.0;1543.0;-41.0;-501.0;1549.0;-654.0;179.0
296.0;308.0;696.0;710.0;74.0;-24.0;648.0;-955.0;9.0
563.0;-431.0;394.0;434.0;-175.0;202.0;366.0;-1254.0;109.0
275.0;337.0;658.0;713.0;152.0;9.0;531.0;-945.0;82.0
369.0;559.0;607.0;484.0;110.0;68.0;446.0;-806.0;334.0
362.0;-309.0;885.0;614.0;4.0;-157.0;635.0;-717.0;323.0
638.0;-800.0;971.0;717.0;-476.0;-491.0;759.0;-894.0;-355.0
71.0;475.0;850.0;974.0;-98.0;-14.0;940.0;-820.0;804.0
326.0;501.0;346.0;701.0;-123.0;173.0;366.0;-1185.0;535.0
438.0;-394.0;967.0;1069.0;84.0;-237.0;1055.0;-978.0;223.0
378.0;-434.0;975.0;1136.0;276.0;-145.0;1043.0;-990.0;127.0
152.0;-497.0;777.0;833.0;73.0;-126.0;683.0;-748.0;154.0
237.0;336.0;629.0;624.0;203.0;176.0;567.0;-610.0;478.0
161.0;-610.0;813.0;879.0;14.0;-111.0;829.0;-783.0;78.0
250.0;26.0;757.0;696.0;72.0;-134.0;787.0;-1088.0;124.0
320.0;-862.0;751.0;425.0;-336.0;-82.0;450.0;-640.0;266.0
356.0;-358.0;888.0;634.0;78.0;-169.0;652.0;-690.0;206.0
229.0;-864.0;781.0;456.0;-239.0;-141.0;487.0;-548.0;-66.0
232.0;42.0;901.0;1304.0;-37.0;-158.0;949.0;-928.0;13.0
24.0;-596.0;666.0;751.0;18.0;-31.0;683.0;-582.0;82.0
252.0;-600.0;770.0;796.0;-94.0;-100.0;779.0;-836.0;167.0
58.0;-548.0;439.0;484.0;15.0;-90.0;457.0;-546.0;189.0
358.0;-572.0;572.0;315.0;373.0;-236.0;314.0;-692.0;169.0
221.0;-609.0;680.0;751.0;79.0;78.0;710.0;-999.0;-33.0
39.0;105.0;961.0;778.0;70.0;-111.0;799.0;-940.0;-126.0
274.0;-644.0;810.0;876.0;-285.0;-189.0;904.0;-1154.0;155.0
-142.0;117.0;906.0;621.0;284.0;-109.0;725.0;-552.0;-79.0
110.0;-446.0;650.0;709.0;-106.0;29.0;541.0;-801.0;178.0
-316.0;-801.0;28.0;292.0;266.0;436.0;-232.0;214.0;279.0
-22.0;-118.0;978.0;1023.0;-25.0;-67.0;965.0;-925.0;109.0
187.0;-408.0;676.0;195.0;-108.0;-87.0;308.0;-519.0;257.0
-33.0;-128.0;952.0;1006.0;-21.0;-42.0;957.0;-919.0;119.0
-2.0;-118.0;974.0;1043.0;16.0;-80.0;991.0;-942.0;138.0
15.0;-118.0;980.0;1016.0;4.0;-91.0;947.0;-937.0;119.0
177.0;162.0;218.0;-180.0;-154.0;278.0;-62.0;-315.0;180.0
113.0;407.0;515.0;92.0;-170.0;31.0;155.0;-254.0;381.0
48.0;318.0;976.0;734.0;119.0;-296.0;835.0;-469.0;133.0
-33.0;-119.0;964.0;1005.0;11.0;-52.0;972.0;-925.0;132.0
321.0;617.0;852.0;879.0;41.0;-113.0;869.0;-1075.0;282.0
133.0;295.0;955.0;852.0;82.0;-252.0;961.0;-823.0;61.0
10.0;287.0;851.0;1008.0;46.0;61.0;917.0;-914.0;186.0
66.0;496.0;886.0;1073.0;14.0;65.0;1024.0;-883.0;75.0
-432.0;200.0;671.0;816.0;-109.0;327.0;793.0;-668.0;24.0
-31.0;-116.0;976.0;990.0;22.0;-62.0;971.0;-940.0;140.0
-274.0;247.0;677.0;697.0;-77.0;230.0;844.0;-726.0;1.0
-257.0;253.0;714.0;830.0;-192.0;277.0;871.0;-726.0;-85.0
307.0;-201.0;733.0;498.0;-136.0;-232.0;575.0;-631.0;-427.0
-47.0;-111.0;952.0;1007.0;-31.0;-83.0;961.0;-913.0;115.0
140.0;487.0;650.0;828.0;-263.0;29.0;746.0;-736.0;-299.0
42.0;587.0;390.0;113.0;-51.0;33.0;95.0;-162.0;283.0
30.0;355.0;441.0;778.0;110.0;-18.0;321.0;-287.0;456.0
-55.0;-75.0;945.0;1007.0;-62.0;-26.0;981.0;-918.0;67.0
210.0;-486.0;855.0;908.0;48.0;-251.0;857.0;-472.0;92.0
-233.0;544.0;629.0;507.0;-305.0;145.0;637.0;-481.0;-123.0
-17.0;-93.0;958.0;995.0;5.0;-91.0;946.0;-928.0;148.0
394.0;484.0;732.0;494.0;-237.0;-110.0;757.0;-695.0;32.0
-15.0;-90.0;949.0;1032.0;9.0;-70.0;966.0;-924.0;148.0
305.0;209.0;655.0;212.0;73.0;15.0;571.0;-603.0;162.0
136.0;190.0;792.0;267.0;134.0;41.0;739.0;-450.0;298.0
251.0;191.0;704.0;236.0;7.0;51.0;659.0;-553.0;119.0
-20.0;-83.0;963.0;1025.0;8.0;-64.0;969.0;-942.0;155.0
-18.0;-82.0;951.0;1006.0;10.0;-81.0;958.0;-929.0;145.0
135.0;295.0;821.0;309.0;72.0;-35.0;693.0;-837.0;426.0
-52.0;-83.0;945.0;995.0;8.0;-62.0;941.0;-914.0;130.0
297.0;346.0;869.0;285.0;151.0;-158.0;727.0;-764.0;439.0
94.0;278.0;864.0;439.0;-19.0;-89.0;829.0;-852.0;320.0
-80.0;-56.0;650.0;869.0;66.0;401.0;683.0;-555.0;25.0
-37.0;-77.0;965.0;1000.0;18.0;-49.0;957.0;-915.0;157.0
73.0;339.0;938.0;510.0;-227.0;24.0;872.0;-907.0;57.0
-32.0;-74.0;959.0;1009.0;30.0;-72.0;959.0;-915.0;128.0
-41.0;-67.0;948.0;1002.0;40.0;-56.0;959.0;-928.0;179.0
122.0;471.0;747.0;444.0;-189.0;38.0;725.0;-683.0;-131.0
408.0;785.0;494.0;140.0;-173.0;31.0;196.0;-746.0;50.0
-24.0;-64.0;978.0;1030.0;43.0;-64.0;986.0;-936.0;158.0
-47.0;-63.0;960.0;1005.0;64.0;-53.0;951.0;-927.0;195.0
-54.0;-63.0;944.0;997.0;69.0;-33.0;974.0;-925.0;218.0
230.0;480.0;972.0;1108.0;101.0;-175.0;1020.0;-943.0;231.0
-76.0;-61.0;952.0;999.0;52.0;-31.0;938.0;-905.0;167.0
-44.0;-58.0;960.0;1007.0;56.0;-72.0;960.0;-912.0;196.0
-28.0;-51.0;943.0;1017.0;27.0;-65.0;953.0;-918.0;162.0
-46.0;-51.0;970.0;1025.0;39.0;-38.0;956.0;-918.0;190.0
-45.0;-50.0;959.0;999.0;45.0;-71.0;955.0;-911.0;168.0
93.0;-631.0;810.0;901.0;-152.0;13.0;793.0;-750.0;-39.0
-36.0;-48.0;965.0;1024.0;67.0;-53.0;961.0;-928.0;191.0
-68.0;-48.0;962.0;1015.0;58.0;-34.0;967.0;-907.0;174.0
-58.0;-48.0;943.0;997.0;44.0;-46.0;951.0;-924.0;184.0
-49.0;-50.0;955.0;1015.0;39.0;-62.0;947.0;-922.0;164.0
-47.0;-53.0;968.0;1013.0;64.0;-50.0;974.0;-922.0;172.0
-47.0;-53.0;956.0;1009.0;73.0;-51.0;977.0;-923.0;183.0
-31.0;222.0;867.0;893.0;57.0;99.0;623.0;-654.0;-167.0
-50.0;-53.0;957.0;1001.0;93.0;-78.0;952.0;-915.0;210.0
32.0;-611.0;791.0;901.0;-221.0;-36.0;839.0;-861.0;55.0
-387.0;396.0;876.0;958.0;53.0;149.0;1030.0;-205.0;89.0
-47.0;-51.0;971.0;1027.0;5.0;-56.0;946.0;-914.0;133.0
-53.0;-50.0;968.0;1009.0;40.0;-48.0;955.0;-902.0;156.0
-36.0;-51.0;963.0;1001.0;12.0;-61.0;947.0;-922.0;143.0
-95.0;-56.0;952.0;981.0;28.0;-6.0;936.0;-903.0;158.0
-94.0;-57.0;957.0;1010.0;40.0;-42.0;943.0;-907.0;158.0
-89.0;-57.0;963.0;987.0;50.0;-25.0;941.0;-898.0;179.0
-172.0;-213.0;1052.0;1232.0;187.0;159.0;1181.0;-1034.0;397.0
243.0;-548.0;672.0;779.0;-227.0;6.0;620.0;-1013.0;179.0
-111.0;-54.0;926.0;966.0;117.0;-13.0;944.0;-911.0;229.0
-206.0;41.0;762.0;1045.0;49.0;-12.0;917.0;-419.0;50.0
-41.0;-47.0;988.0;1007.0;75.0;-59.0;961.0;-911.0;207.0
-29.0;-277.0;675.0;746.0;-293.0;-226.0;606.0;-789.0;284.0
-78.0;-262.0;586.0;631.0;-315.0;-158.0;516.0;-608.0;211.0
-13.0;-44.0;958.0;1017.0;50.0;-61.0;970.0;-936.0;177.0
-49.0;-60.0;950.0;983.0;80.0;-39.0;952.0;-906.0;212.0
-42.0;509.0;581.0;674.0;-2.0;75.0;570.0;-533.0;77.0
85.0;414.0;569.0;500.0;-159.0;42.0;323.0;-452.0;-321.0
-56.0;-62.0;935.0;998.0;67.0;-15.0;950.0;-930.0;175.0
-48.0;-60.0;963.0;997.0;68.0;-80.0;957.0;-888.0;224.0
-4.0;-66.0;972.0;1024.0;27.0;-106.0;950.0;-907.0;170.0
-42.0;-83.0;950.0;1024.0;80.0;-33.0;953.0;-890.0;188.0
145.0;610.0;661.0;274.0;-93.0;-47.0;383.0;-245.0;17.0
549.0;-596.0;675.0;764.0;-270.0;28.0;657.0;-1167.0;3.0
-57.0;-82.0;936.0;1009.0;44.0;-14.0;943.0;-916.0;186.0
227.0;598.0;1058.0;1170.0;32.0;-200.0;1046.0;-694.0;154.0
-78.0;-97.0;956.0;1065.0;46.0;-21.0;991.0;-938.0;180.0
-48.0;-82.0;952.0;1001.0;58.0;-22.0;976.0;-908.0;189.0
-48.0;-82.0;935.0;1016.0;45.0;-4.0;956.0;-910.0;171.0
-60.0;-86.0;960.0;1006.0;23.0;-31.0;951.0;-909.0;133.0
85.0;31.0;951.0;976.0;-116.0;-125.0;1001.0;-925.0;90.0
76.0;98.0;942.0;1063.0;-275.0;-210.0;988.0;-856.0;34.0
-232.0;-162.0;686.0;894.0;-262.0;-3.0;738.0;-677.0;56.0
188.0;468.0;655.0;391.0;162.0;102.0;567.0;-529.0;370.0
-66.0;-87.0;936.0;1004.0;0.0;-24.0;941.0;-909.0;140.0
-62.0;-87.0;932.0;1018.0;18.0;-11.0;926.0;-903.0;166.0
-28.0;-81.0;962.0;1015.0;36.0;-62.0;981.0;-920.0;137.0
8.0;370.0;797.0;888.0;229.0;3.0;860.0;-339.0;397.0
106.0;-342.0;1000.0;1090.0;46.0;-248.0;1056.0;-1006.0;96.0
323.0;625.0;586.0;748.0;-21.0;-61.0;618.0;-810.0;110.0
50.0;-78.0;939.0;1047.0;62.0;-96.0;979.0;-904.0;158.0
-48.0;105.0;505.0;620.0;-304.0;114.0;536.0;-785.0;-37.0
186.0;-440.0;1360.0;1443.0;-111.0;-268.0;1392.0;-1090.0;143.0
-97.0;-102.0;912.0;1008.0;-15.0;0.0;927.0;-895.0;123.0
-422.0;-352.0;1062.0;1052.0;-314.0;565.0;1314.0;-1234.0;188.0
-114.0;-104.0;908.0;1013.0;44.0;1.0;953.0;-872.0;165.0
173.0;-40.0;576.0;878.0;-305.0;94.0;588.0;-1198.0;102.0
221.0;817.0;556.0;141.0;-157.0;6.0;185.0;-375.0;106.0
81.0;173.0;533.0;191.0;60.0;81.0;262.0;-263.0;292.0
-91.0;-97.0;909.0;989.0;64.0;-10.0;940.0;-906.0;195.0
180.0;-538.0;955.0;908.0;-19.0;-45.0;937.0;-886.0;225.0
-75.0;-88.0;908.0;992.0;87.0;-17.0;952.0;-918.0;203.0
-4.0;-620.0;1204.0;1411.0;-105.0;-360.0;1310.0;-758.0;129.0
-73.0;4.0;604.0;595.0;11.0;-158.0;575.0;-562.0;667.0
-55.0;-82.0;962.0;1002.0;90.0;-29.0;942.0;-910.0;206.0
-615.0;-62.0;-442.0;-291.0;505.0;767.0;-424.0;469.0;582.0
-66.0;-83.0;948.0;1009.0;72.0;-41.0;972.0;-913.0;179.0
-259.0;-1.0;-56.0;-161.0;587.0;285.0;-187.0;326.0;659.0
-94.0;-80.0;951.0;1018.0;103.0;5.0;973.0;-886.0;226.0
-57.0;-89.0;930.0;1000.0;54.0;-69.0;955.0;-915.0;170.0
202.0;-372.0;316.0;-35.0;-383.0;97.0;380.0;-266.0;-179.0
-90.0;-90.0;944.0;987.0;84.0;-28.0;945.0;-919.0;189.0
257.0;-85.0;661.0;874.0;363.0;112.0;735.0;-913.0;292.0
41.0;-231.0;811.0;830.0;594.0;33.0;805.0;-785.0;490.0
-74.0;-89.0;944.0;995.0;73.0;-41.0;954.0;-901.0;178.0
-191.0;-74.0;83.0;-24.0;-293.0;616.0;148.0;-98.0;-46.0
-67.0;-86.0;943.0;986.0;68.0;-34.0;971.0;-904.0;180.0
103.0;160.0;544.0;287.0;-280.0;23.0;433.0;-387.0;-28.0
313.0;-872.0;790.0;444.0;-91.0;-128.0;503.0;-598.0;86.0
277.0;-880.0;801.0;473.0;91.0;-148.0;495.0;-563.0;298.0
-67.0;-85.0;942.0;1023.0;16.0;-41.0;963.0;-913.0;134.0
-58.0;-86.0;947.0;1008.0;21.0;-48.0;939.0;-919.0;125.0
