InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1
-493.0;-659.0;283.0;416.0;-721.0
-493.0;-659.0;283.0;417.0;-720.0
-494.0;-659.0;282.0;417.0;-720.0
-495.0;-659.0;280.0;418.0;-720.0
-496.0;-659.0;279.0;418.0;-720.0
-499.0;-657.0;274.0;421.0;-720.0
-500.0;-656.0;273.0;423.0;-720.0
-501.0;-655.0;271.0;425.0;-721.0
-502.0;-654.0;270.0;426.0;-721.0
-503.0;-654.0;269.0;426.0;-721.0
-504.0;-653.0;268.0;426.0;-721.0
-504.0;-653.0;268.0;427.0;-721.0
-506.0;-651.0;269.0;428.0;-722.0
-506.0;-651.0;270.0;427.0;-722.0
-507.0;-650.0;270.0;428.0;-723.0
-507.0;-649.0;270.0;428.0;-724.0
-507.0;-649.0;270.0;428.0;-724.0
-507.0;-648.0;270.0;428.0;-724.0
-507.0;-648.0;270.0;429.0;-725.0
-504.0;-651.0;273.0;431.0;-729.0
-507.0;-648.0;271.0;429.0;-725.0
-507.0;-648.0;271.0;428.0;-725.0
-506.0;-649.0;270.0;427.0;-725.0
-503.0;-651.0;273.0;430.0;-730.0
-502.0;-652.0;275.0;428.0;-729.0
-501.0;-651.0;276.0;423.0;-725.0
-498.0;-651.0;281.0;422.0;-725.0
-484.0;-654.0;293.0;413.0;-726.0
-482.0;-655.0;292.0;415.0;-725.0
-482.0;-656.0;292.0;415.0;-724.0
-483.0;-657.0;289.0;417.0;-723.0
-483.0;-658.0;282.0;417.0;-720.0
-484.0;-658.0;277.0;419.0;-718.0
-493.0;-657.0;267.0;425.0;-716.0
-505.0;-654.0;252.0;432.0;-714.0
-510.0;-652.0;248.0;435.0;-714.0
-528.0;-660.0;238.0;463.0;-712.0
-531.0;-660.0;229.0;465.0;-710.0
-537.0;-619.0;193.0;484.0;-708.0
-527.0;-622.0;209.0;478.0;-711.0
-526.0;-622.0;212.0;478.0;-712.0
-525.0;-622.0;213.0;478.0;-713.0
-522.0;-623.0;213.0;477.0;-714.0
-513.0;-627.0;216.0;472.0;-715.0
-510.0;-629.0;221.0;468.0;-715.0
-507.0;-632.0;226.0;463.0;-715.0
-500.0;-644.0;242.0;436.0;-719.0
-502.0;-650.0;234.0;433.0;-715.0
-504.0;-651.0;230.0;435.0;-714.0
-506.0;-652.0;227.0;437.0;-713.0
-507.0;-651.0;228.0;438.0;-713.0
-502.0;-652.0;236.0;426.0;-712.0
-499.0;-654.0;235.0;418.0;-712.0
-497.0;-654.0;235.0;415.0;-713.0
-486.0;-658.0;237.0;405.0;-711.0
-481.0;-660.0;240.0;402.0;-710.0
-477.0;-662.0;246.0;400.0;-709.0
-473.0;-664.0;255.0;396.0;-709.0
-468.0;-664.0;261.0;392.0;-710.0
-463.0;-667.0;265.0;389.0;-709.0
-490.0;-657.0;260.0;444.0;-712.0
-490.0;-657.0;259.0;445.0;-712.0
-496.0;-652.0;279.0;425.0;-722.0
-479.0;-657.0;288.0;402.0;-720.0
-471.0;-660.0;292.0;391.0;-718.0
-459.0;-668.0;300.0;378.0;-713.0
-458.0;-665.0;322.0;379.0;-719.0
-468.0;-639.0;405.0;355.0;-764.0
-453.0;-655.0;347.0;409.0;-738.0
-453.0;-661.0;312.0;387.0;-720.0
-452.0;-664.0;303.0;393.0;-717.0
-450.0;-672.0;296.0;398.0;-710.0
-447.0;-676.0;294.0;399.0;-707.0
-442.0;-679.0;298.0;398.0;-705.0
-438.0;-681.0;301.0;396.0;-705.0
-436.0;-683.0;302.0;396.0;-704.0
-437.0;-684.0;299.0;398.0;-703.0
-447.0;-683.0;291.0;405.0;-705.0
-511.0;-653.0;265.0;424.0;-725.0
-508.0;-655.0;267.0;422.0;-724.0
-504.0;-660.0;271.0;418.0;-722.0
-503.0;-661.0;272.0;416.0;-721.0
-502.0;-662.0;274.0;414.0;-721.0
-500.0;-663.0;276.0;412.0;-721.0
-496.0;-663.0;281.0;409.0;-722.0
-494.0;-664.0;283.0;407.0;-722.0
-489.0;-664.0;282.0;406.0;-722.0
-488.0;-665.0;282.0;406.0;-722.0
-484.0;-667.0;284.0;405.0;-721.0
-482.0;-669.0;284.0;403.0;-720.0
-483.0;-670.0;278.0;401.0;-718.0
-483.0;-671.0;274.0;400.0;-717.0
-483.0;-673.0;272.0;399.0;-715.0
-483.0;-674.0;271.0;398.0;-714.0
-483.0;-674.0;270.0;398.0;-713.0
-481.0;-679.0;275.0;420.0;-710.0
-484.0;-678.0;248.0;401.0;-707.0
-486.0;-679.0;243.0;401.0;-706.0
-499.0;-682.0;235.0;398.0;-702.0
-504.0;-682.0;234.0;397.0;-702.0
-511.0;-678.0;236.0;390.0;-704.0
-520.0;-673.0;232.0;383.0;-707.0
-526.0;-675.0;227.0;380.0;-706.0
-526.0;-676.0;227.0;379.0;-704.0
-523.0;-676.0;228.0;378.0;-703.0
-520.0;-676.0;231.0;379.0;-702.0
-516.0;-675.0;235.0;380.0;-703.0
-507.0;-673.0;240.0;379.0;-703.0
-503.0;-674.0;242.0;378.0;-703.0
-498.0;-675.0;244.0;375.0;-703.0
-494.0;-677.0;239.0;374.0;-702.0
-487.0;-679.0;236.0;369.0;-701.0
-468.0;-681.0;232.0;364.0;-701.0
-460.0;-683.0;227.0;363.0;-702.0
-463.0;-684.0;221.0;365.0;-703.0
-470.0;-684.0;219.0;355.0;-705.0
-469.0;-682.0;218.0;354.0;-706.0
-468.0;-678.0;220.0;358.0;-710.0
-467.0;-674.0;226.0;364.0;-713.0
-469.0;-661.0;244.0;389.0;-723.0
-476.0;-645.0;265.0;414.0;-736.0
-426.0;-473.0;396.0;516.0;-861.0
-411.0;-563.0;428.0;472.0;-796.0
-492.0;-633.0;273.0;435.0;-746.0
-496.0;-642.0;245.0;418.0;-734.0
-493.0;-646.0;239.0;417.0;-731.0
-495.0;-649.0;233.0;418.0;-729.0
-501.0;-653.0;228.0;421.0;-725.0
-509.0;-658.0;224.0;423.0;-721.0
-523.0;-665.0;213.0;425.0;-712.0
-537.0;-667.0;204.0;433.0;-709.0
-612.0;-509.0;295.0;589.0;-807.0
-576.0;-587.0;171.0;497.0;-728.0
-544.0;-634.0;215.0;455.0;-707.0
-541.0;-637.0;220.0;450.0;-709.0
-539.0;-638.0;225.0;446.0;-711.0
-538.0;-639.0;229.0;442.0;-712.0
-537.0;-640.0;233.0;437.0;-715.0
-537.0;-639.0;233.0;436.0;-716.0
-537.0;-639.0;233.0;436.0;-717.0
-537.0;-638.0;233.0;436.0;-717.0
-537.0;-639.0;233.0;436.0;-717.0
-536.0;-639.0;233.0;435.0;-717.0
-536.0;-639.0;234.0;435.0;-717.0
-534.0;-640.0;234.0;434.0;-717.0
-534.0;-639.0;233.0;434.0;-717.0
-534.0;-640.0;233.0;434.0;-717.0
-533.0;-640.0;233.0;434.0;-717.0
-533.0;-640.0;233.0;435.0;-717.0
-535.0;-639.0;233.0;436.0;-716.0
-536.0;-638.0;232.0;439.0;-716.0
-536.0;-638.0;231.0;439.0;-716.0
-538.0;-636.0;222.0;439.0;-716.0
-537.0;-636.0;220.0;439.0;-716.0
-536.0;-637.0;217.0;438.0;-716.0
-536.0;-637.0;216.0;438.0;-716.0
-535.0;-639.0;215.0;436.0;-715.0
-534.0;-639.0;217.0;435.0;-715.0
-533.0;-640.0;219.0;435.0;-715.0
-533.0;-640.0;221.0;435.0;-715.0
-534.0;-640.0;224.0;436.0;-714.0
-534.0;-640.0;227.0;436.0;-714.0
-536.0;-641.0;230.0;438.0;-714.0
-537.0;-641.0;230.0;438.0;-714.0
-538.0;-641.0;231.0;438.0;-714.0
-538.0;-641.0;231.0;437.0;-714.0
-537.0;-641.0;231.0;437.0;-713.0
-530.0;-646.0;227.0;434.0;-710.0
-525.0;-647.0;225.0;431.0;-711.0
-523.0;-647.0;226.0;430.0;-712.0
-520.0;-646.0;228.0;429.0;-714.0
-514.0;-645.0;241.0;426.0;-718.0
-513.0;-645.0;243.0;425.0;-718.0
-513.0;-646.0;251.0;425.0;-719.0
-514.0;-646.0;253.0;425.0;-719.0
-516.0;-646.0;256.0;425.0;-719.0
-516.0;-646.0;256.0;425.0;-720.0
-515.0;-645.0;257.0;424.0;-720.0
-514.0;-645.0;257.0;423.0;-721.0
-514.0;-645.0;257.0;422.0;-722.0
-514.0;-646.0;257.0;422.0;-722.0
-515.0;-644.0;254.0;423.0;-723.0
-517.0;-643.0;252.0;425.0;-723.0
-520.0;-643.0;250.0;426.0;-723.0
-520.0;-642.0;250.0;426.0;-723.0
-517.0;-641.0;251.0;425.0;-724.0
-516.0;-642.0;251.0;424.0;-724.0
-517.0;-644.0;249.0;424.0;-723.0
-518.0;-646.0;246.0;424.0;-720.0
-518.0;-647.0;245.0;424.0;-719.0
-517.0;-651.0;244.0;423.0;-715.0
-516.0;-652.0;244.0;422.0;-713.0
-516.0;-653.0;243.0;422.0;-712.0
-533.0;-652.0;225.0;433.0;-708.0
-539.0;-648.0;220.0;436.0;-710.0
-541.0;-646.0;216.0;437.0;-711.0
-545.0;-643.0;211.0;440.0;-711.0
-551.0;-640.0;206.0;450.0;-710.0
-551.0;-638.0;206.0;451.0;-710.0
-542.0;-630.0;233.0;445.0;-725.0
-536.0;-632.0;237.0;442.0;-726.0
-535.0;-633.0;240.0;440.0;-726.0
-534.0;-634.0;242.0;439.0;-726.0
-534.0;-635.0;244.0;437.0;-726.0
-533.0;-636.0;245.0;435.0;-725.0
-530.0;-645.0;232.0;431.0;-719.0
-532.0;-645.0;225.0;434.0;-718.0
-533.0;-645.0;221.0;436.0;-717.0
-536.0;-667.0;215.0;462.0;-702.0
-556.0;-662.0;188.0;442.0;-706.0
-546.0;-643.0;178.0;451.0;-704.0
-546.0;-642.0;174.0;454.0;-704.0
-547.0;-640.0;173.0;457.0;-704.0
-548.0;-637.0;174.0;462.0;-706.0
-617.0;-577.0;107.0;520.0;-704.0
-544.0;-623.0;69.0;477.0;-709.0
-548.0;-633.0;171.0;461.0;-709.0
-541.0;-636.0;178.0;453.0;-711.0
-538.0;-639.0;181.0;450.0;-711.0
-524.0;-646.0;191.0;440.0;-708.0
-518.0;-648.0;193.0;437.0;-708.0
-505.0;-654.0;202.0;431.0;-706.0
-494.0;-660.0;219.0;424.0;-705.0
-491.0;-662.0;230.0;420.0;-706.0
-485.0;-654.0;257.0;407.0;-722.0
-486.0;-651.0;258.0;406.0;-725.0
-489.0;-650.0;255.0;408.0;-726.0
-492.0;-649.0;253.0;409.0;-727.0
-495.0;-648.0;252.0;411.0;-727.0
-498.0;-647.0;252.0;411.0;-729.0
-501.0;-643.0;253.0;411.0;-731.0
-510.0;-636.0;249.0;414.0;-735.0
-513.0;-632.0;241.0;417.0;-737.0
-517.0;-628.0;232.0;422.0;-737.0
-520.0;-627.0;225.0;428.0;-736.0
-523.0;-628.0;221.0;432.0;-734.0
-524.0;-624.0;226.0;436.0;-736.0
-525.0;-625.0;225.0;436.0;-735.0
-526.0;-626.0;225.0;437.0;-734.0
-528.0;-627.0;225.0;438.0;-733.0
-528.0;-628.0;224.0;439.0;-731.0
-530.0;-630.0;224.0;440.0;-729.0
-531.0;-631.0;224.0;441.0;-727.0
-532.0;-631.0;223.0;441.0;-726.0
-532.0;-631.0;222.0;442.0;-725.0
-533.0;-632.0;223.0;443.0;-725.0
-533.0;-632.0;223.0;442.0;-725.0
-534.0;-632.0;223.0;442.0;-725.0
-534.0;-632.0;223.0;442.0;-725.0
-534.0;-632.0;222.0;442.0;-724.0
-534.0;-632.0;222.0;443.0;-724.0
-535.0;-632.0;222.0;443.0;-724.0
-535.0;-631.0;221.0;443.0;-724.0
-535.0;-631.0;221.0;443.0;-724.0
-535.0;-632.0;222.0;443.0;-724.0
-534.0;-632.0;222.0;443.0;-723.0
-534.0;-633.0;222.0;443.0;-723.0
-533.0;-633.0;222.0;443.0;-723.0
-533.0;-633.0;221.0;443.0;-723.0
-533.0;-633.0;221.0;443.0;-723.0
-531.0;-632.0;221.0;444.0;-724.0
-530.0;-631.0;221.0;444.0;-724.0
-529.0;-631.0;221.0;444.0;-725.0
-529.0;-631.0;222.0;444.0;-725.0
-529.0;-631.0;222.0;443.0;-725.0
-528.0;-631.0;223.0;442.0;-725.0
-527.0;-632.0;223.0;442.0;-725.0
-526.0;-632.0;224.0;441.0;-725.0
-526.0;-632.0;224.0;441.0;-725.0
-526.0;-632.0;224.0;441.0;-726.0
-524.0;-633.0;223.0;440.0;-726.0
-523.0;-633.0;224.0;439.0;-726.0
-522.0;-634.0;224.0;437.0;-726.0
-522.0;-635.0;224.0;437.0;-726.0
-522.0;-635.0;225.0;437.0;-726.0
-522.0;-635.0;225.0;436.0;-727.0
-521.0;-635.0;226.0;435.0;-727.0
-519.0;-636.0;228.0;435.0;-727.0
-518.0;-635.0;228.0;434.0;-728.0
-517.0;-635.0;229.0;434.0;-728.0
-515.0;-635.0;230.0;433.0;-728.0
-514.0;-636.0;230.0;433.0;-729.0
-512.0;-635.0;231.0;432.0;-729.0
-512.0;-634.0;231.0;432.0;-730.0
-513.0;-633.0;231.0;433.0;-730.0
-513.0;-633.0;232.0;433.0;-731.0
-514.0;-632.0;232.0;433.0;-732.0
-519.0;-631.0;231.0;434.0;-733.0
-521.0;-632.0;230.0;435.0;-732.0
-523.0;-631.0;228.0;436.0;-732.0
-526.0;-630.0;225.0;439.0;-732.0
-528.0;-630.0;223.0;440.0;-731.0
-528.0;-629.0;220.0;441.0;-731.0
-529.0;-629.0;217.0;443.0;-730.0
-531.0;-629.0;211.0;445.0;-727.0
-531.0;-630.0;209.0;444.0;-726.0
-531.0;-630.0;206.0;442.0;-725.0
-528.0;-632.0;205.0;436.0;-722.0
-526.0;-634.0;213.0;427.0;-722.0
-526.0;-635.0;219.0;428.0;-723.0
-527.0;-637.0;222.0;431.0;-722.0
-529.0;-638.0;224.0;438.0;-722.0
-529.0;-638.0;227.0;443.0;-722.0
-530.0;-636.0;229.0;447.0;-723.0
-532.0;-635.0;229.0;448.0;-723.0
-535.0;-634.0;228.0;450.0;-723.0
-537.0;-633.0;226.0;449.0;-723.0
-538.0;-631.0;219.0;447.0;-723.0
-727.0;-537.0;31.0;574.0;-658.0
-546.0;-648.0;175.0;440.0;-691.0
-539.0;-654.0;184.0;425.0;-691.0
-507.0;-670.0;204.0;378.0;-690.0
-499.0;-674.0;211.0;368.0;-690.0
-494.0;-676.0;215.0;360.0;-691.0
-489.0;-677.0;215.0;354.0;-693.0
-476.0;-678.0;216.0;340.0;-695.0
-465.0;-686.0;218.0;331.0;-689.0
-421.0;-711.0;273.0;310.0;-675.0
-412.0;-714.0;289.0;309.0;-677.0
-402.0;-707.0;332.0;311.0;-694.0
-377.0;-689.0;399.0;298.0;-716.0
-324.0;-663.0;405.0;234.0;-741.0
-336.0;-650.0;572.0;255.0;-736.0
-378.0;-665.0;464.0;319.0;-734.0
-554.0;-636.0;252.0;405.0;-734.0
-553.0;-637.0;250.0;401.0;-735.0
-553.0;-637.0;250.0;399.0;-736.0
-553.0;-637.0;250.0;398.0;-736.0
-552.0;-636.0;250.0;399.0;-737.0
-552.0;-636.0;249.0;399.0;-738.0
-551.0;-635.0;249.0;400.0;-738.0
-551.0;-634.0;250.0;401.0;-739.0
-551.0;-634.0;252.0;402.0;-739.0
-551.0;-634.0;253.0;403.0;-740.0
-727.0;-559.0;146.0;549.0;-706.0
-672.0;-602.0;172.0;483.0;-726.0
-589.0;-622.0;205.0;453.0;-723.0
-577.0;-623.0;194.0;434.0;-721.0
-564.0;-632.0;197.0;417.0;-721.0
-563.0;-633.0;198.0;415.0;-721.0
-564.0;-633.0;200.0;416.0;-722.0
-564.0;-634.0;208.0;418.0;-721.0
-565.0;-635.0;213.0;419.0;-721.0
-572.0;-624.0;216.0;437.0;-733.0
-564.0;-633.0;223.0;415.0;-725.0
-562.0;-633.0;226.0;412.0;-727.0
-559.0;-633.0;230.0;409.0;-728.0
-556.0;-634.0;237.0;402.0;-728.0
-555.0;-636.0;238.0;399.0;-728.0
-555.0;-638.0;238.0;396.0;-728.0
-553.0;-640.0;235.0;388.0;-728.0
-551.0;-641.0;233.0;386.0;-728.0
-549.0;-642.0;236.0;385.0;-729.0
-544.0;-643.0;241.0;384.0;-729.0
-534.0;-644.0;244.0;387.0;-729.0
-527.0;-645.0;249.0;388.0;-728.0
-510.0;-647.0;260.0;387.0;-727.0
-502.0;-647.0;264.0;387.0;-727.0
-496.0;-648.0;271.0;389.0;-726.0
-496.0;-648.0;279.0;395.0;-727.0
-515.0;-649.0;284.0;401.0;-728.0
-578.0;-650.0;360.0;405.0;-732.0
-540.0;-649.0;287.0;361.0;-729.0
-541.0;-647.0;287.0;358.0;-731.0
-540.0;-646.0;286.0;355.0;-732.0
-541.0;-633.0;274.0;352.0;-739.0
-546.0;-624.0;267.0;356.0;-743.0
-555.0;-616.0;260.0;358.0;-746.0
-559.0;-611.0;257.0;359.0;-747.0
-563.0;-608.0;253.0;363.0;-748.0
-572.0;-604.0;247.0;364.0;-748.0
-578.0;-602.0;243.0;367.0;-747.0
-591.0;-601.0;243.0;363.0;-746.0
-683.0;-593.0;234.0;424.0;-755.0
-598.0;-600.0;245.0;347.0;-747.0
-623.0;-605.0;264.0;359.0;-749.0
-626.0;-605.0;283.0;408.0;-754.0
-759.0;-634.0;290.0;239.0;-770.0
-319.0;444.0;-626.0;257.0;259.0
-358.0;303.0;-553.0;153.0;237.0
-310.0;301.0;-505.0;77.0;285.0
-275.0;172.0;-669.0;-60.0;475.0
-193.0;159.0;-588.0;-136.0;580.0
-231.0;53.0;-587.0;-228.0;577.0
-287.0;273.0;-400.0;13.0;401.0
-306.0;282.0;-363.0;14.0;445.0
-309.0;286.0;-359.0;14.0;464.0
-314.0;299.0;-351.0;22.0;493.0
-334.0;302.0;-334.0;56.0;542.0
-258.0;320.0;-570.0;67.0;522.0
-297.0;271.0;-355.0;8.0;580.0
-314.0;303.0;-608.0;178.0;427.0
-360.0;277.0;-548.0;207.0;343.0
-361.0;276.0;-502.0;219.0;287.0
-357.0;284.0;-497.0;232.0;275.0
-359.0;286.0;-498.0;235.0;274.0
-363.0;290.0;-496.0;243.0;269.0
-366.0;292.0;-493.0;246.0;265.0
-450.0;402.0;-644.0;297.0;283.0
-376.0;298.0;-486.0;250.0;243.0
-376.0;296.0;-488.0;247.0;230.0
-322.0;372.0;-508.0;353.0;173.0
-380.0;336.0;-569.0;306.0;164.0
-392.0;294.0;-546.0;177.0;223.0
-407.0;288.0;-486.0;217.0;194.0
-429.0;286.0;-492.0;219.0;196.0
-519.0;355.0;-607.0;328.0;196.0
-480.0;361.0;-618.0;324.0;222.0
-451.0;370.0;-646.0;277.0;283.0
-507.0;336.0;-624.0;284.0;277.0
-414.0;399.0;-662.0;250.0;328.0
-362.0;448.0;-631.0;224.0;338.0
-357.0;415.0;-627.0;209.0;312.0
-294.0;234.0;-698.0;-28.0;351.0
-204.0;372.0;-568.0;73.0;304.0
-288.0;503.0;-652.0;149.0;402.0
-192.0;492.0;-477.0;244.0;379.0
157.0;635.0;-586.0;-135.0;611.0
-108.0;526.0;-589.0;55.0;550.0
-538.0;-630.0;216.0;451.0;-723.0
626.0;66.0;-583.0;-529.0;-129.0
541.0;423.0;-651.0;-106.0;559.0
398.0;329.0;-666.0;-367.0;187.0
123.0;379.0;-639.0;115.0;330.0
-180.0;468.0;-558.0;365.0;332.0
-330.0;387.0;-635.0;282.0;215.0
-209.0;278.0;-591.0;309.0;161.0
-203.0;266.0;-583.0;248.0;138.0
-203.0;263.0;-583.0;245.0;132.0
-205.0;260.0;-582.0;245.0;128.0
-206.0;258.0;-582.0;245.0;123.0
-209.0;255.0;-582.0;245.0;119.0
-212.0;253.0;-581.0;247.0;115.0
-217.0;248.0;-579.0;250.0;107.0
-219.0;246.0;-576.0;251.0;103.0
-221.0;244.0;-571.0;253.0;98.0
-227.0;238.0;-553.0;261.0;87.0
-228.0;237.0;-552.0;262.0;85.0
-228.0;237.0;-553.0;265.0;82.0
-226.0;236.0;-552.0;267.0;81.0
-225.0;236.0;-552.0;270.0;81.0
-225.0;237.0;-551.0;277.0;78.0
-215.0;237.0;-553.0;278.0;76.0
-211.0;235.0;-554.0;278.0;74.0
-210.0;233.0;-556.0;279.0;72.0
-212.0;230.0;-556.0;281.0;70.0
-212.0;229.0;-556.0;281.0;68.0
-212.0;228.0;-555.0;281.0;67.0
-213.0;227.0;-555.0;282.0;66.0
-212.0;220.0;-561.0;274.0;64.0
-211.0;214.0;-561.0;276.0;61.0
-211.0;212.0;-561.0;276.0;60.0
-208.0;209.0;-562.0;269.0;60.0
-207.0;208.0;-563.0;267.0;60.0
108.0;-459.0;535.0;46.0;-707.0
72.0;-374.0;617.0;64.0;-600.0
126.0;-431.0;550.0;62.0;-490.0
119.0;-377.0;410.0;86.0;-539.0
100.0;-380.0;373.0;84.0;-558.0
-205.0;207.0;-564.0;265.0;61.0
68.0;-384.0;343.0;86.0;-578.0
54.0;-386.0;332.0;87.0;-587.0
-5.0;-393.0;301.0;87.0;-615.0
-203.0;207.0;-565.0;263.0;61.0
-200.0;205.0;-568.0;261.0;61.0
-198.0;205.0;-573.0;260.0;64.0
-194.0;205.0;-577.0;259.0;65.0
-189.0;206.0;-591.0;260.0;71.0
-188.0;208.0;-597.0;261.0;76.0
-23.0;-396.0;288.0;75.0;-622.0
-186.0;211.0;-603.0;261.0;83.0
-184.0;214.0;-609.0;262.0;91.0
-179.0;221.0;-620.0;276.0;108.0
-177.0;225.0;-626.0;288.0;117.0
-176.0;229.0;-634.0;319.0;133.0
-175.0;230.0;-636.0;335.0;144.0
-172.0;233.0;-636.0;349.0;154.0
-150.0;231.0;-613.0;393.0;191.0
-161.0;298.0;-609.0;465.0;208.0
-120.0;226.0;-596.0;399.0;244.0
-138.0;231.0;-540.0;380.0;252.0
-138.0;228.0;-535.0;370.0;256.0
-137.0;226.0;-531.0;363.0;258.0
-134.0;224.0;-529.0;359.0;260.0
-130.0;223.0;-528.0;352.0;262.0
-124.0;224.0;-528.0;349.0;264.0
-122.0;225.0;-529.0;348.0;266.0
-113.0;226.0;-529.0;345.0;271.0
-108.0;232.0;-533.0;348.0;280.0
-100.0;286.0;-601.0;396.0;342.0
-24.0;-396.0;286.0;62.0;-623.0
-356.0;259.0;-568.0;467.0;109.0
-291.0;211.0;-608.0;462.0;206.0
-181.0;209.0;-551.0;399.0;175.0
-750.0;-613.0;-239.0;325.0;-757.0
-879.0;-439.0;-6.0;224.0;-644.0
-826.0;-438.0;27.0;335.0;-611.0
-741.0;-484.0;-99.0;285.0;-692.0
-617.0;-595.0;-158.0;510.0;-698.0
-454.0;-509.0;467.0;252.0;-793.0
-427.0;-517.0;400.0;183.0;-795.0
-431.0;-491.0;311.0;183.0;-814.0
-443.0;-478.0;289.0;194.0;-822.0
-447.0;-470.0;282.0;194.0;-827.0
-462.0;-443.0;276.0;212.0;-843.0
-469.0;-428.0;282.0;224.0;-851.0
-469.0;-400.0;290.0;241.0;-862.0
-468.0;-392.0;290.0;244.0;-864.0
-469.0;-386.0;290.0;249.0;-867.0
-466.0;-379.0;291.0;252.0;-870.0
-466.0;-374.0;292.0;255.0;-873.0
-468.0;-373.0;309.0;264.0;-876.0
-390.0;-383.0;320.0;281.0;-875.0
-353.0;-389.0;322.0;276.0;-874.0
-265.0;-408.0;335.0;306.0;-869.0
-209.0;-453.0;433.0;357.0;-837.0
798.0;16.0;509.0;-440.0;238.0
488.0;-271.0;429.0;-332.0;-30.0
390.0;-232.0;410.0;-285.0;-44.0
825.0;170.0;-243.0;-539.0;486.0
702.0;-14.0;-356.0;-524.0;193.0
392.0;-259.0;375.0;-254.0;-80.0
391.0;-261.0;373.0;-251.0;-87.0
388.0;-264.0;373.0;-246.0;-97.0
387.0;-265.0;383.0;-235.0;-116.0
387.0;-265.0;395.0;-228.0;-128.0
387.0;-266.0;403.0;-221.0;-142.0
370.0;-288.0;446.0;-182.0;-247.0
458.0;-391.0;463.0;-324.0;-208.0
373.0;-284.0;592.0;-369.0;-122.0
414.0;-390.0;607.0;-340.0;-215.0
405.0;-415.0;611.0;-308.0;-268.0
355.0;-428.0;534.0;-255.0;-269.0
331.0;-298.0;486.0;-161.0;-319.0
285.0;-405.0;573.0;-127.0;-298.0
354.0;-475.0;603.0;-126.0;-380.0
251.0;-327.0;484.0;-111.0;-400.0
218.0;-344.0;467.0;-86.0;-431.0
193.0;-427.0;561.0;-10.0;-413.0
182.0;-369.0;441.0;-47.0;-464.0
176.0;-376.0;431.0;-45.0;-472.0
171.0;-385.0;420.0;-40.0;-477.0
113.0;-604.0;629.0;-311.0;-663.0
106.0;-595.0;606.0;-152.0;-694.0
141.0;-433.0;376.0;-26.0;-505.0
127.0;-438.0;360.0;-7.0;-514.0
125.0;-431.0;355.0;9.0;-523.0
129.0;-429.0;356.0;20.0;-525.0
157.0;-407.0;348.0;36.0;-532.0
161.0;-397.0;343.0;36.0;-534.0
158.0;-393.0;344.0;38.0;-535.0
161.0;-386.0;348.0;46.0;-537.0
201.0;-336.0;380.0;108.0;-548.0
224.0;-312.0;401.0;129.0;-558.0
228.0;-300.0;411.0;133.0;-562.0
231.0;-288.0;423.0;134.0;-566.0
233.0;-279.0;437.0;136.0;-569.0
243.0;-250.0;525.0;102.0;-578.0
203.0;-244.0;616.0;71.0;-606.0
-736.0;15.0;38.0;550.0;-505.0
-659.0;261.0;-17.0;539.0;-304.0
-759.0;-156.0;340.0;632.0;-389.0
-883.0;92.0;428.0;423.0;-163.0
-642.0;108.0;252.0;548.0;-262.0
-577.0;335.0;53.0;477.0;-176.0
-629.0;180.0;574.0;475.0;30.0
-657.0;115.0;402.0;397.0;-76.0
-649.0;120.0;363.0;458.0;-128.0
-659.0;164.0;248.0;407.0;-119.0
-679.0;156.0;181.0;375.0;-114.0
-681.0;152.0;168.0;369.0;-120.0
-679.0;155.0;168.0;366.0;-122.0
-678.0;157.0;166.0;364.0;-121.0
-677.0;159.0;163.0;361.0;-120.0
-675.0;165.0;160.0;356.0;-115.0
-673.0;168.0;161.0;353.0;-110.0
-672.0;171.0;162.0;349.0;-105.0
-669.0;174.0;171.0;337.0;-84.0
-666.0;175.0;177.0;334.0;-76.0
-663.0;177.0;182.0;331.0;-67.0
-661.0;177.0;189.0;327.0;-58.0
-654.0;181.0;209.0;314.0;-35.0
-640.0;203.0;266.0;282.0;13.0
-612.0;212.0;337.0;238.0;95.0
-532.0;249.0;471.0;166.0;252.0
-232.0;424.0;541.0;217.0;355.0
-467.0;339.0;629.0;365.0;177.0
541.0;624.0;311.0;-311.0;767.0
-786.0;-287.0;246.0;617.0;-451.0
-794.0;-403.0;-176.0;588.0;-578.0
225.0;-616.0;575.0;-221.0;-756.0
183.0;-365.0;567.0;-7.0;-607.0
162.0;-344.0;392.0;-10.0;-651.0
108.0;-388.0;304.0;-18.0;-649.0
58.0;-416.0;264.0;-30.0;-638.0
212.0;-588.0;-649.0;-128.0;-494.0
127.0;-610.0;-690.0;-106.0;-530.0
35.0;-424.0;265.0;-22.0;-631.0
29.0;-423.0;269.0;-14.0;-629.0
20.0;-421.0;274.0;-4.0;-627.0
14.0;-416.0;282.0;6.0;-626.0
9.0;-405.0;299.0;36.0;-624.0
15.0;-400.0;304.0;47.0;-623.0
20.0;-395.0;306.0;53.0;-621.0
16.0;-386.0;299.0;29.0;-622.0
0.0;-388.0;294.0;28.0;-623.0
251.0;-284.0;501.0;-359.0;-311.0
-512.0;-654.0;262.0;428.0;-724.0
-760.0;-487.0;-47.0;584.0;-615.0
-494.0;-655.0;285.0;419.0;-724.0
