InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RUA gyroX
43.0;-823;24.0;366;-6.0;57.0;64.0
37.0;-843;-30.0;329;109.0;32.0;176.0
38.0;-821;-1.0;376;42.0;45.0;40.0
20.0;-824;-15.0;381;9.0;25.0;36.0
19.0;-821;-25.0;370;10.0;30.0;213.0
14.0;-816;-27.0;377;29.0;19.0;96.0
18.0;-819;-47.0;373;13.0;54.0;5.0
18.0;-818;-44.0;377;43.0;25.0;39.0
41.0;-822;-47.0;378;21.0;75.0;36.0
54.0;-815;-44.0;373;14.0;73.0;17.0
14.0;-830;-15.0;347;56.0;45.0;75.0
109.0;-835;-57.0;353;-85.0;-2.0;33.0
20.0;-836;44.0;346;41.0;38.0;57.0
46.0;-821;-33.0;374;21.0;63.0;44.0
-966.0;-738;20.0;467;373.0;826.0;267.0
14.0;-834;27.0;339;25.0;24.0;49.0
49.0;-813;-36.0;372;-1.0;-22.0;16.0
-8.0;-752;28.0;413;32.0;65.0;27.0
53.0;-754;-40.0;416;37.0;47.0;-95.0
67.0;-813;-27.0;384;12.0;25.0;-23.0
29.0;-823;-22.0;374;-22.0;41.0;-29.0
26.0;-823;12.0;357;-18.0;-10.0;-8.0
-17.0;-822;2.0;371;5.0;44.0;-15.0
-7.0;-808;-6.0;392;-13.0;10.0;-57.0
-11.0;-830;22.0;341;38.0;10.0;73.0
-130.0;-855;141.0;333;-19.0;-156.0;186.0
-10.0;-820;25.0;357;45.0;44.0;79.0
19.0;-817;17.0;356;46.0;78.0;38.0
-1.0;-818;26.0;356;3.0;117.0;-37.0
3.0;-818;5.0;356;9.0;114.0;-43.0
-1.0;-807;33.0;393;-10.0;172.0;-200.0
30.0;-716;-7.0;445;33.0;29.0;-6.0
35.0;-724;-35.0;444;26.0;16.0;-24.0
57.0;-755;-52.0;453;77.0;-28.0;33.0
29.0;-713;-36.0;450;41.0;22.0;28.0
14.0;-732;-8.0;442;0.0;38.0;-7.0
13.0;-726;-15.0;446;-5.0;33.0;-14.0
6.0;-730;-21.0;445;-7.0;5.0;6.0
29.0;-728;-17.0;441;13.0;13.0;-11.0
33.0;-732;-31.0;441;16.0;1.0;19.0
28.0;-727;-59.0;444;-31.0;-6.0;17.0
43.0;-734;-51.0;438;-33.0;4.0;26.0
41.0;-760;-1.0;425;-130.0;-106.0;30.0
49.0;-732;-17.0;439;0.0;0.0;-8.0
233.0;-551;91.0;757;-354.0;-121.0;-144.0
-39.0;-732;-3.0;439;43.0;29.0;47.0
-19.0;-737;16.0;439;51.0;57.0;49.0
-15.0;-736;26.0;443;14.0;94.0;44.0
214.0;-808;-56.0;386;-745.0;365.0;-64.0
-6.0;-829;11.0;344;55.0;0.0;9.0
12.0;-838;28.0;339;60.0;46.0;23.0
34.0;-838;17.0;342;26.0;51.0;56.0
45.0;-830;2.0;346;37.0;32.0;28.0
-6.0;-822;7.0;361;0.0;58.0;-70.0
10.0;-821;-48.0;354;4.0;18.0;-59.0
53.0;-830;-24.0;347;35.0;22.0;-4.0
45.0;-831;-44.0;342;27.0;74.0;-61.0
-1.0;-833;5.0;343;-96.0;70.0;-86.0
98.0;-834;7.0;339;-90.0;-15.0;-137.0
47.0;-831;-45.0;339;45.0;64.0;-8.0
36.0;-835;-50.0;340;41.0;73.0;-13.0
59.0;-820;-22.0;347;-13.0;58.0;-27.0
73.0;-821;-13.0;350;8.0;77.0;-7.0
52.0;-841;-52.0;340;35.0;31.0;46.0
22.0;-790;39.0;382;-71.0;145.0;69.0
99.0;-830;143.0;318;136.0;-126.0;66.0
22.0;-770;7.0;391;15.0;63.0;70.0
37.0;-771;-5.0;386;15.0;74.0;14.0
-15.0;-778;-22.0;415;-50.0;42.0;-1.0
302.0;-825;-52.0;368;95.0;247.0;-161.0
39.0;-825;-10.0;349;45.0;41.0;14.0
230.0;-792;0.0;369;-24.0;163.0;25.0
32.0;-826;17.0;351;47.0;48.0;-3.0
132.0;-811;27.0;365;-162.0;219.0;80.0
52.0;-807;-90.0;376;-87.0;-23.0;38.0
-2.0;-798;-1.0;383;-16.0;2.0;-12.0
2.0;-802;2.0;380;33.0;11.0;53.0
23.0;-768;39.0;387;44.0;30.0;-79.0
16.0;-822;-19.0;352;99.0;36.0;-15.0
-25.0;-824;-2.0;346;-61.0;-23.0;40.0
1.0;-798;13.0;381;-37.0;8.0;-16.0
62.0;-819;-36.0;363;87.0;-25.0;-28.0
44.0;-828;-12.0;346;-25.0;73.0;-2.0
20.0;-795;-6.0;383;10.0;19.0;12.0
21.0;-827;-19.0;348;-19.0;102.0;19.0
26.0;-802;-4.0;385;10.0;33.0;-9.0
25.0;-755;0.0;427;12.0;33.0;-71.0
41.0;-757;-46.0;420;11.0;37.0;-21.0
32.0;-753;-15.0;416;16.0;22.0;-17.0
19.0;-751;-40.0;418;38.0;13.0;17.0
36.0;-750;-1.0;422;15.0;13.0;19.0
32.0;-822;23.0;349;13.0;76.0;13.0
30.0;-751;-19.0;422;47.0;47.0;55.0
9.0;-751;-11.0;417;26.0;37.0;2.0
73.0;-801;-19.0;382;3.0;36.0;10.0
74.0;-799;-20.0;387;42.0;70.0;27.0
59.0;-799;-16.0;383;18.0;107.0;23.0
13.0;-834;-27.0;348;-13.0;42.0;86.0
38.0;-822;-16.0;350;39.0;62.0;25.0
40.0;-821;-11.0;348;66.0;46.0;-15.0
73.0;-822;7.0;350;39.0;52.0;29.0
8.0;-750;3.0;414;-22.0;26.0;-40.0
-16.0;-746;24.0;417;30.0;42.0;29.0
-13.0;-746;13.0;419;18.0;21.0;-34.0
33.0;-826;-12.0;350;37.0;32.0;41.0
50.0;-799;18.0;384;27.0;69.0;35.0
-140.0;-2094;321.0;1536;42.0;-26.0;474.0
-49.0;-813;41.0;374;-18.0;-16.0;84.0
-3.0;-820;-2.0;351;2.0;19.0;12.0
7.0;-819;21.0;351;-26.0;55.0;29.0
-19.0;-805;30.0;380;-7.0;16.0;22.0
32.0;-820;-14.0;353;19.0;64.0;54.0
61.0;-818;-26.0;348;9.0;48.0;30.0
-19.0;-753;4.0;418;38.0;23.0;-54.0
43.0;-751;13.0;416;72.0;47.0;98.0
18.0;-751;-81.0;418;60.0;25.0;94.0
28.0;-795;38.0;385;10.0;29.0;4.0
67.0;-752;-28.0;418;33.0;5.0;140.0
13.0;-488;-378.0;306;261.0;-519.0;425.0
-35.0;-801;8.0;379;32.0;43.0;80.0
-379.0;-743;394.0;197;357.0;-639.0;1481.0
9.0;-804;34.0;378;35.0;-2.0;83.0
-40.0;-780;160.0;422;-148.0;79.0;-36.0
26.0;-785;38.0;425;-119.0;52.0;-5.0
-43.0;-789;54.0;400;21.0;2.0;-56.0
26.0;-830;-63.0;338;30.0;15.0;66.0
83.0;-818;-32.0;349;32.0;70.0;28.0
40.0;-817;-73.0;340;41.0;40.0;6.0
53.0;-818;-24.0;355;47.0;50.0;2.0
42.0;-813;5.0;352;49.0;45.0;13.0
18.0;-811;100.0;352;59.0;-4.0;-3.0
-13.0;-821;65.0;357;24.0;44.0;-38.0
419.0;-1764;-145.0;2391;118.0;147.0;-54.0
46.0;-776;22.0;419;-50.0;42.0;102.0
41.0;-777;48.0;420;-18.0;25.0;30.0
34.0;-777;23.0;418;29.0;6.0;38.0
23.0;-774;41.0;423;75.0;54.0;91.0
-35.0;-774;28.0;422;72.0;78.0;104.0
-23.0;-775;44.0;422;45.0;46.0;45.0
-23.0;-773;32.0;424;24.0;-12.0;55.0
-23.0;-774;22.0;424;3.0;33.0;27.0
12.0;-774;6.0;423;-7.0;37.0;49.0
32.0;-741;-81.0;458;67.0;17.0;-114.0
58.0;-725;-18.0;441;17.0;13.0;-20.0
22.0;-728;-54.0;434;0.0;34.0;12.0
33.0;-735;-26.0;441;29.0;67.0;32.0
30.0;-737;-24.0;436;19.0;86.0;14.0
21.0;-735;-11.0;435;3.0;41.0;-2.0
15.0;-735;-28.0;432;-22.0;20.0;8.0
35.0;-733;-35.0;435;32.0;6.0;-14.0
33.0;-740;-75.0;430;29.0;-8.0;-28.0
32.0;-740;-50.0;434;-29.0;-11.0;-1.0
29.0;-739;-36.0;429;23.0;17.0;-9.0
41.0;-738;-25.0;433;-12.0;33.0;5.0
25.0;-733;-34.0;435;16.0;81.0;29.0
51.0;-736;-69.0;432;-15.0;24.0;-9.0
28.0;-734;-35.0;426;34.0;11.0;0.0
20.0;-734;-50.0;427;28.0;34.0;6.0
29.0;-734;-92.0;434;-14.0;-12.0;-6.0
29.0;-736;-96.0;433;20.0;43.0;5.0
-11.0;-736;-50.0;432;22.0;47.0;14.0
-204.0;-782;-33.0;424;13.0;103.0;-85.0
-42.0;-735;5.0;434;31.0;53.0;11.0
-66.0;-734;-31.0;435;26.0;51.0;23.0
-31.0;-738;-28.0;430;-37.0;41.0;-7.0
39.0;-770;-32.0;419;38.0;37.0;-4.0
197.0;-756;-187.0;419;-40.0;-413.0;-266.0
30.0;-772;48.0;425;2.0;55.0;-33.0
-29.0;-733;-59.0;429;9.0;5.0;-2.0
-79.0;-731;72.0;452;16.0;-35.0;-51.0
-19.0;-733;-17.0;429;10.0;-4.0;27.0
-61.0;-739;-30.0;460;-6.0;-27.0;46.0
6.0;-766;-115.0;436;-27.0;-70.0;37.0
-13.0;-697;-74.0;507;-77.0;-88.0;-12.0
24.0;-731;-50.0;435;-24.0;36.0;66.0
-8.0;-724;14.0;433;12.0;35.0;-3.0
12.0;-743;-34.0;419;17.0;27.0;46.0
16.0;-753;-24.0;424;-49.0;33.0;41.0
16.0;-773;-25.0;424;4.0;12.0;-39.0
32.0;-752;-71.0;444;31.0;-34.0;-181.0
53.0;-838;-41.0;328;28.0;86.0;-32.0
38.0;-801;-20.0;384;41.0;41.0;0.0
41.0;-684;118.0;470;68.0;115.0;82.0
1.0;-775;-3.0;414;199.0;74.0;9.0
51.0;-799;-93.0;384;53.0;5.0;-82.0
34.0;-797;-9.0;387;8.0;41.0;11.0
42.0;-807;-26.0;388;17.0;15.0;6.0
37.0;-798;-27.0;388;12.0;79.0;-53.0
40.0;-804;-7.0;393;-3.0;79.0;-26.0
-2.0;-840;31.0;325;27.0;80.0;-19.0
-354.0;-856;798.0;335;-150.0;-275.0;38.0
-5.0;-776;36.0;419;25.0;49.0;80.0
-19.0;-770;51.0;421;25.0;55.0;85.0
-29.0;-746;86.0;454;4.0;21.0;42.0
71.0;-773;-10.0;432;58.0;41.0;48.0
49.0;-773;-60.0;427;69.0;70.0;44.0
56.0;-773;-32.0;427;49.0;120.0;47.0
20.0;-771;-40.0;430;2.0;62.0;1.0
33.0;-770;-9.0;431;17.0;71.0;8.0
42.0;-769;15.0;427;7.0;59.0;49.0
103.0;-776;-45.0;416;34.0;166.0;24.0
98.0;-773;-49.0;421;26.0;92.0;-29.0
7.0;-836;-16.0;337;-5.0;37.0;140.0
-17.0;-772;-2.0;425;-27.0;12.0;-108.0
-263.0;-819;325.0;365;144.0;-205.0;-210.0
30.0;-839;-53.0;334;28.0;53.0;49.0
354.0;-816;-289.0;355;-267.0;183.0;-176.0
100.0;-831;-7.0;350;-194.0;769.0;13.0
49.0;-811;3.0;379;9.0;139.0;-38.0
62.0;-799;-2.0;386;22.0;49.0;-40.0
-27.0;-844;47.0;338;-9.0;57.0;14.0
114.0;-759;-40.0;440;18.0;22.0;41.0
-23.0;-836;9.0;337;7.0;44.0;-7.0
16.0;-842;49.0;337;2.0;8.0;-19.0
-15.0;-839;26.0;337;12.0;18.0;-12.0
-15.0;-845;20.0;331;30.0;54.0;2.0
-5.0;-848;-32.0;334;38.0;8.0;-8.0
-292.0;-1060;-151.0;78;127.0;185.0;-277.0
42.0;-846;5.0;335;43.0;42.0;-17.0
18.0;-847;-21.0;336;-2.0;9.0;-4.0
113.0;-795;-20.0;391;-9.0;57.0;-57.0
42.0;-825;-15.0;356;-29.0;44.0;-189.0
30.0;-846;-5.0;332;-11.0;42.0;-32.0
2.0;-844;7.0;331;25.0;46.0;-3.0
50.0;-837;-4.0;347;34.0;0.0;-55.0
58.0;-820;-13.0;360;59.0;29.0;-107.0
38.0;-845;3.0;328;12.0;37.0;-26.0
31.0;-851;-25.0;335;28.0;46.0;-19.0
20.0;-846;17.0;327;-11.0;35.0;-16.0
37.0;-809;2.0;381;12.0;17.0;-91.0
31.0;-808;-27.0;382;13.0;59.0;-69.0
3.0;-808;-13.0;380;25.0;6.0;-21.0
33.0;-808;-27.0;382;26.0;37.0;-6.0
10.0;-813;-3.0;379;33.0;41.0;-16.0
12.0;-809;3.0;375;22.0;49.0;25.0
37.0;-808;-23.0;380;18.0;45.0;22.0
-15.0;-807;6.0;379;13.0;43.0;44.0
9.0;-809;14.0;383;19.0;29.0;76.0
25.0;-812;15.0;383;34.0;39.0;98.0
4.0;-808;26.0;377;0.0;16.0;87.0
0.0;-807;16.0;380;21.0;49.0;87.0
-3.0;-810;18.0;377;38.0;10.0;41.0
-9.0;-811;43.0;381;18.0;25.0;2.0
-1.0;-809;11.0;375;22.0;6.0;55.0
-48.0;-822;81.0;352;51.0;-4.0;25.0
-2.0;-810;28.0;379;6.0;27.0;-24.0
-8.0;-811;24.0;378;6.0;10.0;43.0
-16.0;-808;34.0;378;55.0;39.0;-26.0
14.0;-811;-1.0;378;-10.0;44.0;34.0
6.0;-805;47.0;377;-1.0;23.0;32.0
31.0;-807;14.0;377;3.0;33.0;-2.0
12.0;-812;18.0;374;30.0;45.0;71.0
24.0;-808;11.0;376;43.0;51.0;36.0
11.0;-863;-40.0;324;-126.0;-54.0;-38.0
33.0;-809;-11.0;377;43.0;46.0;84.0
-39.0;-825;57.0;344;244.0;-71.0;346.0
-76.0;-1372;-141.0;706;-273.0;319.0;201.0
29.0;-805;-41.0;378;9.0;37.0;2.0
34.0;-807;-2.0;374;12.0;21.0;32.0
-2.0;-809;16.0;377;23.0;61.0;-46.0
13.0;-853;17.0;113;-11.0;39.0;-23.0
45.0;-853;-11.0;338;53.0;-3.0;49.0
43.0;-850;-56.0;321;18.0;40.0;5.0
34.0;-848;-60.0;326;24.0;53.0;12.0
22.0;-846;-46.0;326;51.0;48.0;14.0
27.0;-843;-34.0;323;55.0;60.0;-19.0
51.0;-846;-9.0;327;28.0;52.0;-18.0
43.0;-853;-13.0;333;3.0;59.0;5.0
22.0;-848;2.0;324;6.0;80.0;16.0
17.0;-843;-33.0;332;8.0;23.0;39.0
14.0;-844;-32.0;327;-3.0;48.0;-4.0
6.0;-847;0.0;333;29.0;25.0;-9.0
12.0;-844;19.0;330;-3.0;19.0;-10.0
-29.0;-806;-12.0;388;1.0;24.0;53.0
30.0;-845;1.0;333;14.0;40.0;-16.0
35.0;-842;17.0;328;6.0;34.0;2.0
16.0;-853;-16.0;342;9.0;26.0;9.0
18.0;-851;11.0;338;37.0;48.0;10.0
56.0;-829;-17.0;339;120.0;41.0;83.0
6.0;-839;1.0;324;45.0;42.0;53.0
-3.0;-843;15.0;324;38.0;16.0;26.0
16.0;-853;19.0;348;59.0;61.0;49.0
-32.0;-850;0.0;334;40.0;42.0;20.0
10.0;-850;-14.0;336;8.0;30.0;11.0
-7.0;-826;35.0;342;-3.0;-5.0;54.0
67.0;-811;-12.0;378;10.0;69.0;46.0
123.0;-832;-56.0;357;-207.0;-28.0;266.0
49.0;-813;-38.0;371;10.0;29.0;41.0
33.0;-845;-4.0;326;23.0;82.0;55.0
-79.0;-824;9.0;359;-18.0;-64.0;32.0
-15.0;-828;16.0;346;7.0;58.0;-57.0
27.0;-826;-2.0;346;2.0;103.0;22.0
3.0;-850;-32.0;336;41.0;76.0;35.0
30.0;-858;-1.0;347;39.0;44.0;42.0
57.0;-853;-26.0;332;25.0;77.0;34.0
14.0;-852;5.0;335;16.0;38.0;29.0
27.0;-858;19.0;343;84.0;32.0;-2.0
23.0;-844;3.0;334;15.0;32.0;-8.0
23.0;-852;21.0;343;38.0;20.0;-20.0
35.0;-819;-48.0;381;36.0;43.0;39.0
2.0;-848;-8.0;342;38.0;11.0;16.0
1.0;-849;7.0;342;27.0;24.0;43.0
50.0;-818;-26.0;383;47.0;-3.0;24.0
131.0;-792;-174.0;416;38.0;16.0;17.0
7.0;-833;11.0;320;31.0;28.0;25.0
203.0;-816;36.0;367;102.0;154.0;174.0
-41.0;-802;-561.0;370;-243.0;-427.0;-80.0
12.0;-835;-20.0;328;1.0;38.0;1.0
54.0;-813;-38.0;376;40.0;106.0;9.0
-28.0;-809;-50.0;378;42.0;21.0;15.0
9.0;-837;-36.0;330;-13.0;80.0;0.0
30.0;-811;14.0;370;-33.0;112.0;-5.0
-28.0;-818;7.0;366;106.0;-39.0;28.0
25.0;-820;-27.0;387;55.0;-1.0;29.0
7.0;-817;-17.0;387;24.0;26.0;-63.0
35.0;-810;-50.0;375;6.0;56.0;-13.0
108.0;-813;-33.0;373;23.0;70.0;116.0
161.0;-810;-52.0;376;22.0;42.0;-3.0
49.0;-804;-48.0;395;-36.0;62.0;-5.0
-366.0;-799;71.0;404;-436.0;305.0;136.0
-111.0;-828;-43.0;346;6.0;82.0;135.0
24.0;-835;-7.0;344;3.0;40.0;-49.0
38.0;-860;-9.0;318;27.0;33.0;29.0
5.0;-809;5.0;376;19.0;69.0;51.0
46.0;-826;37.0;345;76.0;52.0;7.0
59.0;-805;-7.0;390;28.0;161.0;41.0
67.0;-810;25.0;369;11.0;88.0;-13.0
24.0;-807;34.0;361;116.0;68.0;37.0
64.0;-824;8.0;345;-34.0;74.0;-48.0
2.0;-809;-5.0;374;36.0;4.0;5.0
21.0;-815;-16.0;379;25.0;6.0;3.0
-217.0;-847;-45.0;340;241.0;355.0;0.0
77.0;-836;-65.0;353;-77.0;55.0;105.0
50.0;-818;-133.0;369;-24.0;18.0;89.0
55.0;-821;-70.0;337;-7.0;48.0;10.0
-8.0;-799;-11.0;342;596.0;-18.0;171.0
-587.0;-755;82.0;411;256.0;-1156.0;442.0
-355.0;-808;36.0;378;378.0;-30.0;-120.0
134.0;-836;-59.0;347;51.0;293.0;175.0
112.0;-834;-27.0;348;30.0;247.0;-239.0
-30.0;-815;-3.0;387;171.0;-61.0;-48.0
89.0;-782;20.0;350;367.0;586.0;386.0
-162.0;-809;-112.0;376;-17.0;-46.0;-64.0
17.0;-819;21.0;352;48.0;24.0;-6.0
42.0;-826;5.0;347;19.0;19.0;-79.0
22.0;-830;-4.0;348;73.0;58.0;2.0
16.0;-808;48.0;304;80.0;25.0;85.0
16.0;-825;-14.0;349;6.0;84.0;-25.0
155.0;-823;-60.0;348;196.0;80.0;-31.0
-195.0;-798;151.0;401;-136.0;88.0;-389.0
194.0;-509;-48.0;-127;390.0;669.0;-10.0
-83.0;-842;79.0;347;-29.0;-71.0;-47.0
-318.0;-985;-165.0;493;467.0;-1758.0;294.0
289.0;-1163;-177.0;1424;-91.0;4.0;-925.0
-559.0;-762;160.0;441;211.0;-290.0;-391.0
-6.0;-654;-30.0;553;-280.0;249.0;96.0
-22.0;-751;50.0;142;-56.0;-7.0;-136.0
-102.0;-818;266.0;372;287.0;8.0;-153.0
-13.0;-809;-5.0;399;72.0;118.0;-843.0
224.0;-777;121.0;383;-637.0;2024.0;482.0
-81.0;-823;-172.0;355;116.0;13.0;-164.0
239.0;-841;-82.0;-206;194.0;181.0;451.0
-60.0;-848;40.0;330;29.0;36.0;57.0
-72.0;-719;136.0;485;54.0;159.0;753.0
-93.0;-805;38.0;395;-155.0;157.0;-77.0
-92.0;-823;125.0;366;-68.0;-30.0;184.0
114.0;-815;-80.0;376;-16.0;130.0;129.0
60.0;-757;4.0;414;-93.0;25.0;137.0
40.0;-628;-33.0;568;8.0;27.0;-35.0
34.0;-662;-6.0;548;-25.0;8.0;-3.0
15.0;-837;3.0;360;136.0;-198.0;-55.0
48.0;-631;-14.0;570;41.0;53.0;-15.0
19.0;-684;-6.0;521;23.0;22.0;-19.0
9.0;-658;-24.0;550;-1.0;12.0;24.0
-201.0;-844;403.0;390;924.0;203.0;640.0
-135.0;-786;17.0;779;513.0;-233.0;48.0
1122.0;-840;-466.0;341;-132.0;952.0;-740.0
381.0;-479;-4.0;146;643.0;225.0;67.0
-120.0;-837;79.0;349;121.0;-243.0;-407.0
-105.0;-819;-58.0;379;183.0;-167.0;-364.0
-425.0;-771;-197.0;414;246.0;-38.0;715.0
-27.0;-716;12.0;460;17.0;-8.0;123.0
-514.0;-953;274.0;429;938.0;309.0;-709.0
-85.0;-720;63.0;456;49.0;11.0;83.0
-25.0;-784;-11.0;425;296.0;-14.0;-477.0
55.0;-756;-59.0;419;108.0;119.0;143.0
148.0;-824;-97.0;-159;43.0;7.0;-31.0
260.0;-712;-325.0;343;-873.0;-172.0;-898.0
-287.0;-1750;162.0;-907;-344.0;-680.0;168.0
39.0;-822;-44.0;353;310.0;-159.0;684.0
13.0;-838;-18.0;356;498.0;-474.0;178.0
70.0;-829;-196.0;1264;-87.0;-421.0;-425.0
-11.0;-827;62.0;353;44.0;-27.0;429.0
6.0;-640;7.0;554;-27.0;142.0;252.0
80.0;-716;-3.0;464;34.0;45.0;102.0
66.0;-718;56.0;484;38.0;188.0;1308.0
-104.0;-908;74.0;1863;18.0;33.0;278.0
149.0;-812;34.0;384;93.0;216.0;330.0
-121.0;-159;90.0;-313;-118.0;-276.0;196.0
76.0;-821;-83.0;356;-62.0;187.0;-205.0
147.0;-808;-309.0;375;22.0;47.0;68.0
149.0;-796;-289.0;375;-207.0;312.0;46.0
52.0;-710;-12.0;496;15.0;56.0;96.0
40.0;-713;2.0;490;54.0;43.0;66.0
18.0;-718;31.0;492;45.0;34.0;66.0
465.0;-811;-31.0;358;139.0;1144.0;-6.0
93.0;-829;-104.0;362;-113.0;-265.0;-486.0
-530.0;-842;517.0;337;-311.0;-494.0;-497.0
-52.0;-731;87.0;466;71.0;14.0;-114.0
310.0;-839;-183.0;331;-127.0;290.0;162.0
98.0;-645;115.0;592;-140.0;187.0;306.0
201.0;-838;-64.0;356;-125.0;159.0;361.0
-246.0;-961;405.0;-209;274.0;-527.0;684.0
10.0;-842;24.0;388;456.0;-125.0;16.0
444.0;-1730;36.0;549;-130.0;122.0;-471.0
-504.0;-810;133.0;376;-126.0;-1038.0;26.0
-28.0;-840;-66.0;345;375.0;-127.0;-200.0
-14.0;-753;50.0;441;-76.0;20.0;-83.0
110.0;-810;42.0;386;-51.0;-93.0;-1598.0
140.0;-764;-220.0;396;86.0;-84.0;-249.0
1001.0;-802;-57.0;423;494.0;-628.0;5.0
11.0;-827;78.0;351;-33.0;173.0;115.0
-4.0;-811;-47.0;383;383.0;325.0;-199.0
-41.0;-835;154.0;380;-408.0;646.0;548.0
-70.0;-807;-40.0;363;-101.0;8.0;-308.0
-180.0;-815;42.0;371;-128.0;-656.0;-370.0
97.0;-755;-140.0;441;95.0;-125.0;-212.0
325.0;-815;-236.0;323;-195.0;663.0;-231.0
14.0;-747;-12.0;466;98.0;-274.0;-841.0
-136.0;-717;154.0;454;20.0;43.0;76.0
107.0;-838;21.0;319;475.0;-4.0;540.0
126.0;-819;-154.0;359;105.0;121.0;109.0
244.0;-845;-314.0;343;-47.0;332.0;-502.0
207.0;-1169;36.0;250;229.0;412.0;657.0
-188.0;-876;-29.0;162;-428.0;-469.0;163.0
56.0;-825;42.0;357;241.0;5.0;-154.0
338.0;-767;-443.0;350;-347.0;539.0;-1223.0
-39.0;-816;82.0;598;-118.0;62.0;501.0
49.0;-814;-71.0;377;18.0;146.0;466.0
24.0;-814;-13.0;396;-350.0;-108.0;57.0
-34.0;-652;64.0;546;37.0;93.0;150.0
-394.0;941;54.0;1685;47.0;-763.0;631.0
200.0;-1750;-80.0;188;249.0;-111.0;-207.0
220.0;-849;-178.0;337;50.0;24.0;17.0
-42.0;-720;79.0;483;46.0;81.0;349.0
319.0;-801;-289.0;368;463.0;466.0;127.0
-62.0;-861;81.0;308;-151.0;-472.0;702.0
266.0;-834;-149.0;431;329.0;-36.0;-120.0
-86.0;-840;204.0;367;137.0;265.0;38.0
-367.0;-816;-45.0;376;208.0;143.0;379.0
-123.0;-820;135.0;358;825.0;505.0;1615.0
29.0;-827;80.0;333;85.0;160.0;-6.0
33.0;-813;-37.0;364;-122.0;104.0;257.0
141.0;-610;2.0;574;121.0;118.0;55.0
18.0;-654;15.0;545;37.0;45.0;0.0
17.0;-630;68.0;568;20.0;48.0;22.0
90.0;-814;-303.0;386;70.0;163.0;334.0
-90.0;-785;261.0;309;276.0;31.0;178.0
-5.0;-632;31.0;568;10.0;-6.0;43.0
-22.0;-828;-53.0;351;258.0;-620.0;-201.0
-270.0;-915;282.0;1515;-54.0;-449.0;154.0
41.0;-640;-6.0;562;-3.0;24.0;8.0
-173.0;-825;284.0;364;321.0;-84.0;723.0
233.0;-159;-33.0;-842;206.0;461.0;-197.0
-345.0;534;65.0;3207;-229.0;-756.0;-183.0
317.0;-849;-301.0;352;361.0;60.0;-588.0
-27.0;-810;70.0;397;-599.0;535.0;-445.0
-59.0;-846;21.0;337;-173.0;-16.0;-205.0
786.0;-821;-897.0;343;-1696.0;277.0;-523.0
-681.0;-814;180.0;325;1134.0;-901.0;556.0
51.0;-807;-149.0;376;158.0;13.0;70.0
74.0;-738;206.0;461;-113.0;345.0;-89.0
-97.0;-836;95.0;356;94.0;-84.0;-250.0
177.0;-804;45.0;350;-379.0;-88.0;-150.0
724.0;-815;-456.0;333;15.0;971.0;-134.0
182.0;-275;3.0;569;542.0;-92.0;371.0
38.0;-724;29.0;477;55.0;51.0;216.0
445.0;-812;-353.0;355;-445.0;726.0;-278.0
49.0;-814;100.0;368;39.0;44.0;122.0
-119.0;-736;180.0;466;-23.0;197.0;97.0
-399.0;-439;233.0;1448;-597.0;-867.0;470.0
48.0;-668;-4.0;554;65.0;43.0;247.0
88.0;-878;-84.0;198;164.0;-12.0;138.0
107.0;-734;-106.0;471;1.0;167.0;605.0
13.0;-821;-180.0;366;-855.0;-182.0;-161.0
242.0;-809;-50.0;386;-720.0;47.0;638.0
84.0;-826;13.0;350;202.0;-197.0;602.0
