Accelerometer RUA^ accY;Accelerometer RKN_ accZ;Accelerometer RUA_ accY;Accelerometer LUA^ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit BACK magneticY
1059.0;-94.0;479.0;904.0;331.0;-283.0;35.0;207.0;140;-625.0;193.0;58.0;48.0
1049.0;-16.0;383.0;908.0;-59.0;-713.0;38.0;221.0;140;-787.0;212.0;73.0;42.0
1121.0;-296.0;809.0;983.0;490.0;-792.0;-14.0;248.0;140;-876.0;293.0;174.0;-47.0
1103.0;-301.0;843.0;1016.0;522.0;-898.0;-20.0;251.0;140;-891.0;304.0;190.0;-61.0
949.0;-138.0;923.0;899.0;555.0;-399.0;-36.0;260.0;139;-1000.0;321.0;223.0;-84.0
1050.0;161.0;943.0;875.0;664.0;-61.0;-57.0;269.0;140;-964.0;342.0;262.0;-116.0
1056.0;-110.0;970.0;1014.0;927.0;-882.0;-55.0;240.0;83;-272.0;442.0;192.0;-125.0
1007.0;114.0;644.0;882.0;649.0;-411.0;-137.0;355.0;143;-902.0;419.0;392.0;-222.0
1002.0;-165.0;905.0;1028.0;931.0;-793.0;-57.0;212.0;83;-243.0;432.0;192.0;-110.0
1064.0;-155.0;643.0;883.0;661.0;-354.0;-187.0;398.0;155;-333.0;444.0;442.0;-300.0
990.0;2.0;586.0;931.0;432.0;-352.0;-191.0;391.0;164;-731.0;446.0;445.0;-299.0
1116.0;-35.0;543.0;1026.0;379.0;-309.0;-190.0;368.0;149;-816.0;448.0;446.0;-294.0
1020.0;-413.0;494.0;1084.0;103.0;-142.0;-180.0;331.0;136;-717.0;441.0;434.0;-270.0
962.0;47.0;463.0;1070.0;97.0;-124.0;-173.0;321.0;138;-761.0;437.0;430.0;-258.0
897.0;-515.0;356.0;849.0;113.0;-548.0;-147.0;280.0;137;-651.0;439.0;414.0;-226.0
1037.0;-522.0;476.0;1043.0;591.0;-426.0;-507.0;552.0;-138;-1057.0;501.0;535.0;-522.0
996.0;231.0;631.0;1004.0;454.0;-195.0;-155.0;286.0;137;-813.0;403.0;375.0;-201.0
830.0;14.0;485.0;1026.0;207.0;-183.0;-152.0;301.0;137;-1077.0;387.0;378.0;-184.0
989.0;112.0;410.0;917.0;141.0;-423.0;-194.0;369.0;137;-635.0;363.0;382.0;-177.0
968.0;184.0;466.0;901.0;192.0;-419.0;-200.0;376.0;139;-743.0;359.0;379.0;-179.0
993.0;-194.0;535.0;920.0;258.0;-400.0;-205.0;379.0;140;-761.0;352.0;365.0;-171.0
1035.0;270.0;574.0;995.0;383.0;-529.0;-211.0;379.0;135;-760.0;340.0;355.0;-154.0
919.0;46.0;774.0;867.0;561.0;-952.0;-258.0;409.0;135;-564.0;291.0;347.0;-130.0
913.0;-11.0;797.0;1029.0;623.0;-675.0;-518.0;494.0;66;-668.0;96.0;74.0;-392.0
988.0;-188.0;931.0;1044.0;920.0;-874.0;-53.0;203.0;83;-349.0;443.0;203.0;-111.0
1048.0;-125.0;971.0;1017.0;999.0;-882.0;-38.0;194.0;83;-316.0;425.0;191.0;-87.0
1081.0;-88.0;1007.0;1010.0;972.0;-870.0;-26.0;189.0;83;-324.0;417.0;173.0;-68.0
808.0;-183.0;-132.0;919.0;225.0;389.0;-184.0;-12.0;-166;-878.0;-173.0;-407.0;351.0
921.0;-160.0;797.0;841.0;761.0;-901.0;-7.0;185.0;101;-345.0;400.0;145.0;-39.0
966.0;-41.0;808.0;915.0;844.0;-920.0;8.0;189.0;111;-342.0;380.0;114.0;-14.0
1017.0;49.0;894.0;983.0;840.0;-924.0;32.0;206.0;110;-190.0;363.0;81.0;32.0
1013.0;52.0;890.0;1035.0;854.0;-1145.0;39.0;162.0;111;-296.0;294.0;95.0;34.0
933.0;-157.0;-21.0;859.0;438.0;346.0;-136.0;-97.0;-166;-305.0;-82.0;-391.0;222.0
982.0;-131.0;-239.0;850.0;221.0;20.0;-125.0;-98.0;-166;-514.0;-70.0;-393.0;202.0
1022.0;-212.0;58.0;875.0;263.0;341.0;-110.0;-106.0;-166;-328.0;49.0;-406.0;172.0
789.0;-173.0;-408.0;848.0;-152.0;191.0;-169.0;-73.0;-166;-952.0;-114.0;-401.0;289.0
890.0;-213.0;-178.0;921.0;-84.0;351.0;-139.0;-95.0;-166;-605.0;80.0;-380.0;237.0
887.0;-171.0;-64.0;925.0;86.0;723.0;-155.0;-104.0;-166;-486.0;34.0;-417.0;264.0
1086.0;641.0;891.0;1122.0;1001.0;-1347.0;-121.0;263.0;114;-501.0;-73.0;30.0;129.0
1032.0;74.0;956.0;970.0;882.0;-910.0;27.0;199.0;113;-501.0;340.0;60.0;53.0
968.0;171.0;898.0;1024.0;837.0;-981.0;-19.0;231.0;117;-275.0;410.0;163.0;-42.0
1060.0;82.0;969.0;1021.0;938.0;-911.0;-23.0;254.0;116;-353.0;412.0;162.0;-78.0
890.0;138.0;1045.0;818.0;1008.0;-961.0;-8.0;199.0;120;-14.0;273.0;130.0;7.0
875.0;-136.0;992.0;694.0;898.0;-1020.0;96.0;188.0;135;13.0;81.0;-50.0;178.0
960.0;-91.0;1104.0;805.0;1062.0;-965.0;63.0;197.0;120;28.0;165.0;-15.0;108.0
1046.0;1.0;969.0;1103.0;934.0;-856.0;66.0;154.0;117;-204.0;212.0;4.0;92.0
982.0;34.0;858.0;962.0;828.0;-925.0;24.0;161.0;111;-484.0;318.0;128.0;14.0
682.0;-149.0;-111.0;847.0;357.0;477.0;-15.0;-158.0;-166;-853.0;-13.0;-603.0;-4.0
1040.0;87.0;970.0;988.0;1034.0;-811.0;-8.0;200.0;108;-330.0;403.0;215.0;-49.0
1030.0;79.0;963.0;1011.0;972.0;-834.0;-13.0;208.0;107;-283.0;409.0;214.0;-59.0
1044.0;103.0;924.0;969.0;882.0;-893.0;-53.0;257.0;104;-265.0;448.0;247.0;-117.0
835.0;-259.0;251.0;948.0;301.0;301.0;33.0;-146.0;-164;-1167.0;177.0;-371.0;-119.0
765.0;-236.0;-2.0;975.0;-53.0;90.0;24.0;-140.0;-164;-1003.0;162.0;-406.0;-86.0
988.0;104.0;910.0;796.0;876.0;-856.0;-962.0;92.0;-102;-526.0;-475.0;-53.0;440.0
954.0;-513.0;996.0;416.0;790.0;-887.0;-868.0;242.0;-27;-543.0;-257.0;333.0;93.0
1119.0;-511.0;832.0;980.0;969.0;-844.0;-917.0;180.0;-26;-707.0;-3.0;534.0;58.0
876.0;-164.0;877.0;887.0;851.0;-877.0;-168.0;64.0;-166;-402.0;-16.0;288.0;245.0
866.0;-248.0;-232.0;928.0;-90.0;324.0;-1.0;-127.0;-164;-833.0;-22.0;-442.0;0.0
844.0;-196.0;953.0;1131.0;819.0;-856.0;-122.0;29.0;-166;-581.0;39.0;369.0;185.0
916.0;-116.0;954.0;1043.0;746.0;-788.0;-77.0;-12.0;-166;-723.0;102.0;408.0;115.0
949.0;42.0;926.0;1020.0;752.0;-701.0;-60.0;-30.0;-166;-682.0;127.0;411.0;89.0
929.0;14.0;926.0;1001.0;726.0;-712.0;-54.0;-36.0;-166;-692.0;131.0;409.0;83.0
133.0;-461.0;-66.0;107.0;311.0;140.0;462.0;115.0;160;-316.0;277.0;-497.0;-505.0
516.0;-345.0;77.0;987.0;744.0;-158.0;51.0;-206.0;-165;-832.0;294.0;-432.0;-159.0
478.0;-365.0;109.0;950.0;699.0;-42.0;38.0;-203.0;-165;-808.0;295.0;-395.0;-134.0
925.0;59.0;834.0;982.0;655.0;-712.0;-43.0;-48.0;-166;-723.0;143.0;417.0;62.0
935.0;45.0;785.0;997.0;618.0;-691.0;-36.0;-55.0;-166;-736.0;151.0;422.0;52.0
960.0;20.0;830.0;1002.0;591.0;-650.0;-14.0;-82.0;-166;-778.0;170.0;437.0;16.0
762.0;-163.0;-138.0;965.0;334.0;263.0;-121.0;-81.0;-166;-258.0;-213.0;-682.0;188.0
812.0;-297.0;-194.0;896.0;134.0;40.0;-133.0;-101.0;-167;-623.0;-329.0;-606.0;162.0
809.0;-309.0;-230.0;877.0;78.0;-68.0;-133.0;-94.0;-167;-616.0;-325.0;-612.0;172.0
971.0;72.0;780.0;1025.0;575.0;-740.0;-1.0;-101.0;-166;-775.0;175.0;429.0;-8.0
957.0;48.0;741.0;1023.0;594.0;-774.0;17.0;-128.0;-166;-723.0;199.0;420.0;-34.0
1260.0;654.0;1020.0;1221.0;997.0;-538.0;280.0;-410.0;-98;-725.0;332.0;288.0;-263.0
1127.0;109.0;866.0;964.0;697.0;-618.0;56.0;-196.0;-166;-774.0;245.0;412.0;-97.0
872.0;-221.0;-7.0;948.0;-183.0;430.0;-151.0;-51.0;-167;-595.0;-372.0;-607.0;247.0
1029.0;38.0;745.0;981.0;486.0;-663.0;58.0;-199.0;-168;-585.0;221.0;356.0;-94.0
1035.0;77.0;764.0;1103.0;503.0;-648.0;57.0;-206.0;-147;-841.0;201.0;314.0;-85.0
1104.0;-56.0;779.0;1032.0;600.0;-759.0;42.0;-211.0;172;-669.0;121.0;201.0;-63.0
842.0;-249.0;-34.0;959.0;234.0;-41.0;-142.0;-62.0;-167;-1018.0;-372.0;-612.0;239.0
1137.0;25.0;877.0;1005.0;686.0;-648.0;40.0;-209.0;175;-840.0;110.0;199.0;-59.0
1150.0;-37.0;867.0;988.0;686.0;-606.0;41.0;-210.0;172;-784.0;110.0;198.0;-63.0
846.0;-322.0;272.0;981.0;-42.0;54.0;-151.0;-63.0;-167;-317.0;-367.0;-619.0;264.0
301.0;-148.0;320.0;282.0;436.0;-261.0;330.0;76.0;93;-357.0;512.0;-142.0;-595.0
1096.0;105.0;861.0;1058.0;654.0;-565.0;43.0;-210.0;174;-660.0;118.0;206.0;-69.0
820.0;-52.0;785.0;1027.0;-2.0;-667.0;55.0;-41.0;130;-78.0;124.0;-337.0;-110.0
887.0;305.0;918.0;854.0;114.0;-943.0;333.0;-297.0;88;-399.0;203.0;-84.0;-378.0
998.0;-217.0;889.0;1047.0;608.0;-528.0;46.0;-211.0;173;-703.0;136.0;223.0;-75.0
1052.0;-471.0;656.0;833.0;546.0;-448.0;64.0;-189.0;173;-680.0;259.0;289.0;-103.0
1037.0;-406.0;631.0;984.0;492.0;-427.0;71.0;-190.0;173;-720.0;269.0;294.0;-111.0
790.0;-30.0;682.0;988.0;376.0;-664.0;78.0;-125.0;143;-396.0;77.0;-456.0;-138.0
796.0;-151.0;559.0;970.0;329.0;-446.0;109.0;-145.0;143;-501.0;136.0;-411.0;-201.0
890.0;-262.0;-1.0;917.0;-173.0;586.0;-148.0;-53.0;-167;-568.0;-365.0;-617.0;240.0
748.0;96.0;567.0;1059.0;297.0;-416.0;93.0;-220.0;173;-848.0;283.0;330.0;-123.0
1259.0;294.0;566.0;1270.0;453.0;-372.0;105.0;-233.0;173;-977.0;299.0;338.0;-132.0
1033.0;60.0;509.0;875.0;369.0;-289.0;118.0;-245.0;174;-1048.0;316.0;358.0;-138.0
916.0;183.0;574.0;940.0;354.0;-355.0;111.0;-236.0;176;-729.0;316.0;370.0;-111.0
886.0;-186.0;896.0;940.0;573.0;-904.0;133.0;-246.0;122;-315.0;164.0;-488.0;-237.0
928.0;68.0;626.0;946.0;352.0;-467.0;79.0;-229.0;164;-859.0;262.0;416.0;-46.0
984.0;39.0;424.0;863.0;-1.0;-242.0;-175.0;26.0;-150;-1046.0;-138.0;-11.0;296.0
1011.0;39.0;820.0;941.0;687.0;-836.0;170.0;-272.0;114;-759.0;214.0;-549.0;-308.0
1080.0;226.0;521.0;1000.0;40.0;-169.0;-197.0;48.0;-151;-1067.0;-173.0;-40.0;316.0
933.0;-12.0;782.0;895.0;292.0;-737.0;191.0;-289.0;114;-443.0;257.0;-536.0;-337.0
1017.0;101.0;952.0;986.0;975.0;-894.0;-43.0;228.0;103;-284.0;416.0;195.0;-101.0
1029.0;114.0;956.0;986.0;950.0;-885.0;-36.0;221.0;103;-285.0;410.0;183.0;-87.0
1010.0;116.0;956.0;989.0;976.0;-902.0;-30.0;213.0;103;-349.0;397.0;174.0;-83.0
990.0;151.0;947.0;1000.0;946.0;-896.0;-31.0;211.0;103;-255.0;396.0;175.0;-79.0
1000.0;176.0;942.0;1001.0;956.0;-891.0;-31.0;210.0;103;-285.0;398.0;178.0;-79.0
829.0;-75.0;790.0;894.0;280.0;-812.0;213.0;-265.0;115;-636.0;235.0;-466.0;-359.0
970.0;10.0;785.0;926.0;359.0;-639.0;197.0;-254.0;118;-563.0;163.0;-506.0;-325.0
881.0;84.0;906.0;881.0;511.0;-856.0;194.0;-253.0;120;-568.0;112.0;-450.0;-286.0
989.0;119.0;952.0;1000.0;958.0;-886.0;-33.0;210.0;103;-280.0;399.0;178.0;-78.0
887.0;379.0;1016.0;917.0;-55.0;-901.0;343.0;-330.0;109;-511.0;242.0;-98.0;-398.0
736.0;-171.0;886.0;629.0;837.0;-962.0;198.0;-172.0;110;-411.0;43.0;-203.0;-179.0
1033.0;-17.0;978.0;1006.0;975.0;-905.0;-36.0;211.0;103;-353.0;403.0;184.0;-84.0
725.0;-183.0;-142.0;973.0;282.0;238.0;-35.0;-117.0;-167;-430.0;124.0;-683.0;45.0
706.0;-36.0;525.0;574.0;614.0;-499.0;124.0;-249.0;110;-98.0;376.0;240.0;-170.0
1014.0;-271.0;-21.0;988.0;50.0;254.0;30.0;-149.0;-166;-291.0;268.0;-457.0;-118.0
1053.0;150.0;974.0;550.0;936.0;-892.0;-195.0;350.0;119;-278.0;508.0;-43.0;-318.0
1001.0;129.0;948.0;1020.0;934.0;-891.0;-51.0;226.0;103;-308.0;424.0;216.0;-111.0
890.0;-348.0;816.0;1005.0;821.0;-796.0;-44.0;-86.0;113;-444.0;258.0;-33.0;83.0
925.0;-197.0;902.0;1041.0;793.0;-807.0;-89.0;-71.0;111;-495.0;171.0;-109.0;153.0
1000.0;-261.0;179.0;1015.0;290.0;266.0;31.0;-150.0;-166;-399.0;275.0;-444.0;-119.0
835.0;-210.0;360.0;1035.0;741.0;104.0;31.0;-151.0;-166;-1137.0;279.0;-433.0;-123.0
991.0;139.0;924.0;992.0;894.0;-900.0;-52.0;226.0;105;-286.0;425.0;213.0;-106.0
986.0;42.0;893.0;962.0;912.0;-878.0;-620.0;445.0;-81;-228.0;-733.0;-657.0;752.0
1023.0;145.0;959.0;998.0;914.0;-901.0;-52.0;228.0;109;-282.0;427.0;217.0;-110.0
1030.0;114.0;952.0;997.0;942.0;-891.0;-47.0;226.0;108;-324.0;423.0;212.0;-108.0
774.0;-237.0;-85.0;997.0;109.0;160.0;22.0;-136.0;-166;-916.0;204.0;-552.0;-99.0
990.0;131.0;952.0;988.0;930.0;-900.0;-44.0;223.0;108;-286.0;425.0;208.0;-100.0
1016.0;132.0;964.0;994.0;963.0;-879.0;-37.0;216.0;108;-281.0;415.0;200.0;-95.0
1023.0;131.0;949.0;987.0;914.0;-880.0;-36.0;215.0;108;-333.0;414.0;198.0;-94.0
1030.0;115.0;967.0;995.0;945.0;-895.0;-34.0;213.0;108;-294.0;410.0;191.0;-91.0
1010.0;119.0;944.0;989.0;966.0;-892.0;-34.0;213.0;108;-281.0;409.0;192.0;-89.0
690.0;-231.0;-154.0;994.0;-191.0;535.0;-16.0;96.0;-167;-361.0;320.0;-764.0;-50.0
795.0;-235.0;-4.0;981.0;263.0;202.0;12.0;-120.0;-166;-564.0;100.0;-555.0;-70.0
774.0;-260.0;-112.0;959.0;192.0;189.0;-11.0;-132.0;-166;-681.0;50.0;-559.0;-39.0
680.0;-275.0;51.0;1020.0;399.0;-3.0;-64.0;-105.0;-166;-696.0;98.0;-539.0;71.0
915.0;-150.0;53.0;1066.0;200.0;226.0;-133.0;-107.0;-166;-27.0;110.0;-566.0;204.0
1030.0;132.0;961.0;1006.0;956.0;-906.0;-34.0;213.0;108;-286.0;408.0;189.0;-89.0
1027.0;111.0;963.0;1016.0;921.0;-899.0;-36.0;214.0;108;-287.0;408.0;189.0;-92.0
1003.0;114.0;947.0;1007.0;960.0;-908.0;-38.0;216.0;108;-285.0;409.0;191.0;-93.0
1031.0;120.0;961.0;991.0;934.0;-902.0;-39.0;216.0;108;-281.0;410.0;193.0;-94.0
1001.0;108.0;951.0;995.0;937.0;-901.0;-42.0;215.0;108;-289.0;410.0;191.0;-97.0
1009.0;103.0;956.0;1015.0;963.0;-905.0;-44.0;215.0;108;-278.0;409.0;191.0;-99.0
1016.0;119.0;959.0;996.0;927.0;-903.0;-44.0;215.0;108;-258.0;409.0;193.0;-99.0
1005.0;145.0;947.0;979.0;954.0;-898.0;-47.0;216.0;109;-301.0;415.0;202.0;-110.0
1034.0;121.0;966.0;997.0;935.0;-900.0;-49.0;216.0;109;-268.0;415.0;198.0;-111.0
1004.0;113.0;958.0;992.0;935.0;-905.0;-49.0;216.0;109;-290.0;415.0;200.0;-107.0
1004.0;-225.0;-91.0;988.0;-174.0;260.0;-128.0;-96.0;-166;-606.0;123.0;-570.0;191.0
1004.0;-221.0;-99.0;978.0;-244.0;263.0;-126.0;-98.0;-166;-639.0;122.0;-567.0;186.0
986.0;-202.0;-112.0;997.0;-232.0;259.0;-128.0;-97.0;-166;-625.0;123.0;-573.0;189.0
1039.0;-247.0;-105.0;998.0;-236.0;238.0;-128.0;-88.0;-166;-589.0;135.0;-582.0;198.0
975.0;-207.0;-96.0;1005.0;-233.0;266.0;-127.0;-80.0;-166;-615.0;138.0;-600.0;206.0
516.0;-242.0;262.0;1024.0;122.0;105.0;-69.0;-97.0;-166;-1006.0;147.0;-676.0;95.0
685.0;-210.0;120.0;1006.0;-93.0;71.0;-69.0;-97.0;-166;-994.0;149.0;-677.0;89.0
673.0;-212.0;163.0;1010.0;-159.0;124.0;-68.0;-96.0;-166;-1039.0;147.0;-680.0;89.0
703.0;-209.0;183.0;1022.0;-139.0;120.0;-69.0;-95.0;-166;-966.0;148.0;-683.0;88.0
670.0;-240.0;57.0;985.0;-89.0;144.0;-69.0;-95.0;-166;-926.0;148.0;-679.0;87.0
676.0;-231.0;85.0;1019.0;-63.0;96.0;-72.0;-85.0;-166;-1109.0;142.0;-688.0;96.0
680.0;-205.0;123.0;975.0;-47.0;643.0;-107.0;-49.0;-166;-1084.0;125.0;-689.0;213.0
999.0;106.0;952.0;987.0;949.0;-900.0;-49.0;216.0;109;-297.0;415.0;205.0;-111.0
998.0;100.0;969.0;1005.0;935.0;-907.0;-52.0;215.0;109;-276.0;419.0;210.0;-112.0
1020.0;121.0;952.0;997.0;938.0;-904.0;-52.0;215.0;109;-299.0;419.0;211.0;-116.0
514.0;-175.0;114.0;616.0;322.0;284.0;-81.0;-109.0;-166;-870.0;375.0;-246.0;128.0
988.0;122.0;943.0;987.0;945.0;-903.0;-53.0;214.0;109;-304.0;420.0;211.0;-115.0
1010.0;126.0;958.0;987.0;924.0;-900.0;-53.0;213.0;109;-283.0;422.0;213.0;-115.0
1031.0;38.0;919.0;1013.0;875.0;-857.0;-132.0;-98.0;158;-153.0;-49.0;-302.0;289.0
1046.0;98.0;953.0;998.0;903.0;-881.0;-111.0;-111.0;159;-102.0;-15.0;-253.0;262.0
978.0;-790.0;862.0;893.0;714.0;-1078.0;31.0;113.0;79;-495.0;-16.0;-129.0;146.0
926.0;-280.0;774.0;862.0;831.0;-760.0;-74.0;-104.0;149;-62.0;31.0;-234.0;184.0
921.0;-370.0;751.0;928.0;870.0;-699.0;-85.0;-95.0;8;-236.0;54.0;-177.0;198.0
932.0;-50.0;811.0;991.0;913.0;-735.0;-86.0;-96.0;69;-430.0;57.0;-173.0;194.0
1004.0;100.0;966.0;994.0;955.0;-898.0;-55.0;212.0;109;-319.0;423.0;216.0;-117.0
1001.0;129.0;971.0;988.0;931.0;-905.0;-46.0;216.0;109;-290.0;416.0;206.0;-108.0
770.0;127.0;809.0;759.0;646.0;-842.0;-32.0;-199.0;142;-184.0;214.0;-23.0;75.0
938.0;-6.0;811.0;848.0;958.0;-792.0;-6.0;-217.0;142;-152.0;259.0;9.0;13.0
991.0;40.0;845.0;949.0;860.0;-816.0;4.0;-209.0;141;-45.0;286.0;-13.0;5.0
1120.0;6.0;819.0;961.0;879.0;-759.0;16.0;-204.0;141;25.0;296.0;-9.0;-11.0
1008.0;110.0;975.0;988.0;924.0;-898.0;-45.0;212.0;109;-304.0;414.0;205.0;-104.0
947.0;-34.0;983.0;978.0;1043.0;-886.0;374.0;-521.0;86;-419.0;290.0;286.0;-474.0
1004.0;119.0;968.0;1013.0;953.0;-894.0;-45.0;212.0;109;-307.0;413.0;203.0;-104.0
997.0;109.0;966.0;982.0;944.0;-901.0;-47.0;216.0;109;-279.0;416.0;206.0;-113.0
660.0;-222.0;-36.0;823.0;158.0;134.0;-82.0;-41.0;-166;-1034.0;466.0;-147.0;135.0
628.0;-222.0;30.0;887.0;171.0;147.0;-82.0;-42.0;-166;-1040.0;466.0;-145.0;135.0
589.0;-231.0;69.0;902.0;289.0;140.0;-82.0;-42.0;-166;-1021.0;466.0;-143.0;136.0
576.0;-261.0;-3.0;922.0;313.0;120.0;-81.0;-42.0;-166;-917.0;467.0;-143.0;132.0
486.0;-234.0;-49.0;940.0;142.0;151.0;-81.0;-44.0;-166;-531.0;465.0;-144.0;135.0
494.0;-256.0;-28.0;953.0;83.0;157.0;-81.0;-44.0;-166;-377.0;464.0;-145.0;135.0
440.0;-240.0;-53.0;922.0;-42.0;125.0;-81.0;-43.0;-166;-46.0;449.0;-186.0;139.0
1017.0;108.0;971.0;991.0;960.0;-901.0;-45.0;214.0;109;-316.0;413.0;202.0;-105.0
1001.0;85.0;962.0;988.0;915.0;-902.0;-51.0;220.0;109;-284.0;421.0;213.0;-115.0
1103.0;887.0;1423.0;1282.0;1486.0;-1163.0;-437.0;481.0;148;-666.0;43.0;145.0;-179.0
1025.0;126.0;939.0;997.0;865.0;-913.0;-61.0;238.0;126;-615.0;421.0;227.0;-128.0
970.0;82.0;885.0;996.0;773.0;-831.0;-75.0;250.0;125;-564.0;421.0;242.0;-138.0
1061.0;67.0;866.0;984.0;808.0;-776.0;-95.0;273.0;125;-610.0;423.0;258.0;-155.0
967.0;-100.0;838.0;965.0;809.0;-745.0;-101.0;280.0;125;-582.0;422.0;260.0;-162.0
994.0;-269.0;848.0;963.0;899.0;-801.0;-106.0;277.0;125;-615.0;415.0;237.0;-181.0
1080.0;-123.0;668.0;900.0;673.0;-538.0;-53.0;263.0;125;-549.0;333.0;140.0;-92.0
1091.0;-211.0;595.0;939.0;576.0;-551.0;-55.0;276.0;125;-595.0;329.0;136.0;-95.0
1096.0;-181.0;514.0;925.0;642.0;-564.0;-56.0;288.0;125;-583.0;321.0;130.0;-91.0
1112.0;-203.0;544.0;920.0;675.0;-542.0;-57.0;295.0;125;-707.0;319.0;135.0;-93.0
1123.0;-234.0;555.0;919.0;658.0;-540.0;-59.0;304.0;125;-549.0;320.0;145.0;-90.0
1122.0;-220.0;501.0;928.0;631.0;-377.0;-66.0;327.0;125;-598.0;321.0;163.0;-88.0
1061.0;-216.0;480.0;864.0;593.0;-373.0;-67.0;331.0;125;-659.0;316.0;165.0;-85.0
1101.0;-191.0;516.0;920.0;492.0;-276.0;-67.0;329.0;125;-739.0;312.0;163.0;-82.0
1112.0;-203.0;473.0;896.0;454.0;-293.0;-66.0;327.0;125;-685.0;308.0;160.0;-82.0
1118.0;-193.0;507.0;921.0;544.0;-355.0;-63.0;321.0;125;-785.0;294.0;167.0;-74.0
396.0;-198.0;35.0;919.0;-34.0;-106.0;-72.0;-65.0;-166;-123.0;425.0;-288.0;132.0
427.0;-245.0;35.0;922.0;50.0;-105.0;-72.0;-65.0;-166;-55.0;418.0;-299.0;138.0
419.0;-242.0;-40.0;911.0;-42.0;123.0;-82.0;-45.0;-166;4.0;437.0;-234.0;143.0
424.0;-218.0;110.0;893.0;55.0;32.0;-81.0;-67.0;-166;-272.0;385.0;-357.0;155.0
405.0;-238.0;207.0;948.0;169.0;10.0;-99.0;-66.0;-166;-549.0;376.0;-366.0;170.0
388.0;-276.0;135.0;951.0;150.0;180.0;-115.0;-56.0;-166;-271.0;374.0;-379.0;199.0
472.0;-222.0;51.0;877.0;101.0;243.0;-150.0;-30.0;-167;-652.0;318.0;-441.0;275.0
1080.0;-188.0;498.0;911.0;468.0;-351.0;-63.0;320.0;125;-828.0;297.0;175.0;-73.0
1101.0;-215.0;513.0;913.0;375.0;-340.0;-56.0;303.0;125;-822.0;289.0;156.0;-60.0
1072.0;-210.0;526.0;917.0;510.0;-351.0;-54.0;301.0;125;-789.0;289.0;156.0;-59.0
1111.0;-173.0;563.0;901.0;362.0;-281.0;-52.0;296.0;125;-913.0;287.0;152.0;-56.0
1072.0;-211.0;491.0;921.0;416.0;-361.0;-48.0;290.0;125;-963.0;282.0;145.0;-52.0
1094.0;-210.0;496.0;912.0;377.0;-367.0;-48.0;289.0;125;-841.0;282.0;146.0;-55.0
1064.0;-183.0;475.0;899.0;399.0;-339.0;-42.0;280.0;125;-863.0;284.0;140.0;-48.0
1193.0;-275.0;609.0;1050.0;421.0;-395.0;-23.0;263.0;125;-930.0;269.0;103.0;-27.0
1150.0;-196.0;-7.0;658.0;253.0;37.0;-222.0;-44.0;-168;-1019.0;24.0;-70.0;361.0
949.0;-193.0;-22.0;521.0;75.0;-23.0;-229.0;-45.0;-168;-1010.0;11.0;-73.0;364.0
955.0;-229.0;78.0;643.0;45.0;-61.0;-229.0;-47.0;-168;-1009.0;12.0;-84.0;357.0
945.0;-215.0;95.0;651.0;79.0;-82.0;-228.0;-49.0;-168;-1004.0;12.0;-86.0;350.0
948.0;-175.0;94.0;676.0;91.0;-140.0;-225.0;-52.0;-168;-980.0;10.0;-93.0;344.0
970.0;-132.0;212.0;666.0;60.0;-440.0;-193.0;-56.0;-168;-989.0;44.0;-99.0;272.0
933.0;-32.0;210.0;677.0;97.0;-564.0;-180.0;-54.0;-168;-984.0;59.0;-89.0;244.0
898.0;-136.0;297.0;682.0;104.0;-462.0;-163.0;-52.0;-168;-1050.0;97.0;-78.0;209.0
1053.0;-163.0;330.0;651.0;151.0;-527.0;-157.0;-54.0;-167;-1134.0;115.0;-76.0;202.0
887.0;-85.0;481.0;873.0;91.0;-674.0;-132.0;-71.0;-167;-1022.0;168.0;-68.0;157.0
799.0;-309.0;814.0;936.0;505.0;-190.0;-65.0;-179.0;-170;-1283.0;273.0;219.0;50.0
665.0;-255.0;519.0;1053.0;319.0;-164.0;-51.0;-195.0;-170;-933.0;281.0;251.0;29.0
640.0;-492.0;483.0;1129.0;112.0;-480.0;-7.0;-231.0;-168;-599.0;295.0;288.0;-26.0
999.0;-270.0;463.0;783.0;257.0;-480.0;13.0;-243.0;-168;-878.0;304.0;314.0;-55.0
1191.0;-273.0;278.0;837.0;77.0;-566.0;48.0;-263.0;-167;-931.0;321.0;357.0;-110.0
1036.0;-172.0;491.0;1018.0;356.0;-425.0;3.0;237.0;125;-799.0;225.0;21.0;3.0
870.0;-109.0;483.0;1129.0;300.0;-386.0;59.0;157.0;124;-773.0;69.0;-198.0;76.0
884.0;-150.0;489.0;1030.0;294.0;-372.0;82.0;118.0;126;-818.0;39.0;-162.0;114.0
864.0;24.0;471.0;1038.0;272.0;-383.0;95.0;98.0;121;-809.0;21.0;-131.0;132.0
905.0;32.0;569.0;964.0;361.0;-374.0;153.0;15.0;144;-864.0;3.0;-30.0;208.0
955.0;212.0;589.0;1004.0;406.0;-349.0;163.0;4.0;211;-826.0;2.0;-25.0;221.0
737.0;38.0;616.0;936.0;23.0;-260.0;-351.0;392.0;120;-416.0;99.0;74.0;47.0
