InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit RLA gyroX
-492.0;-240.0;-868.0;262.0;345.0;42;658.0;-19.0;421.0;-76.0;-88.0;-30.0;63.0
-171.0;-272.0;-768.0;465.0;549.0;-173;569.0;323.0;587.0;8.0;88.0;206.0;-8.0
-171.0;-275.0;-776.0;483.0;550.0;-173;570.0;274.0;585.0;-48.0;31.0;225.0;-57.0
-510.0;-240.0;-855.0;259.0;319.0;42;661.0;-111.0;421.0;-150.0;-122.0;-8.0;-301.0
-532.0;-252.0;-839.0;288.0;282.0;42;664.0;-123.0;431.0;-133.0;-162.0;-2.0;-79.0
-542.0;-267.0;-838.0;307.0;270.0;42;667.0;-138.0;440.0;-157.0;-139.0;19.0;-56.0
-544.0;-264.0;-833.0;301.0;263.0;42;669.0;-84.0;440.0;-42.0;-8.0;15.0;-51.0
-547.0;-262.0;-832.0;320.0;263.0;42;667.0;-70.0;440.0;-48.0;-45.0;18.0;-59.0
-550.0;-259.0;-829.0;289.0;258.0;42;667.0;-114.0;440.0;-82.0;-63.0;31.0;-81.0
-162.0;-287.0;-787.0;526.0;552.0;-174;572.0;178.0;580.0;153.0;75.0;235.0;-131.0
-577.0;-272.0;-812.0;318.0;201.0;42;664.0;-69.0;445.0;-203.0;-175.0;12.0;31.0
-573.0;-268.0;-817.0;290.0;194.0;42;665.0;-59.0;445.0;-67.0;-30.0;20.0;-48.0
-577.0;-263.0;-813.0;297.0;200.0;42;668.0;-82.0;443.0;-73.0;-52.0;33.0;-14.0
-577.0;-273.0;-810.0;288.0;200.0;42;669.0;8.0;445.0;-112.0;-48.0;36.0;-53.0
-578.0;-270.0;-808.0;288.0;201.0;42;669.0;-11.0;446.0;-124.0;-54.0;29.0;-53.0
-582.0;-251.0;-812.0;299.0;195.0;42;666.0;-110.0;444.0;-149.0;-119.0;10.0;-2.0
-581.0;-246.0;-812.0;317.0;194.0;42;669.0;-136.0;445.0;-183.0;-133.0;13.0;-18.0
-593.0;-258.0;-804.0;287.0;172.0;42;664.0;-34.0;444.0;-49.0;-27.0;28.0;-19.0
-587.0;-267.0;-802.0;265.0;175.0;42;666.0;48.0;445.0;73.0;97.0;25.0;99.0
-583.0;-269.0;-807.0;298.0;187.0;42;668.0;100.0;448.0;43.0;95.0;35.0;95.0
-581.0;-273.0;-807.0;300.0;197.0;42;672.0;22.0;450.0;-20.0;50.0;44.0;16.0
-142.0;-322.0;-803.0;449.0;559.0;-173;574.0;-68.0;577.0;-69.0;-37.0;213.0;-246.0
-132.0;-293.0;-803.0;481.0;562.0;-173;573.0;-189.0;576.0;-176.0;-31.0;225.0;-272.0
-120.0;-278.0;-796.0;498.0;556.0;-173;571.0;-247.0;575.0;-204.0;-110.0;223.0;-119.0
-110.0;-241.0;-787.0;566.0;556.0;-174;567.0;-141.0;575.0;-308.0;-141.0;213.0;2.0
-111.0;-265.0;-794.0;495.0;565.0;-174;565.0;37.0;570.0;12.0;-94.0;193.0;31.0
-111.0;-269.0;-796.0;484.0;567.0;-174;564.0;18.0;570.0;-270.0;-249.0;192.0;132.0
-114.0;-256.0;-798.0;475.0;575.0;-174;563.0;-67.0;567.0;-150.0;-268.0;190.0;10.0
-106.0;-255.0;-787.0;454.0;571.0;-174;568.0;-162.0;566.0;-5.0;-217.0;173.0;-242.0
-724.0;-98.0;-678.0;464.0;-84.0;-15;533.0;180.0;359.0;-276.0;-140.0;119.0;-16.0
-40.0;-234.0;-661.0;523.0;651.0;-174;559.0;-67.0;577.0;-42.0;73.0;204.0;111.0
-722.0;-112.0;-701.0;725.0;-103.0;-22;522.0;125.0;350.0;33.0;163.0;57.0;576.0
-42.0;-205.0;-624.0;556.0;646.0;-174;559.0;74.0;580.0;56.0;244.0;197.0;9.0
-42.0;-234.0;-558.0;566.0;639.0;-174;564.0;171.0;590.0;-142.0;268.0;206.0;118.0
51.0;-294.0;-240.0;988.0;-385.0;-103;584.0;-38.0;-295.0;6.0;-34.0;196.0;-215.0
141.0;-219.0;-285.0;17.0;701.0;149;691.0;713.0;660.0;285.0;772.0;227.0;-179.0
-70.0;-254.0;-453.0;554.0;607.0;-175;589.0;276.0;609.0;117.0;329.0;283.0;-60.0
-72.0;-337.0;-404.0;544.0;597.0;-175;595.0;97.0;616.0;-2.0;124.0;278.0;23.0
-72.0;-338.0;-394.0;536.0;597.0;-175;594.0;107.0;613.0;-71.0;26.0;293.0;-62.0
-54.0;-339.0;-350.0;589.0;599.0;-174;598.0;-57.0;617.0;-101.0;-93.0;288.0;-164.0
-97.0;-287.0;-120.0;347.0;868.0;-98;653.0;-79.0;832.0;-248.0;-113.0;248.0;-19.0
-81.0;-254.0;-119.0;344.0;862.0;-98;658.0;-60.0;838.0;-529.0;-188.0;243.0;161.0
-140.0;-368.0;-584.0;591.0;662.0;-174;597.0;53.0;618.0;-47.0;49.0;317.0;115.0
-125.0;-355.0;-601.0;593.0;649.0;-174;601.0;-23.0;623.0;-80.0;49.0;310.0;-76.0
-121.0;-354.0;-593.0;564.0;646.0;-174;601.0;0.0;626.0;-43.0;76.0;319.0;-23.0
-49.0;-374.0;-381.0;614.0;662.0;-175;611.0;68.0;638.0;-78.0;-90.0;334.0;-258.0
185.0;-282.0;-197.0;1029.0;-355.0;-103;580.0;15.0;-16.0;-59.0;-17.0;44.0;15.0
185.0;-276.0;-198.0;1059.0;-357.0;-103;578.0;4.0;-16.0;-71.0;-23.0;45.0;8.0
182.0;-277.0;-198.0;959.0;-357.0;-103;576.0;11.0;-19.0;-50.0;-66.0;36.0;-5.0
157.0;-283.0;-220.0;1008.0;-356.0;-103;571.0;-45.0;-19.0;-152.0;-163.0;86.0;-6.0
152.0;-292.0;-225.0;1009.0;-356.0;-103;571.0;-21.0;-21.0;-118.0;-179.0;65.0;-51.0
151.0;-284.0;-228.0;1003.0;-356.0;-103;568.0;-14.0;-22.0;-56.0;-126.0;48.0;-50.0
180.0;-304.0;-198.0;999.0;-348.0;-103;572.0;-45.0;-9.0;80.0;158.0;130.0;75.0
192.0;-293.0;-186.0;994.0;-344.0;-103;577.0;-64.0;5.0;-66.0;-14.0;63.0;-32.0
179.0;-302.0;-204.0;1006.0;-344.0;-103;577.0;84.0;12.0;-12.0;21.0;61.0;-15.0
166.0;-222.0;-239.0;998.0;-350.0;-103;591.0;100.0;27.0;-16.0;-80.0;63.0;70.0
-55.0;-377.0;-382.0;615.0;667.0;-175;612.0;-25.0;639.0;-77.0;-68.0;325.0;-292.0
119.0;-222.0;-184.0;1001.0;-353.0;-102;606.0;-111.0;2.0;87.0;-64.0;55.0;-280.0
132.0;-202.0;-172.0;990.0;-351.0;-102;623.0;3.0;0.0;10.0;-28.0;45.0;-18.0
135.0;-200.0;-164.0;1008.0;-353.0;-102;625.0;49.0;-3.0;-22.0;-29.0;41.0;16.0
151.0;-205.0;-145.0;986.0;-353.0;-102;629.0;-58.0;-14.0;-100.0;-1.0;33.0;-213.0
157.0;-211.0;-130.0;981.0;-356.0;-102;633.0;-162.0;-18.0;-177.0;-44.0;39.0;186.0
157.0;-227.0;-123.0;1002.0;-362.0;-102;627.0;-244.0;-21.0;-145.0;-106.0;21.0;122.0
134.0;-153.0;-131.0;997.0;-375.0;-102;617.0;-62.0;-32.0;-218.0;-212.0;24.0;-259.0
-292.0;-410.0;-638.0;602.0;675.0;-175;616.0;-25.0;633.0;-31.0;-3.0;340.0;-42.0
151.0;-200.0;-168.0;1020.0;-392.0;-102;577.0;-12.0;-37.0;-81.0;52.0;13.0;-11.0
151.0;-220.0;-179.0;1027.0;-391.0;-102;573.0;2.0;-38.0;-76.0;39.0;22.0;-26.0
151.0;-209.0;-184.0;1000.0;-385.0;-102;569.0;71.0;-38.0;21.0;52.0;29.0;42.0
-281.0;-404.0;-637.0;587.0;678.0;-175;616.0;-83.0;632.0;-77.0;-92.0;334.0;-13.0
-232.0;-379.0;-606.0;621.0;669.0;-178;614.0;29.0;632.0;71.0;78.0;322.0;135.0
-238.0;-308.0;-380.0;534.0;600.0;-173;594.0;-276.0;608.0;-291.0;-369.0;251.0;239.0
-222.0;-374.0;-562.0;592.0;671.0;-180;606.0;-146.0;630.0;-120.0;-59.0;337.0;-14.0
-219.0;-401.0;-560.0;599.0;675.0;-180;605.0;-127.0;628.0;-157.0;-123.0;331.0;-122.0
31.0;-136.0;-722.0;533.0;648.0;-78;507.0;-205.0;449.0;-219.0;-130.0;-44.0;-83.0
327.0;-204.0;-129.0;949.0;-582.0;-107;639.0;-20.0;79.0;-78.0;-23.0;97.0;54.0
-4.0;-154.0;-733.0;554.0;602.0;-84;499.0;72.0;461.0;167.0;161.0;-23.0;101.0
326.0;-206.0;-133.0;940.0;-580.0;-107;638.0;-38.0;77.0;-112.0;1.0;86.0;-7.0
324.0;-206.0;-128.0;948.0;-586.0;-107;640.0;-23.0;73.0;-92.0;-18.0;96.0;-55.0
326.0;-195.0;-127.0;929.0;-592.0;-107;640.0;-28.0;66.0;-65.0;-5.0;78.0;42.0
306.0;-245.0;-21.0;1006.0;-370.0;-103;589.0;4.0;-87.0;-54.0;7.0;0.0;-123.0
296.0;-239.0;-33.0;1001.0;-369.0;-103;590.0;-23.0;-75.0;-62.0;-7.0;12.0;-174.0
290.0;-252.0;-47.0;988.0;-367.0;-103;593.0;14.0;-66.0;1.0;38.0;-6.0;-147.0
283.0;-252.0;-53.0;1000.0;-363.0;-103;593.0;-69.0;-57.0;-47.0;-14.0;29.0;-204.0
284.0;-271.0;-70.0;993.0;-370.0;-103;595.0;-104.0;-51.0;-133.0;-40.0;-16.0;-237.0
257.0;-239.0;-98.0;990.0;-373.0;-103;602.0;-116.0;-33.0;9.0;79.0;20.0;-170.0
326.0;-193.0;-127.0;918.0;-594.0;-107;641.0;-40.0;65.0;-94.0;-1.0;78.0;31.0
321.0;-186.0;-129.0;922.0;-605.0;-107;642.0;9.0;63.0;-75.0;-50.0;72.0;49.0
11.0;-173.0;-742.0;619.0;620.0;-88;495.0;236.0;460.0;159.0;141.0;-3.0;-26.0
209.0;-217.0;-34.0;1001.0;-368.0;-103;635.0;158.0;-10.0;31.0;45.0;12.0;213.0
43.0;-251.0;-759.0;529.0;662.0;-88;511.0;167.0;466.0;-192.0;-47.0;36.0;-136.0
242.0;-306.0;-68.0;960.0;-494.0;-108;681.0;-68.0;79.0;-63.0;-39.0;133.0;8.0
130.0;-215.0;-173.0;1011.0;-410.0;-102;631.0;21.0;-35.0;-30.0;-33.0;58.0;-715.0
250.0;-272.0;-138.0;999.0;-365.0;-103;579.0;-4.0;16.0;-34.0;-20.0;62.0;-32.0
253.0;-266.0;-137.0;1000.0;-366.0;-103;577.0;-49.0;15.0;-40.0;-47.0;38.0;-27.0
251.0;-271.0;-137.0;980.0;-365.0;-103;578.0;20.0;14.0;-56.0;-23.0;42.0;-4.0
252.0;-275.0;-139.0;989.0;-368.0;-103;573.0;-5.0;13.0;-79.0;-67.0;44.0;-21.0
254.0;-272.0;-137.0;1013.0;-367.0;-103;571.0;-6.0;2.0;-77.0;-19.0;50.0;38.0
251.0;-281.0;-139.0;1007.0;-371.0;-103;570.0;-20.0;1.0;-51.0;-62.0;51.0;0.0
245.0;-255.0;-147.0;1006.0;-372.0;-103;571.0;-38.0;0.0;-110.0;-40.0;44.0;44.0
242.0;-291.0;-71.0;938.0;-494.0;-108;680.0;-27.0;77.0;-61.0;-50.0;129.0;-4.0
243.0;-313.0;-70.0;970.0;-495.0;-108;677.0;-80.0;78.0;-104.0;-35.0;130.0;20.0
244.0;-308.0;-73.0;964.0;-496.0;-108;673.0;-83.0;75.0;91.0;60.0;133.0;36.0
243.0;-320.0;-74.0;941.0;-493.0;-108;671.0;-103.0;77.0;-10.0;9.0;127.0;9.0
244.0;-324.0;-75.0;950.0;-493.0;-108;667.0;-5.0;78.0;-130.0;-57.0;131.0;-9.0
242.0;-305.0;-76.0;950.0;-495.0;-108;667.0;7.0;79.0;-111.0;-35.0;132.0;19.0
243.0;-297.0;-76.0;940.0;-493.0;-108;669.0;-9.0;77.0;-151.0;-3.0;123.0;55.0
57.0;-312.0;-189.0;998.0;-422.0;-103;553.0;-21.0;-312.0;-64.0;-11.0;199.0;84.0
249.0;-305.0;-75.0;937.0;-491.0;-108;664.0;-1.0;79.0;-85.0;-33.0;122.0;18.0
250.0;-307.0;-76.0;950.0;-497.0;-108;664.0;-55.0;80.0;-111.0;-27.0;119.0;-21.0
254.0;-305.0;-65.0;960.0;-505.0;-108;657.0;-3.0;76.0;0.0;-12.0;132.0;-29.0
247.0;-320.0;-68.0;957.0;-509.0;-108;658.0;113.0;80.0;-64.0;-6.0;157.0;-113.0
35.0;-227.0;-767.0;581.0;660.0;-88;521.0;-123.0;476.0;-112.0;-61.0;21.0;-43.0
19.0;-235.0;-776.0;588.0;655.0;-95;524.0;-127.0;477.0;-82.0;-129.0;49.0;-130.0
3.0;-260.0;-796.0;648.0;656.0;-85;524.0;-230.0;474.0;-273.0;-339.0;58.0;-272.0
6.0;-238.0;-788.0;594.0;649.0;-96;523.0;-92.0;476.0;-214.0;-168.0;36.0;-114.0
0.0;-221.0;-795.0;617.0;647.0;-98;529.0;-21.0;480.0;-56.0;-32.0;32.0;9.0
1.0;-224.0;-794.0;585.0;646.0;-98;531.0;-18.0;481.0;-113.0;-50.0;37.0;-1.0
-3.0;-227.0;-796.0;606.0;646.0;-97;532.0;-29.0;480.0;-97.0;-89.0;41.0;-12.0
-2.0;-221.0;-795.0;612.0;645.0;-97;532.0;-61.0;481.0;-106.0;-44.0;42.0;-8.0
-2.0;-223.0;-795.0;604.0;644.0;-97;533.0;-41.0;484.0;-30.0;-46.0;39.0;-31.0
-8.0;-226.0;-799.0;619.0;642.0;-97;533.0;-22.0;482.0;-71.0;-61.0;45.0;13.0
-9.0;-227.0;-801.0;606.0;642.0;-96;529.0;-28.0;481.0;-40.0;-15.0;46.0;4.0
64.0;-285.0;-217.0;986.0;-326.0;-103;603.0;8.0;-358.0;49.0;-134.0;167.0;-54.0
21.0;-289.0;-251.0;1002.0;-325.0;-103;594.0;28.0;-343.0;0.0;-31.0;175.0;55.0
-6.0;-224.0;-801.0;603.0;643.0;-96;533.0;-39.0;482.0;-5.0;32.0;46.0;51.0
-294.0;-236.0;-681.0;521.0;682.0;138;618.0;326.0;418.0;-169.0;453.0;36.0;-49.0
-322.0;-286.0;-678.0;568.0;665.0;138;620.0;132.0;412.0;-10.0;2.0;143.0;-338.0
-5.0;-228.0;-799.0;624.0;644.0;-96;534.0;-24.0;482.0;-47.0;5.0;45.0;23.0
-6.0;-233.0;-800.0;614.0;641.0;-96;532.0;4.0;480.0;-91.0;-24.0;38.0;-23.0
98.0;-300.0;-209.0;973.0;-502.0;-109;648.0;54.0;62.0;-63.0;-10.0;135.0;-32.0
36.0;-304.0;-254.0;1015.0;-394.0;-103;590.0;24.0;-303.0;95.0;33.0;167.0;-80.0
104.0;-291.0;-204.0;943.0;-503.0;-109;650.0;6.0;64.0;-30.0;-31.0;117.0;45.0
109.0;-312.0;-198.0;951.0;-500.0;-109;652.0;-34.0;66.0;-69.0;-29.0;122.0;25.0
109.0;-296.0;-199.0;961.0;-499.0;-109;653.0;-1.0;64.0;-66.0;-46.0;129.0;-23.0
105.0;-298.0;-204.0;944.0;-504.0;-109;652.0;-38.0;64.0;-59.0;-40.0;125.0;-21.0
-2.0;-298.0;-288.0;1020.0;-326.0;-103;588.0;34.0;-298.0;70.0;-68.0;198.0;124.0
-5.0;-281.0;-290.0;1006.0;-324.0;-103;589.0;32.0;-300.0;-34.0;-33.0;198.0;203.0
104.0;-298.0;-202.0;965.0;-502.0;-109;654.0;-21.0;64.0;-62.0;-18.0;126.0;3.0
104.0;-296.0;-205.0;938.0;-507.0;-109;655.0;13.0;65.0;-77.0;-31.0;108.0;2.0
105.0;-288.0;-206.0;958.0;-511.0;-109;657.0;-15.0;66.0;-58.0;-60.0;113.0;-7.0
110.0;-295.0;-200.0;929.0;-512.0;-109;657.0;-2.0;66.0;-69.0;1.0;115.0;7.0
111.0;-285.0;-200.0;941.0;-513.0;-109;653.0;-6.0;64.0;-56.0;-32.0;107.0;-14.0
164.0;-291.0;-204.0;980.0;-419.0;-103;606.0;-42.0;-45.0;-63.0;-33.0;46.0;-32.0
169.0;-271.0;-193.0;979.0;-419.0;-103;602.0;-28.0;-42.0;-116.0;-47.0;41.0;-38.0
172.0;-290.0;-184.0;1011.0;-422.0;-103;590.0;11.0;-40.0;-72.0;-22.0;82.0;15.0
173.0;-296.0;-181.0;995.0;-420.0;-103;589.0;-12.0;-42.0;-68.0;-61.0;88.0;-29.0
173.0;-299.0;-179.0;1000.0;-422.0;-103;587.0;-45.0;-36.0;-66.0;-32.0;96.0;23.0
109.0;-290.0;-201.0;953.0;-514.0;-109;654.0;-18.0;63.0;-82.0;-38.0;112.0;-12.0
100.0;-287.0;-208.0;941.0;-521.0;-108;654.0;17.0;62.0;-71.0;-20.0;117.0;-14.0
147.0;-148.0;-252.0;989.0;-433.0;-103;610.0;219.0;-20.0;103.0;41.0;42.0;-284.0
103.0;-286.0;-209.0;947.0;-523.0;-108;656.0;15.0;65.0;-98.0;-8.0;119.0;-16.0
104.0;-294.0;-216.0;933.0;-540.0;-108;654.0;22.0;63.0;-9.0;56.0;143.0;92.0
144.0;-213.0;-147.0;1019.0;-418.0;-102;617.0;-31.0;-37.0;-54.0;-39.0;50.0;59.0
128.0;-207.0;-175.0;958.0;-411.0;-102;629.0;-31.0;-34.0;-30.0;-22.0;50.0;231.0
80.0;-243.0;-231.0;941.0;-553.0;-108;656.0;16.0;61.0;-169.0;45.0;132.0;-119.0
132.0;-208.0;-168.0;996.0;-409.0;-102;632.0;0.0;-41.0;-12.0;-48.0;36.0;-143.0
152.0;-194.0;-122.0;969.0;-414.0;-102;636.0;-3.0;-47.0;-186.0;-41.0;44.0;-335.0
171.0;-197.0;-83.0;1020.0;-421.0;-102;636.0;-102.0;-53.0;-223.0;-59.0;35.0;-15.0
-4.0;-228.0;-800.0;625.0;641.0;-96;531.0;18.0;480.0;-16.0;7.0;44.0;-6.0
-6.0;-235.0;-800.0;625.0;641.0;-96;530.0;-1.0;480.0;-32.0;4.0;51.0;1.0
-5.0;-234.0;-799.0;609.0;646.0;-96;531.0;9.0;481.0;-41.0;-21.0;55.0;13.0
34.0;-136.0;-297.0;921.0;-641.0;-107;683.0;19.0;44.0;-10.0;95.0;7.0;-63.0
111.0;-168.0;-267.0;937.0;-615.0;-107;671.0;-5.0;26.0;-37.0;55.0;22.0;-213.0
203.0;-197.0;-179.0;980.0;-453.0;-102;621.0;-28.0;-58.0;-169.0;-18.0;18.0;-191.0
160.0;-168.0;-241.0;916.0;-617.0;-107;671.0;-13.0;18.0;-75.0;13.0;27.0;-244.0
181.0;-181.0;-234.0;930.0;-620.0;-107;669.0;-1.0;16.0;-44.0;-6.0;23.0;-180.0
216.0;-168.0;-208.0;926.0;-623.0;-107;661.0;3.0;13.0;-32.0;10.0;11.0;-129.0
-2.0;-240.0;-796.0;629.0;644.0;-96;533.0;59.0;486.0;-71.0;-21.0;51.0;1.0
0.0;-235.0;-793.0;634.0;645.0;-97;532.0;-12.0;488.0;18.0;38.0;57.0;-20.0
6.0;-231.0;-784.0;635.0;652.0;-97;527.0;-21.0;487.0;-23.0;-15.0;57.0;8.0
5.0;-228.0;-785.0;636.0;651.0;-97;524.0;-24.0;486.0;-98.0;-20.0;58.0;-2.0
225.0;-172.0;-207.0;926.0;-624.0;-107;657.0;49.0;12.0;-56.0;-10.0;15.0;-157.0
233.0;-163.0;-207.0;936.0;-625.0;-107;658.0;31.0;12.0;-50.0;-12.0;14.0;26.0
246.0;-172.0;-204.0;939.0;-626.0;-107;658.0;9.0;6.0;-63.0;-21.0;13.0;-43.0
6.0;-235.0;-787.0;626.0;650.0;-97;526.0;-23.0;486.0;-60.0;-34.0;61.0;22.0
6.0;-237.0;-789.0;652.0;652.0;-97;527.0;6.0;487.0;-73.0;-10.0;61.0;-16.0
-447.0;-28.0;-608.0;294.0;351.0;-107;733.0;149.0;608.0;-166.0;-130.0;248.0;18.0
3.0;-240.0;-786.0;629.0;651.0;-97;527.0;22.0;488.0;-19.0;0.0;68.0;18.0
7.0;-242.0;-786.0;643.0;652.0;-97;528.0;11.0;491.0;-72.0;-15.0;64.0;47.0
6.0;-231.0;-783.0;611.0;650.0;-97;535.0;15.0;494.0;-28.0;4.0;69.0;-8.0
-539.0;-402.0;-266.0;333.0;-238.0;40;727.0;-3.0;563.0;-180.0;-112.0;314.0;-530.0
-529.0;-394.0;-345.0;385.0;-212.0;40;736.0;-175.0;586.0;-146.0;-161.0;299.0;-6.0
4.0;-237.0;-786.0;653.0;650.0;-97;536.0;-37.0;494.0;-124.0;-70.0;61.0;-12.0
2.0;-237.0;-788.0;633.0;646.0;-97;533.0;-47.0;491.0;-99.0;-50.0;60.0;-27.0
-1.0;-243.0;-793.0;647.0;648.0;-97;540.0;-5.0;494.0;-98.0;-59.0;65.0;-12.0
131.0;-288.0;-162.0;939.0;-497.0;-108;634.0;48.0;82.0;-44.0;-2.0;86.0;88.0
141.0;-290.0;-155.0;959.0;-490.0;-108;633.0;-8.0;85.0;-96.0;-39.0;128.0;50.0
-575.0;-427.0;-164.0;382.0;-299.0;41;691.0;62.0;526.0;36.0;-74.0;375.0;-28.0
-3.0;-240.0;-794.0;621.0;645.0;-97;539.0;-62.0;496.0;-91.0;-22.0;64.0;38.0
145.0;-303.0;-149.0;953.0;-488.0;-108;634.0;-33.0;85.0;-26.0;1.0;150.0;46.0
146.0;-299.0;-146.0;950.0;-486.0;-108;637.0;16.0;84.0;-60.0;-34.0;106.0;5.0
147.0;-296.0;-149.0;951.0;-486.0;-108;637.0;-18.0;86.0;-73.0;-18.0;117.0;1.0
277.0;-239.0;-101.0;1000.0;-452.0;-102;640.0;-19.0;-109.0;-71.0;-23.0;48.0;-144.0
277.0;-233.0;-106.0;1001.0;-452.0;-102;640.0;-44.0;-106.0;-23.0;-38.0;54.0;-101.0
275.0;-229.0;-109.0;977.0;-449.0;-102;641.0;-33.0;-107.0;-49.0;-52.0;50.0;-118.0
275.0;-232.0;-114.0;987.0;-452.0;-102;641.0;-55.0;-107.0;-57.0;-109.0;35.0;-186.0
242.0;-206.0;-149.0;990.0;-452.0;-102;646.0;4.0;-94.0;-3.0;1.0;56.0;41.0
149.0;-293.0;-147.0;942.0;-492.0;-108;638.0;-13.0;87.0;-94.0;-36.0;117.0;-54.0
150.0;-283.0;-148.0;926.0;-492.0;-108;639.0;0.0;87.0;-97.0;-55.0;116.0;-33.0
-174.0;-352.0;322.0;703.0;-444.0;9;59.0;-149.0;380.0;226.0;-15.0;209.0;-350.0
65.0;-172.0;-178.0;988.0;-477.0;-102;725.0;271.0;-115.0;0.0;-13.0;-5.0;43.0
65.0;-151.0;-182.0;988.0;-478.0;-102;722.0;192.0;-120.0;-1.0;-64.0;-7.0;-86.0
148.0;-285.0;-150.0;949.0;-499.0;-108;642.0;-44.0;84.0;-123.0;-61.0;104.0;-55.0
75.0;-86.0;-175.0;1002.0;-492.0;-102;726.0;-11.0;-154.0;-80.0;-52.0;-49.0;-29.0
140.0;-278.0;-163.0;935.0;-513.0;-108;646.0;-5.0;83.0;-88.0;-48.0;84.0;-21.0
134.0;-269.0;-169.0;964.0;-519.0;-108;648.0;-53.0;80.0;-85.0;-36.0;87.0;-14.0
130.0;-259.0;-172.0;932.0;-521.0;-108;650.0;-22.0;79.0;-99.0;-31.0;89.0;-63.0
120.0;-277.0;-185.0;949.0;-529.0;-108;647.0;107.0;78.0;-93.0;24.0;109.0;-144.0
128.0;-244.0;-155.0;961.0;-501.0;-102;677.0;245.0;-38.0;-225.0;35.0;31.0;-405.0
200.0;-260.0;-121.0;978.0;-480.0;-103;644.0;47.0;-36.0;-98.0;92.0;57.0;-292.0
277.0;-284.0;-48.0;1022.0;-467.0;-103;629.0;13.0;-29.0;-95.0;-20.0;58.0;-38.0
277.0;-287.0;-47.0;1028.0;-465.0;-103;628.0;11.0;-29.0;-36.0;-29.0;58.0;-23.0
272.0;-279.0;-49.0;1008.0;-468.0;-103;629.0;-19.0;-34.0;-47.0;-28.0;44.0;8.0
-8.0;-288.0;-289.0;937.0;-593.0;-107;661.0;129.0;62.0;-249.0;-47.0;57.0;134.0
272.0;-265.0;-52.0;1009.0;-467.0;-103;629.0;21.0;-31.0;-68.0;-2.0;42.0;-21.0
273.0;-275.0;-52.0;1020.0;-466.0;-103;629.0;46.0;-30.0;-81.0;-21.0;54.0;-25.0
276.0;-286.0;-51.0;1001.0;-468.0;-103;626.0;24.0;-32.0;-74.0;-32.0;69.0;-47.0
276.0;-287.0;-53.0;994.0;-463.0;-103;620.0;27.0;-26.0;-74.0;-30.0;63.0;-44.0
-28.0;-101.0;-275.0;937.0;-618.0;-107;662.0;-15.0;55.0;-284.0;60.0;48.0;-230.0
279.0;-279.0;-59.0;996.0;-458.0;-103;616.0;-20.0;-36.0;-39.0;-81.0;58.0;7.0
278.0;-286.0;-60.0;1009.0;-458.0;-103;614.0;-18.0;-38.0;-18.0;-41.0;55.0;-25.0
279.0;-294.0;-59.0;1000.0;-455.0;-103;613.0;-42.0;-37.0;-71.0;-11.0;60.0;-21.0
280.0;-281.0;-57.0;997.0;-453.0;-103;612.0;-50.0;-36.0;-15.0;-74.0;75.0;16.0
282.0;-282.0;-57.0;999.0;-458.0;-103;615.0;-30.0;-37.0;11.0;-32.0;54.0;-36.0
283.0;-283.0;-62.0;1011.0;-456.0;-103;609.0;53.0;-27.0;-66.0;-47.0;77.0;-3.0
282.0;-292.0;-62.0;988.0;-455.0;-103;602.0;69.0;-26.0;-4.0;-90.0;67.0;-24.0
287.0;-281.0;-68.0;1008.0;-453.0;-103;592.0;67.0;-24.0;31.0;-81.0;48.0;-86.0
287.0;-288.0;-73.0;997.0;-440.0;-103;576.0;-80.0;-14.0;-40.0;-98.0;74.0;15.0
287.0;-275.0;-77.0;990.0;-431.0;-103;573.0;-31.0;-12.0;-69.0;-7.0;77.0;4.0
288.0;-282.0;-76.0;993.0;-429.0;-105;570.0;-28.0;-7.0;-67.0;-96.0;116.0;8.0
-1.0;-241.0;-794.0;633.0;645.0;-97;539.0;-25.0;497.0;-53.0;-33.0;68.0;-31.0
-3.0;-237.0;-795.0;640.0;645.0;-97;532.0;0.0;493.0;-32.0;13.0;68.0;12.0
285.0;-277.0;-81.0;1004.0;-435.0;-106;574.0;-46.0;-15.0;-165.0;-207.0;88.0;63.0
270.0;-273.0;-92.0;961.0;-443.0;-106;570.0;-7.0;-39.0;-12.0;-92.0;107.0;83.0
262.0;-258.0;-96.0;1068.0;-444.0;-106;574.0;-3.0;-40.0;-124.0;8.0;86.0;53.0
-2.0;-238.0;-793.0;620.0;647.0;-97;534.0;7.0;495.0;-46.0;-25.0;67.0;2.0
230.0;-277.0;-120.0;1023.0;-471.0;-106;585.0;-201.0;-48.0;-57.0;-142.0;92.0;63.0
230.0;-235.0;-117.0;956.0;-478.0;-105;594.0;88.0;-51.0;2.0;20.0;143.0;-62.0
230.0;-290.0;-114.0;877.0;-484.0;-106;603.0;161.0;-64.0;-109.0;172.0;93.0;-34.0
7.0;-251.0;-785.0;545.0;646.0;-98;525.0;81.0;491.0;28.0;43.0;65.0;72.0
