InertialMeasurementUnit RLA Quaternion1;Accelerometer RWR accZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit RLA accY;Accelerometer RUA_ accZ
-104.0;-8.0;275.0;-31.0;383.0;262.0;316.0
-107.0;16.0;238.0;-50.0;368.0;257.0;323.0
-126.0;69.0;251.0;40.0;323.0;340.0;340.0
-128.0;-53.0;238.0;28.0;313.0;354.0;339.0
-130.0;-6.0;233.0;13.0;305.0;355.0;306.0
-129.0;2.0;250.0;-59.0;298.0;339.0;317.0
-106.0;-29.0;259.0;-34.0;396.0;318.0;307.0
-104.0;0.0;265.0;-14.0;393.0;300.0;353.0
-100.0;32.0;263.0;7.0;385.0;267.0;352.0
-95.0;121.0;212.0;6.0;356.0;306.0;357.0
-84.0;22.0;262.0;105.0;397.0;411.0;279.0
22.0;31.0;146.0;-6.0;327.0;326.0;296.0
256.0;-127.0;342.0;-71.0;629.0;291.0;332.0
266.0;-56.0;270.0;-8.0;459.0;396.0;536.0
598.0;74.0;343.0;-148.0;646.0;422.0;545.0
462.0;-262.0;486.0;-58.0;599.0;354.0;502.0
44.0;-274.0;333.0;92.0;468.0;545.0;650.0
36.0;-156.0;305.0;65.0;431.0;467.0;547.0
35.0;-88.0;306.0;9.0;423.0;447.0;535.0
34.0;-33.0;298.0;-45.0;423.0;436.0;459.0
34.0;-142.0;300.0;-31.0;422.0;434.0;465.0
33.0;-91.0;304.0;-55.0;433.0;439.0;442.0
32.0;-163.0;304.0;-2.0;434.0;439.0;445.0
32.0;-153.0;302.0;11.0;437.0;443.0;470.0
31.0;-154.0;306.0;29.0;432.0;450.0;470.0
30.0;-89.0;295.0;-30.0;435.0;419.0;455.0
29.0;-138.0;319.0;-37.0;432.0;420.0;465.0
25.0;-129.0;313.0;-99.0;443.0;423.0;476.0
15.0;-160.0;308.0;-167.0;459.0;423.0;460.0
1.0;-155.0;311.0;206.0;452.0;464.0;470.0
-7.0;-241.0;314.0;106.0;446.0;461.0;480.0
181.0;-379.0;333.0;27.0;328.0;406.0;384.0
-16.0;-20.0;313.0;40.0;441.0;434.0;508.0
-17.0;-129.0;321.0;44.0;450.0;432.0;496.0
-18.0;-69.0;331.0;23.0;459.0;440.0;503.0
-19.0;-199.0;334.0;30.0;465.0;435.0;491.0
-20.0;-183.0;338.0;-39.0;476.0;430.0;500.0
-20.0;-147.0;326.0;11.0;473.0;427.0;510.0
-21.0;-212.0;328.0;-72.0;458.0;471.0;498.0
-17.0;-162.0;340.0;9.0;451.0;483.0;496.0
-7.0;-166.0;330.0;-7.0;443.0;523.0;485.0
33.0;-140.0;272.0;58.0;452.0;368.0;485.0
52.0;-80.0;314.0;64.0;444.0;332.0;484.0
63.0;-129.0;348.0;-14.0;458.0;372.0;490.0
48.0;-157.0;303.0;-139.0;425.0;403.0;465.0
21.0;-98.0;327.0;13.0;414.0;407.0;408.0
11.0;-25.0;350.0;9.0;430.0;406.0;430.0
-9.0;-39.0;335.0;12.0;446.0;430.0;416.0
-20.0;-58.0;278.0;-53.0;380.0;382.0;448.0
-24.0;-12.0;323.0;-155.0;407.0;386.0;422.0
-15.0;-79.0;332.0;-68.0;454.0;351.0;411.0
-17.0;-44.0;331.0;-7.0;446.0;359.0;425.0
-19.0;-78.0;327.0;46.0;448.0;341.0;424.0
-25.0;-111.0;327.0;127.0;412.0;305.0;438.0
-73.0;-57.0;326.0;66.0;321.0;284.0;430.0
-145.0;28.0;315.0;-75.0;503.0;367.0;363.0
-134.0;-152.0;348.0;140.0;603.0;532.0;463.0
-118.0;-71.0;273.0;59.0;316.0;250.0;289.0
-301.0;-431.0;160.0;4.0;519.0;706.0;740.0
-109.0;147.0;146.0;37.0;260.0;332.0;347.0
301.0;-337.0;137.0;94.0;428.0;744.0;536.0
-107.0;109.0;147.0;20.0;257.0;331.0;316.0
-149.0;-124.0;113.0;-24.0;542.0;567.0;860.0
182.0;-285.0;53.0;-213.0;523.0;818.0;614.0
381.0;-17.0;49.0;-44.0;376.0;630.0;593.0
596.0;-385.0;164.0;-161.0;-231.0;840.0;506.0
-67.0;120.0;157.0;46.0;293.0;326.0;324.0
-48.0;184.0;134.0;23.0;316.0;339.0;274.0
-47.0;100.0;120.0;-19.0;284.0;359.0;320.0
-126.0;76.0;155.0;47.0;313.0;343.0;280.0
-50.0;95.0;141.0;-43.0;273.0;351.0;295.0
-52.0;212.0;125.0;-51.0;302.0;348.0;327.0
-54.0;253.0;131.0;-26.0;323.0;375.0;313.0
71.0;82.0;298.0;299.0;309.0;343.0;514.0
-105.0;-225.0;223.0;-86.0;705.0;331.0;967.0
178.0;230.0;42.0;116.0;163.0;240.0;508.0
-176.0;-364.0;179.0;170.0;682.0;463.0;687.0
199.0;-140.0;42.0;-20.0;297.0;889.0;461.0
-55.0;145.0;157.0;0.0;310.0;369.0;294.0
-61.0;180.0;139.0;-40.0;299.0;391.0;301.0
-62.0;158.0;133.0;-70.0;300.0;379.0;308.0
-59.0;243.0;113.0;-50.0;296.0;376.0;289.0
-110.0;-78.0;194.0;20.0;619.0;751.0;826.0
208.0;41.0;15.0;-21.0;171.0;901.0;380.0
-63.0;196.0;121.0;-24.0;290.0;374.0;298.0
-67.0;163.0;135.0;12.0;293.0;361.0;311.0
-266.0;-15.0;302.0;62.0;458.0;806.0;631.0
-68.0;131.0;130.0;28.0;279.0;359.0;309.0
-132.0;18.0;216.0;41.0;302.0;293.0;287.0
64.0;324.0;241.0;-185.0;465.0;247.0;390.0
59.0;-64.0;470.0;332.0;541.0;537.0;78.0
75.0;106.0;278.0;204.0;286.0;311.0;391.0
-221.0;136.0;233.0;5.0;188.0;377.0;414.0
25.0;65.0;242.0;7.0;250.0;373.0;179.0
324.0;86.0;218.0;239.0;193.0;116.0;252.0
247.0;266.0;167.0;-34.0;283.0;428.0;650.0
-231.0;86.0;255.0;77.0;360.0;493.0;699.0
-225.0;-191.0;524.0;185.0;484.0;538.0;600.0
-517.0;-340.0;171.0;983.0;358.0;776.0;710.0
-79.0;88.0;209.0;22.0;331.0;275.0;295.0
-88.0;110.0;158.0;120.0;320.0;300.0;288.0
-53.0;261.0;98.0;162.0;338.0;388.0;326.0
-100.0;-167.0;256.0;99.0;785.0;565.0;658.0
-275.0;-562.0;360.0;315.0;774.0;635.0;973.0
-79.0;-16.0;501.0;143.0;599.0;357.0;263.0
-61.0;-108.0;401.0;-290.0;439.0;334.0;375.0
-30.0;52.0;442.0;-394.0;413.0;228.0;276.0
227.0;8.0;497.0;-706.0;232.0;169.0;275.0
-44.0;150.0;82.0;-129.0;136.0;277.0;509.0
-105.0;39.0;150.0;-113.0;261.0;291.0;313.0
-98.0;-265.0;256.0;127.0;756.0;611.0;774.0
286.0;-720.0;629.0;935.0;542.0;99.0;469.0
-232.0;-199.0;134.0;-193.0;11.0;292.0;716.0
-110.0;96.0;176.0;-160.0;265.0;299.0;332.0
2.0;47.0;432.0;126.0;324.0;553.0;232.0
-225.0;378.0;246.0;-32.0;453.0;629.0;404.0
-116.0;31.0;184.0;-155.0;323.0;315.0;310.0
-124.0;69.0;204.0;-157.0;344.0;320.0;322.0
-149.0;26.0;185.0;-179.0;334.0;340.0;313.0
-141.0;143.0;168.0;15.0;261.0;337.0;354.0
799.0;-208.0;320.0;464.0;367.0;368.0;240.0
295.0;83.0;221.0;24.0;237.0;262.0;559.0
-154.0;12.0;154.0;-7.0;271.0;356.0;284.0
-221.0;80.0;92.0;29.0;231.0;426.0;281.0
-142.0;104.0;171.0;-5.0;291.0;330.0;345.0
-281.0;148.0;158.0;189.0;162.0;414.0;321.0
-194.0;165.0;142.0;93.0;351.0;476.0;214.0
-132.0;7.0;181.0;43.0;290.0;314.0;255.0
-133.0;40.0;186.0;30.0;252.0;359.0;254.0
-127.0;57.0;172.0;24.0;302.0;293.0;298.0
846.0;704.0;374.0;120.0;526.0;430.0;300.0
161.0;37.0;67.0;-71.0;259.0;307.0;401.0
-345.0;277.0;259.0;139.0;32.0;90.0;42.0
276.0;100.0;346.0;253.0;344.0;279.0;497.0
-118.0;63.0;197.0;36.0;302.0;278.0;311.0
-332.0;287.0;213.0;-55.0;-61.0;70.0;-28.0
-107.0;111.0;172.0;-107.0;224.0;362.0;244.0
-98.0;143.0;184.0;-48.0;270.0;336.0;267.0
-117.0;61.0;193.0;42.0;307.0;292.0;282.0
-95.0;4.0;172.0;-13.0;281.0;287.0;250.0
621.0;150.0;544.0;15.0;351.0;45.0;270.0
467.0;601.0;335.0;180.0;425.0;553.0;490.0
-140.0;-575.0;194.0;25.0;652.0;700.0;890.0
-130.0;-33.0;217.0;21.0;656.0;708.0;819.0
-131.0;-18.0;215.0;28.0;654.0;704.0;819.0
-98.0;70.0;158.0;-8.0;280.0;280.0;250.0
-103.0;117.0;165.0;-9.0;262.0;300.0;273.0
-51.0;63.0;657.0;341.0;599.0;345.0;318.0
45.0;166.0;181.0;-77.0;281.0;198.0;590.0
29.0;126.0;490.0;1079.0;-233.0;-491.0;-483.0
-107.0;52.0;165.0;3.0;256.0;322.0;277.0
355.0;12.0;583.0;178.0;619.0;329.0;292.0
120.0;58.0;423.0;241.0;464.0;293.0;449.0
149.0;79.0;289.0;245.0;323.0;300.0;600.0
149.0;115.0;168.0;133.0;262.0;276.0;660.0
-117.0;125.0;189.0;30.0;303.0;304.0;290.0
-111.0;82.0;169.0;-16.0;253.0;338.0;295.0
-129.0;92.0;164.0;-24.0;277.0;351.0;309.0
-132.0;105.0;183.0;-18.0;295.0;353.0;235.0
407.0;-5.0;414.0;358.0;410.0;387.0;222.0
210.0;-99.0;471.0;310.0;435.0;493.0;243.0
834.0;-188.0;281.0;478.0;475.0;620.0;609.0
-131.0;106.0;185.0;-3.0;295.0;360.0;216.0
-130.0;88.0;192.0;-20.0;290.0;348.0;200.0
-130.0;106.0;187.0;-24.0;290.0;331.0;231.0
-130.0;85.0;187.0;-54.0;276.0;327.0;240.0
-129.0;127.0;195.0;-86.0;263.0;319.0;266.0
742.0;396.0;240.0;-27.0;449.0;490.0;319.0
-258.0;-194.0;423.0;-75.0;490.0;591.0;866.0
-282.0;-142.0;351.0;-30.0;590.0;539.0;817.0
-206.0;-7.0;125.0;-49.0;232.0;499.0;363.0
85.0;278.0;299.0;-26.0;298.0;377.0;336.0
202.0;99.0;-13.0;-411.0;337.0;580.0;480.0
-127.0;33.0;173.0;34.0;299.0;354.0;274.0
-134.0;135.0;188.0;17.0;307.0;312.0;290.0
-134.0;58.0;175.0;-68.0;287.0;346.0;289.0
-126.0;96.0;189.0;16.0;300.0;310.0;282.0
-122.0;78.0;181.0;20.0;298.0;308.0;278.0
-120.0;89.0;187.0;-18.0;287.0;307.0;297.0
-117.0;58.0;178.0;-24.0;286.0;327.0;280.0
-110.0;154.0;185.0;-1.0;294.0;320.0;287.0
-109.0;137.0;179.0;-19.0;290.0;327.0;278.0
-108.0;91.0;178.0;-16.0;289.0;318.0;285.0
-106.0;89.0;186.0;9.0;293.0;305.0;297.0
-105.0;69.0;185.0;6.0;299.0;311.0;294.0
-105.0;110.0;188.0;5.0;297.0;316.0;296.0
-123.0;-158.0;306.0;102.0;741.0;727.0;769.0
-121.0;-389.0;253.0;104.0;651.0;702.0;553.0
-120.0;-290.0;217.0;106.0;625.0;710.0;796.0
-119.0;-189.0;191.0;114.0;606.0;718.0;758.0
-105.0;119.0;185.0;0.0;299.0;320.0;287.0
-104.0;135.0;182.0;-9.0;294.0;321.0;280.0
-106.0;94.0;188.0;-8.0;299.0;318.0;304.0
-106.0;73.0;186.0;8.0;299.0;319.0;295.0
-105.0;105.0;179.0;9.0;299.0;320.0;293.0
-106.0;98.0;180.0;-32.0;298.0;327.0;294.0
-106.0;75.0;185.0;3.0;299.0;324.0;284.0
-106.0;130.0;186.0;-8.0;297.0;317.0;288.0
-107.0;146.0;186.0;-5.0;298.0;320.0;299.0
-107.0;98.0;185.0;24.0;301.0;318.0;270.0
-107.0;114.0;186.0;-11.0;312.0;322.0;282.0
-110.0;84.0;182.0;0.0;299.0;330.0;301.0
-111.0;121.0;185.0;-12.0;296.0;319.0;285.0
-436.0;-48.0;81.0;-9.0;156.0;776.0;319.0
-166.0;61.0;177.0;-19.0;337.0;311.0;271.0
-161.0;72.0;215.0;22.0;297.0;314.0;302.0
-153.0;136.0;229.0;20.0;286.0;334.0;333.0
-115.0;87.0;174.0;-66.0;395.0;255.0;359.0
-99.0;274.0;237.0;53.0;352.0;294.0;263.0
-131.0;63.0;205.0;-107.0;316.0;322.0;287.0
-94.0;69.0;247.0;9.0;347.0;220.0;280.0
-81.0;113.0;174.0;5.0;289.0;116.0;236.0
-268.0;254.0;405.0;152.0;-51.0;203.0;80.0
-88.0;34.0;199.0;-19.0;234.0;312.0;301.0
-84.0;63.0;179.0;-27.0;225.0;296.0;313.0
-71.0;96.0;203.0;16.0;280.0;290.0;296.0
412.0;-216.0;421.0;-444.0;655.0;804.0;699.0
325.0;-237.0;242.0;58.0;908.0;361.0;673.0
183.0;163.0;97.0;46.0;277.0;862.0;482.0
96.0;-2.0;229.0;-901.0;425.0;755.0;693.0
790.0;-673.0;335.0;89.0;352.0;310.0;306.0
674.0;-928.0;-168.0;-4165.0;1010.0;352.0;931.0
-444.0;133.0;107.0;-62.0;244.0;169.0;281.0
-195.0;28.0;234.0;-17.0;324.0;262.0;339.0
-179.0;377.0;240.0;-671.0;281.0;724.0;442.0
68.0;-168.0;258.0;-104.0;122.0;953.0;427.0
85.0;-370.0;278.0;57.0;316.0;833.0;805.0
160.0;-302.0;435.0;254.0;705.0;652.0;844.0
325.0;416.0;429.0;-20.0;692.0;685.0;960.0
-192.0;93.0;240.0;42.0;328.0;291.0;352.0
40.0;79.0;410.0;196.0;566.0;341.0;465.0
-189.0;147.0;253.0;6.0;330.0;277.0;369.0
24.0;17.0;405.0;183.0;733.0;566.0;416.0
-10.0;66.0;411.0;215.0;545.0;367.0;406.0
-187.0;72.0;260.0;6.0;328.0;266.0;358.0
-31.0;146.0;437.0;161.0;472.0;289.0;474.0
-185.0;110.0;249.0;-20.0;322.0;267.0;315.0
-171.0;120.0;237.0;17.0;323.0;268.0;339.0
-168.0;118.0;243.0;12.0;326.0;291.0;340.0
-186.0;97.0;245.0;-1.0;339.0;275.0;351.0
-151.0;0.0;463.0;134.0;603.0;463.0;441.0
-187.0;71.0;244.0;12.0;336.0;277.0;338.0
63.0;424.0;-43.0;65.0;328.0;797.0;432.0
-189.0;67.0;235.0;-25.0;328.0;296.0;332.0
-161.0;-23.0;505.0;152.0;613.0;420.0;410.0
-190.0;83.0;237.0;-19.0;333.0;299.0;331.0
-185.0;56.0;240.0;-17.0;325.0;277.0;345.0
-120.0;122.0;345.0;-141.0;444.0;285.0;335.0
-107.0;65.0;353.0;-191.0;431.0;275.0;344.0
-86.0;108.0;325.0;-56.0;364.0;244.0;375.0
-184.0;74.0;239.0;-11.0;325.0;273.0;348.0
-111.0;79.0;184.0;26.0;300.0;313.0;287.0
41.0;-786.0;722.0;-27.0;788.0;-448.0;726.0
-698.0;255.0;613.0;77.0;882.0;-257.0;766.0
-135.0;15.0;375.0;-32.0;488.0;144.0;493.0
-183.0;89.0;241.0;10.0;331.0;284.0;320.0
-7.0;-181.0;335.0;-46.0;583.0;806.0;695.0
-43.0;-292.0;445.0;-131.0;698.0;948.0;723.0
-2.0;-92.0;371.0;2.0;625.0;761.0;782.0
-182.0;83.0;244.0;8.0;333.0;280.0;351.0
-180.0;85.0;245.0;15.0;333.0;271.0;337.0
-7.0;-76.0;392.0;-9.0;654.0;787.0;751.0
-11.0;-51.0;383.0;-15.0;609.0;858.0;625.0
-20.0;-235.0;385.0;-21.0;676.0;737.0;694.0
-180.0;60.0;244.0;-11.0;332.0;274.0;322.0
-62.0;-325.0;445.0;-21.0;561.0;809.0;818.0
-186.0;61.0;238.0;-5.0;328.0;286.0;330.0
-187.0;89.0;244.0;2.0;330.0;277.0;339.0
-187.0;51.0;245.0;-21.0;330.0;278.0;328.0
312.0;53.0;143.0;-180.0;241.0;341.0;499.0
-153.0;-123.0;363.0;198.0;433.0;848.0;844.0
-219.0;-92.0;396.0;167.0;464.0;619.0;808.0
-260.0;-83.0;382.0;119.0;529.0;702.0;748.0
-280.0;-77.0;381.0;125.0;524.0;559.0;761.0
-184.0;84.0;252.0;2.0;335.0;267.0;335.0
-184.0;54.0;251.0;-23.0;331.0;270.0;339.0
-185.0;56.0;250.0;-12.0;333.0;279.0;331.0
-185.0;85.0;246.0;-13.0;332.0;282.0;350.0
-186.0;85.0;251.0;-21.0;332.0;277.0;339.0
-111.0;110.0;192.0;51.0;303.0;324.0;279.0
57.0;-310.0;161.0;118.0;511.0;285.0;768.0
-185.0;76.0;245.0;6.0;329.0;279.0;336.0
-184.0;59.0;253.0;22.0;334.0;271.0;334.0
-185.0;137.0;256.0;-9.0;334.0;272.0;349.0
-184.0;67.0;258.0;12.0;335.0;271.0;327.0
-184.0;98.0;256.0;8.0;335.0;271.0;329.0
-182.0;65.0;256.0;-4.0;334.0;271.0;319.0
-182.0;88.0;260.0;-11.0;335.0;266.0;319.0
-181.0;16.0;260.0;-23.0;333.0;258.0;308.0
-181.0;57.0;257.0;-4.0;333.0;256.0;331.0
-182.0;79.0;256.0;-9.0;333.0;260.0;353.0
885.0;-691.0;79.0;-131.0;519.0;501.0;607.0
-21.0;-141.0;355.0;-27.0;555.0;787.0;780.0
-112.0;88.0;178.0;-42.0;307.0;330.0;297.0
-112.0;132.0;179.0;-34.0;302.0;325.0;297.0
-184.0;98.0;258.0;5.0;334.0;260.0;350.0
-111.0;163.0;178.0;-11.0;298.0;325.0;310.0
698.0;7.0;291.0;182.0;285.0;256.0;273.0
752.0;-36.0;240.0;-157.0;322.0;194.0;379.0
-13.0;-218.0;282.0;-38.0;593.0;802.0;795.0
-14.0;-248.0;372.0;139.0;599.0;899.0;785.0
787.0;205.0;135.0;21.0;234.0;278.0;250.0
-19.0;-263.0;324.0;166.0;578.0;772.0;788.0
802.0;143.0;256.0;-271.0;392.0;249.0;450.0
-67.0;76.0;325.0;334.0;481.0;849.0;731.0
-184.0;65.0;254.0;0.0;336.0;264.0;350.0
34.0;-265.0;105.0;54.0;616.0;396.0;808.0
-159.0;-403.0;283.0;399.0;583.0;547.0;875.0
-185.0;-242.0;322.0;499.0;689.0;595.0;790.0
45.0;-76.0;99.0;-162.0;492.0;384.0;777.0
-186.0;114.0;254.0;-8.0;337.0;280.0;329.0
-44.0;83.0;354.0;174.0;580.0;359.0;276.0
-187.0;-239.0;274.0;42.0;711.0;605.0;758.0
-186.0;81.0;250.0;-6.0;336.0;278.0;327.0
-252.0;-534.0;143.0;-135.0;651.0;318.0;782.0
-184.0;47.0;251.0;23.0;334.0;269.0;336.0
-182.0;36.0;252.0;-7.0;336.0;267.0;322.0
-320.0;-108.0;303.0;95.0;476.0;460.0;283.0
-632.0;-12.0;376.0;-181.0;218.0;146.0;159.0
-660.0;90.0;375.0;18.0;389.0;692.0;270.0
-182.0;44.0;255.0;-2.0;338.0;269.0;328.0
-179.0;61.0;255.0;17.0;336.0;262.0;340.0
-178.0;58.0;250.0;4.0;331.0;261.0;348.0
232.0;-318.0;190.0;397.0;490.0;749.0;664.0
2.0;-311.0;-20.0;296.0;457.0;886.0;626.0
-178.0;33.0;253.0;-4.0;332.0;259.0;322.0
161.0;-189.0;39.0;11.0;488.0;783.0;680.0
170.0;-142.0;21.0;-141.0;572.0;818.0;573.0
157.0;-255.0;75.0;-2.0;503.0;794.0;557.0
157.0;-298.0;17.0;-43.0;315.0;704.0;620.0
-182.0;105.0;254.0;-2.0;331.0;262.0;330.0
819.0;-251.0;356.0;-243.0;344.0;410.0;461.0
-368.0;63.0;422.0;-42.0;664.0;614.0;810.0
-182.0;51.0;252.0;-23.0;338.0;268.0;324.0
-182.0;99.0;254.0;-7.0;335.0;274.0;333.0
791.0;205.0;402.0;-719.0;384.0;388.0;251.0
-488.0;-472.0;207.0;21.0;534.0;202.0;791.0
-181.0;94.0;261.0;-9.0;338.0;265.0;329.0
206.0;6.0;390.0;-202.0;288.0;493.0;333.0
105.0;-666.0;338.0;-342.0;1499.0;1689.0;948.0
-189.0;-274.0;275.0;12.0;372.0;713.0;776.0
52.0;-22.0;305.0;-80.0;670.0;699.0;751.0
305.0;590.0;458.0;124.0;776.0;677.0;598.0
-182.0;46.0;262.0;-12.0;339.0;263.0;339.0
-209.0;819.0;245.0;57.0;63.0;856.0;125.0
-89.0;434.0;244.0;-62.0;216.0;761.0;260.0
-218.0;-127.0;267.0;20.0;692.0;627.0;679.0
-219.0;-174.0;303.0;12.0;644.0;688.0;678.0
519.0;137.0;477.0;-224.0;441.0;405.0;243.0
-216.0;-142.0;288.0;100.0;566.0;704.0;707.0
-216.0;-65.0;324.0;95.0;608.0;735.0;735.0
-266.0;-106.0;317.0;40.0;795.0;453.0;882.0
-57.0;-190.0;376.0;-36.0;625.0;820.0;576.0
481.0;20.0;264.0;71.0;271.0;173.0;277.0
245.0;33.0;158.0;-4.0;338.0;252.0;292.0
-180.0;34.0;258.0;-21.0;338.0;266.0;327.0
-180.0;103.0;259.0;-11.0;338.0;264.0;329.0
-180.0;67.0;258.0;19.0;347.0;271.0;314.0
-180.0;68.0;256.0;0.0;335.0;272.0;339.0
-180.0;129.0;257.0;-21.0;337.0;260.0;340.0
-182.0;80.0;254.0;-17.0;335.0;275.0;349.0
-182.0;39.0;254.0;-16.0;333.0;268.0;317.0
-183.0;105.0;252.0;9.0;336.0;268.0;314.0
-183.0;96.0;255.0;-8.0;331.0;271.0;342.0
-183.0;57.0;252.0;-5.0;334.0;272.0;338.0
-185.0;85.0;252.0;13.0;335.0;275.0;340.0
-187.0;97.0;251.0;15.0;339.0;280.0;331.0
-182.0;67.0;245.0;7.0;333.0;278.0;341.0
-165.0;-1.0;243.0;107.0;284.0;224.0;337.0
-161.0;-64.0;183.0;225.0;277.0;228.0;348.0
-183.0;60.0;247.0;23.0;336.0;277.0;340.0
-173.0;214.0;245.0;-52.0;315.0;287.0;316.0
-108.0;71.0;183.0;-30.0;308.0;325.0;278.0
-232.0;174.0;321.0;193.0;504.0;426.0;390.0
-222.0;-10.0;157.0;-157.0;361.0;787.0;732.0
-329.0;219.0;213.0;329.0;514.0;410.0;418.0
-739.0;352.0;167.0;314.0;166.0;623.0;288.0
-416.0;-114.0;258.0;158.0;592.0;613.0;571.0
-326.0;-184.0;258.0;318.0;693.0;693.0;665.0
-186.0;91.0;249.0;-13.0;336.0;280.0;349.0
24.0;-2.0;334.0;-84.0;286.0;204.0;246.0
-1.0;118.0;143.0;-46.0;332.0;382.0;175.0
-121.0;-130.0;290.0;-251.0;400.0;342.0;234.0
8.0;45.0;156.0;27.0;376.0;385.0;219.0
-8.0;-3.0;337.0;-70.0;277.0;211.0;230.0
-17.0;-1.0;357.0;-54.0;311.0;246.0;269.0
130.0;136.0;298.0;-112.0;230.0;287.0;434.0
11.0;33.0;366.0;32.0;314.0;216.0;254.0
-187.0;99.0;254.0;2.0;340.0;284.0;347.0
-186.0;63.0;250.0;-7.0;333.0;278.0;338.0
760.0;-50.0;434.0;-201.0;568.0;419.0;340.0
22.0;24.0;337.0;36.0;283.0;201.0;227.0
148.0;84.0;374.0;-79.0;301.0;529.0;354.0
-181.0;50.0;267.0;-15.0;341.0;273.0;315.0
75.0;46.0;278.0;53.0;260.0;226.0;246.0
-183.0;43.0;256.0;-28.0;337.0;280.0;303.0
-181.0;71.0;252.0;-44.0;332.0;278.0;322.0
-176.0;24.0;249.0;-54.0;316.0;281.0;319.0
-175.0;99.0;248.0;-54.0;311.0;283.0;321.0
-370.0;312.0;324.0;-1.0;56.0;110.0;-51.0
-170.0;77.0;256.0;-61.0;325.0;280.0;291.0
-168.0;67.0;262.0;-57.0;326.0;269.0;285.0
-164.0;44.0;246.0;-50.0;327.0;240.0;375.0
417.0;-58.0;517.0;106.0;689.0;647.0;866.0
-153.0;179.0;256.0;-45.0;328.0;295.0;452.0
-140.0;179.0;310.0;-51.0;408.0;383.0;391.0
485.0;221.0;256.0;29.0;321.0;345.0;234.0
22.0;20.0;346.0;26.0;280.0;213.0;245.0
18.0;72.0;361.0;75.0;270.0;215.0;242.0
16.0;40.0;351.0;66.0;273.0;225.0;218.0
16.0;48.0;343.0;54.0;270.0;224.0;235.0
75.0;51.0;258.0;-33.0;235.0;230.0;214.0
212.0;596.0;188.0;71.0;122.0;737.0;544.0
267.0;485.0;356.0;-264.0;288.0;953.0;330.0
-333.0;-198.0;369.0;-269.0;582.0;687.0;665.0
74.0;28.0;259.0;-18.0;244.0;236.0;210.0
-106.0;95.0;175.0;9.0;316.0;334.0;298.0
-105.0;97.0;179.0;-19.0;318.0;327.0;282.0
77.0;21.0;268.0;29.0;267.0;234.0;231.0
-307.0;-31.0;303.0;114.0;609.0;521.0;745.0
-398.0;-208.0;431.0;110.0;634.0;625.0;790.0
-105.0;143.0;185.0;-32.0;317.0;328.0;312.0
79.0;21.0;286.0;10.0;270.0;220.0;220.0
-557.0;-296.0;191.0;10.0;568.0;72.0;757.0
82.0;36.0;297.0;29.0;230.0;152.0;183.0
63.0;41.0;302.0;-41.0;268.0;232.0;230.0
64.0;68.0;311.0;-16.0;280.0;212.0;244.0
-540.0;-299.0;182.0;2.0;581.0;-85.0;671.0
65.0;12.0;314.0;-100.0;236.0;135.0;188.0
-559.0;-400.0;179.0;25.0;601.0;-24.0;730.0
-299.0;-226.0;317.0;155.0;479.0;255.0;464.0
66.0;74.0;325.0;-13.0;278.0;211.0;259.0
-237.0;318.0;280.0;226.0;276.0;746.0;400.0
-188.0;263.0;415.0;-76.0;479.0;667.0;555.0
-172.0;-25.0;374.0;-233.0;371.0;640.0;587.0
-140.0;-197.0;318.0;83.0;428.0;791.0;632.0
-125.0;-54.0;345.0;73.0;458.0;807.0;662.0
-782.0;-414.0;326.0;-501.0;459.0;442.0;873.0
-252.0;-6.0;352.0;116.0;494.0;207.0;351.0
-181.0;94.0;276.0;477.0;270.0;818.0;629.0
-212.0;64.0;284.0;131.0;193.0;660.0;571.0
-147.0;-74.0;240.0;-248.0;554.0;411.0;373.0
-372.0;-108.0;430.0;494.0;562.0;175.0;418.0
-171.0;-266.0;311.0;31.0;382.0;370.0;901.0
-107.0;111.0;178.0;3.0;316.0;327.0;320.0
118.0;81.0;217.0;52.0;277.0;269.0;235.0
117.0;131.0;205.0;41.0;266.0;283.0;236.0
115.0;65.0;214.0;52.0;259.0;313.0;250.0
-111.0;111.0;174.0;-18.0;307.0;331.0;300.0
115.0;158.0;226.0;12.0;254.0;335.0;255.0
-234.0;42.0;281.0;171.0;467.0;342.0;309.0
-115.0;67.0;166.0;-34.0;293.0;334.0;295.0
373.0;-291.0;507.0;409.0;744.0;579.0;830.0
-477.0;339.0;-198.0;44.0;-64.0;458.0;28.0
-182.0;60.0;217.0;240.0;347.0;476.0;309.0
-164.0;59.0;271.0;75.0;270.0;377.0;271.0
-226.0;-7.0;329.0;159.0;159.0;234.0;162.0
416.0;88.0;487.0;25.0;679.0;623.0;839.0
232.0;-216.0;390.0;-64.0;507.0;672.0;727.0
228.0;-188.0;327.0;-79.0;537.0;634.0;770.0
306.0;-115.0;580.0;76.0;657.0;782.0;893.0
-73.0;38.0;136.0;158.0;231.0;395.0;280.0
299.0;-27.0;489.0;-7.0;509.0;830.0;774.0
274.0;-269.0;330.0;-279.0;472.0;884.0;737.0
353.0;-332.0;464.0;11.0;783.0;544.0;906.0
299.0;-494.0;636.0;-138.0;659.0;863.0;870.0
227.0;-108.0;352.0;15.0;462.0;737.0;749.0
228.0;-189.0;348.0;68.0;486.0;678.0;727.0
