Accelerometer RUA^ accY;Accelerometer RKN_ accZ;Accelerometer RUA_ accY;Accelerometer LUA^ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit BACK magneticY
1111.0;-173.0;563.0;901.0;362.0;-281.0;-52.0;296.0;125;-913.0;287.0;152.0;-56.0
1072.0;-210.0;526.0;917.0;510.0;-351.0;-54.0;301.0;125;-789.0;289.0;156.0;-59.0
1101.0;-215.0;513.0;913.0;375.0;-340.0;-56.0;303.0;125;-822.0;289.0;156.0;-60.0
1080.0;-188.0;498.0;911.0;468.0;-351.0;-63.0;320.0;125;-828.0;297.0;175.0;-73.0
836.0;-883.0;930.0;900.0;901.0;-1214.0;719.0;-570.0;-1;-252.0;-339.0;-226.0;325.0
1327.0;204.0;475.0;1352.0;469.0;-413.0;130.0;60.0;-102;-553.0;-69.0;-122.0;250.0
1377.0;-221.0;537.0;1078.0;611.0;-312.0;124.0;64.0;-97;-610.0;-53.0;-109.0;241.0
937.0;102.0;592.0;896.0;516.0;-278.0;-179.0;-269.0;156;-491.0;-105.0;46.0;289.0
1235.0;215.0;363.0;1051.0;458.0;-131.0;93.0;88.0;-148;-703.0;1.0;-66.0;202.0
925.0;72.0;596.0;928.0;537.0;-227.0;-181.0;-264.0;156;-480.0;-108.0;36.0;289.0
965.0;67.0;404.0;900.0;239.0;-559.0;-184.0;-255.0;155;-564.0;-118.0;6.0;291.0
1020.0;-193.0;-162.0;939.0;-279.0;294.0;103.0;96.0;-167;-643.0;321.0;-190.0;176.0
952.0;-60.0;691.0;982.0;14.0;-601.0;105.0;-93.0;145;-732.0;287.0;47.0;-121.0
902.0;-23.0;700.0;989.0;195.0;-606.0;103.0;-94.0;145;-669.0;312.0;164.0;-161.0
910.0;73.0;537.0;875.0;686.0;-351.0;-211.0;-194.0;156;-756.0;-141.0;-64.0;312.0
928.0;-63.0;717.0;978.0;-69.0;-581.0;85.0;-93.0;145;-619.0;282.0;132.0;-108.0
913.0;-29.0;756.0;1003.0;-4.0;-580.0;73.0;-87.0;145;-650.0;260.0;80.0;-80.0
918.0;-13.0;663.0;981.0;249.0;-591.0;69.0;-83.0;145;-961.0;258.0;82.0;-79.0
1118.0;-193.0;507.0;921.0;544.0;-355.0;-63.0;321.0;125;-785.0;294.0;167.0;-74.0
1112.0;-203.0;473.0;896.0;454.0;-293.0;-66.0;327.0;125;-685.0;308.0;160.0;-82.0
661.0;95.0;-55.0;958.0;-187.0;71.0;-739.0;649.0;160;-64.0;-358.0;32.0;114.0
390.0;-132.0;-485.0;984.0;-528.0;512.0;-704.0;575.0;89;-585.0;-499.0;-486.0;238.0
1101.0;-191.0;516.0;920.0;492.0;-276.0;-67.0;329.0;125;-739.0;312.0;163.0;-82.0
451.0;80.0;283.0;955.0;-123.0;-110.0;-494.0;567.0;118;-221.0;152.0;56.0;17.0
1061.0;-216.0;480.0;864.0;593.0;-373.0;-67.0;331.0;125;-659.0;316.0;165.0;-85.0
1122.0;-220.0;501.0;928.0;631.0;-377.0;-66.0;327.0;125;-598.0;321.0;163.0;-88.0
856.0;-510.0;739.0;851.0;616.0;-752.0;-576.0;622.0;57;-367.0;190.0;385.0;-304.0
1084.0;246.0;261.0;1188.0;491.0;-163.0;16.0;170.0;-151;-587.0;104.0;8.0;96.0
1112.0;-203.0;544.0;920.0;675.0;-542.0;-57.0;295.0;125;-707.0;319.0;135.0;-93.0
1207.0;543.0;1200.0;1153.0;1183.0;-693.0;-192.0;324.0;196;-469.0;-68.0;-74.0;87.0
1096.0;-181.0;514.0;925.0;642.0;-564.0;-56.0;288.0;125;-583.0;321.0;130.0;-91.0
1091.0;-211.0;595.0;939.0;576.0;-551.0;-55.0;276.0;125;-595.0;329.0;136.0;-95.0
957.0;-42.0;821.0;721.0;583.0;-698.0;-760.0;102.0;-101;-649.0;-829.0;-872.0;798.0
863.0;262.0;367.0;1009.0;294.0;-82.0;-17.0;203.0;-153;-990.0;150.0;34.0;35.0
965.0;-509.0;590.0;959.0;596.0;-156.0;-12.0;208.0;-153;-615.0;145.0;-19.0;23.0
1080.0;-123.0;668.0;900.0;673.0;-538.0;-53.0;263.0;125;-549.0;333.0;140.0;-92.0
960.0;-43.0;680.0;993.0;110.0;-590.0;49.0;-63.0;145;-776.0;260.0;84.0;-100.0
956.0;-239.0;895.0;998.0;839.0;-777.0;95.0;40.0;140;-265.0;145.0;-25.0;144.0
911.0;-52.0;741.0;1094.0;65.0;-474.0;37.0;-45.0;145;-807.0;223.0;43.0;-55.0
952.0;-9.0;704.0;900.0;75.0;-450.0;5.0;14.0;145;-726.0;134.0;171.0;-16.0
1204.0;139.0;942.0;1151.0;1031.0;-718.0;77.0;123.0;73;-402.0;105.0;-228.0;133.0
990.0;31.0;715.0;1096.0;183.0;-481.0;-9.0;29.0;145;-828.0;136.0;423.0;8.0
997.0;61.0;730.0;928.0;547.0;-773.0;111.0;134.0;75;-587.0;92.0;-219.0;191.0
988.0;53.0;635.0;937.0;96.0;-493.0;-22.0;18.0;145;-914.0;132.0;-13.0;-1.0
1164.0;-11.0;869.0;903.0;880.0;-523.0;39.0;219.0;-153;-728.0;71.0;-126.0;65.0
1122.0;35.0;832.0;1013.0;680.0;-505.0;32.0;242.0;-157;-746.0;73.0;-140.0;41.0
775.0;10.0;653.0;656.0;689.0;-729.0;383.0;-145.0;58;-166.0;-277.0;-540.0;401.0
1041.0;-83.0;591.0;967.0;94.0;-535.0;107.0;-36.0;145;-867.0;260.0;55.0;-170.0
723.0;-116.0;-47.0;895.0;-541.0;147.0;306.0;-143.0;-126;-570.0;-261.0;-365.0;388.0
1057.0;102.0;618.0;988.0;133.0;-306.0;149.0;-75.0;145;-785.0;284.0;65.0;-206.0
1059.0;89.0;217.0;1018.0;-75.0;-318.0;165.0;95.0;-174;-686.0;-129.0;-390.0;237.0
1038.0;101.0;179.0;1016.0;-19.0;-177.0;170.0;92.0;-174;-758.0;-130.0;-394.0;244.0
976.0;-43.0;666.0;1005.0;176.0;-665.0;96.0;-103.0;144;-791.0;311.0;178.0;-136.0
855.0;49.0;1022.0;1078.0;1178.0;-1247.0;320.0;-129.0;48;-268.0;-339.0;-572.0;467.0
1180.0;100.0;246.0;1016.0;199.0;-56.0;166.0;107.0;-178;-474.0;-105.0;-378.0;239.0
985.0;-162.0;751.0;999.0;754.0;-610.0;52.0;81.0;173;-811.0;283.0;166.0;42.0
786.0;-278.0;640.0;731.0;766.0;-489.0;341.0;-163.0;65;-101.0;-171.0;-458.0;276.0
1018.0;-119.0;612.0;949.0;484.0;-676.0;82.0;68.0;173;-922.0;127.0;-77.0;81.0
1022.0;-49.0;445.0;1029.0;459.0;-655.0;110.0;48.0;172;-915.0;16.0;-239.0;122.0
1000.0;63.0;433.0;1091.0;217.0;-593.0;128.0;33.0;172;-790.0;-55.0;-346.0;151.0
1043.0;54.0;601.0;941.0;479.0;100.0;121.0;163.0;186;-746.0;15.0;-212.0;164.0
1041.0;-14.0;644.0;917.0;652.0;-44.0;108.0;184.0;152;-894.0;45.0;-158.0;144.0
963.0;-275.0;801.0;710.0;495.0;-382.0;109.0;50.0;220;-904.0;-4.0;-365.0;178.0
935.0;45.0;785.0;997.0;618.0;-691.0;-36.0;-55.0;-166;-736.0;151.0;422.0;52.0
853.0;-24.0;698.0;924.0;478.0;-699.0;128.0;90.0;-154;-1241.0;18.0;-392.0;212.0
981.0;-322.0;25.0;982.0;448.0;35.0;-55.0;-73.0;160;-763.0;72.0;109.0;105.0
1057.0;61.0;665.0;978.0;784.0;-463.0;36.0;296.0;167;-529.0;146.0;34.0;24.0
870.0;-22.0;703.0;845.0;747.0;-621.0;-287.0;434.0;160;-147.0;290.0;139.0;10.0
920.0;-134.0;-180.0;922.0;-813.0;492.0;-739.0;619.0;70;-755.0;-342.0;-192.0;340.0
1028.0;145.0;167.0;1003.0;468.0;263.0;-208.0;-10.0;165;-855.0;-85.0;229.0;302.0
1006.0;51.0;577.0;956.0;664.0;-526.0;5.0;330.0;167;-433.0;208.0;152.0;-11.0
1061.0;-128.0;195.0;1105.0;182.0;-57.0;-137.0;-38.0;160;-755.0;-13.0;61.0;218.0
1033.0;88.0;561.0;967.0;850.0;-485.0;3.0;330.0;167;-601.0;216.0;165.0;-16.0
870.0;179.0;675.0;903.0;561.0;-728.0;235.0;-392.0;151;-843.0;321.0;446.0;-262.0
1073.0;-56.0;225.0;944.0;-56.0;-118.0;-66.0;-65.0;-147;-927.0;60.0;197.0;33.0
1150.0;-37.0;867.0;988.0;686.0;-606.0;41.0;-210.0;172;-784.0;110.0;198.0;-63.0
984.0;83.0;509.0;959.0;807.0;-459.0;4.0;329.0;167;-733.0;217.0;163.0;-19.0
680.0;-275.0;51.0;1020.0;399.0;-3.0;-64.0;-105.0;-166;-696.0;98.0;-539.0;71.0
1254.0;-49.0;1055.0;964.0;849.0;-334.0;111.0;-227.0;119;-641.0;186.0;171.0;-36.0
1018.0;70.0;577.0;997.0;671.0;-402.0;21.0;309.0;167;-336.0;201.0;144.0;-4.0
541.0;-208.0;-183.0;866.0;-265.0;309.0;-5.0;66.0;-167;25.0;451.0;-32.0;-37.0
1260.0;654.0;1020.0;1221.0;997.0;-538.0;280.0;-410.0;-98;-725.0;332.0;288.0;-263.0
745.0;5.0;201.0;997.0;503.0;90.0;7.0;103.0;128;-461.0;82.0;37.0;70.0
1271.0;154.0;933.0;1113.0;1142.0;-543.0;-121.0;281.0;144;-145.0;478.0;380.0;-223.0
1126.0;-304.0;1045.0;937.0;857.0;-331.0;79.0;-189.0;123;-710.0;159.0;121.0;-1.0
1017.0;31.0;904.0;911.0;806.0;-1045.0;-675.0;473.0;-61;-342.0;-827.0;-757.0;792.0
1037.0;-406.0;631.0;984.0;492.0;-427.0;71.0;-190.0;173;-720.0;269.0;294.0;-111.0
785.0;-41.0;910.0;878.0;-15.0;-830.0;44.0;-102.0;144;-87.0;13.0;-411.0;-82.0
796.0;-151.0;559.0;970.0;329.0;-446.0;109.0;-145.0;143;-501.0;136.0;-411.0;-201.0
958.0;63.0;613.0;965.0;849.0;-427.0;11.0;326.0;167;-415.0;194.0;128.0;-1.0
748.0;96.0;567.0;1059.0;297.0;-416.0;93.0;-220.0;173;-848.0;283.0;330.0;-123.0
621.0;-44.0;-91.0;958.0;300.0;163.0;-5.0;115.0;131;-95.0;90.0;64.0;68.0
616.0;20.0;57.0;1012.0;335.0;-20.0;-83.0;194.0;131;-233.0;114.0;121.0;36.0
1024.0;-11.0;414.0;1011.0;391.0;-92.0;203.0;-315.0;160;-615.0;414.0;459.0;-242.0
692.0;-118.0;441.0;1152.0;352.0;-318.0;-334.0;401.0;110;-721.0;98.0;173.0;-19.0
928.0;68.0;626.0;946.0;352.0;-467.0;79.0;-229.0;164;-859.0;262.0;416.0;-46.0
1052.0;9.0;-14.0;950.0;-486.0;156.0;-729.0;624.0;100;-812.0;-152.0;-15.0;-69.0
885.0;90.0;820.0;967.0;464.0;-498.0;353.0;-85.0;153;-834.0;-234.0;-167.0;487.0
1060.0;-447.0;1327.0;1127.0;1412.0;-1401.0;-312.0;384.0;157;-519.0;-75.0;-60.0;83.0
972.0;-493.0;944.0;1186.0;919.0;-959.0;-17.0;-92.0;109;-356.0;305.0;21.0;38.0
790.0;-181.0;196.0;923.0;277.0;-540.0;-280.0;367.0;114;-595.0;11.0;95.0;23.0
957.0;97.0;628.0;1055.0;677.0;-626.0;17.0;207.0;118;-726.0;248.0;267.0;-7.0
1059.0;144.0;885.0;1020.0;988.0;-690.0;211.0;-41.0;163;-98.0;-48.0;-247.0;364.0
874.0;114.0;673.0;932.0;710.0;-785.0;707.0;-562.0;-9;-272.0;-491.0;-520.0;632.0
1353.0;-696.0;946.0;1067.0;818.0;-430.0;270.0;-389.0;50;-704.0;488.0;386.0;-319.0
937.0;-132.0;813.0;562.0;394.0;-629.0;787.0;44.0;-101;-802.0;-831.0;-810.0;861.0
1003.0;103.0;134.0;1092.0;-71.0;37.0;232.0;130.0;156;-968.0;-221.0;-459.0;326.0
880.0;-654.0;300.0;802.0;448.0;-240.0;-184.0;30.0;-140;-768.0;54.0;123.0;276.0
593.0;22.0;493.0;955.0;648.0;36.0;-74.0;-81.0;-157;-1417.0;-30.0;-750.0;97.0
1050.0;170.0;816.0;981.0;959.0;-410.0;-307.0;434.0;150;-242.0;-59.0;-44.0;10.0
850.0;-177.0;-197.0;883.0;382.0;459.0;-206.0;-24.0;-166;-788.0;-54.0;-503.0;352.0
881.0;-188.0;-162.0;506.0;32.0;361.0;-235.0;31.0;-166;-1058.0;91.0;-33.0;422.0
1033.0;89.0;786.0;827.0;869.0;-510.0;-358.0;437.0;80;-800.0;320.0;397.0;-230.0
1035.0;77.0;764.0;1103.0;503.0;-648.0;57.0;-206.0;-147;-841.0;201.0;314.0;-85.0
952.0;-237.0;984.0;1012.0;1119.0;-912.0;732.0;-618.0;-89;-459.0;-571.0;-370.0;485.0
740.0;-215.0;-236.0;787.0;-336.0;397.0;23.0;102.0;-167;-925.0;233.0;-445.0;34.0
1020.0;33.0;927.0;854.0;345.0;-648.0;925.0;-181.0;-81;-599.0;-525.0;-157.0;542.0
1090.0;114.0;1050.0;948.0;1035.0;-899.0;-866.0;356.0;-55;-543.0;-513.0;-448.0;517.0
1184.0;581.0;383.0;1362.0;150.0;-26.0;-318.0;147.0;-150;-1238.0;-323.0;-148.0;426.0
1014.0;-271.0;-21.0;988.0;50.0;254.0;30.0;-149.0;-166;-291.0;268.0;-457.0;-118.0
642.0;-133.0;493.0;720.0;451.0;-810.0;116.0;15.0;50;-58.0;-22.0;-97.0;36.0
595.0;-253.0;157.0;975.0;-40.0;57.0;-55.0;120.0;-158;-801.0;338.0;-356.0;-139.0
960.0;-98.0;591.0;957.0;343.0;-470.0;-827.0;537.0;-57;-301.0;-338.0;232.0;170.0
643.0;-112.0;13.0;995.0;310.0;188.0;-173.0;298.0;131;-219.0;138.0;123.0;30.0
1028.0;-5.0;670.0;872.0;624.0;-759.0;-728.0;668.0;-14;-459.0;-275.0;-67.0;127.0
167.0;-407.0;-105.0;102.0;347.0;153.0;468.0;115.0;139;-330.0;278.0;-464.0;-517.0
829.0;64.0;547.0;872.0;-519.0;-328.0;664.0;-623.0;0;-1826.0;113.0;282.0;-255.0
776.0;-311.0;13.0;815.0;-440.0;-36.0;-61.0;167.0;-167;-794.0;465.0;-128.0;-168.0
129.0;-577.0;143.0;132.0;350.0;-144.0;477.0;98.0;159;49.0;266.0;-559.0;-560.0
660.0;28.0;-590.0;922.0;-867.0;788.0;-111.0;-47.0;-157;-144.0;-81.0;-667.0;219.0
723.0;-246.0;-307.0;936.0;-257.0;-42.0;-37.0;89.0;-151;-940.0;376.0;-372.0;-116.0
1014.0;-52.0;564.0;983.0;-43.0;-679.0;101.0;-120.0;144;-836.0;295.0;139.0;-145.0
698.0;-218.0;-277.0;980.0;-220.0;416.0;-16.0;104.0;-167;-400.0;310.0;-761.0;-57.0
542.0;-141.0;238.0;911.0;216.0;331.0;61.0;36.0;-160;-760.0;346.0;-276.0;157.0
1138.0;227.0;1083.0;1011.0;959.0;-610.0;395.0;-396.0;135;-1088.0;289.0;431.0;-360.0
569.0;-219.0;246.0;955.0;133.0;79.0;-12.0;94.0;-153;-1148.0;359.0;-348.0;-87.0
817.0;90.0;1006.0;727.0;968.0;-1002.0;168.0;101.0;123;39.0;-2.0;-177.0;264.0
751.0;156.0;487.0;817.0;547.0;-663.0;-163.0;315.0;139;-98.0;278.0;-184.0;110.0
1214.0;-39.0;582.0;957.0;526.0;-846.0;-17.0;-183.0;118;-1028.0;150.0;-93.0;34.0
944.0;-53.0;662.0;982.0;298.0;-457.0;102.0;-89.0;145;-1122.0;320.0;187.0;-153.0
1166.0;1.0;729.0;961.0;677.0;-677.0;44.0;-225.0;115;-1046.0;218.0;-42.0;-50.0
1099.0;13.0;564.0;1018.0;560.0;-472.0;408.0;-439.0;97;-601.0;473.0;155.0;-339.0
1068.0;128.0;581.0;1081.0;681.0;-648.0;-173.0;-158.0;168;-1025.0;-35.0;-286.0;259.0
1092.0;116.0;183.0;995.0;-113.0;-66.0;-32.0;-73.0;-165;-939.0;121.0;164.0;-18.0
1064.0;-155.0;643.0;883.0;661.0;-354.0;-187.0;398.0;155;-333.0;444.0;442.0;-300.0
751.0;392.0;700.0;766.0;583.0;-534.0;6.0;204.0;-95;-175.0;59.0;106.0;68.0
1001.0;-57.0;-72.0;921.0;-220.0;296.0;-753.0;609.0;70;-1006.0;-371.0;284.0;378.0
975.0;-351.0;277.0;1070.0;210.0;81.0;-159.0;-27.0;160;-1018.0;-37.0;79.0;247.0
998.0;-206.0;212.0;935.0;37.0;-84.0;-93.0;264.0;141;-716.0;384.0;293.0;-152.0
957.0;48.0;741.0;1023.0;594.0;-774.0;17.0;-128.0;-166;-723.0;199.0;420.0;-34.0
971.0;72.0;780.0;1025.0;575.0;-740.0;-1.0;-101.0;-166;-775.0;175.0;429.0;-8.0
822.0;-407.0;735.0;958.0;780.0;-739.0;-367.0;422.0;128;-148.0;-34.0;-261.0;103.0
995.0;-180.0;216.0;965.0;59.0;-89.0;-93.0;265.0;141;-720.0;382.0;291.0;-151.0
1044.0;-267.0;158.0;1094.0;13.0;-30.0;13.0;-143.0;160;-926.0;155.0;184.0;10.0
772.0;-202.0;-70.0;850.0;-57.0;130.0;409.0;-520.0;107;-224.0;539.0;426.0;-430.0
960.0;20.0;830.0;1002.0;591.0;-650.0;-14.0;-82.0;-166;-778.0;170.0;437.0;16.0
925.0;59.0;834.0;982.0;655.0;-712.0;-43.0;-48.0;-166;-723.0;143.0;417.0;62.0
1006.0;-192.0;237.0;951.0;82.0;-106.0;-93.0;265.0;141;-729.0;382.0;292.0;-153.0
885.0;-245.0;443.0;1126.0;60.0;-166.0;164.0;-50.0;166;-862.0;-225.0;-594.0;251.0
1009.0;-213.0;197.0;949.0;48.0;-94.0;-91.0;265.0;141;-956.0;380.0;293.0;-153.0
971.0;-231.0;219.0;958.0;94.0;-72.0;-94.0;266.0;141;-735.0;382.0;290.0;-154.0
875.0;-198.0;836.0;893.0;921.0;-880.0;-152.0;53.0;-166;-447.0;1.0;322.0;225.0
979.0;-241.0;238.0;949.0;98.0;-54.0;-94.0;267.0;141;-704.0;384.0;292.0;-154.0
949.0;42.0;926.0;1020.0;752.0;-701.0;-60.0;-30.0;-166;-682.0;127.0;411.0;89.0
987.0;-213.0;240.0;937.0;99.0;-44.0;-93.0;268.0;141;-728.0;383.0;291.0;-150.0
1009.0;86.0;643.0;956.0;767.0;159.0;134.0;143.0;-221;-1032.0;-16.0;-260.0;190.0
987.0;-64.0;748.0;910.0;756.0;-683.0;40.0;89.0;174;-895.0;342.0;276.0;27.0
1007.0;-212.0;200.0;962.0;70.0;-81.0;-92.0;268.0;141;-759.0;382.0;289.0;-148.0
888.0;-753.0;873.0;1063.0;720.0;-1066.0;73.0;81.0;70;-213.0;113.0;-268.0;107.0
960.0;-66.0;547.0;997.0;11.0;-448.0;111.0;-101.0;144;-1028.0;310.0;192.0;-168.0
1073.0;39.0;555.0;1003.0;552.0;-338.0;305.0;-387.0;146;-849.0;424.0;513.0;-290.0
990.0;-236.0;168.0;941.0;47.0;-154.0;-88.0;263.0;141;-679.0;377.0;282.0;-144.0
768.0;179.0;979.0;993.0;980.0;-933.0;-229.0;93.0;100;-59.0;107.0;-110.0;-117.0
947.0;34.0;733.0;944.0;633.0;-782.0;437.0;-536.0;132;-527.0;235.0;357.0;-309.0
963.0;80.0;632.0;1015.0;125.0;-473.0;12.0;-23.0;145;-1205.0;164.0;26.0;-52.0
1201.0;410.0;1290.0;1225.0;1239.0;-888.0;-273.0;400.0;145;-400.0;60.0;32.0;50.0
1031.0;-194.0;558.0;998.0;352.0;257.0;-237.0;61.0;-158;-667.0;-166.0;-364.0;424.0
1038.0;-33.0;991.0;998.0;935.0;-916.0;371.0;-525.0;83;-328.0;594.0;596.0;-482.0
1014.0;97.0;1010.0;996.0;949.0;-912.0;-58.0;232.0;124;-482.0;420.0;219.0;-119.0
799.0;95.0;790.0;845.0;790.0;-1040.0;488.0;-296.0;-22;-249.0;-376.0;-485.0;525.0
930.0;44.0;670.0;1096.0;262.0;-501.0;-11.0;30.0;145;-807.0;134.0;557.0;13.0
665.0;-184.0;642.0;788.0;624.0;-1004.0;-363.0;396.0;43;-281.0;-125.0;-184.0;104.0
917.0;-2.0;684.0;975.0;552.0;-765.0;28.0;116.0;174;-863.0;359.0;343.0;10.0
1137.0;51.0;1054.0;1032.0;1009.0;-891.0;-612.0;647.0;-161;-347.0;-168.0;-63.0;108.0
833.0;-17.0;736.0;1087.0;541.0;-763.0;27.0;123.0;174;-890.0;357.0;335.0;11.0
1002.0;-206.0;888.0;950.0;921.0;-862.0;-89.0;263.0;139;-473.0;425.0;298.0;-175.0
1071.0;-506.0;777.0;456.0;846.0;-768.0;-910.0;179.0;-27;-430.0;-391.0;13.0;382.0
881.0;69.0;857.0;1096.0;601.0;-775.0;47.0;137.0;174;-747.0;370.0;272.0;40.0
898.0;92.0;848.0;1010.0;560.0;-753.0;51.0;136.0;174;-781.0;367.0;245.0;47.0
1020.0;-290.0;890.0;849.0;615.0;-799.0;-872.0;89.0;-26;-509.0;435.0;585.0;-271.0
1003.0;-200.0;859.0;989.0;777.0;-764.0;-63.0;231.0;141;-599.0;388.0;262.0;-125.0
1039.0;131.0;975.0;993.0;945.0;-911.0;-224.0;352.0;119;-297.0;519.0;456.0;-338.0
1061.0;67.0;866.0;984.0;808.0;-776.0;-95.0;273.0;125;-610.0;423.0;258.0;-155.0
1108.0;18.0;892.0;1035.0;1034.0;-757.0;739.0;-644.0;53;-248.0;-122.0;-94.0;121.0
930.0;120.0;946.0;960.0;374.0;-898.0;797.0;-572.0;-53;-609.0;-106.0;159.0;141.0
1041.0;70.0;650.0;993.0;790.0;-588.0;-844.0;316.0;-123;-584.0;-493.0;-190.0;614.0
593.0;-249.0;-109.0;1008.0;209.0;414.0;-89.0;-72.0;-167;-46.0;-140.0;-642.0;149.0
839.0;20.0;-178.0;872.0;-190.0;282.0;-145.0;-57.0;-157;-631.0;-356.0;-581.0;266.0
1165.0;101.0;1048.0;1087.0;1076.0;-741.0;-441.0;492.0;87;-695.0;-135.0;-152.0;178.0
1028.0;121.0;967.0;988.0;953.0;-894.0;-52.0;228.0;109;-284.0;428.0;220.0;-111.0
1037.0;-148.0;960.0;1006.0;962.0;-888.0;-43.0;204.0;83;-305.0;410.0;176.0;-100.0
633.0;-236.0;113.0;960.0;-100.0;107.0;-3.0;84.0;-152;-1028.0;345.0;-327.0;-75.0
896.0;166.0;389.0;1292.0;517.0;-33.0;-317.0;421.0;11;-856.0;88.0;8.0;-33.0
1072.0;-179.0;-55.0;864.0;605.0;59.0;-115.0;239.0;4;-229.0;-8.0;-98.0;69.0
1038.0;19.0;-132.0;932.0;-377.0;335.0;-152.0;-71.0;-157;-715.0;-26.0;-670.0;273.0
993.0;-194.0;535.0;920.0;258.0;-400.0;-205.0;379.0;140;-761.0;352.0;365.0;-171.0
867.0;127.0;956.0;951.0;582.0;-765.0;60.0;121.0;174;-891.0;285.0;78.0;71.0
533.0;-206.0;72.0;978.0;376.0;669.0;93.0;36.0;-161;-603.0;350.0;-252.0;225.0
989.0;112.0;410.0;917.0;141.0;-423.0;-194.0;369.0;137;-635.0;363.0;382.0;-177.0
409.0;-227.0;-30.0;933.0;-47.0;128.0;-82.0;-45.0;-166;-27.0;448.0;-206.0;139.0
911.0;160.0;138.0;945.0;-68.0;33.0;722.0;-297.0;-123;-844.0;-634.0;-389.0;702.0
1028.0;-153.0;826.0;871.0;439.0;-167.0;131.0;1.0;163;-1139.0;-114.0;-470.0;210.0
615.0;-252.0;229.0;911.0;-88.0;33.0;-61.0;107.0;-158;-1171.0;355.0;-379.0;-149.0
562.0;-204.0;-644.0;932.0;-812.0;797.0;90.0;52.0;-152;-360.0;318.0;-266.0;186.0
949.0;-138.0;923.0;899.0;555.0;-399.0;-36.0;260.0;139;-1000.0;321.0;223.0;-84.0
1126.0;-49.0;951.0;959.0;919.0;-876.0;635.0;-472.0;127;-333.0;-658.0;-646.0;702.0
1103.0;-301.0;843.0;1016.0;522.0;-898.0;-20.0;251.0;140;-891.0;304.0;190.0;-61.0
1201.0;94.0;591.0;859.0;9.0;-294.0;-139.0;-379.0;164;-337.0;-93.0;125.0;254.0
914.0;-156.0;-230.0;881.0;125.0;331.0;-193.0;-47.0;-166;-960.0;-103.0;-510.0;318.0
838.0;155.0;-7.0;978.0;-715.0;194.0;-292.0;399.0;-53;-601.0;527.0;407.0;-364.0
1016.0;191.0;401.0;772.0;137.0;55.0;302.0;80.0;157;-1056.0;-288.0;-551.0;409.0
953.0;43.0;953.0;897.0;634.0;-562.0;861.0;-383.0;-81;-812.0;-620.0;-542.0;466.0
1013.0;-179.0;-330.0;658.0;-358.0;464.0;-236.0;7.0;-166;-982.0;-149.0;-514.0;400.0
1100.0;-112.0;876.0;768.0;756.0;-812.0;849.0;-435.0;-49;-547.0;-475.0;-117.0;476.0
950.0;-32.0;643.0;689.0;209.0;-328.0;220.0;217.0;155;-1125.0;-54.0;0.0;285.0
1099.0;-79.0;829.0;795.0;751.0;-582.0;250.0;-45.0;-211;-1024.0;-143.0;-250.0;334.0
881.0;84.0;906.0;881.0;511.0;-856.0;194.0;-253.0;120;-568.0;112.0;-450.0;-286.0
886.0;-77.0;719.0;987.0;714.0;-730.0;336.0;-68.0;-136;-652.0;-362.0;-281.0;515.0
1053.0;-163.0;330.0;651.0;151.0;-527.0;-157.0;-54.0;-167;-1134.0;115.0;-76.0;202.0
1003.0;54.0;606.0;653.0;175.0;-392.0;174.0;251.0;155;-1116.0;-30.0;88.0;240.0
952.0;149.0;962.0;965.0;609.0;-756.0;62.0;116.0;175;-912.0;230.0;4.0;76.0
598.0;191.0;412.0;1121.0;264.0;-484.0;-318.0;385.0;114;-769.0;83.0;156.0;-3.0
1122.0;-178.0;537.0;904.0;666.0;-479.0;-25.0;284.0;139;-1090.0;260.0;143.0;-46.0
1184.0;-173.0;580.0;905.0;580.0;-386.0;-26.0;284.0;139;-1088.0;262.0;141.0;-45.0
1089.0;130.0;721.0;932.0;884.0;-104.0;-74.0;283.0;139;-1767.0;370.0;300.0;-145.0
992.0;-372.0;1074.0;731.0;1394.0;-1043.0;-634.0;678.0;-113;-2087.0;-4.0;232.0;-136.0
961.0;109.0;414.0;607.0;-11.0;-298.0;573.0;-268.0;-51;-906.0;-530.0;-729.0;679.0
908.0;-388.0;250.0;748.0;241.0;-160.0;336.0;12.0;-141;-615.0;-112.0;-527.0;462.0
1111.0;129.0;702.0;714.0;1190.0;-572.0;247.0;20.0;121;-246.0;-86.0;-124.0;345.0
823.0;-73.0;1068.0;797.0;709.0;-580.0;225.0;159.0;157;-722.0;-36.0;70.0;303.0
918.0;-373.0;84.0;992.0;-218.0;12.0;235.0;-79.0;-168;-648.0;193.0;-350.0;576.0
1132.0;-201.0;612.0;903.0;131.0;-594.0;-24.0;289.0;140;-1054.0;239.0;151.0;-29.0
1093.0;-92.0;735.0;954.0;756.0;111.0;27.0;206.0;139;-732.0;241.0;82.0;15.0
1074.0;-224.0;492.0;916.0;81.0;-685.0;-16.0;290.0;140;-963.0;229.0;138.0;-17.0
897.0;-43.0;-86.0;922.0;-644.0;185.0;-204.0;312.0;-47;-361.0;81.0;39.0;-2.0
