InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;InertialMeasurementUnit RLA magneticX;Accelerometer LH accX;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LUA magneticY
-424.0;256.0;1014.0;-442.0;-281.0;211.0;359.0;373.0;324.0;-108.0
-421.0;256.0;1032.0;-432.0;-211.0;214.0;381.0;373.0;316.0;-108.0
-417.0;252.0;1012.0;-436.0;-237.0;218.0;327.0;371.0;316.0;-107.0
-403.0;243.0;1000.0;-407.0;-260.0;234.0;283.0;371.0;300.0;-109.0
-402.0;236.0;1022.0;-402.0;-217.0;231.0;291.0;374.0;312.0;-109.0
-409.0;220.0;1027.0;-394.0;-184.0;226.0;331.0;383.0;304.0;-118.0
-410.0;216.0;1002.0;-390.0;-209.0;229.0;321.0;383.0;306.0;-118.0
-410.0;216.0;996.0;-389.0;-214.0;231.0;291.0;385.0;336.0;-122.0
-409.0;215.0;992.0;-396.0;-203.0;233.0;282.0;385.0;283.0;-122.0
-414.0;216.0;1017.0;-401.0;-217.0;230.0;273.0;384.0;267.0;-120.0
-422.0;218.0;982.0;-418.0;-228.0;226.0;321.0;386.0;369.0;-119.0
-425.0;220.0;1000.0;-415.0;-229.0;223.0;334.0;385.0;292.0;-118.0
-424.0;217.0;1012.0;-376.0;-216.0;224.0;270.0;380.0;309.0;-110.0
-424.0;215.0;1009.0;-360.0;-197.0;226.0;243.0;379.0;301.0;-112.0
-423.0;212.0;1034.0;-395.0;-211.0;226.0;245.0;380.0;310.0;-115.0
-421.0;207.0;1013.0;-415.0;-232.0;229.0;312.0;386.0;360.0;-123.0
-420.0;205.0;1012.0;-406.0;-203.0;229.0;319.0;390.0;306.0;-126.0
-419.0;205.0;1010.0;-402.0;-218.0;230.0;308.0;392.0;304.0;-129.0
-419.0;203.0;1011.0;-397.0;-222.0;230.0;301.0;391.0;273.0;-131.0
-416.0;202.0;1010.0;-381.0;-213.0;233.0;270.0;392.0;289.0;-132.0
-413.0;200.0;1016.0;-408.0;-221.0;233.0;293.0;393.0;293.0;-135.0
-410.0;203.0;1018.0;-390.0;-210.0;237.0;282.0;394.0;333.0;-135.0
-409.0;203.0;1017.0;-379.0;-223.0;237.0;311.0;393.0;351.0;-135.0
-410.0;199.0;999.0;-384.0;-203.0;237.0;263.0;394.0;299.0;-137.0
-411.0;197.0;1021.0;-397.0;-204.0;239.0;299.0;396.0;312.0;-137.0
-408.0;195.0;1003.0;-360.0;-193.0;239.0;287.0;392.0;290.0;-139.0
-391.0;177.0;1022.0;-401.0;-234.0;247.0;280.0;409.0;311.0;-161.0
-377.0;162.0;995.0;-359.0;-194.0;252.0;270.0;418.0;313.0;-176.0
-374.0;156.0;988.0;-374.0;-203.0;255.0;250.0;417.0;294.0;-180.0
-361.0;143.0;1011.0;-408.0;-224.0;263.0;297.0;429.0;286.0;-197.0
-355.0;138.0;1022.0;-403.0;-229.0;271.0;318.0;434.0;339.0;-204.0
-359.0;173.0;915.0;-790.0;-678.0;-150.0;629.0;-419.0;689.0;415.0
-357.0;172.0;903.0;-782.0;-687.0;-151.0;705.0;-423.0;705.0;416.0
-406.0;180.0;894.0;-820.0;-690.0;-132.0;699.0;-308.0;675.0;359.0
-387.0;176.0;913.0;-834.0;-718.0;-110.0;704.0;-320.0;742.0;365.0
-316.0;172.0;903.0;-778.0;-623.0;-74.0;641.0;-425.0;683.0;409.0
-326.0;175.0;893.0;-780.0;-688.0;-105.0;652.0;-411.0;636.0;409.0
-447.0;181.0;894.0;-780.0;-637.0;-337.0;579.0;-290.0;640.0;353.0
-417.0;174.0;918.0;-796.0;-654.0;-270.0;691.0;-390.0;672.0;395.0
-405.0;149.0;923.0;-774.0;-659.0;-97.0;747.0;-422.0;724.0;382.0
-142.0;-57.0;773.0;-447.0;-388.0;241.0;394.0;400.0;296.0;-417.0
-74.0;-156.0;724.0;-446.0;-161.0;196.0;223.0;586.0;410.0;-367.0
-374.0;158.0;907.0;-802.0;-665.0;-182.0;726.0;-410.0;731.0;388.0
-467.0;163.0;924.0;-810.0;-659.0;-363.0;704.0;-265.0;673.0;326.0
-353.0;161.0;923.0;-759.0;-649.0;-150.0;750.0;-432.0;668.0;399.0
-372.0;186.0;1034.0;-486.0;-123.0;162.0;561.0;402.0;405.0;-226.0
-424.0;167.0;920.0;-813.0;-653.0;-247.0;639.0;-305.0;613.0;346.0
-451.0;171.0;927.0;-794.0;-639.0;-262.0;742.0;-256.0;680.0;328.0
-432.0;173.0;905.0;-796.0;-672.0;-222.0;661.0;-290.0;686.0;341.0
-396.0;228.0;782.0;-457.0;-176.0;162.0;563.0;383.0;473.0;-167.0
-436.0;189.0;893.0;-819.0;-700.0;-181.0;723.0;-270.0;757.0;342.0
-551.0;461.0;885.0;-515.0;-259.0;-422.0;846.0;-44.0;437.0;486.0
-431.0;198.0;910.0;-967.0;-613.0;-127.0;723.0;-286.0;696.0;353.0
-439.0;188.0;930.0;-1020.0;-825.0;-363.0;1015.0;44.0;771.0;465.0
-168.0;28.0;1011.0;-689.0;-395.0;16.0;657.0;-73.0;570.0;-46.0
-203.0;40.0;1019.0;-691.0;-407.0;-32.0;636.0;-124.0;506.0;-2.0
-194.0;47.0;1054.0;-622.0;-476.0;-7.0;591.0;-141.0;532.0;17.0
-170.0;71.0;942.0;-618.0;-455.0;128.0;650.0;-265.0;619.0;151.0
-242.0;90.0;879.0;-648.0;-617.0;87.0;443.0;-352.0;477.0;276.0
-556.0;457.0;940.0;-711.0;-268.0;-409.0;479.0;-2.0;371.0;456.0
-565.0;443.0;1007.0;-731.0;-414.0;-384.0;269.0;107.0;295.0;388.0
-571.0;430.0;1009.0;-801.0;-577.0;-359.0;271.0;190.0;457.0;338.0
-248.0;80.0;844.0;-706.0;-749.0;42.0;635.0;-375.0;643.0;283.0
-593.0;406.0;887.0;-276.0;-458.0;-332.0;751.0;332.0;580.0;275.0
-213.0;46.0;783.0;-792.0;-779.0;52.0;324.0;-325.0;558.0;125.0
-262.0;11.0;1005.0;-762.0;-675.0;-61.0;785.0;134.0;621.0;-166.0
-284.0;33.0;948.0;-543.0;-657.0;-100.0;518.0;168.0;820.0;-86.0
-289.0;38.0;951.0;-599.0;-657.0;-106.0;635.0;159.0;862.0;-79.0
-170.0;173.0;972.0;-797.0;-633.0;-440.0;344.0;172.0;415.0;297.0
-699.0;-24.0;1001.0;-779.0;-1083.0;-716.0;14.0;273.0;572.0;-322.0
-397.0;193.0;967.0;-785.0;-569.0;-175.0;365.0;-217.0;510.0;80.0
-413.0;341.0;838.0;-463.0;-748.0;-233.0;541.0;-363.0;626.0;245.0
-469.0;373.0;917.0;-456.0;-788.0;-312.0;605.0;-374.0;585.0;281.0
-530.0;447.0;1056.0;-374.0;-349.0;216.0;244.0;216.0;383.0;422.0
-512.0;410.0;999.0;-597.0;-430.0;241.0;280.0;232.0;364.0;355.0
-568.0;496.0;982.0;-266.0;-173.0;-213.0;220.0;254.0;311.0;296.0
-564.0;501.0;991.0;-277.0;-179.0;-182.0;227.0;249.0;291.0;302.0
-556.0;439.0;602.0;-378.0;-202.0;-59.0;465.0;131.0;300.0;113.0
-503.0;343.0;1031.0;-467.0;-324.0;172.0;242.0;285.0;269.0;242.0
-284.0;384.0;1077.0;-506.0;-258.0;345.0;445.0;127.0;236.0;199.0
-312.0;397.0;908.0;-309.0;-254.0;258.0;174.0;128.0;394.0;214.0
-571.0;557.0;981.0;-321.0;-184.0;-90.0;215.0;199.0;265.0;360.0
-571.0;560.0;991.0;-333.0;-184.0;-92.0;203.0;197.0;233.0;364.0
-569.0;558.0;982.0;-344.0;-186.0;-91.0;189.0;198.0;278.0;362.0
-331.0;404.0;840.0;-420.0;-129.0;219.0;144.0;127.0;319.0;220.0
-570.0;561.0;990.0;-329.0;-187.0;-84.0;213.0;195.0;261.0;375.0
-568.0;561.0;992.0;-324.0;-194.0;-83.0;218.0;195.0;276.0;374.0
-570.0;563.0;991.0;-335.0;-194.0;-85.0;204.0;193.0;246.0;373.0
-570.0;561.0;982.0;-337.0;-197.0;-85.0;199.0;192.0;256.0;373.0
-525.0;221.0;528.0;-469.0;-227.0;-36.0;337.0;381.0;245.0;46.0
-571.0;560.0;981.0;-337.0;-180.0;-85.0;207.0;193.0;256.0;371.0
-570.0;561.0;971.0;-336.0;-189.0;-86.0;195.0;195.0;228.0;372.0
-523.0;192.0;935.0;-467.0;-157.0;-78.0;285.0;410.0;259.0;-1.0
-569.0;560.0;984.0;-336.0;-197.0;-85.0;215.0;195.0;222.0;370.0
-570.0;561.0;990.0;-339.0;-205.0;-85.0;211.0;196.0;296.0;369.0
-570.0;560.0;996.0;-340.0;-202.0;-85.0;204.0;197.0;267.0;368.0
-571.0;560.0;964.0;-343.0;-183.0;-85.0;219.0;196.0;243.0;366.0
-570.0;558.0;986.0;-334.0;-194.0;-82.0;204.0;196.0;246.0;365.0
-570.0;558.0;982.0;-328.0;-196.0;-82.0;215.0;196.0;269.0;368.0
-571.0;560.0;984.0;-343.0;-194.0;-83.0;232.0;197.0;227.0;366.0
-569.0;560.0;998.0;-345.0;-204.0;-84.0;226.0;198.0;298.0;366.0
-568.0;560.0;983.0;-342.0;-185.0;-84.0;195.0;196.0;338.0;367.0
-568.0;560.0;986.0;-336.0;-196.0;-84.0;214.0;196.0;255.0;368.0
-568.0;562.0;998.0;-328.0;-204.0;-83.0;220.0;196.0;263.0;371.0
-257.0;-133.0;817.0;-692.0;-487.0;-62.0;682.0;-269.0;701.0;230.0
-566.0;560.0;990.0;-323.0;-192.0;-82.0;222.0;193.0;317.0;370.0
-236.0;-100.0;893.0;-809.0;-591.0;-30.0;781.0;-154.0;770.0;122.0
-568.0;557.0;983.0;-333.0;-176.0;-81.0;203.0;200.0;246.0;366.0
-563.0;473.0;589.0;-302.0;-349.0;-80.0;353.0;216.0;395.0;137.0
-568.0;557.0;987.0;-325.0;-187.0;-79.0;203.0;202.0;233.0;365.0
-567.0;556.0;994.0;-332.0;-184.0;-82.0;231.0;202.0;244.0;363.0
-101.0;249.0;1245.0;-770.0;-543.0;123.0;434.0;289.0;511.0;247.0
-570.0;559.0;991.0;-324.0;-185.0;-83.0;202.0;202.0;275.0;361.0
-568.0;555.0;983.0;-331.0;-176.0;-83.0;209.0;201.0;259.0;361.0
-569.0;556.0;988.0;-337.0;-185.0;-82.0;212.0;202.0;256.0;359.0
-569.0;553.0;987.0;-332.0;-195.0;-80.0;221.0;203.0;289.0;356.0
-569.0;555.0;991.0;-339.0;-204.0;-79.0;215.0;204.0;234.0;357.0
-568.0;557.0;988.0;-334.0;-199.0;-80.0;192.0;203.0;247.0;358.0
-568.0;555.0;974.0;-328.0;-183.0;-79.0;219.0;202.0;252.0;360.0
-569.0;554.0;971.0;-327.0;-185.0;-78.0;224.0;205.0;262.0;361.0
-569.0;554.0;991.0;-324.0;-197.0;-78.0;218.0;201.0;324.0;360.0
-696.0;616.0;801.0;-372.0;-395.0;253.0;486.0;307.0;415.0;241.0
-569.0;555.0;991.0;-327.0;-195.0;-80.0;213.0;203.0;220.0;362.0
-569.0;556.0;991.0;-330.0;-190.0;-80.0;213.0;202.0;246.0;363.0
-569.0;555.0;984.0;-333.0;-191.0;-79.0;196.0;201.0;237.0;360.0
-569.0;554.0;982.0;-327.0;-194.0;-79.0;185.0;200.0;307.0;361.0
-569.0;554.0;980.0;-333.0;-193.0;-79.0;210.0;203.0;297.0;362.0
-570.0;555.0;991.0;-330.0;-195.0;-80.0;217.0;202.0;226.0;361.0
-568.0;555.0;991.0;-329.0;-192.0;-81.0;195.0;203.0;239.0;360.0
-569.0;555.0;982.0;-332.0;-193.0;-79.0;204.0;203.0;262.0;362.0
-570.0;553.0;985.0;-332.0;-202.0;-79.0;193.0;201.0;239.0;362.0
518.0;-318.0;506.0;-557.0;-314.0;579.0;319.0;525.0;344.0;-68.0
-569.0;557.0;982.0;-337.0;-192.0;-77.0;186.0;203.0;253.0;366.0
-567.0;556.0;1002.0;-328.0;-195.0;-77.0;204.0;203.0;233.0;369.0
-569.0;557.0;973.0;-325.0;-193.0;-78.0;198.0;201.0;282.0;366.0
-571.0;557.0;984.0;-329.0;-202.0;-79.0;192.0;201.0;316.0;369.0
-569.0;555.0;979.0;-329.0;-184.0;-77.0;214.0;202.0;302.0;369.0
-570.0;556.0;983.0;-333.0;-184.0;-77.0;205.0;202.0;274.0;370.0
-498.0;220.0;1008.0;-717.0;-337.0;-326.0;568.0;575.0;511.0;89.0
-569.0;556.0;982.0;-337.0;-197.0;-79.0;196.0;201.0;280.0;366.0
-570.0;557.0;993.0;-330.0;-186.0;-79.0;232.0;200.0;215.0;367.0
-569.0;559.0;986.0;-333.0;-194.0;-74.0;200.0;203.0;253.0;370.0
-464.0;495.0;913.0;-299.0;-89.0;79.0;444.0;190.0;500.0;396.0
-439.0;503.0;965.0;-585.0;-351.0;152.0;763.0;8.0;442.0;416.0
-568.0;559.0;997.0;-329.0;-203.0;-76.0;202.0;199.0;249.0;370.0
-517.0;606.0;724.0;-320.0;-477.0;143.0;584.0;-11.0;776.0;853.0
-565.0;557.0;990.0;-325.0;-185.0;-78.0;211.0;198.0;257.0;371.0
-567.0;559.0;1001.0;-327.0;-195.0;-76.0;216.0;198.0;251.0;368.0
-647.0;336.0;891.0;-269.0;-256.0;-659.0;664.0;-282.0;548.0;486.0
-567.0;601.0;984.0;-445.0;-600.0;51.0;368.0;12.0;474.0;490.0
-358.0;262.0;901.0;-388.0;-71.0;50.0;278.0;470.0;348.0;-16.0
-565.0;558.0;961.0;-324.0;-192.0;-72.0;196.0;201.0;254.0;368.0
-566.0;557.0;996.0;-328.0;-187.0;-77.0;214.0;197.0;266.0;366.0
-567.0;560.0;984.0;-331.0;-190.0;-75.0;202.0;202.0;300.0;365.0
-566.0;555.0;976.0;-336.0;-194.0;-77.0;228.0;201.0;226.0;359.0
-568.0;554.0;1002.0;-338.0;-203.0;-79.0;207.0;200.0;283.0;358.0
-568.0;553.0;972.0;-330.0;-194.0;-78.0;214.0;199.0;283.0;358.0
-567.0;557.0;985.0;-338.0;-187.0;-72.0;203.0;207.0;275.0;362.0
-567.0;554.0;991.0;-336.0;-197.0;-77.0;215.0;202.0;278.0;360.0
-567.0;556.0;991.0;-333.0;-201.0;-74.0;197.0;200.0;254.0;362.0
-566.0;559.0;993.0;-334.0;-180.0;-75.0;215.0;199.0;282.0;369.0
-567.0;560.0;980.0;-338.0;-176.0;-79.0;219.0;197.0;245.0;370.0
-565.0;561.0;985.0;-334.0;-184.0;-73.0;211.0;202.0;267.0;372.0
-566.0;559.0;971.0;-337.0;-184.0;-81.0;201.0;194.0;222.0;367.0
-585.0;473.0;851.0;-482.0;-213.0;-104.0;452.0;388.0;313.0;132.0
-566.0;562.0;982.0;-334.0;-206.0;-82.0;224.0;198.0;283.0;369.0
-565.0;562.0;965.0;-341.0;-203.0;-79.0;228.0;194.0;234.0;372.0
-565.0;561.0;981.0;-333.0;-200.0;-80.0;224.0;190.0;243.0;376.0
-473.0;298.0;1073.0;-358.0;-129.0;-325.0;315.0;344.0;259.0;-89.0
-565.0;565.0;991.0;-327.0;-184.0;-79.0;224.0;191.0;251.0;380.0
-566.0;566.0;981.0;-335.0;-197.0;-76.0;206.0;196.0;277.0;382.0
-568.0;565.0;992.0;-338.0;-195.0;-75.0;198.0;201.0;254.0;381.0
-567.0;561.0;1001.0;-342.0;-215.0;-82.0;220.0;194.0;308.0;377.0
-568.0;565.0;973.0;-345.0;-208.0;-76.0;224.0;199.0;253.0;379.0
-568.0;563.0;1000.0;-337.0;-206.0;-80.0;224.0;194.0;240.0;379.0
-568.0;564.0;991.0;-339.0;-198.0;-77.0;204.0;197.0;281.0;380.0
-566.0;560.0;987.0;-342.0;-194.0;-84.0;206.0;191.0;299.0;377.0
-565.0;561.0;975.0;-341.0;-195.0;-82.0;217.0;189.0;269.0;378.0
-566.0;565.0;989.0;-343.0;-193.0;-78.0;224.0;192.0;288.0;378.0
-565.0;563.0;981.0;-340.0;-194.0;-81.0;208.0;191.0;245.0;378.0
-565.0;564.0;983.0;-338.0;-203.0;-78.0;211.0;195.0;259.0;380.0
-565.0;567.0;981.0;-340.0;-194.0;-73.0;214.0;198.0;276.0;381.0
-654.0;441.0;975.0;-445.0;-303.0;-508.0;535.0;87.0;424.0;194.0
-564.0;570.0;992.0;-338.0;-189.0;-79.0;217.0;190.0;291.0;382.0
-565.0;571.0;992.0;-339.0;-182.0;-76.0;202.0;192.0;308.0;385.0
-567.0;570.0;982.0;-338.0;-191.0;-85.0;206.0;183.0;301.0;381.0
-565.0;570.0;996.0;-327.0;-214.0;-79.0;229.0;188.0;233.0;384.0
-634.0;442.0;872.0;-410.0;-373.0;-508.0;486.0;89.0;465.0;195.0
-565.0;563.0;1000.0;-354.0;-178.0;-84.0;185.0;192.0;266.0;369.0
-567.0;561.0;992.0;-352.0;-211.0;-76.0;195.0;200.0;259.0;365.0
-582.0;446.0;788.0;-325.0;-374.0;-518.0;427.0;108.0;376.0;205.0
-567.0;555.0;952.0;-337.0;-203.0;-76.0;225.0;204.0;251.0;359.0
-566.0;553.0;918.0;-338.0;-203.0;-78.0;213.0;199.0;273.0;356.0
-565.0;551.0;976.0;-343.0;-203.0;-77.0;241.0;202.0;201.0;356.0
-565.0;554.0;1004.0;-354.0;-203.0;-71.0;225.0;210.0;292.0;356.0
-565.0;551.0;1009.0;-364.0;-199.0;-75.0;215.0;211.0;210.0;351.0
-565.0;550.0;1010.0;-351.0;-184.0;-73.0;214.0;211.0;270.0;354.0
-555.0;445.0;793.0;-431.0;-334.0;-525.0;426.0;131.0;414.0;212.0
-565.0;551.0;1002.0;-352.0;-205.0;-75.0;255.0;213.0;296.0;354.0
-562.0;557.0;1002.0;-349.0;-203.0;-68.0;238.0;201.0;276.0;361.0
-531.0;447.0;758.0;-290.0;-313.0;-527.0;507.0;178.0;421.0;220.0
-595.0;507.0;723.0;-428.0;-377.0;-11.0;201.0;221.0;249.0;299.0
-500.0;464.0;821.0;-490.0;-308.0;-531.0;561.0;231.0;455.0;234.0
-608.0;562.0;781.0;-536.0;-290.0;-1.0;525.0;228.0;277.0;370.0
-491.0;474.0;878.0;-440.0;-369.0;-536.0;556.0;233.0;483.0;238.0
-478.0;499.0;896.0;-369.0;-274.0;-521.0;378.0;248.0;382.0;284.0
-785.0;710.0;413.0;-760.0;-972.0;-811.0;510.0;-334.0;690.0;776.0
-573.0;582.0;856.0;-482.0;-378.0;154.0;398.0;-20.0;439.0;482.0
-555.0;580.0;762.0;-510.0;-473.0;171.0;217.0;-52.0;409.0;486.0
-315.0;367.0;1558.0;-973.0;-861.0;-392.0;771.0;-244.0;678.0;334.0
-468.0;497.0;960.0;-833.0;-718.0;-334.0;614.0;-323.0;663.0;289.0
-471.0;499.0;926.0;-756.0;-747.0;-330.0;603.0;-353.0;698.0;299.0
-289.0;457.0;999.0;-510.0;-193.0;168.0;523.0;119.0;506.0;547.0
-561.0;555.0;1012.0;-343.0;-178.0;-71.0;243.0;195.0;271.0;360.0
-560.0;556.0;1003.0;-336.0;-182.0;-67.0;248.0;197.0;262.0;367.0
-561.0;560.0;988.0;-338.0;-233.0;-64.0;199.0;198.0;278.0;378.0
-557.0;561.0;1045.0;-335.0;-207.0;-64.0;225.0;196.0;260.0;381.0
-589.0;521.0;922.0;-752.0;-563.0;-385.0;567.0;-291.0;539.0;481.0
-554.0;566.0;962.0;-323.0;-200.0;-59.0;196.0;192.0;232.0;391.0
-555.0;570.0;993.0;-334.0;-194.0;-63.0;209.0;194.0;241.0;394.0
-877.0;733.0;372.0;-757.0;-677.0;-613.0;467.0;-449.0;798.0;837.0
-558.0;564.0;1002.0;-305.0;-189.0;-67.0;204.0;182.0;290.0;382.0
-887.0;740.0;302.0;-753.0;-734.0;-693.0;663.0;-335.0;910.0;717.0
-619.0;500.0;1004.0;-654.0;-510.0;-355.0;570.0;-237.0;581.0;530.0
-621.0;493.0;831.0;-632.0;-520.0;-339.0;535.0;-230.0;519.0;540.0
-580.0;529.0;1017.0;-368.0;-194.0;-144.0;187.0;226.0;224.0;310.0
-578.0;507.0;1011.0;-389.0;-216.0;-135.0;214.0;234.0;273.0;282.0
-575.0;493.0;1021.0;-378.0;-186.0;-128.0;254.0;232.0;293.0;276.0
-575.0;492.0;1025.0;-349.0;-209.0;-124.0;268.0;233.0;315.0;275.0
-579.0;445.0;861.0;-682.0;-475.0;-215.0;832.0;-102.0;571.0;541.0
-567.0;477.0;1006.0;-352.0;-223.0;-120.0;167.0;232.0;249.0;279.0
-568.0;478.0;974.0;-343.0;-213.0;-117.0;190.0;234.0;287.0;281.0
-565.0;489.0;1021.0;-406.0;-205.0;-124.0;241.0;225.0;271.0;287.0
-564.0;491.0;1021.0;-386.0;-197.0;-112.0;253.0;225.0;314.0;291.0
-569.0;436.0;900.0;-575.0;-452.0;-242.0;763.0;-27.0;518.0;544.0
-550.0;507.0;1026.0;-351.0;-214.0;-17.0;283.0;204.0;337.0;322.0
-551.0;510.0;1014.0;-329.0;-213.0;-19.0;266.0;203.0;329.0;325.0
-562.0;542.0;1014.0;-305.0;-236.0;-81.0;187.0;211.0;256.0;336.0
-581.0;453.0;886.0;-592.0;-508.0;-335.0;779.0;-30.0;505.0;566.0
-570.0;461.0;913.0;-585.0;-474.0;-341.0;538.0;-20.0;404.0;572.0
-572.0;548.0;1012.0;-341.0;-132.0;-108.0;251.0;201.0;324.0;315.0
-571.0;546.0;1001.0;-311.0;-161.0;-115.0;281.0;201.0;265.0;319.0
-571.0;549.0;1008.0;-394.0;-240.0;-132.0;252.0;220.0;305.0;317.0
-570.0;550.0;1028.0;-404.0;-274.0;-128.0;167.0;225.0;271.0;315.0
-568.0;549.0;1018.0;-405.0;-213.0;-122.0;143.0;225.0;251.0;312.0
-564.0;461.0;900.0;-619.0;-502.0;-332.0;648.0;-16.0;369.0;574.0
-554.0;562.0;991.0;-433.0;-272.0;-73.0;283.0;210.0;356.0;321.0
-545.0;588.0;967.0;-436.0;-189.0;-87.0;320.0;138.0;384.0;399.0
-547.0;576.0;1034.0;-372.0;-243.0;-103.0;262.0;153.0;326.0;421.0
-542.0;569.0;1003.0;-410.0;-259.0;-96.0;292.0;166.0;297.0;418.0
-466.0;504.0;961.0;-256.0;-196.0;61.0;325.0;234.0;325.0;397.0
-453.0;494.0;955.0;-257.0;-236.0;87.0;313.0;248.0;292.0;396.0
-558.0;463.0;903.0;-596.0;-429.0;-326.0;702.0;-16.0;404.0;575.0
-555.0;465.0;903.0;-568.0;-482.0;-317.0;717.0;-11.0;530.0;575.0
-531.0;456.0;871.0;-528.0;-511.0;-248.0;845.0;25.0;557.0;583.0
-526.0;453.0;904.0;-542.0;-487.0;-236.0;804.0;20.0;560.0;581.0
-596.0;460.0;1093.0;-411.0;-166.0;-113.0;360.0;398.0;325.0;147.0
-522.0;448.0;920.0;-538.0;-391.0;-227.0;773.0;16.0;529.0;578.0
-514.0;442.0;890.0;-564.0;-408.0;-213.0;943.0;19.0;540.0;577.0
-508.0;439.0;882.0;-569.0;-366.0;-206.0;835.0;23.0;493.0;574.0
-503.0;437.0;915.0;-667.0;-396.0;-199.0;802.0;26.0;429.0;573.0
-330.0;136.0;793.0;-892.0;-816.0;-15.0;757.0;-211.0;730.0;349.0
-298.0;128.0;847.0;-866.0;-795.0;-13.0;723.0;-201.0;739.0;346.0
-497.0;433.0;964.0;-642.0;-448.0;-194.0;754.0;25.0;361.0;569.0
-469.0;418.0;1024.0;-460.0;-351.0;-192.0;708.0;-12.0;467.0;498.0
-293.0;322.0;913.0;-608.0;-55.0;-63.0;394.0;235.0;193.0;376.0
-112.0;218.0;960.0;-305.0;-276.0;73.0;239.0;197.0;340.0;361.0
-577.0;585.0;991.0;-319.0;-197.0;-88.0;207.0;178.0;351.0;396.0
-78.0;194.0;910.0;-246.0;-310.0;103.0;348.0;169.0;305.0;348.0
-582.0;574.0;979.0;-330.0;-186.0;-100.0;184.0;186.0;297.0;378.0
-95.0;54.0;565.0;-240.0;-210.0;485.0;172.0;729.0;273.0;-175.0
-437.0;415.0;1053.0;-445.0;-309.0;302.0;175.0;394.0;394.0;304.0
-457.0;407.0;1125.0;-616.0;-338.0;249.0;438.0;470.0;562.0;244.0
-437.0;421.0;946.0;-512.0;-198.0;278.0;298.0;474.0;437.0;253.0
-333.0;122.0;1028.0;-404.0;-69.0;32.0;461.0;400.0;323.0;-82.0
-355.0;179.0;1116.0;-434.0;-91.0;-3.0;425.0;406.0;427.0;-67.0
-356.0;196.0;1089.0;-441.0;-64.0;-14.0;432.0;415.0;458.0;-58.0
-458.0;489.0;855.0;-446.0;-306.0;231.0;245.0;84.0;263.0;411.0
-457.0;498.0;723.0;-433.0;-277.0;244.0;223.0;88.0;260.0;423.0
-400.0;326.0;997.0;-526.0;-174.0;-125.0;295.0;330.0;242.0;-13.0
-412.0;339.0;1055.0;-502.0;-218.0;-141.0;423.0;319.0;219.0;-1.0
-448.0;384.0;972.0;-456.0;-198.0;-196.0;171.0;295.0;331.0;34.0
-579.0;571.0;983.0;-363.0;-185.0;-95.0;213.0;190.0;243.0;369.0
-646.0;606.0;980.0;-456.0;-259.0;-8.0;307.0;187.0;315.0;352.0
-668.0;604.0;894.0;-367.0;-172.0;-68.0;246.0;183.0;355.0;350.0
-460.0;399.0;937.0;-346.0;-155.0;-221.0;246.0;286.0;408.0;38.0
-485.0;425.0;1027.0;-437.0;-68.0;-268.0;437.0;267.0;310.0;50.0
-632.0;607.0;863.0;-391.0;-171.0;43.0;342.0;187.0;400.0;325.0
-498.0;439.0;804.0;-380.0;-178.0;-292.0;185.0;248.0;261.0;72.0
-607.0;594.0;1094.0;-468.0;-236.0;162.0;293.0;148.0;376.0;262.0
-609.0;589.0;1097.0;-525.0;-162.0;136.0;583.0;119.0;428.0;267.0
-579.0;570.0;996.0;-369.0;-198.0;-83.0;196.0;195.0;292.0;367.0
-579.0;572.0;981.0;-286.0;-232.0;-100.0;252.0;196.0;257.0;372.0
-581.0;573.0;993.0;-398.0;-203.0;-102.0;260.0;192.0;305.0;367.0
-347.0;182.0;947.0;-483.0;-216.0;195.0;304.0;418.0;437.0;-245.0
-348.0;198.0;1053.0;-479.0;-158.0;174.0;306.0;407.0;447.0;-215.0
-567.0;455.0;909.0;-312.0;-328.0;-376.0;250.0;158.0;325.0;135.0
-577.0;454.0;817.0;-324.0;-316.0;-392.0;235.0;152.0;257.0;143.0
-583.0;572.0;983.0;-434.0;-186.0;-85.0;176.0;192.0;239.0;370.0
-604.0;447.0;715.0;-384.0;-415.0;-434.0;361.0;129.0;503.0;130.0
-573.0;577.0;972.0;-419.0;-176.0;-62.0;207.0;173.0;318.0;392.0
-558.0;590.0;966.0;-306.0;-273.0;-35.0;390.0;164.0;405.0;434.0
-555.0;597.0;961.0;-361.0;-289.0;-30.0;316.0;167.0;364.0;442.0
-571.0;462.0;978.0;-387.0;-152.0;-371.0;414.0;211.0;437.0;173.0
-562.0;465.0;970.0;-406.0;-158.0;-352.0;442.0;213.0;390.0;180.0
-539.0;473.0;955.0;-422.0;-135.0;-290.0;368.0;231.0;397.0;198.0
-552.0;600.0;986.0;-340.0;-215.0;-67.0;297.0;147.0;288.0;471.0
-536.0;479.0;926.0;-406.0;-172.0;-270.0;301.0;237.0;358.0;209.0
-534.0;485.0;1004.0;-433.0;-170.0;-254.0;278.0;235.0;369.0;222.0
-546.0;495.0;869.0;-416.0;-213.0;-248.0;262.0;230.0;319.0;247.0
-545.0;615.0;903.0;-320.0;-299.0;-40.0;206.0;179.0;326.0;432.0
