InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
624;5;-4;5;-14;950.0;18;7;1020.0;-37;-807;-14;7
621;0;-4;2;12;943.0;20;17;1025.0;-37;-813;12;17
480;7;7;-6;5;915.0;-121;4;965.0;-27;-898;5;4
474;3;7;-2;10;905.0;-122;12;961.0;-27;-893;10;12
617;-2;-4;2;14;931.0;17;11;1012.0;-37;-814;14;11
480;5;7;-6;23;908.0;-122;2;957.0;-27;-895;23;2
618;2;-4;0;8;944.0;19;-11;1003.0;-37;-813;8;-11
617;-2;-4;-2;-4;942.0;19;6;1015.0;-37;-820;-4;6
615;-2;-4;2;6;924.0;16;-21;1004.0;-37;-814;6;-21
480;5;7;-6;22;913.0;-122;2;964.0;-27;-895;22;2
619;0;-4;-7;-9;956.0;25;21;1008.0;-37;-819;-9;21
618;1;-4;10;6;918.0;11;-34;988.0;-37;-811;6;-34
618;1;-4;1;-7;927.0;20;-23;1002.0;-37;-816;-7;-23
630;6;-4;9;36;950.0;13;13;977.0;-37;-817;36;13
470;-3;7;0;-7;907.0;-117;12;965.0;-27;-894;-7;12
617;0;-4;1;22;924.0;15;26;1027.0;-37;-816;22;26
489;-1;8;-5;-8;965.0;-95;11;986.0;-23;-892;-8;11
615;-1;-4;2;14;933.0;13;-22;1008.0;-37;-812;14;-22
491;10;1;-5;-13;721.0;-76;-5;894.0;-23;-892;-13;-5
475;-6;2;-4;2;951.0;-67;-1;1021.0;-26;-899;2;-1
612;-4;-4;-3;-26;933.0;18;6;1003.0;-37;-815;-26;6
499;5;7;4;29;924.0;-83;32;956.0;-29;-886;29;32
499;3;7;4;10;910.0;-83;41;946.0;-29;-882;10;41
494;-3;7;-7;-9;908.0;-96;1;974.0;-29;-881;-9;1
483;2;7;2;9;909.0;-89;-22;934.0;-29;-890;9;-22
487;-1;8;-2;20;923.0;-95;8;958.0;-29;-888;20;8
484;4;8;0;6;924.0;-95;1;955.0;-29;-890;6;1
483;6;8;2;-4;915.0;-96;33;957.0;-29;-892;-4;33
490;0;8;0;5;914.0;-95;-8;951.0;-29;-892;5;-8
473;-6;2;-1;28;952.0;-69;12;1004.0;-26;-899;28;12
612;2;-4;2;5;936.0;18;26;1012.0;-37;-807;5;26
615;0;-4;-4;33;934.0;23;7;1014.0;-37;-817;33;7
621;3;-4;1;-6;926.0;17;-12;1008.0;-37;-814;-6;-12
615;0;-4;-2;-24;922.0;20;-4;1009.0;-37;-816;-24;-4
611;-7;-4;5;16;922.0;12;7;1017.0;-37;-816;16;7
618;4;-4;5;8;942.0;16;-6;1007.0;-37;-808;8;-6
498;-53;5;35;-105;882.0;-17;259;972.0;-29;-884;-105;259
480;7;8;9;19;891.0;-95;-22;968.0;-29;-893;19;-22
484;-4;8;-5;63;914.0;-140;25;968.0;-28;-889;63;25
488;6;8;-7;18;887.0;-108;29;977.0;-29;-882;18;29
476;6;2;7;-1;948.0;-83;12;1014.0;-26;-894;-1;12
477;1;2;4;-7;963.0;-76;12;1001.0;-27;-901;-7;12
619;-2;-4;4;34;931.0;14;-3;1001.0;-37;-816;34;-3
616;0;-4;4;21;937.0;14;-25;997.0;-37;-809;21;-25
621;5;-4;-1;15;937.0;20;-12;1005.0;-37;-810;15;-12
619;0;-4;-2;-10;938.0;20;-14;1008.0;-37;-814;-10;-14
611;-7;-4;1;40;952.0;15;28;1003.0;-37;-815;40;28
624;5;-4;0;6;916.0;20;-3;1034.0;-37;-816;6;-3
617;0;-4;-1;-18;960.0;19;-7;984.0;-37;-817;-18;-7
618;4;-4;0;7;942.0;20;3;1010.0;-37;-812;7;3
615;2;-4;-2;15;943.0;20;28;1001.0;-37;-813;15;28
618;1;-4;7;6;942.0;10;-3;1003.0;-37;-817;6;-3
616;1;-4;2;19;915.0;16;-30;1026.0;-37;-814;19;-30
614;2;-4;-2;1;926.0;21;-11;1005.0;-37;-813;1;-11
615;1;-4;14;-14;943.0;4;7;999.0;-37;-808;-14;7
619;2;-4;6;17;942.0;13;1;1022.0;-37;-815;17;1
623;9;-4;10;4;919.0;11;1;1010.0;-37;-811;4;1
621;6;-4;6;1;926.0;14;-8;994.0;-37;-814;1;-8
619;6;-4;-3;15;941.0;23;27;1021.0;-37;-820;15;27
627;8;-4;4;42;933.0;14;-46;1012.0;-37;-812;42;-46
617;5;-4;4;1;920.0;15;-40;1003.0;-37;-813;1;-40
649;29;-1;-12;54;932.0;53;60;1059.0;-38;-772;54;60
618;7;-4;-3;-3;914.0;22;-19;1014.0;-37;-817;-3;-19
491;6;8;-7;8;919.0;-110;3;984.0;-29;-888;8;3
613;2;-4;3;2;937.0;14;-14;1014.0;-37;-815;2;-14
613;6;-4;-6;-7;942.0;22;-13;1006.0;-37;-813;-7;-13
611;-2;-4;0;6;932.0;13;-25;1006.0;-37;-818;6;-25
615;0;-4;7;-25;913.0;10;19;1013.0;-37;-815;-25;19
616;-1;-4;4;-27;924.0;15;5;1013.0;-37;-819;-27;5
492;6;8;-8;4;953.0;-111;0;957.0;-29;-888;4;0
608;-9;-4;0;-16;946.0;18;-1;1000.0;-37;-823;-16;-1
612;-4;-4;3;-3;918.0;16;-10;1007.0;-37;-820;-3;-10
613;-5;-4;4;18;930.0;17;-8;1001.0;-37;-819;18;-8
619;2;-4;0;4;934.0;22;20;1015.0;-37;-815;4;20
492;-1;8;-2;-3;874.0;-101;-18;977.0;-29;-884;-3;-18
613;-1;-4;-1;23;924.0;21;-16;1000.0;-37;-816;23;-16
481;7;2;2;9;945.0;-78;1;1025.0;-26;-894;9;1
501;1;8;-6;-26;887.0;-103;-26;990.0;-29;-887;-26;-26
621;4;-4;0;-14;929.0;22;10;1010.0;-37;-814;-14;10
617;0;-4;-3;10;934.0;23;31;1014.0;-37;-817;10;31
619;-2;-4;5;20;939.0;15;8;998.0;-37;-814;20;8
617;-2;-4;0;16;929.0;19;15;1021.0;-37;-814;16;15
619;2;-4;5;14;933.0;15;12;1019.0;-37;-808;14;12
620;0;-4;0;15;934.0;19;5;1008.0;-37;-814;15;5
619;0;-4;-1;7;933.0;20;-1;1013.0;-37;-813;7;-1
497;2;8;3;-23;901.0;-97;-29;1001.0;-29;-888;-23;-29
497;2;8;3;-21;892.0;-97;-28;966.0;-29;-888;-21;-28
618;-2;-4;2;39;940.0;16;23;1019.0;-37;-815;39;23
476;6;7;-7;13;906.0;-122;3;938.0;-27;-887;13;3
616;-2;-4;-3;22;923.0;21;-4;1010.0;-37;-815;22;-4
617;-2;-4;4;-3;923.0;14;16;1030.0;-37;-812;-3;16
616;-2;-4;4;-4;933.0;14;31;1014.0;-37;-811;-4;31
613;-4;-4;-3;-12;922.0;19;-1;1014.0;-37;-816;-12;-1
617;0;-4;1;17;941.0;17;8;1007.0;-37;-813;17;8
618;3;-4;4;26;933.0;16;8;1005.0;-37;-811;26;8
512;69;3;-55;-12;521.0;-80;9;855.0;-35;-881;-12;9
615;-1;-4;5;-13;933.0;13;11;994.0;-37;-812;-13;11
491;0;8;-7;8;961.0;-97;15;1014.0;-23;-891;8;15
470;-2;7;1;11;923.0;-119;4;966.0;-27;-898;11;4
618;5;-4;6;10;915.0;13;6;998.0;-37;-806;10;6
617;-3;-4;2;36;932.0;16;17;1007.0;-37;-820;36;17
616;0;-4;3;4;927.0;15;19;995.0;-37;-815;4;19
617;-2;-4;5;-6;939.0;13;7;1009.0;-37;-818;-6;7
615;-3;-4;7;-28;942.0;13;6;1019.0;-37;-815;-28;6
616;0;-4;1;2;933.0;19;32;1002.0;-37;-815;2;32
497;-12;7;-2;28;968.0;-79;-21;986.0;-28;-893;28;-21
493;-2;1;-10;-16;928.0;-60;-8;895.0;-23;-897;-16;-8
612;-9;-4;-1;7;923.0;21;4;1008.0;-37;-821;7;4
619;-3;-4;7;6;952.0;15;-3;1001.0;-37;-816;6;-3
627;9;-4;6;-12;950.0;20;5;990.0;-37;-807;-12;5
622;4;-4;2;24;932.0;21;19;1009.0;-37;-813;24;19
616;-2;-4;-1;15;913.0;20;8;1013.0;-37;-814;15;8
625;2;-4;5;-28;901.0;17;-13;1004.0;-37;-810;-28;-13
471;5;6;1;1;913.0;-120;-11;951.0;-27;-894;1;-11
488;-2;8;0;17;973.0;-98;-5;1000.0;-23;-892;17;-5
622;0;-2;13;-5;956.0;8;-29;1002.0;-37;-811;-5;-29
484;-2;6;1;-8;846.0;-68;24;943.0;-14;-896;-8;24
493;1;6;-3;-9;897.0;-93;-27;960.0;-29;-886;-9;-27
616;-3;-4;2;38;953.0;18;-4;1002.0;-37;-813;38;-4
501;7;6;-8;30;908.0;-95;-11;948.0;-29;-884;30;-11
620;1;-4;1;-2;934.0;19;9;1004.0;-37;-813;-2;9
616;-3;-4;3;39;930.0;16;28;992.0;-37;-812;39;28
488;3;2;1;-47;927.0;-49;-18;1019.0;-26;-893;-47;-18
614;-7;-4;-3;8;948.0;21;-10;1020.0;-37;-816;8;-10
503;-36;8;4;16;888.0;-43;11;1002.0;-31;-893;16;11
626;4;-4;4;-12;930.0;20;1;1004.0;-37;-811;-12;1
618;0;-4;5;-6;937.0;17;-10;1006.0;-37;-806;-6;-10
620;-3;-4;-2;16;928.0;22;-4;1005.0;-37;-815;16;-4
619;-5;-4;3;-15;933.0;20;-6;1013.0;-37;-813;-15;-6
623;-1;-4;5;7;941.0;20;18;1007.0;-37;-810;7;18
485;12;2;-5;-16;947.0;-58;-7;990.0;-26;-900;-16;-7
505;32;4;6;11;891.0;-65;21;898.0;-33;-889;11;21
483;13;2;-6;-8;953.0;-60;11;1010.0;-26;-893;-8;11
625;3;-4;5;-2;922.0;23;-26;995.0;-37;-809;-2;-26
485;5;2;-2;12;941.0;-56;-3;1015.0;-26;-894;12;-3
480;9;2;3;41;916.0;-59;11;1005.0;-26;-893;41;11
623;-1;-4;-2;30;921.0;29;9;967.0;-37;-811;30;9
707;3;-3;8;1;858.0;77;0;927.0;-43;-729;1;0
624;-1;-4;5;19;925.0;20;19;1005.0;-37;-809;19;19
472;4;5;-4;8;961.0;-89;-3;953.0;-32;-897;8;-3
487;0;2;0;13;931.0;-48;-8;1021.0;-27;-890;13;-8
497;2;2;-7;-28;932.0;-46;2;1015.0;-27;-894;-28;2
490;0;2;-2;1;932.0;-45;5;1034.0;-26;-893;1;5
487;-5;2;1;-9;924.0;-42;1;1005.0;-26;-898;-9;1
483;4;2;-5;-25;946.0;-64;-19;995.0;-26;-896;-25;-19
487;-5;5;9;-17;961.0;-98;-8;989.0;-32;-895;-17;-8
473;-1;6;-5;5;905.0;-118;-5;947.0;-27;-892;5;-5
480;-8;2;0;15;914.0;-48;-17;918.0;-27;-894;15;-17
481;-13;3;0;-8;907.0;-53;8;929.0;-27;-892;-8;8
485;-4;3;4;-21;905.0;-43;-25;935.0;-27;-897;-21;-25
498;-1;2;-7;-65;899.0;-62;-43;879.0;-28;-896;-65;-43
484;-3;3;1;-17;910.0;-50;-16;924.0;-27;-899;-17;-16
483;-1;2;4;-20;910.0;-47;-7;1017.0;-26;-893;-20;-7
489;-1;2;-1;-7;932.0;-43;-24;1022.0;-26;-896;-7;-24
473;-14;3;13;-16;937.0;-34;-65;1008.0;-29;-882;-16;-65
629;3;-4;8;-15;945.0;18;-2;1004.0;-37;-808;-15;-2
487;2;2;1;-16;923.0;-47;-14;983.0;-26;-894;-16;-14
628;8;-4;0;2;941.0;29;-14;1010.0;-37;-803;2;-14
480;12;4;2;11;878.0;-49;-3;954.0;-28;-890;11;-3
486;3;4;2;57;915.0;-56;7;918.0;-28;-890;57;7
479;-83;4;27;33;923.0;-117;34;893.0;-24;-883;33;34
492;-1;4;-4;26;909.0;-57;-10;933.0;-28;-898;26;-10
481;-2;2;6;-7;932.0;-49;-7;998.0;-26;-899;-7;-7
493;6;1;-6;17;912.0;-68;-13;871.0;-23;-896;17;-13
489;-6;4;-6;20;915.0;-82;-21;916.0;-28;-896;20;-21
500;-1;6;-8;64;912.0;-90;58;909.0;-29;-890;64;58
487;-1;4;0;39;897.0;-72;18;928.0;-29;-886;39;18
484;-2;2;-1;-29;949.0;-47;0;1009.0;-26;-891;-29;0
496;1;5;16;-77;810.0;-89;-22;832.0;-29;-879;-77;-22
487;16;3;28;-4;915.0;-55;-12;950.0;-30;-902;-4;-12
496;-1;3;17;16;937.0;-36;12;950.0;-30;-901;16;12
495;16;3;18;20;955.0;-52;32;949.0;-30;-895;20;32
494;8;6;5;-31;968.0;-73;-40;975.0;-29;-893;-31;-40
489;7;2;11;-10;941.0;-57;-28;917.0;-30;-894;-10;-28
492;6;2;5;-25;942.0;-58;-10;917.0;-30;-892;-25;-10
491;7;2;3;3;932.0;-60;16;901.0;-30;-893;3;16
477;-3;6;12;-3;942.0;-84;6;986.0;-27;-903;-3;6
491;-3;2;-2;1;962.0;-52;11;925.0;-30;-896;1;11
484;3;5;2;19;957.0;-79;-25;1004.0;-32;-893;19;-25
489;0;2;2;13;959.0;-56;-17;919.0;-30;-899;13;-17
490;3;2;-1;5;942.0;-59;28;914.0;-30;-895;5;28
488;4;2;0;13;964.0;-59;12;925.0;-30;-894;13;12
504;6;3;1;-21;953.0;-65;-9;724.0;-28;-883;-21;-9
515;-4;-2;8;-136;814.0;-12;-95;648.0;-32;-876;-136;-95
499;4;3;7;-5;921.0;-33;11;896.0;-29;-890;-5;11
488;-5;3;3;-25;895.0;-41;4;898.0;-29;-890;-25;4
489;-3;3;3;-7;903.0;-41;-5;895.0;-29;-888;-7;-5
491;5;3;1;3;896.0;-34;5;894.0;-29;-892;3;5
466;-20;4;2;-119;834.0;-77;2;835.0;-28;-901;-119;2
491;-7;3;2;-7;897.0;-44;12;917.0;-29;-896;-7;12
488;1;3;-4;-14;906.0;-36;-22;921.0;-29;-899;-14;-22
491;1;3;2;31;914.0;-35;8;926.0;-29;-894;31;8
489;2;2;-1;8;956.0;-56;6;921.0;-30;-894;8;6
627;1;-4;6;-5;933.0;20;-2;976.0;-37;-807;-5;-2
627;2;-4;6;-5;934.0;20;-1;996.0;-37;-807;-5;-1
483;-8;4;1;-42;972.0;-61;-57;925.0;-30;-896;-42;-57
492;0;2;-6;-25;942.0;-55;-3;925.0;-30;-889;-25;-3
490;2;2;-3;-11;949.0;-61;-21;911.0;-30;-895;-11;-21
496;8;5;9;22;885.0;-63;-45;902.0;-28;-885;22;-45
489;14;2;-2;-30;953.0;-73;-22;925.0;-30;-890;-30;-22
489;10;2;-4;-33;949.0;-70;-3;928.0;-30;-886;-33;-3
487;2;2;-2;3;934.0;-63;-5;929.0;-30;-890;3;-5
487;1;2;0;6;930.0;-64;-13;930.0;-30;-894;6;-13
496;-3;5;-10;24;833.0;-94;-2;904.0;-30;-891;24;-2
493;-4;2;-9;10;949.0;-56;-24;938.0;-30;-893;10;-24
481;0;2;3;-35;945.0;-63;8;940.0;-30;-894;-35;8
477;-9;2;6;-17;957.0;-58;8;933.0;-30;-900;-17;8
480;3;2;-4;17;958.0;-68;-2;995.0;-26;-899;17;-2
478;-19;6;45;-153;972.0;-136;17;853.0;-24;-995;-153;17
479;-6;3;2;5;959.0;-68;16;933.0;-30;-895;5;16
481;-9;3;0;-31;962.0;-60;-6;941.0;-30;-894;-31;-6
489;-7;5;2;36;929.0;-82;-7;1041.0;-29;-891;36;-7
490;-2;3;-5;-21;958.0;-69;-1;943.0;-30;-897;-21;-1
484;2;1;-3;102;948.0;-78;47;957.0;-26;-887;102;47
501;-1;5;-1;34;915.0;-64;1;937.0;-28;-886;34;1
477;3;2;3;3;972.0;-74;11;995.0;-27;-901;3;11
486;-20;5;2;22;961.0;-103;-6;979.0;-32;-890;22;-6
487;-7;3;-4;0;956.0;-64;-6;950.0;-30;-897;0;-6
485;7;2;1;-36;924.0;-60;-1;1014.0;-26;-892;-36;-1
625;-4;-4;1;-12;924.0;25;0;1009.0;-37;-808;-12;0
627;-1;-4;4;0;937.0;23;10;1007.0;-37;-804;0;10
626;-5;-4;9;-2;937.0;18;-2;1008.0;-37;-805;-2;-2
625;-2;-4;-2;14;935.0;30;10;1009.0;-37;-802;14;10
628;4;-4;3;-26;924.0;27;-20;1006.0;-37;-807;-26;-20
504;-16;3;13;-23;956.0;-74;-2;909.0;-27;-887;-23;-2
487;-9;4;7;-1;980.0;-67;-2;1005.0;-27;-897;-1;-2
635;4;-4;8;14;926.0;22;9;999.0;-37;-807;14;9
709;-3;-4;0;50;905.0;115;51;1009.0;-42;-723;50;51
632;7;-4;4;15;923.0;23;7;1012.0;-37;-805;15;7
629;4;-4;-1;-2;937.0;25;-19;1013.0;-37;-808;-2;-19
625;-2;-4;-1;16;925.0;24;-20;1007.0;-37;-813;16;-20
628;2;-4;1;-12;933.0;25;-15;1013.0;-37;-807;-12;-15
625;-2;-4;-1;-6;924.0;25;9;1012.0;-37;-809;-6;9
622;3;-4;-3;4;932.0;30;-8;1019.0;-37;-801;4;-8
628;-2;-4;4;-3;937.0;22;21;998.0;-37;-811;-3;21
626;0;-4;-3;-17;928.0;31;-13;1011.0;-37;-807;-17;-13
483;6;2;0;-5;934.0;-58;-11;1011.0;-26;-888;-5;-11
715;-4;-10;3;30;894.0;143;14;1016.0;-45;-708;30;14
624;0;-4;1;3;940.0;28;2;990.0;-37;-802;3;2
630;1;-4;12;4;935.0;18;20;983.0;-37;-803;4;20
624;-3;-4;2;-13;933.0;26;-1;985.0;-37;-806;-13;-1
740;7;-18;2;-12;878.0;205;-22;966.0;-45;-674;-12;-22
624;-1;-4;-3;4;924.0;32;7;990.0;-37;-805;4;7
483;-7;4;3;19;968.0;-66;7;995.0;-27;-900;19;7
631;3;-4;6;12;924.0;25;-16;994.0;-37;-802;12;-16
626;0;-4;-5;11;935.0;31;11;988.0;-37;-807;11;11
627;-4;-4;3;-19;938.0;23;17;992.0;-37;-810;-19;17
633;-2;-4;-2;-4;910.0;28;18;1008.0;-37;-807;-4;18
493;3;3;2;-5;888.0;-46;7;951.0;-27;-890;-5;7
563;91;-1;78;692;383.0;-108;674;761.0;-24;-1105;692;674
621;-2;-3;0;22;930.0;13;37;986.0;-36;-810;22;37
574;1;0;8;4;873.0;-20;21;1005.0;-33;-847;4;21
609;-6;-3;-3;-21;940.0;13;8;1001.0;-36;-818;-21;8
583;14;0;1;29;915.0;-9;37;1023.0;-33;-844;29;37
473;2;2;3;-5;924.0;-72;-7;1004.0;-26;-895;-5;-7
475;-2;2;1;-14;905.0;-68;-8;1019.0;-26;-901;-14;-8
575;4;0;-3;-3;868.0;-6;2;1002.0;-33;-845;-3;2
492;0;3;5;-1;943.0;-49;-7;994.0;-27;-896;-1;-7
563;0;1;-5;-1;900.0;-28;3;1050.0;-33;-853;-1;3
480;3;11;1;14;953.0;-64;57;1006.0;-27;-901;14;57
631;13;-3;11;21;927.0;9;-18;1005.0;-36;-805;21;-18
617;-4;-3;1;19;932.0;13;-26;1006.0;-36;-813;19;-26
623;0;-3;5;-4;924.0;11;17;1023.0;-36;-812;-4;17
620;-3;-3;0;18;933.0;16;17;996.0;-36;-814;18;17
623;0;-3;5;3;933.0;12;22;1014.0;-36;-810;3;22
566;3;1;-5;-9;909.0;-27;26;1035.0;-33;-853;-9;26
565;2;1;1;14;882.0;-33;17;1017.0;-33;-851;14;17
484;-3;4;5;7;983.0;-62;18;980.0;-27;-904;7;18
621;-3;-3;1;4;936.0;15;-10;1001.0;-36;-813;4;-10
621;1;-3;2;-13;949.0;15;11;1015.0;-36;-807;-13;11
617;-6;-3;1;-4;946.0;13;18;991.0;-36;-814;-4;18
624;5;-3;0;10;943.0;17;28;1005.0;-36;-806;10;28
624;2;-3;3;-15;942.0;13;-12;1018.0;-36;-811;-15;-12
625;5;-3;5;40;933.0;13;-5;1008.0;-36;-807;40;-5
624;3;-3;8;12;936.0;10;-2;994.0;-36;-807;12;-2
615;-8;-3;22;34;938.0;5;8;1014.0;-36;-813;34;8
567;3;1;4;0;911.0;-35;11;1024.0;-33;-853;0;11
484;-6;4;3;3;971.0;-65;13;959.0;-27;-903;3;13
476;1;2;0;-11;953.0;-67;22;1003.0;-26;-897;-11;22
560;-3;1;1;45;889.0;-31;35;1023.0;-33;-851;45;35
560;-3;1;1;27;887.0;-31;14;1005.0;-33;-851;27;14
562;-1;1;0;8;896.0;-27;17;1024.0;-33;-849;8;17
470;1;2;5;13;942.0;-73;21;983.0;-27;-892;13;21
564;1;1;-1;53;905.0;-22;24;1003.0;-33;-847;53;24
487;-24;5;7;8;895.0;-116;-5;961.0;-32;-897;8;-5
483;-9;4;0;39;965.0;-69;2;971.0;-27;-902;39;2
542;-290;7;-30;36;878.0;-90;2;1091.0;-14;-889;36;2
599;3;3;2;14;907.0;2;26;1022.0;-35;-827;14;26
599;-2;3;2;16;904.0;1;8;986.0;-35;-834;16;8
602;6;3;-1;9;902.0;6;6;1020.0;-35;-827;9;6
605;4;3;4;29;928.0;0;-5;980.0;-35;-833;29;-5
596;-1;3;11;14;921.0;-8;11;986.0;-35;-825;14;11
595;-2;3;5;6;921.0;-2;9;989.0;-35;-828;6;9
567;0;1;4;1;901.0;-25;-16;1019.0;-33;-846;1;-16
483;0;5;3;36;895.0;-92;5;977.0;-32;-900;36;5
488;-10;4;3;8;981.0;-63;26;977.0;-27;-896;8;26
479;-5;4;-3;25;969.0;-60;21;968.0;-27;-896;25;21
594;1;3;2;10;930.0;1;-6;994.0;-35;-825;10;-6
591;-2;3;4;23;920.0;-2;29;1012.0;-35;-826;23;29
569;0;1;4;-20;890.0;-27;5;1030.0;-33;-845;-20;5
593;1;3;1;6;916.0;1;20;1009.0;-35;-826;6;20
599;1;3;1;15;906.0;-3;18;1015.0;-35;-835;15;18
589;-3;3;-3;-29;906.0;1;-12;1019.0;-35;-832;-29;-12
588;-2;3;-6;-39;915.0;4;6;994.0;-35;-828;-39;6
598;3;3;3;-3;917.0;-2;-6;1034.0;-35;-831;-3;-6
596;1;3;4;-15;906.0;-4;11;1015.0;-35;-832;-15;11
595;5;3;-5;-24;913.0;5;9;1033.0;-35;-829;-24;9
593;-2;3;2;24;910.0;-3;1;997.0;-35;-835;24;1
573;1;1;0;5;917.0;-21;14;1039.0;-33;-848;5;14
569;-2;1;-6;5;900.0;-16;23;1020.0;-33;-849;5;23
566;-4;1;5;-26;897.0;-26;7;1016.0;-33;-843;-26;7
473;3;5;-3;1;951.0;-73;26;947.0;-32;-890;1;26
478;5;2;4;-38;958.0;-75;4;1022.0;-26;-901;-38;4
479;-3;4;-3;22;970.0;-58;4;952.0;-27;-897;22;4
573;2;1;-1;-20;896.0;-20;-5;1023.0;-33;-847;-20;-5
487;-3;4;6;-5;971.0;-57;31;947.0;-27;-894;-5;31
484;3;4;5;3;960.0;-52;8;965.0;-27;-894;3;8
569;-1;1;1;3;904.0;-22;-7;1003.0;-33;-846;3;-7
570;-2;1;-1;-2;891.0;-21;4;1000.0;-33;-850;-2;4
570;-1;1;6;-4;905.0;-28;8;1024.0;-33;-845;-4;8
574;4;1;10;3;906.0;-32;-8;1023.0;-33;-840;3;-8
571;2;1;-4;-15;907.0;-17;6;1014.0;-33;-847;-15;6
478;-2;2;0;12;938.0;-69;17;1016.0;-26;-902;12;17
570;-2;1;-1;16;892.0;-21;8;1029.0;-33;-850;16;8
582;9;1;11;-25;891.0;-27;9;1016.0;-33;-826;-25;9
576;5;1;-1;34;907.0;-19;16;1029.0;-33;-826;34;16
583;-1;1;0;48;902.0;-16;19;1032.0;-33;-837;48;19
589;0;1;-4;26;888.0;-6;28;997.0;-34;-840;26;28
588;4;0;0;2;880.0;-7;9;1056.0;-34;-826;2;9
600;15;0;-2;23;874.0;0;-6;1017.0;-34;-822;23;-6
501;-1;4;-15;9;938.0;-80;-5;977.0;-28;-891;9;-5
597;2;3;7;10;916.0;-7;-1;1002.0;-35;-829;10;-1
589;-2;3;-2;-19;924.0;0;10;992.0;-35;-829;-19;10
592;-2;3;-1;-31;895.0;-1;-5;1015.0;-35;-832;-31;-5
594;-1;3;-1;-4;911.0;0;2;1013.0;-35;-833;-4;2
594;3;3;2;5;920.0;-3;12;988.0;-35;-827;5;12
595;-1;3;-3;-14;913.0;1;18;1005.0;-35;-837;-14;18
595;1;3;5;0;901.0;-8;39;1014.0;-35;-832;0;39
591;2;3;-3;-17;918.0;1;10;1002.0;-35;-829;-17;10
597;3;3;4;-13;914.0;-7;-23;1009.0;-35;-833;-13;-23
597;2;3;1;-22;923.0;-4;5;1003.0;-35;-835;-22;5
588;-4;3;0;-4;895.0;-5;-3;1016.0;-35;-834;-4;-3
597;5;3;6;11;918.0;-8;-9;1015.0;-35;-830;11;-9
596;3;3;6;5;916.0;-9;-20;1004.0;-35;-829;5;-20
506;-24;9;32;2;913.0;-105;-17;931.0;-29;-889;2;-17
567;-7;5;3;-43;870.0;-19;-29;778.0;-33;-850;-43;-29
583;0;1;-2;6;873.0;-16;-12;921.0;-34;-837;6;-12
584;3;1;5;27;875.0;-20;25;944.0;-34;-836;27;25
580;1;1;3;37;869.0;-15;38;928.0;-34;-837;37;38
583;-3;1;0;2;871.0;-11;36;947.0;-34;-843;2;36
593;0;3;-1;-1;916.0;-3;-5;1005.0;-35;-831;-1;-5
589;-4;3;4;-14;924.0;-8;7;1009.0;-35;-831;-14;7
598;5;3;-1;-7;906.0;0;18;1016.0;-35;-832;-7;18
591;-2;3;2;-22;921.0;-5;-2;1018.0;-35;-835;-22;-2
592;0;3;1;30;929.0;-4;7;1019.0;-35;-833;30;7
595;4;3;-3;31;913.0;1;-1;994.0;-35;-833;31;-1
590;-1;3;-1;3;913.0;-3;7;1005.0;-35;-833;3;7
590;2;3;-4;1;916.0;1;7;1011.0;-35;-831;1;7
574;-7;1;-8;-33;881.0;-6;17;952.0;-34;-840;-33;17
589;1;3;-1;10;914.0;-2;5;1006.0;-35;-830;10;5
579;-3;1;-1;4;883.0;-10;7;943.0;-34;-839;4;7
594;5;3;7;18;909.0;-8;-3;1015.0;-35;-827;18;-3
594;3;3;6;1;910.0;-7;7;999.0;-35;-828;1;7
602;10;3;3;-5;915.0;-2;25;1010.0;-35;-830;-5;25
594;2;3;-1;19;906.0;-2;7;1004.0;-35;-833;19;7
593;0;3;4;18;907.0;-9;26;1003.0;-35;-833;18;26
589;-2;3;-4;18;908.0;-1;24;1018.0;-35;-831;18;24
601;9;3;6;-8;912.0;-9;16;1005.0;-35;-826;-8;16
591;-1;3;1;-4;919.0;-1;-34;1006.0;-35;-828;-4;-34
594;1;3;-1;6;917.0;1;-18;1009.0;-35;-829;6;-18
599;3;3;2;0;914.0;-1;-4;987.0;-35;-832;0;-4
579;-3;1;1;15;886.0;-12;-15;947.0;-34;-839;15;-15
485;-4;4;3;3;972.0;-60;31;942.0;-27;-896;3;31
586;3;1;5;20;875.0;-13;11;947.0;-34;-838;20;11
595;-2;3;13;42;902.0;-14;25;994.0;-35;-823;42;25
590;-10;3;8;-13;923.0;-12;-7;992.0;-35;-831;-13;-7
601;3;3;0;31;913.0;-3;22;1005.0;-35;-830;31;22
602;6;3;8;1;905.0;-9;-36;993.0;-35;-824;1;-36
594;-1;3;0;-13;917.0;-2;-11;1001.0;-35;-829;-13;-11
593;-1;3;9;6;923.0;-12;5;967.0;-35;-826;6;5
588;-2;4;6;39;923.0;-16;9;1011.0;-35;-834;39;9
