InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;InertialMeasurementUnit RLA magneticX;Accelerometer LH accX;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LUA magneticY
-442.0;218.0;1003.0;-402.0;-241.0;222.0;398.0;408.0;332.0;-165.0
-460.0;273.0;1015.0;-429.0;-232.0;201.0;322.0;402.0;358.0;-155.0
-403.0;243.0;1000.0;-407.0;-260.0;234.0;283.0;371.0;300.0;-109.0
-402.0;236.0;1022.0;-402.0;-217.0;231.0;291.0;374.0;312.0;-109.0
-197.0;74.0;2035.0;-536.0;-91.0;746.0;298.0;807.0;335.0;-122.0
-410.0;216.0;1002.0;-390.0;-209.0;229.0;321.0;383.0;306.0;-118.0
-410.0;216.0;996.0;-389.0;-214.0;231.0;291.0;385.0;336.0;-122.0
-414.0;207.0;984.0;-327.0;-116.0;244.0;270.0;394.0;247.0;-148.0
-78.0;194.0;910.0;-246.0;-310.0;103.0;348.0;169.0;305.0;348.0
-462.0;264.0;990.0;-421.0;-239.0;201.0;376.0;413.0;360.0;-162.0
-425.0;220.0;1000.0;-415.0;-229.0;223.0;334.0;385.0;292.0;-118.0
-424.0;215.0;1009.0;-360.0;-197.0;226.0;243.0;379.0;301.0;-112.0
-293.0;322.0;913.0;-608.0;-55.0;-63.0;394.0;235.0;193.0;376.0
-573.0;543.0;936.0;-408.0;-145.0;-174.0;398.0;323.0;336.0;230.0
-440.0;218.0;1009.0;-449.0;-200.0;222.0;311.0;410.0;367.0;-162.0
-420.0;205.0;1012.0;-406.0;-203.0;229.0;319.0;390.0;306.0;-126.0
-413.0;200.0;1016.0;-408.0;-221.0;233.0;293.0;393.0;293.0;-135.0
-659.0;129.0;1011.0;-1307.0;-1071.0;-387.0;1326.0;247.0;1239.0;-176.0
-654.0;481.0;995.0;-689.0;-294.0;-483.0;942.0;-288.0;697.0;239.0
-395.0;157.0;1004.0;-408.0;-194.0;239.0;316.0;442.0;285.0;-206.0
-410.0;199.0;999.0;-384.0;-203.0;237.0;263.0;394.0;299.0;-137.0
-409.0;203.0;1017.0;-379.0;-223.0;237.0;311.0;393.0;351.0;-135.0
-447.0;238.0;1028.0;-487.0;-254.0;217.0;360.0;414.0;347.0;-171.0
-531.0;456.0;871.0;-528.0;-511.0;-248.0;845.0;25.0;557.0;583.0
-453.0;494.0;955.0;-257.0;-236.0;87.0;313.0;248.0;292.0;396.0
-547.0;576.0;1034.0;-372.0;-243.0;-103.0;262.0;153.0;326.0;421.0
-540.0;405.0;744.0;-299.0;-117.0;24.0;190.0;313.0;410.0;114.0
-893.0;-172.0;999.0;-564.0;-291.0;-270.0;372.0;903.0;384.0;-450.0
-602.0;568.0;1004.0;-430.0;-294.0;-356.0;206.0;141.0;275.0;306.0
-596.0;543.0;990.0;-356.0;-195.0;-351.0;213.0;236.0;257.0;217.0
-590.0;536.0;916.0;-453.0;-185.0;-343.0;388.0;194.0;368.0;326.0
-747.0;601.0;942.0;-542.0;-81.0;326.0;1.0;614.0;315.0;168.0
-331.0;183.0;893.0;-843.0;-680.0;-86.0;713.0;-450.0;681.0;411.0
-274.0;82.0;957.0;-335.0;-333.0;-51.0;595.0;486.0;556.0;-201.0
-457.0;246.0;1010.0;-472.0;-272.0;206.0;346.0;411.0;335.0;-173.0
-571.0;549.0;1008.0;-394.0;-240.0;-132.0;252.0;220.0;305.0;317.0
-439.0;216.0;1012.0;-403.0;-212.0;223.0;322.0;415.0;298.0;-181.0
-537.0;469.0;1045.0;-687.0;-445.0;-551.0;976.0;-223.0;676.0;474.0
-566.0;567.0;827.0;-371.0;-228.0;5.0;252.0;224.0;275.0;382.0
182.0;-271.0;753.0;-325.0;-316.0;764.0;230.0;755.0;213.0;-381.0
489.0;-712.0;987.0;8.0;254.0;922.0;66.0;818.0;-57.0;-706.0
-551.0;510.0;1014.0;-329.0;-213.0;-19.0;266.0;203.0;329.0;325.0
-451.0;304.0;1002.0;-430.0;-264.0;212.0;291.0;399.0;383.0;-131.0
-836.0;169.0;933.0;-515.0;-165.0;-650.0;435.0;789.0;435.0;-111.0
-454.0;297.0;1005.0;-375.0;-175.0;212.0;346.0;398.0;293.0;-122.0
-578.0;507.0;1011.0;-389.0;-216.0;-135.0;214.0;234.0;273.0;282.0
-467.0;163.0;924.0;-810.0;-659.0;-363.0;704.0;-265.0;673.0;326.0
-538.0;442.0;1009.0;-263.0;-65.0;-208.0;107.0;310.0;135.0;239.0
193.0;-248.0;1065.0;-442.0;-213.0;799.0;400.0;785.0;473.0;-401.0
-391.0;183.0;934.0;-831.0;-814.0;-155.0;1107.0;-443.0;914.0;534.0
-441.0;226.0;1001.0;-406.0;-219.0;226.0;308.0;412.0;365.0;-160.0
-575.0;492.0;1025.0;-349.0;-209.0;-124.0;268.0;233.0;315.0;275.0
-578.0;473.0;990.0;-282.0;-125.0;-296.0;207.0;272.0;233.0;271.0
-435.0;232.0;981.0;-404.0;-200.0;221.0;335.0;415.0;365.0;-164.0
-575.0;545.0;996.0;-334.0;-174.0;-136.0;177.0;212.0;227.0;336.0
-609.0;592.0;1036.0;-441.0;-263.0;-350.0;442.0;191.0;415.0;251.0
-439.0;225.0;1016.0;-418.0;-241.0;226.0;319.0;412.0;335.0;-164.0
-380.0;175.0;1058.0;-333.0;-511.0;45.0;34.0;-633.0;446.0;476.0
-768.0;676.0;1011.0;-526.0;-267.0;-831.0;487.0;1.0;438.0;644.0
-444.0;268.0;990.0;-459.0;-246.0;214.0;295.0;405.0;320.0;-161.0
-602.0;462.0;785.0;-426.0;-195.0;-428.0;292.0;206.0;372.0;233.0
-797.0;458.0;964.0;-348.0;-178.0;476.0;214.0;972.0;357.0;-164.0
-399.0;546.0;1127.0;-480.0;-199.0;160.0;353.0;99.0;391.0;556.0
-456.0;279.0;1012.0;-400.0;-264.0;199.0;351.0;392.0;299.0;-144.0
-491.0;474.0;878.0;-440.0;-369.0;-536.0;556.0;233.0;483.0;238.0
-475.0;-353.0;1030.0;-884.0;-930.0;-591.0;708.0;309.0;779.0;-114.0
70.0;-462.0;1002.0;-927.0;-909.0;-191.0;801.0;125.0;853.0;-158.0
-897.0;844.0;430.0;-622.0;-484.0;-707.0;802.0;-271.0;756.0;554.0
-436.0;228.0;1031.0;-381.0;-200.0;225.0;253.0;395.0;325.0;-162.0
-438.0;223.0;993.0;-425.0;-232.0;228.0;338.0;409.0;351.0;-168.0
-545.0;411.0;708.0;-555.0;-614.0;3.0;302.0;-584.0;409.0;425.0
-565.0;585.0;1029.0;-428.0;-218.0;-69.0;309.0;284.0;356.0;327.0
-431.0;235.0;1011.0;-437.0;-223.0;225.0;288.0;396.0;333.0;-154.0
-580.0;559.0;825.0;-362.0;-225.0;-4.0;255.0;231.0;276.0;358.0
-579.0;560.0;823.0;-361.0;-229.0;-2.0;239.0;233.0;277.0;360.0
-645.0;503.0;854.0;-397.0;-177.0;-371.0;620.0;160.0;477.0;311.0
-654.0;441.0;975.0;-445.0;-303.0;-508.0;535.0;87.0;424.0;194.0
-433.0;219.0;1002.0;-433.0;-241.0;229.0;320.0;405.0;355.0;-173.0
-60.0;168.0;1455.0;-333.0;-79.0;560.0;53.0;344.0;155.0;286.0
-210.0;339.0;968.0;-374.0;-193.0;334.0;141.0;173.0;250.0;247.0
307.0;-113.0;904.0;-901.0;-737.0;672.0;810.0;151.0;819.0;153.0
-644.0;479.0;870.0;-421.0;-213.0;-293.0;439.0;300.0;284.0;169.0
-938.0;729.0;366.0;-322.0;163.0;-685.0;160.0;-473.0;63.0;531.0
-266.0;319.0;893.0;62.0;198.0;357.0;-148.0;412.0;-101.0;293.0
-597.0;570.0;882.0;-394.0;-194.0;-96.0;239.0;256.0;284.0;322.0
-582.0;585.0;834.0;-355.0;-274.0;-23.0;265.0;211.0;309.0;368.0
-578.0;556.0;815.0;-353.0;-203.0;1.0;244.0;233.0;320.0;358.0
-579.0;554.0;803.0;-362.0;-203.0;4.0;229.0;234.0;305.0;359.0
-338.0;150.0;423.0;-484.0;-349.0;163.0;247.0;346.0;296.0;-191.0
-580.0;582.0;853.0;-294.0;-244.0;-20.0;335.0;204.0;385.0;381.0
-578.0;553.0;812.0;-361.0;-202.0;-2.0;226.0;234.0;302.0;356.0
-555.0;41.0;842.0;-364.0;-65.0;-416.0;227.0;717.0;282.0;-161.0
-659.0;510.0;797.0;-346.0;-214.0;-345.0;344.0;278.0;355.0;231.0
-577.0;563.0;795.0;-358.0;-206.0;-5.0;235.0;227.0;314.0;368.0
-579.0;584.0;856.0;-275.0;-226.0;-15.0;351.0;198.0;367.0;383.0
-579.0;563.0;806.0;-354.0;-217.0;-4.0;241.0;230.0;322.0;369.0
85.0;-55.0;1011.0;-370.0;-338.0;281.0;283.0;60.0;425.0;-69.0
-591.0;524.0;859.0;-408.0;-150.0;-245.0;388.0;337.0;357.0;189.0
-580.0;566.0;805.0;-371.0;-201.0;-12.0;249.0;226.0;305.0;369.0
-581.0;565.0;797.0;-366.0;-196.0;-12.0;232.0;222.0;321.0;369.0
-579.0;566.0;818.0;-360.0;-213.0;-11.0;232.0;223.0;362.0;368.0
-580.0;578.0;833.0;-361.0;-203.0;-25.0;245.0;212.0;346.0;389.0
-579.0;565.0;789.0;-352.0;-194.0;-14.0;246.0;225.0;315.0;370.0
-581.0;562.0;799.0;-362.0;-203.0;-12.0;259.0;226.0;335.0;359.0
-581.0;561.0;805.0;-371.0;-223.0;-13.0;263.0;226.0;311.0;356.0
-586.0;575.0;836.0;-397.0;-230.0;-34.0;240.0;213.0;297.0;382.0
-533.0;657.0;924.0;-418.0;-204.0;-241.0;353.0;225.0;466.0;354.0
-105.0;10.0;942.0;-480.0;-438.0;154.0;754.0;-132.0;526.0;154.0
-580.0;560.0;811.0;-371.0;-211.0;-10.0;263.0;228.0;306.0;356.0
-587.0;568.0;825.0;-378.0;-215.0;-34.0;249.0;216.0;286.0;368.0
-581.0;558.0;815.0;-365.0;-206.0;-15.0;224.0;226.0;346.0;355.0
-587.0;570.0;737.0;-402.0;-223.0;-33.0;182.0;219.0;275.0;356.0
-589.0;565.0;811.0;-405.0;-203.0;-28.0;224.0;225.0;285.0;362.0
-586.0;563.0;835.0;-349.0;-204.0;-31.0;257.0;222.0;288.0;362.0
-494.0;265.0;947.0;-432.0;-175.0;112.0;279.0;549.0;388.0;86.0
-585.0;562.0;830.0;-349.0;-213.0;-28.0;237.0;221.0;314.0;362.0
-585.0;561.0;827.0;-372.0;-204.0;-23.0;239.0;222.0;321.0;361.0
-585.0;561.0;836.0;-378.0;-208.0;-19.0;244.0;225.0;313.0;359.0
-585.0;560.0;825.0;-371.0;-212.0;-26.0;248.0;222.0;312.0;359.0
-567.0;601.0;984.0;-445.0;-600.0;51.0;368.0;12.0;474.0;490.0
-606.0;566.0;990.0;-401.0;-238.0;-375.0;311.0;90.0;365.0;316.0
-433.0;220.0;1009.0;-428.0;-244.0;236.0;342.0;406.0;404.0;-176.0
-433.0;220.0;1010.0;-434.0;-233.0;236.0;315.0;406.0;371.0;-173.0
-606.0;596.0;1141.0;-497.0;13.0;132.0;532.0;183.0;343.0;294.0
-586.0;558.0;825.0;-358.0;-220.0;-19.0;263.0;226.0;286.0;352.0
-583.0;560.0;825.0;-358.0;-217.0;-16.0;239.0;226.0;331.0;358.0
-610.0;552.0;982.0;-383.0;-266.0;-364.0;363.0;155.0;393.0;274.0
-929.0;-79.0;951.0;-425.0;-153.0;-401.0;274.0;957.0;333.0;-445.0
-517.0;606.0;724.0;-320.0;-477.0;143.0;584.0;-11.0;776.0;853.0
-464.0;495.0;913.0;-299.0;-89.0;79.0;444.0;190.0;500.0;396.0
-581.0;558.0;815.0;-368.0;-222.0;-20.0;263.0;224.0;275.0;355.0
-596.0;530.0;846.0;-410.0;-114.0;-338.0;375.0;296.0;376.0;226.0
-584.0;559.0;821.0;-371.0;-195.0;-17.0;241.0;227.0;304.0;355.0
-586.0;558.0;825.0;-367.0;-213.0;-23.0;250.0;223.0;313.0;354.0
-584.0;560.0;808.0;-362.0;-213.0;-19.0;231.0;222.0;280.0;356.0
-441.0;235.0;1021.0;-426.0;-196.0;217.0;360.0;413.0;355.0;-171.0
-420.0;199.0;992.0;-398.0;-211.0;210.0;288.0;406.0;307.0;-175.0
-576.0;569.0;846.0;-354.0;-194.0;-8.0;221.0;227.0;280.0;371.0
-579.0;563.0;900.0;-366.0;-184.0;-7.0;214.0;232.0;349.0;360.0
-579.0;557.0;813.0;-353.0;-215.0;-5.0;246.0;231.0;267.0;356.0
-441.0;226.0;1020.0;-383.0;-219.0;225.0;305.0;410.0;376.0;-154.0
-577.0;563.0;823.0;-359.0;-190.0;3.0;226.0;232.0;327.0;367.0
-344.0;408.0;948.0;-125.0;-65.0;255.0;113.0;341.0;169.0;356.0
-394.0;164.0;1064.0;-343.0;-164.0;241.0;268.0;394.0;256.0;-171.0
-406.0;199.0;974.0;-182.0;-12.0;235.0;169.0;396.0;126.0;-126.0
-593.0;406.0;887.0;-276.0;-458.0;-332.0;751.0;332.0;580.0;275.0
-682.0;14.0;1011.0;-694.0;-888.0;-699.0;312.0;236.0;679.0;-326.0
10.0;81.0;703.0;-315.0;-275.0;832.0;238.0;823.0;153.0;-59.0
-568.0;560.0;986.0;-336.0;-196.0;-84.0;214.0;196.0;255.0;368.0
-355.0;138.0;1022.0;-403.0;-229.0;271.0;318.0;434.0;339.0;-204.0
-578.0;558.0;804.0;-346.0;-206.0;-3.0;219.0;230.0;309.0;367.0
-213.0;46.0;783.0;-792.0;-779.0;52.0;324.0;-325.0;558.0;125.0
-421.0;266.0;1023.0;-394.0;-235.0;246.0;325.0;406.0;302.0;-160.0
-433.0;220.0;1008.0;-244.0;-101.0;207.0;229.0;367.0;206.0;-114.0
-586.0;560.0;818.0;-379.0;-215.0;-22.0;250.0;225.0;238.0;353.0
-308.0;93.0;991.0;-367.0;-161.0;430.0;341.0;720.0;347.0;-186.0
-437.0;421.0;946.0;-512.0;-198.0;278.0;298.0;474.0;437.0;253.0
-566.0;568.0;846.0;-347.0;-175.0;6.0;212.0;226.0;300.0;379.0
-576.0;575.0;793.0;-348.0;-196.0;-16.0;238.0;221.0;256.0;392.0
-438.0;350.0;942.0;99.0;51.0;-486.0;453.0;-322.0;224.0;451.0
-176.0;462.0;998.0;-616.0;-86.0;195.0;582.0;-361.0;443.0;454.0
-577.0;555.0;801.0;-352.0;-214.0;-2.0;237.0;231.0;269.0;358.0
-132.0;174.0;950.0;-240.0;-235.0;383.0;145.0;272.0;343.0;261.0
-576.0;555.0;814.0;-352.0;-191.0;0.0;241.0;234.0;286.0;357.0
-607.0;485.0;949.0;-885.0;-727.0;-439.0;795.0;-483.0;743.0;476.0
130.0;-196.0;987.0;-96.0;19.0;947.0;-41.0;828.0;-1.0;-305.0
-1019.0;286.0;994.0;-294.0;-49.0;-783.0;251.0;851.0;256.0;25.0
-322.0;-14.0;1017.0;-934.0;-699.0;-87.0;907.0;-104.0;880.0;27.0
-657.0;501.0;828.0;-378.0;-185.0;-451.0;290.0;235.0;363.0;265.0
-163.0;76.0;931.0;-391.0;25.0;-412.0;244.0;63.0;246.0;266.0
-439.0;247.0;1010.0;-357.0;-155.0;226.0;301.0;392.0;270.0;-123.0
-798.0;478.0;1538.0;-293.0;-51.0;297.0;111.0;670.0;246.0;-14.0
-582.0;290.0;1202.0;-343.0;-108.0;-372.0;433.0;225.0;318.0;-39.0
-121.0;-49.0;1697.0;-366.0;-94.0;953.0;26.0;930.0;147.0;-243.0
-430.0;224.0;991.0;-318.0;-126.0;227.0;248.0;372.0;207.0;-126.0
612.0;-750.0;972.0;-311.0;-133.0;941.0;426.0;937.0;319.0;-643.0
-573.0;576.0;775.0;-393.0;-194.0;2.0;206.0;227.0;243.0;379.0
-579.0;556.0;805.0;-350.0;-185.0;-3.0;250.0;230.0;254.0;365.0
-550.0;606.0;1028.0;-309.0;-216.0;-59.0;173.0;145.0;294.0;464.0
-187.0;-100.0;1022.0;-253.0;-99.0;282.0;131.0;509.0;138.0;-435.0
-509.0;628.0;1184.0;-429.0;-207.0;-151.0;471.0;138.0;452.0;437.0
-597.0;553.0;987.0;-357.0;-203.0;-328.0;242.0;215.0;304.0;256.0
-261.0;120.0;897.0;-220.0;-246.0;601.0;218.0;689.0;314.0;-191.0
-279.0;44.0;1011.0;-355.0;-174.0;309.0;253.0;475.0;288.0;-282.0
-787.0;121.0;775.0;-390.0;-243.0;-647.0;216.0;340.0;367.0;-223.0
-575.0;569.0;871.0;-335.0;-177.0;-18.0;205.0;222.0;245.0;376.0
-840.0;788.0;363.0;-920.0;-806.0;-705.0;777.0;-453.0;908.0;869.0
541.0;-711.0;875.0;-580.0;-592.0;814.0;457.0;914.0;503.0;-549.0
-831.0;752.0;285.0;-385.0;-426.0;-429.0;217.0;-138.0;484.0;636.0
-261.0;316.0;1072.0;-777.0;-590.0;-488.0;207.0;-52.0;280.0;415.0
-446.0;218.0;1005.0;-398.0;-235.0;222.0;303.0;412.0;338.0;-177.0
-584.0;589.0;819.0;-395.0;-173.0;-37.0;180.0;227.0;251.0;390.0
