InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
595;1;0;-9;-5;869.0;12;16;959.0;-34;-829;-5;16
615;-2;-4;2;6;924.0;16;-21;1004.0;-37;-814;6;-21
482;-4;4;5;23;951.0;-61;24;965.0;-27;-896;23;24
595;3;0;3;-40;881.0;6;-1;967.0;-34;-824;-40;-1
613;1;0;-1;11;901.0;20;13;989.0;-35;-809;11;13
478;-12;4;-2;16;931.0;-69;18;980.0;-27;-898;16;18
481;-2;4;0;10;933.0;-60;18;968.0;-27;-903;10;18
601;8;0;10;14;888.0;3;-21;1006.0;-34;-820;14;-21
606;18;0;-9;-1;958.0;12;13;947.0;-36;-809;-1;13
484;-4;7;-9;14;922.0;-73;-4;961.0;-27;-894;14;-4
490;-5;5;-2;6;919.0;-92;0;1011.0;-29;-892;6;0
598;2;0;-4;-35;864.0;11;-19;962.0;-34;-832;-35;-19
616;1;-1;6;-7;895.0;23;2;998.0;-36;-807;-7;2
596;-10;2;-72;4;985.0;-29;39;865.0;-29;-829;4;39
486;0;14;-5;62;941.0;-87;43;949.0;-30;-882;62;43
497;-5;5;-10;43;912.0;-100;98;909.0;-29;-890;43;98
494;-3;7;-7;-9;908.0;-96;1;974.0;-29;-881;-9;1
471;-27;9;-27;-6;873.0;-117;-37;916.0;-29;-886;-6;-37
486;-1;6;0;22;923.0;-107;2;949.0;-30;-890;22;2
475;5;7;-3;2;920.0;-119;8;954.0;-27;-895;2;8
574;-4;2;-2;-27;907.0;-22;32;1008.0;-35;-842;-27;32
473;-1;6;-5;5;905.0;-118;-5;947.0;-27;-892;5;-5
618;-1;-1;7;15;878.0;19;-14;986.0;-36;-810;15;-14
600;2;1;-1;-33;913.0;-15;-16;953.0;-36;-824;-33;-16
612;-2;0;4;20;901.0;12;17;1014.0;-35;-811;20;17
621;3;-4;1;-6;926.0;17;-12;1008.0;-37;-814;-6;-12
466;-11;12;-1;46;947.0;-62;31;977.0;-27;-897;46;31
611;-7;-4;5;16;922.0;12;7;1017.0;-37;-816;16;7
618;4;-4;5;8;942.0;16;-6;1007.0;-37;-808;8;-6
617;4;0;-1;6;890.0;20;7;987.0;-35;-812;6;7
594;-4;1;9;-23;943.0;-28;16;1005.0;-35;-831;-23;16
603;2;1;-8;-11;932.0;-7;30;995.0;-35;-830;-11;30
478;-6;7;4;10;915.0;-80;4;957.0;-27;-904;10;4
479;-2;7;-1;-16;933.0;-80;-13;956.0;-27;-894;-16;-13
618;-4;-2;10;-7;937.0;10;-19;982.0;-37;-812;-7;-19
625;5;-3;5;40;933.0;13;-5;1008.0;-36;-807;40;-5
489;-5;5;-5;-7;919.0;-93;21;994.0;-29;-888;-7;21
604;-4;2;2;-31;937.0;-22;-16;985.0;-35;-827;-31;-16
602;-3;2;-10;-32;920.0;-9;-6;986.0;-35;-831;-32;-6
607;8;2;-5;-3;924.0;-11;-21;1024.0;-35;-819;-3;-21
472;-3;2;-1;12;944.0;-70;-19;1008.0;-26;-897;12;-19
603;-1;2;-3;-4;892.0;-15;-33;956.0;-35;-830;-4;-33
-347;43;-73;44;4;448.0;806;288;69.0;23;-303;4;288
596;-2;2;-12;-33;907.0;-7;-5;1002.0;-35;-825;-33;-5
618;1;-4;7;6;942.0;10;-3;1003.0;-37;-817;6;-3
593;1;0;0;4;878.0;5;-5;1017.0;-34;-827;4;-5
614;2;-4;-2;1;926.0;21;-11;1005.0;-37;-813;1;-11
615;1;-4;14;-14;943.0;4;7;999.0;-37;-808;-14;7
598;10;4;-38;-75;894.0;-73;6;866.0;-31;-821;-75;6
623;9;-4;10;4;919.0;11;1;1010.0;-37;-811;4;1
621;6;-4;6;1;926.0;14;-8;994.0;-37;-814;1;-8
484;7;7;-1;13;916.0;-86;31;959.0;-27;-895;13;31
582;9;1;0;-19;908.0;-11;13;1024.0;-33;-836;-19;13
466;-2;6;1;-2;895.0;-121;14;946.0;-27;-894;-2;14
420;-241;7;-111;1280;1157.0;191;-385;991.0;-29;-794;1280;-385
603;6;2;-2;13;935.0;-17;-20;1010.0;-35;-824;13;-20
491;6;8;-7;8;919.0;-110;3;984.0;-29;-888;8;3
613;2;-4;3;2;937.0;14;-14;1014.0;-37;-815;2;-14
496;2;5;-7;-9;900.0;-99;3;1000.0;-29;-887;-9;3
611;-2;-4;0;6;932.0;13;-25;1006.0;-37;-818;6;-25
471;8;6;1;-9;902.0;-124;-18;955.0;-27;-891;-9;-18
311;211;8;-240;-2684;865.0;-319;4915;1004.0;-35;-758;-2684;4915
471;5;6;1;-28;907.0;-124;4;947.0;-27;-894;-28;4
608;-9;-4;0;-16;946.0;18;-1;1000.0;-37;-823;-16;-1
612;-4;-4;3;-3;918.0;16;-10;1007.0;-37;-820;-3;-10
613;-5;-4;4;18;930.0;17;-8;1001.0;-37;-819;18;-8
481;-2;7;-2;19;916.0;-78;0;958.0;-27;-898;19;0
480;2;9;-7;8;915.0;-80;-20;984.0;-27;-893;8;-20
613;-1;-4;-1;23;924.0;21;-16;1000.0;-37;-816;23;-16
709;-24;7;61;-638;934.0;-108;406;920.0;-39;-712;-638;406
619;1;-4;4;14;936.0;15;19;1006.0;-37;-811;14;19
588;-1;3;-9;-46;931.0;-19;11;990.0;-35;-840;-46;11
591;5;3;-8;-6;914.0;-20;-39;983.0;-35;-835;-6;-39
619;-2;-4;5;20;939.0;15;8;998.0;-37;-814;20;8
481;-2;5;1;9;918.0;-91;6;976.0;-29;-888;9;6
588;4;3;-10;-25;915.0;-16;-24;1005.0;-35;-837;-25;-24
625;-2;-4;-2;14;935.0;30;10;1009.0;-37;-802;14;10
619;0;-4;-1;7;933.0;20;-1;1013.0;-37;-813;7;-1
587;-8;1;-8;26;923.0;6;-10;1021.0;-35;-824;26;-10
489;-1;5;0;11;915.0;-92;16;1001.0;-29;-888;11;16
594;-13;1;2;24;939.0;-4;4;1032.0;-35;-837;24;4
615;4;0;7;-26;877.0;11;11;977.0;-35;-821;-26;11
616;-2;-4;-3;22;923.0;21;-4;1010.0;-37;-815;22;-4
492;-10;5;3;5;918.0;-81;22;992.0;-29;-896;5;22
589;2;3;8;-31;933.0;-27;-24;995.0;-35;-832;-31;-24
613;-4;-4;-3;-12;922.0;19;-1;1014.0;-37;-816;-12;-1
617;0;-4;1;17;941.0;17;8;1007.0;-37;-813;17;8
618;3;-4;4;26;933.0;16;8;1005.0;-37;-811;26;8
479;2;2;2;-23;949.0;-68;45;1018.0;-26;-899;-23;45
615;-1;-4;5;-13;933.0;13;11;994.0;-37;-812;-13;11
619;6;0;5;9;879.0;12;-17;986.0;-35;-812;9;-17
625;4;-4;11;-15;933.0;9;17;987.0;-37;-813;-15;17
618;5;-4;6;10;915.0;13;6;998.0;-37;-806;10;6
614;-2;0;-2;1;888.0;17;8;1010.0;-35;-823;1;8
616;0;-4;3;4;927.0;15;19;995.0;-37;-815;4;19
617;-2;-4;5;-6;939.0;13;7;1009.0;-37;-818;-6;7
606;7;1;0;27;849.0;-10;23;916.0;-36;-821;27;23
484;1;2;0;4;932.0;-56;-10;1013.0;-26;-896;4;-10
486;0;8;-4;15;965.0;-94;18;1013.0;-23;-889;15;18
597;-1;0;-4;-5;884.0;9;-32;955.0;-34;-839;-5;-32
612;-9;-4;-1;7;923.0;21;4;1008.0;-37;-821;7;4
619;-3;-4;7;6;952.0;15;-3;1001.0;-37;-816;6;-3
592;11;4;-10;-35;899.0;-4;12;976.0;-35;-824;-35;12
658;31;3;-130;-518;800.0;7;1749;944.0;-33;-767;-518;1749
616;-2;-4;-1;15;913.0;20;8;1013.0;-37;-814;15;8
610;3;0;-5;-12;887.0;18;14;979.0;-35;-818;-12;14
611;-3;1;4;17;929.0;3;-11;1009.0;-36;-818;17;-11
311;232;-38;-42;-149;978.0;379;-845;913.0;-17;-866;-149;-845
617;9;1;-7;4;924.0;23;-20;991.0;-36;-811;4;-20
614;-4;-4;6;-18;932.0;10;10;995.0;-37;-816;-18;10
493;1;6;-3;-9;897.0;-93;-27;960.0;-29;-886;-9;-27
1505;1807;14;-133;-1424;32.0;703;-1033;1022.0;-79;-2016;-1424;-1033
481;8;6;0;33;888.0;-117;-9;940.0;-28;-890;33;-9
620;1;-4;1;-2;934.0;19;9;1004.0;-37;-813;-2;9
609;0;0;-6;-5;878.0;18;25;1002.0;-35;-822;-5;25
483;3;7;-6;8;924.0;-80;-14;977.0;-27;-887;8;-14
610;-1;0;-1;-10;887.0;16;-27;990.0;-35;-822;-10;-27
542;-290;7;-30;36;878.0;-90;2;1091.0;-14;-889;36;2
607;-3;0;3;-4;888.0;12;-22;1006.0;-35;-819;-4;-22
282;-71;-48;-252;696;836.0;984;848;883.0;-10;-567;696;848
620;-3;-4;-2;16;928.0;22;-4;1005.0;-37;-815;16;-4
792;17;-1;-13;1876;859.0;-18;-2151;821.0;-39;-955;1876;-2151
607;-5;0;-3;35;904.0;17;11;1003.0;-35;-822;35;11
483;4;2;-5;-25;946.0;-64;-19;995.0;-26;-896;-25;-19
589;-3;4;-1;55;931.0;-13;9;991.0;-35;-838;55;9
600;2;0;0;-5;869.0;10;25;991.0;-34;-827;-5;25
601;7;0;-1;-27;896.0;13;5;1001.0;-34;-829;-27;5
485;5;2;-2;12;941.0;-56;-3;1015.0;-26;-894;12;-3
614;0;0;4;-11;896.0;11;8;996.0;-35;-820;-11;8
608;2;0;-1;-3;881.0;18;32;966.0;-35;-819;-3;32
589;-3;4;3;26;913.0;-14;-29;1013.0;-35;-834;26;-29
595;5;4;5;27;923.0;-11;24;1016.0;-35;-831;27;24
611;1;0;0;5;881.0;16;15;983.0;-35;-821;5;15
490;0;2;-2;1;932.0;-45;5;1034.0;-26;-893;1;5
595;4;4;-1;-24;897.0;-7;-14;1023.0;-35;-831;-24;-14
614;8;0;-3;-2;889.0;22;-14;1002.0;-35;-814;-2;-14
487;-5;2;1;-9;924.0;-42;1;1005.0;-26;-898;-9;1
597;0;1;-7;-16;950.0;13;7;1014.0;-36;-824;-16;7
592;0;0;0;11;869.0;6;-24;951.0;-34;-828;11;-24
619;2;-4;0;15;936.0;17;-1;994.0;-37;-813;15;-1
481;-40;5;16;34;941.0;-35;-10;920.0;-30;-886;34;-10
481;-13;3;0;-8;907.0;-53;8;929.0;-27;-892;-8;8
615;10;0;4;9;882.0;15;12;1015.0;-35;-814;9;12
639;168;3;-17;661;714.0;91;-3339;1021.0;-24;-912;661;-3339
615;1;-4;1;15;932.0;15;10;1000.0;-37;-813;15;10
611;2;0;1;-6;875.0;14;7;992.0;-35;-818;-6;7
600;3;1;1;48;922.0;-20;14;992.0;-35;-825;48;14
476;8;6;13;-9;1000.0;-84;-8;972.0;-27;-901;-9;-8
615;1;-4;0;14;913.0;16;10;1010.0;-37;-813;14;10
487;2;2;1;-16;923.0;-47;-14;983.0;-26;-894;-16;-14
584;1;1;-2;51;933.0;-4;22;980.0;-35;-836;51;22
480;12;4;2;11;878.0;-49;-3;954.0;-28;-890;11;-3
473;-2;11;3;23;909.0;-81;2;984.0;-27;-894;23;2
499;20;4;2;67;902.0;-75;25;825.0;-28;-885;67;25
492;-1;4;-4;26;909.0;-57;-10;933.0;-28;-898;26;-10
481;-2;2;6;-7;932.0;-49;-7;998.0;-26;-899;-7;-7
607;-1;0;-5;8;880.0;20;10;996.0;-35;-819;8;10
482;4;11;-3;1;934.0;-79;19;977.0;-27;-894;1;19
506;-45;9;24;271;933.0;-88;149;903.0;-29;-883;271;149
482;4;4;-3;110;910.0;-63;43;917.0;-29;-889;110;43
475;0;11;4;13;931.0;-83;-7;957.0;-27;-896;13;-7
588;-2;1;-2;37;926.0;-2;39;985.0;-35;-838;37;39
487;16;3;28;-4;915.0;-55;-12;950.0;-30;-902;-4;-12
594;-1;4;6;27;897.0;-13;43;1004.0;-35;-834;27;43
476;81;3;25;62;912.0;46;133;909.0;-27;-910;62;133
492;-4;5;4;-79;927.0;-78;-37;990.0;-29;-890;-79;-37
473;3;2;1;-12;944.0;-77;-17;994.0;-26;-895;-12;-17
620;4;-1;-1;-1;852.0;31;-14;983.0;-36;-812;-1;-14
591;1;4;5;-25;914.0;-15;21;1024.0;-35;-833;-25;21
596;3;4;-2;39;912.0;-5;-13;1001.0;-35;-832;39;-13
491;-3;2;-2;1;962.0;-52;11;925.0;-30;-896;1;11
594;8;1;-2;-6;907.0;5;38;1003.0;-35;-830;-6;38
585;1;1;-2;-16;877.0;-1;19;930.0;-34;-843;-16;19
593;6;1;9;33;879.0;-8;56;941.0;-34;-835;33;56
486;2;11;-3;-11;878.0;-90;-14;986.0;-27;-894;-11;-14
603;3;0;8;-29;897.0;3;15;995.0;-34;-825;-29;15
619;3;-4;1;8;933.0;19;-1;1014.0;-37;-816;8;-1
488;5;4;2;-6;942.0;-55;9;808.0;-29;-896;-6;9
488;-5;3;3;-25;895.0;-41;4;898.0;-29;-890;-25;4
608;6;0;-4;-1;896.0;27;4;992.0;-35;-813;-1;4
482;4;11;-3;-17;941.0;-66;1;961.0;-27;-897;-17;1
613;-2;-4;3;0;935.0;13;4;1013.0;-37;-816;0;4
491;5;3;1;3;896.0;-34;5;894.0;-29;-892;3;5
708;1;-8;-6;-49;850.0;147;-97;942.0;-44;-716;-49;-97
482;18;-1;0;48;908.0;-12;13;928.0;-27;-894;48;13
489;2;2;-1;8;956.0;-56;6;921.0;-30;-894;8;6
627;1;-4;6;-5;933.0;20;-2;976.0;-37;-807;-5;-2
616;-6;-4;-6;17;953.0;21;11;989.0;-37;-820;17;11
624;6;-4;10;15;932.0;10;-6;1004.0;-37;-806;15;-6
492;6;2;5;-25;942.0;-58;-10;917.0;-30;-892;-25;-10
478;-1;11;-5;-15;933.0;-58;3;967.0;-27;-900;-15;3
611;2;0;1;36;878.0;14;-10;995.0;-35;-821;36;-10
604;-8;0;6;41;898.0;9;7;966.0;-35;-824;41;7
611;9;0;5;35;884.0;18;-3;981.0;-35;-807;35;-3
487;2;2;-2;3;934.0;-63;-5;929.0;-30;-890;3;-5
487;1;2;0;6;930.0;-64;-13;930.0;-30;-894;6;-13
498;-2;3;8;16;771.0;-42;-6;927.0;-29;-890;16;-6
493;-4;2;-9;10;949.0;-56;-24;938.0;-30;-893;10;-24
475;0;11;2;16;933.0;-66;11;981.0;-27;-899;16;11
475;-3;11;-2;10;952.0;-62;-7;955.0;-27;-898;10;-7
489;9;2;-2;13;948.0;-58;-11;1004.0;-26;-889;13;-11
477;0;11;5;25;932.0;-70;0;965.0;-27;-903;25;0
488;-1;5;2;-5;906.0;-94;-7;964.0;-29;-891;-5;-7
601;0;0;2;-29;878.0;15;-4;953.0;-35;-821;-29;-4
615;-2;-4;4;4;932.0;13;4;1010.0;-37;-813;4;4
481;3;11;-2;-2;946.0;-64;0;956.0;-27;-894;-2;0
616;-1;-4;5;14;939.0;12;8;994.0;-37;-811;14;8
616;2;-4;5;5;936.0;12;12;998.0;-37;-807;5;12
607;5;0;2;-15;877.0;16;-22;975.0;-35;-822;-15;-22
478;3;2;0;33;940.0;-71;2;1024.0;-27;-897;33;2
487;-7;3;-4;0;956.0;-64;-6;950.0;-30;-897;0;-6
-153;98;-60;27;1381;779.0;1043;-1456;207.0;11;-660;1381;-1456
597;3;4;4;-36;925.0;-9;-28;1012.0;-35;-833;-36;-28
495;2;9;-2;0;933.0;-110;-5;980.0;-29;-884;0;-5
590;2;4;7;28;910.0;-14;37;1001.0;-35;-827;28;37
479;8;11;3;16;942.0;-69;2;963.0;-27;-893;16;2
592;0;1;3;-1;942.0;6;-32;985.0;-35;-823;-1;-32
510;93;1;43;58;615.0;-75;10;1048.0;-24;-892;58;10
618;1;-4;2;-4;923.0;18;0;995.0;-37;-814;-4;0
482;4;12;2;34;933.0;-84;5;969.0;-27;-895;34;5
746;-224;-5;125;706;610.0;55;-248;950.0;-43;-1217;706;-248
591;0;4;-4;-35;906.0;-5;-3;1014.0;-35;-837;-35;-3
579;-13;1;-1;47;910.0;-5;27;1020.0;-35;-844;47;27
502;6;9;-2;14;930.0;-106;4;1003.0;-29;-874;14;4
573;-9;1;-7;57;933.0;-8;17;976.0;-34;-843;57;17
581;2;1;2;38;864.0;-8;-8;1011.0;-33;-841;38;-8
580;-3;1;5;8;878.0;-9;-28;926.0;-34;-839;8;-28
499;-5;9;2;0;924.0;-92;-1;994.0;-29;-881;0;-1
618;0;-4;4;-5;921.0;13;-1;1011.0;-37;-812;-5;-1
483;6;2;0;-5;934.0;-58;-11;1011.0;-26;-888;-5;-11
621;4;-4;-1;-7;922.0;18;16;1008.0;-37;-813;-7;16
579;0;1;-9;26;878.0;5;28;927.0;-34;-839;26;28
481;-2;2;0;16;935.0;-54;8;1001.0;-26;-894;16;8
475;-6;2;-4;2;951.0;-67;-1;1021.0;-26;-899;2;-1
504;-7;9;-7;9;915.0;-91;17;1010.0;-29;-878;9;17
500;-2;9;-2;19;920.0;-94;2;995.0;-29;-881;19;2
492;0;9;2;12;901.0;-94;5;1006.0;-29;-877;12;5
506;-2;9;-3;-1;922.0;-95;-4;1022.0;-29;-878;-1;-4
501;-4;9;4;-5;914.0;-93;11;1007.0;-29;-881;-5;11
472;-54;8;18;-112;1315.0;-91;-47;795.0;-31;-893;-112;-47
496;6;9;2;6;939.0;-98;-42;1014.0;-29;-884;6;-42
505;0;9;8;12;924.0;-92;10;1017.0;-29;-871;12;10
507;-7;9;0;-17;930.0;-87;1;1001.0;-29;-880;-17;1
500;-1;9;2;13;894.0;-91;-4;1004.0;-29;-883;13;-4
508;-91;18;106;643;951.0;-110;-1641;913.0;-33;-820;643;-1641
609;-6;-3;-3;-21;940.0;13;8;1001.0;-36;-818;-21;8
583;14;0;1;29;915.0;-9;37;1023.0;-33;-844;29;37
499;5;9;-3;3;924.0;-98;-3;999.0;-29;-878;3;-3
583;0;2;3;-45;896.0;-23;-29;984.0;-35;-832;-45;-29
602;6;3;8;1;905.0;-9;-36;993.0;-35;-824;1;-36
492;0;3;5;-1;943.0;-49;-7;994.0;-27;-896;-1;-7
488;-24;5;55;7;862.0;-94;28;1402.0;-26;-857;7;28
493;6;9;3;12;915.0;-100;18;1003.0;-29;-883;12;18
481;-3;2;-3;24;942.0;-52;1;983.0;-27;-896;24;1
595;-2;3;13;42;902.0;-14;25;994.0;-35;-823;42;25
493;3;9;-2;8;923.0;-106;20;1026.0;-29;-884;8;20
620;-3;-3;0;18;933.0;16;17;996.0;-36;-814;18;17
580;1;1;0;16;877.0;-10;45;995.0;-33;-841;16;45
566;3;1;-5;-9;909.0;-27;26;1035.0;-33;-853;-9;26
379;199;-2;-64;180;231.0;-180;-685;719.0;-28;-886;180;-685
617;-2;-4;-2;6;933.0;20;15;1005.0;-37;-819;6;15
621;-3;-3;1;4;936.0;15;-10;1001.0;-36;-813;4;-10
615;-1;-4;3;21;926.0;14;-6;994.0;-37;-812;21;-6
617;-6;-3;1;-4;946.0;13;18;991.0;-36;-814;-4;18
472;1;6;-2;29;898.0;-122;36;955.0;-27;-895;29;36
604;-1;1;8;-32;935.0;-25;-11;985.0;-35;-841;-32;-11
591;-1;3;1;-4;919.0;-1;-34;1006.0;-35;-828;-4;-34
624;3;-3;8;12;936.0;10;-2;994.0;-36;-807;12;-2
495;5;9;1;36;930.0;-96;31;1013.0;-29;-880;36;31
575;12;0;-10;25;838.0;7;6;1037.0;-33;-840;25;6
496;-3;9;2;7;924.0;-90;-13;1014.0;-29;-887;7;-13
481;0;5;-9;9;888.0;-92;4;972.0;-27;-892;9;4
500;-3;7;-22;173;882.0;-85;83;1295.0;-29;-889;173;83
475;-25;2;-104;-172;866.0;69;-13;775.0;-31;-817;-172;-13
615;0;-4;3;6;942.0;12;15;1016.0;-37;-813;6;15
577;8;1;-13;-4;860.0;8;-11;1001.0;-33;-841;-4;-11
564;1;1;-1;53;905.0;-22;24;1003.0;-33;-847;53;24
600;-1;0;-4;-23;892.0;16;17;1003.0;-34;-829;-23;17
618;2;-4;-2;24;933.0;18;4;994.0;-37;-815;24;4
454;-5;-1;-83;65;1098.0;80;-41;1426.0;-30;-867;65;-41
599;3;3;2;14;907.0;2;26;1022.0;-35;-827;14;26
603;1;0;5;-19;902.0;8;-16;1005.0;-34;-825;-19;-16
615;0;-4;1;3;923.0;17;0;1013.0;-37;-814;3;0
591;-2;3;2;-22;921.0;-5;-2;1018.0;-35;-835;-22;-2
482;-2;8;5;13;904.0;-148;10;965.0;-30;-887;13;10
520;-24;-5;110;255;508.0;-52;204;787.0;-30;-872;255;204
621;1;-4;2;3;922.0;13;26;1005.0;-37;-817;3;26
579;-3;1;0;-25;882.0;-25;-28;1008.0;-33;-851;-25;-28
567;-7;5;3;-43;870.0;-19;-29;778.0;-33;-850;-43;-29
491;-4;9;5;4;923.0;-99;-11;997.0;-29;-889;4;-11
614;-1;-4;-2;-9;938.0;11;-11;993.0;-37;-815;-9;-11
591;-2;3;4;23;920.0;-2;29;1012.0;-35;-826;23;29
569;0;1;4;-20;890.0;-27;5;1030.0;-33;-845;-20;5
493;1;9;-4;13;905.0;-104;6;996.0;-29;-878;13;6
576;2;1;10;4;923.0;-31;49;1000.0;-33;-840;4;49
589;-3;3;-3;-29;906.0;1;-12;1019.0;-35;-832;-29;-12
588;-2;3;-6;-39;915.0;4;6;994.0;-35;-828;-39;6
598;3;3;3;-3;917.0;-2;-6;1034.0;-35;-831;-3;-6
597;3;3;4;-13;914.0;-7;-23;1009.0;-35;-833;-13;-23
476;6;7;-7;13;906.0;-122;3;938.0;-27;-887;13;3
595;1;3;5;0;901.0;-8;39;1014.0;-35;-832;0;39
573;1;1;0;5;917.0;-21;14;1039.0;-33;-848;5;14
613;0;-4;-2;-13;938.0;18;0;989.0;-37;-814;-13;0
539;-7;12;-132;21;927.0;-74;23;851.0;-27;-888;21;23
573;-2;1;-6;16;859.0;-15;-4;1014.0;-33;-848;16;-4
619;1;-4;6;-9;942.0;11;2;1001.0;-37;-816;-9;2
483;-7;4;3;19;968.0;-66;7;995.0;-27;-900;19;7
592;-2;3;-1;-31;895.0;-1;-5;1015.0;-35;-832;-31;-5
600;15;0;-2;23;874.0;0;-6;1017.0;-34;-822;23;-6
484;3;4;5;3;960.0;-52;8;965.0;-27;-894;3;8
567;-1;1;3;26;878.0;-20;38;1004.0;-33;-842;26;38
541;639;67;766;83;977.0;-121;76;956.0;25;-856;83;76
593;1;4;11;-55;906.0;-20;1;1014.0;-35;-832;-55;1
576;5;1;-1;34;907.0;-19;16;1029.0;-33;-826;34;16
493;3;9;-4;1;910.0;-96;-12;1005.0;-29;-881;1;-12
613;-6;-4;8;-13;935.0;9;7;1005.0;-37;-819;-13;7
486;-2;9;5;22;928.0;-89;-5;1005.0;-29;-887;22;-5
615;0;-4;0;-9;937.0;15;-4;1015.0;-37;-816;-9;-4
617;-2;-4;0;16;929.0;19;15;1021.0;-37;-814;16;15
481;6;11;0;-14;914.0;-83;-20;972.0;-27;-895;-14;-20
619;3;-4;9;16;942.0;12;-25;994.0;-37;-811;16;-25
490;4;9;0;-14;919.0;-98;20;1006.0;-29;-882;-14;20
720;0;-6;-25;-114;880.0;152;-202;977.0;-45;-713;-114;-202
620;6;-4;5;29;941.0;16;-5;993.0;-37;-807;29;-5
500;11;4;10;-8;929.0;-72;-16;795.0;-29;-883;-8;-16
623;3;-4;5;2;940.0;14;-23;976.0;-37;-815;2;-23
484;-3;3;1;-17;910.0;-50;-16;924.0;-27;-899;-17;-16
484;-6;4;1;35;969.0;-62;2;961.0;-27;-899;35;2
473;3;5;-3;1;951.0;-73;26;947.0;-32;-890;1;26
486;2;8;-3;-9;929.0;-91;-37;1008.0;-23;-884;-9;-37
609;-7;-4;-4;-33;930.0;11;15;998.0;-37;-819;-33;15
595;5;3;-5;-24;913.0;5;9;1033.0;-35;-829;-24;9
684;-572;23;-372;-235;916.0;268;123;918.0;-24;-943;-235;123
618;0;-4;-1;-24;916.0;11;9;1018.0;-37;-817;-24;9
493;0;9;-3;18;915.0;-103;-10;1001.0;-29;-884;18;-10
619;-4;-4;3;-28;935.0;14;-4;1016.0;-37;-819;-28;-4
613;-4;-4;2;-22;945.0;15;-17;977.0;-37;-816;-22;-17
490;-1;9;27;12;885.0;-175;-29;917.0;-29;-879;12;-29
618;-3;-4;10;11;941.0;10;21;1015.0;-37;-812;11;21
475;6;9;5;17;914.0;-111;15;1010.0;-29;-889;17;15
483;0;5;3;36;895.0;-92;5;977.0;-32;-900;36;5
495;4;5;-8;5;918.0;-96;1;1018.0;-29;-882;5;1
384;-232;-4;39;-1458;958.0;137;761;769.0;-29;-1044;-1458;761
479;1;8;-3;-18;919.0;-143;-13;934.0;-29;-895;-18;-13
531;75;1;43;441;846.0;-37;403;961.0;-35;-883;441;403
485;12;5;-9;-17;919.0;-101;-8;968.0;-27;-893;-17;-8
621;4;-4;-1;-14;932.0;17;26;1006.0;-37;-817;-14;26
622;5;-4;-1;26;933.0;21;2;1005.0;-37;-815;26;2
482;-44;-4;-43;-17;906.0;100;-103;1105.0;-27;-829;-17;-103
616;-8;-4;0;17;936.0;17;-16;1018.0;-37;-812;17;-16
493;-14;9;51;26;985.0;-87;41;965.0;-29;-894;26;41
624;6;-4;10;-29;921.0;10;5;994.0;-37;-814;-29;5
503;31;5;45;392;932.0;-136;-38;978.0;-29;-932;392;-38
478;4;2;1;13;970.0;-69;35;986.0;-26;-897;13;35
505;-242;-5;94;852;385.0;-125;699;780.0;-38;-928;852;699
492;3;9;2;-10;917.0;-96;-12;1016.0;-29;-882;-10;-12
494;0;9;1;8;921.0;-92;-4;1024.0;-29;-884;8;-4
467;4;6;3;-3;1069.0;-90;1;960.0;-27;-905;-3;1
619;-3;-4;-1;22;924.0;20;6;1024.0;-37;-812;22;6
501;-2;9;7;4;921.0;-93;37;1031.0;-29;-879;4;37
615;-8;-3;22;34;938.0;5;8;1014.0;-36;-813;34;8
630;6;-4;9;36;950.0;13;13;977.0;-37;-817;36;13
475;-3;6;-1;30;907.0;-124;2;955.0;-27;-893;30;2
617;0;0;2;26;884.0;17;-15;1009.0;-35;-813;26;-15
509;11;7;21;713;879.0;-133;-913;959.0;-29;-881;713;-913
623;0;-3;5;3;933.0;12;22;1014.0;-36;-810;3;22
623;0;-3;5;-4;924.0;11;17;1023.0;-36;-812;-4;17
613;-3;-4;1;14;934.0;15;-35;1010.0;-37;-817;14;-35
483;0;2;-2;-26;941.0;-51;9;1013.0;-26;-892;-26;9
489;30;7;-8;30;953.0;-73;-12;927.0;-28;-884;30;-12
621;3;-4;1;0;938.0;18;21;1003.0;-37;-815;0;21
473;2;2;3;-5;924.0;-72;-7;1004.0;-26;-895;-5;-7
598;80;-6;-5;37;970.0;-54;3;714.0;-30;-817;37;3
485;-8;5;0;22;919.0;-91;0;1046.0;-29;-887;22;0
623;4;-4;3;-13;925.0;16;15;1005.0;-37;-814;-13;15
486;7;11;7;17;940.0;-67;-22;917.0;-27;-897;17;-22
518;76;1;18;-34;1641.0;-74;-42;1309.0;-35;-921;-34;-42
618;2;-4;0;8;944.0;19;-11;1003.0;-37;-813;8;-11
491;0;9;8;6;936.0;-93;10;1025.0;-29;-892;6;10
617;-2;-4;-2;-4;942.0;19;6;1015.0;-37;-820;-4;6
732;-2;-18;-2;90;889.0;215;198;1004.0;-45;-663;90;198
