Accelerometer RUA^ accY;Accelerometer RKN_ accZ;Accelerometer RUA_ accY;Accelerometer LUA^ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit BACK magneticY
1187.0;34.0;980.0;902.0;975.0;-830.0;-483.0;613.0;-149;-146.0;?;-75.0;146.0
1143.0;71.0;?;994.0;1037.0;-905.0;-497.0;617.0;-155;-200.0;-134.0;-80.0;153.0
1123.0;11.0;1151.0;968.0;1065.0;-974.0;-512.0;621.0;-161;-313.0;?;-90.0;162.0
1110.0;-21.0;1077.0;1018.0;980.0;-1068.0;-526.0;624.0;?;-379.0;-152.0;-95.0;?
1075.0;-20.0;1016.0;1026.0;?;-1049.0;?;628.0;-162;-388.0;-152.0;-103.0;154.0
1097.0;7.0;967.0;1039.0;898.0;-999.0;-552.0;633.0;-161;-438.0;?;-105.0;151.0
1073.0;-63.0;911.0;969.0;937.0;-928.0;-564.0;637.0;-161;-377.0;-153.0;?;144.0
1058.0;-86.0;855.0;?;973.0;?;-574.0;?;?;-299.0;-161.0;-114.0;138.0
1044.0;5.0;873.0;967.0;1006.0;-818.0;?;642.0;-161;-258.0;-171.0;-111.0;133.0
1040.0;46.0;934.0;1019.0;?;?;-590.0;644.0;-161;?;-181.0;-105.0;130.0
1022.0;20.0;996.0;1028.0;1024.0;-834.0;-598.0;?;-161;?;-186.0;-99.0;120.0
?;48.0;967.0;1003.0;1006.0;-888.0;-604.0;645.0;-161;-342.0;-184.0;-89.0;116.0
1100.0;60.0;994.0;?;1093.0;-910.0;-609.0;646.0;-161;-346.0;-175.0;-77.0;112.0
1137.0;51.0;1054.0;1032.0;1009.0;-891.0;-612.0;647.0;-161;-347.0;-168.0;-63.0;108.0
1064.0;87.0;990.0;989.0;906.0;-940.0;-616.0;647.0;-161;?;-165.0;-52.0;?
1015.0;118.0;965.0;937.0;?;?;-622.0;645.0;-161;-336.0;-162.0;-40.0;104.0
929.0;31.0;907.0;973.0;888.0;-897.0;-630.0;?;-161;-490.0;-156.0;-37.0;101.0
968.0;7.0;921.0;996.0;?;-879.0;-635.0;649.0;-160;-419.0;-159.0;-39.0;97.0
986.0;66.0;977.0;1025.0;1081.0;-818.0;-637.0;655.0;-160;-508.0;-166.0;-46.0;101.0
978.0;24.0;990.0;1002.0;1051.0;-855.0;-637.0;657.0;-160;-426.0;-173.0;-55.0;102.0
983.0;23.0;981.0;948.0;1023.0;-890.0;-640.0;658.0;-161;-322.0;?;-71.0;104.0
996.0;14.0;1009.0;985.0;966.0;-906.0;-643.0;662.0;-160;-278.0;-179.0;?;101.0
1007.0;1.0;?;943.0;866.0;-921.0;-646.0;665.0;-160;-193.0;-183.0;-94.0;104.0
1056.0;-48.0;958.0;914.0;?;-924.0;-649.0;669.0;-160;-126.0;-186.0;-106.0;106.0
1045.0;-117.0;?;937.0;821.0;-909.0;?;673.0;-160;-167.0;-193.0;-107.0;102.0
940.0;-74.0;?;907.0;1121.0;-894.0;-653.0;674.0;-161;-278.0;-197.0;-101.0;101.0
945.0;-45.0;917.0;974.0;1162.0;-896.0;-654.0;675.0;-160;-166.0;-193.0;-98.0;92.0
951.0;-164.0;?;972.0;1021.0;-911.0;-657.0;674.0;-159;-45.0;-186.0;-87.0;?
950.0;-283.0;?;998.0;834.0;-844.0;-663.0;673.0;-159;-40.0;?;-77.0;82.0
971.0;-390.0;774.0;1035.0;710.0;-773.0;-669.0;672.0;-159;-36.0;-153.0;-72.0;79.0
976.0;-415.0;796.0;1017.0;733.0;-710.0;-674.0;672.0;-156;-160.0;-131.0;-65.0;?
922.0;-373.0;778.0;1018.0;802.0;-723.0;-679.0;672.0;-154;-275.0;-119.0;-58.0;77.0
882.0;-324.0;767.0;1004.0;819.0;-721.0;-684.0;673.0;-150;-297.0;-114.0;-51.0;82.0
895.0;-187.0;807.0;1017.0;850.0;-708.0;-689.0;674.0;-144;-364.0;-112.0;-44.0;90.0
950.0;-107.0;?;997.0;949.0;-725.0;-693.0;675.0;-135;-432.0;-115.0;-39.0;97.0
976.0;31.0;940.0;1072.0;997.0;-749.0;-696.0;676.0;-110;-446.0;?;-29.0;109.0
1026.0;193.0;991.0;1086.0;1041.0;-804.0;-698.0;677.0;-77;-437.0;-134.0;-28.0;123.0
1015.0;385.0;991.0;1198.0;1040.0;-884.0;-700.0;674.0;-70;-491.0;-134.0;-36.0;?
1019.0;?;942.0;1158.0;1084.0;-917.0;-700.0;671.0;?;-487.0;-143.0;-47.0;154.0
1221.0;?;1073.0;1289.0;1094.0;-880.0;-698.0;670.0;-136;-484.0;-162.0;-60.0;178.0
1297.0;65.0;?;1306.0;1222.0;?;?;668.0;-166;?;-182.0;-76.0;205.0
1386.0;595.0;1314.0;1115.0;1437.0;-1008.0;-697.0;662.0;-172;-605.0;?;-94.0;232.0
1309.0;-228.0;1413.0;894.0;1329.0;-1110.0;-691.0;660.0;-171;-371.0;-202.0;-99.0;244.0
1132.0;-280.0;1246.0;?;1051.0;-1260.0;?;658.0;?;-121.0;-191.0;-91.0;247.0
1003.0;251.0;936.0;703.0;962.0;-1305.0;-691.0;660.0;-162;?;-174.0;-66.0;238.0
1033.0;8.0;848.0;611.0;962.0;?;-691.0;?;-159;-242.0;-157.0;-38.0;224.0
1111.0;-240.0;896.0;738.0;953.0;-839.0;-697.0;665.0;-155;-169.0;-154.0;?;214.0
1120.0;-127.0;980.0;809.0;935.0;-809.0;-700.0;666.0;-151;-157.0;-160.0;-21.0;202.0
1080.0;59.0;1019.0;894.0;1010.0;-872.0;-701.0;668.0;?;-188.0;-165.0;-34.0;181.0
959.0;177.0;995.0;?;933.0;-940.0;-702.0;668.0;-149;-195.0;-171.0;-46.0;152.0
879.0;131.0;940.0;968.0;850.0;-963.0;?;670.0;-148;-213.0;-168.0;-63.0;129.0
863.0;160.0;?;945.0;800.0;-925.0;-704.0;671.0;?;-236.0;?;-65.0;107.0
?;?;800.0;?;746.0;-847.0;-706.0;672.0;-141;-237.0;-132.0;?;92.0
927.0;171.0;773.0;1006.0;777.0;-766.0;-707.0;673.0;-137;-237.0;-117.0;-45.0;78.0
984.0;48.0;?;957.0;773.0;-723.0;-707.0;673.0;-139;-193.0;-110.0;-32.0;66.0
984.0;188.0;795.0;940.0;783.0;-704.0;-707.0;674.0;-139;-269.0;-104.0;-26.0;55.0
970.0;?;815.0;907.0;798.0;-727.0;-708.0;674.0;-139;-322.0;-106.0;-20.0;47.0
983.0;?;816.0;877.0;835.0;-741.0;-708.0;674.0;-139;-393.0;-112.0;-15.0;42.0
1008.0;81.0;820.0;?;?;-759.0;-709.0;675.0;-139;-381.0;?;?;36.0
1034.0;70.0;931.0;949.0;1040.0;-765.0;-711.0;673.0;-139;-464.0;-129.0;?;?
1125.0;165.0;1072.0;1119.0;1153.0;-796.0;-713.0;671.0;-139;?;-141.0;-7.0;28.0
1221.0;265.0;1182.0;1169.0;1243.0;-894.0;-714.0;671.0;-140;-546.0;-151.0;-8.0;28.0
1213.0;314.0;1224.0;1147.0;?;-1013.0;-717.0;?;-140;-531.0;-157.0;-7.0;25.0
1163.0;321.0;?;1075.0;1141.0;-1110.0;-719.0;?;-140;-499.0;-166.0;-10.0;14.0
1146.0;165.0;?;1124.0;1076.0;?;-719.0;668.0;?;?;-185.0;-14.0;1.0
952.0;107.0;1027.0;1070.0;977.0;-1059.0;-719.0;668.0;-140;-537.0;-202.0;-23.0;-17.0
827.0;?;874.0;997.0;849.0;?;?;670.0;-140;-494.0;-218.0;-28.0;-25.0
764.0;177.0;866.0;929.0;941.0;-862.0;-719.0;670.0;-140;-379.0;-223.0;-33.0;-36.0
858.0;134.0;936.0;968.0;1027.0;-768.0;?;667.0;-140;-263.0;-222.0;-36.0;-45.0
?;?;1008.0;1034.0;1038.0;-800.0;-722.0;662.0;-140;-116.0;-216.0;-33.0;-57.0
960.0;-404.0;963.0;1077.0;972.0;-898.0;-723.0;658.0;-140;-98.0;-203.0;-27.0;-66.0
976.0;-675.0;923.0;1041.0;869.0;-971.0;-723.0;?;-139;-106.0;-185.0;-20.0;-69.0
922.0;-591.0;857.0;942.0;800.0;-926.0;-721.0;657.0;-139;-169.0;-170.0;-10.0;-78.0
886.0;-554.0;806.0;869.0;796.0;-861.0;-718.0;657.0;?;-218.0;-151.0;?;-80.0
869.0;-361.0;792.0;849.0;849.0;-793.0;-715.0;657.0;-137;-194.0;-142.0;11.0;-82.0
878.0;?;803.0;869.0;832.0;-754.0;-712.0;657.0;-138;-171.0;-140.0;21.0;-89.0
880.0;-380.0;797.0;921.0;?;-745.0;-710.0;656.0;-136;-155.0;-138.0;32.0;-98.0
870.0;-396.0;809.0;913.0;815.0;-752.0;-709.0;654.0;-131;-251.0;-134.0;46.0;-109.0
883.0;-295.0;793.0;896.0;773.0;-744.0;-708.0;650.0;-129;-409.0;-116.0;?;-115.0
935.0;-127.0;776.0;925.0;799.0;-736.0;-709.0;648.0;-128;-556.0;-101.0;75.0;?
993.0;48.0;797.0;953.0;793.0;-711.0;-708.0;647.0;-127;-660.0;-84.0;91.0;-128.0
1042.0;232.0;?;1046.0;896.0;-699.0;-704.0;648.0;-130;-632.0;-69.0;107.0;-132.0
1025.0;965.0;978.0;1101.0;892.0;-703.0;-699.0;649.0;-134;-686.0;-59.0;121.0;-138.0
1096.0;839.0;1018.0;1137.0;1027.0;-783.0;-687.0;655.0;-135;-672.0;-50.0;134.0;-143.0
1319.0;-275.0;1028.0;1266.0;?;-901.0;-679.0;658.0;-135;-647.0;-38.0;148.0;-148.0
?;-176.0;1022.0;1139.0;793.0;-918.0;?;664.0;-130;-989.0;?;166.0;-141.0
1274.0;72.0;1120.0;1049.0;1217.0;-914.0;-658.0;?;?;-1761.0;-19.0;186.0;-140.0
1127.0;35.0;1353.0;960.0;1412.0;-856.0;-645.0;678.0;-120;-2404.0;-14.0;210.0;-135.0
992.0;-372.0;1074.0;731.0;1394.0;-1043.0;-634.0;678.0;-113;-2087.0;-4.0;232.0;-136.0
?;-80.0;658.0;804.0;1245.0;-1184.0;-626.0;676.0;-112;-1007.0;7.0;257.0;-145.0
?;-226.0;497.0;859.0;1214.0;-897.0;-619.0;674.0;?;-507.0;19.0;285.0;-148.0
1258.0;-65.0;?;887.0;1103.0;-608.0;-613.0;673.0;-101;-250.0;28.0;306.0;-155.0
1130.0;213.0;662.0;924.0;716.0;?;-608.0;673.0;-95;?;35.0;317.0;-164.0
?;162.0;570.0;?;371.0;-618.0;-604.0;673.0;-93;-2.0;47.0;319.0;-182.0
808.0;?;460.0;886.0;291.0;-642.0;-602.0;?;-90;241.0;59.0;315.0;-199.0
778.0;129.0;?;?;382.0;-499.0;-600.0;676.0;?;263.0;71.0;304.0;-216.0
810.0;?;445.0;931.0;512.0;-449.0;-597.0;675.0;-90;234.0;85.0;298.0;?
841.0;176.0;449.0;967.0;594.0;?;?;?;?;185.0;99.0;302.0;-251.0
908.0;?;461.0;978.0;747.0;-451.0;-592.0;668.0;-93;111.0;114.0;310.0;-269.0
901.0;9.0;480.0;956.0;941.0;-488.0;-589.0;664.0;-93;-8.0;131.0;324.0;-286.0
872.0;-122.0;?;932.0;1210.0;-534.0;-587.0;?;-93;-136.0;147.0;342.0;-304.0
?;101.0;818.0;921.0;1561.0;?;-585.0;651.0;-93;-419.0;169.0;364.0;-320.0
1071.0;-46.0;1268.0;984.0;1935.0;-794.0;-581.0;649.0;-93;?;191.0;390.0;-333.0
1256.0;141.0;1506.0;1166.0;2053.0;-1173.0;-579.0;643.0;-93;-908.0;208.0;418.0;?
1368.0;371.0;1567.0;1155.0;1908.0;-1564.0;?;634.0;-93;-759.0;225.0;447.0;-354.0
1403.0;390.0;1619.0;1200.0;1872.0;-1659.0;-579.0;636.0;-93;-411.0;256.0;470.0;-356.0
1421.0;289.0;1481.0;1174.0;1665.0;-1584.0;-577.0;633.0;-93;-344.0;278.0;490.0;-367.0
1238.0;272.0;1328.0;1191.0;1661.0;-1555.0;-571.0;629.0;-93;?;279.0;502.0;?
928.0;141.0;966.0;1021.0;1325.0;-1349.0;?;?;-93;-1129.0;273.0;507.0;-399.0
?;-75.0;786.0;973.0;1315.0;-1095.0;-553.0;616.0;-94;-911.0;280.0;513.0;-418.0
889.0;124.0;864.0;1149.0;1423.0;-736.0;-540.0;602.0;-92;-534.0;288.0;?;-440.0
883.0;-352.0;865.0;1167.0;1440.0;-681.0;-528.0;586.0;-96;-179.0;322.0;537.0;?
?;-1149.0;855.0;1024.0;1247.0;-795.0;-516.0;?;-89;108.0;373.0;556.0;-466.0
872.0;-972.0;816.0;917.0;804.0;-823.0;-503.0;563.0;-94;163.0;414.0;563.0;-474.0
867.0;-432.0;800.0;827.0;?;-816.0;-486.0;554.0;?;7.0;439.0;?;-474.0
833.0;?;763.0;?;775.0;-904.0;-404.0;521.0;-80;-336.0;478.0;465.0;-368.0
841.0;196.0;765.0;899.0;764.0;-802.0;-409.0;518.0;-79;?;485.0;472.0;-382.0
835.0;167.0;743.0;929.0;682.0;?;-413.0;514.0;-81;-323.0;491.0;479.0;-395.0
869.0;?;710.0;949.0;687.0;?;?;511.0;-81;-336.0;494.0;476.0;-399.0
906.0;232.0;682.0;921.0;605.0;-695.0;-417.0;508.0;-83;-376.0;499.0;475.0;-404.0
911.0;121.0;688.0;859.0;632.0;-652.0;-417.0;504.0;?;?;?;467.0;-411.0
919.0;-29.0;649.0;836.0;643.0;-641.0;-416.0;500.0;-85;-282.0;500.0;467.0;-413.0
960.0;121.0;635.0;875.0;669.0;-622.0;-416.0;496.0;-85;-383.0;?;468.0;-416.0
1075.0;116.0;713.0;938.0;833.0;-584.0;-413.0;490.0;-86;-392.0;499.0;468.0;-419.0
1341.0;187.0;?;1146.0;985.0;-592.0;-412.0;489.0;-85;?;500.0;469.0;-421.0
1471.0;?;1021.0;1221.0;995.0;-649.0;-417.0;485.0;-86;-752.0;506.0;468.0;-427.0
1333.0;305.0;1194.0;1347.0;1049.0;-787.0;-416.0;?;-86;-932.0;513.0;?;?
861.0;251.0;1256.0;1310.0;877.0;-1017.0;-421.0;472.0;-86;-1034.0;519.0;469.0;-441.0
670.0;163.0;914.0;?;839.0;-1114.0;-428.0;473.0;-86;?;524.0;477.0;-454.0
833.0;168.0;?;805.0;994.0;-1042.0;-432.0;476.0;-86;?;535.0;484.0;-460.0
1019.0;252.0;981.0;991.0;1141.0;-707.0;-429.0;482.0;-86;-574.0;546.0;483.0;-466.0
1084.0;120.0;1135.0;1054.0;1208.0;-728.0;-422.0;484.0;-86;-480.0;544.0;471.0;-466.0
1084.0;-535.0;1054.0;988.0;1034.0;-958.0;-414.0;483.0;?;-511.0;540.0;466.0;-461.0
999.0;-315.0;929.0;943.0;800.0;-1049.0;-411.0;481.0;-86;-598.0;541.0;465.0;-461.0
983.0;-389.0;729.0;?;563.0;-976.0;-412.0;483.0;-87;-746.0;546.0;465.0;-460.0
905.0;-161.0;642.0;752.0;428.0;-789.0;-417.0;489.0;-88;-897.0;549.0;466.0;-461.0
880.0;-353.0;?;721.0;497.0;-606.0;-424.0;?;-88;-865.0;555.0;463.0;-470.0
920.0;-434.0;493.0;743.0;537.0;-511.0;-432.0;?;-92;-804.0;557.0;464.0;-479.0
920.0;-279.0;?;786.0;547.0;-412.0;-443.0;?;-96;-824.0;550.0;472.0;-489.0
931.0;-342.0;?;?;?;-420.0;-455.0;525.0;-97;-782.0;539.0;?;-497.0
964.0;-357.0;523.0;924.0;486.0;-447.0;-470.0;?;-109;-799.0;525.0;512.0;-507.0
996.0;-174.0;?;973.0;515.0;-465.0;-488.0;542.0;-126;-924.0;510.0;528.0;-512.0
1037.0;-522.0;476.0;1043.0;591.0;-426.0;-507.0;552.0;-138;-1057.0;501.0;535.0;-522.0
1041.0;-548.0;527.0;1061.0;665.0;-373.0;-528.0;563.0;-160;-1166.0;481.0;526.0;-526.0
1058.0;-117.0;459.0;979.0;483.0;-393.0;-546.0;573.0;-155;-1153.0;452.0;517.0;-522.0
855.0;548.0;?;858.0;?;-412.0;-565.0;579.0;-174;-1098.0;412.0;497.0;?
1204.0;489.0;337.0;?;572.0;-342.0;-586.0;585.0;-165;-1220.0;362.0;?;-519.0
1202.0;-253.0;527.0;1197.0;642.0;?;-604.0;?;-158;-1251.0;312.0;?;-514.0
1247.0;-11.0;?;881.0;866.0;-288.0;-615.0;612.0;-214;-986.0;257.0;421.0;-498.0
1372.0;-131.0;781.0;?;677.0;-463.0;-628.0;612.0;11;-853.0;212.0;370.0;-479.0
1140.0;-365.0;723.0;1032.0;730.0;-564.0;-645.0;612.0;211;-513.0;169.0;319.0;-465.0
1131.0;665.0;400.0;1047.0;581.0;-753.0;-661.0;621.0;146;?;127.0;290.0;-441.0
1108.0;?;457.0;991.0;191.0;-568.0;-674.0;630.0;160;-524.0;90.0;269.0;-409.0
1067.0;-261.0;544.0;?;145.0;-334.0;-686.0;637.0;165;-803.0;42.0;254.0;?
991.0;-226.0;516.0;965.0;359.0;-412.0;-697.0;642.0;153;?;-17.0;241.0;-328.0
852.0;-131.0;472.0;936.0;251.0;-449.0;-707.0;645.0;166;-905.0;-79.0;227.0;-282.0
717.0;-100.0;?;897.0;226.0;-402.0;-716.0;646.0;157;-991.0;?;205.0;-236.0
733.0;53.0;312.0;857.0;-25.0;?;?;644.0;161;-413.0;-184.0;180.0;-192.0
713.0;-86.0;?;807.0;-353.0;-238.0;-729.0;642.0;160;?;-220.0;163.0;?
752.0;?;156.0;852.0;-243.0;-181.0;-734.0;641.0;160;-1188.0;-248.0;156.0;-113.0
834.0;?;55.0;997.0;-581.0;-177.0;?;638.0;161;-832.0;?;146.0;-72.0
936.0;-130.0;-4.0;1093.0;-559.0;2.0;-742.0;638.0;160;-928.0;-307.0;131.0;-36.0
973.0;453.0;-15.0;1174.0;-650.0;?;-745.0;636.0;160;-856.0;-331.0;?;-1.0
768.0;-111.0;35.0;1028.0;?;132.0;-746.0;636.0;160;-1002.0;-347.0;85.0;?
666.0;105.0;181.0;936.0;-704.0;?;-748.0;634.0;160;-1018.0;-355.0;64.0;59.0
714.0;406.0;119.0;927.0;-627.0;71.0;-751.0;?;160;-864.0;-358.0;46.0;80.0
754.0;165.0;48.0;969.0;-448.0;-20.0;-753.0;629.0;160;-996.0;-369.0;47.0;89.0
755.0;81.0;114.0;?;-410.0;?;-754.0;628.0;160;-968.0;-384.0;45.0;?
717.0;111.0;451.0;?;-212.0;74.0;-755.0;626.0;160;-1112.0;-392.0;41.0;?
688.0;42.0;?;952.0;-396.0;-29.0;-755.0;626.0;160;-1537.0;-398.0;36.0;113.0
805.0;-58.0;898.0;961.0;?;-331.0;-755.0;625.0;160;100.0;-402.0;30.0;?
712.0;-82.0;?;950.0;30.0;-477.0;-754.0;?;160;-418.0;-406.0;26.0;104.0
673.0;22.0;-586.0;926.0;-840.0;-749.0;-753.0;625.0;160;-320.0;-408.0;21.0;105.0
989.0;108.0;633.0;918.0;-686.0;511.0;-753.0;625.0;160;-275.0;-402.0;29.0;100.0
?;32.0;488.0;959.0;-350.0;373.0;-752.0;625.0;160;?;-394.0;?;92.0
615.0;57.0;-540.0;881.0;-572.0;-830.0;-752.0;624.0;160;-40.0;-382.0;46.0;84.0
823.0;123.0;-288.0;886.0;-480.0;-157.0;-751.0;625.0;160;-1173.0;-367.0;56.0;75.0
878.0;18.0;260.0;?;-44.0;737.0;-749.0;626.0;160;-962.0;-351.0;68.0;71.0
696.0;15.0;-982.0;875.0;-868.0;149.0;-748.0;627.0;160;557.0;-343.0;74.0;67.0
531.0;67.0;-1009.0;826.0;863.0;55.0;-747.0;628.0;160;-257.0;-332.0;?;60.0
679.0;47.0;322.0;897.0;1715.0;1170.0;?;629.0;160;-550.0;-315.0;87.0;58.0
629.0;11.0;900.0;905.0;804.0;682.0;-746.0;631.0;160;?;-301.0;90.0;?
502.0;30.0;?;907.0;863.0;-574.0;?;634.0;160;-399.0;-293.0;91.0;52.0
678.0;?;-101.0;?;390.0;-410.0;-743.0;635.0;160;-231.0;-283.0;92.0;42.0
637.0;-30.0;-447.0;974.0;169.0;-6.0;-742.0;636.0;160;-273.0;-278.0;88.0;36.0
725.0;?;-328.0;976.0;24.0;248.0;-741.0;639.0;160;92.0;?;83.0;38.0
703.0;?;-292.0;974.0;-118.0;513.0;-739.0;641.0;?;?;-284.0;78.0;47.0
661.0;24.0;-195.0;929.0;109.0;379.0;-739.0;643.0;160;-83.0;-289.0;74.0;57.0
?;12.0;105.0;918.0;63.0;?;?;644.0;?;67.0;-296.0;73.0;?
679.0;23.0;71.0;938.0;20.0;163.0;-738.0;646.0;160;-169.0;-303.0;72.0;82.0
695.0;33.0;-4.0;968.0;-268.0;-38.0;-738.0;647.0;160;-130.0;-315.0;67.0;92.0
711.0;1.0;7.0;997.0;-401.0;12.0;?;648.0;160;-104.0;-329.0;55.0;102.0
686.0;70.0;74.0;983.0;-415.0;?;-738.0;648.0;160;?;-344.0;42.0;107.0
661.0;95.0;-55.0;958.0;-187.0;71.0;-739.0;649.0;160;-64.0;-358.0;32.0;114.0
671.0;67.0;-94.0;954.0;13.0;66.0;-740.0;649.0;160;-176.0;-372.0;?;121.0
567.0;-4.0;195.0;918.0;-28.0;170.0;-740.0;649.0;160;-127.0;-385.0;22.0;127.0
596.0;0.0;219.0;900.0;-17.0;94.0;-741.0;649.0;160;-205.0;-393.0;22.0;?
526.0;-47.0;84.0;924.0;18.0;-161.0;-742.0;649.0;160;?;?;18.0;139.0
?;-20.0;226.0;941.0;-42.0;-83.0;-744.0;648.0;161;-173.0;-407.0;12.0;138.0
466.0;-32.0;?;946.0;107.0;-20.0;-745.0;648.0;161;-187.0;-414.0;3.0;139.0
405.0;-24.0;204.0;967.0;229.0;-148.0;-746.0;649.0;161;-175.0;-419.0;-5.0;142.0
366.0;30.0;224.0;928.0;193.0;-153.0;?;?;161;-243.0;-423.0;-13.0;144.0
349.0;?;236.0;?;-12.0;-117.0;-747.0;649.0;160;-213.0;-426.0;-20.0;148.0
400.0;116.0;165.0;?;-59.0;?;-749.0;648.0;163;-106.0;-432.0;-28.0;148.0
433.0;248.0;199.0;1038.0;-59.0;-110.0;-753.0;?;160;-62.0;-434.0;-40.0;141.0
496.0;272.0;163.0;1054.0;-53.0;-65.0;-755.0;642.0;161;-185.0;-433.0;-46.0;138.0
507.0;-77.0;140.0;1054.0;-127.0;-115.0;-757.0;?;166;-134.0;-425.0;-51.0;135.0
536.0;-168.0;78.0;1040.0;-32.0;-51.0;-759.0;?;158;-59.0;-417.0;-50.0;?
568.0;25.0;0.0;952.0;-34.0;-42.0;-759.0;640.0;?;-109.0;?;?;?
586.0;-95.0;10.0;931.0;-35.0;21.0;?;641.0;154;-180.0;-408.0;?;144.0
596.0;-70.0;-20.0;942.0;17.0;81.0;-757.0;?;186;-181.0;-404.0;?;150.0
544.0;4.0;-97.0;950.0;24.0;81.0;?;643.0;181;-219.0;-398.0;-18.0;160.0
523.0;-134.0;-107.0;983.0;34.0;121.0;-759.0;641.0;-102;-250.0;-394.0;-7.0;168.0
479.0;-202.0;-48.0;?;131.0;171.0;-761.0;638.0;?;-158.0;-386.0;1.0;173.0
?;-161.0;79.0;997.0;242.0;183.0;-763.0;636.0;-111;-23.0;-375.0;5.0;176.0
464.0;-206.0;187.0;1027.0;320.0;130.0;-765.0;635.0;-212;262.0;-364.0;?;178.0
445.0;-147.0;304.0;1003.0;221.0;1.0;-765.0;633.0;-128;81.0;-356.0;?;?
420.0;-64.0;146.0;1026.0;13.0;-133.0;-765.0;634.0;156;?;-351.0;11.0;175.0
483.0;-125.0;-20.0;1069.0;-43.0;-258.0;-763.0;635.0;172;-125.0;-347.0;13.0;173.0
540.0;-258.0;7.0;1128.0;-23.0;28.0;?;637.0;204;-126.0;-345.0;?;169.0
498.0;-295.0;16.0;1225.0;-130.0;145.0;-758.0;639.0;39;-145.0;-344.0;?;165.0
455.0;-1050.0;-45.0;969.0;-87.0;99.0;-755.0;642.0;-217;-74.0;-341.0;10.0;155.0
388.0;133.0;86.0;892.0;-97.0;?;-749.0;647.0;-133;-102.0;-330.0;17.0;149.0
368.0;531.0;?;805.0;39.0;?;-749.0;644.0;-112;-51.0;-304.0;31.0;128.0
443.0;-222.0;77.0;857.0;?;17.0;-745.0;646.0;-115;-129.0;?;60.0;98.0
515.0;72.0;103.0;926.0;-14.0;85.0;-740.0;648.0;-89;-161.0;-263.0;92.0;69.0
597.0;124.0;85.0;1002.0;?;8.0;-734.0;651.0;-108;-131.0;-244.0;116.0;32.0
575.0;270.0;-36.0;1051.0;-72.0;5.0;-726.0;652.0;-98;-181.0;-227.0;130.0;-2.0
576.0;205.0;-80.0;1013.0;-47.0;?;-718.0;652.0;-101;-154.0;-205.0;138.0;-43.0
?;50.0;-32.0;977.0;-14.0;148.0;-712.0;649.0;-101;-145.0;-171.0;149.0;-80.0
578.0;31.0;-40.0;935.0;-49.0;162.0;-704.0;645.0;-100;-147.0;-130.0;?;-125.0
606.0;57.0;-59.0;923.0;-61.0;128.0;-694.0;641.0;-101;-155.0;-90.0;196.0;-159.0
611.0;75.0;-55.0;922.0;-29.0;138.0;-684.0;636.0;-101;?;-49.0;?;-194.0
623.0;211.0;-24.0;913.0;-10.0;?;-672.0;632.0;-101;-146.0;-8.0;269.0;-226.0
670.0;236.0;17.0;973.0;-27.0;120.0;?;628.0;-101;-225.0;33.0;300.0;-256.0
611.0;179.0;71.0;1058.0;?;92.0;-648.0;625.0;-101;-115.0;72.0;326.0;-275.0
596.0;70.0;10.0;1089.0;19.0;?;-638.0;622.0;-101;-172.0;112.0;349.0;-294.0
393.0;-119.0;38.0;?;-97.0;28.0;-628.0;622.0;-101;-245.0;148.0;371.0;-306.0
428.0;-95.0;-7.0;873.0;-124.0;65.0;-617.0;618.0;-101;?;177.0;384.0;-319.0
588.0;-121.0;-67.0;882.0;-197.0;30.0;-614.0;612.0;-101;-179.0;202.0;392.0;-328.0
509.0;-335.0;-20.0;873.0;-176.0;115.0;-609.0;610.0;-101;-201.0;?;401.0;-333.0
548.0;-230.0;-62.0;901.0;-35.0;119.0;-600.0;610.0;-101;?;226.0;406.0;-339.0
491.0;-216.0;26.0;958.0;-256.0;119.0;?;614.0;-101;?;226.0;408.0;-344.0
?;215.0;?;963.0;-329.0;104.0;-578.0;615.0;-101;-277.0;222.0;402.0;-346.0
567.0;112.0;-228.0;946.0;-139.0;88.0;-569.0;613.0;-101;-207.0;220.0;404.0;-350.0
?;?;-24.0;970.0;-110.0;214.0;-559.0;?;-101;-256.0;223.0;405.0;-361.0
560.0;-231.0;-73.0;979.0;?;260.0;-549.0;605.0;-101;-74.0;238.0;416.0;?
560.0;-264.0;-141.0;?;-272.0;70.0;-538.0;?;-101;-337.0;264.0;431.0;-392.0
536.0;-322.0;-56.0;1076.0;-698.0;133.0;-526.0;594.0;-101;-481.0;290.0;447.0;?
626.0;-64.0;?;1044.0;-464.0;171.0;-516.0;587.0;-101;-284.0;321.0;?;-412.0
589.0;1.0;125.0;1039.0;?;196.0;-506.0;580.0;-101;-437.0;351.0;486.0;-421.0
?;126.0;31.0;1030.0;-412.0;?;-494.0;574.0;-101;-488.0;383.0;496.0;-429.0
581.0;131.0;?;?;?;-2.0;-482.0;565.0;?;-421.0;411.0;504.0;-440.0
653.0;99.0;-107.0;1019.0;-671.0;101.0;?;?;-102;119.0;433.0;509.0;-444.0
619.0;-51.0;-34.0;1034.0;-565.0;?;-456.0;544.0;-102;-104.0;454.0;?;?
