InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit RLA gyroX
-484.0;-259.0;-873.0;279.0;345.0;42;658.0;-47.0;420.0;-135.0;-86.0;-14.0;-54.0
-492.0;-240.0;-868.0;262.0;345.0;42;658.0;-19.0;421.0;-76.0;-88.0;-30.0;63.0
-171.0;-272.0;-768.0;465.0;549.0;-173;569.0;323.0;587.0;8.0;88.0;206.0;-8.0
-171.0;-275.0;-776.0;483.0;550.0;-173;570.0;274.0;585.0;-48.0;31.0;225.0;-57.0
-656.0;-69.0;-650.0;-439.0;226.0;69;790.0;-536.0;723.0;-132.0;73.0;-4.0;-1269.0
-532.0;-252.0;-839.0;288.0;282.0;42;664.0;-123.0;431.0;-133.0;-162.0;-2.0;-79.0
-542.0;-267.0;-838.0;307.0;270.0;42;667.0;-138.0;440.0;-157.0;-139.0;19.0;-56.0
-544.0;-264.0;-833.0;301.0;263.0;42;669.0;-84.0;440.0;-42.0;-8.0;15.0;-51.0
-547.0;-262.0;-832.0;320.0;263.0;42;667.0;-70.0;440.0;-48.0;-45.0;18.0;-59.0
-550.0;-259.0;-829.0;289.0;258.0;42;667.0;-114.0;440.0;-82.0;-63.0;31.0;-81.0
-135.0;-260.0;-717.0;487.0;589.0;-173;567.0;340.0;584.0;340.0;341.0;191.0;-366.0
-561.0;-293.0;-837.0;362.0;253.0;41;768.0;-124.0;543.0;-157.0;-418.0;144.0;136.0
-573.0;-268.0;-817.0;290.0;194.0;42;665.0;-59.0;445.0;-67.0;-30.0;20.0;-48.0
-577.0;-263.0;-813.0;297.0;200.0;42;668.0;-82.0;443.0;-73.0;-52.0;33.0;-14.0
-577.0;-273.0;-810.0;288.0;200.0;42;669.0;8.0;445.0;-112.0;-48.0;36.0;-53.0
-578.0;-270.0;-808.0;288.0;201.0;42;669.0;-11.0;446.0;-124.0;-54.0;29.0;-53.0
-582.0;-251.0;-812.0;299.0;195.0;42;666.0;-110.0;444.0;-149.0;-119.0;10.0;-2.0
-629.0;-287.0;-763.0;278.0;139.0;37;651.0;-219.0;449.0;-474.0;-143.0;127.0;-305.0
-593.0;-258.0;-804.0;287.0;172.0;42;664.0;-34.0;444.0;-49.0;-27.0;28.0;-19.0
-648.0;-193.0;-674.0;213.0;-238.0;55;700.0;-58.0;7.0;252.0;-9.0;113.0;31.0
-550.0;-242.0;-891.0;320.0;329.0;59;633.0;568.0;478.0;393.0;623.0;78.0;333.0
-583.0;-269.0;-807.0;298.0;187.0;42;668.0;100.0;448.0;43.0;95.0;35.0;95.0
-142.0;-322.0;-803.0;449.0;559.0;-173;574.0;-68.0;577.0;-69.0;-37.0;213.0;-246.0
-85.0;-196.0;-853.0;489.0;553.0;-109;525.0;-465.0;454.0;-328.0;43.0;101.0;-373.0
-120.0;-278.0;-796.0;498.0;556.0;-173;571.0;-247.0;575.0;-204.0;-110.0;223.0;-119.0
155.0;-334.0;-471.0;311.0;614.0;-6;501.0;-103.0;551.0;-1010.0;-341.0;140.0;72.0
-111.0;-265.0;-794.0;495.0;565.0;-174;565.0;37.0;570.0;12.0;-94.0;193.0;31.0
-49.0;-439.0;-570.0;388.0;525.0;-91;692.0;-128.0;685.0;-496.0;-286.0;367.0;145.0
-114.0;-256.0;-798.0;475.0;575.0;-174;563.0;-67.0;567.0;-150.0;-268.0;190.0;10.0
-565.0;-400.0;-557.0;495.0;300.0;-172;608.0;24.0;546.0;317.0;-2061.0;137.0;-301.0
-724.0;-98.0;-678.0;464.0;-84.0;-15;533.0;180.0;359.0;-276.0;-140.0;119.0;-16.0
-40.0;-234.0;-661.0;523.0;651.0;-174;559.0;-67.0;577.0;-42.0;73.0;204.0;111.0
-910.0;-229.0;-608.0;353.0;-389.0;34;517.0;-125.0;329.0;-167.0;0.0;231.0;-21.0
-42.0;-205.0;-624.0;556.0;646.0;-174;559.0;74.0;580.0;56.0;244.0;197.0;9.0
-44.0;-69.0;-487.0;481.0;750.0;-144;611.0;439.0;449.0;-40.0;222.0;-110.0;239.0
81.0;-266.0;-149.0;982.0;-431.0;-102;595.0;-22.0;-325.0;-63.0;-75.0;178.0;-380.0
141.0;-219.0;-285.0;17.0;701.0;149;691.0;713.0;660.0;285.0;772.0;227.0;-179.0
-70.0;-254.0;-453.0;554.0;607.0;-175;589.0;276.0;609.0;117.0;329.0;283.0;-60.0
-72.0;-337.0;-404.0;544.0;597.0;-175;595.0;97.0;616.0;-2.0;124.0;278.0;23.0
-72.0;-338.0;-394.0;536.0;597.0;-175;594.0;107.0;613.0;-71.0;26.0;293.0;-62.0
-42.0;-365.0;-316.0;555.0;615.0;-174;598.0;-176.0;614.0;-287.0;-214.0;301.0;-84.0
-106.0;-274.0;-124.0;362.0;871.0;-98;655.0;-105.0;836.0;-144.0;-111.0;275.0;79.0
21.0;-329.0;-497.0;535.0;523.0;-92;673.0;-323.0;685.0;-608.0;-426.0;294.0;-447.0
-140.0;-368.0;-584.0;591.0;662.0;-174;597.0;53.0;618.0;-47.0;49.0;317.0;115.0
-125.0;-355.0;-601.0;593.0;649.0;-174;601.0;-23.0;623.0;-80.0;49.0;310.0;-76.0
-121.0;-354.0;-593.0;564.0;646.0;-174;601.0;0.0;626.0;-43.0;76.0;319.0;-23.0
-55.0;-377.0;-382.0;615.0;667.0;-175;612.0;-25.0;639.0;-77.0;-68.0;325.0;-292.0
185.0;-282.0;-197.0;1029.0;-355.0;-103;580.0;15.0;-16.0;-59.0;-17.0;44.0;15.0
185.0;-276.0;-198.0;1059.0;-357.0;-103;578.0;4.0;-16.0;-71.0;-23.0;45.0;8.0
182.0;-277.0;-198.0;959.0;-357.0;-103;576.0;11.0;-19.0;-50.0;-66.0;36.0;-5.0
157.0;-283.0;-220.0;1008.0;-356.0;-103;571.0;-45.0;-19.0;-152.0;-163.0;86.0;-6.0
152.0;-292.0;-225.0;1009.0;-356.0;-103;571.0;-21.0;-21.0;-118.0;-179.0;65.0;-51.0
151.0;-284.0;-228.0;1003.0;-356.0;-103;568.0;-14.0;-22.0;-56.0;-126.0;48.0;-50.0
180.0;-304.0;-198.0;999.0;-348.0;-103;572.0;-45.0;-9.0;80.0;158.0;130.0;75.0
192.0;-293.0;-186.0;994.0;-344.0;-103;577.0;-64.0;5.0;-66.0;-14.0;63.0;-32.0
179.0;-302.0;-204.0;1006.0;-344.0;-103;577.0;84.0;12.0;-12.0;21.0;61.0;-15.0
166.0;-222.0;-239.0;998.0;-350.0;-103;591.0;100.0;27.0;-16.0;-80.0;63.0;70.0
-153.0;-352.0;-509.0;609.0;666.0;-174;598.0;-116.0;617.0;-185.0;-155.0;324.0;-675.0
149.0;-268.0;-207.0;1019.0;-429.0;-103;604.0;-226.0;-28.0;119.0;-96.0;93.0;-348.0
132.0;-202.0;-172.0;990.0;-351.0;-102;623.0;3.0;0.0;10.0;-28.0;45.0;-18.0
135.0;-200.0;-164.0;1008.0;-353.0;-102;625.0;49.0;-3.0;-22.0;-29.0;41.0;16.0
151.0;-205.0;-145.0;986.0;-353.0;-102;629.0;-58.0;-14.0;-100.0;-1.0;33.0;-213.0
157.0;-211.0;-130.0;981.0;-356.0;-102;633.0;-162.0;-18.0;-177.0;-44.0;39.0;186.0
196.0;-208.0;-84.0;1016.0;-449.0;-102;634.0;-343.0;-56.0;-133.0;-143.0;14.0;250.0
-277.0;-129.0;-325.0;934.0;-352.0;-155;586.0;-109.0;126.0;-489.0;-808.0;134.0;-641.0
-292.0;-410.0;-638.0;602.0;675.0;-175;616.0;-25.0;633.0;-31.0;-3.0;340.0;-42.0
151.0;-200.0;-168.0;1020.0;-392.0;-102;577.0;-12.0;-37.0;-81.0;52.0;13.0;-11.0
151.0;-220.0;-179.0;1027.0;-391.0;-102;573.0;2.0;-38.0;-76.0;39.0;22.0;-26.0
151.0;-209.0;-184.0;1000.0;-385.0;-102;569.0;71.0;-38.0;21.0;52.0;29.0;42.0
-284.0;-437.0;-664.0;579.0;675.0;162;653.0;-96.0;657.0;-51.0;-163.0;384.0;-82.0
-272.0;-427.0;-507.0;624.0;672.0;-175;624.0;7.0;647.0;-63.0;-39.0;367.0;424.0
-293.0;-367.0;-531.0;573.0;686.0;162;638.0;-222.0;650.0;-289.0;-280.0;333.0;325.0
-222.0;-374.0;-562.0;592.0;671.0;-180;606.0;-146.0;630.0;-120.0;-59.0;337.0;-14.0
-273.0;-369.0;-581.0;579.0;700.0;162;621.0;-300.0;643.0;-282.0;-250.0;333.0;-147.0
31.0;-136.0;-722.0;533.0;648.0;-78;507.0;-205.0;449.0;-219.0;-130.0;-44.0;-83.0
326.0;-195.0;-127.0;929.0;-592.0;-107;640.0;-28.0;66.0;-65.0;-5.0;78.0;42.0
25.0;-197.0;-757.0;614.0;632.0;-88;493.0;203.0;457.0;164.0;211.0;9.0;156.0
326.0;-206.0;-133.0;940.0;-580.0;-107;638.0;-38.0;77.0;-112.0;1.0;86.0;-7.0
325.0;-191.0;-128.0;961.0;-600.0;-107;644.0;0.0;65.0;-104.0;-10.0;68.0;-29.0
393.0;-212.0;-97.0;936.0;-608.0;-108;649.0;-16.0;56.0;-53.0;-35.0;72.0;13.0
313.0;-244.0;-12.0;1009.0;-374.0;-103;586.0;-11.0;-92.0;-51.0;7.0;6.0;-123.0
296.0;-239.0;-33.0;1001.0;-369.0;-103;590.0;-23.0;-75.0;-62.0;-7.0;12.0;-174.0
290.0;-252.0;-47.0;988.0;-367.0;-103;593.0;14.0;-66.0;1.0;38.0;-6.0;-147.0
248.0;-285.0;56.0;944.0;-360.0;-101;505.0;6.0;-120.0;-3.0;-43.0;233.0;-393.0
284.0;-271.0;-70.0;993.0;-370.0;-103;595.0;-104.0;-51.0;-133.0;-40.0;-16.0;-237.0
257.0;-239.0;-98.0;990.0;-373.0;-103;602.0;-116.0;-33.0;9.0;79.0;20.0;-170.0
322.0;-187.0;-131.0;935.0;-603.0;-107;644.0;-38.0;63.0;-110.0;-3.0;69.0;45.0
379.0;-213.0;-108.0;938.0;-614.0;-108;647.0;13.0;60.0;-65.0;-27.0;69.0;74.0
11.0;-211.0;-737.0;595.0;615.0;-88;497.0;249.0;462.0;278.0;209.0;-2.0;78.0
198.0;-242.0;-60.0;1029.0;-367.0;-103;622.0;144.0;-12.0;20.0;55.0;46.0;395.0
43.0;-251.0;-759.0;529.0;662.0;-88;511.0;167.0;466.0;-192.0;-47.0;36.0;-136.0
242.0;-306.0;-68.0;960.0;-494.0;-108;681.0;-68.0;79.0;-63.0;-39.0;133.0;8.0
173.0;-195.0;-94.0;997.0;-368.0;-102;668.0;163.0;-13.0;-20.0;-79.0;13.0;-1149.0
250.0;-272.0;-138.0;999.0;-365.0;-103;579.0;-4.0;16.0;-34.0;-20.0;62.0;-32.0
253.0;-266.0;-137.0;1000.0;-366.0;-103;577.0;-49.0;15.0;-40.0;-47.0;38.0;-27.0
251.0;-271.0;-137.0;980.0;-365.0;-103;578.0;20.0;14.0;-56.0;-23.0;42.0;-4.0
252.0;-275.0;-139.0;989.0;-368.0;-103;573.0;-5.0;13.0;-79.0;-67.0;44.0;-21.0
254.0;-272.0;-137.0;1013.0;-367.0;-103;571.0;-6.0;2.0;-77.0;-19.0;50.0;38.0
251.0;-281.0;-139.0;1007.0;-371.0;-103;570.0;-20.0;1.0;-51.0;-62.0;51.0;0.0
245.0;-255.0;-147.0;1006.0;-372.0;-103;571.0;-38.0;0.0;-110.0;-40.0;44.0;44.0
242.0;-291.0;-71.0;938.0;-494.0;-108;680.0;-27.0;77.0;-61.0;-50.0;129.0;-4.0
243.0;-313.0;-70.0;970.0;-495.0;-108;677.0;-80.0;78.0;-104.0;-35.0;130.0;20.0
244.0;-308.0;-73.0;964.0;-496.0;-108;673.0;-83.0;75.0;91.0;60.0;133.0;36.0
243.0;-320.0;-74.0;941.0;-493.0;-108;671.0;-103.0;77.0;-10.0;9.0;127.0;9.0
244.0;-324.0;-75.0;950.0;-493.0;-108;667.0;-5.0;78.0;-130.0;-57.0;131.0;-9.0
242.0;-305.0;-76.0;950.0;-495.0;-108;667.0;7.0;79.0;-111.0;-35.0;132.0;19.0
243.0;-297.0;-76.0;940.0;-493.0;-108;669.0;-9.0;77.0;-151.0;-3.0;123.0;55.0
242.0;-264.0;-59.0;990.0;-578.0;-102;611.0;3.0;-531.0;-147.0;12.0;97.0;19.0
249.0;-305.0;-75.0;937.0;-491.0;-108;664.0;-1.0;79.0;-85.0;-33.0;122.0;18.0
250.0;-307.0;-76.0;950.0;-497.0;-108;664.0;-55.0;80.0;-111.0;-27.0;119.0;-21.0
254.0;-305.0;-65.0;960.0;-505.0;-108;657.0;-3.0;76.0;0.0;-12.0;132.0;-29.0
247.0;-320.0;-68.0;957.0;-509.0;-108;658.0;113.0;80.0;-64.0;-6.0;157.0;-113.0
35.0;-227.0;-767.0;581.0;660.0;-88;521.0;-123.0;476.0;-112.0;-61.0;21.0;-43.0
19.0;-235.0;-776.0;588.0;655.0;-95;524.0;-127.0;477.0;-82.0;-129.0;49.0;-130.0
-3.0;-264.0;-803.0;663.0;650.0;-85;522.0;-161.0;470.0;-374.0;-366.0;69.0;-406.0
6.0;-238.0;-788.0;594.0;649.0;-96;523.0;-92.0;476.0;-214.0;-168.0;36.0;-114.0
0.0;-221.0;-795.0;617.0;647.0;-98;529.0;-21.0;480.0;-56.0;-32.0;32.0;9.0
1.0;-224.0;-794.0;585.0;646.0;-98;531.0;-18.0;481.0;-113.0;-50.0;37.0;-1.0
-3.0;-227.0;-796.0;606.0;646.0;-97;532.0;-29.0;480.0;-97.0;-89.0;41.0;-12.0
-2.0;-221.0;-795.0;612.0;645.0;-97;532.0;-61.0;481.0;-106.0;-44.0;42.0;-8.0
-2.0;-223.0;-795.0;604.0;644.0;-97;533.0;-41.0;484.0;-30.0;-46.0;39.0;-31.0
-8.0;-226.0;-799.0;619.0;642.0;-97;533.0;-22.0;482.0;-71.0;-61.0;45.0;13.0
-9.0;-227.0;-801.0;606.0;642.0;-96;529.0;-28.0;481.0;-40.0;-15.0;46.0;4.0
259.0;-245.0;-44.0;1010.0;-561.0;-102;621.0;-16.0;-534.0;100.0;-150.0;70.0;34.0
21.0;-289.0;-251.0;1002.0;-325.0;-103;594.0;28.0;-343.0;0.0;-31.0;175.0;55.0
-6.0;-224.0;-801.0;603.0;643.0;-96;533.0;-39.0;482.0;-5.0;32.0;46.0;51.0
-378.0;-330.0;-727.0;590.0;652.0;138;615.0;207.0;414.0;-61.0;116.0;122.0;56.0
-237.0;-378.0;-652.0;577.0;697.0;162;609.0;42.0;636.0;6.0;96.0;359.0;-911.0
-5.0;-228.0;-799.0;624.0;644.0;-96;534.0;-24.0;482.0;-47.0;5.0;45.0;23.0
-6.0;-233.0;-800.0;614.0;641.0;-96;532.0;4.0;480.0;-91.0;-24.0;38.0;-23.0
98.0;-300.0;-209.0;973.0;-502.0;-109;648.0;54.0;62.0;-63.0;-10.0;135.0;-32.0
36.0;-304.0;-254.0;1015.0;-394.0;-103;590.0;24.0;-303.0;95.0;33.0;167.0;-80.0
104.0;-291.0;-204.0;943.0;-503.0;-109;650.0;6.0;64.0;-30.0;-31.0;117.0;45.0
109.0;-312.0;-198.0;951.0;-500.0;-109;652.0;-34.0;66.0;-69.0;-29.0;122.0;25.0
109.0;-296.0;-199.0;961.0;-499.0;-109;653.0;-1.0;64.0;-66.0;-46.0;129.0;-23.0
105.0;-298.0;-204.0;944.0;-504.0;-109;652.0;-38.0;64.0;-59.0;-40.0;125.0;-21.0
28.0;-279.0;-258.0;1007.0;-388.0;-103;590.0;-17.0;-303.0;292.0;33.0;198.0;378.0
-117.0;-180.0;-291.0;891.0;-660.0;-110;728.0;41.0;-580.0;-96.0;10.0;241.0;137.0
104.0;-298.0;-202.0;965.0;-502.0;-109;654.0;-21.0;64.0;-62.0;-18.0;126.0;3.0
104.0;-296.0;-205.0;938.0;-507.0;-109;655.0;13.0;65.0;-77.0;-31.0;108.0;2.0
105.0;-288.0;-206.0;958.0;-511.0;-109;657.0;-15.0;66.0;-58.0;-60.0;113.0;-7.0
110.0;-295.0;-200.0;929.0;-512.0;-109;657.0;-2.0;66.0;-69.0;1.0;115.0;7.0
111.0;-285.0;-200.0;941.0;-513.0;-109;653.0;-6.0;64.0;-56.0;-32.0;107.0;-14.0
164.0;-291.0;-204.0;980.0;-419.0;-103;606.0;-42.0;-45.0;-63.0;-33.0;46.0;-32.0
169.0;-271.0;-193.0;979.0;-419.0;-103;602.0;-28.0;-42.0;-116.0;-47.0;41.0;-38.0
172.0;-290.0;-184.0;1011.0;-422.0;-103;590.0;11.0;-40.0;-72.0;-22.0;82.0;15.0
173.0;-296.0;-181.0;995.0;-420.0;-103;589.0;-12.0;-42.0;-68.0;-61.0;88.0;-29.0
173.0;-299.0;-179.0;1000.0;-422.0;-103;587.0;-45.0;-36.0;-66.0;-32.0;96.0;23.0
109.0;-290.0;-201.0;953.0;-514.0;-109;654.0;-18.0;63.0;-82.0;-38.0;112.0;-12.0
100.0;-287.0;-208.0;941.0;-521.0;-108;654.0;17.0;62.0;-71.0;-20.0;117.0;-14.0
-63.0;-117.0;-299.0;950.0;-630.0;-108;639.0;407.0;45.0;188.0;22.0;-7.0;-298.0
103.0;-286.0;-209.0;947.0;-523.0;-108;656.0;15.0;65.0;-98.0;-8.0;119.0;-16.0
104.0;-294.0;-216.0;933.0;-540.0;-108;654.0;22.0;63.0;-9.0;56.0;143.0;92.0
144.0;-213.0;-147.0;1019.0;-418.0;-102;617.0;-31.0;-37.0;-54.0;-39.0;50.0;59.0
128.0;-207.0;-175.0;958.0;-411.0;-102;629.0;-31.0;-34.0;-30.0;-22.0;50.0;231.0
80.0;-243.0;-231.0;941.0;-553.0;-108;656.0;16.0;61.0;-169.0;45.0;132.0;-119.0
132.0;-208.0;-168.0;996.0;-409.0;-102;632.0;0.0;-41.0;-12.0;-48.0;36.0;-143.0
57.0;-329.0;-239.0;949.0;-526.0;-104;550.0;-285.0;-71.0;-247.0;66.0;315.0;-673.0
171.0;-197.0;-83.0;1020.0;-421.0;-102;636.0;-102.0;-53.0;-223.0;-59.0;35.0;-15.0
-4.0;-228.0;-800.0;625.0;641.0;-96;531.0;18.0;480.0;-16.0;7.0;44.0;-6.0
-6.0;-235.0;-800.0;625.0;641.0;-96;530.0;-1.0;480.0;-32.0;4.0;51.0;1.0
-5.0;-234.0;-799.0;609.0;646.0;-96;531.0;9.0;481.0;-41.0;-21.0;55.0;13.0
-176.0;-70.0;-334.0;920.0;-727.0;-105;723.0;-27.0;6.0;15.0;-6.0;-88.0;-222.0
111.0;-168.0;-267.0;937.0;-615.0;-107;671.0;-5.0;26.0;-37.0;55.0;22.0;-213.0
152.0;-194.0;-122.0;969.0;-414.0;-102;636.0;-3.0;-47.0;-186.0;-41.0;44.0;-335.0
197.0;-181.0;-229.0;939.0;-621.0;-107;668.0;44.0;39.0;-39.0;3.0;-23.0;-435.0
181.0;-181.0;-234.0;930.0;-620.0;-107;669.0;-1.0;16.0;-44.0;-6.0;23.0;-180.0
276.0;-165.0;-174.0;935.0;-627.0;-107;659.0;-39.0;21.0;-69.0;-46.0;24.0;-136.0
-2.0;-240.0;-796.0;629.0;644.0;-96;533.0;59.0;486.0;-71.0;-21.0;51.0;1.0
0.0;-235.0;-793.0;634.0;645.0;-97;532.0;-12.0;488.0;18.0;38.0;57.0;-20.0
6.0;-231.0;-784.0;635.0;652.0;-97;527.0;-21.0;487.0;-23.0;-15.0;57.0;8.0
5.0;-228.0;-785.0;636.0;651.0;-97;524.0;-24.0;486.0;-98.0;-20.0;58.0;-2.0
330.0;-188.0;-129.0;923.0;-624.0;-108;654.0;55.0;32.0;-64.0;-27.0;45.0;-201.0
277.0;-164.0;-151.0;944.0;-631.0;-107;651.0;-10.0;32.0;-50.0;-22.0;-11.0;23.0
264.0;-176.0;-185.0;933.0;-630.0;-107;655.0;-10.0;12.0;-30.0;-59.0;16.0;-89.0
6.0;-235.0;-787.0;626.0;650.0;-97;526.0;-23.0;486.0;-60.0;-34.0;61.0;22.0
6.0;-237.0;-789.0;652.0;652.0;-97;527.0;6.0;487.0;-73.0;-10.0;61.0;-16.0
-447.0;-28.0;-608.0;294.0;351.0;-107;733.0;149.0;608.0;-166.0;-130.0;248.0;18.0
3.0;-240.0;-786.0;629.0;651.0;-97;527.0;22.0;488.0;-19.0;0.0;68.0;18.0
7.0;-242.0;-786.0;643.0;652.0;-97;528.0;11.0;491.0;-72.0;-15.0;64.0;47.0
6.0;-231.0;-783.0;611.0;650.0;-97;535.0;15.0;494.0;-28.0;4.0;69.0;-8.0
-539.0;-402.0;-266.0;333.0;-238.0;40;727.0;-3.0;563.0;-180.0;-112.0;314.0;-530.0
-529.0;-394.0;-345.0;385.0;-212.0;40;736.0;-175.0;586.0;-146.0;-161.0;299.0;-6.0
4.0;-237.0;-786.0;653.0;650.0;-97;536.0;-37.0;494.0;-124.0;-70.0;61.0;-12.0
2.0;-237.0;-788.0;633.0;646.0;-97;533.0;-47.0;491.0;-99.0;-50.0;60.0;-27.0
-1.0;-243.0;-793.0;647.0;648.0;-97;540.0;-5.0;494.0;-98.0;-59.0;65.0;-12.0
131.0;-288.0;-162.0;939.0;-497.0;-108;634.0;48.0;82.0;-44.0;-2.0;86.0;88.0
141.0;-290.0;-155.0;959.0;-490.0;-108;633.0;-8.0;85.0;-96.0;-39.0;128.0;50.0
-116.0;-561.0;20.0;34.0;-742.0;-24;424.0;21.0;252.0;-70.0;47.0;571.0;53.0
-3.0;-240.0;-794.0;621.0;645.0;-97;539.0;-62.0;496.0;-91.0;-22.0;64.0;38.0
145.0;-303.0;-149.0;953.0;-488.0;-108;634.0;-33.0;85.0;-26.0;1.0;150.0;46.0
146.0;-299.0;-146.0;950.0;-486.0;-108;637.0;16.0;84.0;-60.0;-34.0;106.0;5.0
147.0;-296.0;-149.0;951.0;-486.0;-108;637.0;-18.0;86.0;-73.0;-18.0;117.0;1.0
327.0;-216.0;-35.0;1005.0;-449.0;-102;654.0;10.0;-101.0;-93.0;10.0;16.0;-111.0
277.0;-233.0;-106.0;1001.0;-452.0;-102;640.0;-44.0;-106.0;-23.0;-38.0;54.0;-101.0
275.0;-229.0;-109.0;977.0;-449.0;-102;641.0;-33.0;-107.0;-49.0;-52.0;50.0;-118.0
275.0;-232.0;-114.0;987.0;-452.0;-102;641.0;-55.0;-107.0;-57.0;-109.0;35.0;-186.0
242.0;-206.0;-149.0;990.0;-452.0;-102;646.0;4.0;-94.0;-3.0;1.0;56.0;41.0
149.0;-293.0;-147.0;942.0;-492.0;-108;638.0;-13.0;87.0;-94.0;-36.0;117.0;-54.0
150.0;-283.0;-148.0;926.0;-492.0;-108;639.0;0.0;87.0;-97.0;-55.0;116.0;-33.0
153.0;-186.0;300.0;727.0;-192.0;-79;97.0;-352.0;377.0;268.0;-405.0;356.0;-422.0
65.0;-172.0;-178.0;988.0;-477.0;-102;725.0;271.0;-115.0;0.0;-13.0;-5.0;43.0
-135.0;-120.0;-335.0;936.0;-687.0;-106;738.0;245.0;26.0;88.0;-63.0;-53.0;-226.0
148.0;-285.0;-150.0;949.0;-499.0;-108;642.0;-44.0;84.0;-123.0;-61.0;104.0;-55.0
75.0;-86.0;-175.0;1002.0;-492.0;-102;726.0;-11.0;-154.0;-80.0;-52.0;-49.0;-29.0
140.0;-278.0;-163.0;935.0;-513.0;-108;646.0;-5.0;83.0;-88.0;-48.0;84.0;-21.0
134.0;-269.0;-169.0;964.0;-519.0;-108;648.0;-53.0;80.0;-85.0;-36.0;87.0;-14.0
130.0;-259.0;-172.0;932.0;-521.0;-108;650.0;-22.0;79.0;-99.0;-31.0;89.0;-63.0
120.0;-277.0;-185.0;949.0;-529.0;-108;647.0;107.0;78.0;-93.0;24.0;109.0;-144.0
111.0;-279.0;-196.0;941.0;-533.0;-108;648.0;126.0;77.0;-56.0;30.0;105.0;-342.0
202.0;-279.0;-139.0;965.0;-367.0;-103;576.0;76.0;4.0;-75.0;75.0;33.0;-442.0
277.0;-284.0;-48.0;1022.0;-467.0;-103;629.0;13.0;-29.0;-95.0;-20.0;58.0;-38.0
277.0;-287.0;-47.0;1028.0;-465.0;-103;628.0;11.0;-29.0;-36.0;-29.0;58.0;-23.0
335.0;-211.0;-29.0;1016.0;-452.0;-102;655.0;-2.0;-105.0;-63.0;-17.0;14.0;44.0
-8.0;-288.0;-289.0;937.0;-593.0;-107;661.0;129.0;62.0;-249.0;-47.0;57.0;134.0
317.0;-216.0;-48.0;999.0;-449.0;-102;650.0;28.0;-100.0;-79.0;-26.0;23.0;-47.0
273.0;-275.0;-52.0;1020.0;-466.0;-103;629.0;46.0;-30.0;-81.0;-21.0;54.0;-25.0
276.0;-286.0;-51.0;1001.0;-468.0;-103;626.0;24.0;-32.0;-74.0;-32.0;69.0;-47.0
276.0;-287.0;-53.0;994.0;-463.0;-103;620.0;27.0;-26.0;-74.0;-30.0;63.0;-44.0
-181.0;-75.0;-341.0;898.0;-736.0;-107;700.0;10.0;-24.0;-56.0;-31.0;-98.0;-376.0
279.0;-279.0;-59.0;996.0;-458.0;-103;616.0;-20.0;-36.0;-39.0;-81.0;58.0;7.0
278.0;-286.0;-60.0;1009.0;-458.0;-103;614.0;-18.0;-38.0;-18.0;-41.0;55.0;-25.0
279.0;-294.0;-59.0;1000.0;-455.0;-103;613.0;-42.0;-37.0;-71.0;-11.0;60.0;-21.0
280.0;-281.0;-57.0;997.0;-453.0;-103;612.0;-50.0;-36.0;-15.0;-74.0;75.0;16.0
282.0;-282.0;-57.0;999.0;-458.0;-103;615.0;-30.0;-37.0;11.0;-32.0;54.0;-36.0
283.0;-283.0;-62.0;1011.0;-456.0;-103;609.0;53.0;-27.0;-66.0;-47.0;77.0;-3.0
282.0;-292.0;-62.0;988.0;-455.0;-103;602.0;69.0;-26.0;-4.0;-90.0;67.0;-24.0
287.0;-281.0;-68.0;1008.0;-453.0;-103;592.0;67.0;-24.0;31.0;-81.0;48.0;-86.0
287.0;-288.0;-73.0;997.0;-440.0;-103;576.0;-80.0;-14.0;-40.0;-98.0;74.0;15.0
287.0;-275.0;-77.0;990.0;-431.0;-103;573.0;-31.0;-12.0;-69.0;-7.0;77.0;4.0
288.0;-282.0;-76.0;993.0;-429.0;-105;570.0;-28.0;-7.0;-67.0;-96.0;116.0;8.0
-1.0;-241.0;-794.0;633.0;645.0;-97;539.0;-25.0;497.0;-53.0;-33.0;68.0;-31.0
-3.0;-237.0;-795.0;640.0;645.0;-97;532.0;0.0;493.0;-32.0;13.0;68.0;12.0
285.0;-277.0;-81.0;1004.0;-435.0;-106;574.0;-46.0;-15.0;-165.0;-207.0;88.0;63.0
270.0;-273.0;-92.0;961.0;-443.0;-106;570.0;-7.0;-39.0;-12.0;-92.0;107.0;83.0
262.0;-258.0;-96.0;1068.0;-444.0;-106;574.0;-3.0;-40.0;-124.0;8.0;86.0;53.0
-2.0;-238.0;-793.0;620.0;647.0;-97;534.0;7.0;495.0;-46.0;-25.0;67.0;2.0
235.0;-261.0;-117.0;1049.0;-466.0;-107;584.0;-254.0;-45.0;-77.0;-113.0;106.0;113.0
230.0;-235.0;-117.0;956.0;-478.0;-105;594.0;88.0;-51.0;2.0;20.0;143.0;-62.0
231.0;-293.0;-112.0;948.0;-483.0;-106;603.0;131.0;-59.0;-76.0;252.0;114.0;-150.0
