InertialMeasurementUnit LLA accZ;Accelerometer LWR accX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer LUA_ accZ;Accelerometer LH accZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Compass;Accelerometer RUA_ accX
-64.0;-351.0;-119.0;2.0;910.0;246.0;380.0;-294.0;0;-5;210.0
246.0;54.0;17.0;11.0;1012.0;446.0;-28.0;-399.0;-16;-17;170.0
160.0;-63.0;-292.0;23.0;985.0;358.0;77.0;-330.0;7;-145;165.0
169.0;-66.0;-296.0;15.0;976.0;340.0;88.0;-326.0;7;-144;184.0
168.0;-67.0;-269.0;19.0;978.0;330.0;103.0;-337.0;7;-144;201.0
174.0;-68.0;-285.0;37.0;969.0;334.0;82.0;-320.0;7;-145;157.0
167.0;-75.0;-290.0;42.0;949.0;346.0;94.0;-317.0;7;-145;145.0
171.0;-71.0;-302.0;30.0;953.0;349.0;83.0;-312.0;7;-145;155.0
167.0;-88.0;-306.0;43.0;937.0;359.0;110.0;-307.0;7;-145;172.0
129.0;-100.0;-295.0;-1.0;969.0;340.0;94.0;-320.0;2;-144;150.0
73.0;-214.0;-118.0;124.0;901.0;240.0;167.0;-303.0;70;14;115.0
128.0;-116.0;-81.0;-96.0;990.0;292.0;51.0;-181.0;73;174;159.0
131.0;-46.0;-119.0;73.0;978.0;383.0;60.0;-281.0;1;-129;181.0
147.0;-56.0;-137.0;61.0;940.0;369.0;120.0;-334.0;2;-129;183.0
242.0;-157.0;-56.0;55.0;791.0;296.0;35.0;-215.0;-9;-98;177.0
146.0;-59.0;-150.0;63.0;961.0;359.0;102.0;-301.0;2;-129;174.0
139.0;-165.0;-432.0;57.0;1130.0;371.0;197.0;-736.0;-103;-115;340.0
161.0;-68.0;-152.0;11.0;1013.0;365.0;83.0;-279.0;1;-129;203.0
260.0;-123.0;-232.0;-31.0;1002.0;351.0;-38.0;-386.0;-2;-75;-41.0
171.0;-83.0;-118.0;55.0;959.0;352.0;83.0;-340.0;1;-129;166.0
77.0;-146.0;34.0;104.0;885.0;233.0;82.0;-263.0;67;-47;61.0
164.0;-75.0;-137.0;57.0;969.0;371.0;110.0;-350.0;0;-129;175.0
154.0;-68.0;-137.0;64.0;967.0;339.0;97.0;-331.0;0;-129;166.0
165.0;-101.0;-118.0;62.0;945.0;357.0;122.0;-336.0;2;-129;174.0
129.0;-59.0;-135.0;69.0;951.0;350.0;109.0;-332.0;0;-129;162.0
150.0;-63.0;-129.0;67.0;968.0;354.0;111.0;-341.0;0;-130;164.0
155.0;-80.0;-142.0;60.0;957.0;358.0;85.0;-314.0;0;-129;164.0
151.0;-60.0;-139.0;57.0;969.0;368.0;91.0;-319.0;0;-130;177.0
146.0;-103.0;-128.0;50.0;966.0;353.0;102.0;-327.0;0;-130;164.0
159.0;-88.0;-141.0;52.0;960.0;347.0;97.0;-305.0;0;-129;170.0
156.0;-95.0;-129.0;53.0;963.0;349.0;107.0;-343.0;0;-130;175.0
184.0;7.0;-295.0;0.0;961.0;342.0;3.0;-310.0;2;-144;145.0
242.0;-46.0;-319.0;168.0;972.0;554.0;41.0;-279.0;-3;-77;192.0
139.0;-78.0;-125.0;53.0;950.0;339.0;81.0;-330.0;0;-130;162.0
164.0;-81.0;-129.0;56.0;963.0;340.0;112.0;-344.0;0;-130;165.0
314.0;105.0;-206.0;-377.0;590.0;503.0;-163.0;-140.0;-72;-59;-431.0
127.0;-15.0;-201.0;208.0;798.0;230.0;4.0;-307.0;-10;-69;263.0
92.0;-131.0;-245.0;117.0;851.0;376.0;-97.0;-466.0;-169;-160;199.0
137.0;-74.0;-139.0;57.0;963.0;340.0;78.0;-309.0;0;-130;195.0
144.0;-171.0;-160.0;98.0;899.0;217.0;162.0;-460.0;-1;-114;96.0
142.0;-66.0;-130.0;61.0;962.0;376.0;84.0;-322.0;0;-130;168.0
169.0;-169.0;-172.0;33.0;834.0;334.0;73.0;-266.0;-36;-88;180.0
198.0;-102.0;-605.0;82.0;907.0;457.0;35.0;-841.0;3;-11;216.0
163.0;-92.0;-148.0;47.0;980.0;362.0;107.0;-323.0;1;-130;170.0
294.0;-7.0;-270.0;227.0;1027.0;455.0;-56.0;-542.0;10;-121;208.0
255.0;-43.0;-333.0;298.0;915.0;458.0;75.0;-467.0;-1;-64;-242.0
84.0;-94.0;-181.0;86.0;686.0;205.0;272.0;-261.0;-1;-62;113.0
128.0;-95.0;-217.0;66.0;922.0;288.0;110.0;-322.0;4;-128;191.0
212.0;-109.0;-276.0;84.0;960.0;527.0;-72.0;-269.0;5;-127;149.0
-119.0;-69.0;-157.0;44.0;982.0;346.0;138.0;-286.0;4;127;174.0
161.0;33.0;-344.0;129.0;950.0;655.0;4.0;-289.0;-3;-77;312.0
184.0;-107.0;-177.0;71.0;952.0;408.0;87.0;-358.0;4;127;177.0
121.0;-133.0;-88.0;55.0;941.0;294.0;63.0;-380.0;93;174;128.0
175.0;7.0;-45.0;-62.0;1233.0;448.0;16.0;-409.0;-16;4;244.0
150.0;38.0;-288.0;19.0;974.0;387.0;-215.0;-427.0;67;16;146.0
141.0;-80.0;-315.0;6.0;927.0;426.0;71.0;-344.0;2;-145;113.0
182.0;-23.0;-203.0;86.0;924.0;447.0;117.0;-378.0;4;127;164.0
273.0;38.0;-373.0;15.0;938.0;528.0;-96.0;-357.0;-4;-78;364.0
280.0;70.0;-112.0;395.0;675.0;478.0;-115.0;-212.0;15;6;17.0
113.0;-16.0;-89.0;161.0;912.0;433.0;-60.0;-220.0;18;-3;278.0
116.0;-251.0;-500.0;158.0;921.0;385.0;-41.0;-371.0;89;24;-155.0
92.0;-86.0;-374.0;524.0;677.0;195.0;133.0;-723.0;9;-134;30.0
27.0;-596.0;-323.0;220.0;877.0;225.0;446.0;-450.0;18;-19;448.0
70.0;-225.0;-248.0;107.0;955.0;205.0;123.0;-310.0;51;14;236.0
10.0;20.0;-217.0;122.0;902.0;355.0;3.0;-379.0;3;-114;79.0
106.0;-68.0;-177.0;122.0;734.0;230.0;194.0;-280.0;12;18;247.0
246.0;22.0;-462.0;285.0;760.0;438.0;-152.0;-582.0;54;-17;280.0
133.0;-135.0;-108.0;-42.0;979.0;300.0;111.0;-259.0;72;174;191.0
288.0;106.0;-259.0;96.0;968.0;439.0;-483.0;-311.0;-4;-74;636.0
94.0;8.0;-186.0;66.0;933.0;388.0;119.0;-325.0;-32;174;162.0
118.0;-110.0;-275.0;53.0;932.0;289.0;130.0;-407.0;9;-153;86.0
135.0;-85.0;-237.0;68.0;941.0;320.0;124.0;-405.0;9;-145;116.0
132.0;-116.0;-180.0;94.0;753.0;344.0;10.0;-510.0;5;-124;113.0
160.0;36.0;-161.0;97.0;933.0;488.0;29.0;-431.0;4;127;145.0
227.0;-6.0;-115.0;-45.0;950.0;459.0;-27.0;-317.0;4;126;129.0
34.0;-45.0;-24.0;-18.0;1045.0;459.0;-37.0;-423.0;21;52;-109.0
285.0;39.0;-96.0;124.0;899.0;530.0;-92.0;-532.0;14;-4;232.0
163.0;-81.0;-314.0;41.0;886.0;369.0;121.0;-422.0;2;-143;108.0
220.0;14.0;-213.0;225.0;822.0;306.0;-128.0;-376.0;32;-3;77.0
170.0;-32.0;-149.0;184.0;938.0;398.0;-192.0;-354.0;33;-6;79.0
181.0;-87.0;-312.0;45.0;952.0;436.0;89.0;-390.0;2;-166;119.0
191.0;-2.0;-113.0;37.0;977.0;570.0;-140.0;-234.0;-5;-78;50.0
146.0;-81.0;-311.0;45.0;951.0;348.0;115.0;-320.0;2;-145;198.0
146.0;-74.0;-315.0;26.0;946.0;374.0;90.0;-355.0;2;-144;104.0
206.0;-162.0;-377.0;-173.0;896.0;377.0;170.0;-519.0;10;-30;23.0
144.0;-71.0;-294.0;27.0;941.0;373.0;95.0;-357.0;2;-144;110.0
163.0;-88.0;-298.0;57.0;936.0;371.0;114.0;-370.0;2;-149;111.0
169.0;-119.0;-299.0;65.0;951.0;389.0;103.0;-343.0;2;-144;115.0
163.0;-81.0;-308.0;56.0;947.0;373.0;118.0;-371.0;2;-149;115.0
147.0;-97.0;-136.0;48.0;965.0;330.0;92.0;-309.0;1;-130;192.0
-173.0;-481.0;-639.0;695.0;368.0;264.0;472.0;-930.0;-5;-125;457.0
188.0;-28.0;-448.0;320.0;911.0;488.0;-113.0;-444.0;-4;-78;89.0
268.0;101.0;-345.0;381.0;901.0;383.0;-150.0;-459.0;65;33;164.0
171.0;-83.0;-232.0;12.0;1008.0;320.0;-11.0;-233.0;-7;-42;203.0
140.0;-92.0;-304.0;5.0;942.0;357.0;73.0;-330.0;2;-144;97.0
137.0;-57.0;-125.0;24.0;961.0;349.0;96.0;-295.0;2;-129;173.0
169.0;-36.0;-272.0;45.0;969.0;190.0;41.0;-462.0;-13;-40;230.0
188.0;-137.0;-289.0;113.0;977.0;344.0;131.0;-346.0;10;-157;129.0
222.0;-28.0;-106.0;-25.0;867.0;391.0;37.0;-299.0;6;-38;321.0
136.0;-89.0;-39.0;-114.0;999.0;335.0;82.0;-208.0;73;174;234.0
182.0;-90.0;-117.0;103.0;944.0;441.0;66.0;-269.0;5;-9;384.0
695.0;557.0;-149.0;-185.0;990.0;693.0;-335.0;-8.0;145;174;-144.0
75.0;-105.0;-382.0;139.0;884.0;631.0;173.0;-510.0;-2;-74;-354.0
162.0;-140.0;-138.0;45.0;954.0;350.0;141.0;-304.0;2;-129;145.0
142.0;-80.0;-133.0;45.0;963.0;331.0;114.0;-314.0;0;-130;193.0
150.0;-92.0;-118.0;53.0;959.0;368.0;102.0;-307.0;0;-130;167.0
152.0;-102.0;-142.0;59.0;963.0;339.0;129.0;-309.0;0;-129;162.0
145.0;-125.0;-256.0;39.0;954.0;319.0;157.0;-358.0;9;-156;177.0
226.0;-160.0;-90.0;157.0;834.0;259.0;-12.0;-504.0;-7;-44;219.0
150.0;-100.0;-76.0;111.0;755.0;341.0;-103.0;-388.0;-13;-42;128.0
176.0;-107.0;-288.0;32.0;936.0;350.0;132.0;-369.0;2;-144;114.0
121.0;-99.0;-286.0;32.0;942.0;354.0;129.0;-351.0;10;-156;142.0
85.0;-79.0;-301.0;266.0;833.0;486.0;-204.0;-530.0;5;-24;664.0
118.0;-187.0;-20.0;-59.0;1055.0;410.0;20.0;-315.0;-15;-132;95.0
135.0;-111.0;-304.0;40.0;954.0;367.0;119.0;-384.0;2;-144;103.0
152.0;-88.0;-129.0;49.0;972.0;356.0;108.0;-314.0;0;-130;177.0
128.0;-97.0;-257.0;150.0;955.0;316.0;105.0;-412.0;-2;-130;-84.0
122.0;-119.0;-301.0;57.0;927.0;339.0;139.0;-392.0;10;-156;129.0
130.0;-106.0;-302.0;67.0;949.0;331.0;133.0;-370.0;10;-156;123.0
114.0;-106.0;-277.0;59.0;930.0;322.0;136.0;-384.0;9;-156;124.0
122.0;-121.0;-267.0;52.0;930.0;320.0;134.0;-378.0;9;-154;95.0
135.0;-97.0;-276.0;49.0;933.0;320.0;141.0;-370.0;9;-154;143.0
128.0;-94.0;-259.0;51.0;941.0;321.0;132.0;-375.0;9;-154;125.0
123.0;-102.0;-275.0;49.0;926.0;318.0;151.0;-394.0;9;-153;96.0
128.0;-115.0;-285.0;43.0;937.0;309.0;112.0;-359.0;9;-154;125.0
134.0;-115.0;-284.0;46.0;919.0;320.0;157.0;-385.0;9;-154;117.0
172.0;-85.0;-136.0;53.0;965.0;337.0;136.0;-321.0;0;-129;174.0
127.0;-117.0;-275.0;51.0;937.0;311.0;145.0;-392.0;9;-154;92.0
232.0;5.0;-300.0;239.0;818.0;525.0;-61.0;-547.0;-3;-116;562.0
131.0;-93.0;-266.0;55.0;947.0;309.0;123.0;-374.0;9;-154;116.0
195.0;-33.0;-177.0;-6.0;982.0;573.0;-204.0;-255.0;-2;-74;-150.0
38.0;-204.0;-29.0;104.0;929.0;272.0;123.0;-296.0;-27;-107;133.0
220.0;-244.0;-360.0;197.0;897.0;346.0;284.0;-454.0;18;4;-88.0
216.0;-200.0;-315.0;256.0;907.0;330.0;-14.0;-502.0;-117;-63;144.0
287.0;-98.0;-115.0;-1.0;819.0;452.0;191.0;-202.0;-16;-60;201.0
116.0;-116.0;-294.0;48.0;937.0;328.0;129.0;-381.0;9;-154;117.0
120.0;-124.0;-287.0;52.0;934.0;320.0;123.0;-402.0;9;-153;106.0
283.0;119.0;-237.0;85.0;969.0;463.0;-465.0;-289.0;-4;-76;402.0
215.0;39.0;-343.0;376.0;775.0;312.0;-564.0;-639.0;75;-9;367.0
221.0;3.0;-370.0;26.0;1126.0;437.0;-36.0;-560.0;-11;-49;223.0
299.0;145.0;-151.0;32.0;958.0;571.0;-244.0;-262.0;7;-53;299.0
-351.0;-607.0;-368.0;394.0;725.0;314.0;555.0;-660.0;7;-16;706.0
50.0;-253.0;-419.0;184.0;839.0;253.0;127.0;-480.0;7;15;91.0
105.0;-49.0;-311.0;157.0;959.0;409.0;-115.0;-348.0;-5;-79;660.0
127.0;-133.0;-282.0;44.0;931.0;309.0;137.0;-403.0;9;-154;100.0
132.0;-115.0;-228.0;-57.0;967.0;354.0;130.0;-344.0;9;-157;173.0
136.0;-77.0;-118.0;55.0;877.0;242.0;-2.0;-286.0;26;-55;263.0
154.0;-136.0;-305.0;52.0;921.0;348.0;162.0;-369.0;2;-145;94.0
310.0;84.0;-160.0;198.0;831.0;335.0;-92.0;-303.0;-26;-99;232.0
164.0;-71.0;-327.0;57.0;929.0;338.0;101.0;-371.0;2;-145;76.0
257.0;-25.0;-275.0;171.0;836.0;486.0;-3.0;-526.0;-3;-116;804.0
152.0;-65.0;-139.0;70.0;970.0;335.0;131.0;-350.0;0;-130;174.0
385.0;408.0;-154.0;66.0;976.0;548.0;-238.0;-235.0;-2;-71;3.0
117.0;-147.0;-294.0;51.0;927.0;320.0;143.0;-385.0;9;-156;68.0
540.0;284.0;-198.0;113.0;981.0;707.0;-505.0;-292.0;-2;-71;423.0
41.0;-174.0;-352.0;210.0;931.0;459.0;-43.0;-609.0;3;-105;252.0
149.0;-126.0;-291.0;28.0;981.0;350.0;168.0;-295.0;3;-144;100.0
171.0;-37.0;-264.0;14.0;1010.0;384.0;109.0;-297.0;1;-129;213.0
117.0;-98.0;-276.0;55.0;930.0;330.0;130.0;-374.0;9;-154;108.0
128.0;-79.0;-314.0;69.0;936.0;337.0;111.0;-350.0;3;-145;98.0
420.0;220.0;-443.0;609.0;488.0;658.0;-317.0;-868.0;152;11;469.0
653.0;437.0;-490.0;797.0;18.0;821.0;-767.0;-901.0;16;-3;490.0
308.0;21.0;-423.0;339.0;739.0;371.0;-245.0;-668.0;48;-16;121.0
271.0;43.0;-348.0;295.0;763.0;411.0;-86.0;-608.0;48;-17;115.0
228.0;-15.0;-298.0;82.0;953.0;347.0;79.0;-252.0;8;-144;245.0
548.0;467.0;-161.0;-41.0;950.0;746.0;-785.0;-320.0;-1;-75;234.0
155.0;-14.0;-207.0;18.0;1019.0;429.0;23.0;-254.0;8;-144;212.0
259.0;-83.0;-157.0;86.0;948.0;372.0;114.0;-371.0;6;127;133.0
135.0;-146.0;-292.0;31.0;933.0;351.0;197.0;-361.0;2;-144;128.0
71.0;-241.0;-324.0;51.0;962.0;457.0;137.0;-340.0;-13;-65;-89.0
360.0;-132.0;-258.0;39.0;986.0;413.0;-60.0;-412.0;149;162;72.0
147.0;-127.0;-42.0;65.0;850.0;316.0;-7.0;-318.0;66;48;338.0
615.0;368.0;-115.0;-22.0;980.0;505.0;225.0;-253.0;0;125;203.0
194.0;-138.0;-125.0;51.0;951.0;353.0;136.0;-369.0;0;-129;161.0
54.0;-304.0;-276.0;226.0;840.0;254.0;185.0;-477.0;68;27;15.0
54.0;-97.0;-668.0;821.0;26.0;186.0;-243.0;-918.0;109;-17;301.0
217.0;-169.0;-196.0;309.0;916.0;506.0;140.0;-492.0;24;36;-91.0
-165.0;-392.0;-270.0;545.0;467.0;448.0;414.0;-749.0;19;4;173.0
311.0;339.0;-140.0;261.0;970.0;549.0;28.0;-375.0;51;81;-88.0
189.0;-117.0;-118.0;15.0;971.0;355.0;162.0;-312.0;2;-130;218.0
88.0;-162.0;-405.0;23.0;897.0;259.0;-143.0;-577.0;5;-35;137.0
403.0;198.0;-135.0;92.0;945.0;608.0;-565.0;-345.0;-6;-75;436.0
-34.0;-97.0;-136.0;209.0;636.0;183.0;145.0;-200.0;-2;-75;34.0
229.0;-668.0;-161.0;100.0;952.0;485.0;740.0;-336.0;4;127;199.0
477.0;305.0;-419.0;235.0;923.0;737.0;-473.0;-410.0;-4;-75;-186.0
170.0;-101.0;-117.0;-17.0;959.0;367.0;135.0;-228.0;1;-129;188.0
145.0;-96.0;-322.0;11.0;951.0;374.0;110.0;-342.0;2;-144;119.0
285.0;-95.0;-310.0;2.0;962.0;435.0;124.0;-330.0;-2;-75;230.0
91.0;-37.0;-26.0;410.0;859.0;389.0;-141.0;-302.0;-149;-124;440.0
133.0;-20.0;-109.0;39.0;955.0;338.0;74.0;-314.0;2;-129;170.0
171.0;-95.0;-125.0;39.0;959.0;337.0;108.0;-292.0;1;-130;176.0
326.0;110.0;-487.0;340.0;708.0;568.0;-257.0;-625.0;-164;-10;599.0
135.0;-104.0;-293.0;47.0;944.0;362.0;132.0;-338.0;2;-144;100.0
94.0;-94.0;-440.0;294.0;924.0;475.0;-28.0;-428.0;-4;-78;29.0
135.0;-83.0;-135.0;55.0;956.0;350.0;127.0;-314.0;1;-130;165.0
