InertialMeasurementUnit LLA accZ;Accelerometer LWR accX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer LUA_ accZ;Accelerometer LH accZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Compass;Accelerometer RUA_ accX
134.0;-92.0;-285.0;5.0;960.0;342.0;145.0;-303.0;2;-144;169.0
145.0;-96.0;-322.0;11.0;951.0;374.0;110.0;-342.0;2;-144;119.0
155.0;-140.0;-299.0;16.0;930.0;345.0;114.0;-346.0;2;-144;69.0
149.0;-125.0;-314.0;43.0;941.0;350.0;161.0;-342.0;2;-144;136.0
500.0;350.0;-440.0;233.0;934.0;738.0;-520.0;-409.0;-4;-76;-252.0
265.0;-22.0;-265.0;169.0;829.0;599.0;-241.0;-420.0;66;25;98.0
314.0;-13.0;-252.0;205.0;951.0;633.0;-365.0;-360.0;-1;-75;221.0
368.0;226.0;-122.0;260.0;822.0;620.0;-335.0;-494.0;127;123;635.0
118.0;-118.0;-107.0;-27.0;980.0;304.0;86.0;-279.0;73;174;174.0
137.0;-120.0;-141.0;1.0;970.0;284.0;84.0;-328.0;74;174;171.0
-107.0;319.0;-55.0;-75.0;968.0;527.0;-126.0;-229.0;-3;-75;119.0
107.0;-189.0;-193.0;188.0;919.0;328.0;76.0;-278.0;5;4;181.0
182.0;-138.0;-178.0;182.0;830.0;328.0;138.0;-272.0;5;-1;106.0
298.0;-153.0;-181.0;401.0;740.0;302.0;66.0;-265.0;-26;-141;63.0
272.0;-9.0;-276.0;444.0;821.0;285.0;-45.0;-363.0;4;-15;178.0
114.0;-117.0;-81.0;-47.0;987.0;276.0;96.0;-216.0;73;174;199.0
238.0;28.0;-288.0;123.0;950.0;394.0;-45.0;-484.0;4;-11;129.0
149.0;-88.0;-104.0;-4.0;968.0;309.0;75.0;-284.0;74;174;178.0
137.0;-108.0;-314.0;57.0;952.0;379.0;122.0;-329.0;2;-144;78.0
75.0;-147.0;-144.0;98.0;895.0;277.0;18.0;-294.0;8;-11;119.0
78.0;-213.0;-125.0;137.0;905.0;210.0;14.0;-281.0;11;-12;101.0
161.0;-108.0;-116.0;15.0;1003.0;313.0;26.0;-249.0;145;173;173.0
155.0;-91.0;-165.0;41.0;996.0;296.0;30.0;-295.0;74;174;195.0
141.0;-81.0;-177.0;80.0;999.0;301.0;57.0;-339.0;74;174;170.0
135.0;-55.0;-227.0;106.0;962.0;302.0;54.0;-330.0;75;174;147.0
136.0;-111.0;-222.0;114.0;902.0;292.0;49.0;-391.0;75;174;145.0
135.0;-97.0;-234.0;148.0;874.0;306.0;61.0;-404.0;75;174;117.0
121.0;-81.0;-243.0;146.0;854.0;313.0;62.0;-453.0;77;174;117.0
119.0;-82.0;-262.0;139.0;828.0;274.0;89.0;-469.0;79;174;136.0
70.0;-205.0;-197.0;205.0;872.0;255.0;-1.0;-312.0;7;-12;76.0
105.0;-200.0;-240.0;193.0;803.0;320.0;93.0;-356.0;62;-12;70.0
135.0;-104.0;-293.0;47.0;944.0;362.0;132.0;-338.0;2;-144;100.0
261.0;28.0;-210.0;-16.0;1168.0;460.0;-170.0;-545.0;124;-12;202.0
205.0;95.0;-155.0;45.0;891.0;452.0;-143.0;-273.0;99;-8;202.0
228.0;-141.0;-196.0;128.0;772.0;407.0;-2.0;-262.0;92;5;62.0
227.0;109.0;-290.0;224.0;924.0;361.0;-35.0;-461.0;92;30;259.0
305.0;-217.0;-189.0;248.0;783.0;468.0;27.0;-523.0;-166;-174;321.0
340.0;-191.0;-142.0;263.0;816.0;479.0;-79.0;-487.0;-168;-176;277.0
92.0;-131.0;-245.0;117.0;851.0;376.0;-97.0;-466.0;-169;-160;199.0
190.0;132.0;-311.0;218.0;918.0;349.0;-131.0;-512.0;91;36;174.0
263.0;140.0;-425.0;-1.0;870.0;533.0;-6.0;-519.0;116;162;-239.0
266.0;-18.0;-154.0;221.0;799.0;340.0;-78.0;-468.0;-157;150;156.0
299.0;-61.0;-195.0;142.0;788.0;427.0;-31.0;-415.0;-156;153;125.0
315.0;-16.0;-237.0;111.0;815.0;415.0;-15.0;-427.0;-156;125;112.0
254.0;104.0;-24.0;18.0;1001.0;347.0;-94.0;-453.0;-148;112;290.0
86.0;-88.0;-244.0;-47.0;1182.0;416.0;26.0;-736.0;137;-8;258.0
146.0;-165.0;-294.0;50.0;951.0;327.0;183.0;-356.0;2;-144;114.0
201.0;79.0;-211.0;269.0;880.0;321.0;24.0;-653.0;-50;113;230.0
145.0;-99.0;-291.0;216.0;796.0;201.0;-49.0;-491.0;74;113;105.0
104.0;2.0;-159.0;146.0;803.0;224.0;70.0;-398.0;73;112;215.0
92.0;-12.0;-315.0;34.0;1001.0;343.0;36.0;-308.0;79;17;51.0
125.0;-219.0;-126.0;61.0;914.0;258.0;8.0;-250.0;90;16;103.0
83.0;-131.0;-204.0;255.0;868.0;314.0;144.0;-323.0;87;16;134.0
146.0;-144.0;-206.0;162.0;947.0;252.0;77.0;-371.0;39;16;45.0
249.0;-54.0;-195.0;-42.0;1025.0;391.0;-37.0;-392.0;76;16;228.0
150.0;38.0;-288.0;19.0;974.0;387.0;-215.0;-427.0;67;16;146.0
119.0;49.0;-193.0;72.0;928.0;396.0;-224.0;-425.0;67;17;189.0
268.0;101.0;-345.0;381.0;901.0;383.0;-150.0;-459.0;65;33;164.0
259.0;82.0;-252.0;166.0;838.0;448.0;23.0;-490.0;190;-160;134.0
321.0;12.0;-247.0;142.0;839.0;462.0;-113.0;-471.0;-145;-164;136.0
296.0;59.0;-271.0;96.0;833.0;492.0;-154.0;-471.0;-206;-162;98.0
270.0;31.0;-204.0;108.0;834.0;496.0;-102.0;-446.0;-142;-164;128.0
273.0;-25.0;-145.0;116.0;818.0;485.0;-114.0;-509.0;-172;-163;155.0
222.0;-72.0;-180.0;49.0;727.0;375.0;167.0;-303.0;1;-26;338.0
236.0;-162.0;-268.0;-23.0;828.0;444.0;98.0;-414.0;-3;-26;450.0
269.0;57.0;-372.0;85.0;990.0;398.0;-137.0;-533.0;65;35;149.0
154.0;-118.0;-295.0;49.0;961.0;354.0;96.0;-320.0;2;-144;99.0
50.0;-171.0;-103.0;148.0;849.0;251.0;102.0;-260.0;72;-48;165.0
25.0;-128.0;-246.0;186.0;1122.0;435.0;-143.0;-527.0;-176;56;403.0
309.0;-56.0;-123.0;421.0;833.0;465.0;18.0;-338.0;8;-38;362.0
150.0;-127.0;-288.0;36.0;932.0;349.0;134.0;-349.0;2;-144;123.0
323.0;-144.0;-130.0;-90.0;1052.0;485.0;-84.0;-429.0;-22;-47;254.0
186.0;-140.0;-179.0;458.0;765.0;332.0;106.0;-299.0;8;-32;314.0
227.0;-94.0;-187.0;156.0;882.0;374.0;-64.0;-261.0;-14;-69;193.0
254.0;-113.0;-176.0;277.0;863.0;420.0;41.0;-291.0;-14;-94;235.0
247.0;-121.0;-96.0;187.0;1023.0;329.0;-13.0;-254.0;-139;-64;163.0
199.0;65.0;-253.0;55.0;833.0;427.0;-195.0;-521.0;-15;-88;175.0
-240.0;4.0;-139.0;-138.0;612.0;426.0;-43.0;-300.0;-8;-76;-28.0
-214.0;-337.0;-184.0;-414.0;711.0;29.0;-373.0;-76.0;-33;-120;-184.0
55.0;-190.0;-401.0;177.0;991.0;395.0;58.0;-537.0;-174;31;290.0
150.0;-136.0;-284.0;44.0;947.0;380.0;192.0;-318.0;2;-144;146.0
155.0;-175.0;-285.0;44.0;960.0;388.0;231.0;-326.0;2;-144;115.0
149.0;-145.0;-284.0;45.0;988.0;363.0;153.0;-279.0;2;-144;128.0
-3.0;-184.0;-404.0;171.0;862.0;270.0;62.0;-459.0;-183;14;310.0
-74.0;-274.0;-332.0;63.0;953.0;187.0;71.0;-461.0;3;64;178.0
309.0;115.0;-341.0;-9.0;1006.0;418.0;-42.0;-486.0;-161;-120;304.0
-524.0;-725.0;-135.0;33.0;944.0;124.0;708.0;-266.0;3;-13;773.0
-26.0;-202.0;-78.0;-6.0;886.0;200.0;162.0;-294.0;61;27;276.0
273.0;58.0;-162.0;26.0;913.0;439.0;-132.0;-401.0;-44;-120;299.0
70.0;-225.0;-248.0;107.0;955.0;205.0;123.0;-310.0;51;14;236.0
140.0;-92.0;-304.0;5.0;942.0;357.0;73.0;-330.0;2;-144;97.0
152.0;-80.0;-296.0;12.0;964.0;371.0;119.0;-339.0;2;-144;91.0
200.0;-282.0;-306.0;46.0;972.0;450.0;187.0;-227.0;21;14;248.0
183.0;-198.0;-132.0;47.0;963.0;369.0;110.0;-399.0;21;15;64.0
21.0;-212.0;-197.0;2.0;950.0;525.0;143.0;-360.0;-2;-74;-25.0
99.0;-20.0;-249.0;47.0;934.0;437.0;-47.0;-303.0;21;14;141.0
109.0;-174.0;-222.0;-59.0;990.0;345.0;-60.0;-270.0;21;14;161.0
123.0;-159.0;-114.0;-60.0;994.0;368.0;-18.0;-277.0;21;14;165.0
120.0;-155.0;-259.0;-47.0;937.0;357.0;6.0;-259.0;20;14;283.0
99.0;-161.0;-197.0;-5.0;936.0;364.0;-41.0;-354.0;20;14;267.0
84.0;-135.0;-189.0;49.0;910.0;374.0;-36.0;-343.0;20;15;141.0
60.0;-216.0;-123.0;99.0;951.0;391.0;-42.0;-349.0;20;15;27.0
46.0;-214.0;-264.0;110.0;990.0;472.0;-30.0;-367.0;20;15;196.0
58.0;-216.0;-218.0;189.0;939.0;359.0;-21.0;-365.0;20;-20;126.0
165.0;-140.0;-294.0;23.0;933.0;373.0;206.0;-350.0;2;-144;130.0
172.0;-174.0;-284.0;26.0;942.0;366.0;182.0;-330.0;2;-144;144.0
135.0;-146.0;-292.0;31.0;933.0;351.0;197.0;-361.0;2;-144;128.0
127.0;-106.0;-294.0;31.0;942.0;369.0;111.0;-330.0;3;-144;99.0
144.0;-71.0;-294.0;27.0;941.0;373.0;95.0;-357.0;2;-144;110.0
246.0;53.0;-466.0;323.0;920.0;440.0;-57.0;-470.0;-1;-69;442.0
146.0;-74.0;-315.0;26.0;946.0;374.0;90.0;-355.0;2;-144;104.0
176.0;-107.0;-288.0;32.0;936.0;350.0;132.0;-369.0;2;-144;114.0
130.0;-115.0;-303.0;44.0;954.0;358.0;147.0;-346.0;2;-144;108.0
85.0;-79.0;-301.0;266.0;833.0;486.0;-204.0;-530.0;5;-24;664.0
-54.0;78.0;-353.0;221.0;828.0;541.0;-224.0;-559.0;-4;-50;363.0
135.0;-111.0;-304.0;40.0;954.0;367.0;119.0;-384.0;2;-144;103.0
162.0;-349.0;-278.0;95.0;855.0;431.0;144.0;-524.0;-5;-36;251.0
161.0;-106.0;-261.0;42.0;938.0;334.0;112.0;-381.0;2;-145;127.0
155.0;-104.0;-299.0;50.0;950.0;359.0;123.0;-354.0;2;-145;161.0
146.0;-81.0;-311.0;45.0;951.0;348.0;115.0;-320.0;2;-145;198.0
53.0;-12.0;-240.0;341.0;1013.0;503.0;-177.0;-327.0;-14;9;273.0
139.0;-58.0;-323.0;39.0;937.0;352.0;88.0;-334.0;2;-145;168.0
135.0;-45.0;-275.0;46.0;909.0;391.0;50.0;-365.0;2;-149;139.0
195.0;-33.0;-177.0;-6.0;982.0;573.0;-204.0;-255.0;-2;-74;-150.0
156.0;-48.0;-276.0;47.0;946.0;405.0;55.0;-365.0;2;-155;136.0
181.0;-87.0;-312.0;45.0;952.0;436.0;89.0;-390.0;2;-166;119.0
379.0;-114.0;-289.0;3.0;966.0;396.0;-11.0;-232.0;5;-44;132.0
681.0;13.0;-215.0;-15.0;959.0;564.0;-225.0;-282.0;-2;-74;238.0
589.0;428.0;-149.0;90.0;961.0;711.0;-690.0;-289.0;-2;-71;114.0
199.0;-30.0;-255.0;43.0;843.0;427.0;1.0;-416.0;2;-170;125.0
196.0;-39.0;-282.0;42.0;837.0;435.0;38.0;-432.0;2;-144;88.0
28.0;14.0;-362.0;134.0;746.0;283.0;-264.0;-501.0;44;-73;376.0
67.0;-299.0;-260.0;269.0;922.0;254.0;256.0;-322.0;25;-152;684.0
269.0;-228.0;-317.0;236.0;887.0;318.0;-5.0;-521.0;178;-63;237.0
216.0;-200.0;-315.0;256.0;907.0;330.0;-14.0;-502.0;-117;-63;144.0
319.0;-252.0;-275.0;264.0;900.0;360.0;-41.0;-455.0;-151;-63;229.0
279.0;24.0;-402.0;262.0;763.0;292.0;-112.0;-250.0;7;-8;400.0
334.0;96.0;-423.0;235.0;784.0;329.0;-112.0;-368.0;7;-8;134.0
229.0;-42.0;-288.0;88.0;918.0;402.0;77.0;-447.0;2;123;182.0
161.0;-261.0;-177.0;378.0;851.0;454.0;125.0;-311.0;6;-20;181.0
219.0;22.0;-332.0;70.0;1085.0;487.0;-35.0;-496.0;45;-8;174.0
239.0;-124.0;-279.0;350.0;755.0;448.0;-62.0;-526.0;-11;-26;139.0
256.0;56.0;-340.0;73.0;1176.0;345.0;52.0;-571.0;73;174;434.0
76.0;-125.0;-226.0;-24.0;828.0;337.0;26.0;-289.0;129;-10;441.0
208.0;-8.0;-343.0;119.0;949.0;374.0;23.0;-327.0;2;124;216.0
78.0;-117.0;-361.0;12.0;859.0;448.0;-87.0;-547.0;103;37;431.0
31.0;-6.0;-571.0;148.0;926.0;500.0;-169.0;-400.0;55;34;80.0
123.0;-166.0;-126.0;49.0;984.0;284.0;20.0;-229.0;85;-37;219.0
79.0;-35.0;-441.0;-7.0;839.0;330.0;-77.0;-279.0;114;33;250.0
109.0;-174.0;-105.0;48.0;870.0;285.0;-86.0;-192.0;78;-38;242.0
170.0;-152.0;-141.0;209.0;943.0;385.0;66.0;-340.0;173;29;182.0
205.0;-140.0;-114.0;203.0;870.0;404.0;65.0;-322.0;171;37;186.0
213.0;-384.0;-336.0;246.0;1011.0;382.0;199.0;-493.0;-68;-122;-80.0
259.0;-208.0;-296.0;4.0;828.0;408.0;76.0;-495.0;-12;-129;200.0
264.0;-63.0;-128.0;14.0;1000.0;534.0;-21.0;-271.0;16;-128;434.0
228.0;0.0;-377.0;341.0;955.0;573.0;-100.0;-607.0;21;-2;446.0
104.0;-271.0;-181.0;329.0;857.0;310.0;158.0;-360.0;161;119;348.0
209.0;50.0;-154.0;-16.0;959.0;404.0;3.0;-335.0;4;126;137.0
146.0;-1.0;-339.0;-18.0;867.0;289.0;38.0;-492.0;-154;120;127.0
87.0;-65.0;-200.0;114.0;1153.0;354.0;-38.0;-388.0;1;122;393.0
-420.0;170.0;-126.0;68.0;915.0;459.0;282.0;-251.0;-1;-74;874.0
-103.0;-210.0;-133.0;83.0;921.0;313.0;105.0;-221.0;-4;57;526.0
145.0;-119.0;-156.0;264.0;870.0;420.0;101.0;-278.0;7;82;388.0
-62.0;-603.0;-147.0;306.0;891.0;193.0;493.0;-439.0;8;-21;586.0
274.0;72.0;-69.0;-9.0;971.0;569.0;-115.0;-239.0;145;174;48.0
276.0;-98.0;-158.0;216.0;887.0;404.0;60.0;-382.0;-144;174;388.0
316.0;-119.0;-164.0;214.0;876.0;435.0;31.0;-408.0;-78;174;426.0
359.0;-41.0;-233.0;229.0;878.0;476.0;0.0;-473.0;-55;174;414.0
364.0;-39.0;-226.0;256.0;868.0;478.0;-26.0;-477.0;-49;174;380.0
332.0;77.0;-356.0;288.0;782.0;528.0;-237.0;-553.0;-50;175;145.0
227.0;-1.0;-119.0;13.0;980.0;400.0;-2.0;-320.0;4;126;204.0
208.0;-106.0;-112.0;14.0;959.0;380.0;180.0;-344.0;4;127;199.0
192.0;-121.0;-117.0;5.0;934.0;381.0;170.0;-357.0;4;127;170.0
172.0;-104.0;-137.0;6.0;930.0;392.0;162.0;-385.0;4;127;171.0
142.0;-29.0;-153.0;57.0;953.0;457.0;70.0;-404.0;5;127;154.0
173.0;7.0;-174.0;76.0;952.0;463.0;21.0;-406.0;5;127;154.0
207.0;50.0;-165.0;85.0;932.0;466.0;-19.0;-382.0;5;127;136.0
247.0;27.0;-181.0;91.0;921.0;446.0;-41.0;-381.0;5;127;151.0
359.0;102.0;-465.0;304.0;662.0;576.0;-222.0;-622.0;-171;-10;552.0
186.0;-122.0;-540.0;599.0;440.0;554.0;-3.0;-827.0;-11;-162;492.0
79.0;-64.0;-325.0;609.0;684.0;588.0;-229.0;-658.0;-11;-157;148.0
295.0;-90.0;-179.0;85.0;938.0;382.0;110.0;-409.0;6;127;138.0
259.0;-83.0;-157.0;86.0;948.0;372.0;114.0;-371.0;6;127;133.0
266.0;-130.0;-300.0;401.0;708.0;463.0;-190.0;-678.0;136;47;529.0
307.0;-117.0;-307.0;325.0;786.0;334.0;-62.0;-591.0;126;119;127.0
107.0;-48.0;-210.0;222.0;801.0;474.0;-81.0;-381.0;62;-8;700.0
203.0;-51.0;-191.0;102.0;924.0;432.0;143.0;-433.0;5;127;127.0
160.0;36.0;-161.0;97.0;933.0;488.0;29.0;-431.0;4;127;145.0
-185.0;-484.0;-495.0;319.0;830.0;169.0;344.0;-580.0;0;-48;442.0
-331.0;-661.0;-324.0;346.0;800.0;342.0;634.0;-552.0;-166;-134;531.0
132.0;-116.0;-180.0;94.0;753.0;344.0;10.0;-510.0;5;-124;113.0
120.0;-67.0;-189.0;61.0;857.0;311.0;-28.0;-510.0;5;-66;143.0
77.0;-90.0;-339.0;23.0;925.0;264.0;-33.0;-560.0;5;-48;122.0
88.0;-162.0;-405.0;23.0;897.0;259.0;-143.0;-577.0;5;-35;137.0
230.0;109.0;-190.0;116.0;923.0;466.0;24.0;-419.0;4;127;166.0
273.0;-20.0;-417.0;334.0;742.0;373.0;-235.0;-661.0;48;-16;123.0
248.0;-108.0;-146.0;244.0;857.0;454.0;116.0;-487.0;5;-28;116.0
221.0;-186.0;-178.0;123.0;837.0;327.0;-68.0;-429.0;3;-35;124.0
411.0;346.0;-194.0;28.0;718.0;478.0;-5.0;-288.0;52;70;84.0
516.0;335.0;-128.0;-200.0;923.0;656.0;-680.0;-422.0;-1;-75;-48.0
264.0;87.0;-208.0;114.0;933.0;456.0;48.0;-417.0;4;127;172.0
274.0;-165.0;-17.0;224.0;957.0;428.0;-37.0;-356.0;48;25;466.0
328.0;-147.0;-161.0;360.0;960.0;305.0;-100.0;-403.0;49;17;544.0
310.0;-39.0;-180.0;108.0;902.0;435.0;96.0;-414.0;4;127;144.0
209.0;-122.0;-84.0;93.0;898.0;425.0;13.0;-327.0;44;42;195.0
202.0;-152.0;-75.0;78.0;897.0;369.0;0.0;-308.0;50;49;329.0
165.0;12.0;22.0;46.0;840.0;408.0;77.0;-265.0;157;23;369.0
309.0;-88.0;-192.0;128.0;935.0;326.0;31.0;-388.0;6;126;153.0
146.0;-95.0;-183.0;102.0;935.0;424.0;49.0;-401.0;5;127;148.0
162.0;-36.0;-158.0;108.0;942.0;449.0;0.0;-370.0;5;126;144.0
136.0;-36.0;-176.0;102.0;952.0;402.0;19.0;-358.0;4;126;155.0
154.0;-51.0;-76.0;109.0;855.0;193.0;-204.0;-312.0;45;62;292.0
122.0;54.0;-209.0;29.0;724.0;411.0;-307.0;-339.0;5;13;454.0
202.0;185.0;-254.0;218.0;882.0;519.0;-217.0;-497.0;138;94;124.0
184.0;-140.0;-293.0;317.0;737.0;445.0;110.0;-464.0;107;62;139.0
61.0;-143.0;72.0;-39.0;728.0;182.0;131.0;-241.0;160;62;151.0
148.0;-6.0;-162.0;109.0;969.0;398.0;34.0;-340.0;4;126;145.0
207.0;-62.0;-159.0;113.0;974.0;407.0;126.0;-336.0;4;127;167.0
284.0;-87.0;-57.0;220.0;855.0;377.0;-50.0;-272.0;23;16;484.0
233.0;-75.0;-183.0;98.0;955.0;422.0;117.0;-358.0;4;127;180.0
213.0;-41.0;-179.0;84.0;936.0;411.0;72.0;-357.0;4;127;159.0
247.0;-12.0;-190.0;191.0;758.0;384.0;-112.0;-423.0;24;53;97.0
77.0;-78.0;-25.0;108.0;863.0;230.0;85.0;-355.0;11;53;378.0
2.0;-128.0;112.0;64.0;1027.0;248.0;145.0;-342.0;3;60;355.0
204.0;-31.0;-197.0;80.0;958.0;406.0;46.0;-353.0;4;126;169.0
174.0;-58.0;-186.0;64.0;962.0;393.0;57.0;-357.0;4;127;180.0
184.0;-107.0;-177.0;71.0;952.0;408.0;87.0;-358.0;4;127;177.0
459.0;33.0;-333.0;46.0;935.0;534.0;90.0;-407.0;-2;-74;549.0
261.0;14.0;-217.0;87.0;912.0;403.0;22.0;-396.0;28;-20;522.0
261.0;-14.0;-214.0;99.0;926.0;417.0;49.0;-407.0;28;-20;558.0
287.0;-9.0;-255.0;67.0;891.0;418.0;-10.0;-437.0;30;-20;398.0
277.0;37.0;-245.0;102.0;861.0;441.0;-30.0;-408.0;30;-21;432.0
329.0;52.0;-287.0;137.0;855.0;458.0;-73.0;-463.0;31;-13;378.0
307.0;68.0;-367.0;179.0;799.0;465.0;-27.0;-507.0;31;-8;120.0
327.0;99.0;-355.0;183.0;818.0;482.0;-64.0;-548.0;30;5;206.0
346.0;125.0;-294.0;212.0;808.0;480.0;-84.0;-530.0;29;5;193.0
593.0;50.0;-63.0;209.0;682.0;523.0;-172.0;-680.0;136;-127;-52.0
344.0;151.0;-349.0;208.0;792.0;441.0;-58.0;-529.0;30;-1;310.0
327.0;106.0;-339.0;225.0;783.0;459.0;-32.0;-504.0;30;-4;305.0
329.0;98.0;-368.0;226.0;794.0;467.0;-47.0;-483.0;31;-5;290.0
321.0;137.0;-316.0;188.0;810.0;439.0;-76.0;-510.0;32;-5;377.0
322.0;132.0;-330.0;224.0;801.0;441.0;-54.0;-520.0;32;-5;392.0
293.0;85.0;-326.0;222.0;801.0;409.0;-62.0;-534.0;32;-5;345.0
280.0;21.0;-341.0;233.0;801.0;428.0;11.0;-558.0;32;-5;358.0
259.0;9.0;-352.0;216.0;837.0;408.0;7.0;-545.0;33;-5;369.0
270.0;7.0;-363.0;187.0;905.0;410.0;89.0;-566.0;33;-5;424.0
199.0;-14.0;-182.0;118.0;839.0;294.0;156.0;-360.0;5;-5;288.0
186.0;-186.0;-354.0;219.0;735.0;322.0;105.0;-428.0;122;7;162.0
47.0;-54.0;-349.0;121.0;923.0;370.0;-110.0;-363.0;-4;-78;-336.0
233.0;-152.0;-218.0;250.0;897.0;290.0;-70.0;-487.0;4;-153;-117.0
53.0;82.0;-215.0;-29.0;798.0;444.0;-38.0;-340.0;91;11;175.0
325.0;137.0;-185.0;324.0;755.0;573.0;-447.0;-641.0;-2;-140;-166.0
-58.0;-175.0;-590.0;347.0;895.0;431.0;-8.0;-695.0;-30;-171;433.0
59.0;90.0;-290.0;-29.0;912.0;374.0;-145.0;-416.0;89;31;193.0
50.0;-253.0;-419.0;184.0;839.0;253.0;127.0;-480.0;7;15;91.0
410.0;65.0;-299.0;216.0;929.0;465.0;-119.0;-371.0;-9;-83;260.0
279.0;95.0;-169.0;61.0;972.0;345.0;-242.0;-399.0;-9;-88;359.0
667.0;368.0;-175.0;110.0;962.0;698.0;-647.0;-284.0;-2;-71;420.0
298.0;136.0;-218.0;-10.0;876.0;437.0;-175.0;-330.0;-11;-66;310.0
234.0;41.0;-288.0;35.0;871.0;419.0;-141.0;-365.0;-13;-65;230.0
242.0;-107.0;-373.0;128.0;919.0;393.0;-76.0;-515.0;-23;-63;242.0
4.0;-85.0;-291.0;319.0;877.0;213.0;-48.0;-391.0;3;-47;121.0
217.0;29.0;-159.0;140.0;929.0;424.0;-350.0;-446.0;4;-10;744.0
219.0;-71.0;-310.0;258.0;826.0;304.0;-20.0;-478.0;-6;-62;-14.0
182.0;-31.0;-224.0;236.0;801.0;341.0;-66.0;-446.0;-7;-62;56.0
140.0;-126.0;-123.0;66.0;1137.0;321.0;-9.0;-484.0;-11;-53;199.0
56.0;-301.0;-520.0;-79.0;1030.0;295.0;151.0;-680.0;6;-41;506.0
120.0;-191.0;-365.0;75.0;847.0;224.0;78.0;-421.0;20;-33;272.0
199.0;33.0;-255.0;133.0;674.0;383.0;-58.0;-323.0;-11;-119;125.0
133.0;-33.0;-208.0;-450.0;647.0;427.0;-36.0;-129.0;-92;-81;-107.0
311.0;87.0;-232.0;-18.0;1088.0;486.0;2.0;-488.0;-35;-97;169.0
87.0;-127.0;-310.0;-95.0;1205.0;446.0;25.0;-520.0;103;30;378.0
321.0;78.0;-589.0;-45.0;878.0;483.0;7.0;-691.0;-20;-80;273.0
288.0;-53.0;-209.0;212.0;906.0;490.0;10.0;-446.0;149;-96;19.0
297.0;81.0;-148.0;54.0;895.0;426.0;-119.0;-250.0;152;-93;151.0
303.0;21.0;-135.0;1.0;904.0;492.0;-58.0;-259.0;156;-93;106.0
144.0;-159.0;-340.0;59.0;910.0;235.0;80.0;-373.0;19;-29;227.0
175.0;7.0;-45.0;-62.0;1233.0;448.0;16.0;-409.0;-16;4;244.0
178.0;-78.0;-407.0;166.0;732.0;385.0;175.0;-436.0;-5;-50;454.0
159.0;-147.0;-164.0;279.0;952.0;415.0;134.0;-447.0;5;-52;312.0
172.0;-152.0;-146.0;74.0;839.0;266.0;117.0;-322.0;14;-53;312.0
90.0;-128.0;-30.0;27.0;852.0;233.0;234.0;-245.0;20;14;355.0
136.0;-77.0;-118.0;55.0;877.0;242.0;-2.0;-286.0;26;-55;263.0
153.0;53.0;-109.0;38.0;912.0;248.0;71.0;-327.0;24;-57;219.0
-38.0;-287.0;-252.0;29.0;989.0;299.0;144.0;-313.0;0;-155;335.0
178.0;-161.0;-211.0;119.0;920.0;346.0;98.0;-375.0;18;-23;221.0
86.0;-261.0;-135.0;136.0;1055.0;381.0;-76.0;-269.0;4;20;279.0
102.0;-226.0;-78.0;162.0;991.0;335.0;-60.0;-308.0;4;13;79.0
279.0;-2.0;-176.0;92.0;1063.0;467.0;-63.0;-697.0;8;6;222.0
246.0;56.0;-154.0;90.0;1008.0;391.0;-117.0;-332.0;15;3;288.0
147.0;31.0;-307.0;211.0;879.0;283.0;125.0;-555.0;19;-141;471.0
126.0;-39.0;-222.0;226.0;858.0;284.0;103.0;-507.0;18;-144;156.0
71.0;-428.0;-138.0;354.0;945.0;276.0;322.0;-481.0;63;-147;-5.0
101.0;-65.0;-36.0;196.0;885.0;231.0;127.0;-438.0;16;-157;338.0
182.0;63.0;-131.0;157.0;912.0;330.0;55.0;-437.0;16;-148;177.0
347.0;80.0;-220.0;144.0;845.0;397.0;-275.0;-478.0;11;-147;282.0
274.0;140.0;-202.0;116.0;855.0;384.0;-105.0;-403.0;3;-146;224.0
172.0;-59.0;-304.0;94.0;1095.0;352.0;-11.0;-540.0;-7;-147;175.0
149.0;-143.0;-193.0;26.0;1027.0;324.0;18.0;-401.0;15;-23;144.0
90.0;-41.0;-369.0;168.0;959.0;348.0;43.0;-442.0;-6;-23;67.0
15.0;-174.0;-427.0;289.0;808.0;174.0;186.0;-623.0;26;-34;-146.0
106.0;-97.0;-343.0;-32.0;931.0;389.0;83.0;-394.0;-8;-23;62.0
270.0;-82.0;-162.0;70.0;930.0;381.0;-42.0;-361.0;3;-23;196.0
139.0;-157.0;-328.0;288.0;863.0;279.0;33.0;-645.0;139;-152;43.0
113.0;-16.0;-89.0;161.0;912.0;433.0;-60.0;-220.0;18;-3;278.0
101.0;40.0;-128.0;217.0;929.0;455.0;-79.0;-217.0;18;2;280.0
278.0;-9.0;-308.0;77.0;1002.0;411.0;9.0;-434.0;4;-23;246.0
15.0;-26.0;-269.0;136.0;887.0;485.0;37.0;-345.0;18;5;365.0
-21.0;-106.0;-163.0;138.0;996.0;415.0;35.0;-465.0;18;5;433.0
-400.0;-286.0;-240.0;165.0;877.0;382.0;195.0;-321.0;-19;-32;611.0
343.0;64.0;-152.0;231.0;805.0;403.0;-152.0;-376.0;5;-24;227.0
218.0;141.0;-237.0;305.0;777.0;415.0;-209.0;-410.0;5;-21;195.0
