Accelerometer LUA^ accX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit RUA magneticX;Accelerometer BACK accX
46.0;-2.0;63.0;46.0;336.0;366.0;122.0
39.0;18.0;-25.0;46.0;320.0;368.0;107.0
27.0;34.0;-69.0;47.0;299.0;363.0;86.0
52.0;-4.0;-21.0;48.0;345.0;363.0;118.0
50.0;-5.0;-19.0;52.0;345.0;364.0;115.0
31.0;13.0;8.0;59.0;317.0;365.0;120.0
16.0;25.0;-10.0;64.0;301.0;364.0;99.0
44.0;-7.0;-35.0;66.0;327.0;362.0;96.0
57.0;-21.0;-18.0;66.0;336.0;361.0;102.0
28.0;-6.0;30.0;63.0;329.0;361.0;115.0
40.0;-26.0;25.0;60.0;313.0;363.0;107.0
56.0;-21.0;29.0;54.0;322.0;365.0;126.0
46.0;-15.0;25.0;52.0;319.0;367.0;122.0
48.0;-43.0;-20.0;51.0;337.0;368.0;117.0
59.0;-30.0;-54.0;50.0;319.0;371.0;125.0
98.0;-22.0;-156.0;60.0;343.0;365.0;131.0
109.0;11.0;-95.0;65.0;307.0;359.0;59.0
120.0;-5.0;-143.0;17.0;309.0;382.0;84.0
115.0;12.0;-118.0;28.0;318.0;386.0;76.0
257.0;-159.0;5.0;-91.0;390.0;539.0;138.0
-122.0;-24.0;11.0;40.0;284.0;423.0;111.0
124.0;-2.0;-173.0;-11.0;301.0;408.0;73.0
89.0;-192.0;242.0;28.0;347.0;587.0;151.0
208.0;-90.0;120.0;0.0;410.0;483.0;146.0
292.0;-39.0;-124.0;2.0;415.0;482.0;132.0
128.0;-31.0;-76.0;6.0;411.0;486.0;138.0
183.0;-43.0;-54.0;2.0;463.0;489.0;150.0
228.0;-50.0;-21.0;-3.0;466.0;493.0;199.0
196.0;-61.0;64.0;-13.0;464.0;504.0;222.0
185.0;-101.0;28.0;-13.0;367.0;509.0;226.0
282.0;-32.0;86.0;-330.0;256.0;360.0;106.0
257.0;-58.0;0.0;-291.0;298.0;355.0;138.0
105.0;-13.0;-130.0;-37.0;300.0;414.0;70.0
103.0;-27.0;-84.0;27.0;318.0;424.0;67.0
120.0;-28.0;-92.0;4.0;310.0;429.0;77.0
123.0;-18.0;-85.0;-9.0;291.0;439.0;64.0
108.0;17.0;-21.0;169.0;300.0;421.0;84.0
121.0;-12.0;-111.0;104.0;316.0;433.0;90.0
107.0;8.0;-95.0;141.0;307.0;437.0;69.0
99.0;7.0;-124.0;-3.0;315.0;455.0;76.0
137.0;4.0;-97.0;-16.0;314.0;457.0;86.0
113.0;166.0;76.0;1.0;376.0;352.0;245.0
112.0;6.0;-104.0;105.0;291.0;446.0;77.0
105.0;-31.0;-69.0;-35.0;317.0;464.0;76.0
123.0;19.0;-88.0;104.0;302.0;452.0;83.0
19.0;95.0;-43.0;-301.0;447.0;272.0;9.0
115.0;99.0;-22.0;-189.0;126.0;316.0;24.0
174.0;67.0;15.0;-170.0;59.0;297.0;64.0
102.0;-8.0;-59.0;-27.0;304.0;466.0;79.0
-154.0;23.0;-50.0;-33.0;293.0;455.0;79.0
116.0;34.0;-24.0;-15.0;284.0;463.0;84.0
88.0;20.0;-60.0;121.0;300.0;450.0;75.0
-138.0;-30.0;7.0;-33.0;300.0;455.0;80.0
341.0;-40.0;-135.0;-156.0;269.0;325.0;77.0
315.0;-49.0;-208.0;-194.0;277.0;335.0;80.0
-152.0;-15.0;-8.0;-34.0;291.0;455.0;85.0
-124.0;0.0;-30.0;-32.0;287.0;452.0;114.0
-132.0;2.0;-17.0;-32.0;296.0;449.0;105.0
-133.0;9.0;-26.0;-31.0;293.0;450.0;106.0
234.0;-262.0;-563.0;-322.0;251.0;373.0;60.0
111.0;26.0;-15.0;-49.0;292.0;468.0;74.0
210.0;13.0;-22.0;-295.0;88.0;358.0;103.0
-137.0;17.0;-17.0;-31.0;302.0;449.0;106.0
-154.0;28.0;-30.0;-33.0;294.0;450.0;106.0
-135.0;-15.0;-45.0;-34.0;286.0;449.0;105.0
-147.0;-32.0;20.0;-30.0;300.0;447.0;114.0
-151.0;2.0;-2.0;-30.0;294.0;443.0;104.0
-131.0;-8.0;-36.0;-28.0;291.0;442.0;113.0
-127.0;-6.0;-26.0;-30.0;295.0;440.0;108.0
-127.0;-19.0;-26.0;-26.0;298.0;440.0;106.0
148.0;30.0;-65.0;-301.0;92.0;357.0;95.0
87.0;53.0;-72.0;73.0;295.0;455.0;44.0
-151.0;35.0;-31.0;-26.0;306.0;453.0;104.0
104.0;45.0;20.0;-45.0;280.0;463.0;79.0
119.0;-132.0;142.0;-584.0;650.0;598.0;100.0
170.0;106.0;54.0;-245.0;338.0;188.0;46.0
106.0;32.0;38.0;102.0;257.0;448.0;82.0
144.0;22.0;124.0;-251.0;362.0;201.0;35.0
143.0;-114.0;34.0;-139.0;284.0;200.0;86.0
93.0;-2.0;-103.0;-34.0;301.0;460.0;70.0
167.0;-79.0;14.0;-11.0;349.0;493.0;148.0
136.0;-36.0;60.0;15.0;338.0;477.0;125.0
153.0;-43.0;-38.0;21.0;334.0;474.0;122.0
144.0;-5.0;-1.0;18.0;353.0;471.0;119.0
219.0;51.0;-39.0;-247.0;300.0;341.0;98.0
152.0;-7.0;46.0;20.0;363.0;469.0;136.0
170.0;32.0;11.0;18.0;337.0;466.0;143.0
174.0;-26.0;2.0;13.0;359.0;464.0;162.0
258.0;29.0;21.0;-253.0;292.0;346.0;87.0
174.0;-50.0;16.0;13.0;349.0;466.0;144.0
169.0;-66.0;7.0;16.0;349.0;465.0;155.0
173.0;-63.0;-6.0;16.0;343.0;466.0;164.0
265.0;12.0;-12.0;-254.0;275.0;347.0;141.0
180.0;-17.0;1.0;17.0;354.0;467.0;158.0
165.0;-7.0;-25.0;17.0;345.0;466.0;157.0
161.0;2.0;-47.0;18.0;343.0;466.0;144.0
188.0;-26.0;-9.0;18.0;347.0;471.0;131.0
171.0;-13.0;-14.0;16.0;354.0;472.0;151.0
195.0;-3.0;-22.0;4.0;335.0;483.0;163.0
199.0;-11.0;-51.0;0.0;341.0;485.0;184.0
182.0;-35.0;-86.0;-8.0;354.0;489.0;200.0
207.0;16.0;-149.0;-12.0;353.0;495.0;181.0
225.0;4.0;-117.0;-16.0;345.0;499.0;160.0
228.0;-39.0;-60.0;-35.0;335.0;518.0;151.0
223.0;-54.0;-120.0;-48.0;344.0;529.0;169.0
280.0;29.0;-293.0;-86.0;431.0;574.0;253.0
239.0;-64.0;-155.0;-70.0;355.0;552.0;179.0
253.0;4.0;-198.0;-110.0;346.0;579.0;167.0
231.0;-20.0;-109.0;-111.0;345.0;579.0;197.0
402.0;-72.0;-37.0;-201.0;300.0;654.0;242.0
273.0;-69.0;243.0;-225.0;345.0;679.0;167.0
212.0;-20.0;-25.0;-122.0;360.0;586.0;221.0
267.0;22.0;-31.0;-255.0;290.0;348.0;135.0
146.0;-51.0;-69.0;-107.0;325.0;596.0;135.0
204.0;-39.0;-129.0;-84.0;339.0;571.0;193.0
262.0;-11.0;-21.0;-256.0;286.0;349.0;128.0
263.0;19.0;-7.0;-258.0;269.0;347.0;133.0
138.0;-113.0;82.0;35.0;400.0;463.0;154.0
260.0;-7.0;-3.0;-258.0;268.0;349.0;125.0
162.0;-41.0;-136.0;-70.0;365.0;565.0;172.0
35.0;102.0;-132.0;43.0;385.0;284.0;50.0
-82.0;285.0;60.0;191.0;318.0;246.0;-23.0
69.0;-2.0;-90.0;74.0;309.0;450.0;63.0
79.0;-167.0;-78.0;-87.0;366.0;262.0;135.0
23.0;-45.0;0.0;-115.0;365.0;281.0;83.0
122.0;-113.0;-37.0;-134.0;576.0;364.0;-4.0
-45.0;-27.0;-42.0;-25.0;293.0;454.0;80.0
-134.0;-19.0;-29.0;-26.0;305.0;452.0;44.0
141.0;55.0;-21.0;-368.0;134.0;370.0;50.0
256.0;2.0;-9.0;-258.0;280.0;349.0;121.0
225.0;-19.0;-194.0;-119.0;283.0;357.0;-1.0
-151.0;23.0;-43.0;-19.0;292.0;448.0;107.0
-152.0;28.0;-60.0;-17.0;290.0;449.0;89.0
228.0;34.0;22.0;-81.0;402.0;341.0;16.0
175.0;67.0;-8.0;-351.0;130.0;353.0;29.0
152.0;22.0;8.0;-349.0;186.0;353.0;43.0
143.0;-5.0;26.0;-346.0;187.0;350.0;60.0
142.0;5.0;18.0;-345.0;169.0;352.0;72.0
71.0;-28.0;2.0;-319.0;95.0;359.0;88.0
-148.0;40.0;-66.0;-11.0;291.0;446.0;116.0
102.0;2.0;-95.0;-25.0;298.0;465.0;67.0
-151.0;32.0;-53.0;-9.0;291.0;442.0;115.0
115.0;-3.0;-63.0;75.0;289.0;457.0;71.0
-144.0;7.0;-26.0;-8.0;284.0;443.0;107.0
97.0;-7.0;-84.0;-64.0;283.0;475.0;78.0
-152.0;6.0;-19.0;-5.0;305.0;443.0;126.0
-141.0;-22.0;-20.0;-1.0;290.0;441.0;128.0
141.0;-144.0;122.0;-106.0;289.0;386.0;78.0
132.0;-81.0;-4.0;-319.0;148.0;342.0;96.0
-7.0;-474.0;365.0;-381.0;435.0;467.0;122.0
-110.0;-64.0;59.0;-5.0;299.0;453.0;144.0
140.0;-79.0;5.0;-314.0;151.0;344.0;96.0
199.0;-56.0;17.0;-305.0;140.0;341.0;115.0
68.0;2.0;67.0;32.0;291.0;464.0;71.0
95.0;-24.0;55.0;-64.0;286.0;475.0;66.0
155.0;-34.0;1.0;-288.0;102.0;348.0;92.0
196.0;28.0;-68.0;-286.0;108.0;347.0;87.0
-126.0;15.0;-47.0;28.0;299.0;391.0;176.0
258.0;142.0;-190.0;-242.0;356.0;463.0;200.0
193.0;-9.0;-85.0;-287.0;110.0;350.0;85.0
159.0;0.0;-31.0;-294.0;80.0;355.0;68.0
-121.0;-45.0;-17.0;26.0;294.0;391.0;133.0
-128.0;-15.0;-11.0;28.0;296.0;390.0;139.0
-131.0;8.0;-48.0;28.0;301.0;390.0;120.0
-138.0;-15.0;-41.0;29.0;300.0;390.0;129.0
-141.0;-9.0;-43.0;31.0;291.0;390.0;115.0
322.0;-101.0;472.0;-109.0;223.0;287.0;266.0
152.0;0.0;-23.0;-296.0;85.0;352.0;67.0
-134.0;17.0;-46.0;32.0;294.0;394.0;123.0
-148.0;0.0;-15.0;36.0;298.0;396.0;116.0
105.0;6.0;22.0;-68.0;285.0;472.0;63.0
58.0;34.0;-52.0;-73.0;265.0;467.0;69.0
-141.0;-11.0;2.0;33.0;290.0;401.0;104.0
-135.0;6.0;-41.0;34.0;289.0;398.0;106.0
-131.0;19.0;-46.0;34.0;293.0;398.0;115.0
96.0;26.0;-26.0;-62.0;280.0;464.0;75.0
-134.0;17.0;-37.0;32.0;285.0;394.0;122.0
-147.0;-31.0;-20.0;36.0;307.0;392.0;117.0
114.0;23.0;-85.0;25.0;273.0;455.0;70.0
96.0;32.0;-79.0;-76.0;301.0;465.0;72.0
-144.0;0.0;16.0;29.0;296.0;404.0;124.0
-143.0;15.0;-51.0;23.0;275.0;410.0;124.0
-139.0;-2.0;8.0;22.0;293.0;413.0;113.0
-134.0;2.0;14.0;22.0;287.0;413.0;116.0
90.0;37.0;60.0;-93.0;290.0;478.0;67.0
-139.0;-5.0;-38.0;13.0;291.0;415.0;110.0
94.0;-5.0;161.0;-88.0;269.0;472.0;69.0
-132.0;-10.0;70.0;17.0;281.0;418.0;86.0
-143.0;-28.0;-18.0;15.0;258.0;419.0;120.0
-124.0;0.0;-8.0;15.0;308.0;419.0;118.0
-142.0;-15.0;-18.0;14.0;306.0;416.0;126.0
-114.0;-45.0;-15.0;14.0;278.0;414.0;125.0
-134.0;-32.0;46.0;16.0;278.0;410.0;131.0
-116.0;-1.0;18.0;16.0;271.0;408.0;131.0
-142.0;-15.0;43.0;18.0;282.0;407.0;117.0
-124.0;-62.0;28.0;16.0;300.0;402.0;116.0
-133.0;-39.0;-4.0;14.0;287.0;400.0;134.0
-114.0;19.0;-8.0;17.0;287.0;398.0;125.0
-103.0;41.0;-11.0;17.0;295.0;398.0;125.0
-113.0;15.0;7.0;17.0;294.0;400.0;113.0
-115.0;-60.0;5.0;20.0;269.0;396.0;136.0
-84.0;63.0;22.0;35.0;269.0;368.0;106.0
133.0;3.0;151.0;-80.0;271.0;470.0;57.0
-69.0;32.0;67.0;46.0;242.0;376.0;138.0
-77.0;37.0;-62.0;53.0;208.0;388.0;124.0
-85.0;-28.0;-140.0;58.0;299.0;393.0;113.0
-91.0;11.0;-92.0;56.0;324.0;396.0;114.0
123.0;-3.0;319.0;-42.0;298.0;454.0;65.0
-104.0;32.0;-100.0;52.0;318.0;399.0;78.0
-101.0;34.0;-71.0;54.0;228.0;398.0;70.0
83.0;38.0;320.0;-6.0;346.0;568.0;143.0
270.0;7.0;-173.0;-63.0;288.0;317.0;135.0
406.0;-12.0;-202.0;-92.0;432.0;310.0;336.0
302.0;-3.0;-153.0;-96.0;313.0;316.0;139.0
279.0;15.0;-61.0;-108.0;255.0;314.0;116.0
427.0;-275.0;-555.0;-188.0;426.0;209.0;215.0
126.0;36.0;55.0;-62.0;291.0;411.0;107.0
275.0;0.0;-22.0;-260.0;282.0;347.0;124.0
168.0;-31.0;17.0;-312.0;100.0;355.0;64.0
7.0;-13.0;29.0;-294.0;74.0;353.0;35.0
134.0;45.0;59.0;-105.0;291.0;368.0;82.0
103.0;1.0;-219.0;-322.0;486.0;536.0;-137.0
133.0;42.0;2.0;38.0;291.0;391.0;91.0
132.0;64.0;84.0;60.0;305.0;369.0;93.0
443.0;55.0;-233.0;-522.0;397.0;579.0;276.0
287.0;-49.0;-13.0;-266.0;292.0;347.0;134.0
173.0;-91.0;192.0;-124.0;442.0;447.0;104.0
143.0;13.0;122.0;-245.0;323.0;233.0;106.0
-16.0;52.0;146.0;-238.0;355.0;519.0;105.0
76.0;158.0;26.0;46.0;358.0;448.0;26.0
109.0;32.0;-96.0;-177.0;86.0;347.0;122.0
-77.0;5.0;-8.0;5.0;355.0;441.0;101.0
-17.0;5.0;-25.0;6.0;343.0;442.0;163.0
-56.0;1.0;-60.0;6.0;329.0;438.0;208.0
-92.0;-27.0;-42.0;5.0;327.0;441.0;206.0
-105.0;-25.0;55.0;4.0;335.0;438.0;164.0
-95.0;-29.0;92.0;5.0;317.0;438.0;152.0
263.0;106.0;-93.0;-110.0;418.0;414.0;95.0
-55.0;-9.0;19.0;98.0;318.0;437.0;174.0
-48.0;-38.0;-13.0;97.0;321.0;433.0;209.0
-70.0;-13.0;-37.0;95.0;320.0;432.0;176.0
124.0;-14.0;13.0;51.0;326.0;285.0;91.0
-71.0;9.0;-45.0;95.0;308.0;429.0;163.0
-86.0;3.0;15.0;91.0;310.0;428.0;157.0
141.0;-86.0;-51.0;86.0;300.0;324.0;67.0
150.0;-62.0;-86.0;52.0;292.0;346.0;79.0
131.0;-31.0;21.0;-100.0;361.0;437.0;214.0
151.0;162.0;75.0;-109.0;235.0;444.0;247.0
268.0;8.0;-16.0;-260.0;282.0;347.0;118.0
290.0;57.0;77.0;-136.0;289.0;458.0;238.0
144.0;-82.0;-60.0;61.0;291.0;343.0;89.0
171.0;-128.0;-168.0;20.0;291.0;263.0;164.0
139.0;-1.0;-15.0;63.0;282.0;374.0;86.0
167.0;-15.0;-18.0;39.0;303.0;377.0;105.0
40.0;115.0;-103.0;-33.0;182.0;397.0;-7.0
141.0;-13.0;4.0;36.0;289.0;331.0;91.0
-145.0;19.0;-108.0;-44.0;316.0;457.0;110.0
171.0;12.0;-40.0;44.0;301.0;373.0;60.0
38.0;100.0;-108.0;-64.0;208.0;402.0;42.0
-121.0;30.0;-43.0;-41.0;314.0;460.0;63.0
-93.0;26.0;-25.0;-42.0;330.0;459.0;53.0
375.0;-349.0;-293.0;306.0;-29.0;160.0;225.0
68.0;-113.0;-87.0;51.0;299.0;242.0;207.0
162.0;10.0;-77.0;55.0;307.0;374.0;22.0
-99.0;52.0;-69.0;-41.0;326.0;461.0;111.0
149.0;24.0;-220.0;31.0;308.0;388.0;58.0
-20.0;48.0;-14.0;98.0;231.0;377.0;57.0
323.0;28.0;-147.0;-89.0;383.0;468.0;93.0
169.0;4.0;-177.0;41.0;312.0;390.0;29.0
176.0;42.0;-19.0;4.0;276.0;400.0;40.0
-116.0;31.0;-86.0;-39.0;315.0;462.0;147.0
155.0;8.0;-100.0;113.0;309.0;376.0;70.0
-113.0;41.0;-65.0;-40.0;320.0;463.0;141.0
268.0;-38.0;25.0;-265.0;285.0;346.0;135.0
164.0;36.0;-86.0;-7.0;309.0;418.0;86.0
156.0;17.0;-90.0;0.0;309.0;417.0;56.0
275.0;-28.0;8.0;-263.0;283.0;347.0;135.0
177.0;34.0;-130.0;-14.0;305.0;423.0;65.0
-117.0;24.0;-30.0;-41.0;310.0;463.0;126.0
-139.0;24.0;19.0;-54.0;325.0;148.0;174.0
-42.0;28.0;-55.0;6.0;318.0;239.0;46.0
-126.0;24.0;-25.0;-38.0;316.0;462.0;93.0
-117.0;16.0;-48.0;-38.0;319.0;463.0;112.0
162.0;6.0;-114.0;10.0;295.0;435.0;63.0
200.0;185.0;72.0;-64.0;283.0;549.0;75.0
-31.0;47.0;-88.0;1.0;309.0;242.0;34.0
87.0;-82.0;-20.0;93.0;328.0;538.0;167.0
-29.0;45.0;-142.0;-4.0;295.0;243.0;47.0
121.0;-79.0;-20.0;83.0;353.0;541.0;160.0
102.0;-39.0;-62.0;54.0;388.0;560.0;183.0
138.0;-59.0;-68.0;51.0;355.0;567.0;173.0
135.0;-62.0;-23.0;59.0;344.0;574.0;168.0
128.0;-12.0;35.0;64.0;365.0;577.0;135.0
115.0;2.0;32.0;68.0;351.0;578.0;144.0
108.0;-51.0;-52.0;71.0;340.0;578.0;134.0
118.0;19.0;-18.0;88.0;339.0;563.0;115.0
152.0;51.0;-19.0;87.0;360.0;556.0;137.0
123.0;125.0;-25.0;67.0;331.0;538.0;111.0
145.0;114.0;-13.0;64.0;336.0;534.0;133.0
118.0;54.0;-122.0;49.0;312.0;546.0;145.0
104.0;96.0;-169.0;29.0;-30.0;736.0;33.0
113.0;162.0;-228.0;-50.0;380.0;555.0;117.0
135.0;70.0;-168.0;10.0;285.0;563.0;61.0
196.0;52.0;66.0;-70.0;300.0;587.0;213.0
-119.0;7.0;-39.0;-39.0;309.0;463.0;96.0
-16.0;-69.0;-178.0;-36.0;279.0;437.0;140.0
19.0;-113.0;101.0;-26.0;320.0;435.0;141.0
-1.0;-79.0;117.0;-20.0;311.0;429.0;116.0
-39.0;-32.0;-51.0;-11.0;300.0;406.0;70.0
285.0;11.0;-13.0;-262.0;272.0;347.0;120.0
-117.0;15.0;-70.0;-37.0;309.0;465.0;96.0
-25.0;188.0;375.0;361.0;377.0;121.0;65.0
-50.0;-30.0;86.0;71.0;325.0;251.0;173.0
-106.0;-32.0;-26.0;-37.0;320.0;464.0;104.0
-114.0;13.0;-45.0;-38.0;315.0;466.0;106.0
130.0;-7.0;-47.0;-420.0;365.0;278.0;10.0
-124.0;26.0;-47.0;-35.0;311.0;465.0;106.0
-111.0;5.0;-54.0;-35.0;305.0;465.0;110.0
-119.0;15.0;-24.0;-33.0;323.0;465.0;95.0
-117.0;15.0;-26.0;-34.0;320.0;465.0;114.0
-127.0;30.0;-85.0;-30.0;319.0;464.0;120.0
-116.0;43.0;-54.0;-28.0;328.0;464.0;105.0
-113.0;17.0;-15.0;-29.0;323.0;464.0;116.0
-105.0;-17.0;2.0;-19.0;320.0;458.0;111.0
-96.0;-34.0;52.0;-19.0;318.0;455.0;131.0
-103.0;-34.0;114.0;-15.0;310.0;450.0;133.0
-103.0;-92.0;97.0;-18.0;320.0;450.0;136.0
-92.0;-110.0;91.0;-20.0;328.0;451.0;135.0
-96.0;30.0;-81.0;43.0;311.0;426.0;122.0
-83.0;51.0;-86.0;43.0;293.0;426.0;105.0
306.0;-48.0;72.0;-135.0;406.0;556.0;244.0
133.0;160.0;-70.0;-44.0;282.0;426.0;29.0
325.0;1.0;26.0;-87.0;370.0;517.0;233.0
212.0;18.0;-29.0;-13.0;392.0;469.0;212.0
247.0;-28.0;43.0;43.0;372.0;441.0;210.0
246.0;27.0;-38.0;50.0;353.0;441.0;210.0
285.0;62.0;-3.0;48.0;349.0;440.0;212.0
269.0;21.0;-6.0;46.0;355.0;438.0;213.0
272.0;-5.0;53.0;44.0;354.0;433.0;194.0
255.0;30.0;37.0;40.0;318.0;430.0;197.0
259.0;-19.0;-21.0;-262.0;275.0;345.0;134.0
262.0;-24.0;39.0;50.0;332.0;412.0;255.0
275.0;-15.0;-10.0;45.0;365.0;407.0;213.0
266.0;36.0;1.0;49.0;362.0;404.0;219.0
329.0;76.0;-65.0;227.0;203.0;330.0;232.0
282.0;-3.0;-57.0;44.0;336.0;395.0;236.0
358.0;3.0;-107.0;40.0;538.0;350.0;251.0
120.0;163.0;-9.0;74.0;282.0;407.0;32.0
31.0;127.0;-221.0;19.0;328.0;298.0;95.0
-89.0;33.0;-93.0;44.0;299.0;426.0;137.0
270.0;62.0;-5.0;-45.0;360.0;573.0;216.0
48.0;196.0;-163.0;-135.0;316.0;208.0;88.0
60.0;132.0;-118.0;-153.0;340.0;207.0;122.0
-101.0;45.0;-80.0;42.0;309.0;428.0;147.0
25.0;66.0;-299.0;-165.0;363.0;303.0;66.0
63.0;78.0;-186.0;-187.0;318.0;224.0;85.0
39.0;176.0;-6.0;-202.0;302.0;231.0;137.0
-98.0;26.0;-1.0;46.0;317.0;427.0;144.0
-108.0;26.0;16.0;46.0;309.0;430.0;126.0
84.0;179.0;-30.0;-33.0;291.0;429.0;3.0
-61.0;213.0;-48.0;-96.0;358.0;405.0;86.0
-96.0;0.0;10.0;46.0;319.0;429.0;125.0
-95.0;-6.0;-4.0;47.0;317.0;428.0;114.0
-113.0;39.0;-50.0;50.0;303.0;425.0;123.0
-96.0;15.0;-25.0;52.0;306.0;425.0;132.0
-93.0;22.0;-28.0;53.0;309.0;422.0;139.0
-101.0;26.0;-78.0;54.0;309.0;422.0;138.0
124.0;127.0;63.0;-16.0;266.0;452.0;29.0
-101.0;13.0;-69.0;53.0;309.0;421.0;103.0
-95.0;-34.0;23.0;59.0;302.0;416.0;124.0
88.0;104.0;105.0;69.0;259.0;449.0;17.0
-91.0;-1.0;-56.0;5.0;318.0;511.0;115.0
-57.0;-19.0;-53.0;6.0;316.0;513.0;126.0
-43.0;-16.0;-52.0;5.0;312.0;512.0;170.0
-61.0;-4.0;-5.0;5.0;327.0;511.0;221.0
-64.0;-24.0;6.0;5.0;313.0;511.0;183.0
-82.0;-17.0;-2.0;4.0;299.0;509.0;154.0
150.0;-18.0;-135.0;-10.0;302.0;449.0;68.0
154.0;-14.0;-104.0;111.0;294.0;437.0;67.0
114.0;79.0;64.0;-16.0;270.0;462.0;21.0
165.0;-48.0;-102.0;-21.0;282.0;458.0;67.0
139.0;-168.0;112.0;-82.0;266.0;374.0;51.0
108.0;50.0;-9.0;-28.0;280.0;467.0;14.0
122.0;51.0;-7.0;89.0;276.0;452.0;16.0
-88.0;-9.0;6.0;3.0;300.0;508.0;141.0
-66.0;-380.0;-56.0;71.0;323.0;273.0;221.0
-106.0;13.0;-18.0;3.0;301.0;507.0;128.0
-104.0;-6.0;-9.0;0.0;297.0;507.0;126.0
115.0;-13.0;-26.0;55.0;273.0;461.0;28.0
-48.0;14.0;126.0;2.0;327.0;474.0;126.0
-86.0;7.0;4.0;4.0;301.0;506.0;126.0
-94.0;47.0;-87.0;0.0;316.0;474.0;95.0
-66.0;31.0;-4.0;-8.0;321.0;476.0;123.0
-66.0;45.0;-30.0;-11.0;328.0;477.0;87.0
-96.0;26.0;7.0;7.0;310.0;507.0;126.0
-88.0;16.0;18.0;7.0;306.0;509.0;135.0
-74.0;23.0;0.0;-15.0;323.0;476.0;106.0
-64.0;-2.0;-32.0;-13.0;308.0;477.0;97.0
-61.0;-14.0;-13.0;-13.0;320.0;478.0;108.0
-67.0;20.0;-26.0;-16.0;329.0;477.0;100.0
-85.0;-3.0;-11.0;-13.0;325.0;477.0;110.0
-78.0;14.0;-17.0;-14.0;328.0;477.0;96.0
-74.0;17.0;-28.0;-13.0;335.0;475.0;109.0
-67.0;10.0;-41.0;-13.0;327.0;477.0;115.0
-76.0;-12.0;8.0;-14.0;332.0;477.0;107.0
97.0;8.0;-8.0;-11.0;261.0;473.0;37.0
-111.0;9.0;-7.0;11.0;303.0;509.0;144.0
133.0;-6.0;14.0;-30.0;255.0;480.0;60.0
124.0;-42.0;-40.0;-54.0;251.0;484.0;56.0
-95.0;39.0;-42.0;11.0;314.0;509.0;140.0
175.0;-104.0;-163.0;-83.0;384.0;434.0;214.0
-92.0;-36.0;45.0;-20.0;316.0;459.0;117.0
127.0;-429.0;201.0;-386.0;706.0;457.0;69.0
-75.0;-4.0;-23.0;-13.0;310.0;477.0;104.0
143.0;-36.0;-14.0;124.0;274.0;445.0;66.0
-76.0;11.0;-4.0;13.0;311.0;508.0;131.0
147.0;-24.0;7.0;-32.0;263.0;481.0;39.0
-102.0;39.0;-5.0;13.0;298.0;507.0;141.0
126.0;1.0;12.0;-50.0;282.0;465.0;75.0
-95.0;17.0;-29.0;12.0;318.0;506.0;144.0
-20.0;-22.0;17.0;-276.0;421.0;562.0;87.0
-67.0;37.0;-28.0;-14.0;328.0;477.0;110.0
-67.0;39.0;-30.0;-14.0;316.0;476.0;110.0
-69.0;0.0;-37.0;-14.0;332.0;477.0;95.0
-77.0;-17.0;-43.0;-15.0;317.0;478.0;111.0
-73.0;-25.0;-33.0;-14.0;325.0;476.0;103.0
157.0;-32.0;-4.0;-47.0;295.0;467.0;72.0
-63.0;30.0;-39.0;-18.0;332.0;479.0;108.0
-65.0;30.0;-120.0;-19.0;327.0;479.0;86.0
-94.0;53.0;-146.0;-20.0;326.0;477.0;80.0
-85.0;-34.0;-28.0;16.0;306.0;503.0;136.0
120.0;-43.0;-50.0;-64.0;267.0;483.0;42.0
-77.0;-25.0;36.0;16.0;304.0;502.0;120.0
150.0;-20.0;-13.0;118.0;266.0;451.0;78.0
180.0;-46.0;-63.0;-43.0;273.0;471.0;72.0
139.0;-33.0;-87.0;99.0;276.0;460.0;77.0
152.0;-42.0;-11.0;-19.0;295.0;473.0;68.0
128.0;-192.0;-77.0;99.0;697.0;489.0;32.0
-6.0;102.0;-52.0;161.0;183.0;197.0;-157.0
133.0;-12.0;62.0;63.0;363.0;577.0;140.0
298.0;405.0;-251.0;-572.0;13.0;674.0;-55.0
63.0;140.0;-5.0;-538.0;941.0;554.0;23.0
1.0;9.0;-34.0;27.0;250.0;319.0;-107.0
-139.0;41.0;-32.0;23.0;261.0;355.0;29.0
150.0;-155.0;125.0;-61.0;320.0;243.0;279.0
180.0;-175.0;45.0;-96.0;327.0;201.0;268.0
220.0;-139.0;-230.0;-302.0;287.0;271.0;365.0
-103.0;-22.0;-35.0;25.0;303.0;326.0;-73.0
-142.0;9.0;66.0;23.0;264.0;359.0;46.0
22.0;-11.0;-92.0;-359.0;240.0;260.0;232.0
419.0;247.0;-142.0;-505.0;406.0;548.0;254.0
11.0;-8.0;96.0;-336.0;237.0;263.0;240.0
-140.0;41.0;-133.0;33.0;290.0;399.0;86.0
-135.0;6.0;-105.0;33.0;283.0;399.0;86.0
-151.0;24.0;-39.0;29.0;300.0;401.0;84.0
-31.0;21.0;43.0;-270.0;237.0;338.0;337.0
-99.0;-69.0;137.0;29.0;285.0;392.0;124.0
-73.0;34.0;23.0;113.0;292.0;277.0;87.0
191.0;-2.0;-78.0;-458.0;317.0;304.0;178.0
131.0;8.0;44.0;-460.0;334.0;301.0;144.0
-103.0;-82.0;9.0;20.0;300.0;341.0;-30.0
