InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
599;3;3;2;14;907.0;2;26;1022.0;-35;-827;14;26
595;1;0;-9;-5;869.0;12;16;959.0;-34;-829;-5;16
481;-12;9;4;392;991.0;-152;177;951.0;-28;-897;392;177
479;-2;5;7;-157;500.0;-90;-43;899.0;-27;-913;-157;-43
475;-25;2;-104;-172;866.0;69;-13;775.0;-31;-817;-172;-13
712;4;-12;0;28;888.0;142;30;1011.0;-43;-714;28;30
612;-5;-4;-1;-18;929.0;15;-38;1014.0;-37;-817;-18;-38
481;-2;4;0;10;933.0;-60;18;968.0;-27;-903;10;18
617;0;0;2;26;884.0;17;-15;1009.0;-35;-813;26;-15
1213;-410;-2;-581;-763;902.0;-628;-567;1056.0;-33;-1349;-763;-567
487;1;2;0;6;930.0;-64;-13;930.0;-30;-894;6;-13
620;6;-4;5;29;941.0;16;-5;993.0;-37;-807;29;-5
661;-76;11;-189;464;930.0;-111;-2731;908.0;-32;-677;464;-2731
503;210;18;72;-43;964.0;-74;63;1252.0;-25;-887;-43;63
452;42;-2;22;257;395.0;-18;356;898.0;-21;-921;257;356
472;14;5;-1;127;961.0;-82;74;963.0;-28;-893;127;74
668;44;-3;25;67;921.0;31;69;1002.0;-37;-795;67;69
495;4;8;-7;-51;896.0;-163;-1;959.0;-30;-885;-51;-1
484;-6;4;1;35;969.0;-62;2;961.0;-27;-899;35;2
475;-3;6;-1;30;907.0;-124;2;955.0;-27;-893;30;2
473;2;6;-1;-1;915.0;-121;9;940.0;-27;-897;-1;9
424;-214;5;20;-629;898.0;-276;795;937.0;-26;-836;-629;795
471;0;6;0;8;899.0;-122;-9;936.0;-27;-897;8;-9
481;-1;2;2;-15;934.0;-55;-15;1014.0;-26;-899;-15;-15
474;-13;3;-2;-144;963.0;-93;-81;845.0;-24;-899;-144;-81
617;0;-4;5;1;924.0;15;-27;1003.0;-37;-813;1;-27
309;-34;3;38;-1687;790.0;-88;-632;989.0;-19;-1164;-1687;-632
487;1;5;1;-4;917.0;-93;-19;1008.0;-29;-885;-4;-19
479;0;11;6;14;870.0;-96;-16;985.0;-27;-894;14;-16
497;-6;8;2;-27;940.0;-95;-2;1021.0;-29;-886;-27;-2
707;2;-3;-4;17;866.0;87;8;931.0;-43;-732;17;8
594;-4;1;9;-23;943.0;-28;16;1005.0;-35;-831;-23;16
603;2;1;-8;-11;932.0;-7;30;995.0;-35;-830;-11;30
491;4;9;-4;28;931.0;-102;-1;1013.0;-29;-883;28;-1
505;-1;9;-8;6;916.0;-96;26;1025.0;-29;-878;6;26
520;-24;-5;110;255;508.0;-52;204;787.0;-30;-872;255;204
494;0;9;1;8;921.0;-92;-4;1024.0;-29;-884;8;-4
576;-21;3;-33;-8;778.0;-50;-199;868.0;-30;-906;-8;-199
221;-129;4;-256;936;909.0;100;107;965.0;-30;-908;936;107
623;-33;-2;7;-31;933.0;9;-6;992.0;-39;-823;-31;-6
746;-224;-5;125;706;610.0;55;-248;950.0;-43;-1217;706;-248
715;7;-13;3;-11;906.0;139;-7;1004.0;-44;-715;-11;-7
603;-1;2;-3;-4;892.0;-15;-33;956.0;-35;-830;-4;-33
170;64;-42;20;-301;579.0;617;-117;742.0;-8;-778;-301;-117
596;-2;2;-12;-33;907.0;-7;-5;1002.0;-35;-825;-33;-5
617;-2;-4;3;15;941.0;20;-46;1005.0;-37;-811;15;-46
593;1;0;0;4;878.0;5;-5;1017.0;-34;-827;4;-5
477;-2;5;-1;20;964.0;-98;-12;976.0;-32;-902;20;-12
590;2;4;7;28;910.0;-14;37;1001.0;-35;-827;28;37
594;3;4;6;-41;915.0;-10;-19;1012.0;-35;-826;-41;-19
619;-2;-4;5;20;939.0;15;8;998.0;-37;-814;20;8
631;3;-4;6;12;924.0;25;-16;994.0;-37;-802;12;-16
490;-2;3;-5;-21;958.0;-69;-1;943.0;-30;-897;-21;-1
582;9;1;0;-19;908.0;-11;13;1024.0;-33;-836;-19;13
477;9;7;-1;7;897.0;-127;23;950.0;-27;-898;7;23
488;6;6;5;-37;914.0;-114;-28;974.0;-29;-886;-37;-28
603;6;2;-2;13;935.0;-17;-20;1010.0;-35;-824;13;-20
490;-2;2;-1;-15;941.0;-57;-45;909.0;-30;-898;-15;-45
484;-7;3;5;-21;973.0;-79;-12;888.0;-24;-897;-21;-12
762;-73;-17;43;333;888.0;149;-12;965.0;-44;-775;333;-12
480;8;4;-17;97;947.0;-61;48;848.0;-26;-892;97;48
472;15;6;0;-39;910.0;-122;-13;948.0;-27;-891;-39;-13
725;-1;-17;-4;6;888.0;190;4;988.0;-43;-686;6;4
614;4;0;9;-23;885.0;9;13;1001.0;-35;-813;-23;13
585;1;1;-2;-16;877.0;-1;19;930.0;-34;-843;-16;19
621;3;-4;1;-6;926.0;17;-12;1008.0;-37;-814;-6;-12
613;-1;-4;-1;23;924.0;21;-16;1000.0;-37;-816;23;-16
481;-2;7;-2;19;916.0;-78;0;958.0;-27;-898;19;0
1180;712;-5;-528;-332;941.0;263;1069;964.0;-24;-438;-332;1069
596;3;4;-2;39;912.0;-5;-13;1001.0;-35;-832;39;-13
620;-96;10;257;-2557;940.0;-425;2486;954.0;-36;-849;-2557;2486
507;163;7;103;-57;1012.0;-94;-26;921.0;-18;-872;-57;-26
747;15;-14;6;126;912.0;173;199;1016.0;-45;-671;126;199
550;49;6;645;-2323;916.0;511;-2089;1055.0;-26;-968;-2323;-2089
611;2;0;1;-6;875.0;14;7;992.0;-35;-818;-6;7
474;1;9;5;16;900.0;-90;5;990.0;-27;-893;16;5
577;3;1;4;-38;916.0;-24;-34;1033.0;-33;-845;-38;-34
496;8;5;9;22;885.0;-63;-45;902.0;-28;-885;22;-45
496;0;3;10;26;725.0;-39;6;915.0;-29;-883;26;6
358;-577;29;-406;4;1546.0;92;-76;1114.0;-45;-1066;4;-76
610;16;0;-7;55;931.0;7;29;973.0;-36;-817;55;29
472;-5;11;4;-93;941.0;-60;-48;949.0;-27;-895;-93;-48
471;8;6;-9;-24;1217.0;-94;-13;978.0;-32;-898;-24;-13
1333;557;0;154;2207;988.0;117;1752;906.0;-30;-1043;2207;1752
478;-3;9;-4;4;917.0;-87;19;995.0;-27;-901;4;19
505;-45;7;32;-464;911.0;-159;-320;1038.0;-29;-954;-464;-320
619;10;0;1;-4;879.0;20;9;1014.0;-35;-815;-4;9
622;4;-4;2;24;932.0;21;19;1009.0;-37;-813;24;19
597;0;1;4;-25;916.0;-22;8;1009.0;-35;-824;-25;8
592;0;0;0;11;869.0;6;-24;951.0;-34;-828;11;-24
617;4;0;-1;6;890.0;20;7;987.0;-35;-812;6;7
583;14;0;1;29;915.0;-9;37;1023.0;-33;-844;29;37
589;-3;4;3;26;913.0;-14;-29;1013.0;-35;-834;26;-29
710;3;-11;4;7;920.0;130;2;1013.0;-44;-713;7;2
615;-1;0;2;-20;890.0;13;9;987.0;-35;-820;-20;9
621;3;-4;1;0;938.0;18;21;1003.0;-37;-815;0;21
600;2;0;0;-5;869.0;10;25;991.0;-34;-827;-5;25
1391;599;-8;122;2159;698.0;-423;37;832.0;-36;-1406;2159;37
480;2;9;-7;8;915.0;-80;-20;984.0;-27;-893;8;-20
480;-15;9;-12;85;874.0;-135;-7;899.0;-29;-882;85;-7
311;232;-38;-42;-149;978.0;379;-845;913.0;-17;-866;-149;-845
612;-9;-4;-1;7;923.0;21;4;1008.0;-37;-821;7;4
615;-1;-4;2;14;933.0;13;-22;1008.0;-37;-812;14;-22
970;107;-12;-448;-654;917.0;33;301;1191.0;-28;-844;-654;301
491;-5;3;3;-13;906.0;-42;3;905.0;-29;-889;-13;3
617;-2;-4;0;16;929.0;19;15;1021.0;-37;-814;16;15
621;1;-4;0;26;925.0;20;27;1022.0;-37;-818;26;27
601;7;0;-1;-27;896.0;13;5;1001.0;-34;-829;-27;5
627;-1;-4;4;0;937.0;23;10;1007.0;-37;-804;0;10
619;0;-4;-2;-10;938.0;20;-14;1008.0;-37;-814;-10;-14
491;7;9;1;-12;918.0;-100;5;1014.0;-29;-886;-12;5
564;-37;6;-7;160;876.0;-15;136;809.0;-32;-848;160;136
911;-404;-66;-179;445;929.0;308;1145;1023.0;-76;-525;445;1145
622;-4;-4;1;9;931.0;19;-1;1031.0;-37;-815;9;-1
597;-1;0;0;-22;893.0;10;17;1009.0;-34;-827;-22;17
479;2;8;6;29;970.0;-93;21;1010.0;-23;-895;29;21
484;1;5;1;27;912.0;-96;20;1046.0;-29;-895;27;20
619;2;-4;0;15;936.0;17;-1;994.0;-37;-813;15;-1
613;-2;-4;3;0;935.0;13;4;1013.0;-37;-816;0;4
483;2;2;0;13;950.0;-56;15;1019.0;-26;-893;13;15
505;-242;-5;94;852;385.0;-125;699;780.0;-38;-928;852;699
321;-204;5;261;-486;891.0;230;-48;1019.0;-20;-1054;-486;-48
582;-3;1;-4;-72;969.0;-2;-41;971.0;-35;-838;-72;-41
482;4;11;-3;1;934.0;-79;19;977.0;-27;-894;1;19
485;26;3;2;-34;778.0;-82;-32;970.0;-26;-894;-34;-32
