InertialMeasurementUnit LLA accZ;Accelerometer LWR accX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer LUA_ accZ;Accelerometer LH accZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Compass;Accelerometer RUA_ accX
281.0;126.0;29.0;33.0;966.0;378.0;-75.0;-463.0;-132;112;258.0
160.0;-63.0;-292.0;23.0;985.0;358.0;77.0;-330.0;7;-145;165.0
169.0;-66.0;-296.0;15.0;976.0;340.0;88.0;-326.0;7;-144;184.0
168.0;-67.0;-269.0;19.0;978.0;330.0;103.0;-337.0;7;-144;201.0
174.0;-68.0;-285.0;37.0;969.0;334.0;82.0;-320.0;7;-145;157.0
167.0;-75.0;-290.0;42.0;949.0;346.0;94.0;-317.0;7;-145;145.0
171.0;-71.0;-302.0;30.0;953.0;349.0;83.0;-312.0;7;-145;155.0
167.0;-88.0;-306.0;43.0;937.0;359.0;110.0;-307.0;7;-145;172.0
150.0;-99.0;-301.0;30.0;971.0;340.0;98.0;-311.0;7;-144;174.0
107.0;-189.0;-193.0;188.0;919.0;328.0;76.0;-278.0;5;4;181.0
174.0;-4.0;-79.0;-7.0;979.0;347.0;-76.0;-218.0;5;43;150.0
131.0;-46.0;-119.0;73.0;978.0;383.0;60.0;-281.0;1;-129;181.0
147.0;-56.0;-137.0;61.0;940.0;369.0;120.0;-334.0;2;-129;183.0
236.0;-76.0;-11.0;56.0;760.0;445.0;-92.0;-247.0;-15;-122;175.0
146.0;-59.0;-150.0;63.0;961.0;359.0;102.0;-301.0;2;-129;174.0
97.0;-113.0;-344.0;221.0;868.0;293.0;143.0;-594.0;-4;-138;439.0
177.0;-38.0;-156.0;54.0;978.0;366.0;108.0;-311.0;2;-129;191.0
386.0;-26.0;-130.0;-35.0;937.0;460.0;95.0;-421.0;-2;-108;-146.0
171.0;-83.0;-118.0;55.0;959.0;352.0;83.0;-340.0;1;-129;166.0
155.0;-86.0;-123.0;48.0;933.0;323.0;96.0;-337.0;0;-129;170.0
164.0;-75.0;-137.0;57.0;969.0;371.0;110.0;-350.0;0;-129;175.0
154.0;-68.0;-137.0;64.0;967.0;339.0;97.0;-331.0;0;-129;166.0
154.0;-98.0;-137.0;68.0;944.0;348.0;112.0;-334.0;0;-129;175.0
129.0;-59.0;-135.0;69.0;951.0;350.0;109.0;-332.0;0;-129;162.0
150.0;-63.0;-129.0;67.0;968.0;354.0;111.0;-341.0;0;-130;164.0
155.0;-80.0;-142.0;60.0;957.0;358.0;85.0;-314.0;0;-129;164.0
151.0;-60.0;-139.0;57.0;969.0;368.0;91.0;-319.0;0;-130;177.0
159.0;-94.0;-138.0;51.0;965.0;341.0;97.0;-320.0;0;-130;164.0
159.0;-88.0;-141.0;52.0;960.0;347.0;97.0;-305.0;0;-129;170.0
156.0;-95.0;-129.0;53.0;963.0;349.0;107.0;-343.0;0;-130;175.0
184.0;7.0;-295.0;0.0;961.0;342.0;3.0;-310.0;2;-144;145.0
242.0;-46.0;-319.0;168.0;972.0;554.0;41.0;-279.0;-3;-77;192.0
139.0;-78.0;-125.0;53.0;950.0;339.0;81.0;-330.0;0;-130;162.0
164.0;-81.0;-129.0;56.0;963.0;340.0;112.0;-344.0;0;-130;165.0
149.0;-59.0;-324.0;8.0;890.0;427.0;-17.0;-329.0;2;-145;81.0
127.0;-15.0;-201.0;208.0;798.0;230.0;4.0;-307.0;-10;-69;263.0
92.0;-131.0;-245.0;117.0;851.0;376.0;-97.0;-466.0;-169;-160;199.0
137.0;-74.0;-139.0;57.0;963.0;340.0;78.0;-309.0;0;-130;195.0
117.0;-128.0;-254.0;48.0;932.0;320.0;110.0;-408.0;9;-154;108.0
142.0;-66.0;-130.0;61.0;962.0;376.0;84.0;-322.0;0;-130;168.0
145.0;-101.0;-130.0;62.0;952.0;345.0;90.0;-301.0;0;-130;169.0
171.0;-108.0;-544.0;107.0;1351.0;381.0;73.0;-886.0;-4;-3;177.0
163.0;-92.0;-148.0;47.0;980.0;362.0;107.0;-323.0;1;-130;170.0
277.0;-87.0;-239.0;392.0;1059.0;339.0;60.0;-726.0;-21;-76;305.0
194.0;-108.0;-266.0;262.0;938.0;475.0;69.0;-437.0;-4;-141;97.0
114.0;-98.0;-249.0;34.0;840.0;319.0;120.0;-391.0;-3;-130;149.0
128.0;-95.0;-217.0;66.0;922.0;288.0;110.0;-322.0;4;-128;191.0
212.0;-109.0;-276.0;84.0;960.0;527.0;-72.0;-269.0;5;-127;149.0
-75.0;119.0;-255.0;233.0;943.0;488.0;73.0;-412.0;172;171;153.0
208.0;-33.0;-345.0;109.0;976.0;612.0;-77.0;-318.0;-3;-78;351.0
190.0;-73.0;-166.0;114.0;943.0;445.0;90.0;-369.0;4;126;163.0
188.0;-77.0;-175.0;100.0;945.0;395.0;89.0;-370.0;4;126;147.0
175.0;7.0;-45.0;-62.0;1233.0;448.0;16.0;-409.0;-16;4;244.0
150.0;38.0;-288.0;19.0;974.0;387.0;-215.0;-427.0;67;16;146.0
141.0;-80.0;-315.0;6.0;927.0;426.0;71.0;-344.0;2;-145;113.0
182.0;-23.0;-203.0;86.0;924.0;447.0;117.0;-378.0;4;127;164.0
273.0;38.0;-373.0;15.0;938.0;528.0;-96.0;-357.0;-4;-78;364.0
343.0;64.0;-152.0;231.0;805.0;403.0;-152.0;-376.0;5;-24;227.0
113.0;-16.0;-89.0;161.0;912.0;433.0;-60.0;-220.0;18;-3;278.0
119.0;-108.0;-431.0;118.0;1008.0;319.0;0.0;-441.0;7;-27;-69.0
126.0;-39.0;-222.0;226.0;858.0;284.0;103.0;-507.0;18;-144;156.0
159.0;-147.0;-164.0;279.0;952.0;415.0;134.0;-447.0;5;-52;312.0
144.0;-159.0;-340.0;59.0;910.0;235.0;80.0;-373.0;19;-29;227.0
10.0;20.0;-217.0;122.0;902.0;355.0;3.0;-379.0;3;-114;79.0
44.0;-62.0;-64.0;219.0;658.0;261.0;254.0;-311.0;11;9;220.0
329.0;98.0;-368.0;226.0;794.0;467.0;-47.0;-483.0;31;-5;290.0
184.0;-107.0;-177.0;71.0;952.0;408.0;87.0;-358.0;4;127;177.0
114.0;-116.0;-324.0;100.0;927.0;457.0;-131.0;-317.0;-2;-74;446.0
148.0;-6.0;-162.0;109.0;969.0;398.0;34.0;-340.0;4;126;145.0
122.0;-107.0;-273.0;53.0;924.0;310.0;119.0;-412.0;8;-153;110.0
135.0;-85.0;-237.0;68.0;941.0;320.0;124.0;-405.0;9;-145;116.0
132.0;-116.0;-180.0;94.0;753.0;344.0;10.0;-510.0;5;-124;113.0
160.0;36.0;-161.0;97.0;933.0;488.0;29.0;-431.0;4;127;145.0
207.0;50.0;-165.0;85.0;932.0;466.0;-19.0;-382.0;5;127;136.0
142.0;-29.0;-153.0;57.0;953.0;457.0;70.0;-404.0;5;127;154.0
285.0;39.0;-96.0;124.0;899.0;530.0;-92.0;-532.0;14;-4;232.0
163.0;-81.0;-314.0;41.0;886.0;369.0;121.0;-422.0;2;-143;108.0
220.0;14.0;-213.0;225.0;822.0;306.0;-128.0;-376.0;32;-3;77.0
234.0;-3.0;-139.0;189.0;848.0;376.0;-327.0;-350.0;32;-8;42.0
181.0;-87.0;-312.0;45.0;952.0;436.0;89.0;-390.0;2;-166;119.0
214.0;-34.0;-213.0;-34.0;981.0;562.0;-212.0;-231.0;-2;-74;-21.0
146.0;-81.0;-311.0;45.0;951.0;348.0;115.0;-320.0;2;-145;198.0
146.0;-74.0;-315.0;26.0;946.0;374.0;90.0;-355.0;2;-144;104.0
165.0;-102.0;-333.0;40.0;903.0;380.0;111.0;-416.0;2;-143;114.0
144.0;-71.0;-294.0;27.0;941.0;373.0;95.0;-357.0;2;-144;110.0
163.0;-88.0;-298.0;57.0;936.0;371.0;114.0;-370.0;2;-149;111.0
169.0;-119.0;-299.0;65.0;951.0;389.0;103.0;-343.0;2;-144;115.0
163.0;-81.0;-308.0;56.0;947.0;373.0;118.0;-371.0;2;-149;115.0
147.0;-97.0;-136.0;48.0;965.0;330.0;92.0;-309.0;1;-130;192.0
154.0;-72.0;-115.0;53.0;772.0;216.0;-22.0;-309.0;23;39;215.0
152.0;-80.0;-296.0;12.0;964.0;371.0;119.0;-339.0;2;-144;91.0
235.0;-56.0;-269.0;158.0;849.0;506.0;12.0;-507.0;-3;-116;706.0
11.0;-248.0;-260.0;37.0;944.0;558.0;204.0;-365.0;-2;-74;-68.0
140.0;-92.0;-304.0;5.0;942.0;357.0;73.0;-330.0;2;-144;97.0
115.0;-49.0;-373.0;277.0;946.0;509.0;-52.0;-342.0;-4;-78;78.0
253.0;66.0;-176.0;168.0;895.0;494.0;-106.0;-407.0;-3;-116;609.0
120.0;-155.0;-259.0;-47.0;937.0;357.0;6.0;-259.0;20;14;283.0
438.0;116.0;-183.0;119.0;973.0;512.0;-158.0;-305.0;-2;-71;229.0
240.0;-137.0;-509.0;135.0;905.0;563.0;-200.0;-374.0;87;26;-23.0
286.0;122.0;-158.0;104.0;967.0;578.0;-155.0;-291.0;-2;-71;236.0
103.0;-107.0;-420.0;321.0;914.0;466.0;-58.0;-450.0;-4;-78;85.0
132.0;-49.0;-385.0;262.0;960.0;500.0;-17.0;-359.0;-4;-78;76.0
115.0;-116.0;-274.0;51.0;932.0;320.0;151.0;-393.0;9;-154;85.0
455.0;256.0;-186.0;106.0;951.0;687.0;-282.0;-300.0;-2;-71;445.0
135.0;-146.0;-292.0;31.0;933.0;351.0;197.0;-361.0;2;-144;128.0
127.0;-106.0;-294.0;31.0;942.0;369.0;111.0;-330.0;3;-144;99.0
116.0;-111.0;-275.0;51.0;946.0;309.0;153.0;-401.0;8;-153;88.0
114.0;-120.0;-283.0;53.0;924.0;286.0;144.0;-401.0;9;-153;97.0
-22.0;-202.0;-314.0;97.0;894.0;278.0;25.0;-399.0;89;13;225.0
176.0;-107.0;-288.0;32.0;936.0;350.0;132.0;-369.0;2;-144;114.0
130.0;-115.0;-303.0;44.0;954.0;358.0;147.0;-346.0;2;-144;108.0
85.0;-79.0;-301.0;266.0;833.0;486.0;-204.0;-530.0;5;-24;664.0
185.0;63.0;-94.0;136.0;963.0;616.0;-162.0;-301.0;-5;-78;554.0
135.0;-111.0;-304.0;40.0;954.0;367.0;119.0;-384.0;2;-144;103.0
307.0;22.0;-245.0;184.0;934.0;702.0;-364.0;-362.0;-1;-75;398.0
118.0;32.0;-324.0;115.0;894.0;602.0;54.0;-473.0;-2;-74;458.0
335.0;68.0;-131.0;111.0;974.0;576.0;-78.0;-279.0;-2;-71;291.0
341.0;142.0;-199.0;82.0;983.0;545.0;-505.0;-254.0;-4;-74;190.0
53.0;-12.0;-240.0;341.0;1013.0;503.0;-177.0;-327.0;-14;9;273.0
297.0;-3.0;-313.0;213.0;872.0;505.0;-94.0;-524.0;146;33;450.0
109.0;240.0;-450.0;431.0;574.0;789.0;-375.0;-734.0;-4;-78;583.0
393.0;196.0;-145.0;130.0;948.0;612.0;-534.0;-326.0;-5;-75;376.0
172.0;36.0;-342.0;159.0;1213.0;540.0;-19.0;-778.0;-5;-37;61.0
189.0;97.0;-53.0;72.0;951.0;404.0;-159.0;-380.0;27;-5;93.0
111.0;-126.0;-264.0;55.0;932.0;287.0;150.0;-381.0;9;-153;96.0
150.0;-136.0;-284.0;44.0;947.0;380.0;192.0;-318.0;2;-144;146.0
113.0;-145.0;-285.0;56.0;942.0;322.0;145.0;-400.0;9;-153;83.0
272.0;20.0;-270.0;209.0;828.0;495.0;-21.0;-475.0;-3;-116;483.0
197.0;-80.0;-248.0;-70.0;940.0;388.0;117.0;-340.0;3;-155;198.0
110.0;-122.0;-276.0;55.0;929.0;314.0;153.0;-379.0;9;-153;82.0
227.0;-165.0;-96.0;133.0;617.0;329.0;110.0;-177.0;-6;-117;44.0
269.0;-228.0;-317.0;236.0;887.0;318.0;-5.0;-521.0;178;-63;237.0
216.0;-200.0;-315.0;256.0;907.0;330.0;-14.0;-502.0;-117;-63;144.0
112.0;-110.0;-273.0;54.0;934.0;281.0;137.0;-396.0;9;-153;90.0
142.0;-24.0;-229.0;47.0;966.0;480.0;-121.0;-314.0;-4;-78;651.0
133.0;-175.0;-407.0;433.0;660.0;361.0;-204.0;-757.0;-174;-15;533.0
108.0;-123.0;-296.0;56.0;930.0;318.0;146.0;-369.0;8;-153;98.0
117.0;-89.0;-275.0;50.0;932.0;284.0;130.0;-411.0;8;-153;97.0
219.0;22.0;-332.0;70.0;1085.0;487.0;-35.0;-496.0;45;-8;174.0
79.0;-64.0;-325.0;609.0;684.0;588.0;-229.0;-658.0;-11;-157;148.0
115.0;-130.0;-280.0;55.0;932.0;308.0;122.0;-387.0;9;-153;88.0
121.0;-100.0;-288.0;55.0;920.0;317.0;139.0;-390.0;9;-153;87.0
144.0;-137.0;-325.0;76.0;942.0;478.0;-113.0;-421.0;-2;-74;504.0
78.0;-117.0;-361.0;12.0;859.0;448.0;-87.0;-547.0;103;37;431.0
120.0;-104.0;-274.0;58.0;915.0;311.0;151.0;-400.0;9;-153;86.0
114.0;-145.0;-287.0;52.0;923.0;311.0;159.0;-379.0;9;-153;85.0
132.0;-126.0;-305.0;76.0;942.0;335.0;133.0;-381.0;2;-145;96.0
61.0;-205.0;-76.0;94.0;874.0;177.0;46.0;-456.0;73;174;67.0
170.0;-152.0;-141.0;209.0;943.0;385.0;66.0;-340.0;173;29;182.0
205.0;-140.0;-114.0;203.0;870.0;404.0;65.0;-322.0;171;37;186.0
180.0;-47.0;-156.0;161.0;769.0;362.0;91.0;-325.0;35;-2;50.0
259.0;-208.0;-296.0;4.0;828.0;408.0;76.0;-495.0;-12;-129;200.0
155.0;-87.0;-329.0;296.0;763.0;327.0;81.0;-608.0;-1;-138;825.0
46.0;-245.0;-345.0;180.0;891.0;286.0;191.0;-476.0;-5;-53;-135.0
183.0;3.0;-383.0;264.0;945.0;662.0;21.0;-373.0;-3;-77;449.0
209.0;50.0;-154.0;-16.0;959.0;404.0;3.0;-335.0;4;126;137.0
261.0;28.0;-210.0;-16.0;1168.0;460.0;-170.0;-545.0;124;-12;202.0
282.0;53.0;-288.0;82.0;1029.0;504.0;-141.0;-592.0;35;-4;208.0
249.0;-57.0;-349.0;230.0;820.0;489.0;-12.0;-549.0;-4;-116;578.0
135.0;-171.0;-355.0;79.0;913.0;476.0;-97.0;-420.0;-2;-74;536.0
145.0;-119.0;-156.0;264.0;870.0;420.0;101.0;-278.0;7;82;388.0
-602.0;-761.0;-152.0;221.0;899.0;165.0;747.0;-462.0;21;-2;788.0
118.0;-110.0;-275.0;53.0;932.0;289.0;130.0;-407.0;9;-153;86.0
54.0;-141.0;-166.0;253.0;877.0;326.0;-109.0;-323.0;16;26;60.0
118.0;-126.0;-289.0;51.0;937.0;312.0;158.0;-401.0;9;-153;92.0
123.0;-112.0;-285.0;53.0;928.0;333.0;171.0;-379.0;9;-153;109.0
121.0;-114.0;-277.0;52.0;942.0;302.0;132.0;-410.0;9;-154;97.0
131.0;-117.0;-285.0;54.0;914.0;323.0;154.0;-390.0;9;-153;110.0
167.0;-64.0;-79.0;-93.0;978.0;329.0;55.0;-251.0;73;173;194.0
127.0;-141.0;-274.0;51.0;924.0;314.0;136.0;-372.0;9;-154;83.0
222.0;3.0;-119.0;87.0;988.0;431.0;162.0;-445.0;119;25;202.0
-220.0;-77.0;-301.0;323.0;713.0;569.0;-61.0;-619.0;-50;-158;384.0
208.0;-79.0;-293.0;39.0;962.0;371.0;143.0;-307.0;2;-143;97.0
131.0;-179.0;-349.0;88.0;907.0;478.0;-75.0;-406.0;-2;-74;526.0
137.0;-184.0;-217.0;345.0;752.0;479.0;-35.0;-473.0;-29;-81;326.0
122.0;-148.0;-338.0;93.0;919.0;481.0;-117.0;-423.0;-2;-75;516.0
-165.0;-392.0;-270.0;545.0;467.0;448.0;414.0;-749.0;19;4;173.0
-7.0;-280.0;-274.0;352.0;725.0;126.0;194.0;-760.0;-224;173;-72.0
93.0;-97.0;-360.0;504.0;695.0;204.0;129.0;-682.0;9;-134;40.0
295.0;-90.0;-179.0;85.0;938.0;382.0;110.0;-409.0;6;127;138.0
337.0;-148.0;-189.0;128.0;983.0;293.0;224.0;-352.0;195;171;100.0
177.0;-62.0;-312.0;263.0;833.0;342.0;-63.0;-583.0;7;-25;44.0
-52.0;-73.0;-428.0;278.0;891.0;215.0;24.0;-434.0;5;-118;249.0
174.0;-52.0;-304.0;259.0;816.0;364.0;-57.0;-571.0;8;-25;18.0
203.0;-51.0;-191.0;102.0;924.0;432.0;143.0;-433.0;5;127;127.0
140.0;-29.0;-432.0;534.0;564.0;218.0;82.0;-804.0;10;-135;-20.0
-81.0;-332.0;-394.0;513.0;656.0;374.0;135.0;-778.0;-22;-74;629.0
-602.0;-795.0;-285.0;458.0;703.0;184.0;783.0;-671.0;23;8;727.0
70.0;-225.0;-248.0;107.0;955.0;205.0;123.0;-310.0;51;14;236.0
121.0;-144.0;-328.0;88.0;931.0;504.0;-142.0;-372.0;-2;-74;495.0
77.0;-90.0;-339.0;23.0;925.0;264.0;-33.0;-560.0;5;-48;122.0
127.0;-60.0;-345.0;52.0;930.0;338.0;88.0;-357.0;2;-145;58.0
230.0;109.0;-190.0;116.0;923.0;466.0;24.0;-419.0;4;127;166.0
186.0;-140.0;-179.0;458.0;765.0;332.0;106.0;-299.0;8;-32;314.0
248.0;-108.0;-146.0;244.0;857.0;454.0;116.0;-487.0;5;-28;116.0
-4.0;-328.0;-286.0;10.0;932.0;337.0;184.0;-360.0;5;8;94.0
609.0;350.0;-83.0;144.0;990.0;406.0;163.0;-272.0;1;125;234.0
516.0;335.0;-128.0;-200.0;923.0;656.0;-680.0;-422.0;-1;-75;-48.0
264.0;87.0;-208.0;114.0;933.0;456.0;48.0;-417.0;4;127;172.0
123.0;-102.0;-275.0;49.0;926.0;318.0;151.0;-394.0;9;-153;96.0
119.0;-94.0;-294.0;54.0;931.0;335.0;144.0;-388.0;9;-154;103.0
310.0;-39.0;-180.0;108.0;902.0;435.0;96.0;-414.0;4;127;144.0
192.0;-107.0;-182.0;188.0;852.0;358.0;-68.0;-399.0;7;-28;-63.0
202.0;-152.0;-75.0;78.0;897.0;369.0;0.0;-308.0;50;49;329.0
147.0;-127.0;-42.0;65.0;850.0;316.0;-7.0;-318.0;66;48;338.0
309.0;-255.0;-218.0;65.0;963.0;271.0;-6.0;-402.0;113;162;121.0
145.0;-83.0;-284.0;105.0;962.0;449.0;77.0;-549.0;134;149;391.0
232.0;-5.0;-221.0;4.0;913.0;466.0;75.0;-141.0;3;-139;210.0
190.0;-75.0;-158.0;77.0;705.0;260.0;18.0;-248.0;26;38;108.0
161.0;-74.0;-141.0;-17.0;932.0;377.0;-71.0;-361.0;5;-31;7.0
95.0;-83.0;-432.0;322.0;935.0;474.0;-52.0;-396.0;-4;-78;97.0
349.0;82.0;-360.0;383.0;640.0;566.0;-275.0;-632.0;-175;-12;615.0
117.0;-91.0;-271.0;54.0;926.0;301.0;143.0;-380.0;9;-153;91.0
137.0;-111.0;-294.0;3.0;942.0;409.0;88.0;-339.0;2;-145;99.0
150.0;-127.0;-288.0;36.0;932.0;349.0;134.0;-349.0;2;-144;123.0
207.0;-62.0;-159.0;113.0;974.0;407.0;126.0;-336.0;4;127;167.0
104.0;-151.0;-335.0;91.0;914.0;441.0;-129.0;-417.0;-2;-74;546.0
233.0;-75.0;-183.0;98.0;955.0;422.0;117.0;-358.0;4;127;180.0
666.0;475.0;-509.0;867.0;-5.0;863.0;-790.0;-869.0;17;-3;420.0
189.0;-125.0;-111.0;72.0;951.0;403.0;126.0;-300.0;3;-113;99.0
120.0;-120.0;-258.0;52.0;924.0;319.0;155.0;-409.0;8;-153;119.0
119.0;-103.0;-272.0;49.0;948.0;311.0;136.0;-409.0;8;-153;83.0
116.0;-125.0;-285.0;53.0;927.0;313.0;148.0;-377.0;9;-154;99.0
127.0;-134.0;-281.0;52.0;933.0;311.0;143.0;-414.0;9;-154;97.0
125.0;-14.0;-371.0;222.0;961.0;641.0;59.0;-342.0;-3;-78;357.0
303.0;50.0;-243.0;121.0;924.0;451.0;-4.0;-428.0;28;-20;531.0
261.0;-14.0;-214.0;99.0;926.0;417.0;49.0;-407.0;28;-20;558.0
324.0;61.0;-178.0;23.0;837.0;424.0;-212.0;-321.0;4;-32;229.0
239.0;77.0;-278.0;109.0;960.0;417.0;-455.0;-288.0;-4;-74;544.0
365.0;173.0;-154.0;94.0;967.0;553.0;-609.0;-319.0;-2;-71;475.0
93.0;-21.0;-147.0;-40.0;1046.0;316.0;75.0;-468.0;10;-7;223.0
307.0;68.0;-367.0;179.0;799.0;465.0;-27.0;-507.0;31;-8;120.0
327.0;99.0;-355.0;183.0;818.0;482.0;-64.0;-548.0;30;5;206.0
346.0;125.0;-294.0;212.0;808.0;480.0;-84.0;-530.0;29;5;193.0
343.0;80.0;-313.0;230.0;830.0;544.0;-191.0;-519.0;4;-100;369.0
344.0;151.0;-349.0;208.0;792.0;441.0;-58.0;-529.0;30;-1;310.0
327.0;106.0;-339.0;225.0;783.0;459.0;-32.0;-504.0;30;-4;305.0
128.0;-79.0;-314.0;69.0;936.0;337.0;111.0;-350.0;3;-145;98.0
321.0;137.0;-316.0;188.0;810.0;439.0;-76.0;-510.0;32;-5;377.0
282.0;36.0;-460.0;138.0;627.0;531.0;-213.0;-801.0;-18;-78;514.0
126.0;-115.0;-271.0;54.0;930.0;322.0;152.0;-376.0;9;-154;97.0
125.0;-106.0;-284.0;53.0;942.0;319.0;152.0;-397.0;9;-154;98.0
117.0;-98.0;-276.0;55.0;930.0;330.0;130.0;-374.0;9;-154;108.0
338.0;137.0;-782.0;28.0;1028.0;593.0;15.0;-935.0;15;65;379.0
154.0;-118.0;-295.0;49.0;961.0;354.0;96.0;-320.0;2;-144;99.0
186.0;-186.0;-354.0;219.0;735.0;322.0;105.0;-428.0;122;7;162.0
316.0;-119.0;-164.0;214.0;876.0;435.0;31.0;-408.0;-78;174;426.0
120.0;-107.0;-279.0;56.0;935.0;308.0;156.0;-382.0;9;-154;99.0
53.0;82.0;-215.0;-29.0;798.0;444.0;-38.0;-340.0;91;11;175.0
119.0;-131.0;-281.0;51.0;920.0;301.0;132.0;-377.0;9;-154;78.0
-58.0;-175.0;-590.0;347.0;895.0;431.0;-8.0;-695.0;-30;-171;433.0
59.0;90.0;-290.0;-29.0;912.0;374.0;-145.0;-416.0;89;31;193.0
-21.0;-269.0;-485.0;350.0;756.0;151.0;261.0;-662.0;26;-30;-181.0
563.0;377.0;-309.0;373.0;897.0;927.0;-419.0;-392.0;-4;-75;656.0
279.0;95.0;-169.0;61.0;972.0;345.0;-242.0;-399.0;-9;-88;359.0
127.0;-117.0;-275.0;51.0;937.0;311.0;145.0;-392.0;9;-154;92.0
323.0;126.0;-194.0;-86.0;951.0;462.0;-151.0;-300.0;-26;-74;410.0
62.0;-19.0;-248.0;72.0;969.0;292.0;-81.0;-335.0;3;-113;13.0
129.0;-110.0;-275.0;55.0;937.0;329.0;141.0;-398.0;9;-154;91.0
122.0;-121.0;-284.0;56.0;914.0;328.0;122.0;-401.0;9;-154;85.0
124.0;-107.0;-281.0;52.0;942.0;311.0;123.0;-382.0;9;-154;97.0
219.0;-71.0;-310.0;258.0;826.0;304.0;-20.0;-478.0;-6;-62;-14.0
269.0;57.0;-372.0;85.0;990.0;398.0;-137.0;-533.0;65;35;149.0
152.0;-90.0;-353.0;174.0;961.0;617.0;83.0;-330.0;-3;-78;370.0
-377.0;-685.0;-530.0;183.0;982.0;132.0;562.0;-429.0;11;0;661.0
120.0;-191.0;-365.0;75.0;847.0;224.0;78.0;-421.0;20;-33;272.0
199.0;33.0;-255.0;133.0;674.0;383.0;-58.0;-323.0;-11;-119;125.0
277.0;97.0;-171.0;-401.0;672.0;485.0;-97.0;-172.0;-80;-54;-378.0
250.0;-14.0;-216.0;155.0;877.0;458.0;15.0;-470.0;-3;-116;513.0
239.0;21.0;-107.0;-87.0;904.0;474.0;-6.0;-317.0;-27;-100;300.0
164.0;-71.0;-327.0;57.0;929.0;338.0;101.0;-371.0;2;-145;76.0
288.0;-53.0;-209.0;212.0;906.0;490.0;10.0;-446.0;149;-96;19.0
294.0;84.0;-176.0;162.0;771.0;464.0;-124.0;-480.0;3;-83;443.0
153.0;-158.0;-313.0;38.0;942.0;349.0;122.0;-321.0;2;-145;74.0
236.0;-162.0;-268.0;-23.0;828.0;444.0;98.0;-414.0;-3;-26;450.0
228.0;21.0;-163.0;188.0;895.0;383.0;-14.0;-230.0;13;-21;86.0
142.0;-18.0;-116.0;83.0;947.0;401.0;10.0;-312.0;-26;-91;488.0
310.0;84.0;-160.0;198.0;831.0;335.0;-92.0;-303.0;-26;-99;232.0
64.0;-401.0;-130.0;-7.0;781.0;180.0;176.0;-346.0;-15;-72;309.0
-26.0;-197.0;-285.0;101.0;920.0;501.0;117.0;-346.0;-2;-75;-9.0
136.0;-77.0;-118.0;55.0;877.0;242.0;-2.0;-286.0;26;-55;263.0
153.0;53.0;-109.0;38.0;912.0;248.0;71.0;-327.0;24;-57;219.0
169.0;-117.0;-303.0;59.0;961.0;359.0;135.0;-359.0;3;-145;91.0
128.0;-108.0;-279.0;53.0;932.0;292.0;112.0;-380.0;9;-154;99.0
71.0;-126.0;-438.0;34.0;906.0;312.0;-155.0;-566.0;-25;-78;217.0
74.0;-113.0;-365.0;46.0;987.0;270.0;-103.0;-430.0;-25;-75;160.0
121.0;-123.0;-271.0;47.0;935.0;311.0;136.0;-405.0;9;-153;101.0
214.0;-237.0;-265.0;125.0;901.0;468.0;273.0;-385.0;-4;-115;343.0
137.0;-105.0;-303.0;53.0;927.0;321.0;157.0;-382.0;9;-154;103.0
273.0;-25.0;-145.0;116.0;818.0;485.0;-114.0;-509.0;-172;-163;155.0
128.0;-123.0;-289.0;42.0;941.0;317.0;132.0;-397.0;8;-153;86.0
125.0;-103.0;-285.0;51.0;925.0;314.0;142.0;-365.0;9;-154;117.0
154.0;-68.0;-71.0;2.0;962.0;367.0;53.0;-272.0;2;-130;178.0
601.0;342.0;-85.0;326.0;731.0;696.0;-658.0;-645.0;140;-119;44.0
125.0;-87.0;-281.0;48.0;931.0;319.0;149.0;-388.0;9;-154;98.0
172.0;-59.0;-304.0;94.0;1095.0;352.0;-11.0;-540.0;-7;-147;175.0
127.0;-111.0;-272.0;52.0;938.0;320.0;126.0;-412.0;9;-154;91.0
270.0;31.0;-204.0;108.0;834.0;496.0;-102.0;-446.0;-142;-164;128.0
126.0;-119.0;-276.0;41.0;942.0;314.0;142.0;-387.0;9;-153;88.0
206.0;-162.0;-377.0;-173.0;896.0;377.0;170.0;-519.0;10;-30;23.0
-45.0;-410.0;-95.0;67.0;956.0;193.0;242.0;-284.0;11;-52;93.0
65.0;-169.0;-244.0;66.0;1073.0;279.0;9.0;-310.0;-16;-109;208.0
120.0;-124.0;-287.0;52.0;934.0;320.0;123.0;-402.0;9;-153;106.0
101.0;40.0;-128.0;217.0;929.0;455.0;-79.0;-217.0;18;2;280.0
118.0;-81.0;-277.0;50.0;938.0;311.0;148.0;-399.0;9;-153;88.0
256.0;-59.0;-119.0;54.0;990.0;387.0;-195.0;-268.0;33;-111;233.0
234.0;-36.0;-119.0;3.0;952.0;362.0;-272.0;-338.0;55;-109;268.0
-423.0;-529.0;-277.0;201.0;896.0;265.0;487.0;-404.0;14;-31;785.0
321.0;12.0;-247.0;142.0;839.0;462.0;-113.0;-471.0;-145;-164;136.0
320.0;141.0;-236.0;421.0;500.0;425.0;-276.0;-502.0;73;33;365.0
127.0;-230.0;-371.0;208.0;905.0;322.0;60.0;-442.0;13;-19;125.0
