Accelerometer RUA^ accY;Accelerometer RKN_ accZ;Accelerometer RUA_ accY;Accelerometer LUA^ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit BACK magneticY
1111.0;-173.0;563.0;901.0;362.0;-281.0;-52.0;296.0;125;-913.0;287.0;152.0;-56.0
1072.0;-210.0;526.0;917.0;510.0;-351.0;-54.0;301.0;125;-789.0;289.0;156.0;-59.0
1101.0;-215.0;513.0;913.0;375.0;-340.0;-56.0;303.0;125;-822.0;289.0;156.0;-60.0
1037.0;-522.0;476.0;1043.0;591.0;-426.0;-507.0;552.0;-138;-1057.0;501.0;535.0;-522.0
902.0;-23.0;700.0;989.0;195.0;-606.0;103.0;-94.0;145;-669.0;312.0;164.0;-161.0
952.0;-60.0;691.0;982.0;14.0;-601.0;105.0;-93.0;145;-732.0;287.0;47.0;-121.0
1377.0;-221.0;537.0;1078.0;611.0;-312.0;124.0;64.0;-97;-610.0;-53.0;-109.0;241.0
937.0;102.0;592.0;896.0;516.0;-278.0;-179.0;-269.0;156;-491.0;-105.0;46.0;289.0
1235.0;215.0;363.0;1051.0;458.0;-131.0;93.0;88.0;-148;-703.0;1.0;-66.0;202.0
925.0;72.0;596.0;928.0;537.0;-227.0;-181.0;-264.0;156;-480.0;-108.0;36.0;289.0
1167.0;470.0;1212.0;1270.0;1070.0;-1121.0;709.0;-557.0;1;-303.0;-493.0;-433.0;549.0
1107.0;-221.0;502.0;904.0;155.0;-558.0;-21.0;290.0;140;-921.0;235.0;147.0;-24.0
1014.0;-52.0;564.0;983.0;-43.0;-679.0;101.0;-120.0;144;-836.0;295.0;139.0;-145.0
920.0;-61.0;578.0;1016.0;124.0;-634.0;98.0;-100.0;145;-911.0;302.0;137.0;-118.0
1155.0;-367.0;948.0;1062.0;798.0;-562.0;231.0;-371.0;135;-578.0;394.0;220.0;-231.0
1097.0;180.0;766.0;845.0;558.0;-704.0;322.0;-492.0;67;-798.0;206.0;417.0;-168.0
1019.0;152.0;971.0;997.0;736.0;-910.0;829.0;-521.0;-94;-575.0;89.0;447.0;23.0
1092.0;116.0;183.0;995.0;-113.0;-66.0;-32.0;-73.0;-165;-939.0;121.0;164.0;-18.0
728.0;-65.0;-713.0;564.0;-1016.0;877.0;425.0;-576.0;86;-101.0;-5.0;133.0;-476.0
1002.0;-259.0;-194.0;535.0;-4.0;75.0;-218.0;-41.0;-167;-991.0;37.0;-64.0;361.0
916.0;-416.0;879.0;951.0;921.0;-842.0;-716.0;673.0;-25;-247.0;-255.0;-293.0;298.0
1032.0;-89.0;853.0;761.0;619.0;-219.0;122.0;17.0;171;-1141.0;-71.0;-429.0;197.0
1037.0;-148.0;960.0;1006.0;962.0;-888.0;-43.0;204.0;83;-305.0;410.0;176.0;-100.0
974.0;93.0;61.0;1018.0;368.0;-685.0;162.0;252.0;166;-634.0;-52.0;-176.0;218.0
846.0;142.0;971.0;898.0;988.0;-942.0;-239.0;209.0;129;-90.0;-2.0;-45.0;-2.0
979.0;-254.0;976.0;1006.0;995.0;-929.0;731.0;-618.0;-89;-421.0;-566.0;-371.0;483.0
1080.0;226.0;521.0;1000.0;40.0;-169.0;-197.0;48.0;-151;-1067.0;-173.0;-40.0;316.0
1060.0;-178.0;595.0;912.0;159.0;-479.0;-10.0;285.0;140;-1067.0;221.0;126.0;-7.0
973.0;41.0;119.0;996.0;-139.0;81.0;656.0;-364.0;-123;-960.0;-583.0;-270.0;673.0
892.0;-50.0;850.0;992.0;237.0;-453.0;95.0;-102.0;144;-933.0;284.0;99.0;-117.0
1327.0;204.0;475.0;1352.0;469.0;-413.0;130.0;60.0;-102;-553.0;-69.0;-122.0;250.0
952.0;81.0;956.0;922.0;1355.0;-504.0;145.0;276.0;175;-1191.0;-38.0;-143.0;200.0
994.0;2.0;746.0;898.0;879.0;-676.0;-848.0;318.0;-123;-532.0;-504.0;-271.0;595.0
979.0;-221.0;614.0;1084.0;440.0;-373.0;399.0;-424.0;97;-762.0;543.0;561.0;-390.0
1023.0;342.0;518.0;1195.0;424.0;-32.0;440.0;-270.0;-145;-960.0;-433.0;-153.0;565.0
934.0;39.0;662.0;891.0;703.0;-713.0;-532.0;640.0;-126;-137.0;-50.0;-72.0;101.0
1101.0;-133.0;645.0;934.0;0.0;-629.0;20.0;227.0;139;-844.0;246.0;77.0;0.0
928.0;-63.0;717.0;978.0;-69.0;-581.0;85.0;-93.0;145;-619.0;282.0;132.0;-108.0
1121.0;-296.0;809.0;983.0;490.0;-792.0;-14.0;248.0;140;-876.0;293.0;174.0;-47.0
1009.0;-57.0;553.0;976.0;-75.0;-498.0;102.0;-104.0;145;-1046.0;275.0;34.0;-110.0
1220.0;-2.0;1012.0;1013.0;1064.0;-873.0;195.0;32.0;119;-191.0;-63.0;-340.0;321.0
542.0;-163.0;-649.0;921.0;-812.0;800.0;90.0;74.0;-167;-361.0;316.0;-328.0;159.0
909.0;-189.0;-141.0;880.0;51.0;413.0;-160.0;-89.0;-166;-931.0;1.0;-584.0;252.0
269.0;-479.0;175.0;327.0;550.0;-105.0;351.0;76.0;131;-292.0;222.0;-72.0;-552.0
1123.0;89.0;1123.0;1151.0;1176.0;-963.0;-737.0;648.0;-44;-612.0;-280.0;-124.0;113.0
1038.0;-33.0;991.0;998.0;935.0;-916.0;371.0;-525.0;83;-328.0;594.0;596.0;-482.0
1031.0;41.0;733.0;764.0;329.0;-533.0;36.0;255.0;167;-1069.0;50.0;-113.0;19.0
925.0;-22.0;-60.0;852.0;-703.0;247.0;405.0;-519.0;91;-743.0;508.0;459.0;-371.0
899.0;181.0;838.0;1281.0;510.0;-672.0;99.0;53.0;174;-763.0;29.0;-175.0;154.0
772.0;-202.0;-70.0;850.0;-57.0;130.0;409.0;-520.0;107;-224.0;539.0;426.0;-430.0
900.0;184.0;850.0;1162.0;504.0;-677.0;102.0;53.0;172;-895.0;33.0;-169.0;155.0
933.0;-32.0;210.0;677.0;97.0;-564.0;-180.0;-54.0;-168;-984.0;59.0;-89.0;244.0
950.0;-32.0;643.0;689.0;209.0;-328.0;220.0;217.0;155;-1125.0;-54.0;0.0;285.0
1063.0;-308.0;464.0;1142.0;417.0;-234.0;223.0;-61.0;-179;-971.0;-195.0;-304.0;298.0
1059.0;-513.0;1100.0;908.0;855.0;-1048.0;-165.0;312.0;149;-434.0;-18.0;-125.0;191.0
1137.0;74.0;1222.0;1149.0;1091.0;-765.0;-674.0;514.0;-63;-360.0;-801.0;-669.0;740.0
390.0;-132.0;-485.0;984.0;-528.0;512.0;-704.0;575.0;89;-585.0;-499.0;-486.0;238.0
