InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameX
-24;-28;20;288.0;74;285.0;-28
-24;-80;20;281.0;74;286.0;-80
-24;-40;20;256.0;74;287.0;-40
-24;-10;20;234.0;74;285.0;-10
-24;20;20;220.0;75;284.0;20
-24;-20;20;205.0;72;283.0;-20
-24;6;20;151.0;71;281.0;6
-24;-15;20;132.0;73;279.0;-15
-24;-27;20;80.0;73;270.0;-27
-24;40;20;71.0;70;267.0;40
-24;27;20;53.0;74;266.0;27
-24;4;20;37.0;73;268.0;4
-24;1;20;32.0;75;269.0;1
-24;16;20;29.0;76;269.0;16
-24;-16;20;19.0;75;269.0;-16
-24;8;20;15.0;70;267.0;8
-24;-20;20;12.0;72;267.0;-20
-24;-3;20;6.0;72;267.0;-3
-24;5;20;0.0;74;267.0;5
-26;-23;20;48.0;77;271.0;-23
-26;53;20;88.0;76;269.0;53
-26;18;20;87.0;74;266.0;18
-25;-32;20;86.0;75;263.0;-32
-25;-2;20;89.0;78;261.0;-2
-26;-10;20;94.0;78;261.0;-10
-26;41;20;104.0;74;259.0;41
-26;-57;20;107.0;81;259.0;-57
-26;24;20;109.0;76;260.0;24
-26;20;20;110.0;79;260.0;20
-26;1;20;110.0;76;262.0;1
-26;-43;20;114.0;86;262.0;-43
-25;2;17;110.0;71;501.0;2
-26;-25;20;114.0;80;260.0;-25
-26;-16;20;113.0;79;260.0;-16
-26;3;20;111.0;80;259.0;3
-26;6;20;112.0;74;257.0;6
-26;26;20;111.0;78;257.0;26
-26;0;20;111.0;79;257.0;0
-26;-27;20;105.0;79;255.0;-27
-26;29;20;99.0;76;252.0;29
-26;8;20;94.0;78;250.0;8
-26;0;20;94.0;77;246.0;0
-26;-27;20;89.0;77;244.0;-27
-26;24;20;77.0;78;243.0;24
-26;5;20;76.0;76;242.0;5
-26;0;20;76.0;73;241.0;0
-26;1;20;77.0;73;242.0;1
-25;-66;20;82.0;69;244.0;-66
-25;-69;20;83.0;75;244.0;-69
-25;9;17;107.0;76;492.0;9
-25;12;17;105.0;70;488.0;12
-25;23;17;88.0;67;486.0;23
-25;11;17;82.0;69;488.0;11
-25;-25;17;78.0;69;490.0;-25
-25;-20;17;76.0;66;491.0;-20
-25;15;17;75.0;68;490.0;15
-25;27;17;83.0;68;477.0;27
-25;42;17;91.0;70;468.0;42
-25;63;17;100.0;74;461.0;63
-25;14;17;126.0;68;448.0;14
-25;-23;17;131.0;70;446.0;-23
-25;-43;17;131.0;70;444.0;-43
-25;-41;17;123.0;69;442.0;-41
-25;-49;17;96.0;65;439.0;-49
-25;53;17;73.0;70;436.0;53
-25;58;17;76.0;67;434.0;58
-25;28;17;76.0;69;426.0;28
-25;-15;17;76.0;65;421.0;-15
-25;11;17;81.0;68;416.0;11
-25;16;17;96.0;67;419.0;16
-25;-46;17;117.0;66;425.0;-46
-25;-22;17;186.0;65;440.0;-22
-25;-49;17;205.0;67;450.0;-49
-25;-49;17;207.0;67;454.0;-49
-25;-50;17;201.0;65;457.0;-50
-25;37;18;166.0;73;461.0;37
-25;56;18;153.0;69;463.0;56
-25;48;18;146.0;69;467.0;48
-25;42;18;147.0;71;473.0;42
-25;-29;18;147.0;67;476.0;-29
-25;4;18;147.0;68;477.0;4
-25;20;18;147.0;69;478.0;20
-25;32;18;152.0;72;482.0;32
-25;-43;18;149.0;68;493.0;-43
-27;-27;21;164.0;86;514.0;-27
-25;7;20;85.0;80;242.0;7
-25;77;20;95.0;80;244.0;77
-26;67;21;106.0;82;260.0;67
-25;62;20;116.0;72;266.0;62
-25;25;20;119.0;73;270.0;25
-25;62;20;118.0;75;277.0;62
-25;-7;20;97.0;77;313.0;-7
-25;0;20;36.0;68;341.0;0
-25;-16;18;232.0;74;497.0;-16
-25;12;18;185.0;72;509.0;12
-25;-9;20;23.0;75;342.0;-9
-25;-26;18;98.0;74;500.0;-26
-25;-4;20;-1.0;75;342.0;-4
-25;-24;18;64.0;68;479.0;-24
-25;14;18;62.0;67;469.0;14
-25;14;18;59.0;66;451.0;14
-25;11;18;55.0;69;442.0;11
-25;-24;18;55.0;64;442.0;-24
-25;-32;18;54.0;66;440.0;-32
-25;6;18;57.0;66;440.0;6
-25;10;18;58.0;69;442.0;10
-25;0;18;60.0;67;451.0;0
-25;17;18;76.0;68;448.0;17
-25;10;18;79.0;74;448.0;10
-25;8;18;86.0;65;459.0;8
-25;15;18;80.0;71;467.0;15
-25;-26;20;-26.0;78;345.0;-26
-42;28;31;213.0;125;179.0;28
-42;-7;31;221.0;142;194.0;-7
-42;-31;31;229.0;138;207.0;-31
-42;-17;32;264.0;130;241.0;-17
-57;-598;8;273.0;692;585.0;-598
-25;23;18;70.0;70;486.0;23
-25;0;20;-28.0;79;344.0;0
-25;12;20;-27.0;77;342.0;12
-25;0;20;-38.0;76;347.0;0
-25;5;20;-46.0;75;347.0;5
-22;43;18;-238.0;64;346.0;43
-25;5;18;-96.0;75;340.0;5
-25;-19;20;-46.0;73;349.0;-19
-25;20;20;-48.0;79;349.0;20
-25;-2;20;-45.0;73;345.0;-2
-25;-16;20;-42.0;74;346.0;-16
-24;-49;0;-41.0;89;409.0;-49
-25;-6;20;-45.0;75;352.0;-6
-25;-48;18;-47.0;68;403.0;-48
-23;6;-2;-57.0;73;428.0;6
-28;36;31;144.0;134;277.0;36
-25;-6;20;79.0;77;317.0;-6
-25;14;20;73.0;78;307.0;14
-25;30;20;49.0;74;287.0;30
-26;72;20;-15.0;75;251.0;72
-26;-46;20;-107.0;77;247.0;-46
-26;-43;20;-40.0;77;268.0;-43
-26;59;20;154.0;79;310.0;59
-25;7;18;113.0;68;500.0;7
-25;-8;18;116.0;74;468.0;-8
-25;-8;18;119.0;74;435.0;-8
-25;-10;18;128.0;74;402.0;-10
-25;-7;18;134.0;73;401.0;-7
-25;2;18;145.0;72;414.0;2
-25;2;18;130.0;70;392.0;2
-25;12;18;128.0;68;383.0;12
-25;15;18;129.0;67;372.0;15
-25;-20;18;130.0;71;362.0;-20
-25;3;18;129.0;73;341.0;3
-25;-11;18;123.0;71;335.0;-11
-25;11;18;104.0;71;329.0;11
-25;10;18;95.0;71;341.0;10
-25;11;18;94.0;71;344.0;11
-25;-18;18;88.0;73;347.0;-18
-25;-2;18;85.0;67;350.0;-2
-25;-3;18;84.0;75;351.0;-3
-25;-14;18;85.0;73;346.0;-14
-25;-3;18;78.0;75;350.0;-3
-25;54;18;65.0;71;358.0;54
-25;25;18;53.0;74;382.0;25
-25;24;18;46.0;73;390.0;24
-25;-37;18;38.0;73;399.0;-37
-25;-23;18;33.0;70;407.0;-23
-25;-29;18;28.0;68;415.0;-29
-25;38;18;18.0;70;423.0;38
-25;20;18;16.0;72;424.0;20
-25;2;18;15.0;73;425.0;2
-25;-11;18;16.0;68;426.0;-11
-25;5;18;16.0;66;427.0;5
-25;-8;18;17.0;71;430.0;-8
-25;-11;18;15.0;72;430.0;-11
-25;0;18;8.0;70;429.0;0
-25;-12;18;5.0;71;428.0;-12
-25;-19;18;10.0;68;424.0;-19
-25;-1;18;21.0;67;416.0;-1
-25;37;18;30.0;68;407.0;37
-25;42;18;37.0;71;398.0;42
-25;26;18;32.0;66;375.0;26
-25;4;18;30.0;72;366.0;4
-25;-2;18;28.0;71;365.0;-2
-25;-20;18;28.0;70;363.0;-20
-25;-18;18;34.0;67;369.0;-18
-25;-14;18;34.0;69;367.0;-14
-25;10;18;33.0;62;370.0;10
-25;23;18;24.0;68;361.0;23
-25;-34;18;6.0;69;383.0;-34
-25;-21;18;6.0;70;386.0;-21
-25;-31;18;9.0;70;388.0;-31
-21;25;18;0.0;67;399.0;25
-25;9;18;30.0;67;402.0;9
-25;-30;18;36.0;67;402.0;-30
-25;0;18;42.0;66;403.0;0
-25;-72;18;51.0;72;404.0;-72
-25;-21;18;54.0;75;405.0;-21
-25;9;18;56.0;69;405.0;9
-25;-21;18;60.0;66;404.0;-21
-25;0;18;62.0;69;405.0;0
-25;3;18;62.0;71;410.0;3
-25;-2;18;60.0;67;413.0;-2
-25;-3;18;61.0;73;412.0;-3
-25;-10;18;63.0;71;415.0;-10
-25;-30;18;78.0;68;426.0;-30
-25;29;18;90.0;66;430.0;29
-25;0;18;96.0;66;430.0;0
-25;20;18;100.0;67;432.0;20
-25;17;18;101.0;71;435.0;17
-26;19;18;99.0;66;434.0;19
-26;26;18;123.0;67;436.0;26
-26;-26;18;140.0;69;439.0;-26
-26;-10;18;154.0;72;443.0;-10
-26;13;18;169.0;71;447.0;13
-26;21;18;211.0;75;447.0;21
-27;66;18;163.0;71;447.0;66
-27;64;18;148.0;82;450.0;64
-27;54;18;133.0;84;454.0;54
-27;41;18;119.0;77;453.0;41
-27;19;18;109.0;78;452.0;19
-28;14;18;103.0;80;455.0;14
-28;10;18;101.0;80;452.0;10
-28;-15;18;103.0;74;454.0;-15
-28;-2;18;103.0;76;455.0;-2
-26;57;20;206.0;76;321.0;57
-35;-10;15;158.0;84;341.0;-10
-35;58;15;154.0;80;358.0;58
-36;25;15;162.0;79;388.0;25
-43;130;1;251.0;154;456.0;130
-39;15;15;205.0;93;452.0;15
-39;2;15;199.0;110;435.0;2
-40;-68;15;188.0;106;407.0;-68
-26;-26;20;132.0;77;319.0;-26
-26;5;20;110.0;77;314.0;5
-26;-44;20;114.0;76;314.0;-44
-26;-4;20;124.0;75;316.0;-4
-28;4;18;110.0;85;455.0;4
-28;16;19;121.0;82;474.0;16
-28;0;19;115.0;82;477.0;0
-26;-61;20;149.0;78;331.0;-61
-28;35;19;104.0;81;477.0;35
-28;-49;19;97.0;78;482.0;-49
-28;18;19;85.0;82;475.0;18
-28;18;19;82.0;79;472.0;18
-28;2;19;86.0;78;465.0;2
-28;-38;19;97.0;74;450.0;-38
-26;-27;20;160.0;85;333.0;-27
-26;-1;20;166.0;84;337.0;-1
-26;15;20;172.0;78;342.0;15
-34;32;16;-50.0;67;250.0;32
-35;26;16;-24.0;51;256.0;26
-35;-61;16;12.0;89;302.0;-61
-25;90;21;185.0;66;339.0;90
-37;-59;13;32.0;122;367.0;-59
-28;-63;19;111.0;82;449.0;-63
-28;-2;19;115.0;82;449.0;-2
-28;-20;19;118.0;80;449.0;-20
-28;19;19;162.0;77;450.0;19
-28;10;19;161.0;82;450.0;10
-28;-10;19;152.0;72;451.0;-10
-28;30;19;134.0;80;441.0;30
-28;-39;19;92.0;75;442.0;-39
-28;25;19;104.0;78;459.0;25
-28;54;19;113.0;76;463.0;54
-28;55;19;110.0;76;467.0;55
-28;54;19;92.0;74;467.0;54
-28;8;19;65.0;76;467.0;8
-28;22;19;60.0;78;465.0;22
-28;17;19;66.0;78;465.0;17
-28;20;18;81.0;76;455.0;20
-28;-53;18;85.0;79;465.0;-53
-28;-70;18;97.0;80;466.0;-70
-28;3;18;96.0;71;470.0;3
-26;72;20;203.0;87;351.0;72
-26;66;20;224.0;81;357.0;66
-27;107;20;262.0;80;422.0;107
-28;29;18;73.0;74;474.0;29
-28;42;18;85.0;81;480.0;42
-28;-18;18;88.0;91;479.0;-18
-28;-66;18;88.0;91;480.0;-66
-26;-67;18;83.0;59;466.0;-67
-25;19;19;252.0;70;428.0;19
-25;-14;19;246.0;76;436.0;-14
-25;30;19;247.0;72;445.0;30
-28;79;31;141.0;127;315.0;79
-28;-32;31;143.0;131;333.0;-32
-25;-38;19;255.0;73;462.0;-38
-23;-97;3;207.0;73;488.0;-97
-23;-49;3;231.0;69;427.0;-49
-26;-20;18;94.0;82;473.0;-20
-25;3;18;233.0;74;510.0;3
-26;34;18;93.0;72;458.0;34
-25;-42;18;101.0;69;464.0;-42
-25;-2;18;120.0;77;473.0;-2
-25;-26;18;86.0;68;468.0;-26
-38;-83;11;284.0;67;502.0;-83
-25;-39;19;220.0;73;490.0;-39
-25;23;18;71.0;77;458.0;23
-25;-56;18;78.0;75;463.0;-56
-25;-79;18;87.0;67;477.0;-79
-25;-46;18;80.0;73;475.0;-46
-25;18;18;55.0;73;470.0;18
-25;-13;19;215.0;71;490.0;-13
-25;-10;18;55.0;84;464.0;-10
-25;4;19;210.0;73;487.0;4
-25;-2;19;208.0;75;486.0;-2
-25;33;18;54.0;69;469.0;33
-25;-19;18;58.0;67;470.0;-19
-25;6;18;68.0;71;478.0;6
-25;-30;18;73.0;73;481.0;-30
-25;-30;18;71.0;70;488.0;-30
-25;-11;19;207.0;75;487.0;-11
-25;14;18;65.0;77;486.0;14
-25;9;18;46.0;79;492.0;9
-25;-24;18;64.0;71;482.0;-24
-25;-35;18;67.0;69;486.0;-35
-25;-24;18;73.0;68;494.0;-24
-25;11;19;202.0;76;488.0;11
-25;31;19;177.0;72;491.0;31
-25;9;19;183.0;74;484.0;9
-25;-25;19;188.0;72;485.0;-25
-25;-18;19;188.0;75;486.0;-18
-25;3;19;178.0;72;485.0;3
-25;-40;19;169.0;73;435.0;-40
-25;-35;19;158.0;84;410.0;-35
-29;27;20;134.0;85;378.0;27
-25;10;18;91.0;70;500.0;10
-29;-71;20;138.0;94;376.0;-71
-22;-136;23;273.0;62;224.0;-136
-30;-91;21;159.0;108;376.0;-91
-30;-91;21;162.0;105;378.0;-91
-30;-34;21;168.0;91;410.0;-34
-41;-974;29;-1.0;-262;329.0;-974
-23;-60;5;207.0;68;132.0;-60
-28;-238;15;166.0;-82;25.0;-238
-30;-21;21;170.0;94;442.0;-21
-22;-22;19;216.0;73;369.0;-22
-20;-4;16;345.0;63;257.0;-4
-30;29;20;236.0;88;466.0;29
-30;11;20;230.0;90;435.0;11
-20;21;16;317.0;65;249.0;21
-30;5;20;229.0;94;438.0;5
-30;-8;20;227.0;97;446.0;-8
-42;-43;23;240.0;115;504.0;-43
-28;-49;15;336.0;78;553.0;-49
-30;20;20;250.0;84;450.0;20
-30;31;20;221.0;86;366.0;31
-30;18;20;204.0;83;380.0;18
-29;51;20;202.0;80;387.0;51
-21;-49;16;268.0;66;232.0;-49
-29;-14;20;198.0;85;394.0;-14
-29;2;20;172.0;89;411.0;2
-29;31;20;168.0;83;415.0;31
-29;50;20;168.0;81;419.0;50
-29;-42;20;174.0;82;419.0;-42
-29;11;20;180.0;85;413.0;11
-29;-20;20;181.0;83;411.0;-20
-25;-4;18;121.0;71;495.0;-4
-25;-13;18;107.0;70;488.0;-13
-25;-8;18;96.0;66;491.0;-8
-25;21;18;99.0;62;480.0;21
-25;38;18;111.0;70;480.0;38
-29;56;20;133.0;84;403.0;56
-29;-31;20;128.0;78;405.0;-31
-29;-41;20;126.0;80;403.0;-41
-32;511;26;116.0;48;461.0;511
-25;37;18;101.0;74;477.0;37
-25;-35;18;109.0;68;484.0;-35
-25;-19;18;108.0;69;483.0;-19
-25;3;18;110.0;72;480.0;3
-25;-21;18;114.0;73;489.0;-21
-25;-30;18;109.0;65;489.0;-30
-25;-23;18;97.0;68;492.0;-23
-25;-18;18;85.0;74;493.0;-18
-25;-20;18;75.0;67;491.0;-20
-25;0;18;77.0;73;480.0;0
-25;1;18;89.0;62;481.0;1
-25;5;18;91.0;68;484.0;5
-25;5;18;88.0;66;480.0;5
-25;38;18;84.0;73;482.0;38
-25;17;18;83.0;74;483.0;17
-28;-74;19;100.0;72;387.0;-74
-25;11;18;84.0;70;485.0;11
-25;-25;18;84.0;81;484.0;-25
-25;-30;18;87.0;72;482.0;-30
-25;-24;18;85.0;66;481.0;-24
-25;-3;18;85.0;70;481.0;-3
-25;-52;18;88.0;72;480.0;-52
-25;-11;18;88.0;67;478.0;-11
-25;-16;18;90.0;68;478.0;-16
-25;-28;18;90.0;70;480.0;-28
-25;9;18;90.0;73;481.0;9
-25;42;18;90.0;73;481.0;42
-25;28;18;91.0;68;480.0;28
-25;20;18;93.0;66;480.0;20
-25;25;18;92.0;65;483.0;25
-33;-133;31;97.0;77;405.0;-133
-28;-47;20;99.0;80;377.0;-47
-28;43;20;113.0;80;374.0;43
-28;33;20;115.0;83;370.0;33
-28;22;20;107.0;82;372.0;22
-28;16;20;94.0;83;374.0;16
-21;-51;16;256.0;71;231.0;-51
-21;-51;16;190.0;69;242.0;-51
-28;-56;20;122.0;87;371.0;-56
-28;-53;20;115.0;84;371.0;-53
-28;15;20;90.0;82;368.0;15
-28;-25;20;75.0;86;368.0;-25
-20;-29;17;317.0;65;235.0;-29
-28;14;20;54.0;81;372.0;14
-28;30;20;49.0;85;373.0;30
-28;11;20;58.0;85;376.0;11
-28;-19;20;66.0;79;376.0;-19
-28;-26;20;97.0;80;371.0;-26
-28;-31;20;107.0;80;367.0;-31
-20;21;19;237.0;75;388.0;21
-20;37;19;223.0;67;390.0;37
-20;6;19;212.0;63;393.0;6
-20;11;19;236.0;63;395.0;11
-28;-41;20;120.0;80;363.0;-41
-28;-43;20;122.0;81;362.0;-43
-20;16;19;246.0;69;394.0;16
-28;-26;20;99.0;87;360.0;-26
-28;31;20;78.0;80;360.0;31
-25;-1;20;183.0;72;506.0;-1
-28;-21;20;67.0;83;367.0;-21
-28;57;20;66.0;85;370.0;57
-25;5;19;176.0;76;511.0;5
-28;54;20;67.0;83;371.0;54
-28;15;20;68.0;80;372.0;15
-28;1;20;68.0;79;374.0;1
-20;51;19;219.0;74;392.0;51
-20;21;19;207.0;74;391.0;21
-28;-48;20;70.0;78;371.0;-48
-20;-21;19;216.0;71;388.0;-21
-28;-37;20;76.0;83;371.0;-37
-20;-40;19;223.0;80;385.0;-40
-20;40;19;324.0;70;376.0;40
-43;16;0;215.0;137;373.0;16
-43;-65;0;198.0;133;357.0;-65
-43;-10;0;177.0;137;338.0;-10
-43;23;0;124.0;129;289.0;23
-43;94;0;41.0;113;260.0;94
-43;46;0;9.0;76;249.0;46
-28;-36;20;85.0;86;369.0;-36
-28;-33;21;95.0;88;368.0;-33
-25;6;20;83.0;73;487.0;6
-28;2;21;100.0;86;369.0;2
-25;-26;20;81.0;76;475.0;-26
-25;-50;20;75.0;77;470.0;-50
-22;9;19;214.0;74;369.0;9
-29;-11;21;87.0;85;370.0;-11
-25;-10;20;63.0;74;448.0;-10
-24;-54;20;75.0;65;448.0;-54
-24;-45;20;105.0;64;445.0;-45
-24;33;20;114.0;73;443.0;33
-25;72;21;124.0;73;442.0;72
-25;37;21;156.0;72;457.0;37
-28;-45;21;103.0;84;371.0;-45
-28;-35;21;118.0;86;373.0;-35
-20;107;18;629.0;63;496.0;107
-29;27;21;153.0;82;377.0;27
-29;-9;21;173.0;82;381.0;-9
-26;-103;18;436.0;110;354.0;-103
-29;-18;21;229.0;83;369.0;-18
-28;19;21;242.0;83;361.0;19
-19;-98;21;198.0;58;338.0;-98
-28;32;21;257.0;83;364.0;32
-28;40;21;273.0;81;371.0;40
-28;48;21;288.0;82;392.0;48
-25;-63;21;12.0;74;339.0;-63
-25;-74;21;18.0;73;330.0;-74
-24;39;21;19.0;71;316.0;39
-24;32;21;21.0;77;311.0;32
-24;-37;20;93.0;76;313.0;-37
-24;-20;20;119.0;71;317.0;-20
-24;-5;20;128.0;73;333.0;-5
-24;-22;20;113.0;74;330.0;-22
-24;-44;20;111.0;70;338.0;-44
-24;-13;20;113.0;71;342.0;-13
-24;3;20;117.0;76;353.0;3
-24;14;20;116.0;69;362.0;14
-24;17;20;115.0;71;358.0;17
-24;-8;20;111.0;71;351.0;-8
-24;31;20;101.0;69;347.0;31
-24;29;20;96.0;70;347.0;29
-24;21;20;88.0;70;356.0;21
-24;21;20;76.0;70;358.0;21
-24;17;20;62.0;67;358.0;17
-24;2;20;49.0;67;355.0;2
-24;9;20;38.0;69;352.0;9
-24;-21;20;27.0;70;341.0;-21
-24;13;20;27.0;73;347.0;13
-24;28;20;25.0;70;343.0;28
-24;-5;20;26.0;68;333.0;-5
-24;13;20;25.0;68;337.0;13
-24;-16;20;27.0;66;344.0;-16
-24;0;20;38.0;73;359.0;0
-24;21;20;42.0;71;369.0;21
-24;-2;20;60.0;69;374.0;-2
-24;-27;20;62.0;71;380.0;-27
-24;-7;20;65.0;70;388.0;-7
-24;-3;20;67.0;71;388.0;-3
-24;27;20;84.0;72;372.0;27
-24;-1;20;105.0;71;347.0;-1
-24;6;20;112.0;75;334.0;6
-24;42;20;38.0;73;273.0;42
-24;-14;20;34.0;71;268.0;-14
-24;16;20;33.0;72;268.0;16
-24;34;20;31.0;69;274.0;34
-24;-14;20;33.0;65;279.0;-14
-24;1;20;36.0;62;286.0;1
-24;42;20;47.0;75;293.0;42
-24;3;20;54.0;76;303.0;3
-24;22;20;56.0;73;306.0;22
-24;8;20;62.0;68;319.0;8
-24;-55;20;66.0;68;328.0;-55
-25;42;21;84.0;68;345.0;42
-25;-7;21;88.0;72;339.0;-7
-26;-30;21;107.0;72;304.0;-30
-26;-3;21;96.0;77;316.0;-3
-26;32;21;73.0;74;365.0;32
-26;-23;21;70.0;76;410.0;-23
-26;-4;21;73.0;76;437.0;-4
-26;-6;21;75.0;72;448.0;-6
-26;22;21;81.0;77;467.0;22
-28;29;21;271.0;82;394.0;29
-28;19;21;244.0;82;396.0;19
-28;-88;21;191.0;81;389.0;-88
-29;-51;21;177.0;85;384.0;-51
-29;-65;21;169.0;87;379.0;-65
-22;-116;25;243.0;52;371.0;-116
-19;71;22;214.0;133;344.0;71
-25;-121;15;179.0;79;113.0;-121
-29;-74;21;165.0;85;373.0;-74
-29;-36;21;166.0;88;371.0;-36
-29;10;21;177.0;88;359.0;10
-27;-142;34;200.0;76;615.0;-142
-27;-27;21;184.0;75;462.0;-27
-27;-29;21;171.0;76;446.0;-29
-27;17;21;158.0;77;322.0;17
-27;10;21;157.0;76;278.0;10
-27;-2;21;157.0;75;178.0;-2
-27;-54;21;156.0;78;170.0;-54
-27;3;21;159.0;77;184.0;3
-27;17;21;159.0;79;201.0;17
-27;28;21;157.0;77;225.0;28
-27;-9;21;148.0;78;267.0;-9
-27;-12;21;144.0;81;291.0;-12
-27;6;21;141.0;82;322.0;6
-27;31;21;115.0;77;456.0;31
-27;-5;21;97.0;80;471.0;-5
-27;1;21;58.0;74;460.0;1
-26;-27;21;40.0;80;443.0;-27
-26;-23;21;27.0;78;422.0;-23
-21;-148;11;8.0;13;370.0;-148
-26;2;21;-14.0;66;339.0;2
-26;72;21;-26.0;71;316.0;72
-26;64;21;-41.0;75;302.0;64
-26;19;21;-54.0;78;297.0;19
-26;-30;21;-78.0;79;298.0;-30
-29;-3;21;184.0;81;359.0;-3
-29;22;21;186.0;85;363.0;22
-22;38;20;211.0;65;362.0;38
-22;-18;19;214.0;77;364.0;-18
-22;11;19;215.0;75;369.0;11
-29;-17;21;187.0;82;365.0;-17
-29;-40;21;185.0;86;366.0;-40
-29;-62;21;185.0;85;368.0;-62
-29;-88;21;185.0;82;367.0;-88
-29;-123;21;186.0;83;365.0;-123
-29;-142;21;185.0;87;373.0;-142
-29;-96;22;188.0;87;375.0;-96
-25;15;18;12.0;72;431.0;15
-25;33;18;19.0;72;430.0;33
-25;21;18;21.0;69;429.0;21
-25;-10;18;16.0;69;428.0;-10
-25;-9;18;17.0;70;429.0;-9
-25;1;18;19.0;70;431.0;1
-25;0;18;17.0;70;434.0;0
-25;14;18;13.0;70;443.0;14
-25;-35;18;11.0;73;449.0;-35
-29;5;21;194.0;88;379.0;5
-29;1;21;80.0;82;374.0;1
-22;37;19;213.0;74;370.0;37
-26;39;18;187.0;70;218.0;39
-25;-13;18;26.0;72;424.0;-13
-26;50;18;31.0;73;408.0;50
-26;18;18;36.0;70;352.0;18
-26;34;18;29.0;73;332.0;34
-26;-12;18;-3.0;76;284.0;-12
-26;-20;18;-16.0;70;253.0;-20
-26;-24;18;-6.0;70;247.0;-24
-26;18;18;29.0;72;239.0;18
-26;3;18;64.0;76;228.0;3
-26;1;18;90.0;76;220.0;1
-52;-303;29;607.0;-1453;682.0;-303
-25;1;17;86.0;66;511.0;1
-25;-60;18;10.0;71;450.0;-60
-28;-9;21;-17.0;91;462.0;-9
-35;339;16;-384.0;88;-659.0;339
-23;318;0;81.0;130;476.0;318
-55;1867;-10;276.0;228;604.0;1867
-25;-44;17;-24.0;71;494.0;-44
-23;42;1;-22.0;66;444.0;42
-57;-746;7;454.0;207;621.0;-746
-48;-190;17;145.0;82;332.0;-190
-38;-1412;20;-528.0;-66;-538.0;-1412
-22;-296;32;-189.0;71;-145.0;-296
-24;-327;28;-474.0;49;-490.0;-327
-30;1;21;112.0;80;521.0;1
-42;1748;6;-268.0;330;-545.0;1748
-22;13;23;325.0;74;146.0;13
-25;-255;29;312.0;69;580.0;-255
-23;-35;15;-181.0;102;449.0;-35
-25;10;18;96.0;68;554.0;10
-27;4;21;98.0;80;515.0;4
-45;-122;11;10.0;-1049;310.0;-122
-21;1;26;310.0;69;83.0;1
-29;-820;21;-305.0;100;-8.0;-820
-25;-14;21;119.0;75;567.0;-14
-26;25;21;102.0;72;508.0;25
-34;135;15;-29.0;88;766.0;135
-22;56;26;324.0;85;142.0;56
-21;15;26;283.0;76;90.0;15
-21;4;26;280.0;77;84.0;4
-19;-368;19;524.0;80;559.0;-368
-26;-61;21;100.0;81;753.0;-61
-27;21;21;96.0;83;513.0;21
-25;13;21;92.0;77;527.0;13
-21;-24;26;276.0;70;73.0;-24
-24;-53;17;546.0;67;-410.0;-53
-25;54;20;47.0;79;451.0;54
-30;-39;20;-17.0;86;-264.0;-39
-25;42;20;85.0;70;484.0;42
-25;44;20;126.0;71;500.0;44
-11;3540;31;-235.0;261;-113.0;3540
-14;1016;20;309.0;143;545.0;1016
-27;-7;21;95.0;80;516.0;-7
-27;-34;21;93.0;78;510.0;-34
-30;35;21;176.0;87;523.0;35
-25;2;18;201.0;68;541.0;2
-25;32;18;217.0;70;526.0;32
-25;40;20;185.0;75;506.0;40
-25;50;18;164.0;74;539.0;50
-27;33;21;150.0;83;504.0;33
-21;-368;-3;623.0;118;692.0;-368
-25;-46;17;173.0;70;568.0;-46
-82;-54;-29;433.0;1592;661.0;-54
-24;5;17;551.0;67;-405.0;5
-51;-34;3;96.0;198;455.0;-34
-21;34;26;267.0;70;62.0;34
-53;-15;3;153.0;169;513.0;-15
-57;-43;10;193.0;210;462.0;-43
-25;-39;17;159.0;66;657.0;-39
-29;23;21;208.0;81;588.0;23
-24;54;19;203.0;95;639.0;54
-26;-1;21;182.0;79;529.0;-1
-27;11;21;73.0;83;495.0;11
-27;24;21;76.0;83;496.0;24
-27;4;21;75.0;79;496.0;4
-29;27;21;49.0;82;507.0;27
-27;12;21;69.0;86;499.0;12
-25;6;18;82.0;75;502.0;6
-25;41;18;64.0;65;504.0;41
-23;-224;27;130.0;62;703.0;-224
-68;-3436;67;119.0;-881;333.0;-3436
-26;21;21;18.0;78;453.0;21
-25;44;18;112.0;72;489.0;44
-25;57;18;125.0;69;484.0;57
-24;107;18;114.0;73;533.0;107
-25;38;18;151.0;66;501.0;38
-26;33;21;141.0;79;654.0;33
-28;-7;21;354.0;82;462.0;-7
-20;-273;16;389.0;68;333.0;-273
1;-1649;33;60.0;1716;413.0;-1649
-22;-70;26;326.0;77;165.0;-70
-67;347;2;-352.0;976;-592.0;347
-73;-538;52;-560.0;-1200;-639.0;-538
-33;883;24;-311.0;-127;-557.0;883
-30;24;19;96.0;85;-271.0;24
-31;-53;20;111.0;91;-265.0;-53
-19;-210;-7;-11.0;70;-283.0;-210
-28;-14;27;152.0;149;-115.0;-14
-26;0;16;-141.0;78;-325.0;0
-26;-22;21;169.0;79;523.0;-22
-25;17;18;155.0;73;510.0;17
-37;1;20;-127.0;104;-192.0;1
-33;16;20;-308.0;93;-236.0;16
