InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit RLA gyroX
153.0;-186.0;300.0;727.0;-192.0;-79;97.0;-352.0;377.0;268.0;-405.0;356.0;-422.0
318.0;-304.0;98.0;931.0;-85.0;-155;500.0;225.0;128.0;-65.0;302.0;247.0;-54.0
94.0;-331.0;17.0;358.0;243.0;-151;523.0;-632.0;279.0;33.0;-1136.0;182.0;-1351.0
-222.0;-235.0;-863.0;742.0;-320.0;-90;533.0;-59.0;137.0;151.0;-229.0;54.0;-11.0
2.0;-237.0;-788.0;633.0;646.0;-97;533.0;-47.0;491.0;-99.0;-50.0;60.0;-27.0
-485.0;-285.0;-859.0;304.0;293.0;42;669.0;-86.0;445.0;-94.0;-70.0;13.0;-82.0
196.0;-275.0;-233.0;942.0;-394.0;-101;512.0;31.0;-263.0;356.0;33.0;165.0;-269.0
108.0;-151.0;-136.0;951.0;-527.0;-101;503.0;-26.0;-60.0;-18.0;-48.0;109.0;-61.0
377.0;-206.0;-110.0;933.0;-613.0;-108;649.0;3.0;59.0;-67.0;-16.0;72.0;55.0
-634.0;-292.0;-586.0;213.0;-54.0;61;690.0;-1441.0;533.0;-1241.0;-1502.0;129.0;-190.0
88.0;-263.0;-150.0;999.0;-445.0;-102;594.0;11.0;-325.0;-494.0;-68.0;154.0;-29.0
-344.0;-326.0;-181.0;414.0;-48.0;-137;771.0;-63.0;640.0;-58.0;-443.0;219.0;124.0
-204.0;-225.0;-836.0;756.0;399.0;-88;578.0;240.0;494.0;984.0;646.0;139.0;394.0
-16.0;-244.0;-763.0;351.0;639.0;-90;502.0;-35.0;452.0;-114.0;-66.0;53.0;-21.0
395.0;-265.0;-22.0;953.0;-217.0;-155;540.0;-8.0;225.0;-77.0;-66.0;340.0;-11.0
131.0;-126.0;-157.0;944.0;-615.0;-106;658.0;339.0;111.0;-195.0;-57.0;60.0;43.0
242.0;-306.0;-68.0;960.0;-494.0;-108;681.0;-68.0;79.0;-63.0;-39.0;133.0;8.0
215.0;-274.0;365.0;796.0;-232.0;-63;67.0;-1.0;336.0;-258.0;-202.0;312.0;-416.0
-556.0;-41.0;-431.0;346.0;-37.0;-68;901.0;-9.0;827.0;-127.0;-15.0;39.0;-4.0
238.0;-261.0;-64.0;986.0;-565.0;-102;609.0;-11.0;-524.0;-71.0;17.0;88.0;74.0
-485.0;-281.0;-856.0;297.0;296.0;42;672.0;35.0;442.0;3.0;-7.0;13.0;25.0
140.0;-209.0;-231.0;984.0;-505.0;-101;474.0;82.0;22.0;-113.0;-50.0;147.0;76.0
-401.0;12.0;-639.0;300.0;708.0;-109;819.0;-410.0;730.0;-247.0;-564.0;30.0;-72.0
-344.0;-445.0;-462.0;474.0;574.0;-93;669.0;82.0;614.0;-185.0;95.0;259.0;-976.0
435.0;-141.0;60.0;429.0;735.0;-153;499.0;402.0;557.0;182.0;232.0;175.0;-539.0
220.0;843.0;-704.0;354.0;-183.0;-147;-308.0;367.0;-330.0;-48.0;-297.0;-232.0;-281.0
-162.0;-287.0;-787.0;526.0;552.0;-174;572.0;178.0;580.0;153.0;75.0;235.0;-131.0
-421.0;-309.0;-95.0;387.0;-7.0;-29;549.0;-93.0;764.0;-218.0;-160.0;100.0;-945.0
-69.0;859.0;-547.0;363.0;183.0;-154;-610.0;124.0;-587.0;-74.0;-22.0;-281.0;221.0
3.0;-240.0;-786.0;629.0;651.0;-97;527.0;22.0;488.0;-19.0;0.0;68.0;18.0
-375.0;-390.0;108.0;403.0;-9.0;10;525.0;-297.0;534.0;-590.0;-413.0;195.0;-24.0
-3.0;-264.0;-803.0;663.0;650.0;-85;522.0;-161.0;470.0;-374.0;-366.0;69.0;-406.0
-333.0;-320.0;-711.0;1355.0;412.0;-107;981.0;-282.0;938.0;257.0;-572.0;310.0;-197.0
280.0;-330.0;-109.0;946.0;-422.0;-160;362.0;-10.0;-575.0;164.0;-193.0;345.0;37.0
283.0;-262.0;437.0;311.0;-126.0;-90;312.0;1790.0;275.0;1527.0;1755.0;9.0;1848.0
-298.0;-327.0;-86.0;296.0;-152.0;-136;589.0;-182.0;454.0;-647.0;-384.0;210.0;-425.0
-240.0;-238.0;-868.0;740.0;347.0;-89;567.0;271.0;484.0;231.0;-37.0;111.0;118.0
-433.0;-242.0;-724.0;487.0;430.0;148;682.0;1159.0;597.0;1451.0;1359.0;305.0;262.0
158.0;-289.0;-173.0;931.0;-488.0;-107;635.0;90.0;102.0;87.0;-205.0;99.0;81.0
44.0;-387.0;-492.0;299.0;516.0;-91;664.0;197.0;679.0;284.0;292.0;319.0;384.0
-599.0;-41.0;-399.0;624.0;-138.0;84;567.0;-20.0;872.0;1745.0;715.0;0.0;73.0
-368.0;-103.0;-884.0;486.0;410.0;166;665.0;-17.0;428.0;-118.0;-31.0;51.0;-45.0
-553.0;-360.0;-259.0;301.0;-259.0;40;716.0;18.0;554.0;72.0;62.0;281.0;855.0
38.0;-345.0;-78.0;571.0;249.0;-27;-65.0;41.0;157.0;87.0;187.0;386.0;-1040.0
90.0;-299.0;-140.0;1013.0;-409.0;-103;610.0;62.0;-368.0;-159.0;-289.0;174.0;-511.0
-639.0;-318.0;-504.0;302.0;12.0;-38;738.0;551.0;577.0;930.0;713.0;244.0;-641.0
214.0;-277.0;-109.0;950.0;-498.0;-107;647.0;-32.0;90.0;-147.0;-77.0;136.0;28.0
17.0;-261.0;-735.0;304.0;646.0;-90;509.0;195.0;441.0;183.0;210.0;47.0;212.0
-98.0;-144.0;-353.0;923.0;-676.0;-107;654.0;-422.0;3.0;-132.0;-43.0;-21.0;445.0
-114.0;-256.0;-798.0;475.0;575.0;-174;563.0;-67.0;567.0;-150.0;-268.0;190.0;10.0
-144.0;-315.0;-786.0;283.0;585.0;-90;560.0;-270.0;503.0;-275.0;-325.0;132.0;-322.0
312.0;-241.0;-173.0;939.0;-565.0;-106;627.0;-8.0;38.0;-123.0;-46.0;202.0;-262.0
140.0;-153.0;-116.0;976.0;-523.0;-101;492.0;141.0;-42.0;35.0;-60.0;117.0;-927.0
-182.0;-226.0;-337.0;922.0;-668.0;-105;699.0;490.0;-8.0;66.0;-15.0;45.0;-2718.0
-139.0;-282.0;-773.0;494.0;582.0;-174;577.0;-14.0;581.0;-40.0;-24.0;221.0;15.0
-22.0;-249.0;-767.0;347.0;634.0;-90;507.0;34.0;452.0;5.0;19.0;57.0;50.0
-25.0;-244.0;-772.0;355.0;635.0;-90;506.0;-7.0;452.0;-41.0;-15.0;47.0;-8.0
-368.0;-98.0;-405.0;946.0;-416.0;-154;624.0;349.0;53.0;204.0;401.0;16.0;-273.0
367.0;-256.0;-41.0;940.0;-225.0;-155;540.0;46.0;214.0;-31.0;18.0;304.0;-196.0
74.0;-206.0;-118.0;971.0;-376.0;-101;530.0;26.0;-173.0;-111.0;36.0;80.0;1028.0
-352.0;-289.0;-614.0;410.0;271.0;-78;1177.0;-139.0;1070.0;-2237.0;-787.0;13.0;292.0
242.0;-305.0;-76.0;950.0;-495.0;-108;667.0;7.0;79.0;-111.0;-35.0;132.0;19.0
