InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LUA Quaternion1
105.0;-189.0;676.0;-255.0;-822.0;-162.0;630.0;-256.0;729.0
166.0;-125.0;664.0;-258.0;-825.0;-187.0;626.0;-203.0;728.0
163.0;-146.0;664.0;-250.0;-820.0;-160.0;637.0;-209.0;729.0
23.0;-245.0;660.0;-203.0;-815.0;-141.0;649.0;-256.0;737.0
-30.0;-330.0;615.0;-212.0;-802.0;-89.0;632.0;-295.0;769.0
67.0;-228.0;674.0;-179.0;-785.0;22.0;615.0;-242.0;736.0
73.0;-207.0;678.0;-168.0;-784.0;2.0;613.0;-231.0;732.0
81.0;-193.0;673.0;-167.0;-785.0;-42.0;614.0;-226.0;735.0
95.0;-175.0;664.0;-171.0;-789.0;-74.0;617.0;-215.0;742.0
122.0;-110.0;659.0;-184.0;-783.0;-68.0;622.0;-177.0;742.0
153.0;-82.0;652.0;-183.0;-775.0;-55.0;624.0;-150.0;742.0
189.0;-62.0;650.0;-173.0;-754.0;-52.0;620.0;-122.0;733.0
189.0;-65.0;652.0;-175.0;-749.0;-55.0;620.0;-131.0;731.0
-117.0;-492.0;631.0;-410.0;-801.0;-225.0;598.0;-523.0;742.0
577.0;300.0;480.0;235.0;-343.0;110.0;446.0;217.0;543.0
562.0;274.0;498.0;206.0;-409.0;71.0;453.0;189.0;550.0
561.0;252.0;503.0;191.0;-428.0;68.0;454.0;192.0;551.0
563.0;204.0;500.0;172.0;-474.0;76.0;441.0;187.0;550.0
571.0;180.0;489.0;166.0;-482.0;70.0;419.0;191.0;543.0
604.0;181.0;464.0;224.0;-415.0;136.0;324.0;280.0;492.0
-114.0;-445.0;553.0;-442.0;-884.0;-299.0;610.0;-397.0;791.0
614.0;200.0;458.0;235.0;-401.0;147.0;317.0;297.0;480.0
627.0;224.0;451.0;244.0;-388.0;155.0;314.0;310.0;467.0
-119.0;-447.0;606.0;-406.0;-810.0;-223.0;594.0;-521.0;755.0
-61.0;-380.0;654.0;-351.0;-805.0;-166.0;638.0;-466.0;737.0
-42.0;-366.0;651.0;-351.0;-805.0;-177.0;631.0;-464.0;743.0
-30.0;-360.0;647.0;-350.0;-810.0;-192.0;623.0;-462.0;748.0
-11.0;-327.0;638.0;-345.0;-827.0;-209.0;623.0;-438.0;756.0
6.0;-298.0;634.0;-344.0;-833.0;-209.0;629.0;-424.0;762.0
-24.0;-326.0;624.0;-333.0;-829.0;-201.0;604.0;-439.0;763.0
-119.0;-433.0;609.0;-333.0;-814.0;-176.0;538.0;-434.0;749.0
27.0;-348.0;628.0;-258.0;-809.0;-93.0;604.0;-344.0;773.0
642.0;253.0;440.0;253.0;-375.0;163.0;314.0;321.0;452.0
674.0;380.0;414.0;302.0;-182.0;325.0;366.0;445.0;363.0
135.0;-216.0;654.0;-201.0;-802.0;-35.0;609.0;-296.0;744.0
101.0;-336.0;645.0;-189.0;-789.0;-78.0;575.0;-253.0;756.0
97.0;-352.0;645.0;-177.0;-784.0;-58.0;566.0;-245.0;756.0
98.0;-376.0;638.0;-148.0;-773.0;-20.0;558.0;-225.0;761.0
122.0;-360.0;634.0;-152.0;-772.0;3.0;572.0;-237.0;762.0
140.0;-331.0;632.0;-159.0;-775.0;-5.0;585.0;-246.0;760.0
154.0;-246.0;629.0;-161.0;-780.0;-16.0;608.0;-250.0;761.0
150.0;-219.0;630.0;-155.0;-778.0;-10.0;613.0;-237.0;761.0
312.0;0.0;630.0;-124.0;-761.0;-35.0;621.0;-147.0;699.0
299.0;8.0;632.0;-86.0;-751.0;58.0;610.0;-102.0;703.0
515.0;220.0;571.0;-106.0;-644.0;210.0;532.0;-60.0;554.0
498.0;198.0;581.0;-95.0;-652.0;197.0;537.0;-51.0;566.0
482.0;177.0;589.0;-84.0;-660.0;185.0;543.0;-42.0;578.0
466.0;155.0;596.0;-70.0;-669.0;170.0;552.0;-30.0;589.0
298.0;0.0;633.0;-81.0;-755.0;59.0;608.0;-117.0;704.0
224.0;-151.0;653.0;-105.0;-770.0;26.0;648.0;-153.0;723.0
275.0;-83.0;653.0;-119.0;-777.0;-43.0;650.0;-121.0;700.0
256.0;-86.0;653.0;-136.0;-794.0;-53.0;653.0;-131.0;709.0
253.0;-99.0;658.0;-141.0;-803.0;-54.0;649.0;-158.0;706.0
272.0;-142.0;630.0;-355.0;-971.0;67.0;602.0;-144.0;728.0
125.0;-229.0;645.0;-198.0;-804.0;-60.0;613.0;-261.0;754.0
-19.0;-465.0;630.0;-262.0;-801.0;-129.0;601.0;-350.0;774.0
-28.0;-434.0;617.0;-286.0;-801.0;-139.0;600.0;-382.0;781.0
-35.0;-421.0;618.0;-277.0;-801.0;-114.0;590.0;-375.0;777.0
-21.0;-407.0;622.0;-267.0;-803.0;-99.0;589.0;-362.0;775.0
-321.0;-580.0;315.0;-378.0;-616.0;-362.0;388.0;-770.0;737.0
-12.0;-379.0;593.0;-450.0;-904.0;-312.0;637.0;-362.0;800.0
87.0;-135.0;654.0;-334.0;-811.0;-145.0;586.0;-448.0;751.0
-610.0;-749.0;789.0;326.0;-994.0;99.0;596.0;388.0;61.0
-232.0;-526.0;338.0;-314.0;-646.0;-294.0;434.0;-737.0;774.0
-546.0;-743.0;224.0;-573.0;-572.0;-412.0;213.0;-807.0;493.0
-194.0;-475.0;645.0;-405.0;-799.0;-253.0;621.0;-574.0;709.0
-183.0;-468.0;647.0;-393.0;-799.0;-250.0;615.0;-552.0;717.0
-182.0;-468.0;647.0;-391.0;-799.0;-247.0;616.0;-551.0;717.0
-176.0;-463.0;651.0;-391.0;-802.0;-246.0;623.0;-551.0;717.0
82.0;-159.0;722.0;182.0;-737.0;-116.0;649.0;110.0;664.0
105.0;-105.0;718.0;175.0;-740.0;-120.0;641.0;120.0;664.0
217.0;-98.0;398.0;436.0;-899.0;-202.0;305.0;320.0;762.0
361.0;-316.0;278.0;685.0;-844.0;-324.0;-197.0;508.0;604.0
664.0;517.0;410.0;263.0;-437.0;356.0;339.0;324.0;349.0
-272.0;-542.0;400.0;-371.0;-654.0;-343.0;454.0;-703.0;778.0
-70.0;-399.0;629.0;-361.0;-807.0;-203.0;667.0;-479.0;764.0
699.0;633.0;380.0;281.0;-400.0;370.0;302.0;362.0;269.0
-27.0;-303.0;664.0;-376.0;-815.0;-211.0;636.0;-493.0;735.0
-27.0;-302.0;661.0;-376.0;-815.0;-213.0;634.0;-495.0;737.0
-73.0;-363.0;630.0;-387.0;-804.0;-232.0;625.0;-532.0;753.0
866.0;566.0;439.0;649.0;158.0;621.0;237.0;621.0;20.0
-60.0;-341.0;658.0;-370.0;-811.0;-207.0;639.0;-511.0;735.0
-131.0;-411.0;606.0;-400.0;-788.0;-265.0;612.0;-573.0;759.0
-123.0;-403.0;603.0;-393.0;-787.0;-262.0;607.0;-571.0;764.0
-103.0;-367.0;630.0;-403.0;-807.0;-239.0;619.0;-570.0;751.0
621.0;175.0;531.0;-430.0;-146.0;524.0;463.0;-359.0;456.0
306.0;26.0;666.0;45.0;-759.0;100.0;647.0;140.0;662.0
459.0;49.0;589.0;-361.0;-384.0;370.0;610.0;-240.0;573.0
488.0;87.0;585.0;-390.0;-313.0;413.0;605.0;-288.0;539.0
617.0;354.0;481.0;-167.0;-504.0;303.0;406.0;-271.0;440.0
704.0;711.0;76.0;-434.0;-449.0;-189.0;43.0;-814.0;-64.0
-177.0;-506.0;558.0;-400.0;-927.0;-279.0;605.0;-650.0;763.0
-4.0;-452.0;591.0;-337.0;-845.0;-176.0;578.0;-466.0;796.0
-164.0;-557.0;600.0;-277.0;-817.0;-153.0;591.0;-481.0;783.0
793.0;540.0;247.0;587.0;221.0;496.0;66.0;691.0;249.0
-115.0;-455.0;609.0;-419.0;-817.0;-244.0;611.0;-512.0;756.0
-150.0;-492.0;535.0;-471.0;-920.0;-336.0;591.0;-547.0;794.0
-365.0;-710.0;242.0;-545.0;-795.0;-522.0;587.0;-670.0;855.0
94.0;-145.0;676.0;-335.0;-825.0;-167.0;620.0;-400.0;731.0
595.0;398.0;209.0;466.0;447.0;340.0;-109.0;734.0;286.0
733.0;456.0;369.0;-396.0;-125.0;463.0;315.0;-522.0;234.0
-93.0;-423.0;537.0;-510.0;-785.0;-505.0;661.0;-535.0;810.0
694.0;265.0;447.0;362.0;30.0;128.0;199.0;532.0;412.0
-182.0;-596.0;603.0;-277.0;-841.0;-117.0;575.0;-452.0;771.0
665.0;456.0;412.0;305.0;-383.0;423.0;281.0;347.0;353.0
91.0;-244.0;682.0;195.0;-777.0;-114.0;605.0;112.0;699.0
-177.0;-573.0;586.0;-280.0;-824.0;-124.0;580.0;-484.0;788.0
-129.0;-516.0;596.0;-336.0;-825.0;-207.0;601.0;-505.0;782.0
133.0;-86.0;713.0;182.0;-750.0;-108.0;629.0;144.0;662.0
118.0;-96.0;716.0;183.0;-744.0;-122.0;634.0;133.0;663.0
111.0;-101.0;717.0;180.0;-742.0;-124.0;637.0;127.0;664.0
-378.0;-814.0;543.0;239.0;-854.0;-101.0;439.0;612.0;726.0
-386.0;-663.0;463.0;531.0;-743.0;-365.0;463.0;684.0;686.0
-114.0;-512.0;592.0;-345.0;-826.0;-216.0;596.0;-509.0;785.0
-95.0;-458.0;552.0;-327.0;-879.0;-268.0;619.0;-512.0;796.0
-161.0;-470.0;655.0;-451.0;-814.0;-274.0;604.0;-527.0;722.0
-758.0;-679.0;-168.0;474.0;-86.0;-474.0;-19.0;670.0;-18.0
46.0;-285.0;604.0;207.0;-629.0;-220.0;628.0;202.0;786.0
136.0;-192.0;600.0;225.0;-616.0;-290.0;625.0;206.0;786.0
9.0;-444.0;590.0;-336.0;-850.0;-198.0;580.0;-469.0;797.0
-244.0;-521.0;628.0;-476.0;-801.0;-278.0;603.0;-581.0;687.0
-170.0;-447.0;685.0;-441.0;-821.0;-256.0;622.0;-539.0;683.0
581.0;236.0;511.0;-190.0;-620.0;218.0;504.0;-60.0;548.0
-222.0;-576.0;464.0;-395.0;-830.0;-363.0;579.0;-418.0;786.0
-171.0;-549.0;477.0;-386.0;-793.0;-409.0;594.0;-381.0;810.0
651.0;410.0;380.0;179.0;-574.0;290.0;169.0;258.0;350.0
-76.0;-403.0;624.0;-414.0;-836.0;-250.0;615.0;-464.0;757.0
614.0;303.0;502.0;-216.0;-571.0;230.0;485.0;-143.0;498.0
605.0;332.0;513.0;-204.0;-591.0;269.0;534.0;-126.0;516.0
260.0;-149.0;638.0;-401.0;-838.0;-139.0;554.0;-74.0;708.0
-138.0;-448.0;583.0;-398.0;-846.0;-247.0;610.0;-568.0;770.0
-143.0;-417.0;638.0;-423.0;-813.0;-257.0;636.0;-571.0;730.0
-498.0;-812.0;594.0;-515.0;-923.0;-350.0;551.0;-650.0;566.0
-96.0;-458.0;624.0;-415.0;-823.0;-267.0;598.0;-524.0;750.0
737.0;680.0;36.0;571.0;274.0;569.0;-57.0;732.0;-110.0
-124.0;-405.0;628.0;-408.0;-799.0;-257.0;631.0;-549.0;743.0
730.0;721.0;73.0;-570.0;320.0;573.0;15.0;-707.0;-82.0
-73.0;-457.0;612.0;-411.0;-893.0;-308.0;678.0;-331.0;768.0
-48.0;-405.0;622.0;-319.0;-867.0;-305.0;655.0;-382.0;760.0
-153.0;-428.0;611.0;-428.0;-804.0;-273.0;624.0;-594.0;744.0
-157.0;-427.0;624.0;-423.0;-805.0;-266.0;625.0;-590.0;730.0
191.0;-217.0;649.0;-173.0;-851.0;-45.0;641.0;-343.0;730.0
-95.0;-409.0;652.0;-387.0;-810.0;-226.0;654.0;-529.0;728.0
85.0;-161.0;680.0;-338.0;-825.0;-170.0;628.0;-399.0;728.0
769.0;574.0;60.0;76.0;516.0;-202.0;-202.0;888.0;-99.0
-330.0;-599.0;444.0;-505.0;-869.0;-436.0;779.0;-569.0;779.0
826.0;548.0;375.0;439.0;-52.0;415.0;324.0;566.0;216.0
95.0;-268.0;603.0;-326.0;-815.0;-234.0;698.0;-109.0;778.0
44.0;-257.0;521.0;-282.0;-700.0;-460.0;621.0;-523.0;838.0
-135.0;-405.0;628.0;-398.0;-804.0;-238.0;637.0;-576.0;734.0
-160.0;-440.0;626.0;-420.0;-805.0;-257.0;642.0;-586.0;728.0
-24.0;-739.0;613.0;-136.0;-781.0;-175.0;-44.0;-112.0;769.0
407.0;196.0;615.0;-124.0;-744.0;-59.0;559.0;-94.0;652.0
-187.0;-450.0;631.0;-449.0;-803.0;-290.0;636.0;-595.0;712.0
-233.0;-503.0;629.0;-445.0;-797.0;-287.0;611.0;-610.0;687.0
585.0;690.0;-534.0;544.0;845.0;390.0;-527.0;516.0;-416.0
-182.0;-469.0;506.0;-374.0;-691.0;-574.0;574.0;-364.0;791.0
656.0;510.0;386.0;-358.0;455.0;-346.0;303.0;-425.0;287.0
-167.0;-470.0;572.0;-413.0;-853.0;-257.0;611.0;-603.0;761.0
89.0;-214.0;691.0;275.0;-781.0;-134.0;649.0;275.0;707.0
329.0;13.0;616.0;-152.0;-812.0;-106.0;619.0;-186.0;705.0
-124.0;-479.0;624.0;-359.0;-807.0;-199.0;679.0;-473.0;763.0
640.0;391.0;465.0;-187.0;-512.0;357.0;411.0;-285.0;403.0
-128.0;-400.0;616.0;-412.0;-808.0;-261.0;635.0;-590.0;745.0
123.0;-181.0;687.0;188.0;-763.0;-58.0;653.0;225.0;703.0
