InertialMeasurementUnit RLA Quaternion1;Accelerometer RWR accZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit RLA accY;Accelerometer RUA_ accZ
-181.0;35.0;242.0;-8.0;327.0;269.0;346.0
-177.0;72.0;210.0;4.0;337.0;332.0;329.0
-108.0;71.0;183.0;-30.0;308.0;325.0;278.0
-111.0;79.0;184.0;26.0;300.0;313.0;287.0
-661.0;-4.0;396.0;317.0;178.0;107.0;239.0
-185.0;33.0;246.0;4.0;333.0;281.0;329.0
-185.0;17.0;248.0;-12.0;330.0;276.0;329.0
-187.0;37.0;244.0;-16.0;331.0;284.0;339.0
-182.0;67.0;245.0;7.0;333.0;278.0;341.0
-181.0;-1.0;252.0;12.0;335.0;278.0;320.0
-182.0;36.0;243.0;-8.0;324.0;276.0;343.0
70.0;44.0;316.0;-55.0;233.0;171.0;189.0
-118.0;-71.0;273.0;59.0;316.0;250.0;289.0
-96.0;-3.0;255.0;151.0;271.0;245.0;433.0
628.0;-356.0;255.0;14.0;616.0;79.0;760.0
-358.0;-374.0;268.0;-461.0;575.0;715.0;740.0
-660.0;321.0;161.0;-88.0;203.0;323.0;147.0
-182.0;39.0;254.0;-16.0;333.0;268.0;317.0
175.0;158.0;199.0;350.0;298.0;438.0;188.0
168.0;461.0;126.0;-72.0;123.0;965.0;304.0
-182.0;41.0;261.0;-4.0;344.0;265.0;341.0
-80.0;165.0;95.0;57.0;155.0;208.0;213.0
-208.0;256.0;390.0;-737.0;379.0;831.0;571.0
-123.0;41.0;181.0;64.0;365.0;334.0;275.0
391.0;-51.0;591.0;100.0;668.0;747.0;864.0
79.0;162.0;292.0;-203.0;186.0;256.0;202.0
-129.0;-82.0;163.0;30.0;266.0;272.0;343.0
193.0;199.0;157.0;-120.0;244.0;340.0;258.0
-186.0;85.0;251.0;-21.0;332.0;277.0;339.0
-183.0;57.0;252.0;-5.0;334.0;272.0;338.0
-105.0;47.0;184.0;12.0;297.0;324.0;288.0
-106.0;130.0;186.0;-8.0;297.0;317.0;288.0
-185.0;113.0;408.0;514.0;429.0;464.0;416.0
-196.0;147.0;284.0;18.0;371.0;146.0;216.0
-106.0;98.0;180.0;-32.0;298.0;327.0;294.0
-182.0;195.0;244.0;-21.0;333.0;273.0;329.0
-251.0;395.0;228.0;-48.0;-41.0;55.0;-96.0
123.0;-679.0;397.0;14.0;736.0;622.0;895.0
