InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
-171.0;40.0;27;-150.0;-669.0;-74.0;-573.0;-864.0;-674.0
291.0;525.0;16;359.0;-682.0;48.0;-570.0;-855.0;-566.0
-58.0;293.0;26;531.0;574.0;711.0;235.0;-729.0;-515.0
271.0;704.0;16;-676.0;-648.0;10.0;-544.0;-841.0;-524.0
247.0;460.0;41;382.0;644.0;306.0;508.0;-793.0;-452.0
231.0;444.0;27;405.0;646.0;621.0;501.0;-795.0;-452.0
334.0;256.0;45;684.0;648.0;574.0;485.0;-770.0;-358.0
349.0;329.0;25;554.0;593.0;-1208.0;418.0;-743.0;-107.0
387.0;-244.0;55;565.0;371.0;114.0;211.0;-490.0;317.0
370.0;-48.0;47;616.0;375.0;-42.0;171.0;-500.0;352.0
363.0;-32.0;47;613.0;374.0;-218.0;164.0;-510.0;349.0
292.0;90.0;15;630.0;405.0;235.0;263.0;-576.0;215.0
227.0;247.0;12;488.0;598.0;296.0;334.0;-695.0;-29.0
246.0;263.0;37;462.0;656.0;347.0;344.0;-703.0;-120.0
249.0;269.0;37;453.0;669.0;343.0;346.0;-712.0;-139.0
241.0;271.0;39;427.0;727.0;284.0;348.0;-795.0;-319.0
212.0;239.0;39;431.0;782.0;-16.0;319.0;-852.0;-495.0
223.0;217.0;39;450.0;794.0;-37.0;308.0;-847.0;-510.0
224.0;224.0;39;443.0;792.0;181.0;324.0;-849.0;-511.0
110.0;326.0;39;410.0;706.0;162.0;482.0;-851.0;-531.0
18.0;356.0;39;376.0;687.0;281.0;517.0;-795.0;-526.0
-392.0;409.0;81;284.0;652.0;-5.0;596.0;-266.0;-342.0
-449.0;409.0;80;284.0;650.0;97.0;601.0;-227.0;-300.0
-473.0;412.0;80;283.0;646.0;62.0;602.0;-226.0;-283.0
-477.0;413.0;80;282.0;645.0;62.0;602.0;-225.0;-279.0
-480.0;413.0;80;279.0;644.0;43.0;603.0;-223.0;-279.0
-471.0;415.0;80;281.0;645.0;23.0;603.0;-224.0;-287.0
-463.0;416.0;80;277.0;644.0;-2.0;602.0;-222.0;-289.0
-449.0;417.0;81;280.0;644.0;60.0;602.0;-221.0;-295.0
-369.0;604.0;67;242.0;718.0;100.0;508.0;713.0;-357.0
-360.0;613.0;67;215.0;722.0;-89.0;530.0;769.0;-467.0
-383.0;405.0;81;290.0;656.0;107.0;597.0;-233.0;-327.0
-377.0;402.0;80;293.0;660.0;41.0;596.0;-239.0;-334.0
-376.0;401.0;81;294.0;662.0;37.0;595.0;-243.0;-339.0
-350.0;392.0;81;287.0;685.0;-77.0;586.0;-293.0;-389.0
-342.0;393.0;80;287.0;689.0;-71.0;583.0;-303.0;-400.0
250.0;215.0;80;439.0;819.0;-361.0;347.0;-775.0;-529.0
269.0;150.0;81;479.0;845.0;-27.0;265.0;-814.0;-589.0
263.0;144.0;80;483.0;848.0;11.0;258.0;-814.0;-595.0
192.0;146.0;77;511.0;840.0;365.0;301.0;-818.0;-633.0
376.0;169.0;148;267.0;751.0;407.0;655.0;-857.0;-610.0
516.0;-476.0;157;186.0;488.0;599.0;512.0;-557.0;-234.0
594.0;-648.0;153;195.0;366.0;771.0;427.0;-234.0;177.0
453.0;197.0;110;263.0;812.0;1144.0;573.0;821.0;-674.0
474.0;68.0;113;607.0;809.0;-193.0;580.0;847.0;-667.0
669.0;-695.0;-143;803.0;143.0;-323.0;208.0;-35.0;415.0
686.0;-286.0;-165;582.0;-145.0;246.0;8.0;446.0;320.0
587.0;-654.0;-221;663.0;-263.0;-368.0;-325.0;775.0;-115.0
774.0;-236.0;-144;636.0;-150.0;269.0;-16.0;371.0;261.0
565.0;-523.0;-42;604.0;36.0;252.0;-82.0;-246.0;642.0
525.0;-465.0;-13;616.0;107.0;601.0;-29.0;-302.0;626.0
297.0;368.0;16;536.0;-521.0;753.0;-370.0;-785.0;-154.0
296.0;534.0;16;328.0;-688.0;-72.0;-580.0;-853.0;-591.0
366.0;345.0;16;461.0;574.0;-205.0;318.0;-551.0;-532.0
379.0;372.0;16;425.0;584.0;-155.0;327.0;-553.0;-558.0
12.0;450.0;17;450.0;597.0;318.0;417.0;-703.0;-566.0
-257.0;527.0;17;370.0;596.0;335.0;426.0;-736.0;-299.0
-192.0;593.0;25;284.0;613.0;49.0;447.0;-764.0;-298.0
-176.0;585.0;32;308.0;609.0;-317.0;454.0;-746.0;-324.0
-267.0;628.0;32;252.0;625.0;-86.0;508.0;-688.0;-431.0
-236.0;631.0;32;248.0;632.0;-169.0;508.0;-691.0;-477.0
-222.0;634.0;33;239.0;635.0;-201.0;508.0;-692.0;-511.0
-221.0;638.0;86;165.0;690.0;-732.0;575.0;-735.0;-589.0
-13.0;606.0;94;283.0;662.0;60.0;519.0;-625.0;-638.0
5.0;594.0;105;288.0;691.0;363.0;519.0;-599.0;-642.0
38.0;546.0;105;205.0;727.0;126.0;591.0;-737.0;-807.0
392.0;514.0;41;24.0;668.0;550.0;483.0;-805.0;-426.0
385.0;513.0;41;23.0;667.0;18.0;481.0;-802.0;-413.0
388.0;119.0;7;573.0;470.0;897.0;286.0;-698.0;6.0
88.0;477.0;27;263.0;716.0;277.0;521.0;-854.0;-445.0
81.0;293.0;-2;60.0;857.0;107.0;453.0;-790.0;-658.0
76.0;291.0;-2;64.0;855.0;270.0;462.0;-799.0;-659.0
70.0;302.0;-2;80.0;838.0;363.0;512.0;-824.0;-661.0
73.0;311.0;-2;38.0;803.0;303.0;579.0;-860.0;-657.0
100.0;326.0;-2;-7.0;761.0;73.0;646.0;-886.0;-645.0
84.0;339.0;-1;72.0;748.0;-120.0;660.0;-851.0;-653.0
63.0;353.0;4;111.0;742.0;-195.0;666.0;-804.0;-659.0
280.0;507.0;131;-155.0;844.0;217.0;527.0;-880.0;-517.0
228.0;161.0;152;63.0;871.0;-397.0;385.0;-818.0;-680.0
135.0;117.0;152;120.0;889.0;-245.0;342.0;-859.0;-699.0
123.0;106.0;152;153.0;892.0;-233.0;327.0;-862.0;-700.0
125.0;95.0;152;183.0;894.0;-173.0;317.0;-863.0;-699.0
137.0;71.0;152;225.0;891.0;503.0;320.0;-852.0;-704.0
368.0;-47.0;152;-234.0;867.0;-87.0;473.0;-864.0;-619.0
364.0;-48.0;152;-234.0;860.0;-128.0;489.0;-872.0;-615.0
541.0;13.0;-165;-165.0;766.0;374.0;636.0;-922.0;-495.0
654.0;-71.0;-165;-89.0;763.0;343.0;637.0;-924.0;-452.0
888.0;-533.0;-167;957.0;227.0;-299.0;239.0;-634.0;71.0
908.0;-546.0;-155;982.0;225.0;130.0;258.0;-648.0;54.0
929.0;-574.0;-146;986.0;234.0;146.0;300.0;-700.0;-53.0
898.0;-650.0;-146;855.0;287.0;108.0;384.0;-759.0;-326.0
897.0;-655.0;-147;850.0;287.0;36.0;383.0;-754.0;-336.0
886.0;-660.0;-147;812.0;287.0;140.0;386.0;-745.0;-396.0
906.0;-652.0;-147;824.0;278.0;125.0;389.0;-676.0;-382.0
939.0;-657.0;-147;869.0;259.0;93.0;376.0;-564.0;-263.0
900.0;-627.0;-52;900.0;415.0;-571.0;390.0;338.0;131.0
915.0;-638.0;-51;914.0;410.0;183.0;405.0;261.0;157.0
914.0;-669.0;-147;759.0;236.0;-3.0;367.0;-350.0;206.0
914.0;-667.0;-147;760.0;236.0;-1.0;367.0;-351.0;207.0
911.0;-668.0;-147;760.0;237.0;-7.0;367.0;-354.0;208.0
915.0;-668.0;-147;761.0;237.0;3.0;367.0;-355.0;209.0
914.0;-678.0;-147;847.0;244.0;-197.0;367.0;-489.0;204.0
952.0;-650.0;-147;929.0;296.0;-19.0;385.0;-746.0;-139.0
946.0;-649.0;-146;936.0;297.0;42.0;386.0;-758.0;-186.0
857.0;-373.0;-187;589.0;787.0;-568.0;556.0;612.0;16.0
868.0;-656.0;-146;958.0;273.0;43.0;366.0;-783.0;-315.0
868.0;-654.0;-146;956.0;274.0;25.0;365.0;-773.0;-310.0
864.0;-645.0;-145;946.0;274.0;233.0;359.0;-768.0;-306.0
860.0;-639.0;-146;944.0;273.0;132.0;355.0;-758.0;-298.0
861.0;-556.0;-137;934.0;240.0;-49.0;263.0;-600.0;-57.0
849.0;-532.0;-139;935.0;225.0;367.0;251.0;-590.0;-54.0
823.0;-443.0;-83;923.0;181.0;68.0;207.0;-425.0;50.0
808.0;-446.0;-85;952.0;169.0;13.0;191.0;-351.0;101.0
801.0;-446.0;-79;970.0;163.0;90.0;185.0;-332.0;119.0
690.0;-604.0;-55;992.0;279.0;131.0;299.0;34.0;427.0
694.0;-612.0;-55;954.0;290.0;226.0;306.0;15.0;419.0
1091.0;-654.0;177;783.0;451.0;-776.0;412.0;389.0;-45.0
704.0;-625.0;-54;882.0;314.0;465.0;317.0;-29.0;402.0
1074.0;-687.0;176;805.0;506.0;550.0;470.0;490.0;-141.0
798.0;-640.0;-131;631.0;432.0;-94.0;331.0;-278.0;262.0
832.0;-759.0;-175;455.0;578.0;399.0;215.0;-464.0;-45.0
847.0;-683.0;-173;527.0;440.0;370.0;267.0;-490.0;137.0
777.0;-657.0;-134;673.0;410.0;-10.0;312.0;-422.0;285.0
788.0;-647.0;-128;905.0;381.0;283.0;288.0;-422.0;277.0
849.0;-647.0;-48;627.0;480.0;70.0;432.0;-792.0;-548.0
853.0;-653.0;-54;626.0;466.0;-80.0;435.0;-775.0;-526.0
856.0;-655.0;-67;645.0;451.0;-23.0;436.0;-768.0;-495.0
698.0;-640.0;-138;808.0;348.0;197.0;394.0;-795.0;-513.0
437.0;-635.0;-139;720.0;369.0;-29.0;409.0;-775.0;-695.0
413.0;-634.0;-139;708.0;374.0;-54.0;415.0;-763.0;-699.0
333.0;-611.0;-138;675.0;394.0;-90.0;440.0;-717.0;-721.0
211.0;-573.0;-135;634.0;432.0;27.0;478.0;-563.0;-772.0
134.0;-221.0;174;248.0;-947.0;-292.0;-280.0;-927.0;-794.0
448.0;-631.0;-121;574.0;357.0;-61.0;410.0;-518.0;-674.0
1360.0;-878.0;120;1277.0;281.0;486.0;331.0;147.0;-125.0
449.0;-288.0;210;407.0;-983.0;-248.0;-18.0;-764.0;-656.0
840.0;-639.0;-126;453.0;300.0;66.0;321.0;-443.0;21.0
816.0;-629.0;-122;405.0;311.0;-290.0;322.0;-410.0;101.0
1353.0;-758.0;-102;1246.0;287.0;-837.0;310.0;213.0;-70.0
902.0;-184.0;139;615.0;567.0;-113.0;518.0;121.0;-215.0
896.0;-70.0;87;809.0;794.0;738.0;556.0;826.0;-333.0
698.0;-149.0;126;630.0;674.0;220.0;568.0;412.0;-303.0
777.0;-177.0;110;727.0;644.0;-147.0;563.0;319.0;-266.0
924.0;-159.0;146;730.0;816.0;-1030.0;576.0;789.0;-227.0
880.0;-8.0;102;715.0;794.0;417.0;588.0;836.0;-460.0
105.0;466.0;68;426.0;670.0;211.0;376.0;699.0;-595.0
805.0;-621.0;-129;383.0;318.0;-432.0;324.0;-391.0;117.0
784.0;-616.0;-145;342.0;332.0;-677.0;329.0;-360.0;92.0
813.0;-596.0;169;600.0;467.0;628.0;493.0;-301.0;93.0
847.0;-625.0;174;639.0;428.0;-174.0;454.0;-362.0;75.0
867.0;-519.0;5;889.0;-15.0;-152.0;131.0;85.0;137.0
612.0;-300.0;-39;748.0;608.0;253.0;519.0;499.0;213.0
628.0;-319.0;-33;757.0;572.0;114.0;527.0;444.0;221.0
870.0;-525.0;5;889.0;-15.0;-111.0;133.0;87.0;137.0
682.0;-337.0;-10;826.0;480.0;-244.0;462.0;334.0;243.0
723.0;-374.0;-9;865.0;425.0;13.0;429.0;305.0;214.0
1031.0;-473.0;92;1061.0;213.0;-495.0;268.0;-93.0;18.0
715.0;-420.0;-4;982.0;278.0;44.0;293.0;86.0;259.0
871.0;-534.0;5;883.0;-14.0;-84.0;135.0;91.0;138.0
864.0;-355.0;9;1193.0;120.0;183.0;202.0;-119.0;302.0
867.0;-371.0;14;1103.0;104.0;2.0;196.0;-149.0;299.0
894.0;-288.0;22;853.0;53.0;-336.0;167.0;-221.0;317.0
924.0;-296.0;23;974.0;-20.0;475.0;124.0;-262.0;323.0
888.0;-576.0;6;814.0;-12.0;8.0;150.0;144.0;148.0
888.0;-575.0;6;803.0;-16.0;14.0;149.0;152.0;144.0
896.0;-533.0;8;877.0;-15.0;143.0;148.0;182.0;112.0
872.0;-480.0;16;941.0;-12.0;405.0;136.0;224.0;-34.0
773.0;-494.0;30;874.0;-7.0;-409.0;110.0;230.0;-4.0
716.0;-363.0;-14;929.0;92.0;-724.0;25.0;300.0;231.0
735.0;-512.0;27;792.0;2.0;-510.0;101.0;265.0;137.0
737.0;-530.0;18;765.0;10.0;-164.0;88.0;282.0;408.0
820.0;-563.0;104;768.0;42.0;49.0;245.0;215.0;460.0
803.0;-578.0;122;719.0;75.0;-203.0;234.0;217.0;505.0
874.0;-596.0;116;741.0;83.0;-124.0;271.0;-29.0;320.0
780.0;-638.0;-61;617.0;-42.0;24.0;79.0;143.0;340.0
595.0;-738.0;-141;601.0;194.0;454.0;287.0;-195.0;378.0
362.0;-349.0;-152;310.0;655.0;-259.0;613.0;-579.0;-564.0
988.0;-511.0;-116;973.0;52.0;26.0;106.0;-154.0;251.0
264.0;-305.0;-124;302.0;673.0;-123.0;625.0;-685.0;-643.0
217.0;-277.0;180;297.0;681.0;-91.0;630.0;-742.0;-660.0
60.0;-115.0;189;248.0;695.0;2.0;652.0;-879.0;-708.0
-56.0;-10.0;176;199.0;698.0;311.0;671.0;-915.0;-728.0
979.0;-490.0;-45;993.0;115.0;462.0;232.0;-144.0;297.0
994.0;-534.0;-43;996.0;120.0;48.0;239.0;-121.0;269.0
-65.0;316.0;167;109.0;709.0;-42.0;697.0;-843.0;-779.0
1033.0;-588.0;-45;917.0;71.0;506.0;207.0;159.0;25.0
1026.0;-540.0;-46;926.0;62.0;153.0;190.0;121.0;96.0
1412.0;-836.0;-146;1581.0;123.0;-896.0;175.0;-113.0;500.0
1006.0;-417.0;-141;1024.0;77.0;9.0;98.0;-47.0;287.0
1001.0;-418.0;-150;1020.0;87.0;236.0;104.0;-50.0;284.0
-2.0;621.0;81;143.0;652.0;431.0;501.0;-757.0;-558.0
-5.0;622.0;81;102.0;653.0;142.0;499.0;-760.0;-538.0
233.0;408.0;19;525.0;653.0;409.0;463.0;-811.0;-380.0
59.0;395.0;72;348.0;737.0;31.0;456.0;-784.0;-401.0
53.0;378.0;73;301.0;764.0;353.0;492.0;-763.0;-477.0
-441.0;109.0;100;18.0;721.0;94.0;659.0;-540.0;-443.0
-441.0;69.0;139;10.0;723.0;132.0;671.0;-552.0;-464.0
-540.0;172.0;135;-318.0;799.0;29.0;601.0;-651.0;-519.0
-42.0;94.0;140;-3.0;735.0;-192.0;648.0;-760.0;-617.0
54.0;85.0;140;53.0;740.0;-188.0;640.0;-796.0;-608.0
106.0;93.0;131;108.0;744.0;18.0;631.0;-809.0;-601.0
111.0;90.0;128;123.0;746.0;39.0;628.0;-812.0;-600.0
127.0;388.0;127;218.0;766.0;-175.0;599.0;-786.0;-597.0
148.0;403.0;122;199.0;777.0;-148.0;577.0;-789.0;-580.0
75.0;387.0;114;211.0;791.0;15.0;539.0;-827.0;-578.0
55.0;382.0;115;253.0;796.0;-119.0;519.0;-802.0;-569.0
63.0;384.0;115;257.0;795.0;-125.0;518.0;-792.0;-566.0
118.0;420.0;114;162.0;775.0;151.0;530.0;-734.0;-533.0
126.0;460.0;114;189.0;763.0;-349.0;550.0;-713.0;-541.0
109.0;482.0;114;201.0;753.0;-199.0;541.0;-694.0;-512.0
53.0;491.0;113;208.0;739.0;-67.0;521.0;-696.0;-408.0
49.0;493.0;113;210.0;736.0;-27.0;520.0;-689.0;-398.0
46.0;499.0;113;212.0;734.0;24.0;519.0;-684.0;-391.0
37.0;503.0;113;216.0;721.0;34.0;514.0;-660.0;-354.0
35.0;500.0;113;222.0;726.0;-10.0;509.0;-653.0;-358.0
40.0;485.0;113;254.0;724.0;-159.0;491.0;-593.0;-283.0
37.0;484.0;113;254.0;727.0;-213.0;491.0;-597.0;-290.0
39.0;481.0;113;256.0;729.0;-151.0;492.0;-602.0;-292.0
45.0;479.0;113;252.0;736.0;-64.0;493.0;-612.0;-290.0
38.0;471.0;113;252.0;741.0;-8.0;492.0;-608.0;-292.0
37.0;471.0;113;258.0;746.0;5.0;494.0;-609.0;-298.0
31.0;472.0;113;251.0;749.0;90.0;500.0;-627.0;-317.0
25.0;469.0;113;244.0;749.0;99.0;501.0;-636.0;-327.0
41.0;471.0;113;236.0;754.0;69.0;509.0;-657.0;-393.0
45.0;470.0;113;230.0;754.0;77.0;510.0;-661.0;-399.0
52.0;472.0;113;226.0;754.0;71.0;510.0;-666.0;-409.0
52.0;473.0;113;225.0;754.0;26.0;511.0;-667.0;-409.0
55.0;472.0;113;229.0;754.0;26.0;512.0;-667.0;-414.0
54.0;472.0;113;232.0;754.0;4.0;512.0;-666.0;-414.0
58.0;470.0;113;240.0;756.0;-53.0;512.0;-663.0;-419.0
73.0;462.0;113;252.0;760.0;24.0;507.0;-669.0;-454.0
50.0;429.0;113;255.0;776.0;48.0;487.0;-705.0;-502.0
47.0;427.0;113;255.0;779.0;25.0;484.0;-711.0;-505.0
-3.0;430.0;113;280.0;773.0;-73.0;471.0;-768.0;-471.0
-34.0;426.0;113;296.0;773.0;38.0;466.0;-779.0;-453.0
126.0;329.0;141;-156.0;785.0;69.0;613.0;-864.0;-648.0
181.0;322.0;141;-124.0;789.0;76.0;607.0;-878.0;-639.0
188.0;319.0;141;-119.0;790.0;71.0;606.0;-877.0;-640.0
202.0;308.0;141;-107.0;793.0;84.0;602.0;-874.0;-636.0
208.0;296.0;141;-98.0;795.0;101.0;599.0;-871.0;-637.0
214.0;286.0;141;-89.0;797.0;78.0;595.0;-868.0;-636.0
216.0;280.0;140;-85.0;797.0;40.0;595.0;-866.0;-636.0
217.0;276.0;141;-82.0;797.0;40.0;594.0;-865.0;-636.0
221.0;274.0;140;-85.0;798.0;34.0;594.0;-865.0;-636.0
221.0;270.0;141;-84.0;798.0;14.0;593.0;-864.0;-636.0
226.0;263.0;141;-72.0;801.0;-16.0;591.0;-864.0;-635.0
229.0;260.0;140;-73.0;802.0;-11.0;589.0;-864.0;-634.0
238.0;259.0;141;-66.0;803.0;17.0;589.0;-865.0;-630.0
231.0;276.0;141;-79.0;803.0;-58.0;590.0;-864.0;-631.0
222.0;305.0;141;-108.0;804.0;-92.0;586.0;-860.0;-629.0
200.0;328.0;141;-131.0;804.0;-121.0;582.0;-858.0;-627.0
175.0;341.0;141;-140.0;802.0;-63.0;580.0;-854.0;-625.0
142.0;359.0;141;-156.0;798.0;-75.0;577.0;-848.0;-623.0
106.0;267.0;138;66.0;818.0;-59.0;548.0;-727.0;-566.0
160.0;240.0;136;295.0;801.0;169.0;584.0;-760.0;-637.0
152.0;295.0;119;275.0;771.0;-115.0;622.0;-813.0;-651.0
157.0;317.0;119;273.0;766.0;-207.0;627.0;-820.0;-645.0
171.0;348.0;118;281.0;762.0;-290.0;629.0;-826.0;-628.0
185.0;405.0;112;325.0;763.0;-121.0;610.0;-800.0;-583.0
181.0;408.0;112;326.0;763.0;-103.0;607.0;-796.0;-578.0
157.0;430.0;112;315.0;758.0;29.0;595.0;-792.0;-558.0
148.0;441.0;110;305.0;755.0;-27.0;589.0;-788.0;-543.0
119.0;450.0;110;310.0;751.0;-11.0;591.0;-788.0;-539.0
117.0;447.0;108;301.0;756.0;23.0;585.0;-803.0;-534.0
121.0;449.0;108;295.0;755.0;16.0;584.0;-805.0;-527.0
120.0;450.0;108;291.0;755.0;-11.0;583.0;-807.0;-523.0
114.0;453.0;107;278.0;753.0;-28.0;583.0;-802.0;-517.0
1006.0;47.0;-2;773.0;733.0;-280.0;553.0;-761.0;-335.0
1241.0;149.0;-18;940.0;675.0;180.0;469.0;-788.0;-472.0
104.0;459.0;107;283.0;752.0;-41.0;579.0;-804.0;-510.0
102.0;459.0;107;292.0;752.0;-22.0;576.0;-803.0;-504.0
93.0;456.0;106;341.0;745.0;105.0;568.0;-795.0;-481.0
100.0;448.0;103;385.0;749.0;-17.0;554.0;-783.0;-459.0
108.0;441.0;103;396.0;749.0;-19.0;550.0;-779.0;-446.0
108.0;440.0;103;399.0;750.0;-97.0;547.0;-775.0;-438.0
49.0;493.0;83;326.0;728.0;-122.0;527.0;-736.0;-331.0
-1.0;503.0;106;301.0;723.0;190.0;541.0;-746.0;-334.0
33.0;511.0;108;230.0;726.0;211.0;550.0;-796.0;-412.0
887.0;-155.0;-125;840.0;726.0;153.0;572.0;-856.0;-436.0
60.0;506.0;109;218.0;734.0;-34.0;551.0;-763.0;-405.0
46.0;499.0;109;203.0;744.0;136.0;544.0;-788.0;-500.0
45.0;499.0;110;207.0;745.0;191.0;544.0;-809.0;-529.0
-111.0;484.0;108;207.0;750.0;-284.0;534.0;-898.0;-561.0
570.0;85.0;-163;249.0;770.0;281.0;630.0;-889.0;-484.0
930.0;-368.0;176;188.0;678.0;804.0;635.0;-904.0;-294.0
711.0;-574.0;-125;1138.0;268.0;114.0;271.0;-101.0;409.0
709.0;-572.0;-126;1129.0;271.0;68.0;271.0;-90.0;410.0
824.0;84.0;153;111.0;784.0;-236.0;603.0;-806.0;-462.0
701.0;-560.0;-127;1091.0;279.0;155.0;275.0;-67.0;414.0
700.0;-550.0;-127;1079.0;283.0;218.0;277.0;-61.0;414.0
661.0;-566.0;-106;838.0;357.0;76.0;295.0;-39.0;422.0
944.0;-760.0;-174;600.0;476.0;-17.0;268.0;-513.0;138.0
948.0;-763.0;-174;607.0;474.0;13.0;272.0;-519.0;116.0
945.0;-759.0;-174;603.0;461.0;-105.0;285.0;-558.0;66.0
949.0;-762.0;-174;603.0;459.0;-145.0;287.0;-568.0;79.0
775.0;-647.0;-165;676.0;334.0;653.0;272.0;-262.0;200.0
871.0;-619.0;-161;470.0;511.0;-381.0;419.0;-216.0;-29.0
900.0;-588.0;-176;505.0;552.0;-209.0;441.0;-280.0;-135.0
873.0;-559.0;-176;431.0;568.0;389.0;463.0;-443.0;-181.0
865.0;-554.0;-176;413.0;567.0;392.0;467.0;-459.0;-193.0
766.0;-546.0;-176;426.0;492.0;279.0;487.0;-595.0;-308.0
834.0;-545.0;-179;459.0;461.0;-474.0;455.0;-512.0;-254.0
934.0;-553.0;143;536.0;441.0;-483.0;447.0;-430.0;-223.0
993.0;-81.0;120;1045.0;753.0;213.0;559.0;-845.0;-603.0
768.0;-69.0;32;858.0;671.0;392.0;485.0;-789.0;-298.0
937.0;-643.0;164;597.0;384.0;529.0;437.0;-408.0;-145.0
898.0;-674.0;163;766.0;331.0;328.0;379.0;-160.0;237.0
845.0;-578.0;15;818.0;12.0;-25.0;145.0;203.0;367.0
47.0;425.0;71;375.0;752.0;-90.0;559.0;-875.0;-580.0
145.0;415.0;71;392.0;757.0;-1.0;546.0;-858.0;-563.0
204.0;412.0;71;372.0;759.0;95.0;535.0;-833.0;-535.0
207.0;409.0;71;350.0;762.0;114.0;529.0;-811.0;-527.0
212.0;400.0;71;309.0;768.0;96.0;516.0;-780.0;-516.0
221.0;395.0;71;285.0;771.0;57.0;509.0;-767.0;-513.0
227.0;392.0;71;275.0;773.0;-49.0;501.0;-755.0;-500.0
588.0;-422.0;-172;437.0;621.0;582.0;573.0;-843.0;-629.0
482.0;-508.0;-174;518.0;572.0;453.0;531.0;-832.0;-699.0
358.0;-553.0;-175;580.0;516.0;125.0;501.0;-730.0;-740.0
201.0;-545.0;-178;528.0;466.0;343.0;490.0;-515.0;-762.0
914.0;-652.0;-10;566.0;369.0;-120.0;454.0;-257.0;63.0
857.0;-697.0;161;800.0;121.0;223.0;311.0;-7.0;404.0
854.0;-689.0;162;797.0;116.0;258.0;301.0;-4.0;415.0
853.0;-645.0;15;793.0;66.0;118.0;243.0;205.0;401.0
853.0;-646.0;16;776.0;58.0;28.0;244.0;208.0;395.0
850.0;-643.0;16;781.0;55.0;-19.0;243.0;208.0;398.0
850.0;-645.0;16;782.0;56.0;-18.0;243.0;205.0;401.0
846.0;-647.0;14;781.0;53.0;13.0;241.0;170.0;433.0
350.0;163.0;-119;56.0;767.0;504.0;578.0;-857.0;-177.0
351.0;141.0;-118;67.0;763.0;430.0;577.0;-862.0;-163.0
362.0;106.0;-109;84.0;755.0;343.0;573.0;-868.0;-140.0
892.0;-666.0;14;803.0;9.0;-123.0;283.0;-136.0;283.0
893.0;-668.0;14;765.0;4.0;-324.0;289.0;-149.0;279.0
808.0;-537.0;15;913.0;-30.0;307.0;142.0;133.0;392.0
819.0;-553.0;15;863.0;-45.0;39.0;118.0;178.0;73.0
824.0;-541.0;15;878.0;-48.0;117.0;116.0;189.0;64.0
802.0;-477.0;15;929.0;-73.0;62.0;85.0;248.0;-5.0
739.0;-465.0;16;915.0;-99.0;-77.0;73.0;258.0;104.0
759.0;-489.0;16;922.0;-93.0;-121.0;93.0;261.0;283.0
923.0;-555.0;16;888.0;-76.0;-91.0;156.0;84.0;266.0
933.0;-562.0;16;879.0;-75.0;-157.0;163.0;82.0;242.0
952.0;-592.0;18;841.0;-67.0;-214.0;189.0;124.0;179.0
910.0;-587.0;19;872.0;-19.0;163.0;194.0;156.0;296.0
905.0;-583.0;20;867.0;-20.0;110.0;189.0;165.0;295.0
875.0;-568.0;24;790.0;-21.0;60.0;152.0;265.0;271.0
826.0;-514.0;8;828.0;-37.0;145.0;107.0;320.0;292.0
819.0;-505.0;8;844.0;-41.0;120.0;95.0;334.0;298.0
805.0;-503.0;32;866.0;-41.0;56.0;94.0;335.0;321.0
792.0;-514.0;62;816.0;-55.0;-2.0;82.0;325.0;356.0
791.0;-514.0;52;827.0;-57.0;52.0;83.0;316.0;363.0
812.0;-534.0;40;898.0;-47.0;-103.0;115.0;275.0;384.0
902.0;-643.0;42;801.0;-21.0;-193.0;203.0;317.0;273.0
920.0;-678.0;22;774.0;26.0;82.0;252.0;312.0;193.0
877.0;-622.0;171;733.0;3.0;487.0;199.0;141.0;292.0
855.0;-551.0;173;764.0;-19.0;453.0;151.0;144.0;324.0
455.0;-164.0;18;817.0;619.0;647.0;407.0;-697.0;281.0
534.0;53.0;18;720.0;763.0;31.0;571.0;-839.0;-134.0
632.0;-23.0;63;763.0;714.0;645.0;498.0;-808.0;-365.0
784.0;173.0;63;506.0;736.0;520.0;530.0;-812.0;-429.0
422.0;-389.0;8;1222.0;218.0;-93.0;160.0;-556.0;364.0
699.0;-597.0;-171;479.0;377.0;-979.0;376.0;-540.0;-504.0
-236.0;167.0;71;7.0;724.0;545.0;640.0;-696.0;-544.0
708.0;-528.0;-2;961.0;-5.0;-507.0;146.0;33.0;390.0
864.0;-540.0;-168;904.0;-324.0;1895.0;-108.0;89.0;331.0
383.0;-78.0;-141;-251.0;797.0;-511.0;550.0;-643.0;-582.0
19.0;27.0;135;-152.0;835.0;8.0;549.0;-782.0;-960.0
-261.0;585.0;33;294.0;582.0;441.0;489.0;-712.0;-333.0
-63.0;175.0;135;-154.0;813.0;357.0;578.0;-793.0;-991.0
-344.0;470.0;114;71.0;721.0;-174.0;655.0;-569.0;-552.0
-381.0;395.0;102;115.0;745.0;-199.0;637.0;-558.0;-532.0
417.0;-380.0;-109;631.0;-35.0;-320.0;62.0;331.0;572.0
519.0;-544.0;-30;239.0;535.0;1334.0;531.0;-347.0;-55.0
922.0;-632.0;-146;1008.0;297.0;-61.0;375.0;-754.0;-263.0
