Accelerometer RKN_ accY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;Accelerometer HIP accX;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
970.0;-27.0;30;959.0;138.0;305;-977.0;575.0;500.0;-46.0;38.0;639.0;30
986.0;28.0;7;898.0;143.0;310;-979.0;548.0;451.0;-35.0;8.0;640.0;7
987.0;115.0;-11;925.0;103.0;308;-996.0;571.0;506.0;-45.0;155.0;653.0;-11
950.0;-180.0;39;961.0;249.0;306;-991.0;591.0;521.0;-95.0;190.0;669.0;39
990.0;-206.0;-10;963.0;112.0;302;-984.0;555.0;505.0;-38.0;119.0;641.0;-10
951.0;17.0;3;952.0;-248.0;288;-993.0;571.0;500.0;-50.0;182.0;-309.0;3
985.0;158.0;-236;955.0;-534.0;320;-872.0;-569.0;-477.0;36.0;-160.0;-576.0;-236
741.0;-341.0;252;1064.0;-289.0;314;-835.0;-472.0;-184.0;-36.0;-537.0;-695.0;252
947.0;-108.0;34;922.0;229.0;294;-933.0;585.0;526.0;-60.0;161.0;166.0;34
1131.0;133.0;-1064;1258.0;-76.0;-3149;-911.0;391.0;142.0;-58.0;413.0;158.0;-1064
991.0;112.0;-4;964.0;-47.0;253;-998.0;570.0;498.0;-117.0;237.0;694.0;-4
971.0;-591.0;-29;947.0;73.0;241;-995.0;398.0;457.0;-49.0;775.0;221.0;-29
968.0;208.0;-12;958.0;96.0;297;-940.0;552.0;514.0;-204.0;110.0;638.0;-12
542.0;474.0;-1198;1151.0;-654.0;-138;-860.0;-367.0;-471.0;242.0;194.0;-310.0;-1198
848.0;330.0;-9;958.0;-404.0;248;-965.0;3.0;-151.0;111.0;249.0;-588.0;-9
1506.0;291.0;189;1011.0;540.0;670;-1325.0;544.0;483.0;-293.0;159.0;736.0;189
696.0;295.0;-692;1103.0;561.0;263;-889.0;611.0;505.0;322.0;324.0;648.0;-692
833.0;-184.0;17;1020.0;90.0;244;-828.0;477.0;443.0;-139.0;-9.0;532.0;17
991.0;-11.0;-10;977.0;17.0;276;-905.0;589.0;450.0;-28.0;351.0;692.0;-10
967.0;-145.0;-79;1016.0;224.0;225;-832.0;385.0;350.0;-106.0;782.0;172.0;-79
913.0;308.0;18;994.0;-63.0;334;-836.0;-504.0;-369.0;-130.0;62.0;-560.0;18
935.0;105.0;35;963.0;67.0;277;-884.0;559.0;422.0;-46.0;381.0;719.0;35
942.0;-82.0;-39;738.0;123.0;265;52.0;130.0;66.0;-518.0;871.0;233.0;-39
1007.0;-395.0;-93;795.0;-20.0;253;-39.0;258.0;375.0;-492.0;754.0;495.0;-93
933.0;559.0;62;1033.0;114.0;400;-993.0;326.0;127.0;-53.0;422.0;252.0;62
972.0;6.0;-11;962.0;196.0;251;-497.0;577.0;271.0;-353.0;313.0;153.0;-11
979.0;201.0;-5;897.0;-50.0;319;-964.0;549.0;506.0;-72.0;124.0;672.0;-5
972.0;-1011.0;75;939.0;10.0;206;-804.0;297.0;4.0;-447.0;853.0;290.0;75
928.0;124.0;5;944.0;245.0;315;-1044.0;562.0;497.0;-127.0;146.0;646.0;5
965.0;83.0;-136;941.0;119.0;234;-865.0;575.0;577.0;-210.0;312.0;748.0;-136
999.0;328.0;111;946.0;-20.0;168;-941.0;433.0;204.0;50.0;873.0;466.0;111
989.0;-103.0;-7;956.0;-25.0;296;-989.0;394.0;127.0;7.0;830.0;311.0;-7
998.0;-46.0;-36;936.0;2.0;302;-999.0;391.0;58.0;30.0;824.0;266.0;-36
979.0;14.0;-21;959.0;-9.0;281;-933.0;622.0;388.0;-17.0;693.0;699.0;-21
980.0;-505.0;-680;887.0;-8.0;277;-1002.0;521.0;456.0;84.0;364.0;684.0;-680
985.0;-197.0;68;869.0;183.0;298;-966.0;559.0;526.0;-163.0;107.0;641.0;68
838.0;21.0;-18;842.0;-379.0;216;-967.0;-182.0;-321.0;-31.0;675.0;-375.0;-18
994.0;-197.0;-26;1031.0;-20.0;260;-1013.0;535.0;301.0;-197.0;820.0;459.0;-26
849.0;-5.0;-17;840.0;-365.0;212;-973.0;-202.0;-351.0;-30.0;669.0;-375.0;-17
