Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RWR accZ;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
389.0;969.0;-100.0;829.0;879.0;695.0;-914.0;-340.0;348.0
362.0;994.0;-130.0;831.0;869.0;622.0;-891.0;-361.0;298.0
370.0;903.0;-111.0;825.0;926.0;519.0;-897.0;-277.0;213.0
399.0;969.0;-220.0;824.0;854.0;688.0;-929.0;-420.0;402.0
361.0;875.0;-150.0;858.0;997.0;507.0;-959.0;-272.0;363.0
321.0;948.0;-60.0;798.0;932.0;557.0;-1076.0;-288.0;254.0
406.0;954.0;-230.0;830.0;884.0;679.0;-914.0;-419.0;414.0
386.0;968.0;-231.0;830.0;880.0;669.0;-912.0;-412.0;389.0
353.0;806.0;-278.0;971.0;1008.0;557.0;-1127.0;-471.0;322.0
322.0;957.0;296.0;765.0;816.0;539.0;-896.0;-193.0;130.0
441.0;869.0;-167.0;788.0;846.0;1032.0;-1014.0;-406.0;431.0
432.0;931.0;-235.0;794.0;877.0;682.0;-916.0;-418.0;437.0
494.0;771.0;-308.0;736.0;907.0;495.0;-805.0;-270.0;432.0
417.0;915.0;-237.0;806.0;866.0;675.0;-932.0;-362.0;422.0
399.0;939.0;-199.0;812.0;856.0;692.0;-932.0;-372.0;435.0
409.0;962.0;-178.0;846.0;888.0;685.0;-937.0;-429.0;395.0
425.0;965.0;-231.0;781.0;896.0;693.0;-1017.0;-503.0;426.0
405.0;951.0;-149.0;872.0;856.0;793.0;-955.0;-437.0;423.0
460.0;929.0;-214.0;786.0;886.0;733.0;-873.0;-350.0;301.0
449.0;926.0;-262.0;837.0;698.0;764.0;-949.0;-236.0;391.0
405.0;964.0;-200.0;923.0;914.0;603.0;-1017.0;-326.0;434.0
364.0;848.0;-23.0;722.0;850.0;707.0;-1077.0;-277.0;124.0
289.0;900.0;-19.0;880.0;941.0;572.0;-908.0;-89.0;140.0
323.0;1037.0;-222.0;930.0;693.0;435.0;-693.0;-437.0;104.0
428.0;934.0;-307.0;939.0;1018.0;539.0;-962.0;-367.0;427.0
333.0;979.0;-155.0;888.0;968.0;501.0;-1003.0;-244.0;365.0
526.0;925.0;-128.0;832.0;979.0;685.0;-1024.0;-312.0;268.0
329.0;948.0;-112.0;826.0;988.0;565.0;-973.0;-234.0;526.0
363.0;914.0;-122.0;913.0;948.0;447.0;-936.0;-272.0;376.0
334.0;958.0;-191.0;884.0;995.0;436.0;-976.0;-290.0;344.0
464.0;952.0;-371.0;864.0;1078.0;504.0;-892.0;-415.0;656.0
747.0;838.0;-30.0;513.0;801.0;724.0;-825.0;-378.0;1.0
348.0;895.0;21.0;826.0;892.0;743.0;-1003.0;-213.0;353.0
427.0;945.0;-200.0;795.0;1034.0;417.0;-719.0;-331.0;482.0
359.0;889.0;-13.0;792.0;934.0;590.0;-975.0;-340.0;298.0
317.0;921.0;-147.0;857.0;968.0;659.0;-999.0;-274.0;327.0
248.0;1016.0;-83.0;925.0;1017.0;493.0;-997.0;-200.0;288.0
184.0;1025.0;-379.0;1170.0;1096.0;505.0;-1172.0;-379.0;462.0
359.0;1009.0;-201.0;834.0;933.0;446.0;-910.0;-311.0;387.0
373.0;1032.0;-266.0;960.0;1159.0;461.0;-867.0;-363.0;440.0
380.0;915.0;-118.0;957.0;1107.0;573.0;-923.0;-272.0;461.0
353.0;968.0;-246.0;893.0;990.0;526.0;-917.0;-309.0;370.0
302.0;981.0;-208.0;897.0;977.0;517.0;-938.0;-318.0;328.0
155.0;933.0;-210.0;930.0;884.0;462.0;-789.0;-125.0;206.0
210.0;849.0;-293.0;892.0;1025.0;389.0;-1041.0;-474.0;318.0
373.0;1030.0;-55.0;907.0;1039.0;798.0;-878.0;-227.0;414.0
397.0;924.0;-217.0;874.0;1030.0;783.0;-926.0;-318.0;361.0
397.0;938.0;-288.0;840.0;1025.0;631.0;-917.0;-348.0;394.0
251.0;1203.0;-216.0;855.0;1474.0;777.0;-1023.0;-143.0;695.0
375.0;952.0;-248.0;869.0;998.0;381.0;-952.0;-358.0;381.0
366.0;856.0;-131.0;770.0;859.0;406.0;-892.0;-222.0;397.0
484.0;791.0;-105.0;740.0;971.0;611.0;-966.0;-209.0;585.0
405.0;945.0;-255.0;863.0;993.0;406.0;-942.0;-356.0;364.0
490.0;814.0;-1.0;854.0;882.0;808.0;-848.0;-515.0;420.0
398.0;963.0;-221.0;865.0;997.0;392.0;-944.0;-329.0;403.0
371.0;934.0;-227.0;839.0;1010.0;368.0;-951.0;-340.0;413.0
344.0;892.0;-65.0;1019.0;1160.0;746.0;-1130.0;-391.0;310.0
508.0;807.0;-125.0;792.0;725.0;458.0;-721.0;-354.0;218.0
317.0;922.0;-77.0;923.0;1059.0;721.0;-870.0;-237.0;327.0
387.0;953.0;-244.0;861.0;995.0;394.0;-950.0;-342.0;392.0
394.0;971.0;-241.0;858.0;987.0;421.0;-944.0;-339.0;375.0
345.0;902.0;-36.0;875.0;842.0;732.0;-904.0;-564.0;215.0
213.0;1025.0;479.0;775.0;350.0;736.0;-942.0;-348.0;506.0
378.0;950.0;-214.0;859.0;987.0;353.0;-951.0;-318.0;385.0
383.0;946.0;-250.0;867.0;1012.0;405.0;-941.0;-346.0;409.0
388.0;937.0;-225.0;864.0;1003.0;407.0;-942.0;-331.0;409.0
388.0;951.0;-215.0;853.0;984.0;436.0;-953.0;-352.0;396.0
250.0;960.0;-150.0;967.0;1052.0;594.0;-789.0;-272.0;419.0
384.0;955.0;-214.0;857.0;986.0;514.0;-961.0;-318.0;373.0
400.0;950.0;-220.0;854.0;991.0;544.0;-957.0;-327.0;369.0
306.0;735.0;-86.0;732.0;756.0;457.0;-1049.0;-418.0;306.0
197.0;988.0;27.0;807.0;911.0;671.0;-999.0;-183.0;376.0
447.0;772.0;-168.0;700.0;821.0;442.0;-776.0;-278.0;451.0
395.0;950.0;-223.0;864.0;1005.0;574.0;-941.0;-338.0;435.0
380.0;952.0;-216.0;862.0;1005.0;581.0;-939.0;-324.0;392.0
353.0;960.0;-196.0;886.0;1027.0;618.0;-952.0;-341.0;364.0
672.0;554.0;-188.0;472.0;584.0;741.0;-499.0;-393.0;34.0
372.0;971.0;-209.0;859.0;986.0;733.0;-970.0;-348.0;378.0
386.0;942.0;-260.0;858.0;978.0;661.0;-956.0;-311.0;374.0
359.0;920.0;-34.0;850.0;982.0;784.0;-1034.0;-205.0;344.0
146.0;977.0;13.0;909.0;1032.0;917.0;-1025.0;-105.0;322.0
753.0;451.0;-135.0;507.0;938.0;781.0;-671.0;-697.0;393.0
654.0;707.0;101.0;518.0;539.0;625.0;-760.0;-353.0;231.0
449.0;974.0;-136.0;862.0;967.0;813.0;-939.0;-406.0;452.0
466.0;800.0;-62.0;723.0;870.0;445.0;-861.0;-135.0;390.0
389.0;915.0;-171.0;821.0;968.0;754.0;-969.0;-443.0;404.0
287.0;959.0;-163.0;852.0;1013.0;618.0;-925.0;-335.0;258.0
641.0;750.0;-188.0;599.0;742.0;937.0;-613.0;-860.0;629.0
336.0;921.0;-120.0;756.0;769.0;394.0;-852.0;-396.0;261.0
273.0;1218.0;-306.0;1047.0;1173.0;492.0;-1106.0;-552.0;306.0
324.0;977.0;-365.0;897.0;1057.0;868.0;-878.0;-511.0;463.0
225.0;980.0;-247.0;864.0;813.0;445.0;-966.0;-361.0;139.0
424.0;1085.0;-67.0;842.0;823.0;776.0;-1030.0;-276.0;364.0
260.0;1076.0;-197.0;905.0;979.0;746.0;-1015.0;-334.0;314.0
404.0;961.0;-27.0;854.0;1003.0;746.0;-781.0;-527.0;267.0
399.0;856.0;-193.0;734.0;921.0;376.0;-889.0;-210.0;442.0
-58.0;1027.0;540.0;980.0;1021.0;581.0;-988.0;101.0;71.0
214.0;1162.0;-323.0;1034.0;1186.0;497.0;-880.0;-339.0;342.0
404.0;958.0;-315.0;886.0;949.0;862.0;-1015.0;-390.0;454.0
452.0;902.0;-359.0;822.0;1016.0;421.0;-862.0;-373.0;446.0
362.0;1076.0;-266.0;937.0;1006.0;712.0;-969.0;-320.0;274.0
551.0;370.0;-195.0;526.0;641.0;538.0;-951.0;-809.0;69.0
159.0;1156.0;-200.0;1184.0;1344.0;615.0;-1214.0;-150.0;542.0
330.0;1017.0;-279.0;1013.0;1123.0;898.0;-888.0;-401.0;387.0
51.0;1004.0;339.0;976.0;1036.0;615.0;-1003.0;-53.0;185.0
438.0;939.0;-273.0;783.0;1012.0;409.0;-718.0;-382.0;437.0
299.0;975.0;-147.0;890.0;994.0;986.0;-1015.0;-384.0;296.0
447.0;923.0;-264.0;823.0;979.0;349.0;-924.0;-381.0;474.0
397.0;843.0;442.0;737.0;766.0;691.0;-959.0;-180.0;596.0
399.0;967.0;-190.0;878.0;1034.0;916.0;-948.0;-335.0;482.0
385.0;866.0;11.0;909.0;1096.0;788.0;-1112.0;-213.0;315.0
330.0;972.0;-166.0;884.0;1006.0;421.0;-1014.0;-239.0;387.0
351.0;955.0;-232.0;878.0;989.0;122.0;-950.0;-329.0;422.0
275.0;943.0;-278.0;828.0;921.0;758.0;-1018.0;-434.0;206.0
395.0;904.0;-27.0;788.0;953.0;442.0;-810.0;-109.0;454.0
261.0;952.0;-111.0;882.0;930.0;438.0;-984.0;-365.0;232.0
458.0;907.0;-264.0;840.0;972.0;268.0;-936.0;-374.0;472.0
331.0;942.0;-133.0;856.0;995.0;816.0;-932.0;-136.0;483.0
418.0;899.0;26.0;776.0;930.0;369.0;-974.0;-58.0;446.0
559.0;849.0;-168.0;902.0;1058.0;718.0;-876.0;-204.0;536.0
134.0;998.0;-363.0;963.0;1071.0;635.0;-1168.0;-509.0;92.0
387.0;875.0;-252.0;829.0;1024.0;984.0;-983.0;-343.0;420.0
445.0;867.0;-211.0;860.0;1056.0;875.0;-929.0;-345.0;566.0
349.0;886.0;-349.0;811.0;974.0;838.0;-1008.0;-466.0;398.0
411.0;805.0;-265.0;731.0;880.0;388.0;-788.0;-421.0;499.0
340.0;913.0;-118.0;863.0;965.0;988.0;-977.0;-255.0;319.0
262.0;912.0;-293.0;1139.0;1186.0;454.0;-930.0;-517.0;342.0
224.0;830.0;263.0;818.0;932.0;630.0;-1098.0;-109.0;210.0
425.0;1128.0;-132.0;991.0;1257.0;640.0;-825.0;-187.0;168.0
366.0;788.0;-235.0;735.0;1192.0;743.0;-1076.0;-419.0;219.0
421.0;912.0;-144.0;923.0;1076.0;983.0;-1049.0;-263.0;485.0
417.0;851.0;-37.0;691.0;1019.0;486.0;-1011.0;-196.0;358.0
585.0;930.0;-220.0;809.0;1009.0;690.0;-948.0;-315.0;608.0
855.0;582.0;-467.0;383.0;615.0;998.0;-522.0;-797.0;678.0
1009.0;-162.0;-770.0;-402.0;-422.0;789.0;103.0;-1003.0;739.0
738.0;549.0;-233.0;150.0;300.0;832.0;-579.0;-706.0;704.0
418.0;864.0;-144.0;811.0;1084.0;604.0;-829.0;-407.0;656.0
312.0;943.0;261.0;832.0;680.0;875.0;-887.0;-152.0;41.0
388.0;999.0;45.0;915.0;961.0;815.0;-883.0;-363.0;317.0
417.0;964.0;-100.0;772.0;976.0;534.0;-954.0;-196.0;164.0
798.0;578.0;-280.0;270.0;266.0;956.0;-448.0;-766.0;529.0
377.0;939.0;146.0;851.0;941.0;335.0;-900.0;-177.0;201.0
647.0;973.0;-82.0;964.0;1000.0;448.0;-904.0;-83.0;656.0
331.0;1009.0;-175.0;989.0;991.0;1046.0;-960.0;-279.0;390.0
301.0;1062.0;-116.0;871.0;1064.0;545.0;-882.0;-210.0;422.0
470.0;1080.0;-254.0;907.0;1196.0;443.0;-669.0;-326.0;451.0
352.0;919.0;-25.0;880.0;1041.0;538.0;-1075.0;-343.0;494.0
305.0;1047.0;-301.0;968.0;1024.0;369.0;-948.0;-364.0;391.0
493.0;809.0;-418.0;746.0;891.0;513.0;-822.0;-414.0;650.0
389.0;924.0;-188.0;864.0;1015.0;996.0;-964.0;-296.0;420.0
422.0;900.0;-384.0;868.0;959.0;908.0;-891.0;-450.0;426.0
219.0;888.0;-5.0;1000.0;1226.0;923.0;-940.0;-45.0;484.0
415.0;945.0;-121.0;1119.0;1293.0;878.0;-894.0;-390.0;488.0
391.0;1137.0;-298.0;1022.0;1305.0;641.0;-932.0;-377.0;477.0
