Accelerometer LUA^ accY;InertialMeasurementUnit LUA magneticX;Accelerometer RKN^ accY;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit R-SHOE EuY
938.0;381.0;936.0;387.0;187.0;-30.0;362.0;-58.0;-945.0;-25
716.0;423.0;1315.0;62.0;312.0;196.0;218.0;331.0;-909.0;-44
917.0;373.0;985.0;15.0;88.0;231.0;236.0;258.0;-937.0;-23
856.0;372.0;1006.0;123.0;110.0;162.0;406.0;589.0;-1049.0;-23
1093.0;377.0;982.0;116.0;189.0;54.0;315.0;1009.0;-936.0;-54
1039.0;398.0;1013.0;91.0;289.0;398.0;248.0;287.0;-1015.0;-40
971.0;298.0;845.0;386.0;182.0;233.0;359.0;202.0;-1044.0;-20
745.0;227.0;975.0;189.0;-267.0;224.0;398.0;619.0;-766.0;-17
912.0;381.0;958.0;375.0;177.0;-61.0;343.0;-214.0;-929.0;-25
914.0;363.0;952.0;394.0;43.0;-31.0;362.0;-245.0;-919.0;-25
988.0;46.0;1026.0;187.0;-358.0;281.0;146.0;198.0;-1109.0;-50
1004.0;58.0;1012.0;141.0;-304.0;306.0;211.0;225.0;-989.0;-50
927.0;367.0;934.0;406.0;98.0;-14.0;355.0;-168.0;-921.0;-25
925.0;363.0;914.0;406.0;65.0;-31.0;346.0;-46.0;-940.0;-25
1059.0;74.0;1007.0;141.0;-196.0;318.0;321.0;269.0;-885.0;-51
930.0;387.0;936.0;397.0;197.0;-1.0;348.0;-213.0;-934.0;-25
797.0;1.0;947.0;239.0;-257.0;184.0;440.0;315.0;-1077.0;-52
871.0;199.0;980.0;177.0;-251.0;-236.0;601.0;540.0;-715.0;-28
910.0;406.0;944.0;408.0;206.0;128.0;262.0;315.0;-814.0;-25
879.0;388.0;953.0;410.0;253.0;217.0;190.0;-1094.0;-868.0;-25
903.0;373.0;865.0;0.0;67.0;-4.0;604.0;343.0;-671.0;-54
842.0;253.0;997.0;207.0;112.0;493.0;241.0;-625.0;-801.0;-24
948.0;153.0;995.0;180.0;214.0;78.0;271.0;-125.0;-971.0;-28
985.0;473.0;995.0;148.0;499.0;235.0;420.0;508.0;-862.0;-26
693.0;198.0;1031.0;440.0;-285.0;351.0;56.0;254.0;-809.0;-34
784.0;586.0;926.0;-158.0;113.0;468.0;272.0;70.0;-784.0;-11
957.0;670.0;1134.0;308.0;338.0;63.0;133.0;85.0;-1070.0;-65
902.0;654.0;949.0;-37.0;289.0;58.0;113.0;-285.0;-823.0;-43
752.0;362.0;983.0;66.0;-85.0;60.0;199.0;7.0;-827.0;-22
686.0;447.0;1135.0;349.0;-19.0;233.0;64.0;142.0;-777.0;-30
920.0;591.0;1023.0;70.0;198.0;399.0;253.0;41.0;-976.0;-12
1033.0;553.0;772.0;111.0;232.0;261.0;336.0;8.0;-979.0;-8
712.0;754.0;880.0;274.0;-109.0;126.0;56.0;275.0;-769.0;-26
972.0;584.0;1030.0;144.0;378.0;288.0;370.0;71.0;-985.0;-35
946.0;592.0;1021.0;75.0;478.0;155.0;-44.0;-222.0;-968.0;-34
789.0;38.0;983.0;-156.0;-683.0;253.0;279.0;45.0;-808.0;-39
879.0;159.0;988.0;150.0;-415.0;-64.0;196.0;101.0;-1114.0;-76
760.0;164.0;976.0;50.0;-418.0;-44.0;157.0;-55.0;-898.0;-80
874.0;182.0;1073.0;-130.0;-212.0;221.0;44.0;213.0;-929.0;-45
832.0;471.0;1029.0;64.0;-483.0;320.0;421.0;288.0;-921.0;-28
864.0;437.0;1002.0;155.0;-367.0;96.0;343.0;-71.0;-839.0;-30
769.0;478.0;756.0;583.0;-297.0;287.0;500.0;-143.0;-850.0;-32
758.0;494.0;876.0;581.0;-306.0;132.0;382.0;-132.0;-872.0;-35
753.0;502.0;956.0;505.0;-284.0;79.0;340.0;-154.0;-941.0;-35
869.0;501.0;875.0;472.0;-205.0;190.0;220.0;-53.0;-930.0;-38
971.0;473.0;880.0;369.0;-139.0;198.0;232.0;-22.0;-887.0;-39
903.0;461.0;924.0;376.0;-126.0;183.0;270.0;-9.0;-902.0;-39
870.0;438.0;938.0;375.0;-118.0;47.0;412.0;15.0;-876.0;-39
767.0;128.0;896.0;391.0;98.0;-580.0;383.0;406.0;-766.0;-38
923.0;588.0;1008.0;184.0;425.0;311.0;171.0;231.0;-1035.0;-28
775.0;270.0;1651.0;-77.0;-161.0;228.0;419.0;-149.0;-1028.0;-48
1242.0;380.0;837.0;-58.0;136.0;-183.0;283.0;186.0;-750.0;-20
936.0;585.0;991.0;233.0;458.0;432.0;200.0;338.0;-1017.0;-28
980.0;343.0;740.0;-198.0;-284.0;177.0;201.0;160.0;-884.0;-28
968.0;584.0;997.0;208.0;484.0;427.0;195.0;90.0;-1014.0;-28
981.0;407.0;1480.0;270.0;-449.0;272.0;214.0;136.0;-1168.0;-73
842.0;537.0;1049.0;145.0;-213.0;-3.0;74.0;-43.0;-985.0;-70
1126.0;483.0;908.0;45.0;-227.0;468.0;34.0;-233.0;-945.0;-75
964.0;532.0;1012.0;278.0;623.0;207.0;70.0;-52.0;-944.0;-22
936.0;495.0;990.0;285.0;573.0;226.0;118.0;96.0;-1083.0;-15
797.0;748.0;1102.0;102.0;-225.0;278.0;16.0;196.0;-835.0;-35
872.0;281.0;1043.0;32.0;-305.0;242.0;27.0;302.0;-1240.0;-49
786.0;38.0;1630.0;-76.0;-728.0;91.0;471.0;122.0;-725.0;-60
739.0;401.0;988.0;101.0;-151.0;-141.0;94.0;190.0;-978.0;-68
1288.0;405.0;1030.0;96.0;-178.0;509.0;140.0;255.0;-916.0;-69
876.0;365.0;1191.0;10.0;-179.0;332.0;157.0;-159.0;-772.0;-31
904.0;363.0;971.0;31.0;-156.0;306.0;246.0;-165.0;-897.0;-31
869.0;361.0;893.0;179.0;-122.0;322.0;262.0;-118.0;-1116.0;-31
651.0;805.0;752.0;189.0;-300.0;76.0;229.0;138.0;-734.0;-21
680.0;255.0;1004.0;-65.0;201.0;-124.0;257.0;83.0;-982.0;-65
1187.0;312.0;984.0;107.0;219.0;272.0;266.0;180.0;-956.0;-52
850.0;360.0;929.0;206.0;-85.0;293.0;148.0;-36.0;-1242.0;-31
791.0;608.0;1048.0;-277.0;-305.0;117.0;293.0;118.0;-829.0;-31
891.0;487.0;989.0;-191.0;200.0;315.0;392.0;34.0;-1068.0;-41
997.0;450.0;983.0;277.0;560.0;153.0;173.0;422.0;-1043.0;-27
715.0;502.0;887.0;145.0;-137.0;78.0;247.0;44.0;-816.0;-21
750.0;513.0;1023.0;230.0;-95.0;155.0;72.0;225.0;-784.0;-24
966.0;429.0;961.0;334.0;535.0;168.0;210.0;175.0;-1109.0;-27
1138.0;427.0;967.0;316.0;540.0;65.0;174.0;108.0;-932.0;-27
730.0;773.0;758.0;-355.0;-468.0;183.0;245.0;91.0;-679.0;-19
938.0;457.0;968.0;331.0;548.0;204.0;174.0;83.0;-946.0;-27
948.0;413.0;882.0;253.0;503.0;215.0;163.0;150.0;-969.0;-27
941.0;385.0;948.0;364.0;507.0;217.0;211.0;102.0;-980.0;-27
912.0;449.0;1017.0;376.0;561.0;193.0;112.0;51.0;-972.0;-27
592.0;828.0;789.0;182.0;-144.0;80.0;263.0;231.0;-680.0;-22
636.0;795.0;1047.0;146.0;-93.0;363.0;-75.0;10.0;-716.0;-41
971.0;492.0;997.0;122.0;583.0;224.0;190.0;74.0;-989.0;-27
889.0;486.0;436.0;1065.0;291.0;102.0;195.0;172.0;-990.0;-32
906.0;286.0;972.0;61.0;303.0;-143.0;52.0;116.0;-1063.0;-64
763.0;488.0;995.0;-116.0;386.0;292.0;253.0;34.0;-976.0;-23
903.0;501.0;761.0;676.0;327.0;-136.0;368.0;-27.0;-893.0;-35
681.0;1073.0;1117.0;307.0;-138.0;316.0;60.0;244.0;-796.0;-40
833.0;562.0;1174.0;243.0;460.0;96.0;359.0;116.0;-1180.0;-65
1079.0;585.0;802.0;-111.0;401.0;317.0;267.0;312.0;-772.0;-8
876.0;522.0;1229.0;210.0;326.0;61.0;76.0;221.0;-769.0;-21
993.0;515.0;864.0;174.0;201.0;321.0;333.0;133.0;-841.0;-1
850.0;524.0;949.0;298.0;219.0;329.0;319.0;119.0;-880.0;-1
745.0;532.0;993.0;394.0;249.0;261.0;311.0;98.0;-926.0;-11
806.0;545.0;1070.0;415.0;280.0;246.0;276.0;130.0;-934.0;-16
869.0;590.0;1085.0;157.0;385.0;60.0;217.0;206.0;-1293.0;-78
675.0;598.0;933.0;285.0;429.0;-123.0;178.0;24.0;-1020.0;-71
871.0;601.0;1025.0;101.0;380.0;276.0;-37.0;29.0;-994.0;-24
773.0;992.0;770.0;155.0;-163.0;52.0;250.0;30.0;-828.0;-22
869.0;588.0;1014.0;67.0;541.0;247.0;303.0;336.0;-1063.0;-24
841.0;598.0;994.0;93.0;526.0;70.0;483.0;144.0;-854.0;-23
753.0;612.0;987.0;163.0;437.0;-146.0;589.0;-34.0;-769.0;-33
792.0;597.0;944.0;-12.0;445.0;-121.0;530.0;-44.0;-797.0;-34
795.0;590.0;975.0;173.0;446.0;-113.0;546.0;8.0;-840.0;-34
922.0;505.0;1021.0;208.0;488.0;257.0;223.0;27.0;-943.0;-31
919.0;506.0;1021.0;198.0;488.0;237.0;234.0;17.0;-941.0;-31
916.0;505.0;1043.0;154.0;492.0;253.0;226.0;44.0;-944.0;-31
1021.0;779.0;668.0;445.0;69.0;7.0;120.0;319.0;-1110.0;-23
894.0;510.0;998.0;-30.0;445.0;216.0;263.0;67.0;-945.0;-31
896.0;511.0;1021.0;22.0;439.0;226.0;252.0;85.0;-943.0;-31
750.0;576.0;792.0;-194.0;39.0;317.0;153.0;147.0;-696.0;-28
906.0;603.0;1013.0;215.0;378.0;31.0;594.0;132.0;-741.0;-31
939.0;752.0;951.0;456.0;718.0;-257.0;340.0;337.0;-897.0;-10
911.0;1206.0;2090.0;-48.0;139.0;-143.0;569.0;202.0;-630.0;-71
695.0;542.0;1170.0;77.0;69.0;43.0;150.0;347.0;-734.0;-61
747.0;561.0;970.0;691.0;74.0;254.0;202.0;-236.0;-671.0;-50
936.0;516.0;989.0;98.0;578.0;-18.0;421.0;77.0;-894.0;-35
966.0;411.0;888.0;-1215.0;37.0;180.0;354.0;207.0;-1166.0;-24
882.0;454.0;1041.0;108.0;460.0;203.0;373.0;-87.0;-966.0;-34
859.0;376.0;1029.0;223.0;309.0;256.0;315.0;-100.0;-925.0;-29
884.0;377.0;1021.0;-49.0;329.0;296.0;231.0;-78.0;-927.0;-29
888.0;826.0;1048.0;570.0;43.0;301.0;167.0;-229.0;-780.0;-45
888.0;196.0;1770.0;1032.0;-677.0;363.0;228.0;99.0;-968.0;-29
935.0;256.0;997.0;1062.0;-23.0;-9.0;398.0;515.0;-1005.0;-33
872.0;287.0;1037.0;374.0;64.0;2.0;355.0;322.0;-944.0;-33
758.0;423.0;1023.0;97.0;-69.0;-264.0;62.0;-115.0;-924.0;-81
862.0;391.0;950.0;65.0;-94.0;406.0;222.0;114.0;-953.0;-34
839.0;342.0;1346.0;-7.0;165.0;-82.0;232.0;407.0;-895.0;-32
755.0;349.0;1144.0;-35.0;-130.0;275.0;246.0;116.0;-1018.0;-31
769.0;892.0;909.0;58.0;-32.0;169.0;144.0;7.0;-854.0;-25
815.0;324.0;864.0;-128.0;-157.0;208.0;185.0;96.0;-1067.0;-30
1214.0;342.0;791.0;467.0;-218.0;312.0;345.0;128.0;-873.0;-26
768.0;647.0;1014.0;196.0;-457.0;296.0;3.0;-46.0;-709.0;-34
923.0;417.0;1037.0;248.0;-157.0;268.0;243.0;68.0;-777.0;-6
872.0;488.0;1764.0;71.0;-146.0;224.0;460.0;61.0;-965.0;-55
934.0;755.0;1046.0;267.0;-312.0;67.0;192.0;324.0;-1000.0;-24
853.0;761.0;1003.0;1.0;-326.0;80.0;205.0;324.0;-910.0;-24
871.0;710.0;1128.0;55.0;76.0;371.0;1.0;-140.0;-879.0;-28
781.0;488.0;993.0;67.0;536.0;125.0;75.0;435.0;-991.0;-40
869.0;812.0;1021.0;149.0;141.0;75.0;5.0;18.0;-1020.0;-25
849.0;682.0;942.0;-84.0;-362.0;372.0;235.0;119.0;-885.0;-26
968.0;851.0;1007.0;139.0;-46.0;223.0;168.0;202.0;-1020.0;-28
1072.0;721.0;876.0;204.0;-293.0;3.0;245.0;245.0;-1082.0;-26
965.0;858.0;1059.0;129.0;-44.0;164.0;100.0;5.0;-958.0;-28
915.0;850.0;989.0;84.0;-140.0;327.0;163.0;-170.0;-1011.0;-50
730.0;747.0;864.0;-282.0;-182.0;272.0;64.0;308.0;-725.0;-45
943.0;867.0;1013.0;119.0;-33.0;215.0;219.0;33.0;-975.0;-28
949.0;868.0;1030.0;48.0;-30.0;183.0;151.0;58.0;-969.0;-28
925.0;869.0;1028.0;47.0;-35.0;177.0;188.0;43.0;-965.0;-28
960.0;873.0;1187.0;478.0;-88.0;467.0;39.0;123.0;-1032.0;-58
826.0;812.0;826.0;308.0;-374.0;205.0;566.0;68.0;-962.0;-39
954.0;872.0;999.0;147.0;-44.0;181.0;178.0;40.0;-973.0;-28
1319.0;1097.0;1772.0;-224.0;-304.0;428.0;684.0;157.0;-1123.0;-62
937.0;880.0;1014.0;4.0;-50.0;192.0;185.0;30.0;-986.0;-28
961.0;827.0;963.0;97.0;-128.0;324.0;107.0;162.0;-988.0;-27
903.0;882.0;1004.0;83.0;-88.0;134.0;190.0;257.0;-886.0;-27
958.0;882.0;1018.0;95.0;-25.0;127.0;138.0;108.0;-958.0;-28
848.0;907.0;1004.0;5.0;-90.0;134.0;168.0;177.0;-904.0;-27
941.0;913.0;992.0;121.0;-107.0;151.0;194.0;132.0;-978.0;-27
979.0;875.0;894.0;-50.0;-1.0;141.0;152.0;72.0;-1008.0;-28
983.0;876.0;982.0;-69.0;23.0;191.0;115.0;57.0;-998.0;-28
867.0;777.0;941.0;75.0;-236.0;251.0;234.0;638.0;-831.0;-32
916.0;854.0;964.0;133.0;9.0;215.0;232.0;22.0;-871.0;-31
890.0;1199.0;1169.0;518.0;219.0;160.0;336.0;-249.0;-1231.0;-75
849.0;707.0;1025.0;126.0;-96.0;137.0;388.0;-293.0;-899.0;-23
866.0;730.0;1024.0;-27.0;-47.0;80.0;531.0;-239.0;-915.0;-23
940.0;767.0;1019.0;-36.0;18.0;134.0;219.0;248.0;-936.0;-23
937.0;813.0;1049.0;121.0;-83.0;188.0;275.0;145.0;-947.0;-23
896.0;792.0;1031.0;119.0;-152.0;181.0;281.0;186.0;-919.0;-23
1055.0;803.0;924.0;166.0;-204.0;268.0;190.0;717.0;-1097.0;-28
1066.0;871.0;935.0;65.0;0.0;251.0;150.0;-197.0;-972.0;-29
1105.0;877.0;942.0;114.0;-7.0;284.0;170.0;-132.0;-983.0;-29
1026.0;879.0;985.0;70.0;-5.0;248.0;179.0;-9.0;-969.0;-29
905.0;887.0;1208.0;-54.0;8.0;224.0;122.0;77.0;-961.0;-29
980.0;900.0;1138.0;-65.0;72.0;232.0;50.0;24.0;-933.0;-29
723.0;891.0;247.0;643.0;140.0;193.0;321.0;128.0;-808.0;-11
1061.0;910.0;810.0;-28.0;45.0;63.0;243.0;272.0;-1033.0;-34
881.0;884.0;837.0;114.0;-7.0;28.0;212.0;220.0;-908.0;-34
826.0;861.0;1034.0;195.0;-27.0;97.0;235.0;225.0;-873.0;-34
872.0;778.0;1022.0;-69.0;32.0;234.0;121.0;-38.0;-935.0;-34
702.0;1083.0;880.0;-274.0;47.0;238.0;231.0;93.0;-772.0;-50
739.0;1120.0;591.0;-518.0;231.0;303.0;115.0;81.0;-660.0;-15
1054.0;953.0;540.0;1404.0;165.0;232.0;246.0;136.0;-912.0;-13
872.0;938.0;996.0;57.0;215.0;239.0;51.0;101.0;-1134.0;-29
1137.0;936.0;1005.0;97.0;155.0;29.0;295.0;221.0;-1019.0;-29
988.0;1415.0;1081.0;-152.0;515.0;71.0;142.0;84.0;-1375.0;-12
860.0;892.0;931.0;51.0;17.0;171.0;213.0;255.0;-935.0;-28
854.0;876.0;931.0;94.0;11.0;163.0;84.0;310.0;-880.0;-29
953.0;1022.0;953.0;228.0;188.0;208.0;361.0;-41.0;-1000.0;-43
879.0;382.0;1003.0;-37.0;339.0;289.0;229.0;-47.0;-933.0;-29
1032.0;866.0;981.0;96.0;122.0;-48.0;224.0;81.0;-805.0;-30
1015.0;862.0;1031.0;71.0;124.0;-61.0;264.0;163.0;-810.0;-30
883.0;392.0;1026.0;-58.0;355.0;274.0;239.0;-29.0;-927.0;-29
854.0;998.0;897.0;30.0;88.0;223.0;75.0;4.0;-890.0;-30
867.0;379.0;1198.0;327.0;-31.0;-161.0;406.0;154.0;-1093.0;-72
915.0;356.0;917.0;59.0;-19.0;241.0;68.0;172.0;-842.0;-47
574.0;890.0;889.0;336.0;-85.0;105.0;270.0;47.0;-738.0;-26
1061.0;505.0;673.0;-454.0;51.0;172.0;291.0;240.0;-829.0;4
880.0;390.0;1016.0;-47.0;352.0;279.0;250.0;-56.0;-929.0;-29
875.0;808.0;758.0;291.0;-118.0;26.0;316.0;254.0;-773.0;-25
989.0;538.0;1002.0;8.0;252.0;233.0;-20.0;56.0;-1010.0;-51
850.0;393.0;1010.0;-49.0;357.0;247.0;241.0;-3.0;-936.0;-29
1061.0;290.0;960.0;107.0;108.0;219.0;130.0;35.0;-981.0;-34
543.0;540.0;918.0;-9.0;-199.0;302.0;140.0;142.0;-562.0;-52
933.0;263.0;970.0;87.0;-4.0;230.0;113.0;150.0;-931.0;-34
916.0;825.0;1184.0;49.0;293.0;365.0;82.0;341.0;-855.0;-46
892.0;486.0;1021.0;-40.0;564.0;-86.0;251.0;81.0;-949.0;-26
912.0;506.0;1034.0;-46.0;557.0;-142.0;339.0;58.0;-934.0;-26
762.0;309.0;978.0;41.0;-567.0;310.0;300.0;-51.0;-1032.0;-48
1212.0;879.0;1098.0;-5.0;-381.0;25.0;424.0;-9.0;-1165.0;-22
900.0;525.0;1005.0;-52.0;566.0;-101.0;360.0;39.0;-902.0;-26
752.0;373.0;1154.0;242.0;-364.0;-102.0;61.0;-152.0;-941.0;-84
1034.0;164.0;820.0;474.0;-553.0;239.0;336.0;210.0;-814.0;-37
966.0;175.0;884.0;402.0;-540.0;184.0;317.0;213.0;-848.0;-30
981.0;360.0;1010.0;119.0;388.0;89.0;114.0;486.0;-1002.0;-27
774.0;356.0;1016.0;115.0;-609.0;353.0;135.0;-344.0;-961.0;-25
798.0;289.0;1259.0;157.0;-429.0;173.0;155.0;-188.0;-839.0;-61
1062.0;542.0;1011.0;-13.0;-148.0;418.0;217.0;-55.0;-1002.0;-30
1038.0;483.0;991.0;-58.0;-16.0;265.0;53.0;275.0;-987.0;-28
884.0;485.0;1002.0;-40.0;-5.0;281.0;88.0;275.0;-1043.0;-28
898.0;375.0;1024.0;89.0;314.0;69.0;521.0;74.0;-865.0;-27
759.0;308.0;1001.0;81.0;163.0;32.0;492.0;24.0;-879.0;-36
847.0;490.0;998.0;-35.0;4.0;251.0;137.0;230.0;-1079.0;-28
883.0;612.0;1018.0;-86.0;336.0;243.0;310.0;109.0;-987.0;-30
760.0;306.0;991.0;89.0;159.0;9.0;506.0;60.0;-878.0;-35
746.0;557.0;1184.0;-244.0;561.0;263.0;286.0;180.0;-827.0;-15
893.0;595.0;947.0;33.0;636.0;88.0;220.0;-112.0;-943.0;-28
848.0;297.0;1062.0;153.0;121.0;-119.0;519.0;71.0;-844.0;-42
66.0;708.0;1029.0;32.0;400.0;1200.0;62.0;520.0;-321.0;-24
881.0;903.0;1037.0;79.0;828.0;141.0;19.0;375.0;-981.0;-35
962.0;517.0;1037.0;106.0;667.0;227.0;140.0;215.0;-989.0;-27
862.0;295.0;891.0;226.0;117.0;-112.0;545.0;94.0;-847.0;-44
949.0;508.0;1060.0;214.0;671.0;227.0;176.0;76.0;-995.0;-27
903.0;505.0;1120.0;88.0;682.0;140.0;222.0;118.0;-985.0;-26
689.0;913.0;871.0;190.0;81.0;194.0;165.0;263.0;-763.0;-26
889.0;884.0;939.0;140.0;135.0;402.0;56.0;304.0;-836.0;-45
916.0;486.0;1040.0;23.0;573.0;203.0;189.0;163.0;-980.0;-26
956.0;489.0;1011.0;98.0;514.0;182.0;180.0;30.0;-901.0;-26
873.0;335.0;933.0;-61.0;284.0;314.0;203.0;30.0;-958.0;-50
757.0;340.0;924.0;320.0;197.0;-255.0;672.0;339.0;-671.0;-46
786.0;281.0;815.0;-21.0;150.0;-137.0;141.0;28.0;-1028.0;-41
1054.0;388.0;900.0;-131.0;188.0;25.0;240.0;111.0;-937.0;-31
1030.0;349.0;1012.0;233.0;429.0;223.0;9.0;33.0;-1167.0;-37
888.0;254.0;1017.0;-8.0;165.0;92.0;118.0;293.0;-930.0;-70
895.0;366.0;1075.0;-15.0;499.0;420.0;195.0;210.0;-1006.0;-37
900.0;800.0;1100.0;107.0;387.0;267.0;166.0;-207.0;-1017.0;-40
754.0;544.0;1090.0;387.0;563.0;232.0;305.0;118.0;-896.0;-46
913.0;470.0;1038.0;115.0;568.0;275.0;186.0;-144.0;-1045.0;-33
873.0;473.0;1024.0;98.0;560.0;316.0;44.0;-136.0;-972.0;-33
1199.0;374.0;1022.0;89.0;480.0;55.0;360.0;210.0;-917.0;-32
964.0;581.0;923.0;257.0;7.0;203.0;7.0;326.0;-936.0;-44
836.0;386.0;987.0;214.0;314.0;-102.0;531.0;54.0;-826.0;-40
844.0;387.0;1030.0;276.0;310.0;-100.0;539.0;101.0;-832.0;-39
843.0;246.0;1015.0;8.0;-317.0;126.0;41.0;-177.0;-811.0;-68
844.0;458.0;959.0;190.0;-89.0;7.0;148.0;-307.0;-909.0;-22
879.0;472.0;942.0;176.0;-74.0;44.0;90.0;-272.0;-925.0;-22
865.0;649.0;952.0;253.0;-134.0;403.0;135.0;69.0;-992.0;-22
867.0;721.0;939.0;5.0;-105.0;284.0;82.0;-55.0;-969.0;-22
777.0;376.0;770.0;344.0;297.0;-37.0;539.0;59.0;-830.0;-39
770.0;365.0;849.0;402.0;249.0;468.0;196.0;-210.0;-930.0;-30
779.0;22.0;1018.0;451.0;-113.0;234.0;192.0;201.0;-1004.0;-35
937.0;257.0;1081.0;-89.0;230.0;88.0;224.0;142.0;-1142.0;-31
855.0;324.0;1018.0;-51.0;375.0;325.0;235.0;67.0;-944.0;-23
889.0;313.0;1012.0;-69.0;360.0;239.0;212.0;170.0;-943.0;-28
899.0;309.0;993.0;-76.0;350.0;261.0;214.0;194.0;-941.0;-25
876.0;314.0;994.0;-72.0;346.0;280.0;212.0;208.0;-937.0;-25
892.0;311.0;1020.0;-88.0;346.0;285.0;221.0;252.0;-939.0;-25
909.0;313.0;1003.0;-59.0;348.0;265.0;215.0;148.0;-939.0;-25
902.0;317.0;998.0;-46.0;357.0;289.0;218.0;80.0;-943.0;-25
885.0;318.0;1020.0;-29.0;348.0;284.0;209.0;59.0;-945.0;-25
930.0;317.0;1012.0;-90.0;309.0;282.0;278.0;101.0;-935.0;-25
427.0;-146.0;931.0;416.0;-292.0;-702.0;756.0;-728.0;-455.0;-37
843.0;230.0;1023.0;62.0;-389.0;-36.0;361.0;-210.0;-965.0;-43
856.0;227.0;928.0;225.0;-481.0;250.0;541.0;31.0;-672.0;-13
804.0;309.0;1054.0;269.0;-355.0;199.0;132.0;43.0;-1313.0;-42
1117.0;395.0;1175.0;110.0;-253.0;124.0;138.0;330.0;-1039.0;-77
1092.0;634.0;1023.0;-56.0;-39.0;418.0;150.0;71.0;-918.0;-28
773.0;377.0;951.0;386.0;400.0;92.0;125.0;-154.0;-1032.0;-24
1090.0;400.0;952.0;306.0;322.0;118.0;220.0;192.0;-1011.0;-28
984.0;423.0;945.0;409.0;370.0;64.0;176.0;54.0;-941.0;-28
930.0;381.0;529.0;866.0;388.0;204.0;139.0;55.0;-899.0;-28
890.0;337.0;1051.0;104.0;105.0;245.0;198.0;40.0;-1018.0;-32
914.0;351.0;906.0;275.0;398.0;186.0;203.0;114.0;-945.0;-28
914.0;608.0;991.0;-21.0;-205.0;278.0;195.0;-669.0;-927.0;-27
950.0;341.0;917.0;634.0;416.0;184.0;334.0;36.0;-923.0;-28
892.0;495.0;1015.0;-36.0;-142.0;346.0;293.0;146.0;-886.0;-27
870.0;491.0;1008.0;-36.0;-149.0;366.0;326.0;-28.0;-903.0;-27
843.0;488.0;1030.0;-39.0;-175.0;284.0;336.0;174.0;-876.0;-27
837.0;489.0;1004.0;-14.0;-185.0;300.0;288.0;275.0;-887.0;-27
829.0;475.0;1011.0;-40.0;-220.0;386.0;260.0;214.0;-893.0;-27
790.0;475.0;1013.0;-29.0;-300.0;405.0;295.0;299.0;-853.0;-26
789.0;480.0;1004.0;-32.0;-344.0;376.0;342.0;401.0;-868.0;-26
1067.0;502.0;1066.0;114.0;33.0;192.0;207.0;125.0;-726.0;-39
967.0;511.0;1499.0;567.0;271.0;67.0;321.0;-114.0;-1269.0;-54
897.0;686.0;1019.0;11.0;113.0;-77.0;34.0;-130.0;-942.0;-76
1221.0;733.0;1019.0;278.0;100.0;303.0;35.0;-75.0;-839.0;-41
1158.0;986.0;1371.0;279.0;92.0;409.0;37.0;-285.0;-1120.0;-63
1016.0;751.0;913.0;191.0;109.0;336.0;70.0;-206.0;-1134.0;-29
796.0;462.0;1019.0;-60.0;-376.0;376.0;345.0;45.0;-843.0;-26
854.0;965.0;1320.0;-150.0;126.0;120.0;413.0;-75.0;-869.0;-18
851.0;852.0;956.0;-35.0;60.0;165.0;447.0;-13.0;-790.0;-26
744.0;904.0;990.0;283.0;161.0;156.0;337.0;-143.0;-778.0;-14
783.0;872.0;856.0;104.0;328.0;202.0;233.0;136.0;-831.0;-28
763.0;875.0;971.0;222.0;207.0;263.0;20.0;-112.0;-1063.0;-25
784.0;781.0;995.0;42.0;95.0;133.0;199.0;212.0;-865.0;-23
794.0;440.0;1001.0;-49.0;-383.0;373.0;324.0;65.0;-814.0;-26
846.0;859.0;987.0;340.0;169.0;145.0;195.0;55.0;-1084.0;-34
784.0;420.0;1007.0;-32.0;-393.0;391.0;322.0;117.0;-806.0;-26
942.0;296.0;947.0;110.0;-520.0;192.0;125.0;133.0;-895.0;-31
976.0;244.0;962.0;313.0;-494.0;224.0;63.0;279.0;-957.0;-31
740.0;404.0;1017.0;-51.0;-400.0;407.0;360.0;35.0;-791.0;-26
732.0;401.0;1018.0;-26.0;-403.0;396.0;358.0;86.0;-789.0;-26
885.0;380.0;979.0;-14.0;272.0;263.0;236.0;-26.0;-921.0;-38
906.0;381.0;1040.0;420.0;268.0;236.0;236.0;38.0;-929.0;-34
898.0;382.0;986.0;56.0;270.0;265.0;240.0;10.0;-942.0;-34
895.0;381.0;977.0;-198.0;281.0;243.0;266.0;-25.0;-916.0;-34
995.0;373.0;1030.0;-56.0;278.0;179.0;277.0;208.0;-978.0;-33
1135.0;352.0;991.0;-28.0;257.0;223.0;122.0;122.0;-936.0;-33
725.0;400.0;1017.0;-23.0;-400.0;394.0;359.0;9.0;-789.0;-26
894.0;441.0;899.0;-157.0;304.0;33.0;344.0;65.0;-969.0;-33
936.0;434.0;1021.0;120.0;307.0;114.0;351.0;109.0;-925.0;-22
960.0;433.0;1018.0;47.0;399.0;232.0;335.0;114.0;-968.0;-22
1062.0;740.0;974.0;211.0;686.0;-40.0;449.0;53.0;-968.0;-33
738.0;400.0;997.0;-45.0;-397.0;428.0;357.0;1.0;-800.0;-26
733.0;401.0;1008.0;-41.0;-397.0;387.0;351.0;49.0;-790.0;-26
