InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1;Accelerometer BACK accX
-321.0;-335.0;-563.0;-34;-369.0;-600.0;555.0;-91.0;558.0;-649.0;314.0
-355.0;-338.0;-560.0;-52;-375.0;-598.0;558.0;39.0;557.0;-638.0;287.0
107.0;-380.0;-586.0;180;-420.0;-642.0;601.0;163.0;597.0;-642.0;139.0
-749.0;-296.0;-365.0;10;-160.0;-391.0;218.0;-379.0;306.0;-270.0;-134.0
320.0;-295.0;-343.0;-69;-76.0;-282.0;69.0;-83.0;152.0;-206.0;16.0
235.0;-297.0;-340.0;-52;-74.0;-279.0;64.0;-83.0;148.0;-210.0;34.0
79.0;-297.0;-334.0;11;-71.0;-274.0;56.0;-40.0;143.0;-215.0;105.0
-186.0;-293.0;-340.0;14;-47.0;-253.0;35.0;-40.0;130.0;-188.0;202.0
-185.0;-293.0;-356.0;2;-3.0;-256.0;31.0;-109.0;101.0;-167.0;202.0
-900.0;-327.0;-399.0;8;32.0;-291.0;72.0;-7.0;96.0;-150.0;200.0
-848.0;-419.0;-487.0;-11;-11.0;-386.0;169.0;194.0;154.0;-142.0;161.0
-150.0;-334.0;-616.0;-9;-25.0;-451.0;242.0;-18.0;199.0;-107.0;191.0
-9.0;-325.0;-623.0;-4;-24.0;-453.0;245.0;-4.0;199.0;-106.0;171.0
10.0;-336.0;-613.0;-1;-22.0;-456.0;246.0;-7.0;204.0;-106.0;182.0
59.0;-353.0;-619.0;5;-33.0;-473.0;265.0;45.0;216.0;-112.0;181.0
165.0;-363.0;-618.0;-4;-40.0;-485.0;276.0;32.0;225.0;-121.0;172.0
226.0;-377.0;-607.0;-6;-50.0;-489.0;282.0;4.0;236.0;-137.0;182.0
253.0;-381.0;-601.0;-5;-54.0;-490.0;284.0;28.0;242.0;-143.0;202.0
591.0;-434.0;-500.0;5;-103.0;-474.0;280.0;-158.0;269.0;-204.0;212.0
903.0;-439.0;-303.0;29;-121.0;-352.0;149.0;-235.0;243.0;-274.0;235.0
-320.0;-396.0;-268.0;26;-124.0;-305.0;90.0;-154.0;223.0;-231.0;156.0
-571.0;-354.0;-305.0;-35;-83.0;-289.0;45.0;11.0;182.0;-119.0;73.0
245.0;-409.0;-644.0;-45;-132.0;-618.0;698.0;34.0;334.0;-317.0;-48.0
247.0;-532.0;-550.0;-5;-134.0;-611.0;695.0;-62.0;341.0;-475.0;146.0
-11.0;-497.0;-553.0;4;-128.0;-611.0;697.0;6.0;344.0;-495.0;66.0
9.0;-498.0;-553.0;-1;-129.0;-611.0;697.0;-13.0;344.0;-495.0;63.0
-43.0;-499.0;-555.0;3;-130.0;-612.0;697.0;24.0;345.0;-494.0;55.0
20.0;-503.0;-559.0;0;-128.0;-612.0;698.0;33.0;346.0;-493.0;77.0
0.0;-503.0;-560.0;1;-128.0;-613.0;698.0;-21.0;345.0;-494.0;60.0
-52.0;-503.0;-561.0;3;-126.0;-613.0;697.0;-19.0;346.0;-491.0;116.0
149.0;-184.0;-449.0;1;-148.0;-606.0;673.0;51.0;337.0;-391.0;-1.0
-265.0;-65.0;-531.0;-1;-145.0;-615.0;675.0;-28.0;336.0;-266.0;0.0
-3.0;-25.0;-535.0;-3;-145.0;-619.0;676.0;-14.0;333.0;-253.0;0.0
57.0;-29.0;-532.0;6;-146.0;-619.0;676.0;8.0;333.0;-254.0;-21.0
93.0;-216.0;-524.0;1;-141.0;-616.0;685.0;35.0;336.0;-282.0;7.0
148.0;-260.0;-502.0;1;-135.0;-614.0;683.0;-47.0;333.0;-305.0;43.0
80.0;-275.0;-489.0;4;-134.0;-614.0;684.0;10.0;332.0;-318.0;46.0
142.0;-291.0;-497.0;-1;-132.0;-616.0;686.0;36.0;331.0;-323.0;46.0
165.0;-297.0;-491.0;3;-131.0;-617.0;686.0;-37.0;331.0;-330.0;54.0
285.0;-300.0;-470.0;2;-131.0;-617.0;686.0;-34.0;331.0;-350.0;47.0
264.0;-299.0;-433.0;-4;-131.0;-615.0;685.0;-54.0;330.0;-379.0;49.0
5.0;-164.0;-300.0;6;-125.0;-617.0;684.0;32.0;326.0;-357.0;32.0
67.0;-155.0;-303.0;-2;-124.0;-617.0;684.0;-11.0;327.0;-358.0;38.0
29.0;-158.0;-311.0;-6;-124.0;-618.0;685.0;-34.0;325.0;-362.0;37.0
-16.0;-161.0;-312.0;0;-128.0;-613.0;684.0;-42.0;328.0;-365.0;48.0
-12.0;-158.0;-312.0;0;-131.0;-608.0;679.0;90.0;333.0;-363.0;40.0
70.0;-164.0;-317.0;1;-137.0;-605.0;674.0;25.0;335.0;-365.0;43.0
-277.0;4.0;-108.0;17;100.0;-132.0;-96.0;633.0;-6.0;-137.0;35.0
-464.0;-189.0;-294.0;1;35.0;-197.0;-20.0;550.0;66.0;-216.0;487.0
-389.0;-475.0;-629.0;0;-142.0;-599.0;689.0;96.0;337.0;-339.0;-3.0
-79.0;-498.0;-578.0;-1;-142.0;-593.0;678.0;56.0;334.0;-450.0;31.0
106.0;-450.0;-584.0;-15;-142.0;-590.0;680.0;120.0;336.0;-444.0;-14.0
-21.0;-453.0;-592.0;-8;-145.0;-581.0;686.0;-13.0;343.0;-457.0;56.0
12.0;-458.0;-592.0;0;-139.0;-549.0;677.0;-24.0;347.0;-457.0;56.0
-20.0;-413.0;-585.0;-12;-146.0;-471.0;691.0;2.0;421.0;-452.0;68.0
4.0;-416.0;-586.0;-9;-146.0;-479.0;692.0;19.0;414.0;-452.0;69.0
25.0;-407.0;-592.0;0;-124.0;-631.0;664.0;-17.0;225.0;-449.0;68.0
25.0;-408.0;-592.0;1;-129.0;-610.0;673.0;-11.0;250.0;-450.0;65.0
20.0;-407.0;-583.0;6;-143.0;-629.0;707.0;0.0;307.0;-452.0;86.0
-5.0;-408.0;-583.0;-3;-144.0;-631.0;705.0;-15.0;305.0;-452.0;102.0
18.0;-408.0;-582.0;-3;-146.0;-631.0;704.0;-23.0;304.0;-453.0;74.0
0.0;-408.0;-581.0;-2;-147.0;-637.0;703.0;11.0;300.0;-453.0;86.0
-11.0;-408.0;-580.0;0;-147.0;-645.0;703.0;-11.0;290.0;-456.0;91.0
-30.0;-406.0;-580.0;-4;-144.0;-653.0;704.0;-39.0;280.0;-454.0;86.0
11.0;-407.0;-579.0;-7;-145.0;-657.0;706.0;-39.0;277.0;-454.0;86.0
33.0;-409.0;-578.0;-6;-144.0;-659.0;704.0;12.0;265.0;-457.0;81.0
-221.0;-411.0;-596.0;-2;-119.0;-668.0;683.0;215.0;182.0;-431.0;72.0
25.0;-410.0;-607.0;-4;-108.0;-339.0;660.0;77.0;272.0;-417.0;35.0
5.0;-409.0;-612.0;4;-100.0;-220.0;658.0;37.0;331.0;-407.0;130.0
0.0;-402.0;-600.0;-6;-144.0;-296.0;678.0;-53.0;460.0;-435.0;49.0
8.0;-402.0;-596.0;-12;-145.0;-306.0;683.0;-40.0;461.0;-436.0;63.0
23.0;-409.0;-590.0;1;-144.0;-377.0;688.0;-45.0;436.0;-441.0;84.0
-22.0;-416.0;-585.0;-2;-145.0;-553.0;694.0;-53.0;341.0;-444.0;46.0
-27.0;-391.0;-577.0;3;-145.0;-570.0;694.0;-15.0;322.0;-439.0;54.0
20.0;-390.0;-577.0;-3;-145.0;-575.0;695.0;4.0;317.0;-439.0;42.0
22.0;-394.0;-579.0;2;-144.0;-597.0;693.0;-14.0;287.0;-441.0;26.0
33.0;-418.0;-582.0;-5;-144.0;-591.0;688.0;32.0;293.0;-446.0;23.0
6.0;-422.0;-583.0;-7;-144.0;-590.0;687.0;4.0;292.0;-447.0;25.0
-46.0;-440.0;-587.0;-6;-137.0;-575.0;671.0;-9.0;266.0;-451.0;27.0
-27.0;-418.0;-584.0;0;-142.0;-605.0;680.0;-31.0;255.0;-449.0;29.0
-5.0;-408.0;-581.0;2;-142.0;-632.0;687.0;32.0;234.0;-447.0;23.0
-39.0;-405.0;-581.0;2;-143.0;-635.0;689.0;21.0;234.0;-447.0;38.0
-51.0;-443.0;-607.0;-6;-142.0;-650.0;683.0;12.0;221.0;-457.0;56.0
-21.0;-447.0;-602.0;5;-150.0;-658.0;677.0;17.0;191.0;-450.0;38.0
-17.0;-449.0;-601.0;-6;-155.0;-590.0;677.0;79.0;218.0;-447.0;51.0
43.0;-450.0;-601.0;-7;-160.0;-554.0;685.0;34.0;227.0;-447.0;79.0
57.0;-450.0;-599.0;-1;-162.0;-515.0;691.0;-23.0;236.0;-449.0;74.0
10.0;-447.0;-571.0;-2;-170.0;-229.0;661.0;17.0;303.0;-484.0;131.0
-17.0;-445.0;-569.0;3;-169.0;-202.0;661.0;-32.0;330.0;-486.0;49.0
-329.0;-273.0;-359.0;8;26.0;-252.0;45.0;-356.0;112.0;-284.0;578.0
-468.0;-258.0;-349.0;-8;45.0;-250.0;44.0;-328.0;106.0;-277.0;502.0
241.0;-262.0;30.0;396;159.0;-111.0;-178.0;477.0;-162.0;-214.0;-81.0
603.0;-92.0;62.0;268;249.0;71.0;-306.0;560.0;-181.0;-55.0;6.0
332.0;74.0;343.0;62;34.0;281.0;-149.0;352.0;-138.0;238.0;281.0
-813.0;-323.0;-540.0;7;70.0;-307.0;86.0;-62.0;84.0;125.0;181.0
0.0;-444.0;-562.0;4;-166.0;-181.0;657.0;-14.0;349.0;-489.0;34.0
-372.0;-302.0;-566.0;4;67.0;-308.0;89.0;-36.0;89.0;149.0;201.0
-57.0;-444.0;-565.0;2;-170.0;-178.0;668.0;-2.0;377.0;-486.0;57.0
-216.0;-277.0;-586.0;1;74.0;-311.0;90.0;0.0;84.0;158.0;172.0
-199.0;-445.0;-575.0;-2;-176.0;-180.0;681.0;70.0;418.0;-475.0;49.0
-110.0;-270.0;-592.0;2;76.0;-313.0;90.0;-23.0;83.0;161.0;187.0
-222.0;-443.0;-584.0;0;-171.0;-190.0;686.0;94.0;420.0;-464.0;69.0
-68.0;-433.0;-612.0;0;-161.0;-322.0;688.0;36.0;377.0;-428.0;72.0
73.0;-435.0;-626.0;5;-165.0;-551.0;675.0;-61.0;322.0;-431.0;79.0
-98.0;-396.0;-610.0;2;-158.0;-627.0;660.0;-45.0;300.0;-414.0;136.0
-104.0;-395.0;-612.0;2;-158.0;-627.0;659.0;-20.0;302.0;-413.0;153.0
-110.0;-395.0;-617.0;2;-157.0;-625.0;659.0;-25.0;312.0;-409.0;151.0
-34.0;-411.0;-638.0;-3;-159.0;-619.0;663.0;-35.0;330.0;-427.0;86.0
-789.0;-244.0;-517.0;-5;-171.0;-533.0;617.0;-201.0;313.0;-460.0;234.0
-233.0;-166.0;-344.0;3;-171.0;-600.0;651.0;19.0;344.0;-382.0;36.0
-17.0;-180.0;-349.0;1;-171.0;-599.0;648.0;-48.0;345.0;-375.0;33.0
-495.0;-209.0;-498.0;2;-172.0;-606.0;656.0;41.0;339.0;-387.0;42.0
-621.0;-202.0;-515.0;-1;-171.0;-607.0;657.0;67.0;339.0;-362.0;22.0
-3.0;-89.0;-545.0;0;-169.0;-612.0;656.0;-24.0;336.0;-263.0;61.0
512.0;-356.0;-538.0;-6;42.0;-328.0;109.0;61.0;119.0;97.0;203.0
398.0;38.0;-112.0;-50;387.0;64.0;-448.0;330.0;-200.0;-4.0;304.0
-323.0;-83.0;-254.0;341;292.0;-129.0;-185.0;-356.0;-136.0;-169.0;20.0
67.0;-135.0;-520.0;4;-168.0;-614.0;656.0;3.0;333.0;-272.0;58.0
-149.0;-125.0;-344.0;-580;225.0;-372.0;65.0;-377.0;-80.0;-304.0;243.0
-330.0;-104.0;-317.0;-94;162.0;-85.0;-58.0;-239.0;-108.0;-241.0;-25.0
111.0;-166.0;-514.0;3;-169.0;-618.0;664.0;9.0;333.0;-281.0;59.0
-122.0;-86.0;-353.0;104;-9.0;-316.0;172.0;12.0;67.0;-303.0;322.0
129.0;-25.0;-267.0;-124;129.0;-97.0;-10.0;-226.0;-104.0;-212.0;-31.0
-36.0;-79.0;-325.0;1150;61.0;-285.0;157.0;-241.0;-107.0;-266.0;126.0
134.0;-218.0;-516.0;6;-168.0;-618.0;673.0;32.0;335.0;-293.0;67.0
-497.0;-96.0;-324.0;638;54.0;-410.0;252.0;-341.0;-94.0;-308.0;50.0
442.0;-26.0;-317.0;24;-67.0;-260.0;147.0;458.0;150.0;-262.0;295.0
382.0;-45.0;-299.0;68;-17.0;-191.0;79.0;472.0;103.0;-231.0;281.0
-496.0;-140.0;-365.0;413;-27.0;-398.0;231.0;-318.0;75.0;-343.0;203.0
-301.0;-152.0;-429.0;-453;-20.0;-528.0;362.0;-246.0;25.0;-436.0;114.0
-12.0;-90.0;-1.0;-217;271.0;1.0;-227.0;-319.0;-241.0;-97.0;210.0
844.0;-22.0;-256.0;-33;142.0;-24.0;-87.0;355.0;-95.0;-93.0;-53.0
-299.0;-377.0;-362.0;4;-48.0;-256.0;58.0;446.0;192.0;-268.0;327.0
58.0;-39.0;-298.0;106;-4.0;-302.0;208.0;-433.0;-4.0;-259.0;379.0
-202.0;-48.0;-264.0;143;107.0;-57.0;-21.0;-226.0;-95.0;-198.0;-5.0
-233.0;-81.0;-311.0;432;65.0;-213.0;107.0;-403.0;-96.0;-266.0;114.0
26.0;-379.0;-392.0;14;-64.0;-256.0;64.0;172.0;209.0;-250.0;531.0
386.0;-35.0;-322.0;3;-46.0;-249.0;182.0;250.0;93.0;-225.0;272.0
-6.0;-18.0;-263.0;339;121.0;-41.0;-58.0;351.0;-86.0;-114.0;88.0
867.0;106.0;-163.0;-122;60.0;-200.0;49.0;256.0;-1.0;-42.0;283.0
126.0;90.0;-135.0;781;211.0;61.0;-226.0;237.0;-167.0;135.0;113.0
136.0;-222.0;-516.0;5;-168.0;-618.0;674.0;45.0;334.0;-294.0;85.0
-471.0;129.0;-137.0;296;239.0;-212.0;-17.0;-11.0;-279.0;-52.0;434.0
-53.0;-169.0;-281.0;4;-163.0;-612.0;667.0;-26.0;332.0;-399.0;60.0
601.0;174.0;-56.0;203;262.0;44.0;-221.0;350.0;-190.0;95.0;115.0
-640.0;-340.0;-167.0;-125;67.0;-188.0;106.0;-267.0;-106.0;-392.0;9.0
-527.0;12.0;-225.0;168;61.0;-213.0;49.0;-268.0;-1.0;-173.0;26.0
-419.0;-46.0;-286.0;741;35.0;-349.0;183.0;-350.0;-4.0;-260.0;525.0
554.0;-64.0;-315.0;271;16.0;-205.0;50.0;366.0;93.0;-166.0;181.0
-120.0;-379.0;-394.0;27;-58.0;-254.0;61.0;51.0;206.0;-248.0;669.0
-362.0;-109.0;-392.0;87;-80.0;-479.0;336.0;-375.0;89.0;-394.0;215.0
819.0;-153.0;-414.0;-47;-62.0;-311.0;176.0;370.0;176.0;-352.0;288.0
976.0;-147.0;-408.0;-24;-36.0;-290.0;151.0;302.0;146.0;-331.0;300.0
-433.0;-29.0;-322.0;354;38.0;-174.0;53.0;-275.0;53.0;-284.0;22.0
-315.0;-314.0;-450.0;67;-71.0;-313.0;126.0;-550.0;250.0;-189.0;741.0
184.0;-288.0;-458.0;72;-96.0;-380.0;191.0;-508.0;272.0;-207.0;723.0
1265.0;141.0;-123.0;139;194.0;-21.0;-184.0;334.0;-88.0;47.0;-19.0
-26.0;-244.0;-647.0;1;-135.0;-612.0;692.0;-12.0;325.0;-521.0;188.0
-51.0;125.0;-104.0;187;215.0;62.0;-195.0;-306.0;-173.0;6.0;42.0
541.0;-257.0;-448.0;167;-114.0;-420.0;230.0;-398.0;280.0;-220.0;715.0
726.0;80.0;-148.0;-125;35.0;-141.0;53.0;382.0;23.0;3.0;350.0
842.0;58.0;-149.0;-190;80.0;-81.0;-13.0;301.0;-35.0;30.0;462.0
485.0;34.0;-163.0;75;120.0;-14.0;-81.0;344.0;-79.0;51.0;303.0
-9.0;-226.0;-653.0;0;-134.0;-615.0;693.0;17.0;324.0;-519.0;173.0
-55.0;-339.0;-212.0;-77;57.0;-213.0;113.0;-265.0;-104.0;-446.0;3.0
-123.0;83.0;-144.0;559;273.0;-289.0;-14.0;-195.0;-178.0;-65.0;278.0
-126.0;-335.0;-598.0;1;-135.0;-613.0;693.0;21.0;324.0;-522.0;135.0
233.0;161.0;-106.0;-84;168.0;-247.0;-8.0;308.0;-13.0;-35.0;330.0
-16.0;-342.0;-592.0;1;-136.0;-613.0;692.0;32.0;324.0;-521.0;143.0
-210.0;-157.0;-379.0;-31;40.0;-775.0;574.0;-217.0;98.0;-686.0;230.0
689.0;124.0;-136.0;-47;144.0;-80.0;-94.0;364.0;-54.0;15.0;328.0
-31.0;-341.0;-589.0;-1;-137.0;-608.0;690.0;2.0;326.0;-521.0;143.0
-647.0;59.0;-156.0;388;172.0;8.0;-153.0;77.0;-106.0;-46.0;49.0
-30.0;-340.0;-590.0;4;-137.0;-608.0;690.0;-7.0;327.0;-520.0;156.0
-288.0;2.0;-230.0;439;63.0;-226.0;52.0;-117.0;46.0;-173.0;67.0
-323.0;-163.0;-387.0;-36;50.0;-780.0;581.0;-254.0;103.0;-689.0;224.0
235.0;-176.0;-428.0;-6;53.0;-823.0;632.0;-156.0;163.0;-689.0;155.0
-654.0;-47.0;-321.0;2;-105.0;-264.0;287.0;-252.0;57.0;-217.0;-11.0
-28.0;-339.0;-591.0;1;-134.0;-599.0;690.0;-24.0;330.0;-517.0;148.0
-19.0;-337.0;-592.0;9;-134.0;-599.0;691.0;3.0;330.0;-516.0;144.0
449.0;-207.0;-456.0;1;3.0;-765.0;616.0;2.0;180.0;-558.0;155.0
16.0;-337.0;-592.0;2;-133.0;-600.0;693.0;-15.0;328.0;-516.0;170.0
14.0;-338.0;-592.0;-1;-132.0;-592.0;692.0;-28.0;329.0;-516.0;142.0
-12.0;-337.0;-591.0;3;-136.0;-446.0;691.0;15.0;402.0;-517.0;157.0
34.0;-339.0;-591.0;1;-135.0;-582.0;694.0;-7.0;331.0;-517.0;133.0
452.0;-401.0;-318.0;3;-532.0;-464.0;648.0;238.0;536.0;-409.0;366.0
-27.0;-236.0;-479.0;1;7.0;-766.0;577.0;-18.0;147.0;-545.0;205.0
-19.0;-339.0;-590.0;-1;-136.0;-652.0;690.0;-19.0;278.0;-518.0;136.0
63.0;529.0;384.0;-10;-152.0;194.0;35.0;180.0;75.0;78.0;435.0
694.0;-175.0;-74.0;589;-318.0;-124.0;337.0;276.0;227.0;-166.0;209.0
-11.0;-340.0;-589.0;2;-137.0;-658.0;690.0;-8.0;270.0;-518.0;126.0
-464.0;-310.0;-512.0;-4;2.0;-762.0;564.0;-71.0;141.0;-558.0;212.0
-424.0;-398.0;-537.0;13;1.0;-757.0;547.0;-62.0;134.0;-581.0;182.0
-5.0;-340.0;-589.0;1;-138.0;-658.0;689.0;-23.0;266.0;-518.0;144.0
185.0;-536.0;-528.0;5;-3.0;-720.0;561.0;8.0;124.0;-666.0;185.0
232.0;-524.0;-521.0;1;-5.0;-712.0;567.0;-30.0;122.0;-666.0;173.0
-16.0;-340.0;-586.0;8;-140.0;-668.0;689.0;-39.0;254.0;-518.0;134.0
-46.0;-437.0;-523.0;6;-188.0;-658.0;792.0;-52.0;243.0;-538.0;273.0
580.0;-149.0;-424.0;-5;-352.0;-487.0;702.0;57.0;459.0;-567.0;208.0
416.0;-139.0;-420.0;-3;-354.0;-485.0;702.0;42.0;461.0;-560.0;219.0
15.0;-296.0;-492.0;2;-251.0;-612.0;580.0;23.0;224.0;-476.0;107.0
-28.0;-444.0;-382.0;172;-599.0;-339.0;575.0;-195.0;574.0;-539.0;-33.0
78.0;-349.0;-565.0;-1;-144.0;-251.0;637.0;-81.0;273.0;-542.0;85.0
25.0;-349.0;-563.0;-2;-143.0;-228.0;636.0;-45.0;286.0;-545.0;222.0
-5.0;-294.0;-491.0;-2;-251.0;-613.0;580.0;-5.0;224.0;-478.0;107.0
4.0;-303.0;-493.0;-2;-252.0;-615.0;579.0;-17.0;225.0;-488.0;106.0
-126.0;8.0;488.0;-30;188.0;526.0;-383.0;-56.0;-337.0;219.0;107.0
-484.0;53.0;468.0;-2;-78.0;129.0;46.0;-51.0;9.0;30.0;226.0
259.0;329.0;496.0;67;-33.0;143.0;23.0;100.0;-82.0;-40.0;276.0
-136.0;-379.0;-413.0;2;-544.0;-476.0;712.0;54.0;610.0;-567.0;174.0
-65.0;-378.0;-409.0;-6;-547.0;-472.0;709.0;57.0;611.0;-567.0;198.0
108.0;-334.0;-354.0;-3;-571.0;-486.0;690.0;2.0;588.0;-573.0;231.0
134.0;-331.0;-354.0;3;-576.0;-475.0;687.0;-2.0;598.0;-577.0;234.0
165.0;-308.0;-343.0;-181;-551.0;-514.0;711.0;-239.0;565.0;-612.0;357.0
207.0;-334.0;-387.0;14;-493.0;-537.0;761.0;-22.0;554.0;-613.0;369.0
-168.0;82.0;-104.0;-2;-556.0;-458.0;689.0;32.0;585.0;-521.0;299.0
-155.0;77.0;-110.0;-7;-557.0;-463.0;693.0;41.0;585.0;-521.0;277.0
-187.0;138.0;-149.0;384;-556.0;-695.0;801.0;94.0;678.0;-828.0;218.0
-334.0;109.0;365.0;770;66.0;290.0;-161.0;-5.0;-207.0;371.0;70.0
54.0;-298.0;-509.0;4;-237.0;-620.0;586.0;-86.0;234.0;-484.0;141.0
-26.0;-352.0;-568.0;-4;-138.0;-215.0;638.0;34.0;305.0;-541.0;63.0
663.0;-237.0;-567.0;0;-245.0;-629.0;623.0;94.0;237.0;-590.0;77.0
408.0;-212.0;-544.0;1;-264.0;-627.0;637.0;-38.0;227.0;-577.0;170.0
-36.0;-377.0;-394.0;25;-61.0;-254.0;62.0;90.0;208.0;-248.0;666.0
-66.0;-353.0;-571.0;-1;-140.0;-234.0;642.0;25.0;304.0;-537.0;115.0
-48.0;-352.0;-574.0;1;-141.0;-243.0;643.0;32.0;305.0;-532.0;91.0
-127.0;-348.0;-580.0;1;-136.0;-257.0;650.0;75.0;317.0;-518.0;99.0
-97.0;-357.0;-590.0;-2;-92.0;-387.0;664.0;24.0;304.0;-499.0;89.0
216.0;-89.0;125.0;344;-227.0;146.0;79.0;-131.0;131.0;83.0;266.0
-111.0;-354.0;-557.0;-4;-78.0;-607.0;603.0;-46.0;145.0;-502.0;140.0
78.0;-209.0;-456.0;-5;-152.0;-115.0;566.0;-117.0;311.0;-425.0;46.0
-465.0;-369.0;-350.0;-5;-1.0;-339.0;171.0;185.0;117.0;-322.0;205.0
458.0;-353.0;-367.0;2;1.0;-332.0;167.0;156.0;119.0;-335.0;217.0
170.0;-258.0;-421.0;0;-10.0;-356.0;185.0;-3.0;107.0;-224.0;257.0
-163.0;-276.0;-426.0;6;-6.0;-360.0;184.0;18.0;102.0;-234.0;273.0
306.0;64.0;359.0;-48;56.0;396.0;-218.0;-239.0;-117.0;216.0;205.0
108.0;-205.0;-452.0;3;-152.0;-128.0;565.0;-148.0;327.0;-426.0;48.0
215.0;83.0;385.0;177;18.0;433.0;-227.0;-286.0;-30.0;195.0;660.0
215.0;79.0;380.0;118;10.0;418.0;-210.0;-356.0;-33.0;178.0;669.0
-295.0;-381.0;-209.0;1;-438.0;-175.0;404.0;210.0;393.0;-305.0;68.0
239.0;7.0;244.0;122;-25.0;520.0;-197.0;348.0;-104.0;255.0;71.0
55.0;-203.0;-450.0;2;-155.0;-124.0;566.0;-142.0;347.0;-428.0;56.0
-98.0;-184.0;-413.0;1;-156.0;-257.0;600.0;-125.0;443.0;-440.0;62.0
-234.0;-241.0;-409.0;3;-155.0;-339.0;619.0;-32.0;428.0;-417.0;-76.0
-215.0;-255.0;-416.0;1;-157.0;-381.0;624.0;-11.0;419.0;-391.0;-82.0
-64.0;-184.0;-395.0;-11;-158.0;-478.0;626.0;-1.0;359.0;-358.0;-67.0
64.0;-172.0;-400.0;3;-159.0;-509.0;629.0;-10.0;341.0;-358.0;-58.0
91.0;-194.0;-404.0;7;-160.0;-518.0;626.0;-19.0;329.0;-366.0;-81.0
214.0;-227.0;-414.0;-1;-160.0;-511.0;621.0;26.0;325.0;-379.0;-65.0
68.0;-294.0;-419.0;-6;-159.0;-494.0;613.0;-15.0;325.0;-395.0;-65.0
362.0;-212.0;-543.0;5;-272.0;-602.0;640.0;13.0;238.0;-573.0;163.0
-182.0;-277.0;-422.0;1;-153.0;-489.0;592.0;-75.0;294.0;-400.0;-65.0
-380.0;-272.0;-547.0;2;-378.0;-483.0;706.0;-18.0;472.0;-585.0;183.0
592.0;-339.0;-565.0;11;-249.0;-643.0;576.0;138.0;153.0;-431.0;66.0
-446.0;-310.0;-565.0;-3;-230.0;-615.0;565.0;-45.0;205.0;-659.0;162.0
-313.0;-254.0;-420.0;-6;-150.0;-488.0;584.0;-103.0;282.0;-398.0;-48.0
-192.0;14.0;-345.0;-2;-149.0;-523.0;561.0;-32.0;212.0;-262.0;-81.0
-58.0;34.0;-333.0;-6;-155.0;-574.0;586.0;-14.0;222.0;-249.0;-40.0
-56.0;37.0;-330.0;-2;-155.0;-576.0;587.0;-11.0;222.0;-248.0;-53.0
-49.0;-286.0;-594.0;-3;-231.0;-617.0;565.0;21.0;202.0;-673.0;171.0
193.0;-334.0;-529.0;3;-162.0;-601.0;626.0;300.0;242.0;-542.0;-74.0
293.0;-324.0;-588.0;-3;-238.0;-598.0;570.0;11.0;209.0;-675.0;168.0
811.0;-184.0;-413.0;-84;-96.0;-433.0;262.0;471.0;237.0;-379.0;259.0
106.0;-379.0;-589.0;-3;-247.0;-588.0;580.0;-35.0;222.0;-675.0;174.0
204.0;-323.0;-545.0;12;-161.0;-598.0;632.0;315.0;252.0;-559.0;-63.0
-205.0;-133.0;-392.0;1;68.0;-282.0;96.0;30.0;16.0;-300.0;270.0
-418.0;-217.0;-431.0;2;53.0;-310.0;130.0;-15.0;26.0;-347.0;235.0
368.0;69.0;-264.0;7;32.0;-287.0;129.0;130.0;47.0;-224.0;321.0
379.0;-2.0;-291.0;2;51.0;-265.0;103.0;129.0;13.0;-204.0;324.0
384.0;-8.0;-290.0;-1;54.0;-260.0;99.0;134.0;10.0;-195.0;312.0
338.0;-10.0;-285.0;3;56.0;-256.0;94.0;173.0;5.0;-186.0;309.0
286.0;-23.0;-279.0;-14;62.0;-244.0;82.0;164.0;-4.0;-170.0;176.0
110.0;-96.0;-275.0;181;68.0;-225.0;67.0;100.0;-2.0;-143.0;101.0
-237.0;-195.0;-275.0;140;45.0;-241.0;86.0;-37.0;29.0;-149.0;60.0
719.0;-389.0;-438.0;-1035;33.0;91.0;305.0;-391.0;-83.0;-155.0;124.0
447.0;-275.0;-303.0;-93;32.0;-254.0;104.0;-156.0;42.0;-144.0;170.0
-191.0;-363.0;-378.0;-36;-75.0;-343.0;204.0;-56.0;147.0;-232.0;197.0
27.0;-387.0;-390.0;-11;-77.0;-340.0;205.0;0.0;156.0;-230.0;211.0
-25.0;-411.0;-388.0;3;-73.0;-348.0;211.0;11.0;157.0;-231.0;211.0
-514.0;-431.0;-383.0;-172;-105.0;-386.0;255.0;13.0;205.0;-320.0;77.0
14.0;-416.0;-420.0;91;-166.0;-453.0;333.0;-211.0;269.0;-417.0;119.0
-28.0;-428.0;-458.0;-123;-196.0;-497.0;387.0;-428.0;307.0;-429.0;359.0
118.0;-447.0;-429.0;-49;-226.0;-503.0;410.0;-228.0;339.0;-380.0;462.0
-13.0;-410.0;-604.0;0;-150.0;-516.0;664.0;-9.0;330.0;-573.0;154.0
423.0;26.0;-393.0;-18;-191.0;-606.0;451.0;157.0;269.0;-180.0;271.0
