InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RUA_ accZ
-149;315.0;-155.0;75;-70.0;98.0;-216.0;69.0;7.0;691;-50.0
-107;155.0;-77.0;76;31.0;-38.0;-289.0;-52.0;139.0;872;13.0
-155;193.0;417.0;-152;284.0;513.0;-252.0;-510.0;115.0;-328;111.0
-154;-267.0;-117.0;-6;-361.0;180.0;-652.0;250.0;-496.0;638;76.0
-173;-201.0;-113.0;50;-246.0;328.0;-625.0;290.0;-399.0;787;126.0
-163;195.0;142.0;76;119.0;231.0;-284.0;50.0;-63.0;942;256.0
-166;388.0;134.0;-65;-111.0;164.0;-247.0;-25.0;-148.0;627;103.0
-160;362.0;-606.0;-127;-742.0;294.0;455.0;645.0;-783.0;788;730.0
-156;282.0;123.0;-63;25.0;131.0;-245.0;43.0;-126.0;796;87.0
-144;280.0;144.0;-63;72.0;69.0;-226.0;20.0;-105.0;823;33.0
-170;249.0;-574.0;-19;-799.0;132.0;365.0;642.0;-713.0;807;101.0
-170;255.0;-552.0;-19;-814.0;93.0;328.0;655.0;-662.0;798;13.0
-168;7.0;131.0;-67;-128.0;175.0;-361.0;-4.0;-108.0;735;120.0
-169;250.0;-544.0;-19;-820.0;2.0;313.0;670.0;-653.0;797;-57.0
-169;249.0;-543.0;-19;-821.0;3.0;312.0;669.0;-656.0;795;-77.0
-155;-146.0;-52.0;-48;-208.0;214.0;-576.0;258.0;-242.0;769;119.0
-155;113.0;-16.0;-64;-294.0;202.0;-596.0;149.0;-320.0;792;103.0
-159;123.0;16.0;27;-56.0;359.0;-356.0;171.0;-207.0;759;117.0
-158;248.0;24.0;-69;-236.0;193.0;-407.0;96.0;-258.0;770;84.0
-97;103.0;-4.0;-71;-137.0;67.0;-436.0;147.0;-284.0;671;-5.0
-133;408.0;-550.0;-157;-51.0;286.0;489.0;485.0;-543.0;64;270.0
-157;402.0;-237.0;112;-132.0;500.0;-55.0;122.0;-274.0;338;353.0
-156;15.0;29.0;29;-17.0;296.0;-387.0;157.0;-197.0;834;154.0
-135;-135.0;-76.0;-70;-218.0;117.0;-624.0;243.0;-313.0;934;26.0
-163;327.0;-178.0;112;63.0;501.0;-201.0;54.0;-16.0;816;570.0
-93;143.0;-8.0;-69;-192.0;39.0;-452.0;108.0;-383.0;539;118.0
-133;95.0;-3.0;-68;-129.0;202.0;-450.0;144.0;-329.0;841;90.0
-162;383.0;-171.0;-178;-90.0;444.0;-159.0;40.0;71.0;832;473.0
-157;-112.0;-33.0;69;-275.0;53.0;-600.0;194.0;-548.0;689;12.0
-155;110.0;50.0;55;-37.0;171.0;-375.0;126.0;-345.0;838;269.0
-156;204.0;18.0;-62;-191.0;117.0;-363.0;117.0;-365.0;843;100.0
-157;324.0;52.0;-59;-228.0;219.0;-371.0;55.0;-367.0;823;127.0
-158;298.0;191.0;20;150.0;165.0;-98.0;128.0;-199.0;882;38.0
-170;212.0;-171.0;5;98.0;206.0;-436.0;71.0;200.0;818;183.0
-157;418.0;612.0;-88;746.0;193.0;402.0;-644.0;703.0;831;139.0
-151;252.0;-70.0;-8;-213.0;159.0;-507.0;156.0;-35.0;377;548.0
-151;356.0;-118.0;-7;-227.0;413.0;-467.0;169.0;-72.0;385;378.0
-160;375.0;-119.0;-6;-235.0;290.0;-472.0;177.0;-70.0;587;325.0
-167;193.0;-22.0;-14;-182.0;288.0;-518.0;137.0;175.0;829;-115.0
-168;-162.0;120.0;-37;-5.0;87.0;-450.0;61.0;11.0;813;27.0
-154;-266.0;199.0;-40;186.0;203.0;-421.0;252.0;-62.0;731;148.0
-168;-156.0;119.0;-37;-14.0;104.0;-441.0;61.0;-14.0;813;67.0
-168;-136.0;118.0;-37;-43.0;1.0;-410.0;66.0;-81.0;784;-75.0
-168;-50.0;77.0;-37;-160.0;40.0;-420.0;145.0;-114.0;703;-6.0
-171;-288.0;-241.0;85;-416.0;59.0;-563.0;420.0;-423.0;815;200.0
-168;-34.0;68.0;-37;-159.0;-49.0;-421.0;153.0;-114.0;695;-87.0
-151;-204.0;-123.0;-53;-326.0;388.0;-545.0;411.0;-470.0;738;190.0
-144;-116.0;-131.0;-67;-361.0;182.0;-527.0;403.0;-506.0;648;210.0
-168;-26.0;62.0;-37;-155.0;-33.0;-400.0;151.0;-128.0;678;-25.0
-156;86.0;-229.0;-39;-516.0;169.0;-498.0;437.0;-544.0;663;82.0
-156;197.0;-191.0;-48;-528.0;205.0;-511.0;432.0;-548.0;754;150.0
-168;-32.0;65.0;-37;-151.0;-39.0;-409.0;146.0;-92.0;681;-91.0
-168;-46.0;72.0;-37;-144.0;-26.0;-417.0;134.0;-83.0;688;-77.0
-164;76.0;-9.0;-42;-118.0;-10.0;-426.0;215.0;-235.0;547;51.0
-156;-96.0;-120.0;-6;-256.0;-10.0;-466.0;359.0;-312.0;795;-45.0
-156;45.0;-78.0;-52;-365.0;169.0;-495.0;269.0;-379.0;762;40.0
17;-145.0;-82.0;26;-356.0;236.0;-587.0;216.0;-437.0;2017;-42.0
-157;-39.0;-96.0;-5;-312.0;178.0;-485.0;284.0;-409.0;793;103.0
-158;1.0;-136.0;-26;-360.0;94.0;-546.0;286.0;-478.0;788;140.0
-168;-225.0;-155.0;36;-300.0;-229.0;-554.0;301.0;-348.0;535;-370.0
-141;-5.0;-69.0;-20;-286.0;-6.0;-450.0;284.0;-309.0;613;60.0
-158;21.0;-59.0;-20;-280.0;-95.0;-455.0;241.0;-217.0;893;-79.0
-169;-55.0;75.0;-37;-140.0;-122.0;-406.0;124.0;-111.0;678;-66.0
-168;-53.0;75.0;-37;-138.0;-85.0;-401.0;121.0;-116.0;678;-6.0
-156;-62.0;-148.0;-27;-311.0;178.0;-580.0;302.0;-420.0;792;112.0
-156;-154.0;-151.0;-24;-239.0;181.0;-552.0;327.0;-402.0;791;102.0
-158;-38.0;-48.0;-24;-205.0;235.0;-476.0;228.0;-313.0;777;-109.0
-157;-132.0;-145.0;-24;-357.0;329.0;-472.0;382.0;-224.0;781;-44.0
-157;-128.0;-143.0;-24;-345.0;306.0;-472.0;374.0;-223.0;783;-65.0
-157;-74.0;-120.0;-24;-313.0;246.0;-468.0;317.0;-250.0;787;-29.0
-157;-38.0;-89.0;-24;-282.0;208.0;-445.0;279.0;-243.0;783;-16.0
-157;-27.0;-81.0;-24;-274.0;203.0;-440.0;270.0;-234.0;783;-45.0
-157;-24.0;-78.0;-24;-271.0;199.0;-440.0;265.0;-231.0;787;-56.0
-157;-27.0;-76.0;-24;-269.0;198.0;-441.0;263.0;-229.0;788;-61.0
-158;-20.0;-57.0;-93;-221.0;372.0;-483.0;240.0;-219.0;789;48.0
-158;-19.0;-42.0;-123;-165.0;215.0;-491.0;213.0;-186.0;786;-70.0
-158;-18.0;-25.0;-122;-125.0;239.0;-487.0;197.0;-157.0;799;-72.0
-162;2.0;31.0;-37;-156.0;-44.0;-419.0;166.0;97.0;575;-217.0
-159;90.0;-28.0;-37;-171.0;79.0;-339.0;208.0;81.0;875;-311.0
-169;599.0;-475.0;-108;-603.0;294.0;294.0;718.0;-373.0;796;63.0
-165;-367.0;-392.0;44;-486.0;128.0;-549.0;499.0;-422.0;801;-129.0
-170;111.0;-586.0;-160;-785.0;346.0;74.0;684.0;-745.0;843;122.0
-96;341.0;-596.0;141;-800.0;34.0;-27.0;666.0;-745.0;619;21.0
-167;37.0;-612.0;114;-771.0;136.0;-97.0;801.0;-735.0;823;-156.0
-157;201.0;-576.0;171;-773.0;90.0;-86.0;767.0;-710.0;669;37.0
-165;20.0;-583.0;-179;-771.0;225.0;-102.0;676.0;-741.0;796;125.0
-149;108.0;-590.0;176;-804.0;44.0;-154.0;675.0;-743.0;865;33.0
176;-217.0;-142.0;44;-340.0;110.0;-600.0;183.0;-478.0;807;86.0
178;-208.0;-151.0;64;-350.0;198.0;-568.0;189.0;-479.0;797;300.0
-164;-165.0;-70.0;47;-222.0;284.0;-605.0;109.0;-455.0;809;311.0
177;590.0;-367.0;-41;-448.0;204.0;232.0;268.0;-294.0;810;190.0
178;589.0;-331.0;94;-466.0;44.0;217.0;228.0;-276.0;684;176.0
-132;409.0;-267.0;-46;-102.0;195.0;96.0;187.0;0.0;762;44.0
-11;413.0;-268.0;-46;-64.0;254.0;92.0;203.0;-2.0;618;14.0
171;430.0;-212.0;-34;-104.0;187.0;113.0;88.0;-59.0;842;217.0
168;363.0;-132.0;69;-64.0;138.0;-247.0;-29.0;186.0;800;195.0
168;351.0;-132.0;72;-64.0;185.0;-257.0;-30.0;176.0;809;231.0
-164;-168.0;-72.0;46;-211.0;272.0;-605.0;111.0;-436.0;807;269.0
-163;-336.0;-170.0;31;-143.0;186.0;-680.0;153.0;-250.0;817;133.0
-167;193.0;113.0;-46;46.0;133.0;-350.0;-284.0;-130.0;802;197.0
-155;-265.0;-168.0;1;-8.0;20.0;-501.0;-88.0;-244.0;732;157.0
-156;-273.0;-156.0;1;-60.0;-28.0;-533.0;-64.0;-251.0;695;159.0
-163;-78.0;-25.0;1;-159.0;-26.0;-586.0;-51.0;-343.0;676;96.0
-163;-115.0;-48.0;1;-178.0;44.0;-606.0;-21.0;-343.0;693;-20.0
-160;-11.0;369.0;-130;473.0;134.0;-445.0;-263.0;172.0;347;-38.0
-131;-15.0;139.0;-133;68.0;182.0;-515.0;-87.0;-186.0;664;-86.0
-145;350.0;-83.0;-158;-303.0;135.0;-130.0;450.0;-425.0;787;-52.0
-161;-177.0;-85.0;1;-221.0;126.0;-641.0;36.0;-397.0;801;-65.0
-159;55.0;-71.0;-11;-178.0;144.0;-64.0;405.0;-448.0;456;165.0
-159;-253.0;54.0;-49;-25.0;-24.0;-497.0;328.0;-258.0;4726;-4.0
-168;-35.0;-139.0;-25;-202.0;415.0;-44.0;458.0;-473.0;1039;104.0
-165;156.0;-230.0;-152;-377.0;104.0;21.0;498.0;-543.0;782;54.0
184;-438.0;-278.0;23;16.0;212.0;-674.0;95.0;-191.0;804;456.0
-162;305.0;-466.0;-20;-699.0;353.0;109.0;634.0;-761.0;673;128.0
-161;-191.0;-92.0;1;-289.0;12.0;-636.0;95.0;-413.0;807;-21.0
-142;411.0;-571.0;-171;-806.0;201.0;33.0;657.0;-699.0;689;62.0
-173;42.0;-571.0;-172;-818.0;27.0;-79.0;649.0;-729.0;1188;21.0
-156;120.0;-514.0;-36;-777.0;374.0;2.0;617.0;-742.0;809;115.0
-168;365.0;-617.0;-156;-752.0;169.0;-23.0;699.0;-699.0;660;42.0
-166;54.0;-555.0;-43;-798.0;346.0;-89.0;656.0;-743.0;741;130.0
-167;361.0;-633.0;-151;-760.0;171.0;-49.0;701.0;-703.0;743;84.0
-170;338.0;-615.0;-159;-759.0;194.0;-21.0;701.0;-700.0;723;126.0
-172;-262.0;-480.0;-122;-802.0;241.0;114.0;601.0;-831.0;751;567.0
-156;173.0;-557.0;171;-793.0;5.0;-100.0;736.0;-703.0;631;24.0
-159;-352.0;303.0;68;510.0;142.0;-566.0;-498.0;561.0;824;66.0
-156;375.0;-536.0;-180;-768.0;48.0;-72.0;831.0;-630.0;802;-139.0
-157;629.0;-465.0;-139;-672.0;278.0;535.0;484.0;-778.0;801;675.0
-156;-385.0;-394.0;209;-655.0;25.0;-324.0;584.0;-730.0;822;153.0
-159;165.0;80.0;-15;34.0;-2.0;-508.0;78.0;-262.0;1816;3.0
-160;88.0;-672.0;100;-731.0;222.0;267.0;754.0;-733.0;804;-17.0
-167;-293.0;-494.0;97;-800.0;385.0;-190.0;653.0;-830.0;795;110.0
-159;288.0;-627.0;99;-756.0;33.0;340.0;686.0;-700.0;805;-64.0
-148;35.0;-477.0;171;-852.0;153.0;-285.0;720.0;-664.0;715;-2.0
-156;405.0;-518.0;180;-759.0;120.0;-62.0;827.0;-636.0;814;-32.0
-159;308.0;-645.0;99;-738.0;63.0;407.0;684.0;-667.0;807;60.0
-144;626.0;-222.0;-105;-777.0;453.0;170.0;400.0;-331.0;659;-190.0
-158;522.0;-594.0;-155;-686.0;265.0;524.0;788.0;-712.0;802;36.0
-162;378.0;583.0;-126;749.0;249.0;233.0;-696.0;657.0;1372;14.0
-87;509.0;-462.0;-154;-827.0;80.0;426.0;503.0;-547.0;537;-29.0
-111;559.0;-525.0;144;-662.0;93.0;82.0;722.0;-583.0;112;-129.0
-128;538.0;-534.0;144;-696.0;207.0;103.0;711.0;-598.0;495;-171.0
-149;617.0;-482.0;-140;-523.0;211.0;391.0;500.0;-430.0;1325;178.0
-156;141.0;-559.0;-116;-823.0;290.0;341.0;639.0;-769.0;775;138.0
-159;148.0;-154.0;-134;81.0;150.0;-499.0;226.0;328.0;778;-76.0
-134;-224.0;-531.0;81;-797.0;111.0;-68.0;586.0;-759.0;148;23.0
-166;462.0;-568.0;159;-732.0;300.0;437.0;581.0;-616.0;783;-59.0
-162;-7.0;-558.0;140;-805.0;300.0;269.0;643.0;-762.0;804;77.0
-162;45.0;-583.0;-151;-804.0;82.0;216.0;668.0;-739.0;802;-76.0
-174;106.0;-615.0;-98;-780.0;331.0;290.0;694.0;-802.0;804;787.0
-158;493.0;-624.0;-154;-656.0;367.0;483.0;779.0;-831.0;753;216.0
-163;-344.0;-177.0;31;-131.0;303.0;-673.0;153.0;-240.0;816;129.0
-203;285.0;-563.0;152;-821.0;-17.0;-16.0;669.0;-739.0;1852;-101.0
-162;201.0;-567.0;-151;-807.0;3.0;350.0;671.0;-725.0;770;210.0
-168;-434.0;-294.0;-10;-121.0;38.0;-533.0;355.0;-308.0;483;77.0
-174;112.0;-613.0;-98;-783.0;347.0;285.0;691.0;-809.0;811;480.0
-152;-316.0;-138.0;-37;-311.0;400.0;-550.0;457.0;-495.0;687;329.0
-163;158.0;-536.0;-151;-834.0;11.0;269.0;653.0;-662.0;796;-153.0
-162;44.0;-582.0;-151;-804.0;100.0;210.0;666.0;-738.0;795;-104.0
-165;16.0;-559.0;-109;-806.0;193.0;-161.0;661.0;-754.0;902;191.0
-164;13.0;-467.0;-180;-884.0;29.0;-25.0;633.0;-691.0;707;-100.0
-169;355.0;-607.0;143;-783.0;67.0;-127.0;696.0;-725.0;800;118.0
175;-350.0;-316.0;43;-512.0;213.0;-660.0;479.0;-238.0;800;27.0
176;-266.0;-169.0;43;-349.0;180.0;-608.0;204.0;-512.0;802;-9.0
-158;112.0;-595.0;-151;-796.0;184.0;279.0;684.0;-725.0;787;-162.0
-168;119.0;-19.0;91;-129.0;192.0;-776.0;174.0;-326.0;465;22.0
-155;147.0;-552.0;171;-797.0;-65.0;-135.0;745.0;-689.0;604;152.0
-153;729.0;-594.0;-100;-599.0;-84.0;728.0;580.0;-578.0;799;192.0
-171;-168.0;-82.0;-8;-338.0;229.0;-526.0;63.0;-167.0;1032;-262.0
-146;-76.0;-613.0;130;-777.0;183.0;80.0;669.0;-777.0;778;115.0
-146;-387.0;-209.0;-11;-349.0;235.0;-635.0;261.0;-481.0;685;-13.0
-160;113.0;-92.0;-19;17.0;-39.0;-415.0;-59.0;230.0;-63;-169.0
-163;148.0;-547.0;-151;-828.0;110.0;277.0;661.0;-683.0;799;-219.0
-161;407.0;-234.0;109;-83.0;591.0;-25.0;96.0;-271.0;522;719.0
-120;555.0;-628.0;158;-630.0;290.0;389.0;689.0;-638.0;724;2.0
-156;447.0;-536.0;180;-753.0;50.0;-25.0;828.0;-581.0;812;-271.0
-151;-474.0;-554.0;-10;-735.0;-59.0;-681.0;711.0;-603.0;792;-256.0
-162;444.0;-640.0;-124;-614.0;441.0;401.0;625.0;-638.0;802;-92.0
-160;289.0;-628.0;-154;-741.0;461.0;452.0;786.0;-855.0;756;335.0
-163;302.0;-619.0;-154;-754.0;132.0;402.0;690.0;-717.0;811;-44.0
-163;304.0;-617.0;-154;-756.0;118.0;399.0;689.0;-717.0;811;-9.0
-163;320.0;-615.0;-154;-753.0;106.0;406.0;684.0;-705.0;804;-31.0
-165;457.0;-639.0;153;-709.0;277.0;588.0;711.0;-566.0;797;290.0
-186;164.0;-460.0;-98;-877.0;-76.0;140.0;566.0;-680.0;653;-190.0
-163;331.0;-613.0;-153;-752.0;106.0;409.0;678.0;-702.0;813;-26.0
-160;72.0;-668.0;100;-734.0;145.0;267.0;753.0;-735.0;799;-36.0
179;-336.0;-259.0;42;-472.0;123.0;-583.0;337.0;-599.0;779;-139.0
