InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
291.0;525.0;16;359.0;-682.0;48.0;-570.0;-855.0;-566.0
915.0;-668.0;-147;761.0;237.0;3.0;367.0;-355.0;209.0
911.0;-668.0;-147;760.0;237.0;-7.0;367.0;-354.0;208.0
247.0;460.0;41;382.0;644.0;306.0;508.0;-793.0;-452.0
914.0;-667.0;-147;760.0;236.0;-1.0;367.0;-351.0;207.0
576.0;519.0;-125;749.0;705.0;629.0;497.0;-821.0;-587.0
914.0;-669.0;-147;759.0;236.0;-3.0;367.0;-350.0;206.0
387.0;-244.0;55;565.0;371.0;114.0;211.0;-490.0;317.0
370.0;-48.0;47;616.0;375.0;-42.0;171.0;-500.0;352.0
363.0;-32.0;47;613.0;374.0;-218.0;164.0;-510.0;349.0
292.0;90.0;15;630.0;405.0;235.0;263.0;-576.0;215.0
227.0;247.0;12;488.0;598.0;296.0;334.0;-695.0;-29.0
246.0;263.0;37;462.0;656.0;347.0;344.0;-703.0;-120.0
249.0;269.0;37;453.0;669.0;343.0;346.0;-712.0;-139.0
241.0;271.0;39;427.0;727.0;284.0;348.0;-795.0;-319.0
212.0;239.0;39;431.0;782.0;-16.0;319.0;-852.0;-495.0
223.0;217.0;39;450.0;794.0;-37.0;308.0;-847.0;-510.0
224.0;224.0;39;443.0;792.0;181.0;324.0;-849.0;-511.0
110.0;326.0;39;410.0;706.0;162.0;482.0;-851.0;-531.0
18.0;356.0;39;376.0;687.0;281.0;517.0;-795.0;-526.0
946.0;-649.0;-146;936.0;297.0;42.0;386.0;-758.0;-186.0
125.0;95.0;152;183.0;894.0;-173.0;317.0;-863.0;-699.0
123.0;106.0;152;153.0;892.0;-233.0;327.0;-862.0;-700.0
135.0;117.0;152;120.0;889.0;-245.0;342.0;-859.0;-699.0
39.0;481.0;39;171.0;764.0;-119.0;634.0;-954.0;-818.0
-134.0;252.0;167;95.0;709.0;-90.0;696.0;-911.0;-778.0
-186.0;247.0;168;84.0;703.0;32.0;702.0;-912.0;-774.0
73.0;311.0;-2;38.0;803.0;303.0;579.0;-860.0;-657.0
-453.0;217.0;135;-401.0;756.0;1115.0;639.0;-792.0;-738.0
76.0;291.0;-2;64.0;855.0;270.0;462.0;-799.0;-659.0
81.0;293.0;-2;60.0;857.0;107.0;453.0;-790.0;-658.0
88.0;477.0;27;263.0;716.0;277.0;521.0;-854.0;-445.0
385.0;338.0;-83;454.0;526.0;1407.0;332.0;-781.0;18.0
-350.0;392.0;81;287.0;685.0;-77.0;586.0;-293.0;-389.0
-465.0;447.0;101;49.0;726.0;14.0;651.0;-498.0;-446.0
250.0;215.0;80;439.0;819.0;-361.0;347.0;-775.0;-529.0
269.0;150.0;81;479.0;845.0;-27.0;265.0;-814.0;-589.0
263.0;144.0;80;483.0;848.0;11.0;258.0;-814.0;-595.0
192.0;146.0;77;511.0;840.0;365.0;301.0;-818.0;-633.0
376.0;169.0;148;267.0;751.0;407.0;655.0;-857.0;-610.0
516.0;-476.0;157;186.0;488.0;599.0;512.0;-557.0;-234.0
385.0;513.0;41;23.0;667.0;18.0;481.0;-802.0;-413.0
152.0;621.0;-13;116.0;683.0;244.0;591.0;-869.0;-813.0
12.0;450.0;17;450.0;597.0;318.0;417.0;-703.0;-566.0
379.0;372.0;16;425.0;584.0;-155.0;327.0;-553.0;-558.0
366.0;345.0;16;461.0;574.0;-205.0;318.0;-551.0;-532.0
301.0;523.0;16;351.0;-688.0;-58.0;-583.0;-853.0;-595.0
334.0;250.0;14;164.0;-790.0;287.0;-609.0;849.0;-583.0
964.0;-20.0;54;818.0;747.0;1081.0;523.0;-824.0;-352.0
815.0;-629.0;130;804.0;-126.0;172.0;-262.0;195.0;424.0
545.0;-315.0;171;138.0;701.0;847.0;630.0;-743.0;-419.0
356.0;28.0;172;83.0;-764.0;-697.0;-641.0;836.0;-613.0
683.0;-471.0;29;834.0;-64.0;-68.0;-187.0;-222.0;652.0
489.0;154.0;-26;550.0;466.0;135.0;-85.0;-297.0;634.0
478.0;119.0;-26;569.0;462.0;192.0;-89.0;-268.0;646.0
638.0;45.0;-26;595.0;433.0;-223.0;-153.0;-467.0;565.0
-192.0;593.0;25;284.0;613.0;49.0;447.0;-764.0;-298.0
57.0;-206.0;135;-286.0;753.0;-43.0;630.0;-932.0;-820.0
-20.0;179.0;135;-253.0;835.0;17.0;548.0;-791.0;-982.0
759.0;-489.0;16;922.0;-93.0;-121.0;93.0;261.0;283.0
-63.0;265.0;135;-457.0;766.0;52.0;639.0;-832.0;-867.0
142.0;359.0;141;-156.0;798.0;-75.0;577.0;-848.0;-623.0
214.0;191.0;151;-473.0;819.0;-370.0;567.0;-871.0;-661.0
5.0;594.0;105;288.0;691.0;363.0;519.0;-599.0;-642.0
923.0;-555.0;16;888.0;-76.0;-91.0;156.0;84.0;266.0
31.0;478.0;53;352.0;638.0;518.0;422.0;-762.0;-613.0
-38.0;339.0;152;-378.0;743.0;63.0;662.0;-813.0;-617.0
-377.0;402.0;80;293.0;660.0;41.0;596.0;-239.0;-334.0
-471.0;415.0;80;281.0;645.0;23.0;603.0;-224.0;-287.0
-449.0;409.0;80;284.0;650.0;97.0;601.0;-227.0;-300.0
-89.0;214.0;135;-318.0;840.0;10.0;537.0;-900.0;-853.0
377.0;266.0;-133;463.0;780.0;528.0;617.0;-832.0;-615.0
592.0;152.0;134;822.0;736.0;-82.0;616.0;-944.0;-558.0
933.0;-562.0;16;879.0;-75.0;-157.0;163.0;82.0;242.0
1026.0;-663.0;-154;1010.0;128.0;-143.0;248.0;346.0;214.0
841.0;84.0;154;119.0;784.0;-694.0;603.0;-813.0;-469.0
855.0;-551.0;173;764.0;-19.0;453.0;151.0;144.0;324.0
441.0;316.0;153;-166.0;859.0;-753.0;471.0;-818.0;-536.0
378.0;78.0;7;-239.0;887.0;282.0;403.0;-910.0;-586.0
910.0;-587.0;19;872.0;-19.0;163.0;194.0;156.0;296.0
944.0;-760.0;-174;600.0;476.0;-17.0;268.0;-513.0;138.0
948.0;-763.0;-174;607.0;474.0;13.0;272.0;-519.0;116.0
286.0;543.0;39;376.0;646.0;-1528.0;476.0;-801.0;-401.0
349.0;329.0;25;554.0;593.0;-1208.0;418.0;-743.0;-107.0
866.0;-589.0;48;835.0;-15.0;331.0;-133.0;305.0;320.0
774.0;-521.0;42;920.0;23.0;98.0;-81.0;303.0;403.0
387.0;388.0;106;-384.0;948.0;-190.0;229.0;-797.0;-336.0
908.0;-546.0;-155;982.0;225.0;130.0;258.0;-648.0;54.0
994.0;-534.0;-43;996.0;120.0;48.0;239.0;-121.0;269.0
16.0;374.0;12;-151.0;848.0;-609.0;448.0;-768.0;-490.0
949.0;-762.0;-174;603.0;459.0;-145.0;287.0;-568.0;79.0
555.0;-745.0;-139;566.0;193.0;902.0;308.0;132.0;500.0
872.0;-654.0;-147;961.0;292.0;88.0;372.0;-816.0;-345.0
294.0;281.0;87;60.0;-775.0;1207.0;-616.0;860.0;-650.0
555.0;-619.0;-17;655.0;-57.0;-49.0;-84.0;205.0;485.0
1006.0;-417.0;-141;1024.0;77.0;9.0;98.0;-47.0;287.0
795.0;-65.0;-175;847.0;-760.0;42.0;-637.0;846.0;-534.0
294.0;478.0;1;289.0;701.0;1073.0;516.0;-814.0;-496.0
322.0;497.0;-2;-191.0;699.0;560.0;527.0;-817.0;-530.0
518.0;-74.0;3;1045.0;381.0;655.0;215.0;-658.0;21.0
1022.0;-170.0;-28;1002.0;697.0;-528.0;492.0;216.0;83.0
788.0;-653.0;116;810.0;-161.0;-1029.0;-220.0;111.0;428.0
815.0;-651.0;-13;821.0;-80.0;711.0;-204.0;-1.0;468.0
-299.0;372.0;31;364.0;537.0;-310.0;274.0;-686.0;-162.0
928.0;-749.0;-175;492.0;500.0;1257.0;250.0;-434.0;138.0
952.0;-337.0;146;777.0;824.0;1144.0;540.0;819.0;-306.0
689.0;-130.0;7;472.0;366.0;-506.0;-132.0;-259.0;486.0
1128.0;-673.0;-171;406.0;569.0;-39.0;212.0;-345.0;-139.0
413.0;-634.0;-139;708.0;374.0;-54.0;415.0;-763.0;-699.0
437.0;-635.0;-139;720.0;369.0;-29.0;409.0;-775.0;-695.0
-185.0;163.0;168;144.0;747.0;-215.0;647.0;944.0;-820.0
443.0;285.0;104;-475.0;957.0;1633.0;252.0;-754.0;-410.0
850.0;-645.0;16;782.0;56.0;-18.0;243.0;205.0;401.0
1034.0;-743.0;-177;821.0;665.0;60.0;263.0;-595.0;-362.0
704.0;-625.0;-54;882.0;314.0;465.0;317.0;-29.0;402.0
788.0;-647.0;-128;905.0;381.0;283.0;288.0;-422.0;277.0
598.0;-40.0;-26;542.0;437.0;-773.0;-184.0;-430.0;599.0
485.0;182.0;-26;528.0;472.0;260.0;-81.0;-299.0;632.0
942.0;-460.0;-147;972.0;116.0;1245.0;231.0;-92.0;294.0
368.0;-47.0;152;-234.0;867.0;-87.0;473.0;-864.0;-619.0
795.0;-625.0;46;679.0;-61.0;608.0;-247.0;210.0;479.0
-531.0;109.0;139;21.0;712.0;22.0;672.0;-450.0;-342.0
137.0;69.0;152;173.0;890.0;656.0;331.0;-856.0;-702.0
413.0;401.0;151;269.0;801.0;345.0;556.0;847.0;-846.0
776.0;-424.0;-127;1426.0;366.0;781.0;206.0;-543.0;308.0
791.0;-514.0;52;827.0;-57.0;52.0;83.0;316.0;363.0
742.0;-504.0;129;734.0;-1.0;73.0;-205.0;314.0;597.0
1095.0;-704.0;-40;1013.0;186.0;-973.0;245.0;71.0;199.0
826.0;-514.0;8;828.0;-37.0;145.0;107.0;320.0;292.0
856.0;-655.0;-67;645.0;451.0;-23.0;436.0;-768.0;-495.0
199.0;211.0;135;-296.0;829.0;26.0;557.0;-757.0;-999.0
711.0;-574.0;-125;1138.0;268.0;114.0;271.0;-101.0;409.0
976.0;-453.0;-46;998.0;110.0;595.0;225.0;-165.0;316.0
