Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer LUA^ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit RLA magneticX;Accelerometer RKN^ accX;Accelerometer RWR accY;InertialMeasurementUnit LLA magneticY;Accelerometer BACK accY
243.0;-655.0;1048.0;216.0;771.0;-103.0;-649.0;270.0;687.0;430.0;740.0
398.0;-834.0;956.0;197.0;794.0;-660.0;-219.0;453.0;135.0;32.0;838.0
316.0;-813.0;1079.0;400.0;1119.0;-734.0;357.0;341.0;791.0;-269.0;913.0
857.0;-693.0;851.0;302.0;800.0;-242.0;-270.0;388.0;388.0;355.0;873.0
583.0;-853.0;921.0;324.0;226.0;150.0;-394.0;182.0;-219.0;518.0;844.0
177.0;-974.0;969.0;355.0;971.0;-885.0;871.0;-276.0;688.0;-256.0;827.0
196.0;-1009.0;1023.0;429.0;544.0;-397.0;-472.0;215.0;237.0;434.0;705.0
29.0;-895.0;1150.0;352.0;1090.0;-797.0;719.0;116.0;888.0;-366.0;809.0
245.0;-976.0;1066.0;510.0;951.0;-814.0;973.0;229.0;700.0;-369.0;660.0
257.0;-853.0;1111.0;195.0;945.0;-821.0;56.0;213.0;924.0;444.0;986.0
-64.0;-1001.0;1118.0;498.0;990.0;-856.0;917.0;332.0;815.0;-335.0;-271.0
427.0;-969.0;1061.0;48.0;761.0;-921.0;434.0;546.0;782.0;-285.0;1124.0
357.0;-971.0;1066.0;433.0;562.0;-79.0;-179.0;242.0;333.0;510.0;786.0
297.0;-956.0;1071.0;447.0;799.0;-343.0;-403.0;238.0;526.0;568.0;792.0
