Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer LUA^ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit RLA magneticX;Accelerometer RKN^ accX;Accelerometer RWR accY;InertialMeasurementUnit LLA magneticY;Accelerometer BACK accY
543.0;-797.0;841.0;307.0;745.0;-602.0;-124.0;146.0;264.0;-10.0;838.0
172.0;-1033.0;1140.0;43.0;832.0;-873.0;-18.0;332.0;797.0;424.0;862.0
259.0;-984.0;1121.0;179.0;830.0;-840.0;-17.0;345.0;794.0;438.0;859.0
253.0;-997.0;899.0;224.0;1077.0;-711.0;-18.0;239.0;539.0;480.0;763.0
209.0;-1043.0;1322.0;509.0;920.0;-727.0;-31.0;314.0;805.0;540.0;905.0
131.0;-959.0;1055.0;453.0;856.0;-754.0;-42.0;167.0;588.0;568.0;512.0
149.0;-954.0;1029.0;449.0;892.0;-745.0;-44.0;125.0;577.0;566.0;519.0
121.0;-946.0;1036.0;329.0;916.0;-685.0;-45.0;147.0;582.0;561.0;520.0
309.0;-878.0;871.0;596.0;902.0;-346.0;-166.0;330.0;338.0;701.0;762.0
494.0;-797.0;1262.0;340.0;606.0;-389.0;-167.0;264.0;573.0;699.0;937.0
116.0;-888.0;1005.0;410.0;1163.0;-832.0;145.0;-220.0;568.0;463.0;659.0
318.0;-780.0;886.0;303.0;784.0;-660.0;113.0;383.0;691.0;317.0;978.0
255.0;-870.0;1026.0;570.0;795.0;-932.0;152.0;52.0;546.0;665.0;847.0
260.0;-998.0;866.0;512.0;1152.0;-796.0;160.0;51.0;596.0;729.0;790.0
282.0;-869.0;937.0;523.0;1026.0;-686.0;182.0;-13.0;545.0;731.0;783.0
79.0;-987.0;899.0;655.0;971.0;-868.0;957.0;251.0;655.0;212.0;630.0
67.0;-809.0;1191.0;497.0;1001.0;-452.0;849.0;267.0;763.0;-6.0;532.0
198.0;-960.0;1307.0;438.0;1028.0;-383.0;736.0;248.0;834.0;-72.0;587.0
381.0;-867.0;960.0;347.0;719.0;-456.0;820.0;363.0;321.0;-209.0;833.0
266.0;-937.0;1024.0;321.0;718.0;-790.0;981.0;427.0;489.0;-213.0;748.0
229.0;-926.0;1085.0;514.0;810.0;-540.0;966.0;116.0;725.0;-183.0;720.0
221.0;-965.0;1009.0;493.0;774.0;-599.0;960.0;117.0;742.0;-200.0;731.0
164.0;-945.0;1210.0;354.0;737.0;-578.0;757.0;114.0;452.0;-341.0;702.0
154.0;-1015.0;1158.0;329.0;578.0;-718.0;781.0;102.0;509.0;-333.0;713.0
385.0;-924.0;984.0;287.0;660.0;-402.0;745.0;75.0;759.0;-114.0;669.0
182.0;-930.0;1175.0;390.0;1060.0;-831.0;853.0;72.0;782.0;-53.0;669.0
308.0;-900.0;1049.0;349.0;926.0;-797.0;850.0;206.0;716.0;-30.0;649.0
332.0;-1000.0;1067.0;387.0;1074.0;-929.0;774.0;256.0;664.0;-64.0;689.0
173.0;-1052.0;1038.0;449.0;639.0;-489.0;944.0;150.0;783.0;-182.0;785.0
201.0;-995.0;1034.0;464.0;541.0;-567.0;951.0;341.0;713.0;-185.0;837.0
168.0;-1032.0;1124.0;492.0;1027.0;-935.0;828.0;-84.0;568.0;-89.0;811.0
104.0;-848.0;1183.0;193.0;950.0;-701.0;630.0;77.0;892.0;-363.0;737.0
321.0;-815.0;815.0;500.0;701.0;-721.0;1069.0;282.0;591.0;-9.0;786.0
66.0;-895.0;1124.0;659.0;1299.0;-787.0;505.0;250.0;929.0;225.0;717.0
105.0;-1039.0;1116.0;626.0;1035.0;-880.0;374.0;-22.0;836.0;4.0;841.0
146.0;-959.0;1109.0;652.0;1004.0;-825.0;360.0;177.0;856.0;-38.0;841.0
316.0;-813.0;1079.0;400.0;1119.0;-734.0;357.0;341.0;791.0;-269.0;913.0
211.0;-876.0;857.0;409.0;795.0;-818.0;897.0;-123.0;632.0;131.0;748.0
344.0;-807.0;1006.0;450.0;1184.0;-729.0;367.0;286.0;686.0;-364.0;849.0
23.0;-913.0;1027.0;115.0;710.0;-591.0;696.0;182.0;549.0;-62.0;658.0
223.0;-899.0;1005.0;655.0;772.0;-775.0;630.0;-223.0;464.0;-65.0;647.0
51.0;-874.0;958.0;231.0;951.0;-461.0;448.0;311.0;795.0;154.0;870.0
104.0;-943.0;992.0;190.0;941.0;-382.0;398.0;318.0;789.0;211.0;878.0
217.0;-969.0;753.0;535.0;804.0;-950.0;841.0;67.0;587.0;287.0;660.0
-96.0;-1022.0;1012.0;109.0;643.0;-557.0;55.0;293.0;584.0;465.0;912.0
398.0;-828.0;1049.0;347.0;724.0;-580.0;-62.0;291.0;434.0;670.0;958.0
-144.0;-998.0;1123.0;465.0;577.0;-557.0;884.0;258.0;862.0;-257.0;-141.0
182.0;-1045.0;784.0;652.0;935.0;-977.0;652.0;-67.0;620.0;201.0;687.0
317.0;-717.0;878.0;304.0;718.0;-591.0;443.0;425.0;628.0;-110.0;912.0
129.0;-961.0;1022.0;390.0;874.0;-837.0;846.0;273.0;645.0;-67.0;746.0
58.0;-891.0;1150.0;542.0;1052.0;-818.0;869.0;216.0;810.0;-162.0;762.0
-39.0;-865.0;1226.0;393.0;1001.0;-687.0;569.0;251.0;970.0;-64.0;747.0
50.0;-978.0;1094.0;229.0;912.0;-902.0;409.0;91.0;775.0;-179.0;942.0
133.0;-837.0;979.0;435.0;893.0;-828.0;427.0;241.0;711.0;-118.0;824.0
256.0;-960.0;1207.0;382.0;902.0;-237.0;200.0;219.0;533.0;-21.0;657.0
209.0;-895.0;1067.0;571.0;605.0;-238.0;-173.0;337.0;261.0;50.0;735.0
542.0;-854.0;1119.0;568.0;538.0;-566.0;-143.0;-157.0;187.0;73.0;691.0
377.0;-1021.0;1181.0;455.0;985.0;-863.0;896.0;290.0;283.0;183.0;785.0
283.0;-857.0;682.0;505.0;644.0;-728.0;814.0;264.0;469.0;-123.0;770.0
156.0;-936.0;1079.0;332.0;1027.0;-809.0;494.0;113.0;806.0;-332.0;753.0
6.0;-929.0;1107.0;337.0;996.0;-970.0;126.0;191.0;900.0;407.0;938.0
257.0;-853.0;1111.0;195.0;945.0;-821.0;56.0;213.0;924.0;444.0;986.0
315.0;-968.0;1063.0;414.0;836.0;-918.0;165.0;-333.0;578.0;188.0;900.0
184.0;-955.0;988.0;355.0;734.0;-924.0;152.0;124.0;629.0;220.0;833.0
378.0;-979.0;1137.0;270.0;797.0;-954.0;376.0;61.0;902.0;116.0;1109.0
98.0;-770.0;1225.0;657.0;1231.0;-615.0;365.0;285.0;797.0;135.0;822.0
268.0;-958.0;900.0;404.0;887.0;-856.0;565.0;-23.0;549.0;-209.0;856.0
37.0;-895.0;1152.0;377.0;1221.0;-780.0;537.0;307.0;711.0;-147.0;407.0
156.0;-910.0;1076.0;489.0;1054.0;-725.0;78.0;291.0;718.0;187.0;863.0
20.0;-791.0;1011.0;336.0;851.0;-727.0;778.0;284.0;821.0;252.0;818.0
71.0;-1015.0;1147.0;582.0;997.0;-632.0;-254.0;302.0;877.0;288.0;546.0
172.0;-1002.0;1100.0;608.0;919.0;-581.0;-282.0;236.0;669.0;282.0;487.0
253.0;-979.0;1136.0;573.0;933.0;-504.0;-311.0;241.0;501.0;347.0;478.0
259.0;-841.0;1137.0;524.0;838.0;-230.0;-299.0;192.0;516.0;339.0;536.0
144.0;-1020.0;816.0;523.0;790.0;-919.0;511.0;-323.0;465.0;304.0;846.0
126.0;-806.0;723.0;312.0;779.0;-703.0;512.0;337.0;747.0;306.0;835.0
489.0;-710.0;1000.0;445.0;587.0;81.0;-220.0;171.0;298.0;381.0;762.0
372.0;-993.0;931.0;157.0;902.0;-1024.0;90.0;208.0;355.0;612.0;828.0
49.0;-986.0;1156.0;431.0;990.0;-933.0;452.0;100.0;939.0;326.0;804.0
55.0;-891.0;1049.0;444.0;1361.0;-755.0;497.0;369.0;877.0;237.0;698.0
243.0;-1047.0;1132.0;431.0;912.0;-985.0;539.0;208.0;854.0;99.0;1079.0
173.0;-1104.0;1000.0;418.0;1418.0;-975.0;273.0;447.0;461.0;86.0;581.0
-10.0;-1072.0;1154.0;281.0;985.0;-963.0;720.0;275.0;915.0;-107.0;732.0
344.0;-928.0;904.0;466.0;639.0;-881.0;314.0;29.0;544.0;31.0;516.0
132.0;-863.0;1020.0;573.0;1242.0;-739.0;747.0;263.0;794.0;-38.0;592.0
60.0;-889.0;1070.0;534.0;1318.0;-738.0;668.0;287.0;887.0;-8.0;693.0
65.0;-1098.0;864.0;541.0;962.0;-933.0;713.0;77.0;476.0;-263.0;826.0
332.0;-964.0;1053.0;258.0;919.0;-598.0;342.0;163.0;618.0;477.0;859.0
688.0;-815.0;1388.0;290.0;386.0;-519.0;421.0;398.0;595.0;159.0;872.0
201.0;-960.0;1070.0;381.0;864.0;-920.0;464.0;116.0;839.0;412.0;1017.0
-117.0;-1049.0;1156.0;295.0;1023.0;-684.0;223.0;352.0;760.0;-53.0;707.0
77.0;-1010.0;991.0;246.0;727.0;-989.0;51.0;608.0;734.0;531.0;835.0
100.0;-1016.0;1105.0;266.0;996.0;-962.0;124.0;280.0;774.0;682.0;851.0
-118.0;-997.0;1098.0;318.0;985.0;-894.0;403.0;13.0;928.0;140.0;809.0
84.0;-1093.0;1039.0;579.0;966.0;-965.0;437.0;602.0;835.0;206.0;770.0
65.0;-877.0;1257.0;411.0;1267.0;-740.0;403.0;329.0;781.0;266.0;607.0
307.0;-881.0;1003.0;246.0;807.0;-767.0;312.0;-151.0;646.0;269.0;897.0
327.0;-927.0;1020.0;283.0;853.0;-809.0;953.0;308.0;798.0;83.0;966.0
14.0;-866.0;1144.0;296.0;1181.0;-733.0;802.0;230.0;766.0;91.0;660.0
258.0;-828.0;979.0;332.0;850.0;-790.0;640.0;420.0;574.0;-319.0;822.0
213.0;-1145.0;951.0;208.0;1011.0;-1040.0;592.0;363.0;629.0;-296.0;797.0
-68.0;-858.0;982.0;577.0;1251.0;-635.0;576.0;148.0;679.0;-275.0;598.0
216.0;-940.0;1055.0;240.0;1028.0;-805.0;1014.0;294.0;695.0;-10.0;857.0
281.0;-968.0;1086.0;494.0;980.0;-817.0;889.0;243.0;557.0;-20.0;893.0
286.0;-956.0;1051.0;606.0;889.0;-785.0;878.0;165.0;685.0;-16.0;902.0
242.0;-954.0;1082.0;316.0;952.0;-791.0;895.0;150.0;696.0;-88.0;896.0
277.0;-966.0;1080.0;355.0;966.0;-788.0;901.0;136.0;681.0;-84.0;902.0
257.0;-948.0;1079.0;337.0;971.0;-781.0;900.0;96.0;679.0;-79.0;912.0
253.0;-957.0;1079.0;357.0;969.0;-774.0;904.0;153.0;704.0;-67.0;900.0
237.0;-954.0;1090.0;352.0;970.0;-783.0;892.0;161.0;711.0;-52.0;893.0
260.0;-991.0;907.0;180.0;879.0;-959.0;113.0;-342.0;536.0;440.0;814.0
168.0;-897.0;965.0;298.0;798.0;-888.0;473.0;230.0;580.0;742.0;951.0
227.0;-811.0;960.0;267.0;918.0;-620.0;397.0;205.0;530.0;715.0;868.0
157.0;-966.0;867.0;332.0;896.0;-802.0;211.0;350.0;655.0;605.0;747.0
390.0;-733.0;1308.0;196.0;808.0;-626.0;248.0;303.0;937.0;250.0;1089.0
293.0;-1093.0;934.0;329.0;806.0;-1054.0;386.0;135.0;562.0;-41.0;906.0
272.0;-1103.0;925.0;259.0;857.0;-1034.0;346.0;90.0;538.0;-23.0;791.0
69.0;-1180.0;1044.0;352.0;919.0;-1080.0;517.0;406.0;585.0;247.0;686.0
210.0;-893.0;1188.0;415.0;858.0;-824.0;644.0;297.0;930.0;322.0;885.0
278.0;-915.0;1187.0;203.0;1005.0;-754.0;4.0;298.0;784.0;87.0;1092.0
23.0;-1147.0;1027.0;519.0;1200.0;-1025.0;620.0;320.0;772.0;235.0;789.0
178.0;-870.0;1070.0;211.0;915.0;-772.0;-138.0;195.0;734.0;112.0;862.0
152.0;-856.0;992.0;159.0;1003.0;-716.0;-348.0;226.0;680.0;354.0;891.0
281.0;-1041.0;1119.0;581.0;884.0;-613.0;-375.0;266.0;538.0;606.0;473.0
302.0;-1008.0;1086.0;568.0;873.0;-637.0;-391.0;193.0;533.0;609.0;471.0
146.0;-1082.0;928.0;461.0;837.0;-1061.0;905.0;182.0;666.0;105.0;828.0
242.0;-808.0;969.0;156.0;887.0;-730.0;897.0;419.0;673.0;423.0;898.0
102.0;-824.0;993.0;471.0;862.0;-775.0;-313.0;172.0;482.0;511.0;593.0
-43.0;-870.0;1021.0;319.0;952.0;-521.0;-184.0;261.0;625.0;428.0;650.0
249.0;-1000.0;950.0;538.0;866.0;-809.0;-108.0;206.0;513.0;585.0;536.0
284.0;-887.0;1026.0;359.0;773.0;-593.0;-448.0;241.0;674.0;436.0;767.0
343.0;-919.0;1068.0;361.0;761.0;-512.0;-479.0;484.0;494.0;488.0;720.0
278.0;-878.0;701.0;431.0;623.0;-798.0;646.0;230.0;604.0;602.0;896.0
72.0;-1051.0;963.0;482.0;1033.0;-1029.0;765.0;16.0;744.0;421.0;647.0
98.0;-1005.0;997.0;377.0;1010.0;-958.0;524.0;637.0;765.0;385.0;755.0
203.0;-906.0;760.0;372.0;727.0;-864.0;771.0;443.0;441.0;501.0;650.0
491.0;-923.0;956.0;348.0;719.0;-415.0;-475.0;489.0;493.0;499.0;633.0
134.0;-1013.0;948.0;428.0;926.0;-930.0;736.0;132.0;680.0;383.0;868.0
146.0;-983.0;913.0;423.0;873.0;-917.0;726.0;91.0;698.0;355.0;846.0
284.0;-964.0;1152.0;570.0;948.0;-379.0;-204.0;440.0;281.0;568.0;759.0
377.0;-903.0;1399.0;423.0;777.0;-398.0;-170.0;183.0;534.0;570.0;773.0
551.0;-880.0;1043.0;329.0;471.0;-146.0;99.0;260.0;-59.0;638.0;873.0
119.0;-817.0;913.0;370.0;993.0;-817.0;671.0;373.0;574.0;-143.0;679.0
508.0;-877.0;1020.0;434.0;547.0;-191.0;118.0;261.0;169.0;611.0;939.0
150.0;-799.0;810.0;284.0;745.0;-742.0;992.0;512.0;616.0;-22.0;803.0
512.0;-813.0;937.0;421.0;540.0;-137.0;47.0;245.0;125.0;612.0;872.0
572.0;-789.0;970.0;436.0;485.0;-173.0;30.0;240.0;100.0;652.0;891.0
489.0;-785.0;938.0;439.0;510.0;-135.0;-30.0;242.0;61.0;656.0;879.0
290.0;-967.0;1035.0;551.0;566.0;-187.0;524.0;247.0;136.0;683.0;823.0
271.0;-819.0;947.0;435.0;761.0;-803.0;875.0;6.0;691.0;410.0;971.0
296.0;-977.0;1038.0;560.0;546.0;-183.0;533.0;241.0;134.0;685.0;819.0
295.0;-972.0;1029.0;565.0;571.0;-188.0;514.0;240.0;132.0;674.0;820.0
299.0;-975.0;1038.0;563.0;551.0;-180.0;509.0;215.0;140.0;665.0;828.0
394.0;-923.0;1028.0;485.0;540.0;-3.0;6.0;253.0;65.0;625.0;842.0
292.0;-975.0;991.0;175.0;868.0;-696.0;860.0;279.0;375.0;-390.0;718.0
53.0;-939.0;1042.0;202.0;1050.0;-794.0;919.0;297.0;717.0;-149.0;739.0
120.0;-888.0;1087.0;277.0;1008.0;-654.0;910.0;300.0;745.0;-35.0;785.0
235.0;-800.0;999.0;376.0;763.0;-705.0;938.0;281.0;553.0;-24.0;822.0
98.0;-946.0;1111.0;243.0;865.0;-744.0;739.0;452.0;613.0;88.0;695.0
129.0;-1005.0;989.0;368.0;942.0;-816.0;726.0;338.0;489.0;35.0;716.0
-2.0;-921.0;1142.0;178.0;779.0;-418.0;678.0;-107.0;561.0;-106.0;742.0
276.0;-872.0;1074.0;233.0;754.0;-345.0;639.0;-260.0;363.0;-95.0;632.0
343.0;-1009.0;1110.0;47.0;707.0;-724.0;160.0;58.0;108.0;-27.0;683.0
268.0;-1080.0;963.0;415.0;858.0;-1029.0;548.0;-122.0;682.0;375.0;968.0
175.0;-983.0;993.0;380.0;997.0;-1016.0;734.0;-58.0;640.0;200.0;787.0
188.0;-900.0;1168.0;263.0;981.0;-741.0;814.0;232.0;866.0;256.0;1142.0
236.0;-985.0;991.0;355.0;896.0;-876.0;885.0;191.0;633.0;43.0;888.0
473.0;-948.0;848.0;379.0;980.0;-803.0;570.0;9.0;318.0;-179.0;861.0
284.0;-1174.0;1028.0;339.0;933.0;-1014.0;557.0;264.0;775.0;-204.0;1016.0
269.0;-1011.0;1023.0;282.0;942.0;-837.0;576.0;-131.0;715.0;-169.0;831.0
386.0;-1103.0;899.0;647.0;779.0;-1061.0;443.0;350.0;518.0;579.0;764.0
461.0;-958.0;819.0;241.0;491.0;-728.0;-184.0;316.0;571.0;269.0;782.0
315.0;-1051.0;869.0;432.0;745.0;-990.0;683.0;162.0;584.0;176.0;793.0
366.0;-849.0;1022.0;365.0;935.0;-754.0;155.0;-73.0;519.0;433.0;970.0
283.0;-958.0;838.0;345.0;867.0;-970.0;837.0;-47.0;484.0;199.0;802.0
460.0;-905.0;836.0;353.0;843.0;-923.0;837.0;-91.0;555.0;168.0;821.0
266.0;-966.0;1034.0;624.0;871.0;-760.0;302.0;34.0;738.0;417.0;1109.0
152.0;-1053.0;1004.0;251.0;902.0;-857.0;365.0;-160.0;621.0;68.0;779.0
188.0;-920.0;955.0;291.0;978.0;-771.0;-128.0;207.0;664.0;163.0;883.0
120.0;-959.0;1090.0;343.0;950.0;-871.0;-364.0;211.0;662.0;275.0;724.0
169.0;-1042.0;1053.0;546.0;879.0;-736.0;-241.0;270.0;777.0;293.0;731.0
204.0;-999.0;1091.0;531.0;931.0;-707.0;-245.0;30.0;643.0;376.0;705.0
306.0;-987.0;860.0;563.0;713.0;-930.0;627.0;331.0;639.0;729.0;837.0
346.0;-866.0;1043.0;447.0;590.0;-180.0;-161.0;160.0;446.0;691.0;717.0
178.0;-997.0;1093.0;440.0;850.0;-740.0;-366.0;121.0;728.0;569.0;819.0
191.0;-931.0;1118.0;417.0;832.0;-614.0;-356.0;111.0;659.0;566.0;809.0
299.0;-831.0;910.0;234.0;694.0;-776.0;524.0;487.0;675.0;-314.0;856.0
355.0;-948.0;1096.0;379.0;621.0;-668.0;-416.0;131.0;529.0;552.0;923.0
265.0;-1028.0;1036.0;506.0;747.0;-767.0;-464.0;281.0;672.0;505.0;709.0
119.0;-1000.0;1127.0;434.0;889.0;-601.0;-438.0;222.0;746.0;509.0;716.0
304.0;-1027.0;975.0;390.0;632.0;-483.0;-29.0;226.0;283.0;371.0;832.0
256.0;-968.0;1110.0;430.0;757.0;-378.0;34.0;239.0;396.0;345.0;807.0
237.0;-946.0;1130.0;419.0;758.0;-337.0;37.0;242.0;422.0;340.0;816.0
287.0;-967.0;1008.0;401.0;676.0;-346.0;48.0;221.0;212.0;331.0;838.0
117.0;-1052.0;1003.0;384.0;1238.0;-934.0;676.0;341.0;874.0;234.0;967.0
346.0;-987.0;1051.0;420.0;659.0;-380.0;49.0;222.0;255.0;332.0;829.0
340.0;-984.0;1077.0;415.0;719.0;-411.0;51.0;231.0;293.0;332.0;829.0
306.0;-970.0;1060.0;409.0;671.0;-326.0;81.0;241.0;266.0;347.0;813.0
294.0;-957.0;1034.0;411.0;634.0;-385.0;89.0;234.0;264.0;331.0;810.0
268.0;-958.0;1051.0;401.0;623.0;-353.0;111.0;220.0;248.0;302.0;810.0
372.0;-1002.0;1043.0;416.0;638.0;-405.0;127.0;251.0;291.0;298.0;795.0
341.0;-988.0;1046.0;409.0;626.0;-418.0;138.0;249.0;253.0;297.0;797.0
252.0;-996.0;994.0;404.0;767.0;-506.0;173.0;212.0;292.0;299.0;790.0
246.0;-940.0;1111.0;459.0;748.0;-316.0;164.0;258.0;422.0;301.0;786.0
263.0;-1014.0;1025.0;464.0;585.0;-634.0;166.0;223.0;350.0;303.0;789.0
211.0;-925.0;1124.0;421.0;751.0;-384.0;174.0;250.0;500.0;299.0;773.0
311.0;-993.0;1041.0;468.0;663.0;-521.0;170.0;229.0;476.0;302.0;796.0
339.0;-1010.0;981.0;441.0;784.0;-508.0;169.0;240.0;210.0;307.0;765.0
244.0;-894.0;1101.0;466.0;848.0;-297.0;159.0;254.0;339.0;306.0;783.0
279.0;-1034.0;1083.0;449.0;540.0;-567.0;123.0;254.0;463.0;335.0;784.0
178.0;-933.0;1121.0;474.0;732.0;-228.0;31.0;236.0;479.0;345.0;790.0
346.0;-1014.0;984.0;485.0;614.0;-622.0;-237.0;206.0;252.0;386.0;754.0
308.0;-966.0;1067.0;530.0;688.0;-521.0;-188.0;192.0;555.0;389.0;700.0
418.0;-1072.0;1087.0;489.0;922.0;-657.0;-121.0;150.0;509.0;393.0;677.0
338.0;-835.0;959.0;292.0;585.0;-236.0;-232.0;117.0;174.0;584.0;898.0
265.0;-918.0;1180.0;401.0;1150.0;-827.0;332.0;195.0;1111.0;72.0;768.0
479.0;-865.0;1001.0;320.0;547.0;-93.0;-235.0;166.0;170.0;566.0;906.0
537.0;-838.0;932.0;376.0;353.0;-138.0;-165.0;251.0;25.0;534.0;893.0
40.0;-982.0;1169.0;292.0;1115.0;-887.0;589.0;199.0;793.0;-215.0;850.0
255.0;-968.0;1124.0;329.0;929.0;-873.0;68.0;-9.0;896.0;704.0;769.0
207.0;-892.0;1076.0;326.0;1085.0;-829.0;187.0;-145.0;840.0;650.0;885.0
528.0;-936.0;962.0;352.0;471.0;-232.0;-204.0;241.0;21.0;524.0;895.0
523.0;-972.0;968.0;362.0;493.0;-354.0;-250.0;242.0;12.0;540.0;882.0
449.0;-960.0;1044.0;388.0;660.0;-306.0;-373.0;249.0;71.0;554.0;867.0
319.0;-935.0;1050.0;391.0;600.0;-329.0;-460.0;247.0;207.0;567.0;856.0
297.0;-956.0;1071.0;447.0;799.0;-343.0;-403.0;238.0;526.0;568.0;792.0
260.0;-961.0;1090.0;446.0;717.0;-293.0;-326.0;235.0;499.0;555.0;781.0
315.0;-979.0;1106.0;433.0;602.0;-112.0;-214.0;240.0;394.0;522.0;787.0
357.0;-971.0;1066.0;433.0;562.0;-79.0;-179.0;242.0;333.0;510.0;786.0
534.0;-848.0;1103.0;409.0;719.0;-449.0;-305.0;160.0;441.0;545.0;867.0
301.0;-915.0;1054.0;257.0;840.0;-671.0;-382.0;107.0;584.0;648.0;761.0
336.0;-922.0;1014.0;259.0;797.0;-557.0;-282.0;75.0;617.0;596.0;865.0
376.0;-966.0;990.0;274.0;785.0;-635.0;-239.0;86.0;517.0;569.0;874.0
397.0;-993.0;1036.0;291.0;842.0;-645.0;-215.0;80.0;519.0;548.0;866.0
356.0;-968.0;1092.0;337.0;811.0;-553.0;-213.0;67.0;577.0;534.0;837.0
432.0;-938.0;1029.0;333.0;820.0;-582.0;-199.0;-9.0;519.0;513.0;838.0
404.0;-935.0;1023.0;326.0;762.0;-604.0;-180.0;-5.0;546.0;517.0;829.0
409.0;-900.0;1001.0;301.0;848.0;-630.0;-162.0;253.0;547.0;453.0;836.0
207.0;-991.0;1059.0;418.0;975.0;-907.0;-363.0;284.0;673.0;371.0;845.0
255.0;-899.0;1061.0;364.0;797.0;-384.0;-409.0;280.0;766.0;390.0;827.0
464.0;-966.0;1009.0;493.0;604.0;-412.0;-291.0;323.0;203.0;318.0;838.0
485.0;-951.0;976.0;463.0;709.0;-394.0;-296.0;201.0;185.0;302.0;843.0
199.0;-1144.0;1022.0;409.0;934.0;-762.0;-123.0;-176.0;518.0;623.0;765.0
284.0;-892.0;1085.0;309.0;856.0;-605.0;109.0;175.0;575.0;627.0;1076.0
256.0;-892.0;1037.0;287.0;851.0;-669.0;177.0;270.0;520.0;618.0;922.0
34.0;-1077.0;1094.0;180.0;977.0;-755.0;609.0;322.0;676.0;115.0;925.0
17.0;-1023.0;1144.0;243.0;943.0;-755.0;730.0;307.0;639.0;131.0;902.0
37.0;-1035.0;1116.0;212.0;949.0;-782.0;746.0;270.0;682.0;170.0;898.0
17.0;-902.0;1091.0;303.0;998.0;-770.0;845.0;241.0;726.0;-44.0;605.0
154.0;-957.0;1065.0;190.0;1009.0;-847.0;870.0;185.0;626.0;-66.0;713.0
96.0;-871.0;1087.0;190.0;1062.0;-766.0;918.0;79.0;818.0;-65.0;757.0
163.0;-1000.0;1065.0;519.0;1053.0;-912.0;868.0;219.0;718.0;-113.0;709.0
111.0;-962.0;1122.0;368.0;1020.0;-819.0;836.0;61.0;855.0;-102.0;600.0
482.0;-858.0;1310.0;255.0;840.0;-710.0;567.0;150.0;999.0;301.0;782.0
468.0;-761.0;916.0;233.0;829.0;-645.0;673.0;81.0;506.0;210.0;974.0
298.0;-840.0;927.0;423.0;794.0;-764.0;829.0;660.0;652.0;161.0;854.0
301.0;-868.0;838.0;296.0;924.0;-830.0;823.0;433.0;603.0;155.0;842.0
13.0;-877.0;1156.0;486.0;1190.0;-652.0;569.0;110.0;678.0;148.0;728.0
332.0;-915.0;1139.0;433.0;790.0;-855.0;703.0;176.0;930.0;164.0;960.0
326.0;-965.0;1002.0;504.0;940.0;-719.0;952.0;213.0;647.0;-344.0;696.0
198.0;-887.0;1131.0;254.0;919.0;-737.0;480.0;270.0;865.0;-339.0;972.0
207.0;-1031.0;1070.0;682.0;989.0;-717.0;8.0;731.0;546.0;225.0;585.0
277.0;-871.0;1120.0;685.0;1030.0;-525.0;-288.0;403.0;593.0;527.0;382.0
364.0;-732.0;1186.0;304.0;665.0;-393.0;-290.0;367.0;753.0;544.0;625.0
366.0;-741.0;992.0;291.0;615.0;-416.0;-279.0;345.0;627.0;538.0;783.0
547.0;-913.0;968.0;370.0;597.0;-213.0;-256.0;180.0;48.0;517.0;833.0
549.0;-898.0;936.0;392.0;554.0;-337.0;-243.0;162.0;111.0;518.0;840.0
197.0;-1104.0;1022.0;337.0;826.0;-1052.0;452.0;-96.0;787.0;433.0;1076.0
857.0;-693.0;851.0;302.0;800.0;-242.0;-270.0;388.0;388.0;355.0;873.0
334.0;-979.0;1063.0;440.0;952.0;-784.0;952.0;-64.0;716.0;-245.0;790.0
277.0;-974.0;1240.0;495.0;1102.0;-879.0;966.0;254.0;711.0;-70.0;815.0
327.0;-976.0;902.0;642.0;573.0;-944.0;-235.0;173.0;223.0;601.0;476.0
688.0;-853.0;868.0;403.0;708.0;-773.0;-59.0;421.0;384.0;599.0;1136.0
245.0;-976.0;1066.0;510.0;951.0;-814.0;973.0;229.0;700.0;-369.0;660.0
256.0;-978.0;1067.0;495.0;933.0;-798.0;975.0;189.0;718.0;-375.0;652.0
297.0;-1021.0;1111.0;742.0;1014.0;-644.0;-268.0;424.0;575.0;518.0;391.0
299.0;-1161.0;1085.0;587.0;954.0;-859.0;-208.0;620.0;598.0;461.0;396.0
253.0;-1026.0;1120.0;646.0;946.0;-857.0;-12.0;-404.0;656.0;201.0;475.0
397.0;-1001.0;1007.0;611.0;1021.0;-815.0;921.0;269.0;542.0;-344.0;552.0
227.0;-935.0;1233.0;475.0;1091.0;-822.0;1503.0;897.0;946.0;-303.0;930.0
376.0;-996.0;1050.0;392.0;951.0;-800.0;960.0;251.0;670.0;-395.0;817.0
300.0;-947.0;1116.0;562.0;949.0;-862.0;104.0;658.0;810.0;661.0;914.0
255.0;-923.0;1142.0;515.0;955.0;-701.0;968.0;255.0;807.0;-309.0;663.0
157.0;-1047.0;1129.0;601.0;802.0;-455.0;686.0;397.0;696.0;-467.0;691.0
370.0;-964.0;813.0;325.0;847.0;-429.0;710.0;153.0;359.0;-548.0;641.0
311.0;-980.0;1057.0;404.0;902.0;-779.0;963.0;317.0;692.0;-379.0;812.0
316.0;-1039.0;980.0;614.0;716.0;-921.0;-196.0;53.0;274.0;579.0;404.0
308.0;-954.0;1164.0;401.0;1245.0;-554.0;-216.0;284.0;771.0;565.0;515.0
