InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RUA_ accZ
-166;401.0;182.0;-9;152.0;224.0;-232.0;-25.0;16.0;800;266.0
-164;-226.0;-467.0;162;-851.0;106.0;-130.0;640.0;-806.0;820;-21.0
-168;129.0;-516.0;-202;-852.0;14.0;-40.0;875.0;-701.0;778;-17.0
-68;156.0;133.0;-66;-10.0;182.0;-401.0;27.0;-150.0;378;77.0
-155;421.0;-573.0;-179;-731.0;168.0;-48.0;865.0;-611.0;769;-220.0
-163;144.0;125.0;69;128.0;118.0;-325.0;47.0;-36.0;1287;14.0
-163;195.0;142.0;76;119.0;231.0;-284.0;50.0;-63.0;942;256.0
-166;388.0;134.0;-65;-111.0;164.0;-247.0;-25.0;-148.0;627;103.0
-155;424.0;-551.0;-179;-746.0;99.0;-44.0;844.0;-603.0;770;-217.0
-156;282.0;123.0;-63;25.0;131.0;-245.0;43.0;-126.0;796;87.0
-144;280.0;144.0;-63;72.0;69.0;-226.0;20.0;-105.0;823;33.0
-156;375.0;-536.0;-180;-768.0;48.0;-72.0;831.0;-630.0;802;-139.0
-166;259.0;225.0;39;200.0;178.0;-164.0;-78.0;61.0;1112;44.0
-168;7.0;131.0;-67;-128.0;175.0;-361.0;-4.0;-108.0;735;120.0
-156;356.0;-510.0;-182;-785.0;166.0;-72.0;836.0;-636.0;808;-93.0
-155;-105.0;66.0;80;5.0;203.0;-559.0;141.0;-129.0;1217;24.0
-155;-146.0;-52.0;-48;-208.0;214.0;-576.0;258.0;-242.0;769;119.0
-155;113.0;-16.0;-64;-294.0;202.0;-596.0;149.0;-320.0;792;103.0
-159;123.0;16.0;27;-56.0;359.0;-356.0;171.0;-207.0;759;117.0
-158;248.0;24.0;-69;-236.0;193.0;-407.0;96.0;-258.0;770;84.0
-97;103.0;-4.0;-71;-137.0;67.0;-436.0;147.0;-284.0;671;-5.0
-156;398.0;-507.0;-185;-778.0;66.0;-73.0;823.0;-639.0;806;-69.0
-164;80.0;64.0;-71;33.0;-14.0;-369.0;118.0;-197.0;1257;-66.0
-156;15.0;29.0;29;-17.0;296.0;-387.0;157.0;-197.0;834;154.0
-135;-135.0;-76.0;-70;-218.0;117.0;-624.0;243.0;-313.0;934;26.0
-156;428.0;-522.0;-66;-764.0;89.0;-71.0;826.0;-643.0;809;5.0
-93;143.0;-8.0;-69;-192.0;39.0;-452.0;108.0;-383.0;539;118.0
-133;95.0;-3.0;-68;-129.0;202.0;-450.0;144.0;-329.0;841;90.0
-156;385.0;-518.0;180;-758.0;87.0;-62.0;827.0;-638.0;814;61.0
-156;455.0;-518.0;180;-758.0;116.0;-64.0;826.0;-636.0;807;11.0
-155;110.0;50.0;55;-37.0;171.0;-375.0;126.0;-345.0;838;269.0
-156;204.0;18.0;-62;-191.0;117.0;-363.0;117.0;-365.0;843;100.0
-157;324.0;52.0;-59;-228.0;219.0;-371.0;55.0;-367.0;823;127.0
-158;298.0;191.0;20;150.0;165.0;-98.0;128.0;-199.0;882;38.0
-156;405.0;-518.0;180;-759.0;120.0;-62.0;827.0;-636.0;814;-32.0
-162;469.0;226.0;-27;257.0;-104.0;143.0;-83.0;60.0;340;-202.0
-156;443.0;-517.0;180;-758.0;45.0;-62.0;827.0;-637.0;806;-15.0
-156;435.0;-516.0;180;-758.0;76.0;-56.0;828.0;-616.0;811;-110.0
-156;409.0;-518.0;180;-757.0;64.0;-51.0;827.0;-611.0;806;-133.0
-130;-188.0;286.0;-67;302.0;-28.0;-363.0;86.0;73.0;675;-71.0
-156;448.0;-533.0;180;-752.0;25.0;-29.0;829.0;-592.0;811;-205.0
-154;-266.0;199.0;-40;186.0;203.0;-421.0;252.0;-62.0;731;148.0
-156;406.0;-535.0;180;-750.0;-6.0;-21.0;829.0;-590.0;807;-271.0
-122;-275.0;-32.0;-63;-153.0;235.0;-513.0;364.0;-419.0;337;-223.0
-156;451.0;-535.0;180;-752.0;27.0;-25.0;829.0;-584.0;810;-240.0
-153;-353.0;-128.0;-1;-274.0;140.0;-553.0;450.0;-491.0;762;80.0
-152;-316.0;-138.0;-37;-311.0;400.0;-550.0;457.0;-495.0;687;329.0
-151;-204.0;-123.0;-53;-326.0;388.0;-545.0;411.0;-470.0;738;190.0
-144;-116.0;-131.0;-67;-361.0;182.0;-527.0;403.0;-506.0;648;210.0
-156;447.0;-536.0;180;-753.0;50.0;-25.0;828.0;-581.0;812;-271.0
-156;86.0;-229.0;-39;-516.0;169.0;-498.0;437.0;-544.0;663;82.0
-156;197.0;-191.0;-48;-528.0;205.0;-511.0;432.0;-548.0;754;150.0
-156;460.0;-680.0;181;-578.0;176.0;44.0;787.0;-695.0;804;-364.0
-159;100.0;-591.0;166;-801.0;201.0;98.0;838.0;-746.0;799;-139.0
-164;76.0;-9.0;-42;-118.0;-10.0;-426.0;215.0;-235.0;547;51.0
-156;-96.0;-120.0;-6;-256.0;-10.0;-466.0;359.0;-312.0;795;-45.0
-156;45.0;-78.0;-52;-365.0;169.0;-495.0;269.0;-379.0;762;40.0
-133;75.0;-69.0;-50;-298.0;47.0;-514.0;205.0;-393.0;1114;12.0
-157;-39.0;-96.0;-5;-312.0;178.0;-485.0;284.0;-409.0;793;103.0
-158;1.0;-136.0;-26;-360.0;94.0;-546.0;286.0;-478.0;788;140.0
-144;-102.0;-137.0;-20;-312.0;85.0;-485.0;363.0;-388.0;670;-102.0
-141;-5.0;-69.0;-20;-286.0;-6.0;-450.0;284.0;-309.0;613;60.0
-158;21.0;-59.0;-20;-280.0;-95.0;-455.0;241.0;-217.0;893;-79.0
-159;-147.0;-472.0;158;-847.0;112.0;-123.0;720.0;-767.0;802;200.0
-159;-170.0;-454.0;157;-850.0;23.0;-173.0;703.0;-773.0;832;57.0
-156;-62.0;-148.0;-27;-311.0;178.0;-580.0;302.0;-420.0;792;112.0
-156;-154.0;-151.0;-24;-239.0;181.0;-552.0;327.0;-402.0;791;102.0
-158;-38.0;-48.0;-24;-205.0;235.0;-476.0;228.0;-313.0;777;-109.0
-157;-132.0;-145.0;-24;-357.0;329.0;-472.0;382.0;-224.0;781;-44.0
-157;-128.0;-143.0;-24;-345.0;306.0;-472.0;374.0;-223.0;783;-65.0
-157;-74.0;-120.0;-24;-313.0;246.0;-468.0;317.0;-250.0;787;-29.0
-157;-38.0;-89.0;-24;-282.0;208.0;-445.0;279.0;-243.0;783;-16.0
-157;-27.0;-81.0;-24;-274.0;203.0;-440.0;270.0;-234.0;783;-45.0
-157;-24.0;-78.0;-24;-271.0;199.0;-440.0;265.0;-231.0;787;-56.0
-157;-27.0;-76.0;-24;-269.0;198.0;-441.0;263.0;-229.0;788;-61.0
-158;-20.0;-57.0;-93;-221.0;372.0;-483.0;240.0;-219.0;789;48.0
-158;-19.0;-42.0;-123;-165.0;215.0;-491.0;213.0;-186.0;786;-70.0
-158;-18.0;-25.0;-122;-125.0;239.0;-487.0;197.0;-157.0;799;-72.0
-141;-129.0;-449.0;171;-853.0;32.0;-264.0;700.0;-732.0;509;84.0
-148;35.0;-477.0;171;-852.0;153.0;-285.0;720.0;-664.0;715;-2.0
-152;150.0;-527.0;171;-813.0;177.0;-272.0;738.0;-641.0;713;10.0
-153;169.0;-537.0;171;-803.0;144.0;-264.0;744.0;-637.0;633;-29.0
-155;147.0;-552.0;171;-797.0;-65.0;-135.0;745.0;-689.0;604;152.0
-156;164.0;-555.0;171;-795.0;-20.0;-102.0;739.0;-703.0;632;40.0
-156;173.0;-557.0;171;-793.0;5.0;-100.0;736.0;-703.0;631;24.0
-157;201.0;-576.0;171;-773.0;90.0;-86.0;767.0;-710.0;669;37.0
-158;138.0;-542.0;171;-821.0;-49.0;73.0;817.0;-713.0;679;46.0
-158;218.0;-576.0;172;-800.0;44.0;194.0;837.0;-762.0;585;-179.0
-156;363.0;-571.0;159;-777.0;42.0;377.0;782.0;-754.0;855;-9.0
-155;412.0;-571.0;170;-760.0;53.0;426.0;760.0;-716.0;819;42.0
-154;448.0;-571.0;-56;-744.0;105.0;438.0;736.0;-697.0;822;-11.0
177;590.0;-367.0;-41;-448.0;204.0;232.0;268.0;-294.0;810;190.0
178;589.0;-331.0;94;-466.0;44.0;217.0;228.0;-276.0;684;176.0
-132;409.0;-267.0;-46;-102.0;195.0;96.0;187.0;0.0;762;44.0
-11;413.0;-268.0;-46;-64.0;254.0;92.0;203.0;-2.0;618;14.0
171;430.0;-212.0;-34;-104.0;187.0;113.0;88.0;-59.0;842;217.0
168;363.0;-132.0;69;-64.0;138.0;-247.0;-29.0;186.0;800;195.0
168;351.0;-132.0;72;-64.0;185.0;-257.0;-30.0;176.0;809;231.0
-165;63.0;-27.0;139;74.0;108.0;-531.0;-117.0;311.0;796;361.0
-176;42.0;-28.0;34;105.0;43.0;-543.0;-96.0;314.0;1024;140.0
-167;193.0;113.0;-46;46.0;133.0;-350.0;-284.0;-130.0;802;197.0
-155;-265.0;-168.0;1;-8.0;20.0;-501.0;-88.0;-244.0;732;157.0
-156;-273.0;-156.0;1;-60.0;-28.0;-533.0;-64.0;-251.0;695;159.0
-163;-78.0;-25.0;1;-159.0;-26.0;-586.0;-51.0;-343.0;676;96.0
-163;-115.0;-48.0;1;-178.0;44.0;-606.0;-21.0;-343.0;693;-20.0
-163;104.0;216.0;-136;18.0;233.0;-471.0;-198.0;-90.0;590;59.0
-131;-15.0;139.0;-133;68.0;182.0;-515.0;-87.0;-186.0;664;-86.0
-145;350.0;-83.0;-158;-303.0;135.0;-130.0;450.0;-425.0;787;-52.0
-161;-177.0;-85.0;1;-221.0;126.0;-641.0;36.0;-397.0;801;-65.0
-159;55.0;-71.0;-11;-178.0;144.0;-64.0;405.0;-448.0;456;165.0
-171;15.0;-85.0;10;-171.0;133.0;-57.0;420.0;-459.0;1243;185.0
-168;-35.0;-139.0;-25;-202.0;415.0;-44.0;458.0;-473.0;1039;104.0
-165;156.0;-230.0;-152;-377.0;104.0;21.0;498.0;-543.0;782;54.0
-155;346.0;-418.0;-184;-674.0;-18.0;34.0;620.0;-750.0;1180;-98.0
-162;305.0;-466.0;-20;-699.0;353.0;109.0;634.0;-761.0;673;128.0
-161;-191.0;-92.0;1;-289.0;12.0;-636.0;95.0;-413.0;807;-21.0
-142;411.0;-571.0;-171;-806.0;201.0;33.0;657.0;-699.0;689;62.0
-177;146.0;-471.0;-53;-791.0;102.0;13.0;594.0;-752.0;887;28.0
-156;120.0;-514.0;-36;-777.0;374.0;2.0;617.0;-742.0;809;115.0
-157;124.0;-546.0;-158;-837.0;-15.0;-78.0;630.0;-712.0;1045;-87.0
-166;54.0;-555.0;-43;-798.0;346.0;-89.0;656.0;-743.0;741;130.0
-167;361.0;-633.0;-151;-760.0;171.0;-49.0;701.0;-703.0;743;84.0
-162;-471.0;-269.0;32;-145.0;170.0;-681.0;241.0;-451.0;806;-58.0
-162;-468.0;-268.0;32;-142.0;196.0;-676.0;241.0;-443.0;806;-60.0
-162;-459.0;-264.0;32;-129.0;162.0;-666.0;225.0;-425.0;804;-53.0
-168;-36.0;-538.0;-7;-799.0;348.0;-151.0;619.0;-754.0;877;135.0
-168;280.0;-613.0;-152;-779.0;93.0;-58.0;701.0;-706.0;769;137.0
-162;-437.0;-254.0;32;-97.0;-10.0;-647.0;213.0;-418.0;807;84.0
-172;-5.0;-561.0;-13;-808.0;257.0;-41.0;642.0;-741.0;675;144.0
-170;338.0;-615.0;-159;-759.0;194.0;-21.0;701.0;-700.0;723;126.0
-168;365.0;-617.0;-156;-752.0;169.0;-23.0;699.0;-699.0;660;42.0
-202;102.0;-541.0;-157;-839.0;-61.0;-24.0;632.0;-732.0;994;-93.0
-173;42.0;-571.0;-172;-818.0;27.0;-79.0;649.0;-729.0;1188;21.0
-149;108.0;-590.0;176;-804.0;44.0;-154.0;675.0;-743.0;865;33.0
-162;41.0;-571.0;176;-816.0;56.0;-158.0;666.0;-744.0;888;-61.0
-166;-752.0;-437.0;33;-214.0;168.0;-634.0;456.0;-434.0;793;-4.0
-150;131.0;-583.0;171;-791.0;194.0;-290.0;663.0;-743.0;323;32.0
-164;-735.0;-386.0;42;-264.0;26.0;-619.0;441.0;-357.0;800;164.0
-169;535.0;-614.0;132;-779.0;80.0;28.0;721.0;-741.0;770;172.0
-141;638.0;-611.0;153;-779.0;75.0;79.0;689.0;-734.0;676;70.0
-162;-555.0;-334.0;32;-97.0;55.0;-628.0;240.0;-382.0;807;-59.0
-172;679.0;-602.0;146;-777.0;156.0;224.0;704.0;-705.0;765;35.0
-162;-562.0;-338.0;32;-101.0;36.0;-627.0;247.0;-374.0;800;21.0
-175;592.0;-617.0;129;-754.0;156.0;342.0;682.0;-687.0;784;52.0
-162;-528.0;-321.0;32;-78.0;132.0;-615.0;215.0;-374.0;808;-54.0
-168;-216.0;-606.0;-151;-786.0;191.0;-126.0;665.0;-690.0;779;48.0
-163;-517.0;-316.0;32;-68.0;258.0;-614.0;208.0;-389.0;801;30.0
172;70.0;-585.0;173;-786.0;136.0;-200.0;691.0;-748.0;748;150.0
-163;-535.0;-327.0;33;-55.0;163.0;-582.0;215.0;-239.0;804;58.0
204;125.0;-586.0;162;-804.0;98.0;-237.0;684.0;-744.0;433;33.0
-163;-378.0;-218.0;32;-80.0;217.0;-623.0;154.0;-229.0;817;155.0
-163;-344.0;-177.0;31;-131.0;303.0;-673.0;153.0;-240.0;816;129.0
-163;-336.0;-170.0;31;-143.0;186.0;-680.0;153.0;-250.0;817;133.0
180;278.0;-564.0;148;-789.0;129.0;-159.0;654.0;-759.0;791;129.0
-164;-168.0;-72.0;46;-211.0;272.0;-605.0;111.0;-436.0;807;269.0
-164;-165.0;-70.0;47;-222.0;284.0;-605.0;109.0;-455.0;809;311.0
178;-208.0;-151.0;64;-350.0;198.0;-568.0;189.0;-479.0;797;300.0
176;-217.0;-142.0;44;-340.0;110.0;-600.0;183.0;-478.0;807;86.0
176;-230.0;-149.0;43;-344.0;103.0;-599.0;187.0;-484.0;804;-139.0
-165;16.0;-559.0;-109;-806.0;193.0;-161.0;661.0;-754.0;902;191.0
-171;152.0;-606.0;196;-790.0;146.0;-139.0;680.0;-737.0;806;68.0
-169;355.0;-607.0;143;-783.0;67.0;-127.0;696.0;-725.0;800;118.0
176;-266.0;-169.0;43;-349.0;180.0;-608.0;204.0;-512.0;802;-9.0
176;-257.0;-162.0;43;-355.0;196.0;-609.0;201.0;-535.0;800;19.0
-165;20.0;-583.0;-179;-771.0;225.0;-102.0;676.0;-741.0;796;125.0
-163;94.0;-594.0;102;-776.0;182.0;-88.0;679.0;-741.0;794;81.0
-96;341.0;-596.0;141;-800.0;34.0;-27.0;666.0;-745.0;619;21.0
176;-211.0;-126.0;43;-357.0;220.0;-611.0;159.0;-568.0;802;-50.0
176;-386.0;-333.0;43;-461.0;298.0;-654.0;404.0;-337.0;812;-55.0
-170;111.0;-586.0;-160;-785.0;346.0;74.0;684.0;-745.0;843;122.0
175;-391.0;-327.0;43;-452.0;114.0;-664.0;389.0;-395.0;802;-100.0
-169;362.0;-566.0;116;-821.0;-80.0;352.0;668.0;-751.0;581;-114.0
-170;184.0;-571.0;121;-813.0;257.0;294.0;672.0;-766.0;1021;154.0
-172;235.0;-593.0;-224;-800.0;313.0;321.0;681.0;-747.0;753;212.0
175;-359.0;-319.0;43;-506.0;178.0;-656.0;481.0;-221.0;795;-3.0
176;-358.0;-319.0;43;-509.0;196.0;-657.0;481.0;-226.0;804;51.0
-67;628.0;-593.0;97;-782.0;72.0;198.0;660.0;-708.0;799;35.0
-134;606.0;-576.0;97;-796.0;3.0;177.0;642.0;-724.0;694;-10.0
-142;589.0;-571.0;97;-802.0;21.0;170.0;642.0;-731.0;799;-46.0
-161;572.0;-570.0;98;-807.0;15.0;160.0;647.0;-737.0;787;-97.0
-172;-253.0;-592.0;106;-733.0;63.0;-311.0;658.0;-708.0;788;44.0
175;-350.0;-316.0;43;-512.0;213.0;-660.0;479.0;-238.0;800;27.0
177;-327.0;-259.0;43;-482.0;78.0;-588.0;380.0;-551.0;786;-116.0
179;-336.0;-259.0;42;-472.0;123.0;-583.0;337.0;-599.0;779;-139.0
182;426.0;243.0;9;148.0;40.0;6.0;-80.0;143.0;778;-10.0
174;445.0;260.0;-26;147.0;122.0;54.0;-110.0;162.0;822;-42.0
178;-339.0;-266.0;42;-476.0;123.0;-579.0;337.0;-602.0;797;-160.0
-218;-329.0;-257.0;41;-474.0;122.0;-567.0;324.0;-636.0;1024;-36.0
-167;-342.0;-483.0;43;-504.0;308.0;-377.0;306.0;-744.0;747;88.0
-167;-335.0;-443.0;91;-604.0;420.0;-308.0;539.0;-726.0;780;138.0
-168;-336.0;-416.0;124;-623.0;203.0;-312.0;556.0;-738.0;774;234.0
-167;-250.0;-417.0;164;-695.0;54.0;-327.0;570.0;-741.0;792;97.0
-127;-81.0;-550.0;89;-735.0;215.0;-285.0;689.0;-747.0;703;10.0
-157;-185.0;-512.0;89;-738.0;160.0;-282.0;635.0;-756.0;783;130.0
-156;-385.0;-394.0;209;-655.0;25.0;-324.0;584.0;-730.0;822;153.0
-171;-288.0;-241.0;85;-416.0;59.0;-563.0;420.0;-423.0;815;200.0
-162;-202.0;-131.0;36;-258.0;-245.0;-539.0;287.0;-353.0;573;-359.0
-168;-219.0;-147.0;36;-284.0;-220.0;-549.0;297.0;-354.0;526;-374.0
-168;-225.0;-155.0;36;-300.0;-229.0;-554.0;301.0;-348.0;535;-370.0
-165;-359.0;-391.0;43;-486.0;188.0;-554.0;497.0;-408.0;800;-59.0
-176;-352.0;-383.0;80;-591.0;30.0;-545.0;532.0;-560.0;800;-165.0
-171;-129.0;-537.0;100;-800.0;273.0;-228.0;717.0;-778.0;808;11.0
-164;320.0;-535.0;162;-805.0;76.0;59.0;716.0;-737.0;867;-165.0
-130;506.0;-534.0;144;-725.0;267.0;112.0;722.0;-610.0;364;-290.0
-128;538.0;-534.0;144;-696.0;207.0;103.0;711.0;-598.0;495;-171.0
-131;551.0;-535.0;144;-678.0;172.0;100.0;707.0;-592.0;419;-138.0
-178;318.0;-616.0;142;-760.0;117.0;169.0;705.0;-693.0;137;-31.0
-141;608.0;-572.0;143;-650.0;91.0;78.0;793.0;-661.0;543;-179.0
-172;580.0;-489.0;-144;-661.0;69.0;387.0;756.0;-510.0;397;-192.0
-169;599.0;-475.0;-108;-603.0;294.0;294.0;718.0;-373.0;796;63.0
-159;90.0;-28.0;-37;-171.0;79.0;-339.0;208.0;81.0;875;-311.0
-162;2.0;31.0;-37;-156.0;-44.0;-419.0;166.0;97.0;575;-217.0
-168;-53.0;75.0;-37;-138.0;-85.0;-401.0;121.0;-116.0;678;-6.0
-169;-55.0;75.0;-37;-140.0;-122.0;-406.0;124.0;-111.0;678;-66.0
-168;-46.0;72.0;-37;-144.0;-26.0;-417.0;134.0;-83.0;688;-77.0
-168;-32.0;65.0;-37;-151.0;-39.0;-409.0;146.0;-92.0;681;-91.0
-168;-26.0;62.0;-37;-155.0;-33.0;-400.0;151.0;-128.0;678;-25.0
-168;-34.0;68.0;-37;-159.0;-49.0;-421.0;153.0;-114.0;695;-87.0
-168;-50.0;77.0;-37;-160.0;40.0;-420.0;145.0;-114.0;703;-6.0
-168;-136.0;118.0;-37;-43.0;1.0;-410.0;66.0;-81.0;784;-75.0
-168;-156.0;119.0;-37;-14.0;104.0;-441.0;61.0;-14.0;813;67.0
-168;-162.0;120.0;-37;-5.0;87.0;-450.0;61.0;11.0;813;27.0
-168;-234.0;147.0;-33;54.0;164.0;-552.0;40.0;190.0;808;-189.0
-167;193.0;-22.0;-14;-182.0;288.0;-518.0;137.0;175.0;829;-115.0
-160;375.0;-119.0;-6;-235.0;290.0;-472.0;177.0;-70.0;587;325.0
-151;356.0;-118.0;-7;-227.0;413.0;-467.0;169.0;-72.0;385;378.0
-151;252.0;-70.0;-8;-213.0;159.0;-507.0;156.0;-35.0;377;548.0
-170;212.0;-171.0;5;98.0;206.0;-436.0;71.0;200.0;818;183.0
-171;152.0;-150.0;65;233.0;330.0;-510.0;-47.0;406.0;717;118.0
-174;146.0;-150.0;65;248.0;286.0;-509.0;-46.0;394.0;800;119.0
-174;126.0;-136.0;65;252.0;273.0;-504.0;-57.0;395.0;802;110.0
-92;338.0;535.0;171;725.0;74.0;-77.0;-626.0;618.0;804;78.0
-163;375.0;233.0;-18;105.0;419.0;-38.0;-358.0;185.0;837;-6.0
-157;-112.0;-33.0;69;-275.0;53.0;-600.0;194.0;-548.0;689;12.0
-168;-382.0;-261.0;31;-364.0;152.0;-694.0;331.0;-456.0;578;-25.0
-162;383.0;-171.0;-178;-90.0;444.0;-159.0;40.0;71.0;832;473.0
-163;315.0;-163.0;132;52.0;543.0;-184.0;16.0;21.0;803;648.0
-163;327.0;-178.0;112;63.0;501.0;-201.0;54.0;-16.0;816;570.0
-161;407.0;-234.0;109;-83.0;591.0;-25.0;96.0;-271.0;522;719.0
-157;402.0;-237.0;112;-132.0;500.0;-55.0;122.0;-274.0;338;353.0
-152;527.0;-341.0;112;-329.0;348.0;75.0;261.0;-347.0;331;65.0
-169;249.0;-543.0;-19;-821.0;3.0;312.0;669.0;-656.0;795;-77.0
-169;250.0;-544.0;-19;-820.0;2.0;313.0;670.0;-653.0;797;-57.0
-170;255.0;-552.0;-19;-814.0;93.0;328.0;655.0;-662.0;798;13.0
-170;249.0;-574.0;-19;-799.0;132.0;365.0;642.0;-713.0;807;101.0
-170;257.0;-590.0;-19;-786.0;186.0;368.0;674.0;-741.0;807;220.0
-179;-344.0;-256.0;40;-402.0;335.0;-633.0;368.0;-500.0;800;196.0
101;-319.0;-200.0;72;-348.0;25.0;-638.0;391.0;-511.0;604;51.0
-173;-201.0;-113.0;50;-246.0;328.0;-625.0;290.0;-399.0;787;126.0
-154;-267.0;-117.0;-6;-361.0;180.0;-652.0;250.0;-496.0;638;76.0
-155;134.0;-632.0;88;-769.0;596.0;223.0;708.0;-782.0;803;-108.0
-155;168.0;-640.0;89;-760.0;518.0;253.0;711.0;-782.0;798;211.0
-155;178.0;-643.0;94;-756.0;535.0;266.0;713.0;-784.0;794;415.0
-155;183.0;-645.0;103;-754.0;449.0;280.0;717.0;-781.0;789;473.0
-107;155.0;-77.0;76;31.0;-38.0;-289.0;-52.0;139.0;872;13.0
-149;315.0;-155.0;75;-70.0;98.0;-216.0;69.0;7.0;691;-50.0
-162;326.0;-162.0;77;-101.0;133.0;-195.0;63.0;-25.0;1419;10.0
-155;131.0;-640.0;104;-761.0;467.0;331.0;703.0;-724.0;802;136.0
-165;409.0;-188.0;-175;-206.0;368.0;-107.0;37.0;-16.0;790;92.0
-165;395.0;-177.0;121;-55.0;161.0;-69.0;26.0;0.0;800;132.0
-168;396.0;-197.0;67;-190.0;88.0;-75.0;32.0;-104.0;269;-17.0
-165;363.0;-181.0;67;-237.0;71.0;-128.0;140.0;-58.0;234;116.0
-165;261.0;-123.0;86;-166.0;253.0;-174.0;87.0;15.0;788;297.0
-165;2.0;-13.0;120;250.0;160.0;-478.0;-92.0;243.0;810;10.0
-163;47.0;-52.0;80;202.0;183.0;-474.0;-83.0;194.0;794;-12.0
-163;30.0;-39.0;76;174.0;101.0;-469.0;-74.0;140.0;817;-93.0
-164;-1.0;2.0;64;6.0;-25.0;-429.0;-16.0;39.0;810;-160.0
-164;5.0;44.0;65;-94.0;-89.0;-343.0;-8.0;-26.0;800;-72.0
-164;-53.0;81.0;65;-67.0;14.0;-344.0;-43.0;-5.0;802;-38.0
-164;-44.0;69.0;65;-62.0;68.0;-362.0;-20.0;83.0;805;-59.0
-158;-48.0;-4.0;91;373.0;221.0;-591.0;-184.0;507.0;790;80.0
-163;10.0;-21.0;79;221.0;359.0;-433.0;-108.0;401.0;801;265.0
-155;215.0;-645.0;104;-751.0;348.0;391.0;698.0;-658.0;802;481.0
-155;231.0;-660.0;104;-735.0;396.0;390.0;723.0;-665.0;805;236.0
-155;-65.0;-607.0;113;-786.0;312.0;125.0;679.0;-797.0;794;203.0
-136;17.0;38.0;67;240.0;215.0;-501.0;-91.0;317.0;600;-153.0
-174;650.0;-491.0;-54;-482.0;341.0;250.0;411.0;-305.0;803;115.0
-170;625.0;-525.0;-60;-572.0;265.0;308.0;468.0;-420.0;813;119.0
-166;531.0;-562.0;-82;-686.0;166.0;389.0;585.0;-592.0;659;-125.0
-155;-88.0;-605.0;113;-783.0;464.0;65.0;687.0;-809.0;797;353.0
-141;193.0;-638.0;81;-760.0;145.0;252.0;717.0;-758.0;806;311.0
-141;-35.0;-576.0;116;-801.0;433.0;301.0;685.0;-754.0;813;171.0
-140;-83.0;-520.0;136;-826.0;102.0;302.0;654.0;-775.0;762;198.0
-86;282.0;-598.0;-116;-775.0;397.0;380.0;719.0;-776.0;834;314.0
168;229.0;-584.0;-116;-796.0;376.0;370.0;686.0;-773.0;820;196.0
226;190.0;-577.0;-116;-805.0;343.0;359.0;663.0;-769.0;780;111.0
-156;141.0;-559.0;-116;-823.0;290.0;341.0;639.0;-769.0;775;138.0
-174;75.0;-559.0;-117;-825.0;331.0;323.0;656.0;-762.0;489;232.0
-172;94.0;-572.0;-117;-813.0;273.0;334.0;673.0;-755.0;783;152.0
-170;192.0;-595.0;-117;-789.0;143.0;369.0;671.0;-684.0;739;133.0
-169;164.0;-596.0;-117;-791.0;133.0;357.0;680.0;-726.0;840;109.0
-158;112.0;-604.0;-117;-789.0;86.0;332.0;685.0;-744.0;751;-67.0
-163;71.0;-602.0;-122;-793.0;156.0;306.0;679.0;-763.0;702;70.0
-163;220.0;-590.0;-154;-794.0;231.0;316.0;657.0;-732.0;802;-55.0
-163;305.0;-615.0;-154;-758.0;117.0;403.0;687.0;-717.0;807;-20.0
-163;304.0;-616.0;-154;-757.0;121.0;401.0;689.0;-718.0;810;-3.0
-163;304.0;-617.0;-154;-756.0;118.0;399.0;689.0;-717.0;811;-9.0
-163;304.0;-618.0;-154;-755.0;134.0;402.0;691.0;-716.0;807;-57.0
-163;302.0;-619.0;-154;-754.0;132.0;402.0;690.0;-717.0;811;-44.0
-163;315.0;-617.0;-154;-753.0;109.0;405.0;683.0;-713.0;807;-19.0
-163;320.0;-615.0;-154;-753.0;106.0;406.0;684.0;-705.0;804;-31.0
-163;328.0;-613.0;-154;-752.0;110.0;408.0;679.0;-703.0;812;-25.0
-163;331.0;-613.0;-153;-752.0;106.0;409.0;678.0;-702.0;813;-26.0
-161;534.0;-559.0;-151;-688.0;292.0;480.0;594.0;-636.0;800;-191.0
-159;489.0;-538.0;-155;-717.0;30.0;433.0;697.0;-651.0;756;-76.0
-152;354.0;-602.0;124;-788.0;-11.0;383.0;659.0;-733.0;951;-72.0
-162;280.0;-626.0;127;-770.0;190.0;307.0;679.0;-755.0;791;219.0
-162;-7.0;-558.0;140;-805.0;300.0;269.0;643.0;-762.0;804;77.0
-76;322.0;-625.0;140;-743.0;268.0;98.0;730.0;-769.0;590;140.0
-159;-171.0;-587.0;143;-762.0;184.0;-54.0;675.0;-766.0;799;192.0
-112;-128.0;-547.0;133;-762.0;297.0;-178.0;679.0;-759.0;796;137.0
-169;-345.0;-508.0;120;-697.0;264.0;-339.0;594.0;-759.0;820;231.0
-169;-412.0;-371.0;167;-613.0;180.0;-416.0;531.0;-702.0;812;110.0
-169;-389.0;-353.0;84;-609.0;81.0;-431.0;515.0;-690.0;790;142.0
105;-410.0;-409.0;80;-568.0;279.0;-510.0;583.0;-753.0;1135;72.0
