Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RWR accZ;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
268.0;1033.0;-285.0;1002.0;1025.0;380.0;-904.0;-450.0;310.0
401.0;1258.0;-332.0;1202.0;1214.0;509.0;-826.0;-443.0;424.0
320.0;819.0;-67.0;866.0;917.0;494.0;-1351.0;-449.0;366.0
370.0;903.0;-111.0;825.0;926.0;519.0;-897.0;-277.0;213.0
384.0;1132.0;-110.0;1106.0;1205.0;715.0;-860.0;-238.0;226.0
361.0;875.0;-150.0;858.0;997.0;507.0;-959.0;-272.0;363.0
321.0;948.0;-60.0;798.0;932.0;557.0;-1076.0;-288.0;254.0
301.0;1085.0;-302.0;859.0;987.0;563.0;-986.0;-440.0;527.0
261.0;952.0;-111.0;882.0;930.0;438.0;-984.0;-365.0;232.0
311.0;849.0;-220.0;887.0;1029.0;479.0;-1029.0;-333.0;345.0
419.0;822.0;-16.0;787.0;898.0;532.0;-896.0;-320.0;195.0
395.0;740.0;-198.0;850.0;869.0;855.0;-988.0;-318.0;474.0
305.0;1047.0;-301.0;968.0;1024.0;369.0;-948.0;-364.0;391.0
494.0;771.0;-308.0;736.0;907.0;495.0;-805.0;-270.0;432.0
466.0;878.0;75.0;820.0;1076.0;436.0;-1217.0;-428.0;453.0
387.0;826.0;-240.0;815.0;907.0;357.0;-799.0;-325.0;527.0
336.0;1035.0;-261.0;912.0;1311.0;377.0;-888.0;-329.0;418.0
406.0;924.0;-254.0;939.0;1072.0;402.0;-931.0;-351.0;473.0
551.0;934.0;-204.0;919.0;1089.0;793.0;-933.0;-316.0;578.0
444.0;951.0;-322.0;802.0;925.0;451.0;-692.0;-502.0;513.0
466.0;800.0;-62.0;723.0;870.0;445.0;-861.0;-135.0;390.0
462.0;895.0;-314.0;864.0;937.0;441.0;-729.0;-483.0;511.0
375.0;864.0;-25.0;713.0;852.0;741.0;-1023.0;-247.0;214.0
398.0;1277.0;-211.0;1081.0;1467.0;641.0;-735.0;-251.0;194.0
364.0;848.0;-23.0;722.0;850.0;707.0;-1077.0;-277.0;124.0
280.0;1085.0;-230.0;748.0;1229.0;743.0;-1041.0;-156.0;393.0
574.0;795.0;13.0;745.0;859.0;513.0;-994.0;-216.0;294.0
526.0;925.0;-128.0;832.0;979.0;685.0;-1024.0;-312.0;268.0
329.0;948.0;-112.0;826.0;988.0;565.0;-973.0;-234.0;526.0
363.0;914.0;-122.0;913.0;948.0;447.0;-936.0;-272.0;376.0
320.0;956.0;-358.0;1061.0;899.0;589.0;-849.0;-488.0;629.0
386.0;895.0;-78.0;959.0;1013.0;503.0;-1030.0;-196.0;288.0
600.0;853.0;-209.0;627.0;963.0;648.0;-876.0;-306.0;273.0
336.0;869.0;72.0;942.0;1041.0;492.0;-1180.0;-79.0;283.0
425.0;957.0;-190.0;796.0;1011.0;425.0;-800.0;-351.0;502.0
354.0;1104.0;-268.0;1147.0;1076.0;571.0;-796.0;-456.0;563.0
385.0;866.0;11.0;909.0;1096.0;788.0;-1112.0;-213.0;315.0
275.0;984.0;-128.0;952.0;1001.0;470.0;-968.0;-318.0;326.0
329.0;975.0;-186.0;954.0;1056.0;469.0;-1000.0;-377.0;344.0
359.0;1009.0;-201.0;834.0;933.0;446.0;-910.0;-311.0;387.0
371.0;979.0;-194.0;926.0;1050.0;448.0;-928.0;-329.0;409.0
380.0;915.0;-118.0;957.0;1107.0;573.0;-923.0;-272.0;461.0
353.0;968.0;-246.0;893.0;990.0;526.0;-917.0;-309.0;370.0
352.0;919.0;-25.0;880.0;1041.0;538.0;-1075.0;-343.0;494.0
199.0;890.0;-266.0;752.0;903.0;561.0;-977.0;-369.0;67.0
334.0;865.0;1.0;855.0;1131.0;580.0;-1062.0;-130.0;361.0
332.0;996.0;-149.0;1008.0;1013.0;973.0;-979.0;-310.0;318.0
397.0;924.0;-217.0;874.0;1030.0;783.0;-926.0;-318.0;361.0
397.0;938.0;-288.0;840.0;1025.0;631.0;-917.0;-348.0;394.0
382.0;940.0;-237.0;885.0;1015.0;349.0;-957.0;-326.0;403.0
375.0;952.0;-248.0;869.0;998.0;381.0;-952.0;-358.0;381.0
366.0;856.0;-131.0;770.0;859.0;406.0;-892.0;-222.0;397.0
378.0;950.0;-214.0;859.0;987.0;353.0;-951.0;-318.0;385.0
405.0;945.0;-255.0;863.0;993.0;406.0;-942.0;-356.0;364.0
284.0;829.0;-349.0;968.0;1091.0;511.0;-1114.0;-486.0;352.0
398.0;963.0;-221.0;865.0;997.0;392.0;-944.0;-329.0;403.0
371.0;934.0;-227.0;839.0;1010.0;368.0;-951.0;-340.0;413.0
464.0;923.0;-327.0;760.0;986.0;391.0;-798.0;-481.0;405.0
358.0;952.0;-243.0;880.0;984.0;362.0;-943.0;-346.0;349.0
342.0;631.0;4.0;768.0;816.0;456.0;-1031.0;-167.0;243.0
387.0;953.0;-244.0;861.0;995.0;394.0;-950.0;-342.0;392.0
394.0;971.0;-241.0;858.0;987.0;421.0;-944.0;-339.0;375.0
360.0;558.0;6.0;637.0;732.0;445.0;-1128.0;-234.0;142.0
383.0;809.0;33.0;861.0;912.0;495.0;-985.0;-107.0;416.0
381.0;949.0;-235.0;868.0;964.0;363.0;-946.0;-342.0;410.0
383.0;946.0;-250.0;867.0;1012.0;405.0;-941.0;-346.0;409.0
388.0;937.0;-225.0;864.0;1003.0;407.0;-942.0;-331.0;409.0
388.0;951.0;-215.0;853.0;984.0;436.0;-953.0;-352.0;396.0
515.0;866.0;-106.0;668.0;1066.0;685.0;-910.0;-158.0;111.0
384.0;955.0;-214.0;857.0;986.0;514.0;-961.0;-318.0;373.0
400.0;950.0;-220.0;854.0;991.0;544.0;-957.0;-327.0;369.0
312.0;753.0;-132.0;755.0;838.0;508.0;-1035.0;-333.0;394.0
442.0;779.0;-69.0;718.0;772.0;413.0;-833.0;-62.0;411.0
447.0;772.0;-168.0;700.0;821.0;442.0;-776.0;-278.0;451.0
395.0;950.0;-223.0;864.0;1005.0;574.0;-941.0;-338.0;435.0
380.0;952.0;-216.0;862.0;1005.0;581.0;-939.0;-324.0;392.0
353.0;960.0;-196.0;886.0;1027.0;618.0;-952.0;-341.0;364.0
411.0;805.0;-265.0;731.0;880.0;388.0;-788.0;-421.0;499.0
372.0;971.0;-209.0;859.0;986.0;733.0;-970.0;-348.0;378.0
386.0;942.0;-260.0;858.0;978.0;661.0;-956.0;-311.0;374.0
359.0;920.0;-34.0;850.0;982.0;784.0;-1034.0;-205.0;344.0
298.0;907.0;-63.0;887.0;948.0;788.0;-991.0;-193.0;313.0
369.0;1120.0;-28.0;871.0;1024.0;764.0;-916.0;-164.0;332.0
306.0;735.0;-86.0;732.0;756.0;457.0;-1049.0;-418.0;306.0
733.0;733.0;-351.0;623.0;669.0;949.0;-863.0;-557.0;839.0
634.0;961.0;-190.0;727.0;639.0;687.0;-992.0;-453.0;560.0
496.0;912.0;55.0;886.0;776.0;419.0;-795.0;-298.0;283.0
508.0;807.0;-125.0;792.0;725.0;458.0;-721.0;-354.0;218.0
399.0;856.0;-193.0;734.0;921.0;376.0;-889.0;-210.0;442.0
456.0;721.0;-150.0;794.0;677.0;571.0;-750.0;-356.0;195.0
612.0;781.0;-106.0;597.0;540.0;524.0;-756.0;-335.0;99.0
578.0;761.0;-160.0;623.0;566.0;585.0;-577.0;-283.0;54.0
454.0;1050.0;-124.0;739.0;1135.0;606.0;-757.0;-406.0;123.0
231.0;1069.0;-57.0;769.0;930.0;466.0;-851.0;-450.0;210.0
365.0;841.0;-208.0;819.0;1008.0;409.0;-1044.0;-482.0;198.0
555.0;1075.0;-186.0;700.0;824.0;391.0;-934.0;-350.0;291.0
351.0;959.0;-257.0;840.0;985.0;840.0;-793.0;-368.0;382.0
340.0;972.0;-299.0;545.0;725.0;925.0;-1181.0;-495.0;445.0
287.0;959.0;-163.0;852.0;1013.0;618.0;-925.0;-335.0;258.0
389.0;915.0;-171.0;821.0;968.0;754.0;-969.0;-443.0;404.0
354.0;630.0;14.0;622.0;670.0;472.0;-881.0;-451.0;328.0
423.0;878.0;-125.0;704.0;920.0;421.0;-777.0;-192.0;397.0
264.0;806.0;-223.0;856.0;960.0;427.0;-963.0;-532.0;342.0
496.0;1055.0;-185.0;863.0;1119.0;704.0;-786.0;-318.0;264.0
449.0;974.0;-136.0;862.0;967.0;813.0;-939.0;-406.0;452.0
672.0;554.0;-188.0;472.0;584.0;741.0;-499.0;-393.0;34.0
438.0;939.0;-273.0;783.0;1012.0;409.0;-718.0;-382.0;437.0
399.0;845.0;209.0;676.0;577.0;989.0;-823.0;-232.0;32.0
447.0;868.0;71.0;585.0;566.0;829.0;-897.0;-124.0;-40.0
484.0;714.0;-107.0;587.0;851.0;462.0;-873.0;-318.0;188.0
524.0;981.0;-190.0;762.0;851.0;667.0;-706.0;-364.0;70.0
555.0;803.0;-117.0;631.0;800.0;608.0;-738.0;-496.0;327.0
427.0;1024.0;-168.0;808.0;1079.0;435.0;-709.0;-370.0;432.0
550.0;805.0;-86.0;617.0;798.0;587.0;-774.0;-500.0;313.0
262.0;912.0;-293.0;1139.0;1186.0;454.0;-930.0;-517.0;342.0
534.0;810.0;-7.0;594.0;767.0;523.0;-788.0;-505.0;284.0
749.0;734.0;-206.0;650.0;688.0;901.0;-726.0;-719.0;255.0
449.0;1029.0;-72.0;820.0;1185.0;609.0;-865.0;-207.0;133.0
855.0;582.0;-467.0;383.0;615.0;998.0;-522.0;-797.0;678.0
389.0;836.0;-105.0;688.0;896.0;397.0;-960.0;-214.0;373.0
560.0;879.0;-181.0;749.0;982.0;839.0;-824.0;-532.0;377.0
451.0;698.0;-79.0;612.0;832.0;530.0;-895.0;-167.0;107.0
531.0;821.0;-68.0;731.0;938.0;1010.0;-834.0;-422.0;228.0
873.0;468.0;-175.0;490.0;902.0;925.0;-488.0;-396.0;348.0
378.0;1006.0;-715.0;627.0;1041.0;827.0;-454.0;-765.0;459.0
509.0;855.0;-205.0;720.0;988.0;718.0;-661.0;-337.0;314.0
550.0;633.0;-62.0;721.0;1039.0;687.0;-951.0;-229.0;207.0
371.0;863.0;42.0;701.0;879.0;480.0;-895.0;-148.0;463.0
441.0;899.0;-270.0;1014.0;1118.0;578.0;-911.0;-275.0;562.0
284.0;1021.0;-173.0;858.0;1142.0;740.0;-896.0;-302.0;288.0
300.0;861.0;-174.0;1026.0;1196.0;515.0;-901.0;-310.0;305.0
318.0;829.0;-132.0;975.0;1153.0;422.0;-945.0;-340.0;308.0
314.0;989.0;-5.0;812.0;933.0;646.0;-958.0;-225.0;389.0
203.0;894.0;-285.0;940.0;1113.0;410.0;-1150.0;-543.0;284.0
277.0;995.0;-91.0;901.0;840.0;990.0;-857.0;-348.0;322.0
250.0;960.0;-150.0;967.0;1052.0;594.0;-789.0;-272.0;419.0
472.0;1052.0;42.0;1005.0;979.0;637.0;-850.0;-314.0;262.0
542.0;722.0;-51.0;841.0;1101.0;787.0;-521.0;-554.0;601.0
345.0;987.0;28.0;846.0;837.0;833.0;-917.0;-343.0;271.0
388.0;999.0;45.0;915.0;961.0;815.0;-883.0;-363.0;317.0
354.0;1037.0;26.0;750.0;846.0;751.0;-877.0;-335.0;278.0
331.0;935.0;-22.0;891.0;896.0;652.0;-862.0;-511.0;253.0
345.0;902.0;-36.0;875.0;842.0;732.0;-904.0;-564.0;215.0
505.0;962.0;-154.0;770.0;825.0;960.0;-861.0;-375.0;308.0
262.0;866.0;-178.0;856.0;1073.0;517.0;-1092.0;-510.0;405.0
317.0;922.0;-77.0;923.0;1059.0;721.0;-870.0;-237.0;327.0
704.0;813.0;-295.0;667.0;725.0;490.0;-924.0;-474.0;494.0
495.0;909.0;-40.0;717.0;1133.0;648.0;-912.0;-194.0;143.0
523.0;754.0;-177.0;764.0;834.0;480.0;-835.0;-328.0;366.0
246.0;829.0;-214.0;1008.0;950.0;484.0;-905.0;-166.0;548.0
427.0;945.0;-200.0;795.0;1034.0;417.0;-719.0;-331.0;482.0
304.0;767.0;-99.0;918.0;1058.0;505.0;-745.0;-456.0;287.0
371.0;948.0;-109.0;886.0;1092.0;678.0;-1057.0;-339.0;443.0
135.0;987.0;-252.0;600.0;857.0;646.0;-962.0;-380.0;174.0
442.0;866.0;-150.0;887.0;974.0;935.0;-899.0;-289.0;586.0
328.0;923.0;-456.0;842.0;984.0;837.0;-905.0;-464.0;541.0
438.0;915.0;-65.0;821.0;1073.0;801.0;-989.0;-517.0;630.0
490.0;814.0;-1.0;854.0;882.0;808.0;-848.0;-515.0;420.0
537.0;942.0;-90.0;656.0;1038.0;656.0;-784.0;-271.0;58.0
218.0;1032.0;30.0;836.0;868.0;843.0;-985.0;-228.0;213.0
324.0;977.0;-365.0;897.0;1057.0;868.0;-878.0;-511.0;463.0
559.0;849.0;-168.0;902.0;1058.0;718.0;-876.0;-204.0;536.0
484.0;791.0;-105.0;740.0;971.0;611.0;-966.0;-209.0;585.0
415.0;810.0;-193.0;741.0;947.0;973.0;-944.0;-262.0;512.0
360.0;828.0;-225.0;733.0;928.0;953.0;-942.0;-307.0;486.0
334.0;1054.0;-152.0;881.0;1055.0;715.0;-892.0;-246.0;451.0
373.0;1030.0;-55.0;907.0;1039.0;798.0;-878.0;-227.0;414.0
260.0;1025.0;32.0;793.0;897.0;692.0;-979.0;-255.0;286.0
293.0;1089.0;-300.0;1070.0;1469.0;511.0;-908.0;-309.0;413.0
352.0;626.0;-101.0;615.0;749.0;473.0;-972.0;-270.0;420.0
80.0;1018.0;-273.0;733.0;784.0;496.0;-949.0;-529.0;256.0
268.0;882.0;-197.0;891.0;1050.0;509.0;-978.0;-421.0;400.0
408.0;921.0;-187.0;990.0;1050.0;486.0;-962.0;-655.0;388.0
414.0;762.0;-11.0;664.0;926.0;489.0;-946.0;-281.0;198.0
255.0;886.0;-274.0;875.0;1034.0;558.0;-1079.0;-578.0;308.0
272.0;915.0;-260.0;878.0;1043.0;563.0;-800.0;-197.0;295.0
331.0;781.0;-159.0;702.0;906.0;350.0;-640.0;-274.0;490.0
417.0;851.0;-37.0;691.0;1019.0;486.0;-1011.0;-196.0;358.0
283.0;855.0;-53.0;756.0;946.0;445.0;-986.0;-201.0;366.0
248.0;1016.0;-83.0;925.0;1017.0;493.0;-997.0;-200.0;288.0
302.0;981.0;-208.0;897.0;977.0;517.0;-938.0;-318.0;328.0
316.0;949.0;-145.0;883.0;1016.0;938.0;-946.0;-328.0;371.0
330.0;930.0;-111.0;893.0;1039.0;981.0;-1006.0;-185.0;377.0
317.0;921.0;-147.0;857.0;968.0;659.0;-999.0;-274.0;327.0
292.0;1001.0;-140.0;937.0;968.0;949.0;-961.0;-309.0;295.0
315.0;962.0;-84.0;963.0;1057.0;838.0;-980.0;-301.0;323.0
374.0;832.0;86.0;795.0;996.0;713.0;-1020.0;-226.0;318.0
359.0;889.0;-13.0;792.0;934.0;590.0;-975.0;-340.0;298.0
348.0;895.0;21.0;826.0;892.0;743.0;-1003.0;-213.0;353.0
350.0;1022.0;4.0;756.0;903.0;922.0;-978.0;-200.0;360.0
609.0;859.0;-266.0;1111.0;799.0;239.0;-687.0;-434.0;349.0
455.0;921.0;-54.0;809.0;857.0;432.0;-870.0;-111.0;501.0
199.0;1000.0;-147.0;856.0;913.0;445.0;-813.0;-268.0;101.0
412.0;964.0;28.0;775.0;425.0;328.0;-1001.0;-169.0;481.0
393.0;966.0;-304.0;875.0;1090.0;543.0;-909.0;-335.0;554.0
373.0;931.0;1.0;967.0;928.0;466.0;-1046.0;-211.0;364.0
162.0;1066.0;120.0;811.0;1064.0;606.0;-985.0;41.0;537.0
360.0;1005.0;-221.0;964.0;1013.0;1007.0;-966.0;-294.0;412.0
369.0;961.0;-206.0;868.0;997.0;308.0;-951.0;-308.0;435.0
334.0;958.0;-191.0;884.0;995.0;436.0;-976.0;-290.0;344.0
333.0;979.0;-155.0;888.0;968.0;501.0;-1003.0;-244.0;365.0
330.0;972.0;-166.0;884.0;1006.0;421.0;-1014.0;-239.0;387.0
268.0;1008.0;-73.0;980.0;1105.0;636.0;-982.0;-142.0;348.0
268.0;1013.0;-38.0;966.0;1105.0;687.0;-970.0;-109.0;358.0
292.0;1107.0;-323.0;888.0;1023.0;774.0;-999.0;-374.0;300.0
408.0;743.0;19.0;714.0;831.0;504.0;-1309.0;-390.0;403.0
253.0;818.0;-169.0;637.0;693.0;591.0;-1008.0;-432.0;201.0
428.0;934.0;-307.0;939.0;1018.0;539.0;-962.0;-367.0;427.0
506.0;945.0;-218.0;848.0;1112.0;541.0;-725.0;-409.0;659.0
341.0;912.0;-237.0;864.0;920.0;428.0;-770.0;-308.0;281.0
308.0;866.0;-162.0;905.0;1012.0;610.0;-890.0;-136.0;243.0
392.0;932.0;-209.0;899.0;1144.0;592.0;-1015.0;-206.0;363.0
681.0;712.0;-219.0;765.0;1062.0;701.0;-924.0;-301.0;522.0
397.0;923.0;-421.0;839.0;987.0;445.0;-998.0;-363.0;303.0
-85.0;999.0;540.0;962.0;1025.0;516.0;-975.0;123.0;18.0
289.0;900.0;-19.0;880.0;941.0;572.0;-908.0;-89.0;140.0
664.0;702.0;-203.0;556.0;887.0;672.0;-890.0;-277.0;563.0
435.0;1022.0;-214.0;968.0;947.0;601.0;-1077.0;-337.0;549.0
405.0;964.0;-200.0;923.0;914.0;603.0;-1017.0;-326.0;434.0
449.0;926.0;-262.0;837.0;698.0;764.0;-949.0;-236.0;391.0
435.0;917.0;-273.0;816.0;919.0;763.0;-869.0;-337.0;352.0
405.0;951.0;-149.0;872.0;856.0;793.0;-955.0;-437.0;423.0
425.0;965.0;-231.0;781.0;896.0;693.0;-1017.0;-503.0;426.0
409.0;962.0;-178.0;846.0;888.0;685.0;-937.0;-429.0;395.0
399.0;939.0;-199.0;812.0;856.0;692.0;-932.0;-372.0;435.0
417.0;915.0;-237.0;806.0;866.0;675.0;-932.0;-362.0;422.0
432.0;931.0;-235.0;794.0;877.0;682.0;-916.0;-418.0;437.0
386.0;968.0;-231.0;830.0;880.0;669.0;-912.0;-412.0;389.0
406.0;954.0;-230.0;830.0;884.0;679.0;-914.0;-419.0;414.0
399.0;969.0;-220.0;824.0;854.0;688.0;-929.0;-420.0;402.0
362.0;994.0;-130.0;831.0;869.0;622.0;-891.0;-361.0;298.0
389.0;969.0;-100.0;829.0;879.0;695.0;-914.0;-340.0;348.0
528.0;820.0;-160.0;561.0;919.0;683.0;-761.0;-265.0;643.0
498.0;870.0;-69.0;766.0;869.0;551.0;-875.0;-378.0;457.0
520.0;893.0;-263.0;775.0;848.0;606.0;-911.0;-423.0;519.0
397.0;867.0;-49.0;661.0;832.0;550.0;-944.0;-325.0;556.0
384.0;948.0;-350.0;867.0;1080.0;684.0;-974.0;-282.0;475.0
303.0;862.0;-130.0;921.0;912.0;567.0;-971.0;-260.0;253.0
301.0;1062.0;-116.0;871.0;1064.0;545.0;-882.0;-210.0;422.0
282.0;881.0;202.0;804.0;938.0;527.0;-1171.0;-267.0;262.0
233.0;1136.0;-24.0;899.0;909.0;728.0;-1017.0;-209.0;261.0
402.0;807.0;-132.0;746.0;966.0;530.0;-997.0;-172.0;325.0
281.0;936.0;-275.0;924.0;1101.0;675.0;-947.0;-316.0;435.0
301.0;735.0;-23.0;761.0;800.0;489.0;-984.0;-166.0;151.0
393.0;780.0;-130.0;698.0;943.0;495.0;-1041.0;-215.0;170.0
332.0;990.0;-151.0;894.0;1027.0;527.0;-960.0;-262.0;417.0
332.0;971.0;-124.0;894.0;1017.0;582.0;-973.0;-268.0;414.0
337.0;934.0;-115.0;898.0;1004.0;930.0;-964.0;-253.0;377.0
301.0;971.0;-151.0;862.0;990.0;969.0;-952.0;-249.0;353.0
278.0;1029.0;-101.0;906.0;1019.0;919.0;-988.0;-245.0;333.0
369.0;808.0;-41.0;760.0;986.0;451.0;-827.0;-170.0;432.0
474.0;1167.0;-274.0;1051.0;1169.0;566.0;-849.0;-298.0;467.0
487.0;884.0;-85.0;772.0;1061.0;537.0;-1009.0;-239.0;348.0
299.0;975.0;-147.0;890.0;994.0;986.0;-1015.0;-384.0;296.0
435.0;856.0;-275.0;738.0;896.0;699.0;-963.0;-331.0;476.0
302.0;814.0;-372.0;764.0;880.0;703.0;-1318.0;-336.0;488.0
359.0;925.0;-195.0;775.0;955.0;677.0;-950.0;-293.0;406.0
343.0;922.0;-189.0;811.0;936.0;665.0;-917.0;-294.0;414.0
302.0;944.0;-181.0;861.0;983.0;678.0;-934.0;-299.0;452.0
335.0;1055.0;-178.0;853.0;1065.0;559.0;-962.0;-329.0;475.0
359.0;842.0;-51.0;792.0;915.0;567.0;-1073.0;-334.0;390.0
275.0;799.0;-354.0;836.0;948.0;458.0;-1364.0;-134.0;411.0
388.0;752.0;-72.0;749.0;830.0;511.0;-1066.0;-173.0;474.0
399.0;1002.0;-218.0;771.0;916.0;417.0;-1047.0;-318.0;354.0
400.0;1158.0;-178.0;906.0;988.0;537.0;-1073.0;-265.0;390.0
307.0;1096.0;-155.0;891.0;835.0;564.0;-1007.0;-140.0;377.0
306.0;1101.0;-236.0;938.0;875.0;505.0;-923.0;-241.0;342.0
316.0;867.0;-132.0;820.0;959.0;476.0;-1112.0;-388.0;306.0
620.0;886.0;-214.0;879.0;1150.0;640.0;-973.0;-290.0;466.0
311.0;964.0;-337.0;861.0;979.0;581.0;-953.0;-371.0;276.0
381.0;957.0;-200.0;1000.0;1137.0;803.0;-866.0;-269.0;491.0
409.0;851.0;-104.0;896.0;999.0;687.0;-1006.0;-340.0;314.0
324.0;1003.0;-102.0;813.0;978.0;764.0;-931.0;-133.0;434.0
387.0;875.0;-252.0;829.0;1024.0;984.0;-983.0;-343.0;420.0
337.0;895.0;-192.0;812.0;934.0;944.0;-960.0;-242.0;397.0
284.0;1037.0;-185.0;982.0;1086.0;828.0;-1012.0;-310.0;436.0
343.0;943.0;-196.0;843.0;1045.0;546.0;-976.0;-244.0;329.0
335.0;960.0;-252.0;910.0;1022.0;608.0;-978.0;-426.0;320.0
350.0;933.0;-125.0;867.0;1046.0;588.0;-961.0;-219.0;503.0
330.0;982.0;-294.0;839.0;1160.0;455.0;-849.0;-394.0;502.0
360.0;934.0;-275.0;866.0;1121.0;731.0;-936.0;-404.0;364.0
334.0;1050.0;-243.0;847.0;995.0;912.0;-879.0;-369.0;385.0
309.0;1016.0;-223.0;976.0;1003.0;984.0;-934.0;-379.0;398.0
403.0;758.0;-31.0;699.0;828.0;491.0;-970.0;-256.0;360.0
358.0;902.0;-228.0;791.0;1062.0;402.0;-824.0;-306.0;444.0
417.0;961.0;-216.0;952.0;1042.0;833.0;-943.0;-174.0;542.0
353.0;902.0;-83.0;847.0;970.0;914.0;-1055.0;-390.0;309.0
468.0;639.0;-22.0;588.0;858.0;518.0;-1028.0;-196.0;299.0
418.0;1085.0;-225.0;896.0;1082.0;858.0;-1002.0;-314.0;541.0
413.0;756.0;-239.0;720.0;861.0;440.0;-966.0;-134.0;398.0
521.0;876.0;-226.0;731.0;1148.0;397.0;-811.0;-317.0;503.0
465.0;968.0;-187.0;1010.0;1326.0;680.0;-931.0;-375.0;438.0
388.0;895.0;-169.0;849.0;1092.0;567.0;-878.0;-289.0;621.0
329.0;1001.0;-266.0;858.0;1112.0;547.0;-876.0;-394.0;424.0
298.0;1233.0;-122.0;906.0;894.0;621.0;-963.0;-198.0;285.0
259.0;927.0;-34.0;924.0;989.0;792.0;-967.0;-183.0;402.0
334.0;935.0;-160.0;893.0;1161.0;831.0;-970.0;-311.0;400.0
391.0;860.0;-239.0;751.0;997.0;410.0;-857.0;-403.0;485.0
411.0;1014.0;-287.0;835.0;1171.0;484.0;-760.0;-470.0;476.0
422.0;900.0;-384.0;868.0;959.0;908.0;-891.0;-450.0;426.0
526.0;832.0;-267.0;772.0;991.0;304.0;-925.0;-377.0;531.0
446.0;922.0;-261.0;848.0;1019.0;328.0;-928.0;-375.0;470.0
465.0;934.0;-262.0;858.0;986.0;330.0;-936.0;-369.0;503.0
396.0;933.0;-262.0;849.0;1010.0;368.0;-925.0;-369.0;445.0
447.0;913.0;-262.0;846.0;1005.0;376.0;-932.0;-377.0;493.0
437.0;925.0;-275.0;862.0;985.0;345.0;-934.0;-380.0;450.0
396.0;838.0;-158.0;775.0;862.0;401.0;-923.0;-177.0;418.0
434.0;927.0;-249.0;840.0;1005.0;387.0;-932.0;-359.0;458.0
444.0;934.0;-253.0;849.0;1035.0;407.0;-921.0;-360.0;487.0
438.0;926.0;-243.0;841.0;1017.0;383.0;-933.0;-349.0;466.0
417.0;924.0;-259.0;839.0;1013.0;399.0;-938.0;-362.0;506.0
434.0;817.0;56.0;715.0;898.0;369.0;-985.0;-113.0;423.0
439.0;925.0;-267.0;834.0;1009.0;403.0;-926.0;-406.0;452.0
240.0;712.0;-237.0;863.0;960.0;425.0;-1304.0;-425.0;240.0
425.0;925.0;-262.0;832.0;1004.0;429.0;-939.0;-371.0;481.0
366.0;698.0;-101.0;673.0;853.0;590.0;-906.0;-174.0;107.0
468.0;934.0;-205.0;865.0;1059.0;439.0;-922.0;-285.0;534.0
437.0;914.0;-180.0;850.0;1082.0;431.0;-898.0;-293.0;500.0
361.0;924.0;-149.0;856.0;1041.0;454.0;-932.0;-274.0;431.0
397.0;843.0;442.0;737.0;766.0;691.0;-959.0;-180.0;596.0
190.0;896.0;-24.0;880.0;1027.0;981.0;-913.0;-376.0;429.0
387.0;901.0;-2.0;814.0;849.0;659.0;-892.0;-251.0;448.0
381.0;581.0;-42.0;644.0;910.0;555.0;-938.0;-198.0;197.0
437.0;888.0;-36.0;892.0;1133.0;795.0;-946.0;-234.0;138.0
514.0;834.0;-214.0;785.0;1084.0;682.0;-886.0;-284.0;427.0
470.0;839.0;-127.0;692.0;877.0;701.0;-882.0;-287.0;243.0
460.0;915.0;-282.0;733.0;819.0;786.0;-1090.0;-370.0;163.0
682.0;820.0;-323.0;695.0;712.0;791.0;-567.0;-455.0;11.0
444.0;802.0;-194.0;937.0;929.0;715.0;-812.0;-343.0;264.0
439.0;928.0;-248.0;692.0;909.0;840.0;-908.0;-435.0;229.0
345.0;1082.0;-219.0;1014.0;959.0;457.0;-808.0;-372.0;599.0
350.0;941.0;-204.0;846.0;918.0;909.0;-914.0;-399.0;209.0
178.0;869.0;-41.0;916.0;942.0;1034.0;-1205.0;-315.0;161.0
459.0;950.0;-188.0;811.0;999.0;1056.0;-908.0;-342.0;497.0
445.0;867.0;-211.0;860.0;1056.0;875.0;-929.0;-345.0;566.0
394.0;925.0;-326.0;838.0;967.0;464.0;-885.0;-485.0;492.0
405.0;912.0;-354.0;852.0;972.0;285.0;-915.0;-523.0;465.0
536.0;918.0;-274.0;812.0;921.0;746.0;-917.0;-390.0;633.0
395.0;904.0;-27.0;788.0;953.0;442.0;-810.0;-109.0;454.0
392.0;872.0;146.0;828.0;1056.0;447.0;-827.0;-190.0;438.0
336.0;921.0;-120.0;756.0;769.0;394.0;-852.0;-396.0;261.0
199.0;986.0;-324.0;928.0;1003.0;512.0;-1224.0;-433.0;154.0
602.0;644.0;-25.0;1047.0;1864.0;764.0;-931.0;-362.0;472.0
354.0;931.0;-209.0;991.0;1156.0;504.0;-1088.0;-367.0;369.0
369.0;829.0;-134.0;734.0;970.0;304.0;-860.0;-188.0;369.0
350.0;900.0;-247.0;839.0;910.0;461.0;-1014.0;-282.0;430.0
421.0;912.0;-144.0;923.0;1076.0;983.0;-1049.0;-263.0;485.0
410.0;772.0;-37.0;761.0;1169.0;624.0;-870.0;-193.0;139.0
286.0;955.0;-145.0;886.0;996.0;671.0;-1023.0;-343.0;340.0
