Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer LUA^ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit RLA magneticX;Accelerometer RKN^ accX;Accelerometer RWR accY;InertialMeasurementUnit LLA magneticY;Accelerometer BACK accY
543.0;-797.0;841.0;307.0;745.0;-602.0;-124.0;146.0;264.0;-10.0;838.0
172.0;-1033.0;1140.0;43.0;832.0;-873.0;-18.0;332.0;797.0;424.0;862.0
259.0;-984.0;1121.0;179.0;830.0;-840.0;-17.0;345.0;794.0;438.0;859.0
253.0;-997.0;899.0;224.0;1077.0;-711.0;-18.0;239.0;539.0;480.0;763.0
209.0;-1043.0;1322.0;509.0;920.0;-727.0;-31.0;314.0;805.0;540.0;905.0
149.0;-954.0;1029.0;449.0;892.0;-745.0;-44.0;125.0;577.0;566.0;519.0
77.0;-996.0;1135.0;566.0;990.0;-827.0;-219.0;97.0;743.0;620.0;558.0
121.0;-946.0;1036.0;329.0;916.0;-685.0;-45.0;147.0;582.0;561.0;520.0
309.0;-878.0;871.0;596.0;902.0;-346.0;-166.0;330.0;338.0;701.0;762.0
129.0;-1005.0;989.0;368.0;942.0;-816.0;726.0;338.0;489.0;35.0;716.0
116.0;-888.0;1005.0;410.0;1163.0;-832.0;145.0;-220.0;568.0;463.0;659.0
318.0;-780.0;886.0;303.0;784.0;-660.0;113.0;383.0;691.0;317.0;978.0
255.0;-870.0;1026.0;570.0;795.0;-932.0;152.0;52.0;546.0;665.0;847.0
-88.0;-1009.0;1123.0;39.0;924.0;-836.0;829.0;610.0;678.0;45.0;345.0
282.0;-869.0;937.0;523.0;1026.0;-686.0;182.0;-13.0;545.0;731.0;783.0
242.0;-791.0;848.0;476.0;726.0;-659.0;1185.0;345.0;506.0;-103.0;724.0
172.0;-806.0;1162.0;720.0;1153.0;-374.0;794.0;436.0;749.0;-56.0;296.0
67.0;-809.0;1191.0;497.0;1001.0;-452.0;849.0;267.0;763.0;-6.0;532.0
405.0;-766.0;938.0;445.0;571.0;-397.0;832.0;267.0;368.0;-412.0;832.0
120.0;-888.0;1087.0;277.0;1008.0;-654.0;910.0;300.0;745.0;-35.0;785.0
489.0;-785.0;938.0;439.0;510.0;-135.0;-30.0;242.0;61.0;656.0;879.0
508.0;-877.0;1020.0;434.0;547.0;-191.0;118.0;261.0;169.0;611.0;939.0
164.0;-945.0;1210.0;354.0;737.0;-578.0;757.0;114.0;452.0;-341.0;702.0
119.0;-817.0;913.0;370.0;993.0;-817.0;671.0;373.0;574.0;-143.0;679.0
385.0;-924.0;984.0;287.0;660.0;-402.0;745.0;75.0;759.0;-114.0;669.0
182.0;-930.0;1175.0;390.0;1060.0;-831.0;853.0;72.0;782.0;-53.0;669.0
308.0;-900.0;1049.0;349.0;926.0;-797.0;850.0;206.0;716.0;-30.0;649.0
332.0;-1000.0;1067.0;387.0;1074.0;-929.0;774.0;256.0;664.0;-64.0;689.0
377.0;-903.0;1399.0;423.0;777.0;-398.0;-170.0;183.0;534.0;570.0;773.0
284.0;-964.0;1152.0;570.0;948.0;-379.0;-204.0;440.0;281.0;568.0;759.0
146.0;-983.0;913.0;423.0;873.0;-917.0;726.0;91.0;698.0;355.0;846.0
204.0;-1101.0;886.0;401.0;917.0;-1048.0;1037.0;74.0;594.0;627.0;731.0
203.0;-906.0;760.0;372.0;727.0;-864.0;771.0;443.0;441.0;501.0;650.0
2.0;-1361.0;1121.0;580.0;1229.0;-1241.0;613.0;748.0;823.0;811.0;703.0
105.0;-1039.0;1116.0;626.0;1035.0;-880.0;374.0;-22.0;836.0;4.0;841.0
146.0;-959.0;1109.0;652.0;1004.0;-825.0;360.0;177.0;856.0;-38.0;841.0
316.0;-813.0;1079.0;400.0;1119.0;-734.0;357.0;341.0;791.0;-269.0;913.0
278.0;-878.0;701.0;431.0;623.0;-798.0;646.0;230.0;604.0;602.0;896.0
344.0;-807.0;1006.0;450.0;1184.0;-729.0;367.0;286.0;686.0;-364.0;849.0
23.0;-913.0;1027.0;115.0;710.0;-591.0;696.0;182.0;549.0;-62.0;658.0
223.0;-899.0;1005.0;655.0;772.0;-775.0;630.0;-223.0;464.0;-65.0;647.0
51.0;-874.0;958.0;231.0;951.0;-461.0;448.0;311.0;795.0;154.0;870.0
104.0;-943.0;992.0;190.0;941.0;-382.0;398.0;318.0;789.0;211.0;878.0
164.0;-1152.0;860.0;434.0;1024.0;-1083.0;1304.0;-46.0;593.0;705.0;687.0
-96.0;-1022.0;1012.0;109.0;643.0;-557.0;55.0;293.0;584.0;465.0;912.0
398.0;-828.0;1049.0;347.0;724.0;-580.0;-62.0;291.0;434.0;670.0;958.0
284.0;-887.0;1026.0;359.0;773.0;-593.0;-448.0;241.0;674.0;436.0;767.0
182.0;-1045.0;784.0;652.0;935.0;-977.0;652.0;-67.0;620.0;201.0;687.0
317.0;-717.0;878.0;304.0;718.0;-591.0;443.0;425.0;628.0;-110.0;912.0
129.0;-961.0;1022.0;390.0;874.0;-837.0;846.0;273.0;645.0;-67.0;746.0
316.0;-1039.0;980.0;614.0;716.0;-921.0;-196.0;53.0;274.0;579.0;404.0
-39.0;-865.0;1226.0;393.0;1001.0;-687.0;569.0;251.0;970.0;-64.0;747.0
50.0;-978.0;1094.0;229.0;912.0;-902.0;409.0;91.0;775.0;-179.0;942.0
133.0;-837.0;979.0;435.0;893.0;-828.0;427.0;241.0;711.0;-118.0;824.0
256.0;-960.0;1207.0;382.0;902.0;-237.0;200.0;219.0;533.0;-21.0;657.0
178.0;-731.0;1557.0;446.0;-43.0;-6.0;-447.0;463.0;143.0;-11.0;752.0
631.0;-836.0;942.0;502.0;415.0;-412.0;-412.0;-88.0;-183.0;-27.0;901.0
-43.0;-870.0;1021.0;319.0;952.0;-521.0;-184.0;261.0;625.0;428.0;650.0
283.0;-857.0;682.0;505.0;644.0;-728.0;814.0;264.0;469.0;-123.0;770.0
111.0;-839.0;1001.0;295.0;943.0;-797.0;698.0;27.0;714.0;-438.0;697.0
-151.0;-1092.0;1006.0;472.0;1095.0;-1076.0;149.0;338.0;798.0;202.0;803.0
257.0;-853.0;1111.0;195.0;945.0;-821.0;56.0;213.0;924.0;444.0;986.0
315.0;-968.0;1063.0;414.0;836.0;-918.0;165.0;-333.0;578.0;188.0;900.0
184.0;-955.0;988.0;355.0;734.0;-924.0;152.0;124.0;629.0;220.0;833.0
378.0;-979.0;1137.0;270.0;797.0;-954.0;376.0;61.0;902.0;116.0;1109.0
98.0;-770.0;1225.0;657.0;1231.0;-615.0;365.0;285.0;797.0;135.0;822.0
268.0;-958.0;900.0;404.0;887.0;-856.0;565.0;-23.0;549.0;-209.0;856.0
-18.0;-1014.0;1101.0;380.0;1021.0;-899.0;982.0;285.0;831.0;-662.0;-297.0
156.0;-910.0;1076.0;489.0;1054.0;-725.0;78.0;291.0;718.0;187.0;863.0
20.0;-791.0;1011.0;336.0;851.0;-727.0;778.0;284.0;821.0;252.0;818.0
285.0;-1025.0;1020.0;462.0;888.0;-836.0;-422.0;214.0;404.0;561.0;589.0
172.0;-1002.0;1100.0;608.0;919.0;-581.0;-282.0;236.0;669.0;282.0;487.0
-101.0;-901.0;1101.0;326.0;737.0;-456.0;-187.0;298.0;343.0;339.0;-57.0
445.0;-647.0;1083.0;597.0;884.0;-122.0;-522.0;163.0;592.0;555.0;425.0
178.0;-870.0;1070.0;211.0;915.0;-772.0;-138.0;195.0;734.0;112.0;862.0
126.0;-806.0;723.0;312.0;779.0;-703.0;512.0;337.0;747.0;306.0;835.0
278.0;-915.0;1187.0;203.0;1005.0;-754.0;4.0;298.0;784.0;87.0;1092.0
372.0;-993.0;931.0;157.0;902.0;-1024.0;90.0;208.0;355.0;612.0;828.0
93.0;-938.0;1228.0;347.0;1036.0;-851.0;381.0;31.0;1060.0;447.0;960.0
244.0;-884.0;1287.0;312.0;1008.0;-722.0;820.0;335.0;1016.0;301.0;1056.0
243.0;-1047.0;1132.0;431.0;912.0;-985.0;539.0;208.0;854.0;99.0;1079.0
-39.0;-1383.0;1089.0;326.0;1013.0;-1326.0;793.0;430.0;658.0;145.0;750.0
272.0;-1103.0;925.0;259.0;857.0;-1034.0;346.0;90.0;538.0;-23.0;791.0
344.0;-928.0;904.0;466.0;639.0;-881.0;314.0;29.0;544.0;31.0;516.0
293.0;-1093.0;934.0;329.0;806.0;-1054.0;386.0;135.0;562.0;-41.0;906.0
390.0;-733.0;1308.0;196.0;808.0;-626.0;248.0;303.0;937.0;250.0;1089.0
157.0;-966.0;867.0;332.0;896.0;-802.0;211.0;350.0;655.0;605.0;747.0
332.0;-964.0;1053.0;258.0;919.0;-598.0;342.0;163.0;618.0;477.0;859.0
227.0;-811.0;960.0;267.0;918.0;-620.0;397.0;205.0;530.0;715.0;868.0
201.0;-960.0;1070.0;381.0;864.0;-920.0;464.0;116.0;839.0;412.0;1017.0
-117.0;-1049.0;1156.0;295.0;1023.0;-684.0;223.0;352.0;760.0;-53.0;707.0
168.0;-897.0;965.0;298.0;798.0;-888.0;473.0;230.0;580.0;742.0;951.0
237.0;-954.0;1090.0;352.0;970.0;-783.0;892.0;161.0;711.0;-52.0;893.0
-118.0;-997.0;1098.0;318.0;985.0;-894.0;403.0;13.0;928.0;140.0;809.0
40.0;-1250.0;1138.0;616.0;1036.0;-1155.0;800.0;1221.0;877.0;154.0;706.0
65.0;-877.0;1257.0;411.0;1267.0;-740.0;403.0;329.0;781.0;266.0;607.0
307.0;-881.0;1003.0;246.0;807.0;-767.0;312.0;-151.0;646.0;269.0;897.0
253.0;-957.0;1079.0;357.0;969.0;-774.0;904.0;153.0;704.0;-67.0;900.0
14.0;-866.0;1144.0;296.0;1181.0;-733.0;802.0;230.0;766.0;91.0;660.0
258.0;-828.0;979.0;332.0;850.0;-790.0;640.0;420.0;574.0;-319.0;822.0
257.0;-948.0;1079.0;337.0;971.0;-781.0;900.0;96.0;679.0;-79.0;912.0
371.0;-951.0;1037.0;376.0;958.0;-793.0;944.0;249.0;699.0;-422.0;867.0
267.0;-930.0;1102.0;248.0;963.0;-855.0;1023.0;192.0;734.0;-97.0;900.0
281.0;-968.0;1086.0;494.0;980.0;-817.0;889.0;243.0;557.0;-20.0;893.0
708.0;-762.0;762.0;276.0;312.0;37.0;-659.0;284.0;563.0;413.0;896.0
260.0;-998.0;866.0;512.0;1152.0;-796.0;160.0;51.0;596.0;729.0;790.0
119.0;-1000.0;1127.0;434.0;889.0;-601.0;-438.0;222.0;746.0;509.0;716.0
734.0;-669.0;732.0;345.0;168.0;217.0;-540.0;53.0;-391.0;624.0;916.0
309.0;-922.0;1069.0;979.0;948.0;-761.0;48.0;197.0;750.0;311.0;876.0
213.0;-907.0;1195.0;380.0;983.0;-823.0;625.0;490.0;1032.0;-293.0;1195.0
254.0;-1024.0;922.0;220.0;911.0;-488.0;720.0;115.0;364.0;-359.0;759.0
357.0;-1008.0;790.0;250.0;754.0;-473.0;720.0;-66.0;377.0;-568.0;633.0
688.0;-815.0;1388.0;290.0;386.0;-519.0;421.0;398.0;595.0;159.0;872.0
163.0;-1000.0;1065.0;519.0;1053.0;-912.0;868.0;219.0;718.0;-113.0;709.0
121.0;-890.0;1013.0;751.0;893.0;-794.0;447.0;-238.0;792.0;82.0;861.0
132.0;-863.0;1020.0;573.0;1242.0;-739.0;747.0;263.0;794.0;-38.0;592.0
53.0;-1060.0;1250.0;584.0;858.0;-911.0;794.0;232.0;763.0;-90.0;693.0
145.0;-631.0;1178.0;262.0;571.0;111.0;-747.0;294.0;1060.0;636.0;810.0
55.0;-891.0;1049.0;444.0;1361.0;-755.0;497.0;369.0;877.0;237.0;698.0
439.0;-895.0;889.0;287.0;768.0;-729.0;691.0;174.0;321.0;694.0;902.0
297.0;-956.0;1071.0;447.0;799.0;-343.0;-403.0;238.0;526.0;568.0;792.0
99.0;-985.0;1169.0;322.0;1026.0;-905.0;689.0;261.0;766.0;-429.0;747.0
265.0;-918.0;1180.0;401.0;1150.0;-827.0;332.0;195.0;1111.0;72.0;768.0
-89.0;-957.0;1087.0;454.0;1014.0;-811.0;951.0;317.0;815.0;-311.0;-396.0
830.0;-493.0;845.0;393.0;384.0;-37.0;-32.0;-103.0;9.0;82.0;879.0
195.0;-992.0;950.0;300.0;1104.0;-916.0;539.0;798.0;668.0;-213.0;749.0
71.0;-809.0;1083.0;561.0;1002.0;-717.0;695.0;216.0;759.0;-323.0;751.0
-114.0;-928.0;1321.0;614.0;1173.0;-840.0;442.0;568.0;943.0;-296.0;714.0
377.0;-1021.0;1181.0;455.0;985.0;-863.0;896.0;290.0;283.0;183.0;785.0
34.0;-997.0;1027.0;256.0;1026.0;-725.0;-221.0;10.0;567.0;508.0;686.0
120.0;-959.0;1090.0;343.0;950.0;-871.0;-364.0;211.0;662.0;275.0;724.0
283.0;-958.0;838.0;345.0;867.0;-970.0;837.0;-47.0;484.0;199.0;802.0
166.0;-1063.0;911.0;474.0;973.0;-999.0;1338.0;-2.0;614.0;-181.0;684.0
268.0;-1080.0;963.0;415.0;858.0;-1029.0;548.0;-122.0;682.0;375.0;968.0
248.0;-945.0;1009.0;199.0;575.0;-391.0;706.0;-282.0;403.0;-296.0;853.0
388.0;-862.0;914.0;145.0;791.0;-802.0;412.0;463.0;486.0;-432.0;847.0
253.0;-878.0;1106.0;693.0;840.0;-685.0;-158.0;333.0;644.0;672.0;388.0
750.0;-978.0;750.0;485.0;265.0;-291.0;-345.0;209.0;-343.0;457.0;772.0
217.0;-1088.0;990.0;346.0;923.0;-1009.0;883.0;-297.0;681.0;-306.0;789.0
353.0;-674.0;1099.0;218.0;781.0;-545.0;1158.0;322.0;933.0;55.0;1082.0
364.0;-732.0;1186.0;304.0;665.0;-393.0;-290.0;367.0;753.0;544.0;625.0
206.0;-988.0;1080.0;462.0;985.0;-866.0;285.0;183.0;795.0;-428.0;815.0
154.0;-1015.0;1158.0;329.0;578.0;-718.0;781.0;102.0;509.0;-333.0;713.0
221.0;-965.0;1009.0;493.0;774.0;-599.0;960.0;117.0;742.0;-200.0;731.0
100.0;-1016.0;1105.0;266.0;996.0;-962.0;124.0;280.0;774.0;682.0;851.0
296.0;-854.0;1231.0;415.0;854.0;-287.0;942.0;254.0;792.0;-244.0;839.0
760.0;-701.0;798.0;314.0;232.0;210.0;-66.0;276.0;-339.0;399.0;900.0
998.0;-228.0;310.0;370.0;-443.0;755.0;-57.0;269.0;-814.0;600.0;891.0
290.0;-967.0;1035.0;551.0;566.0;-187.0;524.0;247.0;136.0;683.0;823.0
206.0;-869.0;929.0;319.0;780.0;-858.0;1072.0;-104.0;738.0;294.0;949.0
296.0;-977.0;1038.0;560.0;546.0;-183.0;533.0;241.0;134.0;685.0;819.0
295.0;-972.0;1029.0;565.0;571.0;-188.0;514.0;240.0;132.0;674.0;820.0
299.0;-975.0;1038.0;563.0;551.0;-180.0;509.0;215.0;140.0;665.0;828.0
268.0;-996.0;1066.0;370.0;330.0;84.0;-69.0;151.0;-71.0;678.0;830.0
79.0;-1241.0;1247.0;427.0;1220.0;-1125.0;605.0;-131.0;924.0;-19.0;710.0
790.0;-658.0;734.0;517.0;-130.0;504.0;-597.0;441.0;-592.0;-49.0;669.0
299.0;-996.0;958.0;351.0;696.0;-881.0;985.0;373.0;388.0;-226.0;685.0
36.0;-1028.0;1085.0;607.0;996.0;-951.0;949.0;167.0;814.0;174.0;563.0
49.0;-1283.0;1080.0;521.0;1428.0;-1112.0;605.0;421.0;811.0;260.0;658.0
494.0;-797.0;1262.0;340.0;606.0;-389.0;-167.0;264.0;573.0;699.0;937.0
255.0;-968.0;1124.0;329.0;929.0;-873.0;68.0;-9.0;896.0;704.0;769.0
134.0;-1005.0;1312.0;465.0;1378.0;-879.0;905.0;400.0;1173.0;639.0;760.0
60.0;-913.0;949.0;649.0;871.0;-792.0;84.0;-173.0;801.0;587.0;615.0
77.0;-1010.0;991.0;246.0;727.0;-989.0;51.0;608.0;734.0;531.0;835.0
62.0;-914.0;1092.0;540.0;1183.0;-807.0;361.0;-225.0;732.0;444.0;828.0
253.0;-1044.0;1125.0;146.0;860.0;-500.0;715.0;55.0;537.0;-378.0;739.0
99.0;-877.0;1151.0;437.0;999.0;-759.0;668.0;-80.0;864.0;-215.0;808.0
111.0;-962.0;1122.0;368.0;1020.0;-819.0;836.0;61.0;855.0;-102.0;600.0
128.0;-1220.0;1032.0;408.0;1006.0;-1108.0;504.0;234.0;821.0;-209.0;917.0
247.0;-804.0;1350.0;432.0;1396.0;-607.0;339.0;383.0;833.0;279.0;647.0
214.0;-928.0;800.0;377.0;1089.0;-908.0;447.0;-1019.0;490.0;489.0;740.0
65.0;-1098.0;864.0;541.0;962.0;-933.0;713.0;77.0;476.0;-263.0;826.0
211.0;-1019.0;1026.0;467.0;542.0;-410.0;-461.0;232.0;217.0;430.0;715.0
524.0;-771.0;976.0;436.0;342.0;102.0;-314.0;258.0;-93.0;603.0;858.0
563.0;-755.0;806.0;610.0;586.0;-227.0;-152.0;1061.0;209.0;130.0;580.0
460.0;-905.0;836.0;353.0;843.0;-923.0;837.0;-91.0;555.0;168.0;821.0
196.0;-1009.0;1023.0;429.0;544.0;-397.0;-472.0;215.0;237.0;434.0;705.0
201.0;-884.0;1015.0;318.0;681.0;38.0;-293.0;192.0;414.0;177.0;789.0
218.0;-890.0;1137.0;627.0;1168.0;-726.0;-141.0;309.0;490.0;628.0;464.0
380.0;-934.0;854.0;565.0;745.0;-574.0;-382.0;329.0;395.0;635.0;630.0
354.0;-941.0;1443.0;333.0;930.0;-724.0;125.0;375.0;901.0;570.0;469.0
59.0;-947.0;1253.0;373.0;996.0;-639.0;-214.0;-35.0;794.0;467.0;571.0
306.0;-987.0;860.0;563.0;713.0;-930.0;627.0;331.0;639.0;729.0;837.0
131.0;-941.0;1010.0;430.0;1064.0;-875.0;190.0;114.0;751.0;782.0;740.0
140.0;-978.0;1111.0;456.0;905.0;-705.0;-575.0;240.0;616.0;595.0;783.0
255.0;-1162.0;1095.0;485.0;951.0;-1032.0;180.0;112.0;753.0;623.0;928.0
152.0;-856.0;992.0;159.0;1003.0;-716.0;-348.0;226.0;680.0;354.0;891.0
355.0;-948.0;1096.0;379.0;621.0;-668.0;-416.0;131.0;529.0;552.0;923.0
121.0;-922.0;1020.0;230.0;1273.0;-819.0;680.0;370.0;762.0;-238.0;828.0
-5.0;-928.0;1046.0;420.0;1162.0;-656.0;626.0;-220.0;810.0;138.0;765.0
205.0;-996.0;1108.0;490.0;974.0;-936.0;642.0;-91.0;816.0;494.0;793.0
71.0;-1015.0;1147.0;582.0;997.0;-632.0;-254.0;302.0;877.0;288.0;546.0
66.0;-906.0;1330.0;697.0;1267.0;-790.0;620.0;520.0;1002.0;696.0;674.0
-18.0;-866.0;938.0;312.0;1058.0;-824.0;913.0;221.0;712.0;-30.0;798.0
245.0;-1059.0;943.0;340.0;608.0;-655.0;-340.0;-445.0;393.0;621.0;498.0
301.0;-915.0;1054.0;257.0;840.0;-671.0;-382.0;107.0;584.0;648.0;761.0
207.0;-991.0;1059.0;418.0;975.0;-907.0;-363.0;284.0;673.0;371.0;845.0
341.0;-687.0;1011.0;274.0;716.0;-548.0;948.0;401.0;789.0;477.0;1100.0
120.0;-1234.0;847.0;429.0;968.0;-1163.0;955.0;-31.0;661.0;300.0;718.0
118.0;-970.0;1096.0;586.0;1022.0;-883.0;764.0;322.0;803.0;-340.0;744.0
546.0;-937.0;928.0;477.0;858.0;-719.0;697.0;358.0;258.0;660.0;909.0
127.0;-1014.0;1101.0;407.0;1049.0;-903.0;439.0;-110.0;768.0;608.0;873.0
310.0;-903.0;1229.0;478.0;638.0;-635.0;-392.0;50.0;653.0;403.0;463.0
4.0;-1075.0;1035.0;186.0;1003.0;-828.0;-6.0;-92.0;727.0;502.0;547.0
185.0;-898.0;837.0;278.0;1297.0;-841.0;1143.0;210.0;436.0;-364.0;645.0
84.0;-1032.0;973.0;230.0;939.0;-1039.0;857.0;307.0;626.0;44.0;806.0
761.0;-481.0;680.0;327.0;154.0;290.0;-439.0;434.0;-278.0;-26.0;724.0
755.0;-780.0;795.0;588.0;84.0;344.0;-816.0;522.0;-373.0;-14.0;789.0
523.0;-972.0;968.0;362.0;493.0;-354.0;-250.0;242.0;12.0;540.0;882.0
245.0;-976.0;1066.0;510.0;951.0;-814.0;973.0;229.0;700.0;-369.0;660.0
58.0;-891.0;1150.0;542.0;1052.0;-818.0;869.0;216.0;810.0;-162.0;762.0
281.0;-1041.0;1119.0;581.0;884.0;-613.0;-375.0;266.0;538.0;606.0;473.0
-11.0;-864.0;1092.0;-31.0;942.0;-828.0;776.0;184.0;788.0;-331.0;666.0
374.0;-975.0;1471.0;227.0;1191.0;-813.0;1373.0;586.0;923.0;898.0;744.0
