Accelerometer LUA^ accY;InertialMeasurementUnit LUA magneticX;Accelerometer RKN^ accY;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit R-SHOE EuY
880.0;250.0;878.0;101.0;111.0;400.0;158.0;265.0;-829.0;-39
943.0;494.0;1030.0;139.0;436.0;283.0;170.0;111.0;-976.0;-24
953.0;1022.0;953.0;228.0;188.0;208.0;361.0;-41.0;-1000.0;-43
924.0;495.0;1009.0;137.0;440.0;267.0;181.0;34.0;-959.0;-24
928.0;502.0;994.0;122.0;445.0;287.0;170.0;35.0;-966.0;-24
740.0;404.0;1017.0;-51.0;-400.0;407.0;360.0;35.0;-791.0;-26
765.0;942.0;935.0;32.0;231.0;299.0;6.0;256.0;-785.0;-29
1039.0;398.0;1013.0;91.0;289.0;398.0;248.0;287.0;-1015.0;-40
931.0;506.0;1038.0;120.0;446.0;241.0;187.0;52.0;-939.0;-24
829.0;475.0;1011.0;-40.0;-220.0;386.0;260.0;214.0;-893.0;-27
912.0;381.0;958.0;375.0;177.0;-61.0;343.0;-214.0;-929.0;-25
688.0;449.0;1015.0;77.0;106.0;121.0;679.0;-580.0;-694.0;-29
935.0;507.0;1012.0;109.0;450.0;303.0;157.0;43.0;-944.0;-24
901.0;509.0;1035.0;121.0;487.0;297.0;175.0;31.0;-947.0;-24
941.0;367.0;992.0;47.0;504.0;307.0;362.0;634.0;-934.0;-28
910.0;516.0;1028.0;110.0;494.0;300.0;174.0;34.0;-954.0;-24
931.0;518.0;1011.0;116.0;505.0;286.0;163.0;26.0;-956.0;-24
930.0;387.0;936.0;397.0;197.0;-1.0;348.0;-213.0;-934.0;-25
911.0;520.0;999.0;146.0;505.0;306.0;162.0;38.0;-956.0;-24
854.0;244.0;959.0;225.0;-347.0;-283.0;445.0;668.0;-802.0;-37
912.0;520.0;1009.0;143.0;503.0;303.0;169.0;43.0;-956.0;-24
984.0;423.0;945.0;409.0;370.0;64.0;176.0;54.0;-941.0;-28
1090.0;400.0;952.0;306.0;322.0;118.0;220.0;192.0;-1011.0;-28
1092.0;634.0;1023.0;-56.0;-39.0;418.0;150.0;71.0;-918.0;-28
948.0;153.0;995.0;180.0;214.0;78.0;271.0;-125.0;-971.0;-28
930.0;317.0;1012.0;-90.0;309.0;282.0;278.0;101.0;-935.0;-25
885.0;318.0;1020.0;-29.0;348.0;284.0;209.0;59.0;-945.0;-25
902.0;317.0;998.0;-46.0;357.0;289.0;218.0;80.0;-943.0;-25
790.0;675.0;1320.0;378.0;516.0;75.0;314.0;132.0;-1006.0;-21
909.0;313.0;1003.0;-59.0;348.0;265.0;215.0;148.0;-939.0;-25
892.0;311.0;1020.0;-88.0;346.0;285.0;221.0;252.0;-939.0;-25
686.0;447.0;1135.0;349.0;-19.0;233.0;64.0;142.0;-777.0;-30
876.0;314.0;994.0;-72.0;346.0;280.0;212.0;208.0;-937.0;-25
899.0;309.0;993.0;-76.0;350.0;261.0;214.0;194.0;-941.0;-25
889.0;313.0;1012.0;-69.0;360.0;239.0;212.0;170.0;-943.0;-28
972.0;584.0;1030.0;144.0;378.0;288.0;370.0;71.0;-985.0;-35
855.0;324.0;1018.0;-51.0;375.0;325.0;235.0;67.0;-944.0;-23
610.0;466.0;681.0;412.0;141.0;-231.0;926.0;7.0;-389.0;-22
867.0;721.0;939.0;5.0;-105.0;284.0;82.0;-55.0;-969.0;-22
911.0;516.0;1003.0;150.0;482.0;278.0;188.0;102.0;-944.0;-24
879.0;472.0;942.0;176.0;-74.0;44.0;90.0;-272.0;-925.0;-22
922.0;301.0;973.0;59.0;-134.0;31.0;347.0;-677.0;-906.0;-34
864.0;437.0;1002.0;155.0;-367.0;96.0;343.0;-71.0;-839.0;-30
844.0;387.0;1030.0;276.0;310.0;-100.0;539.0;101.0;-832.0;-39
753.0;612.0;987.0;163.0;437.0;-146.0;589.0;-34.0;-769.0;-33
758.0;494.0;876.0;581.0;-306.0;132.0;382.0;-132.0;-872.0;-35
964.0;581.0;923.0;257.0;7.0;203.0;7.0;326.0;-936.0;-44
1041.0;237.0;1034.0;86.0;340.0;39.0;143.0;579.0;-1085.0;-27
1054.0;388.0;900.0;-131.0;188.0;25.0;240.0;111.0;-937.0;-31
676.0;11.0;892.0;484.0;-178.0;-638.0;536.0;224.0;-640.0;-43
873.0;335.0;933.0;-61.0;284.0;314.0;203.0;30.0;-958.0;-50
1028.0;513.0;1021.0;110.0;551.0;194.0;165.0;689.0;-1240.0;-25
946.0;419.0;1015.0;38.0;551.0;176.0;264.0;-34.0;-921.0;-27
595.0;159.0;1047.0;150.0;192.0;-877.0;616.0;618.0;-619.0;-6
580.0;370.0;1020.0;-174.0;165.0;-347.0;708.0;-41.0;-705.0;-59
926.0;527.0;1021.0;129.0;502.0;271.0;195.0;50.0;-957.0;-24
750.0;820.0;1166.0;-244.0;714.0;272.0;248.0;220.0;-940.0;-58
916.0;528.0;1021.0;119.0;503.0;293.0;192.0;28.0;-962.0;-24
842.0;537.0;1049.0;145.0;-213.0;-3.0;74.0;-43.0;-985.0;-70
920.0;532.0;1029.0;132.0;506.0;254.0;184.0;79.0;-959.0;-24
898.0;375.0;1024.0;89.0;314.0;69.0;521.0;74.0;-865.0;-27
884.0;485.0;1002.0;-40.0;-5.0;281.0;88.0;275.0;-1043.0;-28
1038.0;483.0;991.0;-58.0;-16.0;265.0;53.0;275.0;-987.0;-28
1160.0;306.0;1120.0;134.0;-432.0;338.0;115.0;-364.0;-1013.0;-65
911.0;522.0;1026.0;139.0;484.0;285.0;200.0;68.0;-946.0;-24
739.0;401.0;988.0;101.0;-151.0;-141.0;94.0;190.0;-978.0;-68
912.0;521.0;1013.0;139.0;486.0;284.0;184.0;55.0;-943.0;-24
876.0;365.0;1191.0;10.0;-179.0;332.0;157.0;-159.0;-772.0;-31
940.0;523.0;1026.0;107.0;667.0;214.0;121.0;206.0;-993.0;-27
933.0;541.0;1047.0;119.0;573.0;305.0;174.0;93.0;-976.0;-24
850.0;393.0;1010.0;-49.0;357.0;247.0;241.0;-3.0;-936.0;-29
989.0;538.0;1002.0;8.0;252.0;233.0;-20.0;56.0;-1010.0;-51
1187.0;312.0;984.0;107.0;219.0;272.0;266.0;180.0;-956.0;-52
850.0;360.0;929.0;206.0;-85.0;293.0;148.0;-36.0;-1242.0;-31
880.0;390.0;1016.0;-47.0;352.0;279.0;250.0;-56.0;-929.0;-29
928.0;521.0;1031.0;120.0;484.0;274.0;178.0;57.0;-952.0;-24
883.0;392.0;1026.0;-58.0;355.0;274.0;239.0;-29.0;-927.0;-29
931.0;535.0;1015.0;134.0;514.0;279.0;170.0;50.0;-964.0;-24
922.0;521.0;1026.0;85.0;491.0;233.0;194.0;76.0;-979.0;-24
879.0;382.0;1003.0;-37.0;339.0;289.0;229.0;-47.0;-933.0;-29
872.0;778.0;1022.0;-69.0;32.0;234.0;121.0;-38.0;-935.0;-34
826.0;861.0;1034.0;195.0;-27.0;97.0;235.0;225.0;-873.0;-34
800.0;963.0;981.0;56.0;-494.0;9.0;340.0;67.0;-850.0;-19
948.0;413.0;882.0;253.0;503.0;215.0;163.0;150.0;-969.0;-27
941.0;385.0;948.0;364.0;507.0;217.0;211.0;102.0;-980.0;-27
937.0;813.0;1049.0;121.0;-83.0;188.0;275.0;145.0;-947.0;-23
790.0;1073.0;1283.0;-303.0;40.0;110.0;407.0;207.0;-926.0;-60
914.0;608.0;991.0;-21.0;-205.0;278.0;195.0;-669.0;-927.0;-27
851.0;852.0;956.0;-35.0;60.0;165.0;447.0;-13.0;-790.0;-26
958.0;882.0;1018.0;95.0;-25.0;127.0;138.0;108.0;-958.0;-28
943.0;867.0;1013.0;119.0;-33.0;215.0;219.0;33.0;-975.0;-28
763.0;488.0;995.0;-116.0;386.0;292.0;253.0;34.0;-976.0;-23
925.0;869.0;1028.0;47.0;-35.0;177.0;188.0;43.0;-965.0;-28
949.0;868.0;1030.0;48.0;-30.0;183.0;151.0;58.0;-969.0;-28
1105.0;877.0;942.0;114.0;-7.0;284.0;170.0;-132.0;-983.0;-29
965.0;858.0;1059.0;129.0;-44.0;164.0;100.0;5.0;-958.0;-28
968.0;851.0;1007.0;139.0;-46.0;223.0;168.0;202.0;-1020.0;-28
914.0;510.0;1027.0;78.0;481.0;263.0;172.0;64.0;-966.0;-24
942.0;501.0;1033.0;74.0;422.0;262.0;191.0;64.0;-932.0;-24
927.0;514.0;1024.0;116.0;502.0;281.0;155.0;182.0;-968.0;-24
921.0;521.0;1011.0;136.0;484.0;267.0;201.0;33.0;-952.0;-24
930.0;523.0;1023.0;122.0;486.0;235.0;188.0;9.0;-947.0;-24
815.0;324.0;864.0;-128.0;-157.0;208.0;185.0;96.0;-1067.0;-30
755.0;349.0;1144.0;-35.0;-130.0;275.0;246.0;116.0;-1018.0;-31
921.0;519.0;1008.0;147.0;477.0;244.0;195.0;67.0;-957.0;-24
884.0;377.0;1021.0;-49.0;329.0;296.0;231.0;-78.0;-927.0;-29
936.0;526.0;1021.0;108.0;491.0;245.0;179.0;68.0;-954.0;-24
882.0;454.0;1041.0;108.0;460.0;203.0;373.0;-87.0;-966.0;-34
695.0;542.0;1170.0;77.0;69.0;43.0;150.0;347.0;-734.0;-61
896.0;511.0;1021.0;22.0;439.0;226.0;252.0;85.0;-943.0;-31
922.0;505.0;1021.0;208.0;488.0;257.0;223.0;27.0;-943.0;-31
919.0;506.0;1021.0;198.0;488.0;237.0;234.0;17.0;-941.0;-31
916.0;505.0;1043.0;154.0;492.0;253.0;226.0;44.0;-944.0;-31
859.0;479.0;1024.0;10.0;-159.0;-155.0;322.0;223.0;-1094.0;-51
891.0;487.0;989.0;-191.0;200.0;315.0;392.0;34.0;-1068.0;-41
945.0;771.0;994.0;255.0;705.0;-64.0;341.0;203.0;-946.0;-42
846.0;859.0;987.0;340.0;169.0;145.0;195.0;55.0;-1084.0;-34
796.0;462.0;1019.0;-60.0;-376.0;376.0;345.0;45.0;-843.0;-26
518.0;-687.0;321.0;910.0;-583.0;699.0;170.0;-483.0;-608.0;-73
920.0;351.0;1013.0;-48.0;333.0;276.0;198.0;-219.0;-940.0;-28
940.0;436.0;1642.0;-82.0;333.0;-79.0;446.0;159.0;-780.0;-42
877.0;478.0;933.0;438.0;267.0;-126.0;162.0;96.0;-1091.0;-85
970.0;721.0;1005.0;58.0;76.0;8.0;422.0;-222.0;-918.0;-59
959.0;1023.0;1041.0;71.0;224.0;124.0;240.0;138.0;-934.0;-19
789.0;480.0;1004.0;-32.0;-344.0;376.0;342.0;401.0;-868.0;-26
1059.0;74.0;1007.0;141.0;-196.0;318.0;321.0;269.0;-885.0;-51
950.0;410.0;1013.0;-40.0;-625.0;271.0;83.0;80.0;-1005.0;-27
948.0;547.0;979.0;291.0;548.0;145.0;167.0;52.0;-990.0;-23
795.0;335.0;983.0;136.0;-637.0;239.0;204.0;-337.0;-901.0;-25
926.0;554.0;1098.0;41.0;589.0;227.0;198.0;21.0;-1010.0;-24
1240.0;1097.0;2074.0;-128.0;-424.0;238.0;589.0;61.0;-1093.0;-67
938.0;535.0;1013.0;114.0;536.0;245.0;170.0;30.0;-967.0;-24
935.0;220.0;1013.0;-21.0;136.0;232.0;192.0;-291.0;-966.0;-28
775.0;270.0;1651.0;-77.0;-161.0;228.0;419.0;-149.0;-1028.0;-48
928.0;946.0;1066.0;130.0;525.0;384.0;-43.0;92.0;-1046.0;-30
793.0;741.0;836.0;380.0;414.0;145.0;305.0;-84.0;-868.0;-24
822.0;502.0;801.0;-111.0;175.0;-7.0;82.0;184.0;-769.0;-46
902.0;347.0;1018.0;-60.0;328.0;315.0;211.0;-195.0;-915.0;-28
906.0;286.0;972.0;61.0;303.0;-143.0;52.0;116.0;-1063.0;-64
867.0;379.0;1198.0;327.0;-31.0;-161.0;406.0;154.0;-1093.0;-72
928.0;513.0;1024.0;139.0;506.0;275.0;158.0;224.0;-959.0;-24
910.0;422.0;1014.0;148.0;474.0;387.0;93.0;29.0;-965.0;-31
947.0;550.0;1015.0;179.0;583.0;274.0;164.0;73.0;-964.0;-24
937.0;257.0;1081.0;-89.0;230.0;88.0;224.0;142.0;-1142.0;-31
485.0;-760.0;314.0;891.0;-556.0;699.0;82.0;177.0;-632.0;-73
873.0;473.0;1024.0;98.0;560.0;316.0;44.0;-136.0;-972.0;-33
849.0;691.0;947.0;453.0;303.0;398.0;140.0;-100.0;-984.0;-31
876.0;522.0;1229.0;210.0;326.0;61.0;76.0;221.0;-769.0;-21
974.0;636.0;992.0;-51.0;650.0;41.0;391.0;343.0;-875.0;-29
954.0;547.0;982.0;-104.0;648.0;83.0;-20.0;182.0;-1111.0;-29
869.0;812.0;1021.0;149.0;141.0;75.0;5.0;18.0;-1020.0;-25
678.0;401.0;989.0;225.0;267.0;674.0;-32.0;-707.0;-660.0;-24
874.0;1050.0;1295.0;-242.0;107.0;123.0;478.0;-159.0;-775.0;-31
732.0;401.0;1018.0;-26.0;-403.0;396.0;358.0;86.0;-789.0;-26
773.0;377.0;951.0;386.0;400.0;92.0;125.0;-154.0;-1032.0;-24
870.0;360.0;994.0;-17.0;95.0;157.0;248.0;734.0;-884.0;-24
712.0;754.0;880.0;274.0;-109.0;126.0;56.0;275.0;-769.0;-26
1212.0;559.0;1060.0;145.0;312.0;258.0;421.0;56.0;-819.0;-35
976.0;498.0;1011.0;188.0;555.0;252.0;194.0;85.0;-970.0;-23
905.0;223.0;972.0;151.0;318.0;301.0;133.0;-343.0;-1006.0;-28
961.0;827.0;963.0;97.0;-128.0;324.0;107.0;162.0;-988.0;-27
915.0;541.0;1031.0;168.0;539.0;258.0;134.0;99.0;-975.0;-24
923.0;494.0;1054.0;216.0;670.0;156.0;232.0;41.0;-1028.0;-12
906.0;445.0;946.0;235.0;572.0;202.0;369.0;55.0;-895.0;-28
947.0;733.0;1041.0;80.0;353.0;138.0;227.0;306.0;-989.0;-25
880.0;428.0;1010.0;94.0;497.0;367.0;92.0;48.0;-923.0;-31
750.0;576.0;792.0;-194.0;39.0;317.0;153.0;147.0;-696.0;-28
1108.0;742.0;983.0;320.0;105.0;330.0;54.0;-163.0;-984.0;-33
983.0;876.0;982.0;-69.0;23.0;191.0;115.0;57.0;-998.0;-28
720.0;1083.0;642.0;-487.0;201.0;287.0;185.0;22.0;-731.0;-22
985.0;742.0;1031.0;178.0;-189.0;105.0;224.0;376.0;-990.0;-24
860.0;892.0;931.0;51.0;17.0;171.0;213.0;255.0;-935.0;-28
680.0;255.0;1004.0;-65.0;201.0;-124.0;257.0;83.0;-982.0;-65
