Accelerometer RKN_ accY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;Accelerometer HIP accX;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
855.0;108.0;9;944.0;-380.0;227;-942.0;72.0;-195.0;133.0;103.0;-327.0;9
865.0;56.0;42;956.0;-406.0;223;-937.0;70.0;-208.0;118.0;110.0;-316.0;42
861.0;-44.0;0;964.0;-375.0;221;-942.0;62.0;-207.0;117.0;142.0;-343.0;0
872.0;-55.0;-47;945.0;-390.0;262;-962.0;6.0;-184.0;81.0;151.0;-409.0;-47
850.0;-37.0;-6;966.0;-392.0;240;-972.0;-32.0;-241.0;87.0;130.0;-411.0;-6
847.0;-57.0;-17;927.0;-398.0;227;-966.0;-40.0;-299.0;107.0;-43.0;-424.0;-17
860.0;-57.0;-16;946.0;-384.0;240;-970.0;-29.0;-290.0;119.0;-75.0;-430.0;-16
854.0;-18.0;-31;940.0;-387.0;239;-984.0;139.0;-140.0;56.0;413.0;-345.0;-31
871.0;97.0;-10;930.0;-413.0;242;-971.0;172.0;-105.0;68.0;436.0;-343.0;-10
861.0;99.0;-21;936.0;-377.0;239;-972.0;-98.0;-245.0;90.0;203.0;-410.0;-21
840.0;-31.0;-17;924.0;-374.0;247;-983.0;117.0;-117.0;94.0;407.0;-354.0;-17
886.0;-130.0;-16;943.0;-414.0;256;-971.0;149.0;-117.0;53.0;385.0;-352.0;-16
869.0;35.0;-93;962.0;-383.0;242;-958.0;35.0;-118.0;97.0;256.0;-579.0;-93
848.0;330.0;-9;958.0;-404.0;248;-965.0;3.0;-151.0;111.0;249.0;-588.0;-9
1030.0;7.0;-30;967.0;-451.0;272;-980.0;53.0;-155.0;68.0;214.0;-219.0;-30
1053.0;120.0;-19;950.0;122.0;238;-964.0;426.0;399.0;31.0;-51.0;513.0;-19
833.0;-184.0;17;1020.0;90.0;244;-828.0;477.0;443.0;-139.0;-9.0;532.0;17
990.0;36.0;-5;1111.0;51.0;201;-946.0;518.0;501.0;-118.0;631.0;744.0;-5
1005.0;226.0;6;923.0;6.0;235;-464.0;626.0;418.0;-399.0;328.0;300.0;6
975.0;117.0;2;939.0;157.0;244;-488.0;629.0;425.0;-403.0;350.0;294.0;2
980.0;819.0;26;918.0;195.0;264;-513.0;585.0;333.0;-413.0;312.0;216.0;26
972.0;6.0;-11;962.0;196.0;251;-497.0;577.0;271.0;-353.0;313.0;153.0;-11
978.0;-9.0;19;957.0;211.0;249;-479.0;577.0;287.0;-354.0;305.0;130.0;19
1160.0;-42.0;-65;955.0;325.0;255;-502.0;603.0;320.0;-362.0;320.0;124.0;-65
954.0;33.0;-25;956.0;155.0;251;-529.0;624.0;347.0;-361.0;321.0;116.0;-25
914.0;515.0;-58;949.0;-391.0;249;-520.0;653.0;384.0;-344.0;298.0;136.0;-58
890.0;788.0;-110;774.0;-133.0;195;-947.0;628.0;451.0;40.0;547.0;737.0;-110
988.0;566.0;-11;1190.0;31.0;252;-762.0;553.0;344.0;24.0;420.0;555.0;-11
1020.0;-90.0;-13;713.0;-198.0;227;-923.0;-417.0;-88.0;-177.0;-69.0;-713.0;-13
937.0;91.0;212;985.0;146.0;383;-942.0;-389.0;-2.0;-25.0;-99.0;-671.0;212
728.0;-315.0;11;983.0;-464.0;230;-968.0;-197.0;-60.0;-170.0;-198.0;-702.0;11
998.0;-572.0;1110;999.0;40.0;494;-817.0;-579.0;-543.0;-130.0;-220.0;-478.0;1110
917.0;78.0;180;1018.0;-28.0;337;-638.0;-447.0;-295.0;-136.0;71.0;-740.0;180
931.0;-272.0;-57;938.0;208.0;240;-989.0;-228.0;-86.0;-72.0;-341.0;-592.0;-57
979.0;247.0;-14;970.0;-5.0;263;-958.0;-344.0;47.0;-73.0;-715.0;-669.0;-14
969.0;-122.0;-32;1233.0;10.0;318;-854.0;-505.0;-395.0;-126.0;-58.0;-265.0;-32
924.0;-117.0;-5;1208.0;54.0;331;-831.0;-504.0;-397.0;-159.0;-56.0;-256.0;-5
1026.0;28.0;123;969.0;-5.0;337;-889.0;-460.0;-373.0;-132.0;-18.0;-239.0;123
1545.0;220.0;-21;947.0;-761.0;249;-943.0;-190.0;-97.0;-20.0;285.0;-47.0;-21
967.0;-145.0;-79;1016.0;224.0;225;-832.0;385.0;350.0;-106.0;782.0;172.0;-79
971.0;-591.0;-29;947.0;73.0;241;-995.0;398.0;457.0;-49.0;775.0;221.0;-29
1003.0;-307.0;-47;915.0;26.0;252;-968.0;361.0;542.0;51.0;719.0;253.0;-47
968.0;-82.0;109;919.0;52.0;316;-212.0;617.0;569.0;-412.0;809.0;573.0;109
1007.0;-395.0;-93;795.0;-20.0;253;-39.0;258.0;375.0;-492.0;754.0;495.0;-93
975.0;-660.0;-12;978.0;26.0;252;-889.0;312.0;14.0;-273.0;842.0;272.0;-12
893.0;-188.0;-8;967.0;-212.0;253;-1021.0;446.0;150.0;-44.0;858.0;308.0;-8
988.0;388.0;-79;890.0;48.0;273;-1013.0;524.0;310.0;85.0;879.0;376.0;-79
968.0;283.0;36;958.0;71.0;263;-940.0;566.0;501.0;7.0;802.0;404.0;36
991.0;-105.0;-2;938.0;38.0;264;-925.0;593.0;599.0;-87.0;710.0;406.0;-2
986.0;299.0;-36;978.0;45.0;271;-934.0;456.0;516.0;-40.0;767.0;440.0;-36
992.0;272.0;40;959.0;9.0;262;-886.0;452.0;20.0;-172.0;853.0;532.0;40
961.0;-368.0;27;1006.0;252.0;242;-948.0;540.0;126.0;-168.0;899.0;547.0;27
873.0;31.0;-52;991.0;-556.0;304;-993.0;542.0;415.0;94.0;867.0;475.0;-52
1051.0;36.0;37;997.0;63.0;326;-824.0;616.0;438.0;-345.0;585.0;724.0;37
994.0;-401.0;-154;919.0;108.0;209;-1160.0;631.0;467.0;-51.0;595.0;560.0;-154
909.0;98.0;-144;960.0;-57.0;312;-948.0;-535.0;-510.0;26.0;-60.0;-535.0;-144
980.0;-505.0;-680;887.0;-8.0;277;-1002.0;521.0;456.0;84.0;364.0;684.0;-680
964.0;-122.0;443;1027.0;111.0;283;-866.0;-566.0;-258.0;-91.0;-504.0;-678.0;443
1009.0;-596.0;-176;1100.0;45.0;60;-748.0;524.0;320.0;-131.0;351.0;404.0;-176
1046.0;292.0;-37;967.0;190.0;503;-530.0;625.0;404.0;-276.0;229.0;411.0;-37
987.0;165.0;150;1268.0;4.0;525;-906.0;305.0;189.0;-129.0;-191.0;213.0;150
987.0;-16.0;18;804.0;4.0;275;-89.0;-455.0;-443.0;-447.0;-690.0;-391.0;18
1016.0;-521.0;-203;899.0;-26.0;739;-872.0;-5.0;128.0;101.0;309.0;329.0;-203
979.0;1313.0;-693;1011.0;-103.0;650;-1031.0;90.0;75.0;131.0;547.0;382.0;-693
1005.0;128.0;62;908.0;-10.0;212;-980.0;169.0;206.0;7.0;357.0;232.0;62
997.0;216.0;45;900.0;-52.0;257;-964.0;478.0;226.0;62.0;878.0;512.0;45
1008.0;250.0;-51;840.0;-1.0;266;-704.0;318.0;160.0;26.0;823.0;490.0;-51
1132.0;196.0;8;1149.0;428.0;179;-1062.0;518.0;269.0;-128.0;846.0;456.0;8
838.0;129.0;-115;791.0;-534.0;210;-901.0;516.0;305.0;-22.0;776.0;550.0;-115
993.0;248.0;-224;1054.0;198.0;273;-910.0;624.0;416.0;-155.0;674.0;640.0;-224
989.0;406.0;-16;916.0;15.0;269;-1014.0;256.0;-10.0;16.0;141.0;599.0;-16
999.0;306.0;12;906.0;-126.0;279;-1038.0;340.0;54.0;-29.0;405.0;704.0;12
991.0;-72.0;10;868.0;-102.0;271;-992.0;373.0;74.0;-20.0;468.0;716.0;10
970.0;-193.0;-6;839.0;12.0;275;-980.0;452.0;88.0;68.0;590.0;695.0;-6
950.0;19.0;26;815.0;45.0;273;-1028.0;458.0;93.0;-15.0;639.0;700.0;26
973.0;73.0;-11;1081.0;0.0;278;-1003.0;451.0;62.0;18.0;670.0;708.0;-11
1079.0;-347.0;709;1098.0;447.0;-1640;-823.0;99.0;-143.0;-87.0;656.0;-61.0;709
990.0;330.0;-20;895.0;32.0;247;-1024.0;605.0;445.0;-26.0;659.0;729.0;-20
979.0;366.0;-13;860.0;52.0;211;-1064.0;607.0;444.0;-39.0;642.0;737.0;-13
980.0;-184.0;-51;871.0;51.0;222;-935.0;613.0;453.0;-20.0;585.0;742.0;-51
966.0;-397.0;-29;1021.0;170.0;265;-948.0;471.0;322.0;-47.0;294.0;693.0;-29
959.0;5.0;1;879.0;159.0;250;-996.0;301.0;16.0;40.0;825.0;649.0;1
979.0;25.0;-38;869.0;171.0;258;-993.0;264.0;-48.0;20.0;872.0;648.0;-38
1201.0;79.0;-24;925.0;213.0;271;-952.0;563.0;373.0;-9.0;191.0;682.0;-24
977.0;11.0;1;924.0;152.0;262;-988.0;131.0;-270.0;53.0;897.0;648.0;1
974.0;-14.0;-6;916.0;160.0;259;-987.0;180.0;-172.0;31.0;913.0;650.0;-6
1004.0;-9.0;13;934.0;-3.0;259;-988.0;237.0;-79.0;-8.0;894.0;656.0;13
978.0;-12.0;0;926.0;84.0;261;-978.0;260.0;-40.0;1.0;869.0;648.0;0
1004.0;-63.0;140;694.0;148.0;326;-840.0;264.0;361.0;-222.0;-356.0;474.0;140
990.0;-71.0;-18;958.0;72.0;208;-1002.0;-253.0;-372.0;-211.0;222.0;-329.0;-18
970.0;71.0;-48;817.0;80.0;205;-947.0;-231.0;-329.0;-73.0;244.0;-326.0;-48
982.0;83.0;0;957.0;84.0;243;-1018.0;-206.0;-186.0;-22.0;305.0;-333.0;0
742.0;224.0;13;891.0;-401.0;245;-978.0;-166.0;57.0;-111.0;-61.0;-416.0;13
765.0;180.0;-4;911.0;-244.0;241;-920.0;-204.0;54.0;-87.0;-149.0;-443.0;-4
981.0;-766.0;374;739.0;-8.0;64;-850.0;81.0;-237.0;-86.0;692.0;108.0;374
786.0;3.0;13;906.0;-288.0;240;-888.0;86.0;-156.0;40.0;728.0;271.0;13
973.0;-677.0;-57;935.0;45.0;240;-1017.0;166.0;229.0;-14.0;-496.0;203.0;-57
991.0;-290.0;41;874.0;61.0;17;-969.0;367.0;109.0;111.0;864.0;369.0;41
1009.0;-325.0;2866;1020.0;48.0;-88;-1134.0;345.0;316.0;17.0;-117.0;430.0;2866
461.0;133.0;72;938.0;-665.0;300;-942.0;424.0;266.0;40.0;193.0;665.0;72
1074.0;13.0;719;1201.0;250.0;1063;-811.0;609.0;459.0;98.0;362.0;702.0;719
999.0;328.0;111;946.0;-20.0;168;-941.0;433.0;204.0;50.0;873.0;466.0;111
989.0;-10.0;579;948.0;-121.0;442;-986.0;586.0;537.0;88.0;301.0;679.0;579
1008.0;15.0;-85;956.0;-77.0;128;-912.0;566.0;478.0;-73.0;446.0;698.0;-85
991.0;112.0;-4;964.0;-47.0;253;-998.0;570.0;498.0;-117.0;237.0;694.0;-4
1200.0;-30.0;3;945.0;269.0;264;-969.0;531.0;440.0;-2.0;127.0;628.0;3
962.0;117.0;62;893.0;87.0;261;-977.0;468.0;389.0;-39.0;-23.0;559.0;62
933.0;559.0;62;1033.0;114.0;400;-993.0;326.0;127.0;-53.0;422.0;252.0;62
-163.0;59.0;-559;1048.0;1240.0;356;-822.0;596.0;547.0;293.0;56.0;630.0;-559
1003.0;-421.0;-20;954.0;-50.0;325;-995.0;360.0;87.0;9.0;721.0;202.0;-20
1005.0;-132.0;-59;948.0;42.0;304;-980.0;392.0;57.0;-13.0;818.0;260.0;-59
998.0;-46.0;-36;936.0;2.0;302;-999.0;391.0;58.0;30.0;824.0;266.0;-36
989.0;-103.0;-7;956.0;-25.0;296;-989.0;394.0;127.0;7.0;830.0;311.0;-7
994.0;24.0;-72;920.0;-14.0;300;-978.0;401.0;128.0;48.0;827.0;316.0;-72
979.0;-7.0;26;965.0;20.0;283;-930.0;407.0;410.0;-96.0;14.0;448.0;26
991.0;-42.0;0;936.0;71.0;283;-940.0;410.0;405.0;-64.0;5.0;448.0;0
990.0;3.0;-11;951.0;59.0;288;-936.0;410.0;396.0;-59.0;-3.0;443.0;-11
989.0;63.0;1;939.0;81.0;289;-935.0;412.0;396.0;-42.0;1.0;438.0;1
935.0;105.0;35;963.0;67.0;277;-884.0;559.0;422.0;-46.0;381.0;719.0;35
991.0;-11.0;-10;977.0;17.0;276;-905.0;589.0;450.0;-28.0;351.0;692.0;-10
986.0;-45.0;24;958.0;-3.0;275;-897.0;590.0;480.0;-29.0;302.0;694.0;24
991.0;-5.0;-16;949.0;14.0;281;-933.0;588.0;386.0;-9.0;625.0;687.0;-16
977.0;-7.0;-35;952.0;30.0;299;-937.0;607.0;370.0;-25.0;667.0;696.0;-35
979.0;-45.0;-37;967.0;-10.0;284;-930.0;621.0;376.0;-38.0;682.0;701.0;-37
988.0;-4.0;-20;947.0;-17.0;280;-919.0;619.0;387.0;10.0;687.0;702.0;-20
993.0;14.0;0;964.0;-10.0;278;-929.0;623.0;386.0;-22.0;690.0;699.0;0
979.0;14.0;-21;959.0;-9.0;281;-933.0;622.0;388.0;-17.0;693.0;699.0;-21
1001.0;515.0;85;914.0;37.0;213;-1075.0;473.0;255.0;-15.0;880.0;491.0;85
987.0;136.0;-104;872.0;-8.0;159;-945.0;576.0;514.0;51.0;338.0;663.0;-104
979.0;-316.0;62;976.0;-18.0;276;-918.0;575.0;530.0;-20.0;99.0;624.0;62
992.0;-43.0;-47;1018.0;-17.0;271;-896.0;574.0;517.0;-24.0;104.0;660.0;-47
987.0;-193.0;-36;944.0;66.0;269;-980.0;544.0;489.0;-8.0;112.0;600.0;-36
989.0;-313.0;21;941.0;18.0;257;-979.0;545.0;488.0;57.0;115.0;585.0;21
988.0;-351.0;-8;897.0;102.0;266;-994.0;420.0;340.0;30.0;310.0;265.0;-8
933.0;91.0;28;916.0;222.0;275;-982.0;75.0;-1.0;46.0;749.0;212.0;28
941.0;6.0;1;915.0;-26.0;267;-989.0;41.0;-112.0;54.0;794.0;232.0;1
966.0;-315.0;53;947.0;132.0;246;-1036.0;403.0;337.0;69.0;399.0;397.0;53
894.0;-190.0;21;1034.0;187.0;1117;-755.0;635.0;499.0;-76.0;360.0;725.0;21
965.0;181.0;-23;808.0;-60.0;256;-1066.0;576.0;518.0;-31.0;107.0;448.0;-23
988.0;259.0;-65;827.0;42.0;320;-925.0;596.0;527.0;-206.0;162.0;317.0;-65
577.0;-475.0;51;972.0;-113.0;248;-999.0;359.0;-2.0;-116.0;661.0;715.0;51
746.0;-224.0;15;931.0;-433.0;255;-995.0;403.0;-5.0;-5.0;646.0;689.0;15
708.0;-108.0;1;890.0;-384.0;252;-1003.0;410.0;0.0;-6.0;644.0;688.0;1
960.0;-105.0;-433;945.0;6.0;424;-936.0;354.0;-30.0;-28.0;794.0;737.0;-433
989.0;-162.0;103;995.0;31.0;278;-1050.0;347.0;-24.0;29.0;725.0;694.0;103
1185.0;-51.0;-32;947.0;616.0;257;-923.0;510.0;263.0;-149.0;529.0;611.0;-32
1014.0;29.0;-34;1074.0;483.0;258;-981.0;514.0;269.0;-122.0;539.0;614.0;-34
994.0;367.0;-90;926.0;79.0;245;-969.0;600.0;488.0;-50.0;339.0;691.0;-90
994.0;223.0;0;1093.0;-17.0;236;-979.0;101.0;-61.0;-110.0;41.0;457.0;0
965.0;-414.0;3;900.0;203.0;181;-899.0;169.0;-117.0;62.0;207.0;350.0;3
986.0;-373.0;-2;980.0;122.0;295;-928.0;166.0;-120.0;3.0;176.0;390.0;-2
960.0;260.0;-21;935.0;-186.0;244;-1008.0;99.0;-142.0;-19.0;-19.0;465.0;-21
772.0;106.0;24;934.0;287.0;255;-967.0;118.0;-255.0;31.0;70.0;413.0;24
989.0;172.0;-47;831.0;-14.0;253;-998.0;161.0;-44.0;6.0;201.0;518.0;-47
975.0;24.0;-170;945.0;-35.0;373;-995.0;32.0;-215.0;-129.0;-41.0;370.0;-170
977.0;158.0;-20;852.0;-12.0;248;-979.0;176.0;-35.0;-9.0;230.0;527.0;-20
996.0;75.0;-23;889.0;-17.0;248;-1114.0;215.0;-16.0;79.0;322.0;544.0;-23
990.0;150.0;-12;927.0;-7.0;240;-936.0;137.0;-71.0;-60.0;697.0;581.0;-12
992.0;194.0;-626;1045.0;97.0;228;-1014.0;110.0;0.0;-12.0;742.0;404.0;-626
991.0;232.0;-83;1008.0;-45.0;245;-1076.0;102.0;-108.0;-108.0;732.0;587.0;-83
982.0;47.0;9;922.0;-46.0;279;-980.0;18.0;-191.0;28.0;755.0;566.0;9
993.0;6.0;-21;897.0;-46.0;277;-977.0;20.0;-188.0;39.0;753.0;570.0;-21
993.0;-9.0;19;919.0;-36.0;277;-977.0;15.0;-183.0;30.0;753.0;567.0;19
982.0;33.0;-33;914.0;0.0;280;-982.0;15.0;-179.0;10.0;752.0;568.0;-33
997.0;4.0;2;916.0;11.0;275;-980.0;18.0;-166.0;38.0;753.0;565.0;2
980.0;-89.0;33;912.0;-8.0;279;-982.0;26.0;-149.0;22.0;750.0;571.0;33
933.0;28.0;8;900.0;-101.0;278;-950.0;74.0;-87.0;16.0;693.0;590.0;8
990.0;13.0;75;1014.0;457.0;247;-903.0;534.0;318.0;-72.0;416.0;86.0;75
972.0;520.0;29;930.0;42.0;269;-903.0;465.0;390.0;-263.0;113.0;442.0;29
987.0;393.0;-811;1027.0;35.0;568;-567.0;397.0;222.0;-112.0;-158.0;536.0;-811
982.0;-912.0;75;1024.0;122.0;417;-696.0;425.0;173.0;-109.0;13.0;218.0;75
917.0;-99.0;228;1021.0;35.0;364;-837.0;445.0;184.0;-98.0;159.0;-116.0;228
972.0;-328.0;-13;821.0;-22.0;268;-931.0;287.0;201.0;112.0;-126.0;-25.0;-13
986.0;-483.0;28;935.0;8.0;277;-890.0;-67.0;-32.0;-280.0;-736.0;-441.0;28
981.0;-128.0;105;929.0;-91.0;273;-902.0;-191.0;-63.0;-333.0;-540.0;-259.0;105
1000.0;192.0;53;930.0;-87.0;287;-931.0;-168.0;-9.0;-339.0;-523.0;-251.0;53
1008.0;-303.0;-27;784.0;-82.0;269;-978.0;234.0;132.0;-84.0;-169.0;-103.0;-27
982.0;195.0;96;909.0;-35.0;285;-968.0;-246.0;-146.0;-17.0;-548.0;-635.0;96
995.0;106.0;-21;959.0;-44.0;293;-981.0;-211.0;-58.0;-14.0;-458.0;-504.0;-21
978.0;-53.0;12;927.0;-5.0;298;-978.0;-191.0;-4.0;1.0;-431.0;-449.0;12
988.0;215.0;9;885.0;-39.0;285;-971.0;-209.0;-68.0;28.0;-467.0;-474.0;9
979.0;59.0;14;906.0;7.0;284;-983.0;-194.0;8.0;27.0;-461.0;-457.0;14
989.0;5.0;10;918.0;-10.0;287;-974.0;-315.0;-245.0;39.0;-577.0;-471.0;10
989.0;-116.0;-1;948.0;-3.0;287;-977.0;-304.0;-250.0;-40.0;-563.0;-452.0;-1
988.0;-88.0;-2;950.0;-12.0;287;-978.0;-309.0;-255.0;-8.0;-554.0;-451.0;-2
989.0;-83.0;8;934.0;-33.0;281;-978.0;-298.0;-231.0;-1.0;-517.0;-451.0;8
976.0;398.0;234;952.0;-107.0;-158;-871.0;487.0;280.0;185.0;777.0;511.0;234
1018.0;-328.0;-512;1311.0;-11.0;292;-928.0;-679.0;-544.0;5.0;-497.0;-720.0;-512
696.0;295.0;-692;1103.0;561.0;263;-889.0;611.0;505.0;322.0;324.0;648.0;-692
942.0;-65.0;-158;1033.0;-150.0;205;-601.0;-467.0;-231.0;-114.0;79.0;-750.0;-158
1091.0;-447.0;261;917.0;-563.0;105;-1271.0;111.0;-32.0;-273.0;814.0;229.0;261
942.0;-227.0;1293;1168.0;-490.0;212;-1136.0;196.0;-145.0;35.0;766.0;192.0;1293
823.0;-231.0;6;795.0;-416.0;252;-1321.0;534.0;392.0;-207.0;869.0;489.0;6
668.0;-394.0;-207;1199.0;59.0;306;-782.0;605.0;542.0;-89.0;139.0;641.0;-207
916.0;-1313.0;1168;896.0;83.0;229;-747.0;-245.0;-440.0;-62.0;368.0;-557.0;1168
795.0;56.0;-124;1063.0;-259.0;170;-599.0;-467.0;-230.0;-101.0;88.0;-744.0;-124
415.0;572.0;-121;583.0;-624.0;336;-1015.0;645.0;527.0;-69.0;316.0;718.0;-121
558.0;-56.0;99;1116.0;-602.0;329;-899.0;-145.0;-29.0;-424.0;-866.0;-135.0;99
1079.0;-479.0;-65;730.0;-11.0;153;-889.0;576.0;460.0;-297.0;418.0;772.0;-65
933.0;-218.0;-1328;1030.0;20.0;436;-959.0;-429.0;-335.0;-141.0;-26.0;-424.0;-1328
681.0;786.0;6;771.0;-502.0;258;-823.0;411.0;144.0;-53.0;843.0;478.0;6
981.0;70.0;2327;936.0;87.0;183;-945.0;-263.0;-74.0;-38.0;-848.0;-537.0;2327
984.0;-782.0;-31;995.0;67.0;247;-891.0;436.0;447.0;-72.0;754.0;254.0;-31
969.0;530.0;-119;977.0;77.0;211;-697.0;472.0;449.0;-65.0;527.0;757.0;-119
805.0;881.0;-173;1072.0;256.0;236;-970.0;421.0;148.0;-59.0;860.0;568.0;-173
957.0;1.0;-13;922.0;198.0;255;-993.0;-100.0;106.0;69.0;-852.0;-596.0;-13
1303.0;-351.0;-89;836.0;262.0;300;-952.0;-395.0;-442.0;19.0;188.0;-408.0;-89
1025.0;654.0;704;939.0;254.0;481;-759.0;526.0;252.0;-75.0;556.0;735.0;704
810.0;950.0;-33;896.0;-87.0;245;-792.0;-401.0;-101.0;-4.0;-114.0;-686.0;-33
974.0;242.0;428;1032.0;71.0;-46;-872.0;379.0;163.0;236.0;877.0;439.0;428
943.0;-48.0;341;655.0;-362.0;61;-960.0;587.0;553.0;-53.0;57.0;705.0;341
982.0;583.0;-45;943.0;-81.0;266;-1132.0;-187.0;9.0;-73.0;-816.0;-120.0;-45
959.0;-1124.0;18;856.0;29.0;267;-727.0;282.0;-5.0;-492.0;857.0;305.0;18
979.0;-1080.0;315;879.0;131.0;-106;-774.0;-674.0;-550.0;-36.0;-339.0;-701.0;315
961.0;-39.0;-57;862.0;251.0;280;-267.0;-402.0;-373.0;-352.0;-768.0;-364.0;-57
392.0;954.0;-78;944.0;-589.0;289;-1003.0;350.0;95.0;-122.0;845.0;257.0;-78
964.0;-735.0;-688;909.0;53.0;410;-771.0;334.0;54.0;26.0;839.0;157.0;-688
1105.0;1059.0;20;767.0;335.0;214;-1295.0;624.0;484.0;-86.0;369.0;731.0;20
971.0;735.0;-4;838.0;-2.0;192;-912.0;-419.0;-160.0;-17.0;-844.0;-488.0;-4
978.0;82.0;-4275;952.0;-52.0;-121;-1012.0;495.0;268.0;-87.0;750.0;288.0;-4275
1021.0;-699.0;-51;968.0;1.0;276;-918.0;-366.0;-292.0;-42.0;-922.0;-578.0;-51
945.0;-74.0;-20;1089.0;27.0;1899;-843.0;-485.0;-225.0;-162.0;-858.0;-428.0;-20
544.0;255.0;46;817.0;-565.0;237;-880.0;-387.0;-112.0;13.0;-882.0;-494.0;46
984.0;5.0;7;945.0;-1.0;300;-965.0;-388.0;-334.0;19.0;-729.0;-455.0;7
1264.0;-196.0;315;699.0;145.0;626;-1104.0;495.0;562.0;-295.0;-166.0;478.0;315
949.0;-833.0;-905;831.0;134.0;457;-725.0;634.0;513.0;88.0;352.0;715.0;-905
840.0;161.0;-31;812.0;-92.0;265;-19.0;118.0;146.0;-491.0;844.0;230.0;-31
872.0;219.0;-40;810.0;-234.0;207;-856.0;-516.0;-551.0;-175.0;58.0;-665.0;-40
985.0;-59.0;17;986.0;36.0;306;-948.0;-628.0;-504.0;-30.0;-842.0;-540.0;17
988.0;-520.0;590;809.0;-210.0;600;-894.0;642.0;551.0;-131.0;263.0;634.0;590
545.0;587.0;-176;887.0;-558.0;220;-833.0;-277.0;-203.0;128.0;-110.0;-392.0;-176
883.0;217.0;-42;841.0;-262.0;233;-985.0;-103.0;140.0;477.0;-730.0;-172.0;-42
1016.0;618.0;-1;771.0;142.0;274;-935.0;399.0;-5.0;292.0;728.0;690.0;-1
665.0;-367.0;83;601.0;-781.0;264;-1104.0;177.0;35.0;18.0;849.0;163.0;83
975.0;-242.0;-330;956.0;119.0;158;-963.0;-330.0;-223.0;48.0;-686.0;-507.0;-330
529.0;239.0;9;753.0;56.0;247;-951.0;-501.0;-510.0;101.0;10.0;-543.0;9
994.0;463.0;-217;999.0;37.0;271;-726.0;546.0;546.0;-340.0;497.0;747.0;-217
1015.0;112.0;-2;955.0;-37.0;268;-960.0;-532.0;-470.0;-28.0;-755.0;-532.0;-2
