PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NOx(GT);NO2(GT);NMHC(GT)
872.0;75.6;8.8;11.1;0.9974;1084.0;933.0;1602.0;801.0;-200.0;-200.0;-200.0;-200.0
916.0;70.5;8.3;11.3;0.9389;1053.0;911.0;1528.0;889.0;-200.0;-200.0;-200.0;-200.0
960.0;74.0;6.7;9.9;0.9009;989.0;846.0;1476.0;846.0;-200.0;-200.0;-200.0;-200.0
1222.0;80.2;2.9;9.5;0.9533;887.0;648.0;1357.0;553.0;-200.0;-200.0;-200.0;-200.0
1587.0;78.9;0.8;9.7;0.9487;771.0;483.0;1277.0;485.0;-200.0;-200.0;-200.0;-200.0
1523.0;80.0;1.2;9.8;0.967;802.0;519.0;1315.0;540.0;-200.0;-200.0;-200.0;-200.0
658.0;37.5;18.7;23.0;1.0389;1302.0;1260.0;1970.0;1471.0;-200.0;-200.0;-200.0;-200.0
976.0;67.7;5.8;12.2;0.9625;1005.0;802.0;1474.0;952.0;-200.0;-200.0;-200.0;-200.0
1172.0;61.7;3.2;13.2;0.9328;863.0;664.0;1381.0;808.0;-200.0;-200.0;-200.0;-200.0
900.0;26.7;10.6;25.9;0.8771;1081.0;1000.0;1561.0;900.0;-200.0;-200.0;-200.0;-200.0
914.0;26.1;10.5;25.8;0.854;1075.0;998.0;1574.0;800.0;-200.0;-200.0;-200.0;-200.0
988.0;22.2;9.3;27.0;0.7805;1053.0;953.0;1483.0;758.0;-200.0;-200.0;-200.0;-200.0
623.0;53.2;21.6;15.2;0.9107;1403.0;1340.0;2003.0;1502.0;-200.0;-200.0;-200.0;-200.0
824.0;16.4;17.5;30.8;0.7167;1165.0;1225.0;1676.0;1028.0;-200.0;-200.0;-200.0;-200.0
661.0;24.3;28.3;25.8;0.794;1433.0;1510.0;2038.0;1503.0;-200.0;-200.0;-200.0;-200.0
587.0;29.5;35.0;23.8;0.8559;1527.0;1664.0;2238.0;1775.0;-200.0;-200.0;-200.0;-200.0
835.0;37.4;13.5;20.2;0.8748;1158.0;1100.0;1659.0;1211.0;-200.0;-200.0;-200.0;-200.0
982.0;38.8;8.2;19.3;0.8559;1009.0;907.0;1466.0;872.0;-200.0;-200.0;-200.0;-200.0
976.0;43.7;7.8;17.9;0.8856;1026.0;890.0;1467.0;855.0;-200.0;-200.0;-200.0;-200.0
958.0;49.7;6.6;16.3;0.916;1000.0;839.0;1467.0;1024.0;-200.0;-200.0;-200.0;-200.0
1155.0;46.5;3.4;16.7;0.8755;866.0;675.0;1337.0;841.0;-200.0;-200.0;-200.0;-200.0
1213.0;53.9;2.3;14.1;0.8633;844.0;608.0;1314.0;803.0;-200.0;-200.0;-200.0;-200.0
1041.0;55.4;4.9;14.3;0.9003;923.0;757.0;1418.0;906.0;0.8;72.0;67.0;56.0
523.0;53.3;31.1;15.4;0.9289;1662.0;1576.0;2417.0;1861.0;5.6;351.0;123.0;880.0
621.0;42.1;22.1;19.1;0.9233;1553.0;1354.0;2030.0;1895.0;5.0;358.0;142.0;759.0
728.0;20.6;20.1;29.7;0.8478;1349.0;1299.0;1838.0;1402.0;3.3;179.0;142.0;541.0
615.0;30.8;27.1;24.9;0.954;1557.0;1483.0;2087.0;1757.0;4.8;250.0;164.0;872.0
557.0;36.7;32.5;23.1;1.0244;1747.0;1608.0;2335.0;1983.0;5.6;281.0;161.0;899.0
770.0;44.9;13.0;19.2;0.9875;1294.0;1083.0;1687.0;1321.0;2.2;121.0;108.0;208.0
707.0;57.4;13.4;16.1;1.0451;1349.0;1097.0;1763.0;1442.0;2.6;148.0;100.0;251.0
931.0;59.7;5.7;14.0;0.9499;1021.0;800.0;1483.0;1019.0;0.9;75.0;64.0;119.0
738.0;32.4;14.6;27.2;1.1493;1391.0;1136.0;1840.0;1296.0;2.6;134.0;105.0;350.0
884.0;36.0;9.0;25.6;1.1629;1223.0;938.0;1610.0;880.0;1.7;91.0;89.0;192.0
860.0;31.6;9.9;27.5;1.1417;1257.0;973.0;1634.0;839.0;1.8;90.0;93.0;165.0
725.0;38.1;15.7;24.9;1.1838;1497.0;1171.0;1899.0;1248.0;2.8;147.0;123.0;283.0
1161.0;58.7;3.6;12.7;0.8605;931.0;689.0;1317.0;503.0;1.0;63.0;73.0;61.0
1083.0;58.6;4.5;12.6;0.8529;966.0;737.0;1363.0;581.0;1.3;-200.0;-200.0;92.0
1718.0;49.3;1.1;12.8;0.7285;804.0;505.0;1148.0;329.0;0.5;34.0;37.0;31.0
1346.0;38.6;2.5;16.6;0.7236;882.0;621.0;1216.0;403.0;1.0;61.0;56.0;44.0
1122.0;27.8;6.0;18.5;0.5843;1001.0;811.0;1344.0;625.0;1.5;98.0;83.0;137.0
976.0;34.0;8.2;16.6;0.6353;1085.0;907.0;1419.0;893.0;2.5;133.0;101.0;204.0
1192.0;44.9;3.9;14.1;0.7206;893.0;703.0;1283.0;515.0;1.1;55.0;57.0;66.0
1513.0;45.3;1.3;14.1;0.7247;803.0;527.0;1152.0;369.0;0.4;17.0;25.0;36.0
1826.0;43.0;0.6;14.1;0.689;767.0;454.0;1091.0;319.0;-200.0;10.0;17.0;17.0
1018.0;30.7;6.9;20.2;0.7176;994.0;851.0;1436.0;640.0;1.6;95.0;75.0;143.0
1034.0;32.7;6.4;20.0;0.7545;984.0;832.0;1410.0;636.0;1.5;91.0;81.0;133.0
864.0;35.4;10.7;18.6;0.7535;1116.0;1003.0;1625.0;886.0;2.2;119.0;101.0;171.0
787.0;35.9;13.9;18.3;0.7501;1181.0;1114.0;1685.0;1032.0;3.2;147.0;119.0;405.0
811.0;37.5;12.5;17.8;0.7568;1163.0;1068.0;1616.0;977.0;3.0;135.0;111.0;334.0
1000.0;38.8;6.7;17.3;0.7596;1017.0;842.0;1441.0;846.0;1.6;89.0;101.0;99.0
1158.0;41.4;4.0;16.0;0.7487;924.0;709.0;1318.0;610.0;1.2;63.0;75.0;82.0
1424.0;42.5;1.7;15.7;0.7539;826.0;560.0;1197.0;402.0;0.7;25.0;39.0;41.0
1236.0;49.9;2.5;14.7;0.828;909.0;617.0;1302.0;558.0;-200.0;34.0;49.0;41.0
843.0;53.1;8.9;14.4;0.8677;1120.0;935.0;1593.0;1126.0;1.4;112.0;76.0;111.0
589.0;48.5;23.4;15.9;0.8704;1518.0;1389.0;2101.0;1703.0;4.1;314.0;122.0;584.0
840.0;23.8;14.8;25.7;0.7737;1187.0;1142.0;1651.0;1011.0;2.7;149.0;110.0;277.0
903.0;22.1;12.5;27.2;0.7811;1145.0;1066.0;1592.0;885.0;2.2;120.0;99.0;259.0
766.0;27.8;17.7;24.5;0.8433;1317.0;1231.0;1798.0;1155.0;3.4;172.0;127.0;377.0
702.0;30.2;21.6;23.7;0.8718;1388.0;1341.0;1955.0;1315.0;3.9;177.0;131.0;457.0
1191.0;52.8;2.5;16.3;0.9722;856.0;619.0;1345.0;677.0;0.5;29.0;39.0;33.0
692.0;33.8;18.4;24.2;1.0097;1469.0;1252.0;1903.0;1807.0;3.4;255.0;155.0;372.0
701.0;23.4;20.8;28.4;0.8935;1387.0;1318.0;1890.0;1299.0;3.5;197.0;145.0;559.0
567.0;37.3;28.9;24.3;1.1199;1676.0;1525.0;2226.0;1653.0;4.8;223.0;160.0;790.0
562.0;42.2;28.3;23.1;1.1746;1724.0;1510.0;2252.0;1716.0;5.4;222.0;155.0;816.0
838.0;55.6;7.8;17.4;1.0963;1128.0;891.0;1574.0;1125.0;1.5;88.0;89.0;117.0
1115.0;60.1;2.8;15.9;1.0806;926.0;639.0;1409.0;814.0;0.6;34.0;54.0;60.0
615.0;44.4;21.2;21.4;1.1176;1495.0;1331.0;2069.0;1635.0;3.9;246.0;136.0;483.0
579.0;45.3;24.8;20.8;1.1016;1560.0;1424.0;2176.0;1688.0;4.9;247.0;143.0;651.0
694.0;61.0;13.7;17.8;1.2352;1342.0;1106.0;1856.0;1443.0;2.7;156.0;102.0;202.0
818.0;73.1;9.3;15.9;1.3136;1206.0;949.0;1771.0;1116.0;1.7;162.0;90.0;111.0
1134.0;69.9;3.5;16.2;1.2756;882.0;685.0;1492.0;673.0;-200.0;35.0;42.0;-200.0
916.0;66.5;6.5;16.9;1.2688;1012.0;833.0;1632.0;862.0;1.2;75.0;67.0;-200.0
926.0;62.0;6.5;17.7;1.2458;1049.0;836.0;1615.0;901.0;1.5;79.0;73.0;-200.0
854.0;54.6;8.8;19.4;1.2184;1131.0;932.0;1693.0;1048.0;1.8;104.0;86.0;-200.0
1044.0;31.5;6.1;25.6;1.0184;962.0;816.0;1489.0;628.0;1.3;65.0;66.0;-200.0
928.0;30.3;9.2;26.1;1.0101;1050.0;948.0;1584.0;652.0;1.8;80.0;82.0;-200.0
949.0;33.5;8.3;25.5;1.0767;1053.0;911.0;1603.0;683.0;2.0;98.0;91.0;-200.0
866.0;55.5;9.4;17.8;1.1174;1085.0;954.0;1656.0;871.0;2.0;109.0;100.0;-200.0
727.0;57.6;14.8;17.4;1.1342;1358.0;1144.0;1851.0;1243.0;3.6;184.0;115.0;-200.0
876.0;59.3;8.4;17.2;1.1551;1167.0;914.0;1599.0;1126.0;2.3;105.0;99.0;-200.0
1015.0;36.4;6.1;23.6;1.0431;1008.0;816.0;1531.0;689.0;1.3;78.0;72.0;-200.0
1010.0;31.7;6.8;24.6;0.9647;1026.0;847.0;1519.0;617.0;1.2;70.0;73.0;-200.0
884.0;32.3;9.5;24.5;0.9815;1160.0;957.0;1637.0;861.0;1.9;131.0;106.0;-200.0
736.0;47.5;13.8;21.2;1.1828;1394.0;1111.0;1853.0;1288.0;3.3;209.0;123.0;-200.0
789.0;54.9;10.7;19.9;1.2632;1292.0;1003.0;1753.0;1163.0;2.6;170.0;108.0;-200.0
923.0;44.1;8.3;19.1;0.966;1080.0;910.0;1548.0;929.0;2.0;153.0;121.0;-200.0
1228.0;62.1;2.2;16.4;1.1493;888.0;598.0;1397.0;500.0;0.6;26.0;39.0;-200.0
1284.0;65.3;1.7;15.6;1.1484;872.0;564.0;1385.0;494.0;0.4;-200.0;-200.0;-200.0
886.0;25.2;11.0;26.8;0.8721;1048.0;1013.0;1584.0;940.0;1.9;127.0;96.0;-200.0
947.0;20.1;10.0;30.3;0.8539;998.0;977.0;1496.0;695.0;1.4;74.0;69.0;-200.0
896.0;19.7;11.2;30.9;0.8649;1058.0;1023.0;1580.0;795.0;1.5;81.0;74.0;-200.0
630.0;34.6;23.6;26.4;1.1724;1491.0;1392.0;2149.0;1473.0;3.9;190.0;128.0;-200.0
872.0;62.5;6.7;18.9;1.3521;1135.0;842.0;1653.0;973.0;1.5;84.0;83.0;-200.0
1038.0;79.2;3.7;16.4;1.4681;999.0;692.0;1588.0;778.0;1.0;58.0;69.0;-200.0
1308.0;81.0;1.5;15.6;1.4302;873.0;545.0;1471.0;497.0;0.4;-200.0;-200.0;-200.0
1117.0;80.5;2.9;15.7;1.4236;967.0;646.0;1552.0;579.0;0.6;49.0;47.0;-200.0
552.0;78.0;23.0;16.6;1.4572;1564.0;1379.0;2306.0;1393.0;4.5;302.0;109.0;-200.0
556.0;79.2;22.3;16.1;1.4398;1505.0;1358.0;2248.0;1406.0;4.3;258.0;113.0;-200.0
725.0;47.9;13.6;21.5;1.2178;1152.0;1104.0;1860.0;1023.0;2.6;145.0;99.0;-200.0
753.0;54.0;12.1;20.4;1.2757;1142.0;1053.0;1814.0;979.0;2.4;136.0;105.0;-200.0
971.0;55.2;6.3;19.9;1.2701;960.0;828.0;1565.0;617.0;1.2;55.0;54.0;-200.0
766.0;70.8;11.8;16.6;1.3253;1187.0;1042.0;1840.0;1093.0;3.0;196.0;110.0;-200.0
1480.0;49.8;1.4;19.0;1.0831;778.0;534.0;1294.0;358.0;0.5;14.0;22.0;-200.0
1450.0;64.5;1.5;15.7;1.14;820.0;541.0;1360.0;377.0;0.5;18.0;28.0;-200.0
1327.0;66.9;1.8;15.5;1.1691;842.0;565.0;1399.0;437.0;0.5;-200.0;-200.0;-200.0
1109.0;77.1;3.5;14.6;1.2727;927.0;682.0;1526.0;580.0;0.8;56.0;54.0;-200.0
618.0;66.8;19.7;16.8;1.2691;1303.0;1288.0;2116.0;1236.0;3.7;202.0;114.0;-200.0
857.0;56.9;10.0;17.7;1.1392;981.0;978.0;1682.0;835.0;1.6;79.0;72.0;-200.0
717.0;61.5;14.6;17.1;1.1873;1198.0;1136.0;1870.0;1291.0;3.0;137.0;103.0;-200.0
850.0;70.7;9.2;15.9;1.2672;1110.0;949.0;1733.0;842.0;2.1;96.0;79.0;-200.0
918.0;75.1;6.9;15.1;1.2799;1023.0;854.0;1637.0;744.0;1.8;111.0;89.0;-200.0
1059.0;79.8;4.9;12.0;1.1175;969.0;760.0;1518.0;560.0;1.5;81.0;83.0;-200.0
1035.0;64.3;5.2;13.0;0.9586;885.0;772.0;1450.0;524.0;1.1;57.0;56.0;-200.0
879.0;64.7;8.2;13.8;1.0168;1059.0;907.0;1579.0;970.0;2.3;145.0;102.0;-200.0
1160.0;69.4;3.3;13.7;1.0794;855.0;669.0;1427.0;671.0;0.9;46.0;56.0;-200.0
1227.0;67.7;2.4;13.9;1.0712;826.0;616.0;1384.0;575.0;0.6;-200.0;-200.0;-200.0
1269.0;67.8;2.2;14.0;1.0787;831.0;602.0;1386.0;535.0;-200.0;32.0;41.0;-200.0
1260.0;61.1;2.8;14.6;1.0075;817.0;639.0;1364.0;489.0;0.7;51.0;48.0;-200.0
657.0;56.9;19.8;14.9;0.9582;1200.0;1290.0;2014.0;1196.0;3.7;214.0;106.0;-200.0
621.0;50.2;22.1;16.4;0.9286;1234.0;1355.0;2095.0;1266.0;4.2;196.0;107.0;-200.0
857.0;62.7;10.5;13.9;0.9905;1016.0;995.0;1642.0;854.0;2.2;117.0;96.0;-200.0
922.0;65.2;8.0;13.4;0.9996;1041.0;898.0;1595.0;891.0;2.0;130.0;97.0;-200.0
1243.0;81.5;2.6;8.7;0.919;871.0;628.0;1329.0;518.0;-200.0;-200.0;-200.0;-200.0
884.0;66.1;7.7;13.6;1.0236;1079.0;885.0;1588.0;974.0;-200.0;-200.0;-200.0;-200.0
760.0;76.8;11.1;13.3;1.1703;1213.0;1018.0;1778.0;1061.0;-200.0;-200.0;-200.0;-200.0
827.0;60.0;9.2;16.2;1.0937;1124.0;949.0;1671.0;1008.0;-200.0;-200.0;-200.0;-200.0
1003.0;40.4;6.5;20.0;0.9354;964.0;833.0;1489.0;647.0;-200.0;-200.0;-200.0;-200.0
835.0;56.2;9.9;14.1;0.9028;1072.0;976.0;1603.0;1018.0;-200.0;-200.0;-200.0;-200.0
952.0;60.3;7.1;13.7;0.9405;1063.0;859.0;1519.0;949.0;-200.0;-200.0;-200.0;-200.0
862.0;64.9;9.0;12.7;0.9506;1068.0;938.0;1575.0;1057.0;-200.0;-200.0;-200.0;-200.0
856.0;68.0;8.4;12.3;0.9722;1025.0;914.0;1605.0;1003.0;-200.0;-200.0;-200.0;-200.0
1068.0;44.8;4.8;17.9;0.9104;947.0;752.0;1434.0;620.0;-200.0;-200.0;-200.0;-200.0
892.0;54.0;7.0;17.7;1.0826;1086.0;859.0;1595.0;754.0;-200.0;-200.0;-200.0;-200.0
1048.0;46.7;4.8;17.8;0.9466;967.0;753.0;1420.0;544.0;-200.0;-200.0;-200.0;-200.0
1011.0;44.4;5.4;17.8;0.8967;968.0;785.0;1446.0;550.0;-200.0;-200.0;-200.0;-200.0
972.0;44.3;6.3;17.8;0.8929;1004.0;827.0;1465.0;627.0;-200.0;-200.0;-200.0;-200.0
889.0;55.0;8.4;14.9;0.9228;1068.0;917.0;1570.0;832.0;-200.0;-200.0;-200.0;-200.0
866.0;59.8;8.9;13.8;0.9398;1123.0;937.0;1606.0;941.0;-200.0;-200.0;-200.0;-200.0
951.0;61.1;6.5;13.9;0.9656;997.0;835.0;1501.0;888.0;-200.0;-200.0;-200.0;-200.0
1172.0;57.6;3.0;14.9;0.9684;875.0;654.0;1375.0;683.0;-200.0;-200.0;-200.0;-200.0
1361.0;60.1;1.8;14.4;0.9797;815.0;569.0;1344.0;534.0;-200.0;-200.0;-200.0;-200.0
1213.0;63.8;2.6;14.0;1.0167;867.0;625.0;1385.0;652.0;-200.0;-200.0;-200.0;-200.0
523.0;62.3;31.5;14.7;1.0351;1632.0;1587.0;2459.0;1678.0;-200.0;-200.0;-200.0;-200.0
633.0;51.1;20.2;17.8;1.0362;1378.0;1303.0;2051.0;1494.0;4.4;257.0;117.0;-200.0
767.0;44.1;11.7;20.3;1.0392;1108.0;1040.0;1748.0;1051.0;2.1;145.0;95.0;-200.0
751.0;40.6;12.9;20.8;0.9888;1105.0;1080.0;1758.0;981.0;2.2;139.0;104.0;-200.0
651.0;37.8;22.0;21.0;0.9298;1267.0;1352.0;1961.0;1196.0;3.6;188.0;124.0;-200.0
1305.0;70.5;1.8;11.4;0.9484;807.0;571.0;1335.0;704.0;-200.0;46.0;53.0;-200.0
508.0;59.8;31.0;14.5;0.9795;1553.0;1575.0;2423.0;1779.0;5.5;383.0;120.0;-200.0
765.0;31.7;14.4;23.8;0.9212;1140.0;1129.0;1728.0;1023.0;2.3;132.0;94.0;-200.0
568.0;40.2;26.1;21.1;0.997;1535.0;1458.0;2120.0;1735.0;5.0;269.0;159.0;-200.0
1089.0;65.7;3.1;14.9;1.1073;919.0;661.0;1468.0;838.0;0.6;-200.0;-200.0;-200.0
1132.0;62.2;2.7;15.6;1.0961;872.0;632.0;1403.0;768.0;-200.0;37.0;47.0;-200.0
800.0;65.7;9.6;14.5;1.0804;1152.0;964.0;1705.0;1096.0;1.5;134.0;73.0;-200.0
713.0;64.0;12.6;17.1;1.2413;1248.0;1072.0;1797.0;1188.0;2.5;183.0;114.0;-200.0
724.0;61.1;12.7;17.3;1.1957;1250.0;1074.0;1806.0;1166.0;2.4;162.0;123.0;-200.0
1045.0;50.5;4.7;16.4;0.938;933.0;747.0;1405.0;569.0;1.2;62.0;75.0;-200.0
1554.0;53.0;1.0;16.2;0.9672;792.0;501.0;1252.0;354.0;-200.0;21.0;25.0;-200.0
907.0;49.7;7.2;17.6;0.9944;1020.0;866.0;1554.0;799.0;1.6;139.0;90.0;-200.0
846.0;52.8;8.7;17.2;1.0236;1066.0;927.0;1608.0;804.0;1.9;138.0;97.0;-200.0
789.0;49.6;11.1;18.2;1.0268;1105.0;1016.0;1736.0;930.0;2.4;142.0;98.0;-200.0
891.0;45.0;7.9;19.5;1.0114;1056.0;894.0;1576.0;771.0;1.7;131.0;93.0;-200.0
691.0;44.3;16.4;19.8;1.0104;1288.0;1191.0;1910.0;1192.0;3.1;178.0;123.0;-200.0
594.0;52.3;21.2;19.1;1.1486;1428.0;1329.0;2102.0;1602.0;4.6;250.0;141.0;-200.0
740.0;57.5;11.1;16.8;1.0912;1141.0;1017.0;1690.0;1188.0;2.1;112.0;104.0;-200.0
883.0;57.0;6.9;16.3;1.0484;1014.0;853.0;1538.0;975.0;1.3;75.0;91.0;-200.0
601.0;49.4;22.8;18.5;1.0397;1388.0;1372.0;2105.0;1449.0;3.7;272.0;140.0;-200.0
527.0;45.6;29.1;20.0;1.0524;1512.0;1530.0;2326.0;1725.0;-200.0;-200.0;-200.0;-200.0
905.0;23.6;10.5;25.9;0.7771;984.0;998.0;1523.0;862.0;2.0;134.0;97.0;-200.0
869.0;21.6;12.5;27.1;0.7618;1048.0;1068.0;1573.0;993.0;2.1;147.0;110.0;-200.0
803.0;34.5;12.4;20.8;0.8365;1135.0;1065.0;1630.0;1317.0;2.3;138.0;111.0;-200.0
844.0;35.3;10.4;20.4;0.8352;1121.0;992.0;1505.0;1255.0;1.9;126.0;115.0;-200.0
1091.0;49.7;3.9;15.3;0.8552;873.0;704.0;1322.0;756.0;0.6;41.0;49.0;-200.0
727.0;43.3;13.6;17.6;0.8647;1187.0;1104.0;1721.0;1391.0;2.6;208.0;108.0;-200.0
802.0;30.3;12.7;23.1;0.8425;1157.0;1072.0;1653.0;1327.0;2.6;191.0;127.0;-200.0
997.0;23.5;9.4;25.6;0.7611;1025.0;955.0;1457.0;834.0;1.7;111.0;94.0;-200.0
1056.0;19.4;8.3;28.2;0.7303;965.0;910.0;1389.0;643.0;1.4;79.0;81.0;-200.0
910.0;27.1;11.0;23.8;0.7858;1125.0;1016.0;1564.0;991.0;2.3;148.0;117.0;-200.0
878.0;28.7;12.1;23.0;0.7976;1159.0;1054.0;1603.0;1046.0;2.5;158.0;120.0;-200.0
1052.0;43.4;4.6;16.7;0.8193;911.0;743.0;1370.0;739.0;0.9;41.0;54.0;-200.0
1173.0;19.4;4.8;30.6;0.8348;941.0;753.0;1311.0;468.0;0.9;45.0;56.0;-200.0
975.0;37.0;7.0;22.9;1.0197;1093.0;858.0;1495.0;816.0;1.6;96.0;95.0;-200.0
974.0;28.5;8.6;19.8;0.652;990.0;924.0;1404.0;861.0;1.8;140.0;90.0;-200.0
990.0;19.5;9.1;25.8;0.6392;984.0;945.0;1423.0;747.0;1.7;115.0;88.0;-200.0
842.0;19.8;15.6;24.3;0.5933;1153.0;1168.0;1644.0;1021.0;3.1;163.0;121.0;-200.0
796.0;20.8;17.8;23.5;0.5937;1215.0;1234.0;1735.0;1167.0;3.4;180.0;125.0;-200.0
1413.0;32.9;1.2;21.2;0.8178;812.0;521.0;1233.0;469.0;0.2;-200.0;-200.0;-200.0
1155.0;44.6;3.1;17.0;0.8593;903.0;656.0;1361.0;618.0;0.5;38.0;37.0;-200.0
736.0;19.1;17.0;30.9;0.8394;1261.0;1210.0;1769.0;1200.0;2.9;173.0;126.0;-200.0
635.0;27.0;25.5;25.8;0.8821;1440.0;1443.0;2068.0;1594.0;4.7;232.0;162.0;-200.0
910.0;36.5;8.7;21.1;0.9019;1081.0;929.0;1518.0;937.0;1.2;65.0;75.0;-200.0
1094.0;45.7;3.0;18.4;0.9599;901.0;653.0;1367.0;822.0;0.5;41.0;65.0;-200.0
1211.0;51.4;2.2;16.3;0.9468;846.0;598.0;1332.0;669.0;-200.0;33.0;52.0;-200.0
618.0;53.4;20.9;16.4;0.9863;1408.0;1321.0;2044.0;1495.0;3.1;173.0;94.0;-200.0
813.0;26.3;11.5;27.7;0.9652;1156.0;1034.0;1640.0;1123.0;2.1;154.0;122.0;-200.0
689.0;26.3;19.3;28.8;1.0271;1358.0;1278.0;1899.0;1192.0;3.4;176.0;149.0;-200.0
659.0;31.5;21.1;24.7;0.9672;1379.0;1326.0;1961.0;1307.0;3.8;191.0;151.0;-200.0
821.0;50.1;8.2;18.5;1.0539;1164.0;908.0;1574.0;1019.0;1.5;90.0;102.0;-200.0
900.0;53.0;5.8;18.0;1.0832;1046.0;803.0;1490.0;823.0;0.8;48.0;73.0;-200.0
489.0;52.8;32.9;18.7;1.1279;1763.0;1617.0;2503.0;1835.0;5.4;253.0;146.0;-200.0
787.0;30.0;12.4;26.1;0.9972;1232.0;1062.0;1707.0;1092.0;2.2;155.0;117.0;-200.0
779.0;25.8;12.5;28.6;0.9989;1239.0;1067.0;1702.0;1071.0;2.2;146.0;117.0;-200.0
796.0;23.3;12.0;30.3;0.9869;1218.0;1051.0;1689.0;881.0;2.0;121.0;108.0;-200.0
772.0;19.3;13.7;32.6;0.935;1248.0;1108.0;1701.0;969.0;2.2;145.0;138.0;-200.0
773.0;38.0;12.8;20.7;0.9149;1269.0;1077.0;1706.0;1250.0;2.6;163.0;137.0;-200.0
1039.0;42.0;3.8;20.1;0.9763;937.0;698.0;1382.0;768.0;0.6;42.0;64.0;-200.0
1167.0;41.5;2.5;20.0;0.9571;875.0;622.0;1331.0;656.0;0.3;35.0;58.0;-200.0
1089.0;50.2;2.8;16.5;0.932;888.0;640.0;1330.0;670.0;-200.0;33.0;47.0;-200.0
551.0;51.3;26.2;16.4;0.9474;1517.0;1460.0;2205.0;1677.0;4.2;296.0;113.0;-200.0
749.0;21.5;12.7;31.7;0.9902;1298.0;1075.0;1690.0;1022.0;1.9;103.0;98.0;-200.0
732.0;37.2;14.8;19.8;0.8509;1321.0;1144.0;1745.0;1243.0;3.0;162.0;127.0;-200.0
674.0;46.1;16.0;17.8;0.9344;1357.0;1178.0;1782.0;1454.0;3.3;167.0;124.0;-200.0
1024.0;53.8;3.6;15.8;0.9615;941.0;687.0;1374.0;777.0;0.5;50.0;59.0;-200.0
795.0;52.9;9.2;17.2;1.0276;1153.0;947.0;1643.0;1076.0;1.2;107.0;80.0;-200.0
772.0;28.1;12.9;27.2;0.9989;1259.0;1080.0;1736.0;1072.0;2.2;138.0;104.0;-200.0
757.0;50.5;12.7;20.6;1.2082;1321.0;1075.0;1891.0;1017.0;2.6;101.0;85.0;-200.0
671.0;61.6;12.6;18.1;1.2679;1199.0;1070.0;1873.0;1189.0;1.9;-200.0;-200.0;-200.0
1092.0;49.3;4.0;18.9;1.0668;988.0;713.0;1455.0;716.0;0.8;78.0;79.0;-200.0
1034.0;48.6;4.3;20.0;1.1199;1008.0;729.0;1490.0;795.0;0.8;68.0;65.0;-200.0
1156.0;41.2;3.8;20.6;0.9841;976.0;698.0;1393.0;594.0;0.8;64.0;64.0;-200.0
1105.0;28.1;4.5;26.7;0.9688;987.0;740.0;1407.0;523.0;0.9;54.0;53.0;-200.0
1129.0;25.8;4.2;27.7;0.9467;955.0;723.0;1393.0;559.0;1.0;51.0;57.0;-200.0
1091.0;27.3;4.9;26.8;0.9462;1005.0;758.0;1434.0;522.0;1.1;51.0;57.0;-200.0
1010.0;30.9;7.8;17.5;0.6111;1002.0;893.0;1394.0;775.0;1.6;165.0;111.0;-200.0
1155.0;18.1;5.8;21.7;0.4642;847.0;800.0;1179.0;649.0;1.0;116.0;90.0;-200.0
1139.0;16.1;6.8;22.8;0.4404;871.0;848.0;1208.0;579.0;1.2;100.0;83.0;-200.0
1160.0;13.1;6.9;25.1;0.4129;875.0;854.0;1200.0;595.0;1.1;111.0;85.0;-200.0
1072.0;22.8;6.7;19.1;0.501;895.0;845.0;1241.0;763.0;1.2;102.0;96.0;-200.0
1120.0;28.3;4.3;16.7;0.5316;859.0;727.0;1187.0;753.0;0.5;65.0;84.0;-200.0
885.0;13.0;14.0;24.9;0.4038;1106.0;1118.0;1451.0;1220.0;2.6;207.0;130.0;-200.0
796.0;9.3;18.5;32.6;0.4499;1162.0;1253.0;1595.0;1248.0;2.4;173.0;138.0;-200.0
720.0;12.2;24.9;29.7;0.5007;1321.0;1426.0;1859.0;1395.0;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
995.0;19.4;6.4;30.1;0.8157;843.0;830.0;1339.0;577.0;1.3;89.0;72.0;-200.0
1118.0;21.1;13.8;28.8;0.8193;1139.0;1109.0;1436.0;1292.0;1.8;159.0;135.0;-200.0
1128.0;16.4;14.0;31.6;0.7489;1088.0;1116.0;1449.0;1060.0;1.8;127.0;112.0;-200.0
1246.0;48.6;4.1;15.5;0.8505;882.0;715.0;1367.0;780.0;-200.0;-200.0;-200.0;-200.0
1009.0;20.9;12.1;27.5;0.7565;1073.0;1052.0;1574.0;854.0;-200.0;-200.0;-200.0;-200.0
