NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.ActPosition;MotorData.Motor_Pos1reached
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;1;0;260014;0
1;0;1;0;260014;0
1;0;1;0;264306;0
1;0;1;0;264306;0
1;0;0;0;268975;0
1;0;0;0;236031;0
1;0;0;0;236031;0
1;0;0;0;194822;0
1;0;0;0;248095;0
1;0;0;0;248095;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;1;0;260014;0
1;0;0;0;266916;0
1;0;0;0;260188;0
1;0;0;0;230463;0
1;0;0;0;233595;0
1;0;0;0;262160;0
1;0;0;0;252068;0
1;0;0;0;252068;0
1;0;0;0;252068;0
1;0;0;0;245746;0
1;0;0;0;242556;0
1;0;0;0;235973;0
1;0;0;0;235973;0
1;0;0;0;220226;0
1;0;0;0;216949;0
1;0;0;0;216949;0
1;0;0;0;210714;0
1;0;0;0;246384;0
1;0;0;0;249574;0
1;0;0;0;255577;0
1;0;0;0;255577;0
1;0;0;0;259434;0
1;0;0;0;265437;0
1;0;0;0;261319;0
1;0;0;0;261319;0
1;0;0;0;255055;0
1;0;0;0;251401;0
1;0;0;0;245456;0
1;0;0;0;239134;0
1;0;0;0;239134;0
1;0;0;0;235306;0
1;0;0;0;229390;0
1;0;0;0;229390;0
1;0;0;0;226171;0
1;0;0;0;226171;0
1;0;0;0;219472;0
1;0;0;0;213556;0
1;0;0;0;210192;0
1;0;0;0;203551;0
1;0;0;0;203551;0
1;0;0;0;200506;0
1;0;0;0;193865;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;204508;0
1;0;0;0;210656;0
1;0;0;0;214426;0
1;0;0;0;220255;0
1;0;0;0;220255;0
1;0;0;0;226345;0
1;0;0;0;230028;0
1;0;0;0;235944;0
1;0;0;0;239308;0
1;0;0;0;239308;0
1;0;0;0;245775;0
1;0;0;0;251720;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;239308;0
1;0;0;0;233073;0
1;0;0;0;230115;0
1;0;0;0;230115;0
1;0;0;0;230115;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;200274;0
1;0;0;0;206190;0
1;0;0;0;209699;0
1;0;0;0;209699;0
1;0;0;0;216514;0
1;0;0;0;219791;0
1;0;0;0;226577;0
1;0;0;0;226577;0
1;0;0;0;226577;0
1;0;0;0;232812;0
1;0;0;0;235944;0
1;0;0;0;239453;0
1;0;0;0;246761;0
1;0;0;0;252909;0
1;0;0;0;256418;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;201086;0
1;0;0;0;207988;0
1;0;0;0;207988;0
1;0;0;0;211033;0
1;0;0;0;217094;0
1;0;0;0;223503;0
1;0;0;0;254359;0
1;0;0;0;213933;0
1;0;0;0;207234;0
1;0;0;0;230144;0
1;0;0;0;223271;0
1;0;0;0;223271;0
1;0;0;0;220226;0
1;0;0;0;213817;0
1;0;0;0;210134;0
1;0;0;0;202942;0
1;0;0;0;203870;0
1;0;0;0;203870;0
1;0;0;0;197867;0
1;0;0;0;227157;0
1;0;0;0;231072;0
1;0;0;0;237220;0
1;0;0;0;237220;0
1;0;0;0;247631;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;236437;0
1;0;0;0;236437;0
1;0;0;0;233305;0
1;0;0;0;227215;0
1;0;0;0;220661;0
1;0;0;0;217297;0
1;0;0;0;217297;0
1;0;0;0;196939;0
1;0;0;0;200129;0
1;0;0;0;200129;0
1;0;0;0;238902;0
1;0;0;0;245862;0
1;0;0;0;248994;0
1;0;0;0;255403;0
1;0;0;0;255403;0
1;0;0;0;265640;0
1;0;0;0;206451;0
1;0;0;0;213411;0
1;0;0;0;216630;0
1;0;0;0;216630;0
1;0;0;0;222546;0
1;0;0;0;225910;0
1;0;0;0;225910;0
1;0;0;0;232870;0
1;0;0;0;236292;0
1;0;0;0;236292;0
1;0;0;0;242701;0
1;0;0;0;246384;0
1;0;0;0;223532;0
1;0;0;0;220429;0
1;0;0;0;192589;0
1;0;1;0;268714;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;256360;0
1;0;0;0;250096;0
1;0;0;0;250096;0
1;0;0;0;246993;0
1;0;0;0;242991;0
1;0;0;0;236582;0
1;0;0;0;230347;0
1;0;0;0;230347;0
1;0;0;0;230347;0
1;0;0;0;226258;0
1;0;0;0;219791;0
1;0;0;0;216427;0
1;0;0;0;210192;0
1;0;0;0;192589;0
1;0;0;0;192589;0
1;0;0;0;195779;0
1;0;0;0;224257;0
1;0;0;0;253141;0
1;0;0;0;256418;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;242121;0
1;0;0;0;245137;0
1;0;0;0;251401;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;1;0;268859;0
1;0;1;0;268859;0
1;0;1;0;265756;0
1;0;1;0;260246;0
1;0;1;0;260014;0
1;0;1;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;260014;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;269004;0
1;0;0;0;270019;0
1;0;0;0;269033;0
1;0;0;0;269033;0
1;0;0;0;190733;0
1;0;0;0;190907;0
1;0;0;0;190907;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;190588;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;268975;0
1;0;0;0;190211;0
1;0;0;0;189544;0
1;0;0;0;189776;0
1;0;0;0;275384;0
1;0;0;0;294901;0
1;0;0;0;280285;0
1;0;0;0;189312;0
1;0;0;0;189312;0
1;0;0;0;310155;0
1;0;0;0;272716;0
1;0;0;0;188906;0
1;0;0;0;187775;0
1;0;0;0;186412;0
0;1;1;0;366995;0
1;0;0;0;181859;0
1;0;0;0;188790;0
1;0;0;0;343969;0
1;0;0;0;188819;0
1;0;0;0;188790;0
1;0;0;0;325119;0
1;0;0;0;188819;0
0;1;1;1;389992;0
1;0;0;0;176581;0
1;0;0;0;140012;0
1;0;0;0;153613;0
1;0;0;0;166576;0
1;0;0;0;22098;0
