InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN^ accZ;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
769.0;-322.0;32;23;847.0;102.0;344.0;-9;-2604;-813.0;205.0;854.0;169.0
177.0;1015.0;13;94;958.0;10.0;389.0;-31;793;-959.0;223.0;969.0;241.0
-169.0;302.0;17;98;1024.0;0.0;563.0;-7;698;-1024.0;201.0;1049.0;262.0
-336.0;-3.0;19;-14;937.0;-19.0;432.0;-26;793;-825.0;885.0;391.0;380.0
1057.0;270.0;21;40;976.0;54.0;450.0;-28;735;-823.0;749.0;422.0;449.0
97.0;-592.0;21;-20;1013.0;236.0;513.0;-26;779;-928.0;814.0;666.0;426.0
-447.0;-356.0;-41;-757;997.0;-40.0;427.0;-21;1024;-970.0;255.0;1038.0;184.0
-684.0;220.0;23;0;961.0;382.0;591.0;-28;809;-993.0;365.0;981.0;74.0
-99.0;168.0;12;4;973.0;-85.0;338.0;-23;775;-945.0;446.0;921.0;136.0
0.0;340.0;17;26;938.0;-14.0;436.0;-23;796;-926.0;762.0;623.0;133.0
992.0;-412.0;10;65;885.0;386.0;262.0;-26;796;-560.0;580.0;372.0;689.0
-640.0;300.0;22;-41;860.0;423.0;391.0;-43;813;-915.0;-35.0;1092.0;104.0
-213.0;391.0;20;-5;937.0;95.0;281.0;-28;804;-818.0;943.0;171.0;567.0
-167.0;806.0;18;39;968.0;40.0;356.0;-31;800;-963.0;321.0;1018.0;262.0
-2.0;-9.0;19;-11;937.0;-40.0;567.0;-26;797;-975.0;828.0;565.0;166.0
179.0;66.0;22;-15;965.0;-2.0;511.0;-32;795;-1023.0;612.0;921.0;193.0
1164.0;-300.0;15;-50;948.0;36.0;357.0;-26;795;-978.0;773.0;635.0;235.0
-312.0;-64.0;21;10;1042.0;1232.0;573.0;-8;731;-940.0;402.0;983.0;62.0
-126.0;-7.0;17;5;982.0;379.0;523.0;-28;809;-895.0;97.0;999.0;-409.0
-1261.0;171.0;21;18;914.0;-11.0;379.0;-27;775;-860.0;940.0;371.0;521.0
