InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN^ accZ;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
-37.0;12.0;19;-3;861.0;455.0;397.0;-43;804;-981.0;196.0;1015.0;-145.0
-226.0;98.0;19;-33;769.0;1267.0;514.0;-43;803;-1141.0;251.0;1010.0;13.0
368.0;-188.0;18;1;956.0;66.0;417.0;-21;808;-995.0;327.0;991.0;49.0
-73.0;11.0;18;-39;872.0;436.0;382.0;-43;806;-1009.0;17.0;1086.0;-61.0
6.0;16.0;25;-9;867.0;513.0;365.0;-43;811;-988.0;143.0;1014.0;-91.0
112.0;-236.0;17;-20;950.0;139.0;244.0;-31;802;-971.0;203.0;1009.0;149.0
145.0;-45.0;18;2;859.0;436.0;411.0;-22;811;-987.0;98.0;1017.0;-80.0
49.0;-2.0;17;16;840.0;469.0;347.0;-43;803;-1007.0;261.0;917.0;-81.0
-126.0;-7.0;17;5;982.0;379.0;523.0;-28;809;-895.0;97.0;999.0;-409.0
-54.0;26.0;13;10;850.0;510.0;390.0;-43;810;-1002.0;197.0;1000.0;-58.0
-171.0;118.0;19;-4;829.0;506.0;473.0;-22;822;-987.0;126.0;1008.0;-94.0
-138.0;23.0;22;5;853.0;484.0;380.0;-43;809;-940.0;187.0;1017.0;-1.0
-37.0;4.0;21;-19;840.0;442.0;371.0;-43;809;-964.0;212.0;1026.0;275.0
257.0;-242.0;22;8;761.0;302.0;401.0;-43;803;-912.0;186.0;987.0;-23.0
-61.0;-268.0;17;-56;955.0;136.0;456.0;-31;809;-944.0;321.0;974.0;268.0
-103.0;-213.0;30;-7;921.0;125.0;629.0;-31;801;-941.0;301.0;972.0;228.0
117.0;102.0;25;15;875.0;-51.0;355.0;-64;682;-974.0;131.0;971.0;89.0
189.0;105.0;40;80;753.0;-325.0;487.0;-70;759;-1155.0;10.0;1104.0;77.0
-169.0;302.0;17;98;1024.0;0.0;563.0;-7;698;-1024.0;201.0;1049.0;262.0
-21.0;-5.0;14;1;938.0;32.0;446.0;-31;806;-934.0;305.0;978.0;254.0
-17.0;145.0;13;5;924.0;58.0;424.0;-31;803;-919.0;297.0;925.0;280.0
120.0;262.0;18;-12;937.0;36.0;345.0;-31;803;-952.0;227.0;978.0;194.0
19.0;69.0;21;-9;929.0;11.0;368.0;-31;806;-963.0;310.0;953.0;326.0
-55.0;94.0;22;-26;962.0;-9.0;436.0;-31;807;-976.0;375.0;987.0;352.0
-60.0;15.0;13;11;948.0;-22.0;417.0;-31;800;-968.0;228.0;1009.0;178.0
-110.0;24.0;17;-26;955.0;-43.0;386.0;-31;807;-982.0;272.0;1010.0;213.0
-88.0;203.0;13;-28;937.0;-74.0;372.0;-31;801;-975.0;313.0;993.0;243.0
-178.0;385.0;486;-2942;1100.0;-5.0;192.0;-14;754;-870.0;226.0;827.0;183.0
79.0;-591.0;10;-51;945.0;-244.0;461.0;-45;-385;-848.0;165.0;773.0;-5.0
-22.0;-98.0;21;43;992.0;95.0;554.0;-24;854;-1006.0;532.0;914.0;114.0
85.0;9.0;8;-103;908.0;295.0;293.0;-27;801;-996.0;518.0;1098.0;113.0
-196.0;-129.0;60;-325;926.0;175.0;339.0;-34;803;-909.0;616.0;794.0;490.0
231.0;-109.0;16;8;935.0;198.0;512.0;-27;800;-1001.0;534.0;999.0;251.0
-136.0;234.0;27;-1;965.0;47.0;418.0;-3;811;-935.0;441.0;839.0;202.0
16.0;264.0;23;7;942.0;68.0;334.0;-3;810;-938.0;405.0;942.0;147.0
12.0;243.0;23;9;950.0;109.0;371.0;-3;810;-921.0;345.0;991.0;243.0
9.0;98.0;14;3;975.0;29.0;495.0;-27;800;-1010.0;570.0;751.0;35.0
-1.0;-85.0;22;-36;978.0;-12.0;466.0;-27;796;-1046.0;543.0;845.0;-15.0
157.0;-18.0;19;-11;979.0;-9.0;434.0;-27;786;-1000.0;533.0;889.0;109.0
80.0;106.0;23;14;951.0;63.0;376.0;-3;807;-951.0;362.0;958.0;256.0
-68.0;275.0;20;31;953.0;-15.0;430.0;-27;717;-968.0;681.0;757.0;59.0
8.0;-36.0;23;2;928.0;-15.0;386.0;-23;799;-985.0;805.0;602.0;102.0
25.0;-37.0;19;-18;985.0;-15.0;424.0;-28;742;-880.0;870.0;544.0;474.0
-33.0;-49.0;18;-4;945.0;-20.0;420.0;-23;800;-987.0;787.0;659.0;166.0
0.0;-33.0;18;-8;950.0;-1.0;400.0;-23;792;-972.0;778.0;647.0;145.0
4.0;49.0;21;-1;950.0;-11.0;402.0;-23;793;-988.0;792.0;600.0;58.0
124.0;96.0;18;-11;971.0;-17.0;411.0;-23;797;-957.0;763.0;634.0;145.0
0.0;340.0;17;26;938.0;-14.0;436.0;-23;796;-926.0;762.0;623.0;133.0
55.0;47.0;26;-25;943.0;88.0;352.0;-3;817;-930.0;372.0;950.0;272.0
100.0;-29.0;23;-11;958.0;125.0;376.0;-3;812;-946.0;337.0;959.0;284.0
108.0;-64.0;17;26;955.0;139.0;372.0;-3;807;-950.0;320.0;938.0;269.0
80.0;-106.0;14;-13;948.0;157.0;374.0;-3;814;-947.0;335.0;976.0;259.0
-62.0;62.0;14;-20;976.0;4.0;441.0;-23;797;-1035.0;720.0;751.0;163.0
120.0;14.0;14;-15;966.0;-10.0;420.0;-23;797;-992.0;649.0;735.0;165.0
-38.0;-244.0;20;20;966.0;-4.0;418.0;-23;798;-1020.0;683.0;691.0;142.0
47.0;-266.0;14;9;971.0;-9.0;436.0;-23;800;-980.0;673.0;828.0;115.0
229.0;33.0;9;6;931.0;-21.0;447.0;-23;794;-974.0;595.0;860.0;227.0
-214.0;-87.0;15;-14;955.0;-17.0;462.0;-23;796;-971.0;705.0;690.0;216.0
-257.0;-171.0;21;-20;946.0;-57.0;428.0;-23;790;-1002.0;766.0;632.0;147.0
133.0;32.0;37;16;851.0;262.0;361.0;-3;817;-936.0;369.0;959.0;296.0
565.0;-76.0;18;17;920.0;45.0;410.0;-26;797;-960.0;802.0;539.0;183.0
51.0;-7.0;12;5;956.0;-18.0;466.0;-23;797;-894.0;659.0;848.0;254.0
186.0;-239.0;9;61;963.0;299.0;492.0;-3;809;-876.0;422.0;868.0;410.0
-93.0;-234.0;20;-11;932.0;-26.0;426.0;-23;794;-1028.0;804.0;528.0;33.0
-340.0;-94.0;21;62;978.0;1703.0;657.0;-34;675;-1004.0;468.0;998.0;247.0
276.0;-16.0;22;2;948.0;-40.0;429.0;-23;798;-992.0;556.0;909.0;169.0
-14.0;-71.0;24;36;947.0;-39.0;495.0;-23;797;-913.0;663.0;786.0;300.0
115.0;-281.0;14;-6;1019.0;6.0;563.0;-24;757;-969.0;592.0;868.0;328.0
117.0;-217.0;15;-63;973.0;109.0;579.0;-41;593;-989.0;850.0;453.0;131.0
147.0;-357.0;13;-46;1012.0;103.0;582.0;-28;641;-993.0;614.0;835.0;304.0
408.0;-872.0;23;-18;991.0;43.0;573.0;-41;444;-925.0;769.0;678.0;230.0
-233.0;386.0;25;-46;1005.0;402.0;504.0;-36;539;-1015.0;829.0;590.0;58.0
-289.0;-1.0;-28;-108;872.0;-36.0;241.0;-29;810;-784.0;154.0;834.0;64.0
6.0;-275.0;49;-1109;1312.0;-797.0;441.0;-16;-2353;-1016.0;100.0;1088.0;175.0
-1261.0;171.0;21;18;914.0;-11.0;379.0;-27;775;-860.0;940.0;371.0;521.0
-451.0;-78.0;20;-14;944.0;16.0;479.0;-23;797;-970.0;764.0;554.0;150.0
-443.0;146.0;12;3;966.0;46.0;444.0;-27;789;-924.0;548.0;668.0;377.0
81.0;20.0;20;5;975.0;161.0;512.0;-25;806;-963.0;422.0;964.0;250.0
-168.0;-22.0;16;-23;973.0;-7.0;514.0;-23;799;-1007.0;650.0;809.0;187.0
-121.0;37.0;17;15;967.0;2.0;511.0;-23;799;-984.0;690.0;773.0;213.0
0.0;118.0;20;-15;958.0;10.0;530.0;-23;801;-966.0;611.0;688.0;211.0
3.0;99.0;20;4;964.0;25.0;528.0;-23;797;-974.0;674.0;769.0;225.0
-13.0;90.0;18;-1;976.0;5.0;513.0;-23;793;-963.0;690.0;747.0;268.0
23.0;-74.0;20;6;1005.0;146.0;493.0;-25;804;-969.0;379.0;945.0;221.0
-1072.0;-1674.0;27;-85;959.0;-104.0;425.0;-30;877;-986.0;992.0;289.0;289.0
-300.0;-412.0;40;27;1060.0;-10.0;580.0;-41;833;-887.0;710.0;749.0;413.0
60.0;-93.0;20;5;996.0;139.0;510.0;-25;805;-984.0;382.0;941.0;214.0
37.0;-457.0;15;14;907.0;-302.0;638.0;-69;740;-1010.0;94.0;1202.0;171.0
100.0;-99.0;20;6;986.0;140.0;504.0;-25;806;-971.0;412.0;941.0;200.0
270.0;-326.0;16;-27;930.0;273.0;473.0;-37;828;-790.0;916.0;279.0;507.0
67.0;-69.0;20;3;984.0;147.0;495.0;-25;808;-982.0;403.0;959.0;190.0
92.0;-73.0;21;9;994.0;154.0;503.0;-25;804;-983.0;361.0;969.0;213.0
128.0;28.0;19;-15;948.0;-27.0;355.0;-28;751;-647.0;856.0;284.0;589.0
189.0;-46.0;19;-13;954.0;40.0;399.0;-26;803;-971.0;759.0;780.0;96.0
89.0;-79.0;19;-16;950.0;47.0;412.0;-26;800;-982.0;647.0;819.0;67.0
120.0;-9.0;18;-26;1002.0;166.0;495.0;-25;803;-978.0;388.0;933.0;211.0
29.0;-38.0;18;-25;996.0;180.0;523.0;-25;800;-968.0;378.0;943.0;228.0
-684.0;220.0;23;0;961.0;382.0;591.0;-28;809;-993.0;365.0;981.0;74.0
-477.0;165.0;91;-366;857.0;933.0;413.0;-64;949;-1235.0;299.0;1316.0;283.0
184.0;428.0;15;31;962.0;-234.0;649.0;-27;762;-913.0;171.0;871.0;88.0
196.0;149.0;15;-68;993.0;77.0;875.0;-41;806;-953.0;191.0;989.0;131.0
174.0;185.0;17;-2;957.0;62.0;630.0;-26;797;-964.0;128.0;1004.0;88.0
121.0;-29.0;22;-21;958.0;-72.0;583.0;-26;794;-959.0;178.0;960.0;92.0
130.0;-77.0;19;-39;957.0;-39.0;582.0;-26;790;-957.0;133.0;971.0;59.0
78.0;-107.0;23;-21;984.0;-74.0;580.0;-26;784;-963.0;154.0;978.0;55.0
6.0;-554.0;28;-55;1083.0;-335.0;456.0;-30;787;-956.0;254.0;1065.0;145.0
-91.0;-71.0;12;24;948.0;-117.0;560.0;-26;791;-986.0;125.0;1030.0;43.0
-27.0;-12.0;15;7;979.0;-87.0;565.0;-26;791;-970.0;133.0;1028.0;48.0
-19.0;-65.0;31;2;948.0;-87.0;575.0;-26;793;-953.0;145.0;980.0;64.0
-64.0;-34.0;20;14;979.0;-71.0;546.0;-26;795;-987.0;114.0;1013.0;25.0
-13.0;56.0;16;13;998.0;-70.0;592.0;-28;740;-975.0;116.0;1007.0;31.0
-67.0;61.0;18;13;1003.0;-59.0;622.0;-28;726;-977.0;155.0;999.0;50.0
149.0;-75.0;59;85;840.0;-355.0;690.0;-67;855;-1101.0;86.0;1301.0;139.0
-12.0;51.0;16;15;977.0;-70.0;537.0;-27;780;-998.0;151.0;1023.0;57.0
-17.0;-38.0;18;-25;1011.0;286.0;503.0;-25;803;-984.0;355.0;953.0;218.0
35.0;-28.0;11;-14;1033.0;39.0;436.0;-26;796;-991.0;522.0;898.0;60.0
35.0;-35.0;22;28;939.0;44.0;456.0;-26;805;-996.0;497.0;886.0;50.0
46.0;-53.0;17;31;952.0;43.0;438.0;-26;795;-984.0;492.0;904.0;50.0
7.0;-49.0;15;-20;948.0;30.0;457.0;-26;803;-983.0;481.0;897.0;52.0
-233.0;-97.0;49;-169;908.0;75.0;517.0;-28;801;-800.0;229.0;870.0;141.0
-40.0;-734.0;-199;-629;1008.0;50.0;257.0;-27;791;-916.0;186.0;972.0;133.0
20.0;-35.0;10;-24;939.0;48.0;449.0;-26;795;-976.0;504.0;893.0;57.0
12.0;-23.0;21;-17;956.0;46.0;454.0;-26;796;-980.0;484.0;896.0;56.0
4.0;-32.0;24;-34;938.0;21.0;449.0;-26;797;-982.0;486.0;886.0;61.0
2.0;-27.0;16;-22;944.0;58.0;452.0;-26;799;-978.0;496.0;872.0;49.0
42.0;2.0;20;19;933.0;39.0;474.0;-26;796;-979.0;485.0;886.0;49.0
19.0;-40.0;23;7;947.0;42.0;460.0;-26;802;-980.0;494.0;895.0;49.0
32.0;-16.0;15;7;947.0;44.0;477.0;-26;804;-976.0;476.0;894.0;52.0
30.0;-14.0;20;7;947.0;42.0;437.0;-26;791;-977.0;483.0;888.0;47.0
4.0;-31.0;21;-13;937.0;66.0;447.0;-26;803;-982.0;488.0;891.0;36.0
8.0;-37.0;18;-5;964.0;81.0;473.0;-26;798;-981.0;479.0;892.0;40.0
23.0;-37.0;18;-6;938.0;69.0;455.0;-26;796;-974.0;469.0;895.0;36.0
8.0;-51.0;18;-9;941.0;77.0;454.0;-26;799;-967.0;481.0;894.0;27.0
19.0;-32.0;21;9;956.0;70.0;428.0;-26;796;-972.0;452.0;895.0;31.0
-6.0;-26.0;20;-10;927.0;75.0;441.0;-26;798;-978.0;471.0;918.0;20.0
-2.0;-37.0;11;-26;962.0;58.0;431.0;-26;798;-971.0;435.0;937.0;45.0
-26.0;213.0;17;21;926.0;35.0;429.0;-26;804;-965.0;488.0;895.0;89.0
-38.0;276.0;16;4;929.0;9.0;449.0;-26;799;-960.0;491.0;891.0;104.0
32.0;374.0;12;-12;950.0;-51.0;448.0;-26;802;-971.0;490.0;889.0;99.0
-31.0;-361.0;20;-26;972.0;13.0;419.0;-27;746;-816.0;891.0;414.0;505.0
-130.0;-88.0;-32;201;1040.0;356.0;515.0;-28;655;-1034.0;550.0;902.0;273.0
12.0;12.0;18;-26;976.0;325.0;523.0;-25;792;-978.0;343.0;969.0;223.0
-239.0;112.0;21;107;878.0;227.0;379.0;-28;813;-982.0;358.0;976.0;195.0
-122.0;735.0;-12;-211;951.0;380.0;475.0;-24;917;-947.0;281.0;952.0;274.0
-84.0;193.0;19;-30;955.0;297.0;382.0;-28;811;-971.0;379.0;934.0;240.0
-34.0;64.0;18;11;949.0;318.0;427.0;-28;812;-979.0;364.0;945.0;220.0
-243.0;132.0;-257;113;879.0;1010.0;361.0;-74;1760;-1129.0;208.0;1316.0;241.0
26.0;-32.0;20;-11;969.0;468.0;428.0;-28;805;-978.0;355.0;964.0;183.0
-62.0;-73.0;42;100;956.0;485.0;392.0;-28;815;-996.0;392.0;951.0;195.0
762.0;-238.0;311;-1755;1336.0;2053.0;409.0;-5;2425;-915.0;98.0;1064.0;112.0
-3.0;-22.0;18;-24;984.0;315.0;510.0;-25;806;-976.0;347.0;951.0;196.0
33.0;-870.0;50;-19;984.0;696.0;587.0;-29;766;-1161.0;493.0;954.0;171.0
416.0;-706.0;12;-63;957.0;817.0;430.0;-14;676;-958.0;320.0;961.0;302.0
-64.0;-60.0;18;-16;1004.0;336.0;502.0;-25;801;-972.0;321.0;968.0;188.0
1164.0;-300.0;15;-50;948.0;36.0;357.0;-26;795;-978.0;773.0;635.0;235.0
394.0;-228.0;21;-6;990.0;125.0;495.0;-28;804;-1001.0;500.0;953.0;340.0
1159.0;-407.0;-21;-118;963.0;877.0;492.0;-39;785;-879.0;618.0;901.0;512.0
-98.0;-39.0;20;31;1036.0;317.0;487.0;-25;809;-982.0;361.0;934.0;192.0
-16.0;42.0;11;-41;987.0;337.0;479.0;-25;807;-980.0;402.0;929.0;199.0
-8.0;83.0;17;8;849.0;322.0;473.0;-25;809;-973.0;369.0;936.0;223.0
-3.0;-41.0;14;-28;908.0;-39.0;398.0;-25;790;-237.0;592.0;-425.0;960.0
-330.0;-505.0;13;-6;1018.0;357.0;553.0;-41;520;-946.0;573.0;948.0;261.0
-524.0;142.0;1311;-801;1198.0;349.0;147.0;-30;702;-773.0;256.0;856.0;234.0
-250.0;429.0;11;35;935.0;423.0;532.0;-25;809;-1190.0;268.0;1024.0;-155.0
-184.0;-496.0;18;-10;1046.0;305.0;636.0;-35;644;-995.0;337.0;1029.0;168.0
-73.0;159.0;-315;-940;1150.0;1383.0;450.0;-52;1297;-910.0;238.0;1302.0;302.0
-51.0;392.0;99;-997;893.0;430.0;256.0;-23;811;-873.0;513.0;824.0;244.0
-350.0;-51.0;25;0;765.0;365.0;525.0;-23;803;-1007.0;679.0;902.0;336.0
-109.0;51.0;14;-182;966.0;425.0;337.0;-23;805;-968.0;590.0;811.0;275.0
9.0;49.0;15;-5;958.0;427.0;350.0;-23;810;-952.0;638.0;775.0;306.0
-40.0;72.0;21;29;944.0;426.0;360.0;-23;815;-915.0;669.0;747.0;306.0
-4.0;-37.0;16;-22;947.0;404.0;324.0;-23;805;-948.0;613.0;780.0;314.0
22.0;-64.0;20;10;951.0;386.0;337.0;-23;807;-944.0;613.0;817.0;309.0
0.0;3.0;16;-23;954.0;486.0;333.0;-23;810;-942.0;609.0;822.0;303.0
-456.0;482.0;14;155;891.0;409.0;284.0;-23;805;-959.0;622.0;762.0;182.0
114.0;173.0;23;-150;1006.0;52.0;244.0;-24;818;-899.0;602.0;859.0;369.0
41.0;61.0;24;-21;965.0;110.0;503.0;-32;797;-997.0;605.0;876.0;108.0
179.0;66.0;22;-15;965.0;-2.0;511.0;-32;795;-1023.0;612.0;921.0;193.0
159.0;142.0;19;-6;960.0;65.0;492.0;-32;803;-1059.0;620.0;882.0;133.0
182.0;-4.0;28;-214;956.0;-24.0;427.0;-23;782;-909.0;560.0;886.0;282.0
787.0;-125.0;14;-28;975.0;386.0;532.0;-28;843;-1007.0;288.0;968.0;-96.0
277.0;32.0;20;-6;966.0;414.0;522.0;-28;817;-970.0;527.0;877.0;153.0
318.0;-32.0;23;-1;973.0;385.0;523.0;-28;808;-970.0;395.0;909.0;203.0
793.0;-815.0;54;21;848.0;-399.0;267.0;-42;1362;-882.0;108.0;792.0;105.0
815.0;-469.0;39;13;901.0;150.0;380.0;-69;762;-983.0;73.0;997.0;-33.0
-614.0;-103.0;-492;-1302;1036.0;1254.0;655.0;-26;851;-1441.0;50.0;986.0;-34.0
385.0;-242.0;-11;23;743.0;-290.0;505.0;-60;787;-1167.0;20.0;1039.0;22.0
-969.0;136.0;16;-53;943.0;108.0;321.0;-28;826;-809.0;762.0;822.0;420.0
56.0;125.0;18;-17;963.0;96.0;457.0;-32;798;-1043.0;649.0;930.0;71.0
30.0;53.0;23;16;970.0;72.0;506.0;-29;678;-956.0;475.0;894.0;407.0
128.0;-11.0;21;-17;744.0;395.0;558.0;-28;760;-1135.0;492.0;1078.0;174.0
82.0;84.0;21;15;977.0;72.0;524.0;-29;682;-955.0;432.0;934.0;374.0
572.0;-1313.0;125;2460;890.0;121.0;258.0;-32;809;-909.0;182.0;985.0;234.0
25.0;43.0;18;-32;810.0;487.0;438.0;-22;834;-938.0;506.0;828.0;140.0
-529.0;461.0;19;17;917.0;55.0;292.0;-28;811;-809.0;990.0;186.0;563.0
-1.0;44.0;22;-45;1011.0;187.0;459.0;-49;876;-837.0;335.0;855.0;328.0
-58.0;-36.0;23;-12;934.0;524.0;504.0;-28;754;-910.0;683.0;623.0;318.0
94.0;64.0;16;-67;934.0;155.0;569.0;-54;900;-1014.0;282.0;926.0;244.0
61.0;-102.0;-55;-5;1000.0;376.0;449.0;-11;798;-998.0;257.0;957.0;108.0
-127.0;62.0;25;53;825.0;303.0;729.0;-13;799;-1049.0;633.0;710.0;251.0
-43.0;-71.0;9;-2;771.0;473.0;437.0;-22;798;-1005.0;101.0;1033.0;-150.0
62.0;-8.0;21;-15;810.0;501.0;437.0;-22;817;-996.0;142.0;1018.0;-50.0
323.0;-7.0;18;-8;966.0;408.0;497.0;-28;810;-882.0;74.0;1023.0;-441.0
105.0;3.0;20;-11;815.0;440.0;714.0;-13;801;-973.0;557.0;798.0;120.0
199.0;-3.0;21;-28;783.0;522.0;419.0;-22;805;-1009.0;115.0;999.0;-23.0
202.0;26.0;17;-37;836.0;501.0;728.0;-13;798;-988.0;412.0;926.0;174.0
93.0;-25.0;20;-6;773.0;507.0;418.0;-22;807;-955.0;149.0;933.0;-21.0
-35.0;-146.0;24;-27;783.0;515.0;410.0;-22;809;-1000.0;279.0;992.0;33.0
123.0;-187.0;24;-24;787.0;498.0;416.0;-22;804;-1032.0;229.0;983.0;-9.0
46.0;-58.0;12;-54;809.0;355.0;550.0;-23;802;-1025.0;388.0;978.0;143.0
27.0;-74.0;25;-18;796.0;447.0;442.0;-22;796;-981.0;240.0;955.0;-4.0
59.0;-121.0;7;-17;770.0;481.0;444.0;-22;792;-1000.0;250.0;1005.0;-39.0
62.0;-126.0;12;1;738.0;359.0;453.0;-23;793;-947.0;281.0;942.0;-51.0
863.0;-115.0;51;44;915.0;111.0;405.0;-53;848;-1000.0;321.0;874.0;-132.0
342.0;242.0;21;8;998.0;-43.0;484.0;-27;793;-961.0;523.0;1036.0;144.0
-2.0;-9.0;19;-11;937.0;-40.0;567.0;-26;797;-975.0;828.0;565.0;166.0
77.0;-276.0;41;5;768.0;333.0;474.0;-23;784;-1009.0;172.0;1051.0;-113.0
116.0;-29.0;16;-21;942.0;-42.0;533.0;-26;791;-963.0;955.0;445.0;216.0
-740.0;502.0;14;42;1036.0;131.0;572.0;-5;774;-1101.0;501.0;956.0;76.0
651.0;219.0;12;-31;979.0;436.0;592.0;-30;887;-966.0;-135.0;1116.0;-340.0
