InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
676.0;499.0;592.0;311.0;487.0;-24.0;-403.0;74;175.0;-300.0
678.0;501.0;592.0;309.0;491.0;-24.0;-401.0;74;171.0;-300.0
687.0;513.0;595.0;296.0;501.0;-17.0;-389.0;74;154.0;-293.0
690.0;520.0;600.0;301.0;503.0;-10.0;-378.0;74;148.0;-288.0
686.0;521.0;629.0;357.0;495.0;30.0;-340.0;74;134.0;-261.0
687.0;520.0;635.0;367.0;494.0;41.0;-330.0;74;127.0;-253.0
688.0;520.0;637.0;372.0;495.0;44.0;-325.0;74;123.0;-250.0
688.0;518.0;638.0;376.0;496.0;47.0;-322.0;74;121.0;-248.0
688.0;519.0;640.0;378.0;497.0;49.0;-320.0;74;119.0;-246.0
690.0;518.0;640.0;381.0;499.0;51.0;-318.0;74;116.0;-244.0
693.0;522.0;634.0;370.0;503.0;42.0;-324.0;74;108.0;-249.0
693.0;520.0;632.0;363.0;501.0;38.0;-328.0;74;110.0;-252.0
694.0;521.0;630.0;359.0;499.0;33.0;-330.0;74;114.0;-256.0
694.0;520.0;629.0;355.0;500.0;30.0;-332.0;74;115.0;-257.0
694.0;522.0;629.0;355.0;501.0;30.0;-332.0;74;115.0;-257.0
693.0;522.0;633.0;356.0;506.0;33.0;-328.0;74;111.0;-255.0
692.0;519.0;637.0;361.0;510.0;42.0;-322.0;75;108.0;-251.0
692.0;518.0;640.0;367.0;512.0;47.0;-318.0;75;106.0;-248.0
692.0;513.0;650.0;386.0;520.0;71.0;-301.0;75;93.0;-232.0
694.0;505.0;664.0;406.0;527.0;99.0;-271.0;75;65.0;-212.0
692.0;495.0;690.0;449.0;533.0;155.0;-213.0;75;4.0;-159.0
677.0;368.0;717.0;536.0;505.0;353.0;-46.0;58;-161.0;15.0
-529.0;88.0;-252.0;94.0;-332.0;405.0;652.0;94;-481.0;606.0
642.0;450.0;711.0;318.0;221.0;282.0;-277.0;144;76.0;-270.0
651.0;450.0;721.0;331.0;265.0;320.0;-232.0;163;53.0;-264.0
678.0;484.0;668.0;207.0;245.0;310.0;-306.0;164;22.0;-327.0
679.0;487.0;665.0;197.0;239.0;277.0;-310.0;163;26.0;-347.0
676.0;489.0;665.0;196.0;266.0;193.0;-313.0;162;45.0;-378.0
678.0;489.0;664.0;195.0;283.0;155.0;-312.0;162;52.0;-385.0
658.0;440.0;692.0;399.0;497.0;212.0;-282.0;159;87.0;-137.0
663.0;441.0;687.0;396.0;492.0;194.0;-283.0;159;88.0;-143.0
694.0;456.0;649.0;341.0;473.0;162.0;-296.0;158;94.0;-160.0
708.0;459.0;610.0;283.0;463.0;126.0;-329.0;158;131.0;-202.0
706.0;459.0;608.0;276.0;457.0;125.0;-337.0;158;136.0;-216.0
691.0;449.0;619.0;295.0;445.0;127.0;-343.0;158;150.0;-235.0
-89.0;-398.0;-14.0;538.0;-186.0;684.0;789.0;84;-607.0;750.0
687.0;447.0;621.0;301.0;444.0;125.0;-344.0;158;154.0;-236.0
685.0;447.0;624.0;306.0;442.0;127.0;-344.0;158;156.0;-234.0
682.0;443.0;629.0;321.0;439.0;126.0;-340.0;158;157.0;-232.0
682.0;445.0;628.0;321.0;438.0;125.0;-340.0;158;158.0;-232.0
652.0;396.0;748.0;647.0;520.0;216.0;-33.0;92;-117.0;-133.0
678.0;517.0;723.0;781.0;490.0;285.0;-131.0;49;16.0;-107.0
675.0;467.0;722.0;553.0;524.0;171.0;-124.0;98;-89.0;-169.0
687.0;483.0;703.0;502.0;525.0;152.0;-163.0;97;-85.0;-190.0
706.0;498.0;665.0;375.0;527.0;93.0;-229.0;97;-84.0;-234.0
688.0;448.0;622.0;314.0;437.0;125.0;-341.0;158;156.0;-226.0
689.0;452.0;620.0;311.0;437.0;125.0;-342.0;158;156.0;-226.0
690.0;452.0;618.0;307.0;438.0;123.0;-343.0;158;154.0;-227.0
688.0;453.0;619.0;305.0;432.0;130.0;-346.0;158;154.0;-229.0
685.0;451.0;620.0;309.0;427.0;146.0;-348.0;158;157.0;-231.0
658.0;399.0;588.0;319.0;408.0;17.0;-409.0;158;232.0;-378.0
657.0;395.0;582.0;315.0;402.0;7.0;-416.0;158;238.0;-389.0
644.0;354.0;544.0;286.0;381.0;-45.0;-462.0;158;276.0;-421.0
627.0;394.0;470.0;-209.0;423.0;-181.0;-619.0;118;57.0;-626.0
696.0;274.0;442.0;-83.0;396.0;-4.0;-518.0;88;227.0;-557.0
694.0;263.0;446.0;-71.0;409.0;10.0;-511.0;88;240.0;-564.0
583.0;240.0;538.0;295.0;463.0;46.0;-504.0;121;342.0;-395.0
619.0;250.0;508.0;215.0;518.0;156.0;-503.0;96;324.0;-321.0
520.0;111.0;198.0;-30.0;174.0;522.0;-716.0;91;421.0;-339.0
733.0;322.0;418.0;-124.0;354.0;94.0;-495.0;88;207.0;-526.0
243.0;-594.0;380.0;978.0;69.0;822.0;618.0;45;-644.0;657.0
637.0;-77.0;767.0;877.0;469.0;259.0;-34.0;122;-72.0;-90.0
629.0;-68.0;772.0;945.0;496.0;263.0;-86.0;125;-41.0;-133.0
630.0;-5.0;756.0;932.0;529.0;201.0;-175.0;117;45.0;-180.0
675.0;-10.0;688.0;783.0;565.0;65.0;-264.0;79;38.0;-226.0
685.0;15.0;653.0;671.0;569.0;23.0;-322.0;41;-34.0;-264.0
697.0;39.0;619.0;622.0;552.0;39.0;-343.0;127;-117.0;-260.0
703.0;32.0;630.0;699.0;547.0;56.0;-303.0;129;-131.0;-252.0
712.0;95.0;560.0;367.0;516.0;-33.0;-422.0;134;49.0;-363.0
665.0;108.0;672.0;675.0;513.0;51.0;-311.0;136;99.0;-293.0
556.0;168.0;351.0;76.0;-121.0;289.0;-625.0;56;421.0;-385.0
641.0;396.0;648.0;264.0;213.0;310.0;-387.0;73;139.0;-354.0
-367.0;-513.0;-531.0;829.0;-394.0;-788.0;-501.0;-26;577.0;-570.0
227.0;-255.0;514.0;406.0;672.0;240.0;-549.0;-106;619.0;-282.0
656.0;409.0;642.0;226.0;205.0;328.0;-380.0;69;112.0;-366.0
665.0;417.0;638.0;219.0;198.0;342.0;-376.0;67;99.0;-369.0
679.0;443.0;634.0;179.0;172.0;395.0;-363.0;61;79.0;-379.0
693.0;554.0;573.0;163.0;118.0;454.0;-394.0;-3;191.0;-277.0
653.0;448.0;568.0;41.0;-176.0;752.0;-460.0;92;198.0;-157.0
671.0;473.0;697.0;248.0;383.0;676.0;-252.0;62;1.0;-145.0
637.0;414.0;715.0;292.0;420.0;331.0;-287.0;62;24.0;-167.0
636.0;413.0;719.0;305.0;424.0;348.0;-277.0;62;24.0;-172.0
679.0;503.0;698.0;293.0;478.0;446.0;-228.0;159;-5.0;-147.0
667.0;458.0;693.0;251.0;519.0;406.0;-272.0;62;28.0;-303.0
677.0;507.0;679.0;227.0;549.0;302.0;-283.0;157;39.0;-222.0
654.0;425.0;695.0;262.0;488.0;287.0;-298.0;62;38.0;-243.0
653.0;423.0;695.0;265.0;502.0;257.0;-298.0;62;41.0;-247.0
655.0;427.0;693.0;258.0;519.0;224.0;-299.0;62;43.0;-262.0
677.0;482.0;658.0;201.0;525.0;271.0;-313.0;93;101.0;-363.0
665.0;428.0;627.0;171.0;527.0;101.0;-385.0;91;129.0;-347.0
671.0;495.0;670.0;214.0;514.0;89.0;-304.0;162;88.0;-379.0
642.0;379.0;636.0;245.0;478.0;81.0;-389.0;91;177.0;-324.0
648.0;380.0;624.0;234.0;465.0;106.0;-397.0;91;181.0;-340.0
653.0;382.0;618.0;226.0;467.0;127.0;-399.0;91;183.0;-352.0
658.0;383.0;611.0;221.0;470.0;155.0;-400.0;91;184.0;-361.0
634.0;514.0;439.0;-162.0;391.0;132.0;-630.0;119;92.0;-535.0
615.0;346.0;558.0;232.0;484.0;126.0;-483.0;91;277.0;-307.0
680.0;280.0;409.0;-22.0;491.0;244.0;-540.0;90;282.0;-347.0
609.0;45.0;-92.0;-310.0;240.0;175.0;-686.0;128;387.0;-535.0
763.0;377.0;235.0;-337.0;168.0;575.0;-564.0;81;211.0;-222.0
655.0;346.0;649.0;252.0;439.0;298.0;-345.0;83;178.0;-287.0
635.0;374.0;683.0;318.0;481.0;276.0;-324.0;69;158.0;-248.0
632.0;378.0;682.0;320.0;490.0;274.0;-332.0;66;159.0;-238.0
633.0;378.0;680.0;311.0;499.0;270.0;-337.0;66;153.0;-228.0
646.0;375.0;688.0;286.0;524.0;252.0;-312.0;64;109.0;-208.0
645.0;380.0;700.0;299.0;536.0;247.0;-293.0;61;88.0;-195.0
642.0;379.0;711.0;311.0;538.0;247.0;-277.0;58;76.0;-188.0
642.0;383.0;730.0;348.0;532.0;258.0;-231.0;50;40.0;-179.0
649.0;395.0;725.0;348.0;521.0;260.0;-230.0;40;31.0;-185.0
658.0;406.0;715.0;336.0;513.0;260.0;-235.0;34;18.0;-190.0
671.0;419.0;701.0;318.0;508.0;244.0;-241.0;32;-1.0;-205.0
681.0;431.0;689.0;290.0;506.0;213.0;-248.0;35;-24.0;-225.0
723.0;423.0;588.0;184.0;499.0;102.0;-229.0;38;-281.0;-247.0
598.0;143.0;751.0;593.0;539.0;417.0;207.0;56;-190.0;62.0
588.0;228.0;748.0;715.0;505.0;368.0;89.0;61;-296.0;19.0
654.0;406.0;752.0;551.0;513.0;339.0;-41.0;38;-68.0;-83.0
-570.0;-266.0;411.0;-190.0;-298.0;564.0;561.0;150;-438.0;703.0
-536.0;204.0;-439.0;197.0;-462.0;160.0;592.0;36;-410.0;496.0
203.0;58.0;464.0;-168.0;-404.0;100.0;-611.0;74;-609.0;-439.0
-633.0;466.0;-540.0;202.0;-474.0;-109.0;485.0;143;-267.0;269.0
-667.0;540.0;-716.0;354.0;-286.0;-530.0;194.0;56;75.0;78.0
659.0;-39.0;747.0;1099.0;476.0;323.0;28.0;81;-83.0;-53.0
718.0;-2.0;550.0;624.0;540.0;-9.0;-411.0;136;-109.0;-312.0
715.0;11.0;602.0;863.0;524.0;48.0;-338.0;137;-110.0;-278.0
681.0;8.0;688.0;969.0;580.0;138.0;-246.0;-26;36.0;-272.0
696.0;-93.0;637.0;834.0;570.0;-45.0;-330.0;53;23.0;-317.0
653.0;420.0;753.0;543.0;511.0;297.0;3.0;29;-85.0;-80.0
643.0;398.0;761.0;563.0;503.0;307.0;13.0;29;-85.0;-67.0
597.0;278.0;797.0;643.0;519.0;360.0;95.0;38;-6.0;-46.0
625.0;385.0;778.0;575.0;486.0;323.0;7.0;31;-56.0;-42.0
606.0;408.0;793.0;521.0;474.0;346.0;-4.0;32;-63.0;-46.0
637.0;406.0;770.0;531.0;491.0;313.0;-25.0;35;-36.0;-53.0
647.0;420.0;761.0;502.0;496.0;298.0;-50.0;39;-25.0;-63.0
683.0;454.0;723.0;373.0;483.0;315.0;-87.0;20;-48.0;-79.0
650.0;536.0;744.0;312.0;456.0;350.0;-158.0;31;0.0;-34.0
685.0;513.0;689.0;215.0;541.0;298.0;-236.0;23;-1.0;-91.0
708.0;-43.0;592.0;719.0;526.0;-29.0;-371.0;135;-101.0;-306.0
702.0;-37.0;645.0;809.0;511.0;7.0;-289.0;138;-94.0;-285.0
677.0;-53.0;715.0;854.0;508.0;49.0;-147.0;139;-92.0;-270.0
607.0;-64.0;742.0;1001.0;480.0;181.0;157.0;144;-237.0;-17.0
688.0;457.0;680.0;458.0;509.0;338.0;-192.0;18;-167.0;-71.0
-659.0;-116.0;-555.0;755.0;-519.0;38.0;487.0;-160;-146.0;448.0
628.0;-89.0;771.0;792.0;500.0;180.0;-85.0;145;-65.0;-172.0
657.0;-29.0;713.0;720.0;561.0;4.0;-245.0;114;-9.0;-255.0
591.0;-213.0;-62.0;38.0;177.0;-166.0;-700.0;-160;395.0;-715.0
573.0;255.0;374.0;79.0;-241.0;14.0;-612.0;67;397.0;-368.0
469.0;67.0;574.0;200.0;191.0;-110.0;-550.0;89;385.0;-449.0
288.0;-187.0;555.0;357.0;379.0;-152.0;-553.0;76;551.0;-667.0
546.0;132.0;521.0;100.0;242.0;-189.0;-554.0;110;350.0;-496.0
31.0;-644.0;-430.0;598.0;-44.0;-755.0;-570.0;-82;699.0;-782.0
592.0;296.0;616.0;52.0;216.0;-252.0;-444.0;37;269.0;-502.0
686.0;606.0;701.0;298.0;-22.0;720.0;-188.0;-11;-49.0;129.0
705.0;426.0;694.0;334.0;529.0;398.0;-71.0;-102;-125.0;0.0
654.0;460.0;740.0;339.0;490.0;200.0;-154.0;21;7.0;-151.0
659.0;462.0;732.0;311.0;491.0;171.0;-172.0;21;18.0;-175.0
669.0;487.0;705.0;247.0;497.0;95.0;-223.0;20;69.0;-241.0
660.0;-17.0;667.0;592.0;545.0;-110.0;-342.0;20;-45.0;-323.0
663.0;-12.0;653.0;567.0;534.0;-97.0;-361.0;7;-61.0;-319.0
697.0;52.0;612.0;502.0;503.0;-35.0;-343.0;147;-149.0;-270.0
706.0;65.0;644.0;632.0;500.0;8.0;-251.0;145;-152.0;-220.0
686.0;60.0;703.0;769.0;506.0;71.0;-129.0;144;-136.0;-169.0
502.0;-149.0;621.0;1065.0;486.0;476.0;430.0;157;-422.0;400.0
638.0;-181.0;734.0;1145.0;461.0;490.0;142.0;82;-186.0;105.0
492.0;105.0;241.0;19.0;-156.0;790.0;-711.0;91;440.0;-108.0
