InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;Accelerometer RUA_ accY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LH accZ;InertialMeasurementUnit R-SHOE Body_Ax
826.0;-1102.0;142.0;304.0;573.0;1229.0;260;-154;260;162.0;614
826.0;-819.0;88.0;253.0;524.0;1033.0;7;-155;7;152.0;299
826.0;-968.0;156.0;197.0;652.0;970.0;87;-155;87;717.0;336
819.0;-785.0;348.0;286.0;830.0;889.0;87;-156;87;265.0;331
811.0;-711.0;473.0;256.0;885.0;939.0;72;-156;72;678.0;315
827.0;-679.0;328.0;83.0;649.0;988.0;30;-157;30;51.0;328
830.0;-813.0;287.0;153.0;655.0;998.0;2;-157;2;-51.0;321
827.0;-801.0;337.0;263.0;679.0;1018.0;-24;-157;-24;134.0;328
838.0;-779.0;331.0;257.0;710.0;963.0;-48;-157;-48;124.0;327
831.0;-791.0;346.0;261.0;684.0;983.0;-57;-157;-57;151.0;338
844.0;-774.0;337.0;253.0;680.0;969.0;-4;-157;-4;111.0;342
840.0;-774.0;329.0;245.0;681.0;961.0;5;-157;5;142.0;334
822.0;-813.0;290.0;239.0;676.0;1013.0;39;-158;39;246.0;315
807.0;-827.0;287.0;304.0;728.0;960.0;16;-158;16;353.0;309
802.0;-779.0;344.0;299.0;622.0;987.0;20;-158;20;298.0;319
957.0;-927.0;105.0;51.0;577.0;1087.0;47;-179;47;526.0;249
485.0;-1279.0;263.0;330.0;730.0;785.0;-43;-141;-43;25.0;351
618.0;-263.0;818.0;290.0;972.0;577.0;-10;-156;-10;-32.0;248
611.0;-211.0;784.0;325.0;967.0;585.0;9;-156;9;-105.0;244
552.0;-700.0;144.0;72.0;484.0;1161.0;333;-104;333;-13.0;537
536.0;-670.0;302.0;246.0;811.0;1025.0;-134;-160;-134;118.0;146
966.0;-897.0;135.0;207.0;499.0;827.0;139;-171;139;188.0;223
972.0;-770.0;158.0;238.0;495.0;922.0;-24;-171;-24;61.0;247
580.0;-793.0;-65.0;-121.0;281.0;997.0;-211;-160;-211;310.0;306
616.0;-231.0;877.0;163.0;1020.0;654.0;-6;-156;-6;-216.0;242
609.0;-1047.0;56.0;179.0;468.0;1248.0;-144;-79;-144;85.0;94
433.0;-699.0;368.0;207.0;755.0;1099.0;-535;-167;-535;-126.0;168
428.0;-769.0;280.0;259.0;790.0;803.0;-229;-168;-229;221.0;319
1043.0;-701.0;121.0;181.0;437.0;838.0;-93;-166;-93;-57.0;229
402.0;-890.0;-30.0;35.0;419.0;843.0;9;-169;9;416.0;319
459.0;-917.0;285.0;169.0;564.0;822.0;4;-169;4;38.0;211
996.0;-878.0;270.0;330.0;812.0;1141.0;201;-166;201;264.0;383
913.0;-984.0;79.0;98.0;408.0;1120.0;-88;-115;-88;-164.0;233
920.0;-873.0;-138.0;242.0;647.0;1000.0;69;-169;69;136.0;278
916.0;-569.0;205.0;237.0;522.0;727.0;104;-171;104;-97.0;96
893.0;-773.0;324.0;268.0;633.0;1359.0;456;-191;456;382.0;301
463.0;-914.0;333.0;189.0;565.0;784.0;-5;-169;-5;29.0;198
761.0;-712.0;193.0;245.0;479.0;715.0;175;-164;175;-150.0;229
774.0;-552.0;225.0;393.0;741.0;836.0;-24;-165;-24;277.0;211
496.0;-784.0;89.0;144.0;445.0;985.0;168;-168;168;338.0;242
935.0;-674.0;283.0;352.0;912.0;1199.0;2;-163;2;321.0;290
506.0;-987.0;116.0;85.0;516.0;956.0;116;-168;116;214.0;225
522.0;-837.0;223.0;74.0;485.0;926.0;119;-167;119;266.0;224
1117.0;-704.0;351.0;299.0;825.0;1155.0;479;-172;479;200.0;360
544.0;-725.0;84.0;156.0;542.0;1054.0;118;-166;118;35.0;425
541.0;81.0;951.0;489.0;1041.0;587.0;17;-174;17;29.0;243
644.0;-526.0;653.0;231.0;1215.0;967.0;383;-167;383;-23.0;211
622.0;-822.0;677.0;272.0;1024.0;928.0;-295;-154;-295;-82.0;292
486.0;-760.0;370.0;457.0;774.0;873.0;97;168;97;127.0;252
993.0;-924.0;-31.0;303.0;447.0;1172.0;-78;-165;-78;65.0;215
1032.0;-1124.0;79.0;128.0;383.0;1024.0;233;-110;233;122.0;241
397.0;-846.0;88.0;245.0;601.0;1075.0;-327;161;-327;-152.0;408
943.0;-622.0;416.0;245.0;741.0;900.0;61;-162;61;415.0;331
613.0;-279.0;824.0;16.0;935.0;698.0;-23;-156;-23;-46.0;246
616.0;-246.0;855.0;297.0;970.0;610.0;-21;-156;-21;-177.0;246
1013.0;-850.0;-33.0;189.0;482.0;1286.0;134;-168;134;102.0;304
1040.0;-685.0;302.0;217.0;734.0;1000.0;-99;-168;-99;256.0;356
615.0;-247.0;824.0;327.0;996.0;537.0;19;-156;19;43.0;247
268.0;-706.0;208.0;262.0;662.0;868.0;55;-152;55;296.0;239
612.0;-303.0;966.0;98.0;913.0;615.0;11;-156;11;-105.0;228
611.0;-216.0;688.0;135.0;992.0;746.0;-39;-156;-39;258.0;231
606.0;-236.0;694.0;173.0;998.0;744.0;-11;-156;-11;126.0;237
353.0;-623.0;158.0;232.0;565.0;776.0;50;-170;50;178.0;236
414.0;-826.0;302.0;37.0;437.0;1299.0;506;-191;506;128.0;240
730.0;-782.0;338.0;251.0;672.0;920.0;15;-165;15;72.0;257
591.0;-342.0;716.0;-119.0;901.0;732.0;21;-155;21;439.0;261
930.0;-547.0;442.0;304.0;746.0;877.0;28;-160;28;173.0;246
929.0;-65.0;941.0;440.0;1039.0;524.0;-9;-160;-9;37.0;260
592.0;-405.0;650.0;-105.0;972.0;659.0;-26;-155;-26;87.0;259
569.0;-511.0;656.0;-127.0;925.0;737.0;-3;-155;-3;70.0;246
570.0;-440.0;652.0;-139.0;939.0;769.0;-37;-155;-37;49.0;244
575.0;-466.0;656.0;-99.0;925.0;795.0;591;-158;591;184.0;413
853.0;-1120.0;613.0;564.0;963.0;816.0;50;175;50;265.0;232
802.0;-942.0;267.0;547.0;916.0;1078.0;66;179;66;94.0;272
1212.0;-612.0;232.0;336.0;773.0;875.0;-188;-174;-188;120.0;237
1208.0;-638.0;213.0;268.0;718.0;958.0;-128;-173;-128;304.0;259
559.0;-354.0;766.0;289.0;934.0;689.0;-151;-168;-151;573.0;276
448.0;-1181.0;-36.0;152.0;428.0;1264.0;103;-170;103;153.0;291
463.0;-791.0;-109.0;240.0;437.0;1165.0;98;-164;98;131.0;352
547.0;-638.0;251.0;261.0;608.0;731.0;8;-168;8;228.0;249
561.0;-585.0;242.0;349.0;682.0;805.0;-21;-166;-21;232.0;293
577.0;-587.0;233.0;329.0;765.0;848.0;-101;-169;-101;336.0;273
585.0;-949.0;63.0;94.0;499.0;1204.0;425;-85;425;154.0;-1
507.0;-974.0;35.0;126.0;381.0;1222.0;298;-177;298;212.0;613
473.0;-397.0;556.0;-158.0;627.0;943.0;258;-165;258;174.0;215
1130.0;-1066.0;70.0;371.0;490.0;893.0;111;179;111;103.0;206
423.0;-773.0;242.0;262.0;763.0;1133.0;566;-173;566;-196.0;-3
467.0;-927.0;91.0;86.0;449.0;745.0;193;-165;193;252.0;191
478.0;-1093.0;-40.0;106.0;406.0;783.0;209;-164;209;125.0;216
513.0;-789.0;48.0;-27.0;306.0;1154.0;313;-158;313;485.0;351
495.0;-853.0;209.0;58.0;561.0;1065.0;-23;-157;-23;-126.0;698
473.0;-836.0;254.0;-16.0;654.0;1065.0;522;-162;522;-305.0;256
442.0;-545.0;381.0;115.0;927.0;838.0;7;-168;7;183.0;201
987.0;-807.0;103.0;236.0;537.0;1114.0;-66;-172;-66;152.0;222
442.0;-850.0;126.0;188.0;532.0;972.0;46;-168;46;150.0;287
432.0;-569.0;527.0;-68.0;824.0;916.0;134;-165;134;-119.0;262
361.0;-1064.0;37.0;239.0;477.0;980.0;7;-170;7;140.0;171
699.0;-688.0;385.0;315.0;605.0;871.0;95;-175;95;212.0;286
663.0;-760.0;273.0;457.0;728.0;897.0;14;-174;14;132.0;292
298.0;-743.0;301.0;253.0;559.0;894.0;168;174;168;62.0;243
263.0;-1185.0;86.0;298.0;541.0;1017.0;-14;174;-14;223.0;282
468.0;-879.0;200.0;367.0;642.0;920.0;-173;-172;-173;-33.0;-32
241.0;-964.0;208.0;214.0;472.0;856.0;118;174;118;361.0;266
500.0;-908.0;185.0;163.0;528.0;942.0;2;-169;2;-13.0;278
504.0;-1052.0;182.0;192.0;504.0;972.0;214;-169;214;60.0;361
199.0;-714.0;269.0;141.0;664.0;1163.0;-273;177;-273;152.0;152
478.0;-905.0;396.0;516.0;834.0;965.0;54;-164;54;197.0;244
520.0;-106.0;815.0;807.0;1004.0;302.0;153;-165;153;367.0;249
545.0;-4.0;965.0;326.0;946.0;674.0;250;-166;250;-100.0;63
220.0;-711.0;222.0;382.0;631.0;840.0;14;-173;14;29.0;234
195.0;-652.0;75.0;-2.0;441.0;1334.0;106;-168;106;162.0;180
326.0;-749.0;292.0;190.0;755.0;996.0;136;-211;136;186.0;347
432.0;-780.0;269.0;255.0;555.0;954.0;23;-179;23;275.0;273
439.0;-1056.0;173.0;267.0;559.0;850.0;198;-179;198;230.0;119
453.0;-1056.0;253.0;134.0;423.0;867.0;-13;-176;-13;197.0;293
533.0;204.0;591.0;836.0;605.0;403.0;56;-146;56;91.0;263
528.0;-21.0;639.0;810.0;608.0;380.0;40;-146;40;66.0;262
526.0;-118.0;671.0;742.0;561.0;301.0;6;-146;6;118.0;261
525.0;-153.0;343.0;762.0;618.0;752.0;22;-146;22;71.0;251
501.0;103.0;580.0;795.0;609.0;372.0;13;-146;13;-51.0;283
358.0;-1146.0;143.0;98.0;440.0;1079.0;210;-172;210;205.0;122
224.0;-848.0;242.0;276.0;670.0;933.0;-59;-173;-59;86.0;265
501.0;88.0;714.0;816.0;678.0;359.0;-96;-146;-96;66.0;265
185.0;-659.0;365.0;348.0;854.0;1066.0;135;-173;135;-101.0;226
503.0;155.0;643.0;785.0;624.0;286.0;28;-146;28;238.0;257
527.0;-1064.0;-200.0;129.0;464.0;1040.0;270;-140;270;106.0;204
596.0;-1064.0;24.0;141.0;428.0;1173.0;-86;-68;-86;18.0;117
391.0;-671.0;346.0;403.0;681.0;850.0;89;-160;89;213.0;250
402.0;-628.0;307.0;476.0;696.0;842.0;-42;-160;-42;110.0;258
407.0;-663.0;390.0;507.0;755.0;843.0;17;-160;17;54.0;256
460.0;-1080.0;-58.0;179.0;411.0;1029.0;251;-136;251;257.0;433
397.0;-809.0;276.0;227.0;830.0;1047.0;11;-146;11;247.0;94
404.0;-760.0;222.0;247.0;664.0;1013.0;345;-145;345;141.0;263
482.0;-702.0;260.0;283.0;621.0;886.0;296;-142;296;210.0;247
488.0;-710.0;176.0;306.0;536.0;908.0;189;-143;189;318.0;229
353.0;-967.0;501.0;424.0;779.0;956.0;57;-179;57;89.0;249
467.0;-890.0;420.0;346.0;702.0;917.0;29;-180;29;111.0;244
457.0;-723.0;454.0;387.0;755.0;828.0;11;172;11;186.0;262
423.0;-712.0;600.0;331.0;821.0;933.0;-198;-168;-198;-105.0;313
538.0;-590.0;547.0;258.0;767.0;895.0;289;-150;289;70.0;444
360.0;-1054.0;669.0;388.0;666.0;910.0;242;-163;242;139.0;155
366.0;-696.0;302.0;316.0;599.0;973.0;-17;-163;-17;82.0;305
428.0;-797.0;366.0;465.0;1205.0;1064.0;23;-163;23;12.0;299
530.0;-201.0;822.0;647.0;1003.0;459.0;44;-163;44;21.0;317
530.0;-183.0;855.0;706.0;1036.0;390.0;67;-163;67;35.0;302
511.0;-70.0;924.0;803.0;703.0;398.0;-22;-163;-22;55.0;305
513.0;-37.0;760.0;706.0;917.0;362.0;-5;-163;-5;14.0;308
521.0;1.0;798.0;529.0;732.0;340.0;-45;-163;-45;122.0;307
518.0;-290.0;825.0;438.0;992.0;548.0;36;-163;36;24.0;298
500.0;-671.0;297.0;231.0;735.0;1032.0;-71;-162;-71;50.0;331
370.0;-774.0;298.0;122.0;763.0;1153.0;85;-161;85;18.0;260
110.0;-998.0;396.0;337.0;558.0;1197.0;-340;-161;-340;32.0;389
486.0;-654.0;729.0;405.0;982.0;773.0;-19;-163;-19;-698.0;246
88.0;-923.0;407.0;120.0;610.0;997.0;534;-164;534;63.0;247
275.0;-776.0;385.0;283.0;691.0;949.0;-32;-167;-32;30.0;263
293.0;-802.0;355.0;227.0;643.0;958.0;-33;-167;-33;26.0;262
286.0;-778.0;369.0;323.0;647.0;936.0;0;-167;0;99.0;250
281.0;-792.0;460.0;363.0;677.0;828.0;-6;-167;-6;61.0;273
273.0;-766.0;433.0;306.0;483.0;881.0;15;-167;15;133.0;257
296.0;-869.0;368.0;188.0;669.0;981.0;-241;-160;-241;-113.0;304
283.0;-861.0;91.0;89.0;654.0;1005.0;600;-154;600;-61.0;359
541.0;-721.0;88.0;271.0;483.0;917.0;20;-165;20;176.0;255
538.0;-797.0;207.0;337.0;539.0;884.0;42;-166;42;80.0;251
491.0;-640.0;617.0;259.0;937.0;856.0;-17;-163;-17;-626.0;246
492.0;-642.0;601.0;168.0;993.0;927.0;12;-163;12;-737.0;238
488.0;-563.0;625.0;118.0;936.0;857.0;0;-162;0;-702.0;276
584.0;-247.0;780.0;288.0;963.0;723.0;157;-153;157;-291.0;327
542.0;-191.0;843.0;339.0;998.0;493.0;98;-152;98;-102.0;423
454.0;-512.0;454.0;410.0;679.0;1074.0;1;-175;1;-609.0;274
462.0;-634.0;565.0;513.0;808.0;808.0;-27;-175;-27;-618.0;257
459.0;-324.0;610.0;532.0;817.0;834.0;148;-179;148;-600.0;368
468.0;-175.0;649.0;594.0;855.0;901.0;-234;-165;-234;-590.0;179
508.0;-140.0;735.0;425.0;914.0;490.0;8;-170;8;30.0;267
564.0;-823.0;479.0;194.0;759.0;957.0;462;-168;462;-82.0;275
494.0;-928.0;-24.0;238.0;689.0;1051.0;-28;-166;-28;141.0;269
450.0;-724.0;385.0;415.0;676.0;945.0;16;-163;16;162.0;248
419.0;-721.0;432.0;277.0;653.0;929.0;-49;-160;-49;79.0;327
427.0;-757.0;403.0;277.0;663.0;858.0;-52;-160;-52;61.0;314
431.0;-752.0;407.0;287.0;688.0;895.0;-171;-160;-171;40.0;312
595.0;-418.0;698.0;356.0;952.0;686.0;-66;-183;-66;-767.0;268
579.0;-1341.0;138.0;263.0;582.0;1002.0;-97;-165;-97;329.0;78
576.0;-779.0;289.0;388.0;649.0;861.0;30;-165;30;133.0;301
564.0;-595.0;294.0;399.0;702.0;883.0;13;-165;13;-68.0;259
596.0;-415.0;630.0;352.0;873.0;739.0;49;-174;49;-784.0;246
446.0;-672.0;455.0;194.0;836.0;959.0;45;-170;45;-84.0;739
446.0;-672.0;282.0;237.0;873.0;978.0;-230;-170;-230;4.0;639
593.0;-498.0;633.0;340.0;863.0;740.0;17;-185;17;-791.0;236
584.0;-111.0;968.0;576.0;887.0;574.0;7;-156;7;-93.0;295
222.0;-912.0;374.0;434.0;700.0;912.0;-20;-163;-20;-697.0;306
576.0;-123.0;854.0;587.0;721.0;589.0;-38;-156;-38;74.0;290
571.0;-93.0;865.0;505.0;603.0;540.0;8;-156;8;193.0;284
569.0;-61.0;834.0;551.0;818.0;379.0;5;-156;5;198.0;284
363.0;-662.0;167.0;212.0;538.0;934.0;-79;-163;-79;-261.0;265
568.0;2.0;919.0;485.0;1006.0;469.0;1;-156;1;275.0;287
559.0;36.0;868.0;696.0;1082.0;347.0;22;-157;22;184.0;286
557.0;133.0;778.0;779.0;1035.0;426.0;3;-156;3;241.0;286
545.0;-15.0;915.0;671.0;929.0;287.0;22;-157;22;299.0;287
544.0;-22.0;974.0;657.0;913.0;289.0;8;-156;8;139.0;285
491.0;-862.0;350.0;148.0;665.0;959.0;20;-173;20;236.0;293
523.0;-748.0;417.0;252.0;704.0;831.0;38;-174;38;57.0;236
542.0;-669.0;426.0;256.0;765.0;851.0;-21;-171;-21;-39.0;211
560.0;-638.0;547.0;220.0;856.0;1184.0;470;187;470;-101.0;137
521.0;-195.0;813.0;309.0;1002.0;559.0;8;-157;8;18.0;295
522.0;-204.0;822.0;290.0;988.0;565.0;12;-156;12;39.0;295
529.0;-185.0;836.0;292.0;1001.0;560.0;5;-156;5;20.0;291
426.0;-728.0;446.0;296.0;701.0;971.0;65;-170;65;-38.0;390
425.0;-862.0;357.0;57.0;537.0;1082.0;45;-170;45;107.0;394
429.0;-797.0;80.0;128.0;667.0;1120.0;-162;-168;-162;60.0;490
417.0;-890.0;344.0;237.0;760.0;969.0;-151;-164;-151;-7.0;442
483.0;-694.0;430.0;449.0;752.0;896.0;-35;-164;-35;101.0;258
483.0;-598.0;592.0;515.0;843.0;799.0;-15;-163;-15;113.0;265
482.0;-608.0;620.0;395.0;866.0;798.0;-3;-163;-3;72.0;258
479.0;-598.0;664.0;396.0;855.0;798.0;-29;-163;-29;139.0;267
479.0;-581.0;600.0;346.0;876.0;772.0;-18;-163;-18;81.0;266
478.0;-592.0;691.0;438.0;841.0;702.0;0;-163;0;91.0;271
485.0;-607.0;547.0;280.0;804.0;864.0;25;-163;25;131.0;263
475.0;-557.0;576.0;336.0;794.0;797.0;-47;-163;-47;140.0;264
466.0;-575.0;485.0;317.0;752.0;891.0;-20;-163;-20;150.0;265
467.0;-625.0;478.0;267.0;1072.0;886.0;-27;-162;-27;182.0;272
492.0;-663.0;529.0;-31.0;825.0;991.0;457;-152;457;30.0;87
501.0;-818.0;412.0;537.0;1083.0;958.0;436;-153;436;-51.0;479
559.0;-29.0;941.0;369.0;1014.0;529.0;-8;-156;-8;55.0;286
561.0;-3.0;943.0;394.0;1048.0;540.0;-8;-156;-8;49.0;287
564.0;90.0;885.0;476.0;959.0;391.0;-35;-157;-35;156.0;287
561.0;129.0;878.0;530.0;875.0;356.0;1;-157;1;202.0;278
507.0;21.0;918.0;594.0;689.0;309.0;13;-140;13;-96.0;274
458.0;-424.0;786.0;518.0;1002.0;681.0;52;-140;52;92.0;271
590.0;14.0;541.0;721.0;570.0;316.0;-11;-134;-11;-76.0;202
357.0;15.0;823.0;755.0;772.0;256.0;9;-160;9;-220.0;303
443.0;-293.0;815.0;260.0;965.0;717.0;38;-158;38;316.0;285
447.0;-695.0;466.0;133.0;748.0;894.0;13;-158;13;365.0;294
444.0;-692.0;475.0;169.0;737.0;896.0;-31;-158;-31;392.0;288
441.0;-693.0;485.0;180.0;773.0;886.0;-21;-158;-21;414.0;292
440.0;-692.0;502.0;160.0;785.0;870.0;38;-158;38;411.0;288
439.0;-689.0;504.0;172.0;789.0;905.0;-8;-158;-8;434.0;293
441.0;-688.0;481.0;149.0;802.0;897.0;26;-158;26;391.0;293
440.0;-696.0;497.0;189.0;840.0;886.0;-28;-158;-28;373.0;289
435.0;-694.0;575.0;271.0;1070.0;863.0;-68;-158;-68;421.0;296
434.0;-670.0;647.0;313.0;1054.0;819.0;26;-158;26;506.0;298
393.0;-117.0;828.0;582.0;956.0;634.0;-7;-159;-7;299.0;273
390.0;-122.0;858.0;596.0;860.0;570.0;23;-159;23;236.0;267
389.0;-138.0;928.0;537.0;1139.0;353.0;34;-159;34;127.0;268
395.0;-93.0;846.0;479.0;1057.0;547.0;8;-159;8;213.0;265
394.0;-222.0;866.0;420.0;1082.0;544.0;33;-159;33;265.0;263
410.0;-107.0;855.0;633.0;766.0;386.0;6;-159;6;269.0;270
454.0;-291.0;899.0;724.0;925.0;175.0;203;-163;203;-71.0;449
453.0;-331.0;851.0;470.0;1000.0;66.0;-88;-163;-88;-82.0;369
451.0;-13.0;782.0;253.0;892.0;76.0;6;-162;6;16.0;337
435.0;-575.0;622.0;396.0;961.0;783.0;-112;-140;-112;311.0;328
475.0;-739.0;584.0;395.0;933.0;849.0;23;-163;23;9.0;268
484.0;-548.0;716.0;429.0;988.0;649.0;-18;-163;-18;-23.0;276
486.0;-576.0;690.0;274.0;815.0;796.0;-46;-163;-46;39.0;280
445.0;-286.0;785.0;289.0;962.0;570.0;-60;-162;-60;20.0;286
446.0;-657.0;765.0;344.0;869.0;563.0;-7;-162;-7;17.0;281
447.0;-378.0;721.0;252.0;893.0;739.0;0;-162;0;72.0;275
445.0;-318.0;620.0;238.0;908.0;827.0;6;-162;6;129.0;277
432.0;-425.0;666.0;244.0;867.0;889.0;-8;-162;-8;77.0;276
429.0;-510.0;725.0;318.0;888.0;723.0;-15;-162;-15;30.0;281
431.0;-413.0;796.0;321.0;941.0;608.0;-15;-162;-15;91.0;280
432.0;-417.0;734.0;315.0;1026.0;737.0;21;-162;21;67.0;281
432.0;-388.0;746.0;296.0;1004.0;683.0;-18;-162;-18;70.0;285
428.0;-360.0;827.0;298.0;973.0;646.0;-9;-162;-9;60.0;283
428.0;-376.0;776.0;338.0;926.0;660.0;-8;-162;-8;68.0;284
424.0;-360.0;805.0;317.0;951.0;602.0;-26;-162;-26;79.0;287
423.0;-395.0;724.0;307.0;909.0;656.0;-24;-162;-24;69.0;288
487.0;-619.0;492.0;81.0;679.0;966.0;42;-157;42;99.0;271
489.0;-618.0;523.0;92.0;539.0;1036.0;8;-157;8;98.0;270
492.0;-604.0;423.0;153.0;620.0;1096.0;21;-157;21;118.0;269
496.0;-834.0;319.0;183.0;664.0;978.0;10;-157;10;108.0;271
455.0;-709.0;495.0;221.0;817.0;961.0;1;-157;1;-331.0;261
399.0;-76.0;923.0;767.0;878.0;230.0;-19;-157;-19;-246.0;272
-132.0;-765.0;344.0;-130.0;740.0;909.0;3;-162;3;-316.0;249
-98.0;-981.0;313.0;-56.0;700.0;1009.0;-17;-162;-17;-316.0;242
171.0;-541.0;333.0;25.0;743.0;1007.0;-17;-163;-17;-282.0;245
380.0;-776.0;413.0;111.0;783.0;778.0;118;-162;118;341.0;247
383.0;-791.0;351.0;162.0;804.0;836.0;188;-161;188;-201.0;270
430.0;-576.0;476.0;-99.0;764.0;979.0;420;-140;420;216.0;462
523.0;-724.0;730.0;343.0;871.0;707.0;-22;-151;-22;417.0;285
515.0;-484.0;618.0;368.0;806.0;770.0;-92;-152;-92;406.0;268
450.0;-744.0;329.0;315.0;902.0;958.0;56;-160;56;490.0;257
502.0;-774.0;249.0;-61.0;452.0;1204.0;323;-139;323;159.0;97
531.0;-512.0;127.0;224.0;427.0;1097.0;75;-148;75;134.0;441
527.0;-152.0;692.0;-143.0;273.0;790.0;65;-148;65;64.0;440
433.0;-335.0;835.0;272.0;938.0;682.0;-51;-157;-51;-141.0;254
516.0;-40.0;775.0;457.0;967.0;360.0;96;-149;96;121.0;451
505.0;-25.0;807.0;701.0;722.0;452.0;-78;-149;-78;40.0;429
498.0;-38.0;842.0;586.0;714.0;434.0;-8;-149;-8;-8.0;430
486.0;-954.0;293.0;69.0;633.0;1077.0;172;-98;172;703.0;205
487.0;-120.0;948.0;657.0;859.0;416.0;31;-149;31;51.0;430
550.0;-697.0;366.0;291.0;699.0;999.0;-25;-164;-25;234.0;252
557.0;-734.0;346.0;261.0;767.0;1106.0;-233;-163;-233;152.0;263
477.0;-147.0;885.0;605.0;993.0;460.0;-17;-149;-17;66.0;447
473.0;-85.0;881.0;596.0;956.0;507.0;11;-149;11;101.0;448
473.0;-168.0;968.0;554.0;986.0;525.0;-128;-149;-128;151.0;502
564.0;-1016.0;310.0;149.0;675.0;974.0;242;-126;242;294.0;345
432.0;-497.0;805.0;680.0;855.0;720.0;16;-159;16;49.0;257
-72.0;-1050.0;40.0;187.0;595.0;1001.0;11;-159;11;133.0;300
249.0;-782.0;244.0;332.0;509.0;822.0;7;-142;7;295.0;267
483.0;31.0;795.0;881.0;731.0;279.0;144;-164;144;176.0;274
457.0;97.0;790.0;779.0;703.0;220.0;-11;-164;-11;42.0;231
236.0;-1311.0;-41.0;303.0;579.0;1086.0;208;-141;208;213.0;188
168.0;-929.0;95.0;59.0;543.0;1028.0;130;-31;130;-76.0;200
223.0;-640.0;281.0;390.0;635.0;838.0;26;-151;26;275.0;198
358.0;-10.0;863.0;701.0;728.0;363.0;6;-160;6;-465.0;302
217.0;-912.0;184.0;163.0;626.0;1053.0;-142;-164;-142;-722.0;273
201.0;-812.0;304.0;458.0;611.0;1023.0;535;-126;535;-210.0;-170
1059.0;-41.0;477.0;932.0;801.0;514.0;-77;-163;-77;-133.0;166
1075.0;-371.0;702.0;801.0;748.0;366.0;-82;-168;-82;497.0;254
1097.0;-138.0;765.0;781.0;864.0;325.0;-4;-169;-4;285.0;236
1093.0;-176.0;290.0;868.0;412.0;428.0;-9;-174;-9;83.0;227
1091.0;-77.0;354.0;818.0;444.0;463.0;-1;-174;-1;117.0;230
1079.0;-16.0;516.0;872.0;376.0;434.0;57;-173;57;124.0;246
506.0;-914.0;235.0;132.0;573.0;1045.0;956;-161;956;30.0;466
536.0;-581.0;363.0;234.0;650.0;1102.0;-440;172;-440;630.0;428
-399.0;-638.0;319.0;-89.0;548.0;972.0;0;-163;0;280.0;263
-10.0;-767.0;211.0;-271.0;394.0;1182.0;-218;-163;-218;273.0;262
-359.0;-818.0;197.0;-50.0;541.0;1005.0;-12;-155;-12;213.0;264
386.0;-1043.0;159.0;94.0;492.0;1010.0;-453;-94;-453;18.0;-31
-355.0;-886.0;128.0;-26.0;542.0;1030.0;0;-155;0;191.0;259
446.0;-821.0;172.0;208.0;368.0;892.0;711;-148;711;-6.0;185
-353.0;-883.0;235.0;79.0;560.0;1042.0;-10;-155;-10;170.0;275
-349.0;-883.0;202.0;80.0;559.0;1045.0;-22;-155;-22;222.0;273
-348.0;-893.0;189.0;75.0;580.0;997.0;22;-156;22;294.0;267
1165.0;-981.0;183.0;226.0;433.0;852.0;882;-145;882;168.0;456
495.0;231.0;872.0;690.0;738.0;273.0;-1;-132;-1;-6.0;225
491.0;266.0;833.0;688.0;865.0;217.0;32;-132;32;-66.0;221
686.0;-701.0;180.0;104.0;613.0;950.0;21;-167;21;960.0;274
452.0;-884.0;668.0;573.0;896.0;916.0;-511;-155;-511;227.0;307
1070.0;-968.0;241.0;94.0;488.0;1250.0;359;-71;359;-26.0;-86
559.0;-1266.0;288.0;183.0;708.0;1085.0;489;-123;489;258.0;471
1095.0;-1133.0;-76.0;336.0;507.0;1078.0;16;-158;16;163.0;285
1.0;-209.0;692.0;257.0;873.0;536.0;8;-168;8;811.0;237
-72.0;-461.0;631.0;-56.0;841.0;544.0;-3;-167;-3;679.0;265
-114.0;-898.0;301.0;-69.0;850.0;1248.0;395;-160;395;58.0;366
721.0;-962.0;25.0;23.0;453.0;1407.0;296;-91;296;-176.0;40
834.0;-982.0;127.0;131.0;659.0;1384.0;-323;-163;-323;356.0;263
515.0;-12.0;945.0;683.0;679.0;147.0;158;173;158;168.0;268
503.0;-48.0;933.0;771.0;532.0;293.0;171;174;171;102.0;312
968.0;-1308.0;97.0;308.0;498.0;1173.0;37;-158;37;85.0;258
836.0;-708.0;205.0;233.0;499.0;709.0;-566;-149;-566;-264.0;224
353.0;-978.0;-110.0;140.0;409.0;1130.0;486;-174;486;189.0;229
814.0;-1274.0;193.0;0.0;368.0;983.0;-154;-153;-154;374.0;83
528.0;-755.0;154.0;181.0;571.0;1017.0;727;-153;727;30.0;294
483.0;148.0;812.0;854.0;921.0;356.0;20;-155;20;74.0;262
471.0;201.0;858.0;744.0;991.0;321.0;2;-155;2;126.0;269
974.0;-1146.0;90.0;55.0;452.0;975.0;460;-172;460;150.0;108
995.0;-776.0;166.0;161.0;485.0;852.0;-110;-179;-110;195.0;-449
1014.0;-1263.0;78.0;99.0;392.0;1028.0;-34;-167;-34;215.0;333
