InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;Accelerometer RUA_ accY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LH accZ;InertialMeasurementUnit R-SHOE Body_Ax
451.0;-324.0;588.0;590.0;779.0;485.0;13;-156;13;78.0;268
185.0;-659.0;365.0;348.0;854.0;1066.0;135;-173;135;-101.0;226
1081.0;-54.0;518.0;702.0;483.0;448.0;41;-173;41;152.0;254
830.0;-813.0;287.0;153.0;655.0;998.0;2;-157;2;-51.0;321
453.0;-1056.0;253.0;134.0;423.0;867.0;-13;-176;-13;197.0;293
439.0;-1056.0;173.0;267.0;559.0;850.0;198;-179;198;230.0;119
596.0;-515.0;537.0;438.0;1156.0;967.0;-85;-150;-85;21.0;184
504.0;-1052.0;182.0;192.0;504.0;972.0;214;-169;214;60.0;361
803.0;-848.0;232.0;249.0;572.0;1003.0;19;-158;19;233.0;256
822.0;-813.0;290.0;239.0;676.0;1013.0;39;-158;39;246.0;315
807.0;-827.0;287.0;304.0;728.0;960.0;16;-158;16;353.0;309
386.0;-1043.0;159.0;94.0;492.0;1010.0;-453;-94;-453;18.0;-31
298.0;-743.0;301.0;253.0;559.0;894.0;168;174;168;62.0;243
813.0;-784.0;275.0;314.0;547.0;958.0;-31;-158;-31;-392.0;256
618.0;-263.0;818.0;290.0;972.0;577.0;-10;-156;-10;-32.0;248
611.0;-211.0;784.0;325.0;967.0;585.0;9;-156;9;-105.0;244
819.0;-725.0;221.0;292.0;620.0;908.0;-150;-157;-150;133.0;269
504.0;-168.0;591.0;676.0;668.0;530.0;-44;-157;-44;73.0;269
1014.0;-1263.0;78.0;99.0;392.0;1028.0;-34;-167;-34;215.0;333
972.0;-770.0;158.0;238.0;495.0;922.0;-24;-171;-24;61.0;247
361.0;-1064.0;37.0;239.0;477.0;980.0;7;-170;7;140.0;171
432.0;-569.0;527.0;-68.0;824.0;916.0;134;-165;134;-119.0;262
513.0;-665.0;371.0;229.0;764.0;1144.0;-490;-145;-490;-249.0;36
467.0;-927.0;91.0;86.0;449.0;745.0;193;-165;193;252.0;191
428.0;-769.0;280.0;259.0;790.0;803.0;-229;-168;-229;221.0;319
473.0;-397.0;556.0;-158.0;627.0;943.0;258;-165;258;174.0;215
570.0;-440.0;652.0;-139.0;939.0;769.0;-37;-155;-37;49.0;244
569.0;-511.0;656.0;-127.0;925.0;737.0;-3;-155;-3;70.0;246
592.0;-405.0;650.0;-105.0;972.0;659.0;-26;-155;-26;87.0;259
563.0;-794.0;557.0;106.0;672.0;890.0;-45;186;-45;-83.0;310
489.0;-526.0;737.0;420.0;798.0;595.0;92;-155;92;309.0;259
916.0;-569.0;205.0;237.0;522.0;727.0;104;-171;104;-97.0;96
606.0;-236.0;694.0;173.0;998.0;744.0;-11;-156;-11;126.0;237
611.0;-216.0;688.0;135.0;992.0;746.0;-39;-156;-39;258.0;231
761.0;-712.0;193.0;245.0;479.0;715.0;175;-164;175;-150.0;229
615.0;-247.0;824.0;327.0;996.0;537.0;19;-156;19;43.0;247
496.0;-784.0;89.0;144.0;445.0;985.0;168;-168;168;338.0;242
1208.0;-638.0;213.0;268.0;718.0;958.0;-128;-173;-128;304.0;259
506.0;-987.0;116.0;85.0;516.0;956.0;116;-168;116;214.0;225
616.0;-246.0;855.0;297.0;970.0;610.0;-21;-156;-21;-177.0;246
613.0;-279.0;824.0;16.0;935.0;698.0;-23;-156;-23;-46.0;246
544.0;-725.0;84.0;156.0;542.0;1054.0;118;-166;118;35.0;425
454.0;-667.0;704.0;277.0;857.0;616.0;-30;176;-30;513.0;279
530.0;-201.0;822.0;647.0;1003.0;459.0;44;-163;44;21.0;317
544.0;-633.0;398.0;70.0;767.0;958.0;-103;-180;-103;-548.0;326
424.0;-761.0;264.0;127.0;681.0;1226.0;-33;-185;-33;599.0;142
168.0;-929.0;95.0;59.0;543.0;1028.0;130;-31;130;-76.0;200
433.0;-448.0;293.0;165.0;777.0;1167.0;-12;176;-12;606.0;270
473.0;-85.0;881.0;596.0;956.0;507.0;11;-149;11;101.0;448
477.0;-147.0;885.0;605.0;993.0;460.0;-17;-149;-17;66.0;447
1200.0;-1098.0;245.0;175.0;589.0;1342.0;-926;-168;-926;150.0;-385
278.0;-957.0;106.0;119.0;438.0;1079.0;795;-145;795;204.0;299
356.0;108.0;897.0;744.0;723.0;295.0;30;-159;30;-266.0;308
935.0;-674.0;283.0;352.0;912.0;1199.0;2;-163;2;321.0;290
505.0;-25.0;807.0;701.0;722.0;452.0;-78;-149;-78;40.0;429
395.0;-619.0;707.0;486.0;861.0;640.0;43;169;43;597.0;258
612.0;-303.0;966.0;98.0;913.0;615.0;11;-156;11;-105.0;228
540.0;379.0;997.0;583.0;833.0;1.0;293;-138;293;39.0;263
521.0;-131.0;582.0;699.0;721.0;640.0;254;-167;254;251.0;154
1013.0;-850.0;-33.0;189.0;482.0;1286.0;134;-168;134;102.0;304
585.0;-949.0;63.0;94.0;499.0;1204.0;425;-85;425;154.0;-1
590.0;-936.0;558.0;168.0;631.0;977.0;16;179;16;541.0;303
591.0;-342.0;716.0;-119.0;901.0;732.0;21;-155;21;439.0;261
506.0;285.0;1064.0;843.0;749.0;-50.0;-790;-160;-790;-207.0;349
1109.0;-869.0;149.0;337.0;501.0;766.0;-15;-156;-15;27.0;223
1117.0;-704.0;351.0;299.0;825.0;1155.0;479;-172;479;200.0;360
480.0;-513.0;703.0;184.0;746.0;910.0;1081;-162;1081;7.0;202
402.0;-890.0;-30.0;35.0;419.0;843.0;9;-169;9;416.0;319
1122.0;-695.0;180.0;382.0;622.0;884.0;116;-156;116;210.0;323
1434.0;-575.0;220.0;331.0;764.0;776.0;-8;-166;-8;303.0;236
802.0;-942.0;267.0;547.0;916.0;1078.0;66;179;66;94.0;272
327.0;-818.0;465.0;-209.0;737.0;912.0;-9;-164;-9;425.0;370
491.0;-493.0;238.0;149.0;529.0;895.0;211;-170;211;667.0;198
559.0;-354.0;766.0;289.0;934.0;689.0;-151;-168;-151;573.0;276
498.0;-568.0;345.0;57.0;562.0;807.0;225;-169;225;754.0;209
463.0;-791.0;-109.0;240.0;437.0;1165.0;98;-164;98;131.0;352
552.0;-704.0;442.0;89.0;700.0;837.0;-49;181;-49;-457.0;319
692.0;-1110.0;78.0;114.0;469.0;1145.0;161;-156;161;66.0;335
410.0;-906.0;-69.0;124.0;366.0;1032.0;139;-163;139;295.0;280
579.0;-576.0;600.0;-53.0;846.0;760.0;-44;-156;-44;572.0;254
918.0;-980.0;169.0;30.0;653.0;1213.0;-384;-155;-384;243.0;2726
1043.0;-701.0;121.0;181.0;437.0;838.0;-93;-166;-93;-57.0;229
628.0;-618.0;273.0;-108.0;766.0;1288.0;-3;-111;-3;76.0;507
557.0;267.0;879.0;808.0;911.0;-327.0;-4;-132;-4;602.0;213
394.0;-222.0;866.0;420.0;1082.0;544.0;33;-159;33;265.0;263
478.0;-1093.0;-40.0;106.0;406.0;783.0;209;-164;209;125.0;216
395.0;-93.0;846.0;479.0;1057.0;547.0;8;-159;8;213.0;265
495.0;-853.0;209.0;58.0;561.0;1065.0;-23;-157;-23;-126.0;698
390.0;-122.0;858.0;596.0;860.0;570.0;23;-159;23;236.0;267
393.0;-117.0;828.0;582.0;956.0;634.0;-7;-159;-7;299.0;273
1098.0;-1010.0;-26.0;294.0;511.0;1173.0;37;-156;37;129.0;284
650.0;-507.0;-49.0;110.0;345.0;528.0;28;-169;28;348.0;338
616.0;-231.0;877.0;163.0;1020.0;654.0;-6;-156;-6;-216.0;242
283.0;-861.0;91.0;89.0;654.0;1005.0;600;-154;600;-61.0;359
933.0;-682.0;136.0;-83.0;548.0;1093.0;628;-160;628;-35.0;956
385.0;-1610.0;359.0;359.0;682.0;1158.0;-90;-158;-90;127.0;248
380.0;-1245.0;271.0;191.0;701.0;815.0;86;177;86;60.0;261
561.0;-3.0;943.0;394.0;1048.0;540.0;-8;-156;-8;49.0;287
489.0;-253.0;594.0;919.0;766.0;477.0;-16;-157;-16;48.0;283
241.0;-964.0;208.0;214.0;472.0;856.0;118;174;118;361.0;266
461.0;-865.0;264.0;1.0;652.0;1024.0;2000;-163;2000;-188.0;43
373.0;-493.0;576.0;266.0;839.0;571.0;32;-161;32;758.0;261
392.0;-827.0;166.0;143.0;509.0;1149.0;-1140;-103;-1140;196.0;-152
570.0;-745.0;632.0;417.0;930.0;852.0;-957;-153;-957;1.0;105
288.0;-671.0;671.0;241.0;709.0;536.0;467;-160;467;531.0;458
243.0;-1020.0;343.0;106.0;582.0;1277.0;-116;-160;-116;1.0;207
571.0;-1081.0;-54.0;161.0;406.0;1097.0;642;-161;642;273.0;272
479.0;-1049.0;-69.0;190.0;590.0;1146.0;30;-169;30;290.0;283
599.0;-469.0;558.0;499.0;1110.0;1015.0;-297;-150;-297;6.0;239
617.0;212.0;1054.0;626.0;941.0;369.0;1633;-157;1633;244.0;631
116.0;-494.0;663.0;147.0;905.0;834.0;-24;-169;-24;668.0;156
442.0;-1054.0;267.0;29.0;385.0;1317.0;-3531;-114;-3531;328.0;36
561.0;129.0;878.0;530.0;875.0;356.0;1;-157;1;202.0;278
138.0;-394.0;424.0;98.0;951.0;918.0;37;-168;37;618.0;189
528.0;-21.0;639.0;810.0;608.0;380.0;40;-146;40;66.0;262
113.0;-477.0;764.0;246.0;875.0;685.0;-16;-169;-16;661.0;154
489.0;437.0;969.0;709.0;832.0;17.0;-19;-131;-19;-631.0;212
358.0;-1146.0;143.0;98.0;440.0;1079.0;210;-172;210;205.0;122
71.0;-607.0;439.0;414.0;865.0;893.0;154;-167;154;627.0;182
578.0;-762.0;707.0;497.0;905.0;818.0;-353;-152;-353;-2.0;137
811.0;-711.0;473.0;256.0;885.0;939.0;72;-156;72;678.0;315
414.0;-779.0;132.0;-31.0;561.0;984.0;-27;168;-27;471.0;253
434.0;-861.0;100.0;135.0;469.0;873.0;-8;172;-8;528.0;256
540.0;254.0;721.0;747.0;902.0;142.0;6;-131;6;-959.0;277
462.0;-634.0;565.0;513.0;808.0;808.0;-27;-175;-27;-618.0;257
454.0;-512.0;454.0;410.0;679.0;1074.0;1;-175;1;-609.0;274
548.0;-116.0;891.0;359.0;921.0;442.0;111;-152;111;-643.0;297
593.0;-498.0;633.0;340.0;863.0;740.0;17;-185;17;-791.0;236
818.0;-987.0;70.0;198.0;506.0;1194.0;-71;-157;-71;130.0;297
264.0;-869.0;145.0;99.0;497.0;1021.0;-52;-158;-52;-550.0;299
448.0;-307.0;876.0;478.0;825.0;604.0;652;-157;652;205.0;-1026
940.0;-1057.0;121.0;250.0;488.0;738.0;76;-155;76;73.0;249
118.0;-1018.0;230.0;187.0;440.0;827.0;276;-159;276;35.0;8
-343.0;-890.0;146.0;-134.0;545.0;993.0;-4;-162;-4;232.0;262
-200.0;-368.0;583.0;96.0;662.0;923.0;12;-162;12;210.0;265
470.0;-483.0;932.0;547.0;1024.0;444.0;-57;-163;-57;-638.0;250
-85.0;-798.0;383.0;69.0;647.0;964.0;-36;-175;-36;143.0;277
-349.0;-883.0;202.0;80.0;559.0;1045.0;-22;-155;-22;222.0;273
489.0;412.0;888.0;688.0;816.0;187.0;-12;-132;-12;-25.0;226
644.0;-526.0;653.0;231.0;1215.0;967.0;383;-167;383;-23.0;211
614.0;-859.0;378.0;184.0;523.0;1084.0;-652;-123;-652;325.0;1055
296.0;-846.0;81.0;7.0;416.0;1173.0;166;172;166;142.0;398
220.0;-1088.0;-5.0;146.0;427.0;1027.0;166;-152;166;49.0;208
518.0;374.0;917.0;748.0;759.0;61.0;4;-133;4;-386.0;232
398.0;165.0;624.0;472.0;775.0;645.0;-192;-157;-192;-49.0;370
530.0;-183.0;855.0;706.0;1036.0;390.0;67;-163;67;35.0;302
609.0;-1047.0;56.0;179.0;468.0;1248.0;-144;-79;-144;85.0;94
487.0;-120.0;948.0;657.0;859.0;416.0;31;-149;31;51.0;430
311.0;-716.0;177.0;83.0;583.0;1105.0;3293;51;3293;10.0;505
418.0;717.0;541.0;1035.0;405.0;-462.0;-16;-153;-16;55.0;261
501.0;-818.0;412.0;537.0;1083.0;958.0;436;-153;436;-51.0;479
527.0;36.0;938.0;239.0;1051.0;377.0;810;-156;810;-725.0;251
519.0;-812.0;283.0;228.0;573.0;936.0;20;-159;20;798.0;297
538.0;-934.0;311.0;138.0;481.0;1143.0;-64;-171;-64;253.0;-294
