InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LLA magneticY
713.0;174;405.0;55.0;-360.0;-203.0;80.0;-395.0;305.0
765.0;174;468.0;84.0;-383.0;-213.0;50.0;-338.0;262.0
477.0;75;-17.0;38.0;-261.0;56.0;-171.0;281.0;606.0
333.0;137;22.0;26.0;-261.0;118.0;-147.0;348.0;687.0
658.0;174;483.0;99.0;-393.0;-207.0;32.0;-324.0;247.0
791.0;162;521.0;161.0;-489.0;31.0;-150.0;47.0;471.0
614.0;158;404.0;107.0;-452.0;81.0;-44.0;-26.0;466.0
567.0;163;388.0;102.0;-444.0;81.0;-21.0;-41.0;434.0
625.0;168;340.0;117.0;-428.0;77.0;-9.0;-61.0;276.0
393.0;-171;281.0;0.0;-381.0;46.0;148.0;-128.0;564.0
423.0;-168;264.0;-4.0;-374.0;44.0;141.0;-144.0;575.0
369.0;-176;369.0;185.0;-436.0;88.0;-50.0;-39.0;87.0
697.0;-177;291.0;87.0;-427.0;89.0;25.0;-116.0;601.0
615.0;-178;289.0;109.0;-426.0;86.0;-10.0;-114.0;654.0
712.0;171;403.0;286.0;-513.0;191.0;-225.0;32.0;105.0
530.0;-132;425.0;129.0;-486.0;54.0;-33.0;-99.0;149.0
376.0;177;138.0;27.0;-433.0;-205.0;76.0;-217.0;283.0
456.0;178;165.0;12.0;-424.0;-237.0;97.0;-219.0;292.0
489.0;177;175.0;3.0;-417.0;-268.0;111.0;-240.0;282.0
838.0;177;172.0;1.0;-415.0;-269.0;119.0;-233.0;282.0
441.0;176;198.0;-1.0;-412.0;-303.0;121.0;-253.0;299.0
669.0;176;319.0;41.0;-410.0;-259.0;106.0;-280.0;341.0
766.0;176;464.0;44.0;-403.0;-271.0;118.0;-251.0;361.0
818.0;176;496.0;44.0;-403.0;-276.0;118.0;-239.0;366.0
753.0;176;560.0;48.0;-401.0;-297.0;112.0;-213.0;381.0
653.0;176;629.0;52.0;-401.0;-323.0;105.0;-177.0;397.0
616.0;164;570.0;-6.0;-381.0;-434.0;155.0;-195.0;428.0
534.0;164;412.0;-29.0;-394.0;-400.0;177.0;-265.0;378.0
553.0;162;287.0;-44.0;-404.0;-380.0;188.0;-271.0;356.0
573.0;162;263.0;-48.0;-405.0;-377.0;192.0;-268.0;351.0
534.0;162;243.0;-53.0;-406.0;-376.0;196.0;-264.0;352.0
446.0;162;216.0;-64.0;-405.0;-379.0;209.0;-250.0;349.0
509.0;162;208.0;-55.0;-403.0;-380.0;212.0;-237.0;334.0
313.0;163;203.0;-78.0;-343.0;-311.0;257.0;-192.0;461.0
305.0;-175;-380.0;-9.0;428.0;-56.0;-158.0;157.0;333.0
204.0;-173;-275.0;114.0;324.0;20.0;-274.0;278.0;442.0
218.0;-173;-254.0;137.0;297.0;34.0;-294.0;304.0;470.0
933.0;178;-371.0;-65.0;348.0;41.0;34.0;95.0;382.0
756.0;176;-314.0;-62.0;374.0;29.0;31.0;72.0;301.0
809.0;175;-333.0;-89.0;407.0;61.0;15.0;40.0;233.0
469.0;175;-325.0;-56.0;417.0;268.0;-27.0;35.0;238.0
661.0;176;-433.0;13.0;352.0;284.0;-149.0;-8.0;119.0
694.0;155;-260.0;165.0;195.0;84.0;-329.0;271.0;91.0
483.0;143;-239.0;149.0;193.0;100.0;-313.0;295.0;89.0
296.0;60;-148.0;134.0;177.0;111.0;-348.0;340.0;256.0
311.0;56;-45.0;92.0;107.0;205.0;-231.0;393.0;529.0
397.0;163;-14.0;150.0;141.0;186.0;-251.0;425.0;670.0
354.0;149;-228.0;-170.0;419.0;79.0;66.0;233.0;178.0
599.0;169;-398.0;-222.0;474.0;-93.0;151.0;52.0;138.0
505.0;168;-188.0;-22.0;385.0;3.0;-138.0;254.0;531.0
363.0;129;-196.0;-35.0;350.0;38.0;-33.0;260.0;435.0
286.0;165;-169.0;-85.0;316.0;98.0;23.0;302.0;251.0
312.0;174;-103.0;-7.0;288.0;144.0;-73.0;355.0;527.0
331.0;-174;332.0;34.0;-295.0;-526.0;88.0;-247.0;577.0
581.0;212;321.0;161.0;-421.0;-422.0;-63.0;-4.0;399.0
795.0;-177;170.0;51.0;-375.0;52.0;56.0;-192.0;577.0
350.0;-159;184.0;80.0;-369.0;16.0;-11.0;-173.0;659.0
428.0;-185;204.0;77.0;-392.0;40.0;7.0;-148.0;583.0
609.0;137;276.0;173.0;-421.0;48.0;-77.0;-100.0;198.0
267.0;-149;321.0;170.0;-436.0;26.0;-46.0;-45.0;160.0
463.0;-178;218.0;114.0;-420.0;34.0;-45.0;-110.0;579.0
507.0;-176;287.0;217.0;-413.0;-2.0;-223.0;-94.0;615.0
317.0;-180;307.0;211.0;-418.0;5.0;-212.0;-83.0;561.0
345.0;-208;374.0;203.0;-459.0;110.0;-163.0;-42.0;141.0
471.0;54;394.0;222.0;-468.0;148.0;-170.0;-17.0;27.0
414.0;-170;453.0;215.0;-492.0;141.0;-151.0;90.0;-41.0
672.0;-174;410.0;183.0;-455.0;122.0;-127.0;-7.0;16.0
473.0;-168;374.0;139.0;-432.0;58.0;-83.0;-30.0;62.0
429.0;-158;365.0;135.0;-429.0;41.0;-72.0;-38.0;70.0
587.0;169;123.0;52.0;-347.0;-111.0;44.0;-219.0;266.0
638.0;157;95.0;27.0;-335.0;-124.0;69.0;-241.0;309.0
613.0;162;-57.0;-77.0;-270.0;-190.0;152.0;-344.0;444.0
479.0;-179;581.0;-70.0;-219.0;-492.0;177.0;-280.0;533.0
384.0;-179;515.0;-13.0;-232.0;-501.0;89.0;-299.0;492.0
431.0;-178;485.0;16.0;-220.0;-496.0;-5.0;-300.0;343.0
581.0;-178;412.0;-64.0;-129.0;-302.0;52.0;-257.0;305.0
584.0;-181;407.0;-66.0;-121.0;-292.0;59.0;-253.0;325.0
581.0;-176;400.0;-67.0;-110.0;-287.0;66.0;-253.0;346.0
583.0;146;239.0;-30.0;-5.0;-245.0;105.0;-433.0;501.0
496.0;-115;143.0;-8.0;18.0;-236.0;93.0;-526.0;499.0
516.0;-192;-151.0;-21.0;-220.0;-330.0;172.0;-563.0;651.0
525.0;-164;-128.0;-67.0;-252.0;-358.0;226.0;-541.0;677.0
448.0;-173;174.0;-314.0;-66.0;-447.0;391.0;-532.0;316.0
657.0;-173;208.0;-287.0;-67.0;-397.0;337.0;-529.0;297.0
493.0;-176;209.0;-267.0;-82.0;-390.0;308.0;-495.0;317.0
747.0;-183;282.0;-226.0;-120.0;-252.0;263.0;-316.0;358.0
736.0;-165;281.0;-175.0;-179.0;-178.0;222.0;-136.0;470.0
733.0;-193;288.0;-171.0;-177.0;-185.0;217.0;-136.0;476.0
658.0;-210;418.0;-98.0;-170.0;-236.0;130.0;-139.0;535.0
656.0;-165;413.0;-108.0;-170.0;-251.0;146.0;-167.0;549.0
779.0;-172;-13.0;-256.0;-56.0;-306.0;324.0;-593.0;568.0
736.0;-170;-41.0;-270.0;-35.0;-309.0;335.0;-612.0;568.0
545.0;-180;-21.0;-225.0;-61.0;-432.0;362.0;-410.0;721.0
471.0;-172;529.0;110.0;-394.0;-276.0;-90.0;71.0;355.0
467.0;8;476.0;204.0;-464.0;-116.0;-87.0;48.0;132.0
461.0;-156;444.0;196.0;-462.0;-78.0;-80.0;33.0;172.0
605.0;-164;251.0;100.0;-409.0;20.0;-17.0;-130.0;606.0
499.0;-158;285.0;112.0;-402.0;-13.0;-63.0;-132.0;603.0
537.0;-157;297.0;117.0;-402.0;-14.0;-72.0;-124.0;605.0
455.0;141;305.0;141.0;-429.0;26.0;-21.0;-94.0;303.0
292.0;-149;345.0;147.0;-434.0;107.0;-41.0;-55.0;280.0
385.0;-161;518.0;237.0;-467.0;3.0;-229.0;10.0;480.0
280.0;177;213.0;45.0;-403.0;-169.0;-24.0;-225.0;301.0
295.0;178;254.0;35.0;-410.0;-241.0;55.0;-180.0;328.0
330.0;178;252.0;-7.0;-376.0;-286.0;109.0;-208.0;419.0
372.0;178;264.0;-32.0;-357.0;-299.0;141.0;-222.0;445.0
370.0;178;282.0;-61.0;-314.0;-321.0;157.0;-261.0;420.0
419.0;178;308.0;-78.0;-286.0;-332.0;216.0;-294.0;553.0
406.0;178;323.0;-95.0;-278.0;-332.0;259.0;-300.0;609.0
440.0;178;340.0;-114.0;-271.0;-332.0;299.0;-303.0;647.0
481.0;-179;170.0;-110.0;-220.0;-326.0;204.0;-329.0;566.0
206.0;-177;193.0;-96.0;-263.0;-237.0;186.0;-363.0;552.0
175.0;-177;104.0;-49.0;-305.0;-393.0;154.0;-341.0;496.0
709.0;-177;593.0;36.0;-352.0;-140.0;51.0;-226.0;362.0
699.0;-177;615.0;47.0;-359.0;-118.0;39.0;-207.0;350.0
651.0;-177;629.0;55.0;-365.0;-114.0;29.0;-196.0;340.0
602.0;-177;630.0;64.0;-372.0;-118.0;16.0;-184.0;327.0
610.0;-177;618.0;61.0;-366.0;-127.0;17.0;-193.0;330.0
700.0;-177;647.0;61.0;-366.0;-97.0;18.0;-188.0;329.0
790.0;-177;680.0;60.0;-364.0;-58.0;22.0;-170.0;336.0
667.0;-177;689.0;96.0;-397.0;-45.0;-16.0;-156.0;297.0
701.0;-178;703.0;103.0;-406.0;-10.0;-19.0;-121.0;285.0
702.0;-178;713.0;111.0;-411.0;18.0;-34.0;-97.0;276.0
674.0;-177;718.0;110.0;-410.0;28.0;-45.0;-100.0;281.0
638.0;-178;714.0;108.0;-409.0;28.0;-45.0;-103.0;288.0
661.0;-177;698.0;98.0;-398.0;7.0;-39.0;-107.0;301.0
720.0;-178;701.0;62.0;-367.0;-1.0;-5.0;-105.0;301.0
721.0;-177;702.0;64.0;-367.0;7.0;-10.0;-112.0;299.0
653.0;-177;686.0;56.0;-356.0;-17.0;0.0;-133.0;305.0
697.0;-177;672.0;51.0;-347.0;-37.0;0.0;-156.0;331.0
764.0;-177;671.0;46.0;-344.0;-35.0;6.0;-146.0;337.0
746.0;-178;671.0;41.0;-340.0;-48.0;13.0;-145.0;339.0
600.0;-177;602.0;34.0;-334.0;-175.0;23.0;-262.0;347.0
74.0;-178;300.0;26.0;-336.0;-399.0;31.0;-306.0;377.0
116.0;-178;229.0;19.0;-334.0;-413.0;42.0;-269.0;392.0
138.0;-177;226.0;19.0;-334.0;-413.0;43.0;-265.0;392.0
140.0;-178;229.0;22.0;-334.0;-412.0;43.0;-255.0;393.0
250.0;-177;271.0;25.0;-337.0;-379.0;40.0;-245.0;389.0
462.0;-177;396.0;41.0;-353.0;-265.0;22.0;-225.0;347.0
589.0;-177;331.0;46.0;-363.0;-263.0;24.0;-167.0;371.0
597.0;235;413.0;-222.0;-82.0;-309.0;263.0;-409.0;588.0
750.0;-168;418.0;-218.0;-84.0;-310.0;251.0;-369.0;592.0
710.0;-185;412.0;-215.0;-86.0;-312.0;243.0;-361.0;589.0
756.0;-179;413.0;-198.0;-85.0;-300.0;219.0;-364.0;584.0
500.0;-174;-3.0;-156.0;-92.0;-307.0;226.0;-556.0;584.0
504.0;-174;-5.0;-159.0;-88.0;-308.0;227.0;-557.0;582.0
499.0;-174;-4.0;-162.0;-88.0;-306.0;229.0;-559.0;586.0
493.0;-174;0.0;-165.0;-85.0;-303.0;234.0;-562.0;595.0
497.0;-174;5.0;-168.0;-83.0;-299.0;237.0;-562.0;597.0
490.0;-174;9.0;-173.0;-78.0;-293.0;239.0;-563.0;594.0
506.0;-174;17.0;-180.0;-69.0;-286.0;246.0;-569.0;603.0
518.0;-174;19.0;-181.0;-69.0;-285.0;246.0;-569.0;607.0
510.0;-174;23.0;-179.0;-70.0;-283.0;246.0;-568.0;606.0
516.0;-174;30.0;-178.0;-73.0;-279.0;244.0;-567.0;605.0
531.0;-174;45.0;-170.0;-81.0;-271.0;234.0;-563.0;602.0
540.0;-174;62.0;-162.0;-89.0;-265.0;225.0;-558.0;602.0
591.0;-174;73.0;-156.0;-95.0;-262.0;219.0;-556.0;599.0
658.0;-175;237.0;-101.0;-150.0;-239.0;170.0;-505.0;578.0
624.0;-175;388.0;-49.0;-201.0;-269.0;123.0;-437.0;555.0
653.0;-176;585.0;8.0;-255.0;-272.0;34.0;-289.0;482.0
659.0;-176;643.0;17.0;-270.0;-265.0;14.0;-228.0;462.0
766.0;-176;696.0;-131.0;-215.0;-276.0;139.0;-168.0;393.0
718.0;-176;657.0;-144.0;-210.0;-224.0;173.0;-214.0;418.0
794.0;-176;632.0;-152.0;-212.0;-171.0;185.0;-227.0;437.0
844.0;-176;470.0;-206.0;-194.0;-18.0;284.0;-212.0;536.0
717.0;-175;244.0;-198.0;-186.0;-368.0;282.0;-347.0;641.0
339.0;161;-74.0;-191.0;-137.0;-424.0;300.0;-427.0;648.0
349.0;-190;146.0;-77.0;-236.0;-416.0;164.0;-240.0;532.0
311.0;-176;130.0;-72.0;-239.0;-401.0;154.0;-229.0;516.0
293.0;-176;123.0;-72.0;-241.0;-361.0;139.0;-220.0;517.0
355.0;-176;126.0;-66.0;-247.0;-351.0;131.0;-202.0;506.0
248.0;-176;164.0;-18.0;-280.0;-344.0;92.0;-156.0;453.0
473.0;-179;307.0;16.0;-311.0;-286.0;59.0;-132.0;394.0
396.0;-164;319.0;25.0;-320.0;-283.0;49.0;-140.0;380.0
449.0;-5;353.0;35.0;-332.0;-261.0;40.0;-143.0;369.0
381.0;178;315.0;51.0;-340.0;-2.0;13.0;-204.0;343.0
581.0;178;300.0;28.0;-329.0;76.0;54.0;-227.0;384.0
890.0;178;191.0;10.0;-322.0;-1.0;75.0;-331.0;393.0
347.0;178;109.0;28.0;-314.0;-239.0;60.0;-395.0;402.0
752.0;178;324.0;59.0;-330.0;-175.0;20.0;-319.0;365.0
847.0;178;337.0;63.0;-333.0;-151.0;18.0;-309.0;353.0
766.0;176;292.0;39.0;-312.0;-162.0;79.0;-271.0;360.0
882.0;175;232.0;32.0;-281.0;-166.0;40.0;-261.0;467.0
723.0;179;194.0;21.0;-250.0;-186.0;29.0;-279.0;487.0
768.0;164;201.0;20.0;-252.0;-184.0;66.0;-291.0;399.0
860.0;97;204.0;39.0;-257.0;-185.0;78.0;-296.0;312.0
922.0;81;201.0;37.0;-260.0;-191.0;101.0;-297.0;301.0
558.0;176;-421.0;-22.0;378.0;55.0;-127.0;146.0;258.0
687.0;173;-390.0;33.0;247.0;76.0;-56.0;206.0;544.0
747.0;173;281.0;-5.0;-305.0;-288.0;106.0;-248.0;517.0
764.0;173;282.0;-6.0;-305.0;-287.0;104.0;-245.0;516.0
621.0;173;191.0;0.0;-322.0;-361.0;118.0;-333.0;486.0
348.0;173;133.0;-3.0;-329.0;-394.0;117.0;-299.0;508.0
713.0;-153;-228.0;84.0;242.0;151.0;-227.0;269.0;628.0
651.0;-59;-183.0;94.0;240.0;130.0;-238.0;284.0;632.0
589.0;160;-58.0;116.0;230.0;126.0;-260.0;335.0;628.0
421.0;170;217.0;9.0;-378.0;100.0;-65.0;-74.0;-101.0
545.0;163;78.0;-23.0;-280.0;45.0;-64.0;-199.0;63.0
566.0;157;183.0;-105.0;-250.0;-43.0;71.0;-204.0;-164.0
293.0;142;356.0;28.0;-381.0;-25.0;64.0;-21.0;326.0
559.0;174;116.0;5.0;-329.0;28.0;82.0;-262.0;854.0
213.0;177;326.0;105.0;-392.0;14.0;22.0;-50.0;571.0
267.0;176;279.0;46.0;-369.0;28.0;69.0;-119.0;792.0
229.0;176;425.0;144.0;-440.0;124.0;-54.0;15.0;408.0
463.0;69;438.0;236.0;-483.0;149.0;-108.0;54.0;8.0
393.0;60;440.0;240.0;-489.0;148.0;-107.0;63.0;1.0
318.0;74;444.0;240.0;-491.0;146.0;-111.0;68.0;14.0
281.0;190;458.0;238.0;-495.0;146.0;-104.0;60.0;74.0
471.0;170;381.0;155.0;-481.0;198.0;10.0;-13.0;468.0
447.0;180;318.0;182.0;-475.0;133.0;-38.0;-58.0;668.0
227.0;-172;373.0;38.0;-355.0;13.0;1.0;-37.0;410.0
414.0;-172;241.0;-78.0;-313.0;85.0;132.0;-126.0;514.0
402.0;-172;206.0;-72.0;-305.0;78.0;118.0;-147.0;533.0
612.0;-172;146.0;-29.0;-316.0;54.0;49.0;-184.0;718.0
628.0;-171;150.0;1.0;-318.0;40.0;3.0;-176.0;818.0
483.0;-160;148.0;32.0;-302.0;2.0;-47.0;-186.0;848.0
458.0;-158;232.0;77.0;-376.0;28.0;-72.0;-148.0;346.0
267.0;-91;403.0;137.0;-421.0;29.0;-91.0;41.0;93.0
253.0;-176;421.0;57.0;-406.0;68.0;-8.0;17.0;237.0
398.0;-171;327.0;-28.0;-369.0;99.0;100.0;-52.0;364.0
635.0;-172;180.0;25.0;-370.0;72.0;-6.0;-159.0;569.0
569.0;-172;123.0;75.0;-357.0;32.0;-99.0;-187.0;683.0
427.0;-150;312.0;240.0;-436.0;96.0;-237.0;-67.0;555.0
564.0;143;443.0;243.0;-463.0;115.0;-195.0;38.0;-74.0
489.0;-159;250.0;198.0;-419.0;120.0;-185.0;-150.0;605.0
399.0;-192;296.0;182.0;-429.0;113.0;-146.0;-137.0;132.0
181.0;-165;446.0;175.0;-420.0;75.0;-102.0;-7.0;-151.0
203.0;-163;439.0;162.0;-413.0;80.0;-89.0;-24.0;-129.0
275.0;-164;401.0;126.0;-397.0;95.0;-53.0;-71.0;-84.0
443.0;-165;236.0;48.0;-354.0;102.0;32.0;-195.0;16.0
701.0;-166;106.0;46.0;-335.0;64.0;32.0;-304.0;137.0
596.0;-164;82.0;76.0;-322.0;58.0;8.0;-328.0;194.0
512.0;-165;66.0;94.0;-299.0;22.0;-25.0;-351.0;173.0
409.0;-154;65.0;78.0;-283.0;-2.0;-31.0;-355.0;73.0
316.0;-140;77.0;50.0;-276.0;-21.0;-14.0;-354.0;-77.0
463.0;29;159.0;63.0;-280.0;-41.0;30.0;-251.0;-360.0
393.0;-156;-99.0;140.0;-196.0;46.0;-262.0;331.0;560.0
373.0;-186;-113.0;132.0;-199.0;43.0;-259.0;316.0;597.0
359.0;-193;-147.0;118.0;-197.0;202.0;-247.0;298.0;562.0
468.0;-190;-83.0;109.0;-196.0;155.0;-244.0;297.0;480.0
501.0;94;58.0;110.0;-165.0;62.0;-242.0;417.0;345.0
308.0;159;67.0;164.0;-134.0;128.0;-293.0;461.0;497.0
314.0;-144;72.0;160.0;-111.0;188.0;-278.0;465.0;639.0
377.0;28;179.0;24.0;-313.0;-60.0;83.0;-180.0;548.0
212.0;-276;215.0;7.0;-316.0;-64.0;99.0;-172.0;595.0
264.0;-194;-97.0;59.0;-216.0;124.0;-200.0;312.0;434.0
421.0;156;-10.0;109.0;-192.0;118.0;-211.0;407.0;438.0
375.0;-147;18.0;92.0;-180.0;119.0;-163.0;420.0;607.0
466.0;171;6.0;148.0;-205.0;82.0;-260.0;414.0;451.0
491.0;43;-173.0;-15.0;-290.0;48.0;-87.0;249.0;184.0
561.0;37;-157.0;-20.0;-281.0;39.0;-81.0;267.0;165.0
362.0;-218;-7.0;93.0;-198.0;122.0;-161.0;394.0;388.0
423.0;-195;49.0;105.0;-129.0;144.0;-152.0;446.0;572.0
586.0;-200;69.0;126.0;-126.0;122.0;-186.0;439.0;583.0
308.0;165;-140.0;23.0;-206.0;60.0;-75.0;263.0;159.0
544.0;57;-95.0;-25.0;-211.0;48.0;-26.0;305.0;122.0
220.0;-42;213.0;1.0;-314.0;-64.0;104.0;-184.0;614.0
427.0;105;184.0;56.0;-353.0;-6.0;-2.0;-199.0;876.0
278.0;-184;-107.0;133.0;-138.0;50.0;-178.0;399.0;420.0
249.0;72;-198.0;19.0;-175.0;109.0;-53.0;337.0;376.0
199.0;169;396.0;156.0;-417.0;28.0;-61.0;25.0;493.0
191.0;175;406.0;139.0;-414.0;45.0;-65.0;5.0;658.0
380.0;149;247.0;123.0;-387.0;42.0;-125.0;-125.0;719.0
264.0;-175;131.0;132.0;-70.0;250.0;-216.0;516.0;353.0
382.0;-160;108.0;112.0;-75.0;291.0;-210.0;555.0;362.0
404.0;170;159.0;128.0;-69.0;281.0;-228.0;590.0;383.0
562.0;85;408.0;265.0;-439.0;103.0;-223.0;-18.0;-127.0
458.0;124;355.0;219.0;-417.0;131.0;-147.0;-12.0;-220.0
503.0;139;353.0;231.0;-419.0;131.0;-155.0;4.0;-244.0
396.0;-173;397.0;89.0;-393.0;109.0;-27.0;9.0;199.0
426.0;-182;182.0;20.0;-345.0;22.0;42.0;-162.0;327.0
233.0;147;244.0;112.0;-332.0;-28.0;-76.0;-116.0;190.0
513.0;-197;269.0;125.0;-45.0;267.0;-284.0;590.0;425.0
297.0;-168;246.0;42.0;-319.0;-29.0;-4.0;-157.0;252.0
522.0;-172;36.0;40.0;-273.0;-65.0;-84.0;-273.0;714.0
433.0;-194;59.0;63.0;-303.0;-81.0;-103.0;-268.0;477.0
374.0;42;211.0;144.0;-370.0;-55.0;-104.0;-119.0;57.0
296.0;-168;232.0;63.0;-354.0;-43.0;-23.0;-129.0;255.0
684.0;-178;27.0;-4.0;-326.0;-39.0;-4.0;-259.0;613.0
447.0;-198;89.0;96.0;-333.0;-65.0;-120.0;-258.0;511.0
377.0;43;243.0;202.0;-387.0;-30.0;-147.0;-119.0;-60.0
255.0;75;277.0;185.0;-386.0;-28.0;-132.0;-93.0;-55.0
244.0;-15;288.0;180.0;-376.0;-25.0;-127.0;-78.0;-46.0
703.0;-178;-179.0;-109.0;-145.0;-156.0;166.0;-449.0;478.0
629.0;-176;-173.0;-63.0;-135.0;-129.0;91.0;-437.0;559.0
394.0;-176;-84.0;-16.0;-156.0;-160.0;14.0;-400.0;711.0
387.0;-76;-7.0;-27.0;-196.0;-140.0;75.0;-343.0;704.0
612.0;-175;1.0;-47.0;-194.0;-41.0;98.0;-293.0;667.0
540.0;-175;-21.0;9.0;-184.0;-71.0;-16.0;-321.0;902.0
530.0;158;159.0;129.0;-275.0;-25.0;-104.0;-212.0;209.0
535.0;88;168.0;152.0;-285.0;-25.0;-121.0;-195.0;131.0
269.0;88;208.0;162.0;-295.0;-29.0;-82.0;-141.0;-17.0
255.0;-172;237.0;98.0;-259.0;-10.0;2.0;-145.0;16.0
214.0;-86;206.0;260.0;-278.0;-84.0;-112.0;-111.0;159.0
286.0;-172;180.0;217.0;-251.0;-73.0;-65.0;-172.0;309.0
432.0;-173;189.0;387.0;-256.0;38.0;-200.0;-4.0;590.0
412.0;-176;228.0;382.0;-267.0;7.0;-205.0;4.0;521.0
303.0;-169;249.0;395.0;-271.0;-25.0;-231.0;17.0;467.0
263.0;-180;253.0;404.0;-272.0;-35.0;-246.0;26.0;446.0
211.0;183;226.0;396.0;-268.0;-41.0;-253.0;28.0;420.0
294.0;34;205.0;383.0;-266.0;-45.0;-251.0;10.0;422.0
982.0;-176;502.0;-154.0;-7.0;42.0;222.0;-245.0;-145.0
168.0;171;268.0;382.0;-112.0;639.0;-525.0;668.0;702.0
936.0;-178;-525.0;-584.0;544.0;-184.0;805.0;-851.0;636.0
293.0;177;790.0;515.0;-603.0;300.0;-660.0;548.0;-235.0
404.0;-174;826.0;292.0;6.0;461.0;-706.0;693.0;-338.0
563.0;-172;307.0;544.0;-317.0;147.0;-476.0;351.0;580.0
770.0;-171;-161.0;-313.0;33.0;-328.0;392.0;-707.0;527.0
447.0;-175;-7.0;-265.0;-255.0;-449.0;477.0;-444.0;606.0
470.0;-175;-102.0;-169.0;-314.0;-470.0;397.0;-446.0;660.0
485.0;-175;-144.0;-142.0;-327.0;-462.0;356.0;-468.0;630.0
507.0;-175;-146.0;-146.0;-326.0;-458.0;354.0;-467.0;633.0
594.0;-174;-148.0;-153.0;-322.0;-443.0;355.0;-463.0;640.0
348.0;-179;571.0;183.0;373.0;-459.0;-115.0;-53.0;427.0
425.0;-177;177.0;459.0;390.0;-39.0;-318.0;-235.0;-137.0
492.0;-177;174.0;526.0;410.0;-40.0;-315.0;-230.0;-270.0
510.0;-177;172.0;517.0;409.0;-35.0;-300.0;-230.0;-256.0
500.0;-177;170.0;511.0;405.0;-36.0;-296.0;-230.0;-250.0
499.0;-177;172.0;509.0;405.0;-36.0;-294.0;-229.0;-247.0
487.0;-177;184.0;489.0;395.0;-35.0;-301.0;-221.0;-233.0
511.0;-174;-162.0;-171.0;-308.0;-426.0;362.0;-465.0;668.0
471.0;-179;635.0;-89.0;-203.0;-476.0;242.0;-252.0;611.0
518.0;-179;684.0;-80.0;-193.0;-454.0;230.0;-222.0;620.0
561.0;-179;693.0;-79.0;-192.0;-448.0;228.0;-215.0;621.0
408.0;-160;533.0;413.0;146.0;415.0;-669.0;685.0;-152.0
557.0;-179;707.0;-80.0;-192.0;-439.0;224.0;-202.0;627.0
606.0;-179;737.0;-86.0;-199.0;-405.0;217.0;-167.0;616.0
508.0;111;288.0;240.0;-26.0;198.0;-357.0;656.0;445.0
623.0;101;251.0;190.0;-61.0;230.0;-310.0;631.0;402.0
619.0;179;356.0;242.0;-423.0;157.0;-252.0;-38.0;816.0
585.0;157;354.0;230.0;-429.0;162.0;-232.0;-40.0;812.0
279.0;119;508.0;293.0;-481.0;119.0;-198.0;121.0;-211.0
512.0;129;229.0;164.0;-70.0;251.0;-278.0;625.0;391.0
455.0;-117;403.0;303.0;58.0;254.0;-369.0;724.0;639.0
660.0;-179;751.0;-63.0;-208.0;-392.0;198.0;-154.0;600.0
663.0;-179;753.0;-61.0;-209.0;-389.0;196.0;-153.0;593.0
656.0;-179;754.0;-65.0;-208.0;-387.0;195.0;-154.0;595.0
551.0;154;154.0;48.0;-351.0;49.0;-69.0;-190.0;1284.0
402.0;177;297.0;13.0;-377.0;101.0;37.0;-85.0;957.0
643.0;-179;753.0;-69.0;-209.0;-383.0;198.0;-155.0;601.0
631.0;-179;753.0;-70.0;-210.0;-383.0;198.0;-155.0;600.0
480.0;-177;71.0;151.0;-51.0;127.0;-108.0;522.0;823.0
415.0;-194;101.0;35.0;-299.0;-46.0;-4.0;-260.0;1098.0
630.0;-179;753.0;-70.0;-210.0;-385.0;201.0;-155.0;600.0
406.0;-176;67.0;144.0;-62.0;126.0;-93.0;505.0;788.0
662.0;183;175.0;224.0;-114.0;156.0;-350.0;506.0;612.0
318.0;-187;69.0;163.0;-103.0;200.0;-274.0;468.0;679.0
632.0;-179;753.0;-69.0;-210.0;-385.0;201.0;-155.0;598.0
636.0;-179;753.0;-69.0;-209.0;-386.0;199.0;-155.0;598.0
461.0;-206;-26.0;210.0;-125.0;258.0;-365.0;461.0;577.0
459.0;112;-195.0;273.0;-77.0;203.0;-452.0;438.0;708.0
503.0;-202;757.0;-51.0;-233.0;-417.0;185.0;-143.0;571.0
493.0;-171;752.0;-50.0;-233.0;-423.0;185.0;-149.0;568.0
455.0;135;829.0;546.0;554.0;520.0;-621.0;721.0;-138.0
386.0;-177;-253.0;-163.0;206.0;-304.0;325.0;-540.0;643.0
191.0;-173;-443.0;-327.0;47.0;-591.0;521.0;-745.0;666.0
443.0;-174;-223.0;-162.0;263.0;-198.0;425.0;-602.0;565.0
540.0;-158;-226.0;-211.0;192.0;-280.0;449.0;-651.0;576.0
756.0;-178;-543.0;-584.0;546.0;-190.0;802.0;-845.0;641.0
524.0;-175;512.0;-84.0;-187.0;-563.0;207.0;-390.0;584.0
527.0;-171;201.0;-197.0;-59.0;-531.0;317.0;-567.0;671.0
400.0;-171;117.0;-214.0;-47.0;-486.0;325.0;-594.0;678.0
864.0;139;-16.0;-318.0;77.0;-139.0;495.0;-286.0;769.0
991.0;139;28.0;-233.0;83.0;-110.0;361.0;-265.0;706.0
