Accelerometer LH accX;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer BACK accX;Accelerometer LUA_ accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer HIP accZ
322.0;-90.0;-61;346.0;415.0;310.0;-341.0;196.0;253.0
406.0;-97.0;-234;46.0;288.0;276.0;-384.0;285.0;273.0
305.0;-299.0;33;230.0;441.0;256.0;-343.0;237.0;457.0
215.0;-57.0;194;289.0;264.0;476.0;-337.0;89.0;312.0
348.0;5.0;40;352.0;335.0;283.0;-181.0;32.0;250.0
475.0;-681.0;1101;97.0;224.0;399.0;-424.0;165.0;457.0
211.0;-233.0;46;207.0;447.0;234.0;-281.0;253.0;475.0
273.0;-338.0;144;452.0;416.0;266.0;-213.0;-184.0;-42.0
697.0;-190.0;-10;291.0;747.0;137.0;-894.0;191.0;314.0
245.0;-281.0;109;442.0;417.0;311.0;-191.0;-190.0;-92.0
271.0;-208.0;22;473.0;320.0;386.0;-232.0;-335.0;-299.0
798.0;-20.0;88;226.0;826.0;357.0;-772.0;285.0;329.0
637.0;12.0;56;307.0;806.0;415.0;-637.0;216.0;334.0
646.0;19.0;78;340.0;627.0;556.0;-862.0;103.0;241.0
541.0;15.0;16;147.0;784.0;218.0;-860.0;311.0;489.0
801.0;26.0;-44;227.0;744.0;279.0;-871.0;278.0;445.0
682.0;10.0;18;224.0;773.0;277.0;-834.0;267.0;444.0
876.0;25.0;32;202.0;726.0;273.0;-770.0;265.0;452.0
632.0;27.0;-18;240.0;819.0;297.0;-639.0;358.0;416.0
788.0;18.0;29;294.0;820.0;328.0;-810.0;332.0;442.0
889.0;-112.0;16;315.0;787.0;165.0;-764.0;254.0;395.0
642.0;30.0;-22;-106.0;548.0;218.0;-444.0;350.0;427.0
453.0;-39.0;-5;-134.0;596.0;32.0;-869.0;309.0;424.0
495.0;-117.0;22;306.0;440.0;184.0;-583.0;205.0;361.0
495.0;213.0;-20;206.0;619.0;407.0;-562.0;290.0;355.0
817.0;-306.0;-80;45.0;603.0;148.0;-397.0;200.0;278.0
637.0;-277.0;-66;33.0;511.0;174.0;-365.0;170.0;317.0
946.0;-331.0;-4;-12.0;548.0;168.0;-365.0;226.0;264.0
316.0;-716.0;-46;135.0;452.0;251.0;-342.0;325.0;281.0
226.0;85.0;23;275.0;408.0;427.0;-372.0;65.0;200.0
243.0;-26.0;37;267.0;388.0;521.0;-356.0;57.0;235.0
285.0;39.0;41;253.0;377.0;488.0;-285.0;-63.0;275.0
348.0;75.0;123;245.0;446.0;279.0;-296.0;165.0;330.0
537.0;35.0;265;203.0;440.0;208.0;-388.0;244.0;268.0
282.0;-1.0;-187;-106.0;374.0;-145.0;-321.0;99.0;396.0
431.0;-20.0;-99;-65.0;370.0;127.0;-408.0;180.0;435.0
471.0;-17.0;-76;81.0;366.0;224.0;-286.0;217.0;352.0
533.0;-12.0;-197;135.0;405.0;205.0;-297.0;206.0;309.0
359.0;-51.0;155;261.0;282.0;481.0;-431.0;476.0;123.0
526.0;-2.0;-292;184.0;313.0;137.0;-266.0;109.0;369.0
246.0;-40.0;446;146.0;224.0;326.0;-457.0;64.0;383.0
327.0;-6.0;-33;277.0;416.0;259.0;-422.0;157.0;332.0
373.0;-304.0;-11;245.0;371.0;314.0;-510.0;183.0;301.0
385.0;-212.0;-32;258.0;405.0;336.0;-523.0;234.0;323.0
165.0;196.0;190;271.0;228.0;349.0;-259.0;-38.0;172.0
342.0;-44.0;22;405.0;319.0;459.0;-183.0;-286.0;-176.0
413.0;112.0;102;262.0;404.0;355.0;-90.0;-30.0;193.0
418.0;65.0;330;332.0;413.0;222.0;-396.0;188.0;191.0
408.0;133.0;323;342.0;467.0;234.0;-442.0;202.0;231.0
228.0;-124.0;10;345.0;160.0;589.0;-103.0;-465.0;-148.0
491.0;5.0;78;109.0;528.0;257.0;-320.0;295.0;393.0
468.0;236.0;80;-42.0;441.0;241.0;-341.0;313.0;360.0
451.0;-6.0;78;234.0;389.0;215.0;-261.0;262.0;368.0
291.0;-11.0;51;254.0;392.0;242.0;-190.0;370.0;374.0
671.0;67.0;349;252.0;424.0;195.0;-495.0;276.0;249.0
419.0;-52.0;22;407.0;363.0;483.0;-237.0;-259.0;93.0
514.0;-533.0;230;297.0;143.0;319.0;-349.0;381.0;231.0
478.0;111.0;312;291.0;425.0;180.0;-351.0;126.0;274.0
632.0;-27.0;-48;308.0;539.0;488.0;-582.0;124.0;280.0
641.0;-76.0;13;282.0;539.0;552.0;-633.0;139.0;266.0
331.0;-186.0;-6;172.0;385.0;307.0;-315.0;234.0;413.0
270.0;-84.0;-62;240.0;374.0;299.0;-338.0;226.0;412.0
213.0;-41.0;108;281.0;440.0;271.0;-233.0;105.0;352.0
237.0;-115.0;0;184.0;306.0;235.0;-336.0;205.0;439.0
529.0;-17.0;460;2.0;377.0;402.0;-152.0;69.0;424.0
262.0;-122.0;-231;50.0;225.0;507.0;-80.0;-143.0;407.0
329.0;-82.0;92;305.0;320.0;694.0;-449.0;276.0;244.0
475.0;33.0;230;274.0;409.0;285.0;-121.0;75.0;229.0
225.0;-109.0;-67;140.0;242.0;531.0;-68.0;-249.0;312.0
407.0;15.0;4;624.0;474.0;925.0;-386.0;-542.0;-457.0
618.0;118.0;-48;288.0;506.0;350.0;-351.0;-38.0;-93.0
370.0;-106.0;38;315.0;321.0;603.0;-295.0;-156.0;262.0
386.0;-13.0;2;151.0;344.0;379.0;-516.0;41.0;-28.0
593.0;-315.0;-1;308.0;371.0;297.0;-390.0;8.0;0.0
266.0;-16.0;-236;523.0;416.0;366.0;-501.0;56.0;-51.0
732.0;13.0;20;486.0;652.0;164.0;-540.0;375.0;408.0
177.0;65.0;70;264.0;243.0;162.0;-689.0;-126.0;201.0
301.0;65.0;367;200.0;109.0;278.0;-209.0;399.0;228.0
146.0;67.0;-1;177.0;304.0;602.0;-612.0;242.0;218.0
311.0;-23.0;-7;306.0;375.0;492.0;-327.0;188.0;330.0
370.0;-15.0;109;259.0;433.0;390.0;-373.0;-62.0;155.0
402.0;91.0;92;349.0;326.0;517.0;-363.0;230.0;142.0
560.0;27.0;43;248.0;377.0;317.0;-520.0;193.0;379.0
423.0;-36.0;223;290.0;465.0;512.0;-44.0;-108.0;223.0
521.0;-8.0;47;259.0;507.0;26.0;-618.0;147.0;334.0
491.0;-148.0;205;201.0;398.0;231.0;-218.0;312.0;320.0
441.0;108.0;154;220.0;367.0;240.0;-294.0;251.0;372.0
219.0;-463.0;19;0.0;706.0;135.0;-475.0;360.0;406.0
368.0;-93.0;201;-9.0;544.0;193.0;-521.0;274.0;446.0
430.0;-594.0;5;221.0;531.0;280.0;-422.0;165.0;336.0
490.0;-91.0;36;-12.0;504.0;607.0;-5.0;246.0;171.0
358.0;-506.0;-18;223.0;527.0;283.0;-450.0;191.0;316.0
421.0;-14.0;112;269.0;380.0;397.0;-82.0;-55.0;242.0
486.0;2.0;47;129.0;372.0;-20.0;-340.0;135.0;-95.0
475.0;-128.0;-15;195.0;562.0;273.0;-558.0;143.0;279.0
337.0;-4.0;-20;210.0;577.0;166.0;-381.0;382.0;284.0
490.0;0.0;-214;341.0;558.0;199.0;-377.0;406.0;308.0
277.0;56.0;252;114.0;509.0;220.0;-202.0;367.0;381.0
231.0;1.0;75;220.0;206.0;89.0;-197.0;131.0;200.0
263.0;-47.0;226;356.0;331.0;490.0;-125.0;228.0;338.0
328.0;-355.0;155;337.0;306.0;464.0;-42.0;237.0;173.0
217.0;-74.0;100;322.0;423.0;488.0;-150.0;-325.0;119.0
251.0;-36.0;98;259.0;215.0;31.0;-232.0;136.0;355.0
338.0;-39.0;-153;208.0;225.0;13.0;-201.0;163.0;643.0
638.0;-26.0;-11;73.0;850.0;133.0;-735.0;301.0;59.0
823.0;-2.0;14;79.0;669.0;205.0;-534.0;319.0;64.0
795.0;-7.0;19;70.0;641.0;215.0;-743.0;338.0;70.0
423.0;59.0;575;304.0;488.0;183.0;-523.0;376.0;213.0
558.0;-88.0;-118;142.0;250.0;45.0;-279.0;212.0;456.0
469.0;-46.0;-11;50.0;806.0;327.0;-689.0;35.0;27.0
333.0;-59.0;-13;261.0;426.0;214.0;-426.0;408.0;388.0
384.0;-24.0;-178;299.0;410.0;223.0;-312.0;276.0;419.0
402.0;-54.0;-37;192.0;427.0;160.0;-362.0;304.0;396.0
420.0;-166.0;15;239.0;391.0;158.0;-364.0;328.0;450.0
474.0;-184.0;11;231.0;407.0;168.0;-393.0;310.0;450.0
1229.0;-110.0;110;143.0;354.0;538.0;-18.0;-420.0;22.0
430.0;26.0;111;288.0;365.0;373.0;-136.0;32.0;159.0
515.0;-288.0;-17;232.0;350.0;134.0;-476.0;261.0;362.0
587.0;-142.0;-53;290.0;502.0;268.0;-360.0;395.0;429.0
245.0;-93.0;183;49.0;287.0;-50.0;-573.0;215.0;487.0
416.0;-141.0;200;-42.0;324.0;81.0;-446.0;262.0;422.0
589.0;-659.0;-43;300.0;550.0;283.0;-435.0;206.0;271.0
352.0;-605.0;58;261.0;302.0;465.0;-181.0;283.0;258.0
375.0;100.0;334;316.0;453.0;215.0;-367.0;197.0;228.0
617.0;-785.0;-419;-381.0;631.0;-451.0;-677.0;503.0;942.0
179.0;-214.0;35;180.0;351.0;363.0;-337.0;198.0;403.0
227.0;-173.0;29;222.0;349.0;162.0;-365.0;174.0;315.0
335.0;-408.0;83;277.0;359.0;703.0;-210.0;33.0;187.0
299.0;-114.0;28;288.0;403.0;628.0;-204.0;-322.0;282.0
349.0;34.0;5;306.0;370.0;328.0;-236.0;235.0;316.0
358.0;-541.0;39;438.0;232.0;269.0;-454.0;148.0;331.0
82.0;94.0;88;371.0;646.0;491.0;-232.0;-173.0;145.0
442.0;-116.0;58;241.0;385.0;178.0;-27.0;144.0;344.0
146.0;-12.0;97;313.0;358.0;474.0;41.0;-93.0;139.0
366.0;-143.0;248;114.0;332.0;214.0;14.0;51.0;337.0
373.0;-79.0;108;221.0;410.0;376.0;108.0;12.0;166.0
483.0;-264.0;58;369.0;415.0;140.0;42.0;320.0;258.0
438.0;-196.0;26;315.0;372.0;563.0;-110.0;177.0;271.0
633.0;-5.0;-33;211.0;630.0;238.0;-549.0;152.0;247.0
817.0;20.0;56;421.0;627.0;166.0;-807.0;20.0;238.0
645.0;-47.0;8;177.0;587.0;230.0;-519.0;125.0;257.0
555.0;20.0;-22;278.0;512.0;253.0;-558.0;120.0;283.0
563.0;16.0;9;301.0;583.0;246.0;-517.0;157.0;282.0
506.0;110.0;374;232.0;389.0;286.0;-249.0;263.0;204.0
305.0;39.0;234;333.0;325.0;423.0;-167.0;-82.0;285.0
388.0;25.0;309;239.0;461.0;141.0;-380.0;226.0;249.0
585.0;-22.0;22;340.0;544.0;257.0;-565.0;142.0;264.0
702.0;-96.0;21;235.0;575.0;246.0;-516.0;178.0;277.0
543.0;-145.0;13;130.0;507.0;211.0;-529.0;128.0;272.0
237.0;-129.0;17;145.0;557.0;203.0;-559.0;144.0;279.0
23.0;-133.0;-28;171.0;445.0;203.0;-566.0;113.0;295.0
152.0;-145.0;-6;125.0;453.0;204.0;-216.0;145.0;267.0
408.0;-114.0;10;239.0;479.0;197.0;-134.0;76.0;326.0
552.0;-284.0;80;537.0;148.0;306.0;-323.0;157.0;112.0
502.0;-118.0;-43;173.0;481.0;219.0;-244.0;82.0;356.0
275.0;-113.0;9;248.0;655.0;331.0;-394.0;206.0;332.0
494.0;-109.0;-59;211.0;563.0;278.0;-310.0;130.0;283.0
406.0;105.0;532;284.0;499.0;215.0;-354.0;152.0;221.0
519.0;-125.0;40;241.0;430.0;404.0;-410.0;99.0;338.0
427.0;-122.0;-24;238.0;442.0;378.0;-349.0;149.0;273.0
474.0;-123.0;-21;274.0;443.0;313.0;-223.0;115.0;357.0
110.0;-142.0;-32;376.0;288.0;439.0;-178.0;-54.0;266.0
114.0;-153.0;-7;343.0;274.0;475.0;-224.0;-11.0;284.0
576.0;-230.0;6;373.0;334.0;481.0;-316.0;-24.0;283.0
75.0;-313.0;19;252.0;291.0;477.0;-283.0;2.0;332.0
127.0;-202.0;-3;361.0;261.0;351.0;-352.0;-24.0;224.0
454.0;-282.0;-24;467.0;307.0;271.0;-218.0;164.0;190.0
170.0;70.0;-43;137.0;325.0;313.0;-417.0;214.0;453.0
292.0;-196.0;49;413.0;321.0;444.0;-380.0;38.0;294.0
330.0;-54.0;43;417.0;319.0;440.0;-330.0;84.0;315.0
255.0;-247.0;43;502.0;399.0;795.0;-468.0;93.0;388.0
358.0;33.0;-38;325.0;367.0;556.0;-58.0;-33.0;136.0
451.0;-90.0;235;133.0;442.0;404.0;-272.0;313.0;337.0
348.0;-19.0;111;154.0;390.0;367.0;-365.0;344.0;347.0
328.0;-145.0;-153;38.0;288.0;175.0;-470.0;378.0;277.0
49.0;-143.0;-322;219.0;215.0;286.0;-396.0;270.0;506.0
161.0;-227.0;43;521.0;349.0;493.0;-466.0;-39.0;355.0
135.0;-227.0;45;540.0;338.0;349.0;-276.0;-125.0;396.0
250.0;-98.0;62;186.0;344.0;388.0;-54.0;173.0;412.0
724.0;-234.0;-31;395.0;254.0;410.0;-506.0;164.0;376.0
487.0;-137.0;22;368.0;504.0;434.0;-380.0;208.0;379.0
298.0;48.0;32;386.0;429.0;400.0;-756.0;311.0;216.0
696.0;-228.0;18;175.0;460.0;462.0;-492.0;174.0;443.0
429.0;134.0;142;341.0;597.0;119.0;-100.0;195.0;337.0
479.0;293.0;374;220.0;464.0;283.0;-424.0;253.0;415.0
401.0;-66.0;254;295.0;357.0;590.0;-401.0;33.0;306.0
534.0;118.0;122;221.0;498.0;221.0;-221.0;268.0;246.0
693.0;-236.0;20;155.0;474.0;465.0;-503.0;180.0;426.0
698.0;-231.0;-12;174.0;464.0;472.0;-501.0;205.0;443.0
683.0;-225.0;22;162.0;484.0;468.0;-502.0;172.0;440.0
262.0;-6.0;236;277.0;423.0;61.0;-186.0;263.0;319.0
647.0;40.0;80;309.0;347.0;428.0;-133.0;298.0;381.0
698.0;-228.0;-29;164.0;476.0;468.0;-496.0;180.0;440.0
94.0;64.0;214;264.0;116.0;173.0;-634.0;180.0;350.0
700.0;-217.0;12;184.0;456.0;471.0;-490.0;201.0;441.0
107.0;-332.0;20;332.0;333.0;645.0;-738.0;56.0;217.0
326.0;-82.0;73;256.0;390.0;436.0;-352.0;24.0;174.0
681.0;-216.0;22;163.0;453.0;472.0;-487.0;175.0;447.0
525.0;2.0;37;438.0;352.0;398.0;-239.0;196.0;243.0
219.0;-110.0;69;276.0;362.0;173.0;-119.0;382.0;280.0
453.0;91.0;164;295.0;428.0;431.0;-367.0;217.0;301.0
126.0;60.0;-6;389.0;342.0;320.0;-217.0;55.0;322.0
209.0;-248.0;38;177.0;258.0;129.0;-261.0;-3.0;414.0
158.0;56.0;39;365.0;306.0;579.0;-693.0;28.0;290.0
576.0;-164.0;52;-182.0;511.0;329.0;-269.0;344.0;418.0
303.0;-13.0;-205;8.0;534.0;199.0;-161.0;254.0;379.0
690.0;-226.0;-20;177.0;477.0;469.0;-499.0;160.0;450.0
-20.0;8.0;8;355.0;539.0;225.0;-349.0;345.0;173.0
350.0;-353.0;10;319.0;378.0;532.0;-383.0;167.0;329.0
123.0;-381.0;-38;281.0;346.0;130.0;-358.0;354.0;349.0
247.0;-445.0;-20;342.0;320.0;201.0;-397.0;328.0;304.0
545.0;-202.0;425;61.0;248.0;234.0;-291.0;276.0;374.0
665.0;-278.0;-32;178.0;477.0;469.0;-513.0;193.0;452.0
243.0;-20.0;36;258.0;325.0;146.0;-481.0;301.0;328.0
133.0;129.0;15;364.0;243.0;234.0;-522.0;251.0;288.0
364.0;-460.0;12;220.0;539.0;399.0;-311.0;238.0;294.0
675.0;-362.0;-33;170.0;455.0;473.0;-503.0;160.0;447.0
254.0;-170.0;-17;191.0;434.0;350.0;-227.0;188.0;344.0
549.0;-97.0;0;175.0;405.0;280.0;-437.0;215.0;325.0
588.0;111.0;-13;164.0;425.0;444.0;-503.0;136.0;344.0
610.0;-93.0;1;191.0;406.0;269.0;-395.0;220.0;373.0
571.0;-104.0;0;164.0;399.0;275.0;-372.0;188.0;343.0
605.0;-118.0;12;215.0;433.0;249.0;-444.0;203.0;364.0
602.0;-132.0;13;211.0;414.0;267.0;-436.0;235.0;354.0
569.0;-115.0;7;221.0;422.0;253.0;-461.0;244.0;360.0
687.0;-301.0;3;176.0;502.0;485.0;-493.0;153.0;425.0
692.0;-307.0;35;173.0;499.0;482.0;-453.0;144.0;456.0
738.0;-137.0;31;-156.0;476.0;318.0;-248.0;448.0;293.0
266.0;-120.0;21;552.0;376.0;578.0;-251.0;114.0;340.0
294.0;347.0;-46;540.0;263.0;397.0;-213.0;125.0;155.0
232.0;-123.0;-67;536.0;210.0;256.0;-277.0;-29.0;220.0
331.0;-68.0;-92;409.0;306.0;241.0;-268.0;17.0;273.0
672.0;-286.0;31;164.0;473.0;493.0;-485.0;140.0;442.0
215.0;-8.0;466;342.0;193.0;254.0;-421.0;160.0;123.0
321.0;155.0;-64;333.0;291.0;321.0;-222.0;31.0;359.0
340.0;-24.0;-13;289.0;300.0;342.0;-230.0;87.0;392.0
214.0;335.0;-246;35.0;289.0;307.0;-245.0;106.0;438.0
314.0;-382.0;-11;130.0;301.0;268.0;-324.0;141.0;265.0
113.0;94.0;24;308.0;314.0;518.0;-419.0;-86.0;232.0
240.0;-247.0;84;307.0;355.0;218.0;-302.0;207.0;228.0
123.0;-105.0;-102;291.0;291.0;625.0;-466.0;-184.0;320.0
367.0;-309.0;-43;191.0;326.0;228.0;-291.0;147.0;262.0
327.0;93.0;-56;199.0;392.0;380.0;-300.0;173.0;327.0
160.0;65.0;47;289.0;369.0;459.0;-198.0;-165.0;185.0
424.0;11.0;254;252.0;308.0;317.0;-284.0;202.0;312.0
295.0;-109.0;3551;153.0;332.0;181.0;-351.0;229.0;348.0
816.0;-209.0;70;203.0;481.0;653.0;-598.0;122.0;447.0
256.0;-115.0;95;210.0;444.0;353.0;-246.0;133.0;344.0
272.0;-42.0;264;199.0;393.0;370.0;-266.0;169.0;272.0
231.0;88.0;-101;306.0;369.0;405.0;-355.0;122.0;329.0
279.0;76.0;64;401.0;86.0;408.0;-198.0;196.0;-50.0
168.0;-40.0;-49;310.0;-49.0;283.0;-310.0;226.0;421.0
220.0;6.0;110;158.0;375.0;315.0;-286.0;150.0;421.0
232.0;-374.0;36;-57.0;174.0;130.0;-207.0;136.0;319.0
322.0;-166.0;-14;374.0;428.0;302.0;-343.0;168.0;294.0
199.0;17.0;-4;343.0;291.0;374.0;-341.0;95.0;395.0
389.0;32.0;20;396.0;397.0;287.0;-223.0;205.0;343.0
213.0;27.0;-22;418.0;346.0;296.0;-254.0;98.0;415.0
435.0;-249.0;-21;312.0;400.0;443.0;-274.0;134.0;207.0
496.0;-258.0;300;258.0;486.0;596.0;-436.0;-188.0;121.0
382.0;11.0;23;292.0;388.0;284.0;-356.0;236.0;456.0
612.0;-101.0;958;356.0;665.0;307.0;-454.0;175.0;230.0
288.0;-24.0;110;271.0;433.0;95.0;-103.0;14.0;325.0
294.0;-1.0;-64;239.0;374.0;275.0;6.0;237.0;252.0
530.0;-12.0;130;241.0;337.0;167.0;125.0;275.0;230.0
660.0;33.0;21;260.0;354.0;333.0;142.0;229.0;238.0
391.0;8.0;43;301.0;399.0;274.0;-351.0;210.0;449.0
322.0;19.0;33;323.0;400.0;264.0;-348.0;196.0;415.0
311.0;27.0;-5;328.0;382.0;259.0;-344.0;234.0;437.0
337.0;37.0;5;309.0;385.0;278.0;-328.0;212.0;419.0
200.0;-547.0;193;305.0;294.0;194.0;-294.0;171.0;213.0
209.0;8.0;139;389.0;44.0;68.0;-309.0;-31.0;53.0
316.0;6.0;-5;295.0;380.0;279.0;-328.0;209.0;415.0
305.0;0.0;-6;282.0;397.0;271.0;-331.0;212.0;411.0
208.0;-365.0;301;229.0;267.0;364.0;-117.0;387.0;176.0
122.0;-90.0;-136;-65.0;296.0;514.0;-77.0;73.0;121.0
307.0;9.0;-42;289.0;387.0;264.0;-318.0;188.0;394.0
284.0;32.0;-17;279.0;376.0;274.0;-338.0;202.0;409.0
338.0;20.0;3;274.0;386.0;277.0;-284.0;207.0;358.0
545.0;50.0;427;279.0;448.0;164.0;-161.0;238.0;227.0
543.0;146.0;473;260.0;521.0;137.0;-317.0;289.0;257.0
302.0;22.0;9;289.0;384.0;278.0;-290.0;191.0;369.0
274.0;19.0;47;272.0;385.0;285.0;-380.0;231.0;356.0
364.0;-79.0;97;322.0;428.0;600.0;-140.0;-149.0;132.0
444.0;-19.0;577;293.0;391.0;245.0;-403.0;222.0;233.0
284.0;39.0;7;333.0;387.0;290.0;-382.0;223.0;385.0
367.0;-103.0;38;311.0;316.0;636.0;-263.0;-130.0;171.0
260.0;3.0;-12;380.0;408.0;324.0;-344.0;217.0;384.0
364.0;27.0;3;387.0;420.0;317.0;-334.0;153.0;404.0
307.0;3.0;12;327.0;416.0;326.0;-328.0;164.0;389.0
476.0;216.0;481;202.0;448.0;193.0;-376.0;338.0;257.0
359.0;20.0;2;317.0;388.0;322.0;-314.0;195.0;379.0
386.0;36.0;-10;288.0;415.0;342.0;-347.0;192.0;360.0
465.0;-298.0;-155;304.0;248.0;472.0;-96.0;-35.0;256.0
478.0;4.0;248;330.0;423.0;283.0;-154.0;159.0;222.0
270.0;-183.0;46;173.0;413.0;177.0;-308.0;295.0;422.0
324.0;-174.0;14;152.0;372.0;138.0;-357.0;303.0;438.0
344.0;-65.0;84;272.0;450.0;571.0;-54.0;-7.0;211.0
311.0;9.0;33;317.0;383.0;301.0;-319.0;130.0;409.0
247.0;25.0;7;344.0;375.0;335.0;-357.0;132.0;400.0
260.0;-154.0;119;274.0;487.0;444.0;-338.0;-87.0;195.0
313.0;91.0;235;216.0;453.0;244.0;-325.0;255.0;216.0
290.0;-165.0;-21;143.0;394.0;160.0;-350.0;274.0;413.0
280.0;-189.0;-16;142.0;387.0;163.0;-327.0;267.0;435.0
272.0;-156.0;-11;143.0;378.0;164.0;-318.0;256.0;417.0
305.0;-164.0;29;145.0;393.0;162.0;-297.0;285.0;411.0
247.0;-159.0;12;154.0;362.0;170.0;-367.0;232.0;438.0
283.0;-205.0;15;134.0;437.0;159.0;-331.0;275.0;434.0
536.0;-108.0;107;316.0;481.0;300.0;-71.0;263.0;190.0
284.0;-166.0;-13;145.0;370.0;170.0;-326.0;285.0;430.0
316.0;-154.0;23;137.0;381.0;169.0;-327.0;265.0;429.0
337.0;-178.0;17;144.0;378.0;171.0;-336.0;255.0;413.0
349.0;-268.0;55;164.0;393.0;161.0;-345.0;277.0;425.0
360.0;-343.0;34;142.0;394.0;163.0;-339.0;256.0;421.0
461.0;95.0;178;275.0;405.0;224.0;9.0;213.0;136.0
527.0;48.0;119;295.0;362.0;119.0;-231.0;263.0;232.0
336.0;-92.0;1;163.0;377.0;156.0;-349.0;262.0;429.0
365.0;-86.0;21;152.0;379.0;150.0;-344.0;284.0;435.0
398.0;-72.0;20;137.0;408.0;167.0;-304.0;276.0;434.0
348.0;-55.0;7;115.0;400.0;151.0;-327.0;253.0;435.0
320.0;-15.0;17;162.0;353.0;191.0;-341.0;252.0;441.0
389.0;8.0;70;306.0;404.0;385.0;-276.0;133.0;272.0
400.0;-11.0;11;190.0;385.0;271.0;-253.0;252.0;461.0
419.0;108.0;-121;162.0;405.0;333.0;-180.0;227.0;487.0
230.0;63.0;-33;313.0;369.0;598.0;-164.0;77.0;288.0
294.0;8.0;14;347.0;352.0;339.0;-350.0;132.0;398.0
400.0;16.0;32;310.0;408.0;322.0;-312.0;157.0;406.0
348.0;21.0;195;358.0;393.0;180.0;-314.0;234.0;222.0
311.0;-3.0;14;308.0;386.0;346.0;-349.0;156.0;392.0
288.0;18.0;16;307.0;391.0;342.0;-355.0;153.0;381.0
576.0;72.0;336;28.0;483.0;379.0;-714.0;178.0;396.0
398.0;6.0;7;304.0;397.0;388.0;-329.0;170.0;375.0
544.0;65.0;284;83.0;547.0;389.0;-822.0;135.0;494.0
313.0;-253.0;157;353.0;325.0;469.0;-102.0;-321.0;218.0
463.0;137.0;510;489.0;372.0;172.0;-330.0;264.0;325.0
331.0;1.0;34;364.0;366.0;408.0;-318.0;120.0;367.0
326.0;27.0;24;360.0;379.0;401.0;-306.0;128.0;334.0
421.0;-23.0;492;377.0;369.0;255.0;-188.0;182.0;161.0
327.0;-1.0;29;352.0;370.0;391.0;-303.0;112.0;354.0
412.0;-17.0;-110;-151.0;797.0;324.0;-642.0;226.0;98.0
927.0;-36.0;-31;413.0;644.0;270.0;-509.0;251.0;197.0
692.0;-41.0;-46;241.0;573.0;152.0;-493.0;394.0;233.0
669.0;34.0;-16;119.0;587.0;178.0;-586.0;417.0;256.0
682.0;92.0;-22;-10.0;662.0;24.0;-487.0;459.0;284.0
311.0;46.0;6;374.0;381.0;399.0;-319.0;122.0;367.0
307.0;-148.0;-21;361.0;398.0;418.0;-348.0;116.0;339.0
394.0;-184.0;3;374.0;394.0;391.0;-336.0;117.0;335.0
617.0;-112.0;4;444.0;643.0;440.0;-500.0;111.0;223.0
508.0;-81.0;1;431.0;632.0;466.0;-467.0;-17.0;185.0
336.0;-54.0;95;251.0;428.0;309.0;7.0;93.0;182.0
344.0;185.0;302;404.0;379.0;170.0;-385.0;318.0;294.0
544.0;7.0;183;276.0;513.0;129.0;-356.0;283.0;268.0
511.0;-74.0;24;432.0;697.0;469.0;-475.0;3.0;191.0
555.0;-303.0;-22;443.0;707.0;541.0;-476.0;31.0;167.0
415.0;-200.0;-15;365.0;365.0;358.0;-342.0;142.0;322.0
82.0;-368.0;59;335.0;368.0;660.0;-291.0;-102.0;130.0
449.0;-33.0;378;265.0;438.0;71.0;-323.0;356.0;313.0
450.0;-20.0;12;527.0;646.0;461.0;-332.0;-55.0;73.0
378.0;-125.0;27;327.0;458.0;380.0;-381.0;164.0;382.0
528.0;-421.0;-21;464.0;787.0;210.0;-389.0;-3.0;317.0
185.0;-371.0;234;362.0;330.0;494.0;-409.0;-6.0;182.0
427.0;-28.0;105;392.0;392.0;253.0;-177.0;218.0;192.0
459.0;-365.0;-281;310.0;615.0;451.0;-559.0;184.0;234.0
815.0;13.0;55;116.0;776.0;191.0;-759.0;276.0;475.0
107.0;-362.0;144;384.0;340.0;613.0;-415.0;-7.0;194.0
325.0;-221.0;152;361.0;438.0;354.0;-291.0;-15.0;187.0
440.0;-99.0;246;233.0;772.0;435.0;-406.0;286.0;251.0
399.0;-109.0;126;330.0;660.0;348.0;-404.0;187.0;210.0
395.0;-122.0;229;265.0;607.0;234.0;-445.0;-32.0;151.0
272.0;-4.0;-17;161.0;620.0;531.0;-437.0;94.0;397.0
822.0;17.0;62;158.0;744.0;223.0;-780.0;297.0;466.0
472.0;-9.0;53;280.0;503.0;113.0;-387.0;380.0;107.0
778.0;-124.0;-99;342.0;402.0;247.0;-430.0;424.0;91.0
514.0;-5.0;-128;342.0;381.0;160.0;-691.0;222.0;214.0
207.0;-417.0;-94;382.0;459.0;327.0;-384.0;235.0;260.0
375.0;-41.0;-58;380.0;437.0;172.0;-267.0;329.0;265.0
399.0;-497.0;11;313.0;462.0;189.0;-339.0;301.0;299.0
286.0;-491.0;33;278.0;418.0;236.0;-420.0;263.0;282.0
262.0;-614.0;13;290.0;403.0;241.0;-400.0;239.0;253.0
220.0;141.0;-443;105.0;291.0;261.0;-369.0;220.0;281.0
889.0;-6.0;49;182.0;769.0;225.0;-678.0;348.0;438.0
139.0;-46.0;141;329.0;304.0;506.0;-525.0;41.0;123.0
