InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;Accelerometer LWR accY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RLA Quaternion4;Accelerometer LUA_ accY
572.0;-262.0;727.0;90.0;-441.0;326.0;-294.0;-277.0;795.0
591.0;-536.0;842.0;77.0;136.0;653.0;106.0;-732.0;914.0
305.0;-498.0;468.0;-1060.0;-1255.0;768.0;-501.0;-776.0;571.0
589.0;-540.0;870.0;88.0;97.0;658.0;131.0;-756.0;935.0
625.0;-427.0;892.0;-204.0;-444.0;551.0;-98.0;-658.0;754.0
649.0;-541.0;726.0;-130.0;-331.0;686.0;-46.0;-713.0;1041.0
584.0;-539.0;858.0;67.0;234.0;659.0;142.0;-767.0;912.0
625.0;-415.0;1027.0;-202.0;-452.0;593.0;217.0;-799.0;954.0
353.0;-13.0;981.0;-317.0;160.0;224.0;107.0;152.0;1122.0
602.0;-511.0;895.0;1.0;-433.0;621.0;42.0;-568.0;952.0
437.0;13.0;757.0;-340.0;9.0;283.0;-123.0;59.0;831.0
-63.0;-187.0;950.0;342.0;135.0;111.0;135.0;-459.0;1020.0
621.0;-386.0;1089.0;-601.0;185.0;540.0;94.0;-489.0;1055.0
-246.0;6.0;711.0;-229.0;96.0;-104.0;-149.0;-104.0;821.0
-172.0;-120.0;958.0;-1152.0;-733.0;-25.0;198.0;-253.0;1051.0
-104.0;-171.0;409.0;-460.0;-1235.0;71.0;36.0;-278.0;624.0
-144.0;10.0;615.0;-263.0;-384.0;-6.0;223.0;-404.0;823.0
559.0;-527.0;880.0;-79.0;41.0;641.0;120.0;-787.0;951.0
-209.0;-12.0;557.0;-165.0;-776.0;-66.0;187.0;-359.0;714.0
-98.0;44.0;666.0;68.0;-377.0;-8.0;293.0;-467.0;872.0
-97.0;48.0;682.0;128.0;14.0;-12.0;286.0;-467.0;886.0
-101.0;57.0;644.0;169.0;-14.0;-21.0;287.0;-467.0;845.0
-103.0;71.0;632.0;213.0;510.0;-36.0;277.0;-472.0;861.0
421.0;-122.0;840.0;-197.0;-568.0;267.0;165.0;-140.0;925.0
415.0;-123.0;794.0;-160.0;-348.0;271.0;147.0;-146.0;919.0
-87.0;-267.0;986.0;-634.0;-654.0;161.0;39.0;-428.0;1103.0
443.0;-117.0;742.0;-642.0;143.0;423.0;300.0;-48.0;1088.0
447.0;-361.0;1064.0;-307.0;-367.0;484.0;-346.0;-88.0;958.0
462.0;-385.0;889.0;-64.0;-414.0;497.0;-239.0;13.0;742.0
580.0;-400.0;969.0;-103.0;-93.0;579.0;-14.0;-596.0;838.0
659.0;-517.0;849.0;-884.0;-627.0;609.0;65.0;-747.0;915.0
-108.0;80.0;707.0;80.0;230.0;-45.0;299.0;-502.0;878.0
-114.0;81.0;661.0;82.0;159.0;-46.0;300.0;-509.0;849.0
-120.0;82.0;612.0;13.0;-265.0;-48.0;257.0;-519.0;867.0
645.0;-591.0;414.0;-189.0;-277.0;804.0;-338.0;-761.0;862.0
363.0;-614.0;425.0;-388.0;97.0;756.0;-332.0;-807.0;657.0
409.0;-562.0;698.0;-51.0;5.0;695.0;-68.0;-864.0;825.0
410.0;-557.0;697.0;-30.0;1.0;690.0;-84.0;-864.0;826.0
410.0;-557.0;706.0;-67.0;5.0;690.0;-67.0;-864.0;850.0
623.0;-627.0;559.0;138.0;98.0;768.0;-249.0;-797.0;826.0
-119.0;83.0;640.0;62.0;-471.0;-47.0;265.0;-530.0;819.0
346.0;41.0;1167.0;-18.0;473.0;344.0;157.0;180.0;1061.0
-112.0;81.0;672.0;-4.0;-121.0;-43.0;271.0;-568.0;911.0
405.0;-555.0;699.0;-60.0;-77.0;693.0;-95.0;-865.0;859.0
-31.0;55.0;785.0;-61.0;808.0;144.0;-421.0;-460.0;940.0
-43.0;57.0;775.0;-65.0;406.0;141.0;-454.0;-526.0;968.0
-73.0;70.0;832.0;-12.0;-17.0;119.0;-438.0;-585.0;943.0
561.0;-239.0;833.0;309.0;-416.0;376.0;331.0;-353.0;911.0
61.0;205.0;664.0;399.0;-1459.0;-108.0;246.0;502.0;763.0
-67.0;75.0;800.0;-9.0;155.0;124.0;-444.0;-632.0;940.0
537.0;-112.0;766.0;-171.0;-51.0;225.0;178.0;-238.0;763.0
533.0;-117.0;736.0;-187.0;-479.0;236.0;229.0;-235.0;771.0
524.0;-79.0;954.0;-591.0;-115.0;245.0;62.0;-119.0;1076.0
-124.0;78.0;573.0;-54.0;-50.0;-42.0;245.0;-553.0;760.0
418.0;-142.0;565.0;809.0;906.0;275.0;41.0;-98.0;629.0
-89.0;73.0;590.0;-41.0;271.0;-30.0;275.0;-511.0;834.0
402.0;-554.0;706.0;-9.0;-32.0;694.0;-73.0;-865.0;874.0
401.0;-554.0;720.0;-31.0;-29.0;692.0;-90.0;-865.0;867.0
-60.0;65.0;463.0;45.0;554.0;-11.0;275.0;-501.0;816.0
294.0;63.0;584.0;247.0;404.0;42.0;-56.0;206.0;854.0
315.0;103.0;1086.0;604.0;389.0;-47.0;26.0;171.0;874.0
-46.0;67.0;743.0;-66.0;-188.0;152.0;-487.0;-663.0;880.0
-29.0;85.0;803.0;-286.0;26.0;134.0;-437.0;-696.0;928.0
312.0;90.0;879.0;-210.0;-340.0;112.0;63.0;-25.0;930.0
385.0;25.0;906.0;352.0;382.0;95.0;-26.0;-52.0;973.0
-123.0;109.0;838.0;-383.0;-400.0;90.0;-460.0;-694.0;1027.0
567.0;-532.0;883.0;15.0;168.0;647.0;138.0;-782.0;937.0
-191.0;-108.0;832.0;-170.0;-130.0;-75.0;-142.0;-770.0;978.0
535.0;-200.0;1186.0;-462.0;-226.0;391.0;31.0;-218.0;1051.0
-140.0;398.0;609.0;1189.0;1139.0;-324.0;-58.0;570.0;574.0
217.0;15.0;467.0;-904.0;-878.0;190.0;82.0;-143.0;528.0
-312.0;25.0;692.0;268.0;101.0;-140.0;-158.0;-8.0;807.0
386.0;8.0;1255.0;-169.0;29.0;179.0;26.0;97.0;1032.0
459.0;-260.0;670.0;50.0;-235.0;344.0;-117.0;-138.0;1021.0
104.0;180.0;822.0;568.0;761.0;-68.0;-19.0;418.0;1064.0
247.0;17.0;873.0;1795.0;503.0;191.0;42.0;229.0;796.0
334.0;-445.0;964.0;164.0;-1127.0;440.0;-249.0;4.0;948.0
-140.0;9.0;790.0;-603.0;-877.0;15.0;-315.0;-389.0;936.0
255.0;14.0;768.0;1088.0;884.0;154.0;-3.0;330.0;631.0
-12.0;290.0;870.0;2525.0;191.0;-185.0;-92.0;615.0;735.0
209.0;59.0;696.0;360.0;-246.0;101.0;133.0;273.0;703.0
409.0;-28.0;1090.0;178.0;100.0;143.0;-66.0;-32.0;1290.0
142.0;205.0;947.0;-1439.0;-736.0;-78.0;35.0;495.0;1141.0
480.0;-228.0;858.0;991.0;-637.0;375.0;-80.0;-197.0;980.0
152.0;-643.0;-351.0;-191.0;651.0;602.0;87.0;-856.0;-97.0
280.0;-437.0;883.0;-39.0;216.0;456.0;-407.0;-216.0;935.0
301.0;-439.0;786.0;72.0;-237.0;469.0;-405.0;-224.0;908.0
-91.0;381.0;638.0;994.0;-83.0;-187.0;-38.0;597.0;670.0
368.0;104.0;953.0;-757.0;-325.0;56.0;60.0;127.0;1097.0
198.0;-38.0;961.0;-611.0;-830.0;209.0;-69.0;379.0;1067.0
87.0;-727.0;-522.0;7.0;-1431.0;651.0;62.0;-858.0;-199.0
-25.0;-93.0;606.0;-49.0;465.0;83.0;287.0;-364.0;862.0
55.0;199.0;733.0;-1322.0;-246.0;-74.0;-31.0;527.0;832.0
360.0;-21.0;1000.0;174.0;506.0;142.0;-5.0;-6.0;902.0
-258.0;-164.0;612.0;13.0;-392.0;-26.0;419.0;-49.0;706.0
127.0;-710.0;-566.0;-1009.0;-525.0;794.0;-296.0;-765.0;-403.0
-65.0;-91.0;591.0;-32.0;-538.0;5.0;44.0;-422.0;812.0
28.0;20.0;501.0;-13.0;438.0;146.0;92.0;-447.0;749.0
-270.0;-165.0;587.0;-125.0;-300.0;-23.0;329.0;-22.0;756.0
329.0;-409.0;1015.0;253.0;-140.0;408.0;-229.0;-338.0;1071.0
536.0;-611.0;937.0;328.0;356.0;669.0;-19.0;-794.0;1018.0
-275.0;-159.0;617.0;-174.0;-235.0;-33.0;374.0;-13.0;752.0
-276.0;-155.0;636.0;-155.0;-122.0;-38.0;435.0;-10.0;679.0
-453.0;-5.0;655.0;313.0;386.0;-169.0;273.0;196.0;787.0
-284.0;-145.0;707.0;-223.0;-160.0;-54.0;356.0;-26.0;701.0
536.0;-617.0;856.0;73.0;-72.0;684.0;-7.0;-789.0;945.0
275.0;74.0;911.0;-412.0;-36.0;127.0;119.0;308.0;1106.0
533.0;-617.0;877.0;49.0;-19.0;685.0;-9.0;-788.0;963.0
531.0;-618.0;905.0;22.0;47.0;688.0;19.0;-797.0;979.0
178.0;351.0;502.0;241.0;-616.0;-234.0;-227.0;193.0;722.0
321.0;-415.0;1001.0;-26.0;-445.0;424.0;-195.0;-321.0;1068.0
-203.0;466.0;718.0;-407.0;-293.0;-751.0;-588.0;707.0;645.0
-33.0;337.0;666.0;-311.0;245.0;9.0;23.0;586.0;612.0
306.0;80.0;1502.0;183.0;391.0;-33.0;-38.0;158.0;1221.0
351.0;9.0;700.0;-357.0;-1099.0;140.0;154.0;71.0;785.0
-361.0;219.0;648.0;-177.0;-147.0;-150.0;-430.0;235.0;867.0
532.0;-617.0;881.0;-54.0;85.0;690.0;25.0;-800.0;970.0
435.0;-74.0;1200.0;176.0;321.0;229.0;-90.0;-136.0;1054.0
418.0;-60.0;1392.0;-406.0;61.0;254.0;5.0;-58.0;1271.0
442.0;-47.0;1291.0;307.0;85.0;70.0;-111.0;-148.0;929.0
444.0;-38.0;931.0;304.0;171.0;61.0;-189.0;-153.0;755.0
447.0;-34.0;849.0;404.0;84.0;61.0;-234.0;-158.0;1120.0
532.0;-617.0;881.0;-36.0;29.0;689.0;24.0;-801.0;963.0
494.0;-70.0;1059.0;669.0;302.0;243.0;63.0;-178.0;945.0
451.0;20.0;1226.0;-233.0;-175.0;130.0;40.0;-7.0;1053.0
351.0;-392.0;1003.0;-155.0;-21.0;432.0;-114.0;-310.0;1049.0
238.0;-433.0;885.0;263.0;1207.0;443.0;-410.0;-164.0;1008.0
521.0;-137.0;1195.0;535.0;323.0;417.0;31.0;-190.0;1634.0
438.0;-101.0;1494.0;-67.0;136.0;202.0;-43.0;-126.0;930.0
321.0;-388.0;961.0;-184.0;-507.0;442.0;-81.0;-273.0;1020.0
268.0;-390.0;1089.0;-25.0;222.0;431.0;-75.0;-212.0;1063.0
437.0;-15.0;1035.0;-151.0;-57.0;166.0;141.0;63.0;1083.0
384.0;61.0;1051.0;-194.0;-311.0;66.0;70.0;170.0;1348.0
253.0;124.0;834.0;61.0;-113.0;-18.0;403.0;297.0;818.0
128.0;161.0;1203.0;429.0;379.0;-66.0;-25.0;408.0;1297.0
23.0;20.0;508.0;128.0;95.0;147.0;88.0;-467.0;715.0
307.0;-337.0;833.0;-559.0;333.0;413.0;-75.0;-25.0;900.0
94.0;211.0;1032.0;-323.0;-289.0;-61.0;98.0;576.0;1383.0
305.0;-325.0;858.0;-537.0;101.0;411.0;-63.0;-21.0;895.0
625.0;-116.0;733.0;-215.0;218.0;281.0;144.0;-223.0;828.0
571.0;-45.0;913.0;-764.0;-49.0;209.0;213.0;-185.0;939.0
571.0;-39.0;912.0;-630.0;-179.0;203.0;191.0;-181.0;933.0
397.0;-605.0;952.0;-105.0;-6.0;670.0;91.0;-931.0;974.0
56.0;-650.0;-429.0;-43.0;18.0;612.0;121.0;-872.0;-138.0
268.0;-44.0;1017.0;504.0;-204.0;241.0;-370.0;272.0;1084.0
-142.0;-178.0;910.0;-843.0;35.0;55.0;56.0;-520.0;1180.0
415.0;-87.0;754.0;-623.0;-1685.0;284.0;217.0;-40.0;890.0
-551.0;162.0;794.0;-456.0;14.0;-297.0;-30.0;301.0;821.0
482.0;-543.0;845.0;271.0;-982.0;581.0;-24.0;-774.0;936.0
-173.0;-134.0;932.0;1144.0;1449.0;-19.0;-145.0;-263.0;848.0
535.0;-630.0;814.0;99.0;-190.0;745.0;-64.0;-856.0;868.0
-624.0;160.0;935.0;1.0;-74.0;-326.0;53.0;160.0;981.0
663.0;-441.0;812.0;-137.0;287.0;634.0;194.0;-818.0;784.0
570.0;-639.0;887.0;150.0;91.0;685.0;20.0;-852.0;951.0
565.0;-638.0;887.0;-263.0;-248.0;688.0;33.0;-852.0;989.0
490.0;-456.0;883.0;475.0;232.0;499.0;310.0;-793.0;658.0
552.0;-627.0;903.0;265.0;44.0;675.0;9.0;-851.0;957.0
-374.0;379.0;1007.0;-26.0;-12.0;-451.0;-68.0;338.0;1000.0
