InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;Accelerometer LWR accY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RLA Quaternion4;Accelerometer LUA_ accY
572.0;-262.0;727.0;90.0;-441.0;326.0;-294.0;-277.0;795.0
591.0;-536.0;842.0;77.0;136.0;653.0;106.0;-732.0;914.0
554.0;-382.0;714.0;-158.0;-576.0;279.0;-322.0;-542.0;1004.0
589.0;-540.0;870.0;88.0;97.0;658.0;131.0;-756.0;935.0
625.0;-427.0;892.0;-204.0;-444.0;551.0;-98.0;-658.0;754.0
649.0;-541.0;726.0;-130.0;-331.0;686.0;-46.0;-713.0;1041.0
584.0;-539.0;858.0;67.0;234.0;659.0;142.0;-767.0;912.0
-196.0;523.0;970.0;184.0;385.0;-515.0;-126.0;715.0;1116.0
-73.0;390.0;877.0;111.0;93.0;-283.0;-21.0;633.0;952.0
-49.0;534.0;877.0;-19.0;-101.0;-519.0;-13.0;849.0;949.0
-77.0;390.0;881.0;-45.0;-23.0;-291.0;1.0;653.0;962.0
-78.0;388.0;877.0;-92.0;31.0;-287.0;-2.0;648.0;968.0
-79.0;386.0;869.0;37.0;49.0;-285.0;-14.0;648.0;956.0
-80.0;394.0;887.0;-35.0;213.0;-293.0;12.0;643.0;980.0
-82.0;383.0;900.0;-157.0;-153.0;-281.0;-25.0;648.0;983.0
-78.0;383.0;874.0;-42.0;-25.0;-281.0;-25.0;645.0;981.0
-245.0;516.0;922.0;-333.0;-31.0;-491.0;-42.0;769.0;1141.0
559.0;-527.0;880.0;-79.0;41.0;641.0;120.0;-787.0;951.0
409.0;-561.0;877.0;-290.0;-463.0;676.0;167.0;-899.0;948.0
390.0;-551.0;856.0;-674.0;119.0;656.0;100.0;-911.0;925.0
656.0;-405.0;1217.0;-462.0;-250.0;591.0;76.0;-672.0;890.0
653.0;-435.0;869.0;544.0;-377.0;614.0;102.0;-716.0;835.0
490.0;-133.0;1074.0;662.0;391.0;306.0;54.0;-127.0;962.0
421.0;-122.0;840.0;-197.0;-568.0;267.0;165.0;-140.0;925.0
415.0;-123.0;794.0;-160.0;-348.0;271.0;147.0;-146.0;919.0
395.0;-128.0;918.0;-512.0;-413.0;281.0;49.0;-186.0;968.0
358.0;-614.0;595.0;368.0;172.0;808.0;-245.0;-828.0;792.0
447.0;-361.0;1064.0;-307.0;-367.0;484.0;-346.0;-88.0;958.0
462.0;-385.0;889.0;-64.0;-414.0;497.0;-239.0;13.0;742.0
580.0;-400.0;969.0;-103.0;-93.0;579.0;-14.0;-596.0;838.0
589.0;-415.0;810.0;-355.0;-484.0;582.0;-122.0;-585.0;1155.0
-203.0;-92.0;856.0;-661.0;132.0;-97.0;-54.0;-770.0;999.0
603.0;-532.0;873.0;-216.0;250.0;698.0;-373.0;-858.0;939.0
410.0;-591.0;595.0;-114.0;-472.0;737.0;-165.0;-877.0;823.0
410.0;-584.0;673.0;-146.0;-217.0;725.0;-138.0;-876.0;893.0
411.0;-567.0;687.0;-100.0;-45.0;701.0;-104.0;-867.0;811.0
409.0;-562.0;698.0;-51.0;5.0;695.0;-68.0;-864.0;825.0
410.0;-557.0;697.0;-30.0;1.0;690.0;-84.0;-864.0;826.0
410.0;-557.0;706.0;-67.0;5.0;690.0;-67.0;-864.0;850.0
409.0;-556.0;703.0;-3.0;-19.0;693.0;-95.0;-865.0;845.0
234.0;-542.0;797.0;-26.0;391.0;765.0;-549.0;-682.0;599.0
33.0;-28.0;653.0;-836.0;-648.0;208.0;-405.0;-374.0;852.0
-31.0;55.0;785.0;-61.0;808.0;144.0;-421.0;-460.0;940.0
405.0;-555.0;699.0;-60.0;-77.0;693.0;-95.0;-865.0;859.0
-43.0;57.0;775.0;-65.0;406.0;141.0;-454.0;-526.0;968.0
-66.0;69.0;778.0;-75.0;332.0;121.0;-445.0;-612.0;924.0
-73.0;70.0;832.0;-12.0;-17.0;119.0;-438.0;-585.0;943.0
-82.0;74.0;826.0;-77.0;-113.0;115.0;-429.0;-614.0;930.0
267.0;58.0;747.0;-120.0;-598.0;91.0;201.0;98.0;825.0
-67.0;75.0;800.0;-9.0;155.0;124.0;-444.0;-632.0;940.0
537.0;-112.0;766.0;-171.0;-51.0;225.0;178.0;-238.0;763.0
533.0;-117.0;736.0;-187.0;-479.0;236.0;229.0;-235.0;771.0
524.0;-79.0;954.0;-591.0;-115.0;245.0;62.0;-119.0;1076.0
494.0;-70.0;1059.0;669.0;302.0;243.0;63.0;-178.0;945.0
489.0;-164.0;498.0;285.0;525.0;300.0;-4.0;-202.0;590.0
486.0;-146.0;750.0;-89.0;-1075.0;311.0;130.0;-180.0;740.0
402.0;-554.0;706.0;-9.0;-32.0;694.0;-73.0;-865.0;874.0
401.0;-554.0;720.0;-31.0;-29.0;692.0;-90.0;-865.0;867.0
328.0;-6.0;745.0;182.0;876.0;165.0;-7.0;172.0;795.0
359.0;90.0;660.0;133.0;311.0;-44.0;-89.0;127.0;1053.0
363.0;93.0;1105.0;434.0;374.0;-43.0;19.0;109.0;935.0
-46.0;67.0;743.0;-66.0;-188.0;152.0;-487.0;-663.0;880.0
-29.0;85.0;803.0;-286.0;26.0;134.0;-437.0;-696.0;928.0
191.0;160.0;1404.0;49.0;-185.0;11.0;-33.0;378.0;1128.0
-91.0;381.0;638.0;994.0;-83.0;-187.0;-38.0;597.0;670.0
-123.0;109.0;838.0;-383.0;-400.0;90.0;-460.0;-694.0;1027.0
161.0;157.0;770.0;304.0;509.0;-108.0;-6.0;391.0;943.0
-191.0;-108.0;832.0;-170.0;-130.0;-75.0;-142.0;-770.0;978.0
96.0;210.0;856.0;-543.0;-229.0;-61.0;110.0;573.0;1153.0
94.0;211.0;1032.0;-323.0;-289.0;-61.0;98.0;576.0;1383.0
-152.0;-115.0;802.0;541.0;36.0;-40.0;-235.0;-798.0;918.0
407.0;-617.0;244.0;16.0;240.0;777.0;-185.0;-547.0;538.0
402.0;-619.0;286.0;-8.0;167.0;776.0;-184.0;-530.0;638.0
32.0;153.0;706.0;395.0;-410.0;31.0;-680.0;-660.0;882.0
224.0;155.0;825.0;231.0;457.0;-41.0;-67.0;258.0;969.0
262.0;90.0;943.0;544.0;127.0;14.0;21.0;159.0;758.0
392.0;-624.0;211.0;-82.0;-10.0;781.0;-273.0;-516.0;588.0
-161.0;36.0;692.0;-593.0;-634.0;2.0;-278.0;-375.0;839.0
294.0;63.0;584.0;247.0;404.0;42.0;-56.0;206.0;854.0
306.0;80.0;1502.0;183.0;391.0;-33.0;-38.0;158.0;1221.0
354.0;35.0;815.0;81.0;-250.0;80.0;138.0;39.0;764.0
53.0;-111.0;404.0;530.0;519.0;170.0;424.0;-430.0;816.0
368.0;104.0;953.0;-757.0;-325.0;56.0;60.0;127.0;1097.0
363.0;-614.0;425.0;-388.0;97.0;756.0;-332.0;-807.0;657.0
20.0;-113.0;252.0;-496.0;215.0;169.0;334.0;-369.0;578.0
359.0;73.0;1381.0;238.0;470.0;-17.0;-43.0;118.0;1137.0
365.0;-611.0;396.0;-485.0;31.0;748.0;-313.0;-812.0;652.0
49.0;-70.0;249.0;-914.0;-231.0;156.0;313.0;-305.0;603.0
346.0;99.0;1087.0;-649.0;-332.0;75.0;47.0;247.0;960.0
37.0;-39.0;308.0;-821.0;-624.0;124.0;181.0;-254.0;666.0
-80.0;-138.0;305.0;110.0;-811.0;85.0;96.0;-290.0;892.0
-140.0;9.0;790.0;-603.0;-877.0;15.0;-315.0;-389.0;936.0
344.0;59.0;788.0;-781.0;-185.0;12.0;97.0;110.0;771.0
-206.0;-180.0;461.0;-362.0;-931.0;-2.0;365.0;-154.0;661.0
-258.0;-164.0;612.0;13.0;-392.0;-26.0;419.0;-49.0;706.0
-88.0;-41.0;298.0;-539.0;-213.0;49.0;-386.0;-427.0;550.0
-65.0;-91.0;591.0;-32.0;-538.0;5.0;44.0;-422.0;812.0
315.0;103.0;1086.0;604.0;389.0;-47.0;26.0;171.0;874.0
-270.0;-165.0;587.0;-125.0;-300.0;-23.0;329.0;-22.0;756.0
536.0;-611.0;937.0;328.0;356.0;669.0;-19.0;-794.0;1018.0
543.0;-613.0;845.0;81.0;176.0;678.0;8.0;-791.0;943.0
-275.0;-159.0;617.0;-174.0;-235.0;-33.0;374.0;-13.0;752.0
-276.0;-155.0;636.0;-155.0;-122.0;-38.0;435.0;-10.0;679.0
-274.0;-151.0;608.0;53.0;138.0;-43.0;133.0;-21.0;819.0
-284.0;-145.0;707.0;-223.0;-160.0;-54.0;356.0;-26.0;701.0
536.0;-617.0;856.0;73.0;-72.0;684.0;-7.0;-789.0;945.0
82.0;270.0;914.0;99.0;562.0;-205.0;70.0;484.0;864.0
533.0;-617.0;877.0;49.0;-19.0;685.0;-9.0;-788.0;963.0
531.0;-618.0;905.0;22.0;47.0;688.0;19.0;-797.0;979.0
72.0;216.0;145.0;-623.0;-937.0;-303.0;-701.0;877.0;363.0
125.0;239.0;967.0;-222.0;-234.0;-100.0;117.0;538.0;1360.0
-33.0;408.0;260.0;-157.0;-249.0;-723.0;-882.0;676.0;668.0
224.0;94.0;717.0;-138.0;415.0;31.0;-30.0;261.0;854.0
247.0;75.0;1485.0;74.0;187.0;27.0;-14.0;182.0;1009.0
283.0;-23.0;732.0;-211.0;-700.0;198.0;93.0;91.0;735.0
-361.0;219.0;648.0;-177.0;-147.0;-150.0;-430.0;235.0;867.0
532.0;-617.0;881.0;-54.0;85.0;690.0;25.0;-800.0;970.0
435.0;-74.0;1200.0;176.0;321.0;229.0;-90.0;-136.0;1054.0
418.0;-60.0;1392.0;-406.0;61.0;254.0;5.0;-58.0;1271.0
442.0;-47.0;1291.0;307.0;85.0;70.0;-111.0;-148.0;929.0
444.0;-38.0;931.0;304.0;171.0;61.0;-189.0;-153.0;755.0
447.0;-34.0;849.0;404.0;84.0;61.0;-234.0;-158.0;1120.0
532.0;-617.0;881.0;-36.0;29.0;689.0;24.0;-801.0;963.0
464.0;-60.0;983.0;314.0;279.0;135.0;-71.0;-176.0;892.0
451.0;20.0;1226.0;-233.0;-175.0;130.0;40.0;-7.0;1053.0
537.0;-623.0;877.0;155.0;346.0;706.0;22.0;-804.0;963.0
433.0;-128.0;828.0;210.0;557.0;250.0;-1.0;-113.0;1018.0
439.0;-116.0;1165.0;426.0;189.0;221.0;-15.0;-123.0;1261.0
438.0;-101.0;1494.0;-67.0;136.0;202.0;-43.0;-126.0;930.0
-523.0;569.0;602.0;-701.0;-803.0;-916.0;-812.0;761.0;819.0
-430.0;253.0;847.0;-511.0;-90.0;-139.0;-279.0;358.0;935.0
437.0;-15.0;1035.0;-151.0;-57.0;166.0;141.0;63.0;1083.0
384.0;61.0;1051.0;-194.0;-311.0;66.0;70.0;170.0;1348.0
579.0;-585.0;861.0;353.0;340.0;661.0;-98.0;-763.0;944.0
308.0;47.0;1063.0;385.0;315.0;16.0;-46.0;199.0;1058.0
567.0;-603.0;908.0;-315.0;-472.0;684.0;142.0;-785.0;928.0
429.0;-592.0;761.0;332.0;-426.0;676.0;69.0;-882.0;870.0
161.0;195.0;1072.0;142.0;255.0;-150.0;-111.0;380.0;1317.0
158.0;184.0;1060.0;266.0;607.0;-97.0;-54.0;345.0;1109.0
186.0;196.0;1230.0;151.0;158.0;-130.0;-100.0;282.0;1362.0
353.0;-584.0;855.0;-665.0;-266.0;686.0;-40.0;-934.0;971.0
-174.0;433.0;1262.0;468.0;532.0;-377.0;93.0;646.0;1148.0
-501.0;216.0;852.0;-425.0;196.0;-289.0;-228.0;355.0;1045.0
-485.0;480.0;820.0;-731.0;-89.0;-685.0;-39.0;813.0;904.0
330.0;-607.0;978.0;180.0;252.0;727.0;-9.0;-946.0;952.0
-3.0;3.0;463.0;10.0;-252.0;147.0;110.0;-467.0;741.0
397.0;-605.0;952.0;-105.0;-6.0;670.0;91.0;-931.0;974.0
571.0;-39.0;912.0;-630.0;-179.0;203.0;191.0;-181.0;933.0
571.0;-45.0;913.0;-764.0;-49.0;209.0;213.0;-185.0;939.0
625.0;-116.0;733.0;-215.0;218.0;281.0;144.0;-223.0;828.0
305.0;-325.0;858.0;-537.0;101.0;411.0;-63.0;-21.0;895.0
170.0;144.0;949.0;-551.0;-304.0;-44.0;186.0;339.0;1124.0
192.0;136.0;1230.0;-711.0;92.0;53.0;24.0;449.0;1061.0
307.0;-337.0;833.0;-559.0;333.0;413.0;-75.0;-25.0;900.0
23.0;20.0;508.0;128.0;95.0;147.0;88.0;-467.0;715.0
248.0;143.0;1136.0;391.0;509.0;-46.0;37.0;318.0;991.0
253.0;124.0;834.0;61.0;-113.0;-18.0;403.0;297.0;818.0
268.0;-390.0;1089.0;-25.0;222.0;431.0;-75.0;-212.0;1063.0
321.0;-388.0;961.0;-184.0;-507.0;442.0;-81.0;-273.0;1020.0
351.0;-392.0;1003.0;-155.0;-21.0;432.0;-114.0;-310.0;1049.0
321.0;-415.0;1001.0;-26.0;-445.0;424.0;-195.0;-321.0;1068.0
134.0;130.0;973.0;277.0;619.0;-5.0;5.0;454.0;1084.0
178.0;351.0;502.0;241.0;-616.0;-234.0;-227.0;193.0;722.0
275.0;74.0;911.0;-412.0;-36.0;127.0;119.0;308.0;1106.0
329.0;-409.0;1015.0;253.0;-140.0;408.0;-229.0;-338.0;1071.0
28.0;20.0;501.0;-13.0;438.0;146.0;92.0;-447.0;749.0
331.0;-16.0;1545.0;325.0;363.0;149.0;-58.0;55.0;1098.0
360.0;-21.0;1000.0;174.0;506.0;142.0;-5.0;-6.0;902.0
-25.0;-93.0;606.0;-49.0;465.0;83.0;287.0;-364.0;862.0
353.0;29.0;1198.0;-546.0;-424.0;147.0;53.0;204.0;1053.0
293.0;15.0;1309.0;268.0;269.0;114.0;-36.0;203.0;1473.0
294.0;24.0;1491.0;168.0;292.0;96.0;-48.0;197.0;1246.0
325.0;3.0;714.0;523.0;102.0;113.0;146.0;117.0;686.0
301.0;-439.0;786.0;72.0;-237.0;469.0;-405.0;-224.0;908.0
280.0;-437.0;883.0;-39.0;216.0;456.0;-407.0;-216.0;935.0
321.0;-448.0;985.0;87.0;-832.0;446.0;-225.0;11.0;947.0
-283.0;110.0;794.0;161.0;519.0;-124.0;-515.0;-115.0;936.0
344.0;4.0;934.0;402.0;-305.0;197.0;107.0;59.0;765.0
409.0;-28.0;1090.0;178.0;100.0;143.0;-66.0;-32.0;1290.0
-313.0;63.0;723.0;645.0;-60.0;-166.0;-210.0;-52.0;847.0
450.0;-266.0;975.0;-301.0;-743.0;332.0;-341.0;-84.0;1009.0
459.0;-260.0;670.0;50.0;-235.0;344.0;-117.0;-138.0;1021.0
386.0;8.0;1255.0;-169.0;29.0;179.0;26.0;97.0;1032.0
-312.0;25.0;692.0;268.0;101.0;-140.0;-158.0;-8.0;807.0
383.0;27.0;1288.0;174.0;615.0;50.0;-49.0;-8.0;1315.0
418.0;11.0;615.0;-633.0;-615.0;92.0;45.0;-77.0;626.0
425.0;52.0;1303.0;-457.0;83.0;121.0;102.0;34.0;1463.0
-299.0;0.0;634.0;409.0;415.0;-128.0;-122.0;-16.0;757.0
535.0;-200.0;1186.0;-462.0;-226.0;391.0;31.0;-218.0;1051.0
567.0;-532.0;883.0;15.0;168.0;647.0;138.0;-782.0;937.0
385.0;25.0;906.0;352.0;382.0;95.0;-26.0;-52.0;973.0
312.0;90.0;879.0;-210.0;-340.0;112.0;63.0;-25.0;930.0
336.0;72.0;978.0;831.0;126.0;181.0;101.0;-64.0;980.0
-322.0;25.0;251.0;-163.0;-52.0;-104.0;-433.0;-625.0;510.0
-271.0;588.0;59.0;755.0;1165.0;-671.0;-370.0;708.0;246.0
185.0;219.0;107.0;258.0;-1021.0;-268.0;-664.0;831.0;499.0
455.0;-61.0;1060.0;580.0;265.0;243.0;147.0;-4.0;1284.0
585.0;-318.0;773.0;-909.0;-75.0;487.0;130.0;-464.0;1050.0
-60.0;65.0;463.0;45.0;554.0;-11.0;275.0;-501.0;816.0
179.0;-630.0;901.0;-472.0;-297.0;685.0;-45.0;-879.0;987.0
-89.0;73.0;590.0;-41.0;271.0;-30.0;275.0;-511.0;834.0
-124.0;78.0;573.0;-54.0;-50.0;-42.0;245.0;-553.0;760.0
-33.0;337.0;666.0;-311.0;245.0;9.0;23.0;586.0;612.0
109.0;221.0;1114.0;-517.0;-235.0;193.0;135.0;468.0;1374.0
-112.0;81.0;672.0;-4.0;-121.0;-43.0;271.0;-568.0;911.0
312.0;50.0;373.0;-752.0;4.0;325.0;288.0;245.0;698.0
346.0;41.0;1167.0;-18.0;473.0;344.0;157.0;180.0;1061.0
-119.0;83.0;640.0;62.0;-471.0;-47.0;265.0;-530.0;819.0
-120.0;82.0;612.0;13.0;-265.0;-48.0;257.0;-519.0;867.0
-114.0;81.0;661.0;82.0;159.0;-46.0;300.0;-509.0;849.0
-108.0;80.0;707.0;80.0;230.0;-45.0;299.0;-502.0;878.0
443.0;-117.0;742.0;-642.0;143.0;423.0;300.0;-48.0;1088.0
-103.0;71.0;632.0;213.0;510.0;-36.0;277.0;-472.0;861.0
-101.0;57.0;644.0;169.0;-14.0;-21.0;287.0;-467.0;845.0
-97.0;48.0;682.0;128.0;14.0;-12.0;286.0;-467.0;886.0
-98.0;44.0;666.0;68.0;-377.0;-8.0;293.0;-467.0;872.0
-119.0;27.0;601.0;-117.0;-564.0;-3.0;287.0;-429.0;866.0
-144.0;10.0;615.0;-263.0;-384.0;-6.0;223.0;-404.0;823.0
-209.0;-12.0;557.0;-165.0;-776.0;-66.0;187.0;-359.0;714.0
-225.0;-52.0;651.0;-640.0;-884.0;-83.0;206.0;-235.0;890.0
-226.0;-46.0;688.0;-714.0;-490.0;-93.0;154.0;-210.0;868.0
-246.0;6.0;711.0;-229.0;96.0;-104.0;-149.0;-104.0;821.0
610.0;-353.0;960.0;-509.0;168.0;515.0;73.0;-470.0;1116.0
621.0;-386.0;1089.0;-601.0;185.0;540.0;94.0;-489.0;1055.0
-134.0;-121.0;794.0;320.0;754.0;79.0;-256.0;-222.0;893.0
-63.0;-187.0;950.0;342.0;135.0;111.0;135.0;-459.0;1020.0
437.0;13.0;757.0;-340.0;9.0;283.0;-123.0;59.0;831.0
602.0;-511.0;895.0;1.0;-433.0;621.0;42.0;-568.0;952.0
-273.0;-117.0;735.0;1250.0;365.0;-44.0;39.0;-104.0;920.0
-142.0;-178.0;910.0;-843.0;35.0;55.0;56.0;-520.0;1180.0
283.0;101.0;893.0;-1476.0;-162.0;80.0;61.0;238.0;1059.0
353.0;-13.0;981.0;-317.0;160.0;224.0;107.0;152.0;1122.0
603.0;-459.0;1003.0;-123.0;-213.0;636.0;174.0;-848.0;931.0
436.0;-66.0;870.0;351.0;-52.0;237.0;-117.0;-63.0;925.0
449.0;-75.0;947.0;-853.0;-333.0;221.0;169.0;-92.0;880.0
606.0;-453.0;968.0;-76.0;13.0;626.0;181.0;-849.0;984.0
400.0;20.0;908.0;-552.0;-343.0;140.0;-48.0;111.0;1067.0
408.0;-1.0;986.0;322.0;-52.0;160.0;-44.0;141.0;1082.0
-201.0;-155.0;764.0;-748.0;-714.0;69.0;19.0;-408.0;772.0
486.0;-80.0;971.0;720.0;167.0;239.0;-172.0;-151.0;1019.0
500.0;-153.0;1123.0;290.0;-63.0;300.0;46.0;-198.0;1091.0
495.0;-187.0;623.0;134.0;-341.0;341.0;127.0;-207.0;653.0
489.0;-198.0;489.0;-104.0;-555.0;368.0;259.0;-205.0;593.0
497.0;-541.0;933.0;185.0;-234.0;665.0;100.0;-863.0;945.0
446.0;-65.0;1112.0;186.0;136.0;250.0;-117.0;180.0;987.0
466.0;-170.0;847.0;-358.0;-636.0;327.0;-97.0;-84.0;903.0
412.0;-152.0;1008.0;-491.0;-456.0;311.0;-59.0;-54.0;1235.0
298.0;-8.0;839.0;-26.0;162.0;179.0;-76.0;231.0;905.0
268.0;-44.0;1017.0;504.0;-204.0;241.0;-370.0;272.0;1084.0
282.0;-127.0;846.0;-24.0;341.0;327.0;-52.0;295.0;962.0
288.0;-123.0;807.0;-117.0;149.0;323.0;-70.0;286.0;926.0
292.0;-118.0;851.0;-115.0;133.0;315.0;-48.0;277.0;950.0
301.0;-110.0;822.0;-195.0;-15.0;305.0;-46.0;266.0;929.0
289.0;-87.0;824.0;-224.0;-231.0;277.0;-46.0;283.0;940.0
287.0;-84.0;776.0;-270.0;-182.0;274.0;-53.0;286.0;928.0
281.0;-78.0;814.0;-177.0;-161.0;265.0;-43.0;294.0;942.0
278.0;-74.0;802.0;-202.0;-152.0;262.0;-42.0;298.0;906.0
262.0;-69.0;831.0;1.0;-26.0;254.0;-103.0;315.0;994.0
255.0;-66.0;829.0;-77.0;-112.0;252.0;-133.0;321.0;969.0
252.0;-63.0;841.0;-255.0;-166.0;247.0;-182.0;325.0;956.0
-492.0;163.0;877.0;43.0;-115.0;-321.0;82.0;-27.0;963.0
-512.0;157.0;952.0;102.0;-179.0;-317.0;107.0;-27.0;999.0
-526.0;139.0;890.0;121.0;576.0;-305.0;96.0;26.0;954.0
443.0;-569.0;973.0;-47.0;63.0;662.0;8.0;-844.0;971.0
390.0;-595.0;923.0;-8.0;267.0;678.0;-6.0;-753.0;1010.0
337.0;-610.0;881.0;149.0;-260.0;690.0;8.0;-541.0;1054.0
264.0;-613.0;895.0;-154.0;-263.0;694.0;34.0;-332.0;974.0
251.0;-613.0;891.0;-158.0;-226.0;694.0;38.0;-307.0;979.0
186.0;-611.0;858.0;-88.0;-255.0;689.0;28.0;-231.0;930.0
151.0;-611.0;902.0;3.0;-123.0;689.0;29.0;-226.0;950.0
146.0;-616.0;878.0;-5.0;74.0;692.0;29.0;-223.0;955.0
182.0;-614.0;877.0;-45.0;80.0;689.0;4.0;-226.0;951.0
237.0;-596.0;884.0;-414.0;-12.0;671.0;10.0;-267.0;943.0
240.0;-595.0;883.0;-414.0;29.0;670.0;21.0;-274.0;943.0
244.0;-594.0;867.0;-361.0;69.0;670.0;24.0;-284.0;956.0
305.0;-587.0;888.0;-346.0;208.0;672.0;53.0;-385.0;979.0
430.0;-554.0;916.0;-192.0;193.0;657.0;45.0;-568.0;1021.0
550.0;-480.0;935.0;-258.0;-169.0;626.0;158.0;-723.0;1046.0
625.0;-415.0;1027.0;-202.0;-452.0;593.0;217.0;-799.0;954.0
648.0;-380.0;934.0;-344.0;-283.0;573.0;305.0;-814.0;941.0
657.0;-372.0;904.0;116.0;-31.0;562.0;352.0;-811.0;886.0
657.0;-374.0;932.0;81.0;-87.0;561.0;343.0;-808.0;913.0
598.0;-421.0;967.0;-304.0;-321.0;556.0;310.0;-834.0;878.0
-486.0;152.0;914.0;-27.0;115.0;-303.0;-11.0;199.0;989.0
-45.0;-309.0;1414.0;-575.0;-335.0;243.0;-66.0;-472.0;665.0
-50.0;-274.0;742.0;-137.0;-78.0;179.0;-35.0;-484.0;557.0
-500.0;149.0;885.0;511.0;153.0;-294.0;62.0;203.0;948.0
-370.0;21.0;1271.0;-816.0;-305.0;-125.0;-72.0;-84.0;749.0
-328.0;1.0;305.0;-476.0;199.0;-75.0;-372.0;-666.0;526.0
-327.0;-23.0;279.0;-500.0;-319.0;-40.0;-424.0;-697.0;540.0
-312.0;-51.0;235.0;-552.0;-338.0;-2.0;-303.0;-737.0;519.0
517.0;-567.0;922.0;313.0;108.0;639.0;55.0;-858.0;981.0
576.0;-560.0;943.0;-144.0;477.0;641.0;73.0;-822.0;1016.0
614.0;-544.0;877.0;-42.0;240.0;670.0;146.0;-755.0;928.0
614.0;-543.0;895.0;31.0;-48.0;669.0;150.0;-755.0;952.0
-284.0;-73.0;328.0;-190.0;-186.0;31.0;-321.0;-772.0;620.0
291.0;70.0;670.0;-110.0;-195.0;60.0;-26.0;151.0;1001.0
314.0;78.0;1160.0;-517.0;-285.0;22.0;46.0;120.0;995.0
335.0;1.0;791.0;-146.0;100.0;150.0;-36.0;118.0;543.0
334.0;64.0;1103.0;699.0;374.0;138.0;35.0;128.0;1117.0
-423.0;-241.0;920.0;175.0;-2.0;116.0;153.0;-668.0;947.0
336.0;73.0;1159.0;66.0;-111.0;122.0;13.0;133.0;1201.0
456.0;-110.0;784.0;-119.0;-282.0;260.0;291.0;-110.0;913.0
449.0;-63.0;904.0;-86.0;-75.0;188.0;-56.0;-105.0;1125.0
427.0;-55.0;1126.0;461.0;631.0;198.0;-123.0;-86.0;821.0
-437.0;-249.0;897.0;163.0;160.0;97.0;123.0;-567.0;957.0
-444.0;-239.0;822.0;-399.0;134.0;89.0;133.0;-524.0;903.0
-487.0;-175.0;857.0;113.0;112.0;42.0;-162.0;-513.0;998.0
376.0;20.0;1178.0;28.0;161.0;170.0;298.0;215.0;800.0
367.0;-35.0;853.0;-456.0;-889.0;191.0;-9.0;19.0;860.0
376.0;-53.0;795.0;-798.0;-695.0;209.0;-110.0;-45.0;870.0
424.0;-171.0;942.0;-391.0;-744.0;311.0;-17.0;-21.0;906.0
461.0;27.0;1042.0;-664.0;-707.0;245.0;-79.0;-559.0;1107.0
-385.0;55.0;856.0;-543.0;-429.0;-196.0;181.0;-45.0;911.0
404.0;-611.0;926.0;172.0;-447.0;696.0;27.0;-736.0;952.0
388.0;-615.0;868.0;-236.0;-41.0;701.0;52.0;-728.0;981.0
-390.0;61.0;877.0;-552.0;-514.0;-200.0;200.0;-39.0;928.0
-406.0;85.0;947.0;-611.0;-467.0;-219.0;219.0;-12.0;980.0
572.0;-140.0;1216.0;-321.0;475.0;425.0;-103.0;-758.0;1027.0
578.0;-130.0;824.0;-291.0;472.0;418.0;-142.0;-761.0;872.0
619.0;-186.0;738.0;533.0;77.0;479.0;70.0;-760.0;775.0
390.0;-631.0;862.0;539.0;-228.0;707.0;-9.0;-691.0;958.0
614.0;-191.0;1001.0;-373.0;0.0;496.0;90.0;-743.0;1176.0
616.0;-197.0;1199.0;-208.0;83.0;495.0;70.0;-751.0;1340.0
-421.0;113.0;887.0;-306.0;-807.0;-253.0;146.0;18.0;924.0
663.0;-441.0;812.0;-137.0;287.0;634.0;194.0;-818.0;784.0
-493.0;133.0;980.0;40.0;87.0;-290.0;77.0;211.0;1030.0
447.0;-626.0;949.0;-668.0;194.0;692.0;-9.0;-662.0;1048.0
-495.0;136.0;925.0;-151.0;-187.0;-285.0;104.0;207.0;982.0
378.0;-658.0;815.0;-147.0;-396.0;693.0;83.0;-723.0;852.0
375.0;-658.0;875.0;-371.0;-2.0;684.0;80.0;-730.0;865.0
552.0;-589.0;1147.0;146.0;-30.0;667.0;-58.0;-837.0;1048.0
552.0;-591.0;819.0;-414.0;412.0;660.0;107.0;-823.0;828.0
679.0;-564.0;707.0;-305.0;-632.0;651.0;8.0;-736.0;666.0
-509.0;132.0;914.0;22.0;-167.0;-281.0;80.0;213.0;978.0
-502.0;138.0;923.0;-66.0;45.0;-284.0;105.0;202.0;980.0
-498.0;140.0;923.0;-39.0;-1.0;-285.0;105.0;199.0;974.0
-493.0;143.0;901.0;-83.0;-46.0;-289.0;99.0;198.0;975.0
-465.0;158.0;942.0;-232.0;-422.0;-306.0;70.0;159.0;1001.0
590.0;-592.0;682.0;80.0;-182.0;679.0;138.0;-811.0;725.0
-444.0;181.0;947.0;-327.0;-30.0;-315.0;172.0;-128.0;971.0
-459.0;187.0;943.0;-165.0;230.0;-331.0;201.0;-143.0;967.0
-451.0;136.0;839.0;-147.0;-462.0;-317.0;133.0;-154.0;886.0
599.0;-527.0;1062.0;7.0;-117.0;612.0;0.0;-836.0;927.0
396.0;-469.0;905.0;-170.0;172.0;585.0;176.0;-781.0;938.0
392.0;-472.0;911.0;-53.0;-407.0;590.0;226.0;-785.0;954.0
