Accelerometer RWR accX;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit LUA accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit RLA accZ;Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RUA gyroZ;Accelerometer RUA^ accX;Accelerometer RUA_ accZ
-1033.0;160.0;-747.0;-801.0;5.0;6;-9;352.0;1061.0;40.0;61.0;-379.0;433.0
-822.0;142.0;-744.0;-672.0;16.0;6;10;437.0;981.0;37.0;21.0;-372.0;479.0
-643.0;498.0;-947.0;-852.0;-135.0;1;0;697.0;880.0;370.0;-201.0;-324.0;854.0
-202.0;196.0;-812.0;-814.0;-57.0;9;23;280.0;1303.0;136.0;540.0;-552.0;589.0
-914.0;213.0;-724.0;-598.0;52.0;6;4;311.0;777.0;15.0;-141.0;-306.0;502.0
-295.0;245.0;-969.0;-994.0;416.0;6;-2;333.0;997.0;-108.0;-43.0;-394.0;341.0
-1114.0;268.0;-944.0;-729.0;-55.0;1;4;282.0;817.0;97.0;3.0;-93.0;627.0
-885.0;230.0;-978.0;-794.0;33.0;1;1;171.0;852.0;-15.0;77.0;-105.0;401.0
-646.0;321.0;-956.0;-834.0;-116.0;0;-11;765.0;744.0;278.0;-571.0;-583.0;1133.0
-243.0;245.0;-970.0;-992.0;413.0;6;2;335.0;997.0;-108.0;-7.0;-416.0;324.0
-506.0;332.0;-1021.0;-1178.0;355.0;28;533;576.0;956.0;-225.0;21.0;-476.0;333.0
-871.0;383.0;-931.0;-832.0;-55.0;2;4;601.0;882.0;370.0;-50.0;-377.0;882.0
-743.0;492.0;-912.0;-732.0;-110.0;1;-5;875.0;771.0;310.0;-60.0;-444.0;963.0
-175.0;499.0;-949.0;-961.0;70.0;6;1;363.0;924.0;-23.0;119.0;-644.0;320.0
-586.0;256.0;-967.0;-994.0;422.0;6;-42;328.0;997.0;-125.0;-38.0;-388.0;452.0
-745.0;201.0;-976.0;-791.0;-95.0;1;2;477.0;786.0;70.0;-70.0;3.0;462.0
-705.0;299.0;-910.0;-937.0;409.0;9;-9;267.0;965.0;-175.0;1.0;-496.0;509.0
-300.0;28.0;-914.0;-909.0;-641.0;10;32;273.0;970.0;633.0;102.0;-239.0;300.0
-635.0;356.0;-1203.0;-1264.0;-491.0;6;-49;435.0;1186.0;538.0;-554.0;-721.0;354.0
-783.0;355.0;-944.0;-926.0;349.0;11;6;839.0;943.0;-124.0;-604.0;-416.0;900.0
-1082.0;225.0;-935.0;-880.0;88.0;3;2;258.0;888.0;223.0;-183.0;-188.0;590.0
-890.0;350.0;-968.0;-952.0;-89.0;3;-1;632.0;987.0;129.0;-889.0;-105.0;750.0
-635.0;332.0;-956.0;-853.0;-272.0;-4;6;825.0;825.0;238.0;18.0;-108.0;819.0
-289.0;661.0;-908.0;-792.0;-716.0;6;-12;605.0;862.0;339.0;-79.0;-598.0;680.0
-728.0;253.0;-918.0;-589.0;150.0;0;2;324.0;546.0;187.0;19.0;-140.0;464.0
-1250.0;579.0;-970.0;-991.0;366.0;-15;3;728.0;951.0;-134.0;-25.0;-538.0;839.0
-1037.0;459.0;-980.0;-966.0;-141.0;3;4;647.0;958.0;49.0;81.0;-199.0;764.0
-558.0;53.0;-955.0;-1065.0;179.0;5;14;253.0;1138.0;18.0;434.0;-209.0;328.0
-61.0;544.0;-902.0;-994.0;84.0;2;6;351.0;1005.0;-71.0;-156.0;-696.0;270.0
-1358.0;287.0;-930.0;-952.0;285.0;-16;7;678.0;844.0;196.0;-11.0;-228.0;1073.0
-313.0;409.0;-1196.0;-1122.0;135.0;-1;-10;597.0;651.0;93.0;-402.0;-202.0;482.0
-958.0;203.0;-931.0;-601.0;-142.0;1;-3;312.0;811.0;399.0;5.0;-178.0;935.0
-979.0;460.0;-929.0;-833.0;-57.0;2;0;583.0;903.0;370.0;-17.0;-313.0;897.0
-524.0;-49.0;-215.0;-901.0;465.0;5;-1;235.0;859.0;-386.0;-13.0;-198.0;135.0
-951.0;422.0;-934.0;-839.0;-56.0;2;4;677.0;860.0;374.0;-80.0;-299.0;876.0
-259.0;221.0;-887.0;-933.0;444.0;4;32;187.0;959.0;-475.0;316.0;-394.0;202.0
-637.0;200.0;-867.0;-979.0;-116.0;1;23;-61.0;1042.0;241.0;-10.0;-243.0;300.0
-372.0;429.0;-599.0;-364.0;-862.0;14;36;680.0;577.0;1081.0;514.0;-554.0;913.0
-975.0;424.0;-925.0;-905.0;-53.0;2;4;628.0;891.0;355.0;-94.0;-472.0;899.0
-212.0;261.0;-964.0;-974.0;488.0;8;-3;315.0;990.0;-205.0;74.0;-421.0;327.0
-785.0;341.0;-972.0;-932.0;247.0;-6;-54;741.0;1061.0;-356.0;958.0;-373.0;740.0
-1045.0;440.0;-991.0;-955.0;-138.0;3;-1;595.0;977.0;61.0;130.0;-193.0;800.0
-998.0;475.0;-954.0;-886.0;-363.0;8;0;548.0;928.0;364.0;65.0;-356.0;772.0
-702.0;277.0;-940.0;-923.0;382.0;9;-4;759.0;959.0;-151.0;-174.0;-279.0;902.0
-1024.0;443.0;-876.0;-545.0;46.0;1;-22;491.0;512.0;365.0;588.0;-259.0;761.0
-361.0;124.0;-947.0;-996.0;597.0;9;1;244.0;1005.0;-462.0;-15.0;-280.0;257.0
-545.0;222.0;-841.0;-793.0;418.0;-4;266;264.0;809.0;-171.0;257.0;-336.0;322.0
-63.0;196.0;-987.0;-942.0;-68.0;-4;-1;614.0;940.0;237.0;31.0;-55.0;708.0
-611.0;39.0;-878.0;-950.0;-320.0;2;173;2.0;939.0;471.0;1255.0;-531.0;360.0
-53.0;201.0;-972.0;-948.0;-76.0;-4;1;634.0;944.0;204.0;-24.0;-105.0;736.0
-47.0;170.0;-961.0;-698.0;-88.0;4;4;552.0;628.0;169.0;18.0;-90.0;751.0
-293.0;335.0;-852.0;-887.0;-343.0;4;0;785.0;961.0;178.0;105.0;-473.0;790.0
