InertialMeasurementUnit RUA magneticZ;Accelerometer RUA^ accY;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;InertialMeasurementUnit RUA accX
-1.0;1029.0;83;139.0;185.0;229.0;-983.0
-3.0;1037.0;83;103.0;185.0;226.0;-982.0
0.0;1014.0;83;146.0;181.0;229.0;-983.0
-317.0;944.0;-88;-126.0;341.0;556.0;-874.0
-199.0;1062.0;-89;-268.0;-100.0;415.0;-986.0
-197.0;1050.0;-89;-329.0;-135.0;660.0;-978.0
-153.0;1059.0;-89;-317.0;-99.0;255.0;-975.0
-149.0;1077.0;-89;-234.0;-98.0;138.0;-988.0
307.0;1037.0;-46;-279.0;-757.0;833.0;-904.0
-55.0;824.0;-166;-108.0;-381.0;577.0;-837.0
2.0;1022.0;83;114.0;180.0;220.0;-985.0
3.0;1050.0;83;103.0;178.0;203.0;-984.0
3.0;1030.0;83;71.0;179.0;223.0;-979.0
4.0;1049.0;83;101.0;180.0;233.0;-983.0
4.0;1030.0;83;91.0;180.0;215.0;-983.0
4.0;1011.0;83;50.0;179.0;250.0;-984.0
5.0;1027.0;83;79.0;179.0;233.0;-975.0
5.0;1011.0;83;72.0;170.0;233.0;-987.0
8.0;1020.0;83;88.0;170.0;225.0;-985.0
134.0;951.0;-166;-177.0;-388.0;1108.0;-849.0
241.0;995.0;-111;355.0;-667.0;417.0;-923.0
7.0;1038.0;83;163.0;166.0;241.0;-984.0
38.0;876.0;-66;-26.0;-544.0;567.0;-846.0
147.0;951.0;-166;-267.0;-374.0;713.0;-837.0
3.0;1043.0;83;82.0;172.0;236.0;-989.0
197.0;748.0;112;129.0;-428.0;324.0;-827.0
5.0;1045.0;83;71.0;180.0;227.0;-989.0
155.0;887.0;117;118.0;-50.0;217.0;-687.0
80.0;906.0;119;60.0;-66.0;231.0;-1053.0
101.0;781.0;121;147.0;-115.0;185.0;-840.0
136.0;826.0;125;147.0;-142.0;162.0;-715.0
-184.0;874.0;98;66.0;-56.0;265.0;-695.0
133.0;954.0;-166;-98.0;-376.0;753.0;-816.0
6.0;1022.0;83;107.0;179.0;237.0;-986.0
144.0;939.0;-166;-110.0;-365.0;876.0;-793.0
6.0;1050.0;83;7.0;176.0;253.0;-981.0
150.0;922.0;-166;-205.0;-361.0;601.0;-840.0
6.0;1025.0;83;56.0;174.0;243.0;-978.0
135.0;899.0;-166;-374.0;-361.0;938.0;-859.0
102.0;883.0;-166;-457.0;-420.0;807.0;-913.0
64.0;942.0;-166;-586.0;-474.0;1081.0;-761.0
122.0;957.0;-166;-51.0;-397.0;769.0;-870.0
319.0;778.0;-166;-23.0;-8.0;967.0;-888.0
83.0;774.0;-166;58.0;-158.0;929.0;-465.0
163.0;838.0;-166;56.0;-152.0;468.0;-554.0
145.0;864.0;-166;-38.0;-154.0;634.0;-562.0
5.0;1031.0;83;5.0;176.0;247.0;-986.0
6.0;1032.0;83;97.0;177.0;246.0;-977.0
124.0;645.0;-151;-124.0;-285.0;913.0;-487.0
-328.0;865.0;-48;182.0;-164.0;198.0;-843.0
-512.0;1083.0;-16;448.0;-24.0;478.0;-1189.0
-369.0;956.0;-92;-52.0;-292.0;341.0;-949.0
3.0;1029.0;83;75.0;180.0;234.0;-984.0
-207.0;1164.0;-127;184.0;-290.0;674.0;-1120.0
-187.0;748.0;-115;129.0;-244.0;141.0;-815.0
-188.0;799.0;-115;149.0;-246.0;188.0;-747.0
-192.0;881.0;-117;97.0;-239.0;209.0;-735.0
-208.0;1043.0;-120;48.0;-172.0;49.0;-950.0
-328.0;847.0;-116;149.0;-164.0;256.0;-902.0
-386.0;916.0;-44;5.0;-147.0;231.0;-800.0
-384.0;856.0;6;30.0;-152.0;178.0;-870.0
-224.0;1164.0;-127;110.0;-320.0;443.0;-986.0
3.0;1030.0;83;34.0;179.0;241.0;-980.0
-207.0;872.0;-127;157.0;-304.0;575.0;-1302.0
-204.0;1057.0;-127;-128.0;-314.0;607.0;-784.0
-256.0;769.0;-123;119.0;-224.0;343.0;-746.0
-247.0;868.0;-98;0.0;-275.0;126.0;-858.0
-227.0;891.0;-60;-96.0;-297.0;163.0;-875.0
-4.0;1052.0;83;93.0;201.0;243.0;-987.0
-6.0;1030.0;83;33.0;206.0;255.0;-986.0
-8.0;1061.0;83;137.0;205.0;239.0;-992.0
-29.0;949.0;-59;-87.0;-541.0;649.0;-830.0
-7.0;1034.0;83;36.0;205.0;251.0;-983.0
251.0;999.0;-166;28.0;-567.0;760.0;-927.0
135.0;984.0;-143;-534.0;-563.0;512.0;-1020.0
236.0;1060.0;-157;-553.0;-682.0;820.0;-947.0
-6.0;1035.0;83;35.0;203.0;248.0;-984.0
269.0;1009.0;-166;61.0;-521.0;734.0;-909.0
354.0;899.0;-154;-456.0;-192.0;706.0;-892.0
364.0;1040.0;-153;-465.0;-173.0;601.0;-852.0
388.0;1123.0;-150;-287.0;-134.0;700.0;-995.0
-93.0;841.0;-30;-163.0;-541.0;549.0;-849.0
-152.0;976.0;37;80.0;-524.0;547.0;-794.0
272.0;995.0;-167;24.0;-531.0;709.0;-921.0
278.0;991.0;-167;-10.0;-540.0;736.0;-913.0
-2.0;1042.0;83;72.0;203.0;262.0;-980.0
61.0;744.0;-124;162.0;-350.0;720.0;-690.0
24.0;828.0;-123;-9.0;-359.0;704.0;-796.0
51.0;848.0;-124;-196.0;-385.0;695.0;-772.0
55.0;847.0;-124;-207.0;-388.0;691.0;-804.0
25.0;980.0;-123;-183.0;-377.0;582.0;-895.0
-46.0;1014.0;-123;-110.0;-372.0;622.0;-934.0
-70.0;1019.0;-123;-126.0;-362.0;539.0;-958.0
-112.0;1058.0;-123;-66.0;-378.0;670.0;-1010.0
-124.0;983.0;-123;-77.0;-380.0;661.0;-961.0
-132.0;970.0;-123;-96.0;-378.0;613.0;-948.0
-164.0;1003.0;-123;120.0;-386.0;792.0;-855.0
-146.0;950.0;-123;-48.0;-421.0;668.0;-899.0
-145.0;1036.0;-123;128.0;-432.0;479.0;-896.0
-191.0;948.0;-123;117.0;-400.0;508.0;-945.0
-203.0;990.0;-123;77.0;-402.0;463.0;-880.0
-205.0;932.0;-123;187.0;-402.0;575.0;-914.0
-174.0;1003.0;-123;117.0;-198.0;768.0;-935.0
-125.0;1016.0;-115;6.0;-134.0;961.0;-975.0
-119.0;981.0;-98;88.0;-11.0;558.0;-955.0
-197.0;949.0;-73;120.0;51.0;877.0;-855.0
-232.0;859.0;-55;71.0;64.0;711.0;-884.0
-248.0;873.0;-47;55.0;50.0;445.0;-818.0
-322.0;920.0;-26;14.0;52.0;643.0;-882.0
-352.0;850.0;-8;-51.0;66.0;651.0;-902.0
-366.0;891.0;2;-73.0;69.0;758.0;-874.0
-448.0;789.0;-5;6.0;34.0;321.0;-862.0
-489.0;876.0;-11;13.0;1.0;814.0;-823.0
-483.0;891.0;8;71.0;-23.0;744.0;-900.0
-483.0;926.0;8;-63.0;-57.0;443.0;-861.0
-487.0;948.0;8;-66.0;-34.0;545.0;-893.0
-500.0;890.0;8;5.0;-10.0;582.0;-941.0
-673.0;974.0;42;-142.0;248.0;374.0;-835.0
369.0;935.0;-66;-149.0;-634.0;712.0;-984.0
-1.0;1040.0;83;-57.0;197.0;248.0;-987.0
1.0;1041.0;83;19.0;193.0;233.0;-978.0
0.0;1051.0;83;111.0;193.0;257.0;-977.0
-188.0;948.0;34;-13.0;-509.0;601.0;-789.0
0.0;1032.0;83;29.0;195.0;224.0;-988.0
6.0;1040.0;83;50.0;186.0;276.0;-986.0
33.0;1024.0;83;86.0;163.0;245.0;-980.0
38.0;1067.0;83;139.0;159.0;276.0;-962.0
-493.0;893.0;-27;-128.0;51.0;292.0;-834.0
-470.0;1062.0;-27;-210.0;22.0;281.0;-744.0
-441.0;1130.0;-27;-260.0;-3.0;280.0;-912.0
40.0;1048.0;83;133.0;153.0;274.0;-971.0
-218.0;898.0;34;4.0;-500.0;565.0;-839.0
43.0;1063.0;83;29.0;149.0;253.0;-966.0
264.0;986.0;-166;94.0;-604.0;665.0;-940.0
242.0;992.0;-166;97.0;-511.0;714.0;-925.0
-334.0;881.0;34;-143.0;-470.0;129.0;-911.0
-296.0;1280.0;-27;-320.0;-71.0;-135.0;-1228.0
-129.0;1176.0;-26;-377.0;205.0;560.0;-1071.0
263.0;980.0;-167;19.0;-450.0;554.0;-941.0
49.0;1019.0;83;44.0;142.0;265.0;-992.0
53.0;1020.0;83;87.0;146.0;217.0;-993.0
56.0;1038.0;83;3.0;152.0;170.0;-974.0
50.0;1010.0;83;67.0;167.0;351.0;-1019.0
333.0;902.0;-166;-207.0;-27.0;742.0;-830.0
51.0;1041.0;83;72.0;176.0;335.0;-1005.0
138.0;1043.0;-166;150.0;-66.0;856.0;-863.0
32.0;984.0;19;448.0;-14.0;987.0;-822.0
9.0;945.0;-168;125.0;-86.0;930.0;-878.0
-135.0;898.0;-168;154.0;-78.0;740.0;-785.0
-227.0;768.0;-168;-102.0;15.0;744.0;-596.0
39.0;1099.0;83;56.0;216.0;121.0;-971.0
-506.0;863.0;84;-24.0;553.0;244.0;-801.0
25.0;1058.0;83;-9.0;232.0;188.0;-1029.0
15.0;1056.0;83;-29.0;242.0;200.0;-1017.0
-199.0;621.0;-155;-162.0;-359.0;894.0;-601.0
11.0;1036.0;83;-5.0;246.0;204.0;-998.0
9.0;1015.0;83;28.0;276.0;330.0;-982.0
18.0;990.0;83;1.0;272.0;360.0;-992.0
-202.0;671.0;-156;-101.0;-366.0;897.0;-582.0
25.0;958.0;83;-27.0;272.0;388.0;-976.0
-201.0;637.0;-155;-162.0;-384.0;912.0;-598.0
31.0;973.0;83;-56.0;250.0;301.0;-917.0
-165.0;809.0;-36;-113.0;144.0;214.0;-1037.0
-173.0;977.0;-36;-44.0;148.0;246.0;-833.0
-296.0;748.0;-36;314.0;185.0;159.0;-688.0
78.0;976.0;84;-56.0;246.0;221.0;-1110.0
91.0;980.0;84;-157.0;255.0;177.0;-1105.0
80.0;1160.0;83;-84.0;241.0;202.0;-926.0
-11.0;906.0;79;13.0;217.0;333.0;-1110.0
-30.0;918.0;78;97.0;222.0;339.0;-993.0
-41.0;994.0;78;-81.0;239.0;292.0;-972.0
-26.0;1123.0;78;-88.0;248.0;229.0;-880.0
-527.0;1027.0;118;-549.0;411.0;635.0;-957.0
-2.0;1053.0;78;-91.0;287.0;81.0;-880.0
-17.0;910.0;78;64.0;294.0;128.0;-866.0
-83.0;1012.0;76;-83.0;359.0;299.0;-974.0
-386.0;1047.0;24;-40.0;273.0;466.0;-1025.0
-195.0;968.0;24;107.0;83.0;739.0;-957.0
-141.0;947.0;25;47.0;17.0;553.0;-918.0
-33.0;941.0;31;18.0;-122.0;285.0;-937.0
6.0;1060.0;45;-93.0;-181.0;303.0;-941.0
28.0;1032.0;49;-114.0;-201.0;221.0;-963.0
46.0;1130.0;53;-69.0;-227.0;215.0;-1014.0
-86.0;1112.0;76;-32.0;367.0;331.0;-943.0
-94.0;1157.0;76;182.0;386.0;399.0;-955.0
29.0;1024.0;70;190.0;-302.0;290.0;-773.0
14.0;1123.0;77;221.0;-255.0;148.0;-965.0
-26.0;982.0;74;-63.0;-221.0;214.0;-980.0
-50.0;1052.0;73;-218.0;-236.0;176.0;-974.0
-60.0;1155.0;73;-221.0;-219.0;165.0;-1140.0
-53.0;1108.0;74;-132.0;-206.0;336.0;-1150.0
-39.0;903.0;74;-76.0;-193.0;585.0;-851.0
151.0;834.0;84;120.0;-177.0;299.0;-683.0
139.0;898.0;83;91.0;-167.0;252.0;-762.0
83.0;1206.0;84;14.0;-177.0;240.0;-927.0
88.0;916.0;84;16.0;-157.0;366.0;-1387.0
-139.0;805.0;75;-205.0;-116.0;418.0;-1398.0
-95.0;1008.0;76;68.0;319.0;224.0;-998.0
-150.0;762.0;62;-68.0;-162.0;-67.0;-800.0
-292.0;1144.0;24;-111.0;-91.0;230.0;-1006.0
-319.0;1071.0;67;-793.0;415.0;588.0;-992.0
-84.0;981.0;74;46.0;295.0;105.0;-960.0
-78.0;1034.0;75;86.0;336.0;204.0;-977.0
-56.0;1058.0;55;164.0;339.0;296.0;-982.0
-495.0;751.0;12;-281.0;-16.0;19.0;-820.0
-350.0;973.0;144;-529.0;124.0;684.0;-1015.0
-84.0;1075.0;119;38.0;148.0;679.0;-1029.0
-373.0;956.0;145;-558.0;52.0;428.0;-1024.0
-373.0;929.0;145;-474.0;35.0;547.0;-978.0
-378.0;1005.0;144;-471.0;18.0;621.0;-964.0
-379.0;1019.0;144;-521.0;2.0;691.0;-956.0
-392.0;984.0;145;-540.0;-39.0;731.0;-837.0
-112.0;1050.0;119;38.0;425.0;511.0;-1075.0
-208.0;957.0;119;8.0;-4.0;359.0;-995.0
-411.0;878.0;134;-499.0;347.0;432.0;-1129.0
-211.0;958.0;119;38.0;-13.0;157.0;-980.0
-415.0;829.0;-47;-488.0;-6.0;200.0;-802.0
-431.0;825.0;-47;-589.0;17.0;246.0;-774.0
-209.0;1059.0;119;47.0;-36.0;358.0;-990.0
-216.0;1039.0;119;68.0;-52.0;283.0;-974.0
-213.0;1032.0;119;77.0;-53.0;291.0;-981.0
-643.0;501.0;86;-392.0;272.0;-6.0;-347.0
-222.0;1020.0;119;17.0;-65.0;414.0;-971.0
-484.0;1097.0;-161;195.0;-105.0;439.0;-1076.0
-468.0;983.0;-161;117.0;-71.0;243.0;-938.0
-390.0;950.0;-159;-16.0;-77.0;314.0;-943.0
-403.0;1026.0;-77;35.0;-28.0;534.0;-891.0
-223.0;1039.0;119;83.0;-66.0;610.0;-976.0
-222.0;1027.0;119;192.0;-80.0;162.0;-988.0
-205.0;1054.0;119;85.0;-88.0;35.0;-981.0
-203.0;1021.0;119;65.0;-82.0;488.0;-975.0
-460.0;1328.0;-98;116.0;84.0;328.0;-1592.0
-405.0;1146.0;-140;-8.0;-14.0;321.0;-1168.0
-447.0;914.0;-140;108.0;-33.0;403.0;-746.0
-464.0;993.0;-127;-198.0;91.0;169.0;-873.0
-514.0;798.0;35;-189.0;3.0;1435.0;-825.0
-359.0;909.0;145;-446.0;88.0;779.0;-941.0
-197.0;1040.0;119;21.0;-83.0;344.0;-944.0
-555.0;998.0;118;-312.0;433.0;830.0;-956.0
-197.0;1005.0;119;12.0;-74.0;177.0;-955.0
-199.0;1041.0;119;93.0;-70.0;109.0;-972.0
211.0;1022.0;-154;-681.0;-139.0;873.0;-909.0
-203.0;1024.0;119;78.0;-68.0;97.0;-982.0
-265.0;1030.0;119;72.0;292.0;450.0;-986.0
120.0;682.0;-20;-208.0;-569.0;70.0;-743.0
-379.0;937.0;145;-444.0;157.0;643.0;-921.0
-338.0;978.0;145;-555.0;221.0;658.0;-964.0
-665.0;1193.0;86;-1225.0;311.0;1469.0;-1091.0
-339.0;959.0;144;-554.0;40.0;670.0;-915.0
-345.0;995.0;144;-350.0;61.0;724.0;-914.0
-388.0;959.0;144;-393.0;193.0;716.0;-936.0
-403.0;983.0;144;-431.0;188.0;718.0;-890.0
-347.0;954.0;145;-503.0;57.0;688.0;-911.0
-356.0;950.0;145;-398.0;89.0;696.0;-900.0
-367.0;962.0;145;-251.0;111.0;629.0;-896.0
-231.0;1042.0;119;23.0;459.0;306.0;-961.0
-367.0;940.0;144;-606.0;110.0;705.0;-891.0
-378.0;967.0;144;-479.0;124.0;689.0;-900.0
-383.0;990.0;144;-450.0;128.0;641.0;-911.0
-386.0;947.0;145;-572.0;159.0;698.0;-893.0
-386.0;971.0;144;-517.0;174.0;698.0;-929.0
-215.0;1030.0;119;30.0;445.0;347.0;-977.0
-354.0;940.0;144;-428.0;188.0;681.0;-955.0
-213.0;1010.0;119;44.0;429.0;396.0;-972.0
-335.0;1014.0;144;-426.0;139.0;712.0;-953.0
-336.0;1020.0;145;-387.0;55.0;756.0;-942.0
-201.0;1021.0;119;99.0;417.0;396.0;-967.0
-177.0;1020.0;119;68.0;395.0;459.0;-992.0
-230.0;902.0;-56;-176.0;412.0;219.0;-828.0
-160.0;839.0;-45;-271.0;379.0;312.0;-791.0
-149.0;844.0;-43;-311.0;368.0;319.0;-806.0
-117.0;887.0;-43;-327.0;320.0;291.0;-822.0
-116.0;793.0;-43;-81.0;313.0;262.0;-825.0
-64.0;783.0;-44;161.0;299.0;225.0;-835.0
-185.0;1020.0;119;45.0;400.0;181.0;-984.0
47.0;962.0;-44;-78.0;210.0;224.0;-900.0
167.0;992.0;-52;-162.0;2.0;288.0;-991.0
-336.0;1009.0;145;-410.0;34.0;818.0;-913.0
-353.0;1003.0;144;-697.0;69.0;768.0;-924.0
-191.0;997.0;119;83.0;400.0;200.0;-984.0
-210.0;1049.0;119;6.0;421.0;228.0;-996.0
-250.0;1017.0;119;133.0;437.0;309.0;-960.0
-529.0;869.0;-81;141.0;476.0;255.0;-798.0
-470.0;955.0;-27;189.0;556.0;522.0;-812.0
-243.0;1012.0;119;30.0;436.0;228.0;-976.0
-332.0;944.0;145;-378.0;39.0;670.0;-943.0
-386.0;963.0;145;-570.0;8.0;885.0;-917.0
-259.0;991.0;119;-6.0;426.0;304.0;-979.0
-340.0;918.0;145;-637.0;39.0;656.0;-902.0
-325.0;1010.0;119;-10.0;509.0;214.0;-961.0
-245.0;1042.0;119;-19.0;435.0;262.0;-968.0
-539.0;989.0;84;46.0;603.0;235.0;-954.0
-655.0;842.0;128;-279.0;288.0;778.0;-984.0
-197.0;975.0;119;-147.0;472.0;327.0;-972.0
-157.0;1087.0;119;60.0;433.0;333.0;-805.0
-352.0;994.0;145;-464.0;154.0;536.0;-927.0
296.0;982.0;-87;-113.0;-386.0;546.0;-837.0
-318.0;956.0;145;-324.0;239.0;619.0;-955.0
-326.0;971.0;145;-571.0;-4.0;624.0;-972.0
-327.0;964.0;144;-458.0;-12.0;711.0;-944.0
-353.0;999.0;145;-543.0;14.0;745.0;-1024.0
287.0;1018.0;-87;-358.0;-364.0;538.0;-871.0
-140.0;1027.0;119;71.0;360.0;219.0;-958.0
-159.0;1045.0;113;65.0;378.0;308.0;-1042.0
-109.0;1112.0;120;49.0;388.0;248.0;-945.0
-69.0;996.0;118;-1.0;378.0;177.0;-958.0
-64.0;989.0;118;16.0;371.0;202.0;-951.0
-59.0;1015.0;121;9.0;368.0;201.0;-947.0
-71.0;962.0;-81;-70.0;418.0;333.0;-871.0
-59.0;907.0;-81;97.0;420.0;306.0;-993.0
-54.0;1000.0;122;1.0;363.0;199.0;-965.0
-57.0;1016.0;122;-4.0;366.0;187.0;-972.0
-61.0;1138.0;-78;60.0;110.0;387.0;-948.0
-50.0;991.0;122;-83.0;350.0;225.0;-967.0
15.0;898.0;-78;151.0;-4.0;235.0;-873.0
54.0;983.0;-77;20.0;-90.0;180.0;-852.0
35.0;991.0;-66;94.0;-203.0;162.0;-810.0
9.0;1014.0;-68;-3.0;-229.0;325.0;-946.0
-17.0;819.0;-68;-65.0;-254.0;638.0;-1001.0
-59.0;922.0;-68;334.0;-288.0;202.0;-851.0
-50.0;1011.0;122;-69.0;353.0;262.0;-968.0
-9.0;970.0;-103;-74.0;-331.0;-20.0;-897.0
-54.0;1011.0;122;141.0;350.0;183.0;-966.0
-53.0;991.0;122;-8.0;353.0;194.0;-968.0
-53.0;1010.0;122;51.0;352.0;295.0;-962.0
195.0;929.0;-73;198.0;-553.0;109.0;-691.0
-51.0;1015.0;122;-11.0;368.0;319.0;-966.0
-42.0;990.0;122;-1.0;363.0;195.0;-978.0
-382.0;885.0;34;-170.0;-450.0;664.0;-910.0
-37.0;855.0;-31;69.0;-504.0;273.0;-1253.0
-119.0;823.0;-61;74.0;-414.0;716.0;-1127.0
-32.0;999.0;122;-7.0;358.0;177.0;-982.0
-222.0;846.0;-28;125.0;-442.0;458.0;-845.0
-167.0;956.0;-26;-81.0;-486.0;163.0;-822.0
-148.0;904.0;-11;-149.0;-501.0;77.0;-891.0
-137.0;865.0;-39;-157.0;-507.0;134.0;-957.0
-99.0;949.0;19;-22.0;-376.0;155.0;-844.0
-118.0;1089.0;19;8.0;-356.0;140.0;-901.0
-17.0;1030.0;122;49.0;342.0;158.0;-978.0
-199.0;865.0;20;-77.0;-214.0;573.0;-1005.0
-170.0;637.0;22;-209.0;-291.0;311.0;-828.0
-150.0;1329.0;-25;198.0;-410.0;188.0;-999.0
-7.0;1033.0;122;68.0;325.0;327.0;-966.0
-239.0;923.0;46;60.0;-340.0;378.0;-1288.0
-187.0;1074.0;53;43.0;-319.0;174.0;-1107.0
-147.0;906.0;54;-21.0;-292.0;242.0;-1111.0
-159.0;1030.0;52;171.0;-266.0;304.0;-932.0
-264.0;892.0;53;-46.0;-160.0;452.0;-1116.0
-287.0;925.0;53;-183.0;-125.0;381.0;-952.0
-280.0;763.0;54;-256.0;-161.0;444.0;-929.0
-285.0;920.0;164;83.0;-187.0;163.0;-805.0
-297.0;893.0;177;-36.0;-188.0;230.0;-842.0
-320.0;975.0;59;122.0;-174.0;56.0;-841.0
-324.0;1338.0;36;142.0;-168.0;511.0;-968.0
-322.0;1065.0;55;88.0;-164.0;591.0;-1182.0
-299.0;976.0;56;-40.0;-123.0;341.0;-1157.0
-285.0;931.0;56;27.0;-130.0;318.0;-1029.0
-281.0;901.0;56;-75.0;-138.0;427.0;-955.0
-437.0;1248.0;151;418.0;-44.0;-139.0;-1340.0
-7.0;1014.0;122;58.0;322.0;471.0;-961.0
-396.0;1188.0;160;294.0;-97.0;-18.0;-915.0
-395.0;946.0;53;-166.0;-74.0;165.0;-1026.0
-374.0;911.0;53;-251.0;-123.0;389.0;-1027.0
-205.0;1264.0;88;189.0;-517.0;491.0;-1169.0
-208.0;1063.0;29;276.0;-311.0;618.0;-969.0
-10.0;1019.0;122;39.0;324.0;311.0;-971.0
-287.0;1007.0;-166;-709.0;-470.0;937.0;-694.0
-23.0;1012.0;122;-77.0;342.0;272.0;-950.0
-181.0;744.0;-157;-83.0;-421.0;840.0;-538.0
-209.0;865.0;-2;265.0;-310.0;286.0;-554.0
-10.0;1032.0;122;36.0;342.0;233.0;-966.0
-203.0;1049.0;-1;39.0;-222.0;250.0;-743.0
-7.0;992.0;122;187.0;343.0;235.0;-967.0
29.0;811.0;1;162.0;-427.0;440.0;-1209.0
-4.0;1000.0;122;122.0;344.0;252.0;-973.0
63.0;799.0;2;-219.0;-413.0;255.0;-1100.0
111.0;911.0;57;118.0;-525.0;-82.0;-708.0
-5.0;989.0;122;55.0;343.0;243.0;-976.0
-9.0;1028.0;122;75.0;346.0;225.0;-986.0
-37.0;1020.0;122;-18.0;350.0;214.0;-977.0
-66.0;1022.0;122;26.0;375.0;195.0;-961.0
-342.0;749.0;9;125.0;-369.0;519.0;-627.0
-346.0;866.0;9;42.0;-346.0;362.0;-672.0
-580.0;710.0;59;84.0;-248.0;615.0;-735.0
-494.0;630.0;-28;-14.0;-745.0;588.0;-430.0
-90.0;1037.0;122;77.0;387.0;275.0;-957.0
-74.0;853.0;-3;33.0;-407.0;321.0;-590.0
-427.0;908.0;34;-419.0;-383.0;302.0;-795.0
-576.0;977.0;86;-174.0;354.0;517.0;-953.0
-202.0;1045.0;2;-288.0;-283.0;282.0;-1237.0
-201.0;896.0;-3;-404.0;-300.0;513.0;-1266.0
-666.0;929.0;37;42.0;415.0;274.0;-969.0
-507.0;896.0;117;290.0;414.0;687.0;-1016.0
-526.0;1132.0;97;444.0;398.0;929.0;-951.0
-103.0;1035.0;122;-54.0;378.0;255.0;-947.0
-309.0;1017.0;84;52.0;155.0;414.0;-1090.0
-102.0;1013.0;122;1.0;379.0;262.0;-942.0
-125.0;874.0;-9;111.0;-520.0;129.0;-736.0
-95.0;983.0;122;-56.0;375.0;253.0;-967.0
-91.0;990.0;122;3.0;372.0;178.0;-967.0
-60.0;1170.0;-8;-244.0;-455.0;316.0;-937.0
-223.0;803.0;49;-245.0;-15.0;467.0;-1261.0
-471.0;746.0;34;-417.0;-270.0;287.0;-841.0
-84.0;1009.0;122;-54.0;366.0;238.0;-960.0
-127.0;843.0;-31;7.0;-566.0;191.0;-849.0
-510.0;810.0;34;-249.0;-158.0;287.0;-849.0
-200.0;824.0;50;-92.0;-52.0;598.0;-1156.0
-80.0;1000.0;123;-137.0;361.0;215.0;-956.0
-131.0;1103.0;54;-114.0;-138.0;411.0;-991.0
-65.0;1020.0;122;-35.0;360.0;234.0;-954.0
-66.0;1020.0;123;72.0;357.0;242.0;-954.0
-70.0;999.0;122;-52.0;353.0;191.0;-950.0
132.0;1092.0;34;-255.0;-200.0;249.0;-992.0
-91.0;583.0;-56;43.0;-362.0;379.0;-756.0
-45.0;1003.0;122;-15.0;366.0;263.0;-960.0
-530.0;841.0;34;-302.0;-105.0;551.0;-799.0
161.0;1040.0;25;-213.0;-201.0;292.0;-1131.0
245.0;990.0;19;-93.0;-249.0;339.0;-874.0
-66.0;1041.0;122;15.0;389.0;266.0;-961.0
-54.0;1035.0;122;-1.0;377.0;356.0;-970.0
-35.0;1014.0;122;45.0;373.0;321.0;-973.0
-54.0;737.0;-72;-42.0;-207.0;286.0;-1332.0
-53.0;931.0;122;76.0;386.0;250.0;-933.0
-107.0;1099.0;-84;18.0;-139.0;-46.0;-768.0
359.0;1286.0;-37;-132.0;-365.0;243.0;-697.0
-552.0;776.0;34;-213.0;-41.0;527.0;-738.0
-65.0;1008.0;122;50.0;389.0;316.0;-971.0
-732.0;936.0;7;224.0;424.0;661.0;-925.0
344.0;1137.0;-32;-16.0;-364.0;537.0;-1003.0
48.0;942.0;-2;148.0;-269.0;468.0;-1259.0
-141.0;701.0;-73;151.0;110.0;407.0;-1201.0
-64.0;1013.0;122;30.0;390.0;263.0;-976.0
-208.0;611.0;-73;65.0;100.0;151.0;-479.0
65.0;864.0;-1;131.0;-335.0;412.0;-1001.0
37.0;1061.0;2;-235.0;-379.0;459.0;-837.0
238.0;866.0;-4;15.0;-616.0;97.0;-907.0
-64.0;1012.0;122;51.0;390.0;253.0;-976.0
-65.0;1029.0;122;23.0;395.0;212.0;-954.0
-341.0;639.0;-88;45.0;150.0;482.0;-1037.0
-340.0;633.0;-92;118.0;139.0;245.0;-800.0
-66.0;1003.0;122;-13.0;395.0;216.0;-951.0
-37.0;975.0;-126;-142.0;-410.0;228.0;-931.0
-167.0;907.0;-126;-651.0;-393.0;546.0;-803.0
-66.0;986.0;119;8.0;393.0;234.0;-966.0
-66.0;981.0;116;5.0;393.0;233.0;-961.0
-66.0;993.0;115;-5.0;391.0;224.0;-961.0
-162.0;1066.0;-126;-593.0;-388.0;682.0;-845.0
-68.0;1007.0;114;41.0;391.0;235.0;-959.0
-49.0;1009.0;114;-13.0;371.0;217.0;-969.0
-148.0;879.0;-126;-610.0;-378.0;711.0;-920.0
-399.0;965.0;-126;-601.0;-147.0;496.0;-731.0
-521.0;925.0;-126;-563.0;-122.0;452.0;-805.0
-573.0;542.0;110;-19.0;184.0;83.0;-551.0
-41.0;1018.0;114;-10.0;366.0;214.0;-966.0
-564.0;928.0;-126;-469.0;-117.0;458.0;-845.0
-22.0;1020.0;114;54.0;352.0;227.0;-967.0
-15.0;1013.0;114;54.0;346.0;221.0;-967.0
-14.0;1005.0;114;-10.0;349.0;214.0;-964.0
-11.0;1001.0;114;34.0;348.0;243.0;-959.0
-19.0;1023.0;114;9.0;351.0;210.0;-964.0
-23.0;1019.0;114;4.0;350.0;197.0;-968.0
-42.0;997.0;114;-8.0;364.0;214.0;-972.0
-568.0;675.0;86;-377.0;368.0;310.0;-664.0
-363.0;771.0;-140;106.0;-248.0;245.0;-596.0
-360.0;927.0;-138;193.0;-255.0;156.0;-618.0
-346.0;896.0;-138;132.0;-287.0;219.0;-840.0
-334.0;1241.0;-136;32.0;-294.0;138.0;-838.0
