InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
-358.0;-544.0;?;-616.0;65.0;?;-771.0
?;-545.0;900.0;-616.0;66.0;-458.0;-773.0
-359.0;-548.0;?;-618.0;66.0;?;-774.0
-361.0;?;?;-620.0;66.0;-478.0;-776.0
-363.0;-553.0;901.0;-621.0;66.0;-493.0;-778.0
-366.0;-554.0;901.0;?;65.0;-508.0;-782.0
-369.0;-554.0;?;-618.0;66.0;-522.0;-787.0
-372.0;-555.0;898.0;-617.0;67.0;-536.0;-792.0
?;?;896.0;-618.0;67.0;-550.0;-797.0
-374.0;-557.0;896.0;-618.0;68.0;-565.0;-800.0
-371.0;?;896.0;?;71.0;-579.0;-803.0
?;-562.0;898.0;-616.0;74.0;-594.0;?
-363.0;-563.0;897.0;?;75.0;?;-803.0
-362.0;-564.0;898.0;-612.0;76.0;?;-802.0
-361.0;-564.0;898.0;-612.0;77.0;-622.0;?
?;-563.0;?;-613.0;76.0;-624.0;-802.0
-367.0;-562.0;896.0;-615.0;74.0;-624.0;-802.0
?;-561.0;901.0;?;81.0;-623.0;?
?;-559.0;904.0;-619.0;88.0;-620.0;-802.0
-340.0;?;906.0;-621.0;93.0;-615.0;-801.0
-323.0;-557.0;?;-624.0;98.0;-610.0;-801.0
?;-556.0;918.0;-629.0;?;-604.0;-800.0
-287.0;-557.0;923.0;-633.0;106.0;-600.0;-800.0
?;-556.0;?;-636.0;109.0;-597.0;-799.0
-253.0;-552.0;?;-640.0;111.0;-596.0;-802.0
-237.0;-548.0;940.0;-645.0;?;-597.0;?
-218.0;-550.0;947.0;-651.0;115.0;-603.0;?
-201.0;-555.0;953.0;-651.0;?;-614.0;-810.0
-181.0;-559.0;958.0;?;114.0;-630.0;?
?;-562.0;?;-647.0;?;?;-809.0
-139.0;-563.0;966.0;-646.0;103.0;-654.0;-808.0
?;-564.0;969.0;?;92.0;-661.0;-807.0
-110.0;-565.0;972.0;?;84.0;-667.0;-806.0
-101.0;-566.0;973.0;-643.0;77.0;-671.0;-804.0
-88.0;?;?;-643.0;?;?;?
-77.0;-573.0;975.0;?;?;-677.0;?
?;?;974.0;-648.0;71.0;-678.0;-795.0
-55.0;-579.0;975.0;-651.0;?;-676.0;-794.0
?;-578.0;?;?;71.0;-672.0;-794.0
-37.0;-576.0;973.0;?;72.0;-665.0;-794.0
?;-576.0;973.0;-660.0;?;-658.0;-793.0
-15.0;-576.0;972.0;-659.0;79.0;-652.0;-790.0
-2.0;?;971.0;-657.0;80.0;-649.0;-788.0
8.0;?;971.0;-655.0;82.0;-648.0;-786.0
14.0;?;970.0;-654.0;84.0;?;?
?;-568.0;971.0;-652.0;88.0;?;-787.0
27.0;-565.0;972.0;-650.0;91.0;-641.0;?
35.0;-561.0;973.0;-648.0;88.0;-638.0;-788.0
38.0;?;974.0;?;84.0;-635.0;-789.0
35.0;?;974.0;-644.0;82.0;-633.0;-790.0
?;-551.0;974.0;-641.0;81.0;-632.0;-791.0
33.0;-548.0;974.0;-639.0;84.0;?;-792.0
34.0;-546.0;973.0;?;87.0;-630.0;-795.0
39.0;-543.0;?;?;89.0;-630.0;?
38.0;-541.0;973.0;-637.0;87.0;-630.0;-801.0
33.0;?;974.0;-636.0;83.0;-630.0;?
27.0;-536.0;?;-634.0;80.0;-629.0;?
21.0;-535.0;976.0;?;79.0;-628.0;-800.0
18.0;-535.0;977.0;-633.0;?;-628.0;-798.0
16.0;-535.0;976.0;-633.0;85.0;?;?
19.0;?;?;-633.0;89.0;-623.0;-796.0
?;-533.0;975.0;?;93.0;?;-796.0
26.0;-533.0;?;-636.0;?;-617.0;-796.0
26.0;-532.0;975.0;?;?;?;?
22.0;-533.0;976.0;-641.0;86.0;?;?
20.0;-533.0;977.0;-644.0;82.0;-616.0;-797.0
16.0;-534.0;?;-644.0;?;-617.0;-797.0
16.0;-535.0;978.0;-644.0;76.0;-619.0;-796.0
13.0;-536.0;978.0;?;74.0;-621.0;-796.0
12.0;-536.0;978.0;-644.0;72.0;?;-795.0
9.0;-537.0;?;-644.0;70.0;-625.0;-795.0
?;-538.0;979.0;?;67.0;?;?
-392.0;-552.0;709.0;-563.0;-584.0;-796.0;-774.0
-417.0;-543.0;695.0;-556.0;-583.0;-801.0;-764.0
-447.0;-535.0;681.0;-550.0;-578.0;-803.0;?
-477.0;-529.0;672.0;-546.0;-567.0;-805.0;-741.0
-497.0;-524.0;666.0;-544.0;?;-804.0;-730.0
-506.0;-519.0;665.0;-543.0;-547.0;-801.0;-716.0
-505.0;-518.0;666.0;-542.0;-544.0;-796.0;-701.0
-495.0;-520.0;669.0;-539.0;-550.0;-789.0;-687.0
-480.0;-521.0;?;-535.0;-563.0;-781.0;?
-468.0;-518.0;?;?;-576.0;?;-656.0
-464.0;-512.0;660.0;-527.0;-587.0;-758.0;-640.0
-470.0;-507.0;651.0;-521.0;-591.0;-746.0;-623.0
-478.0;-502.0;640.0;-515.0;-592.0;-736.0;-607.0
-484.0;-500.0;631.0;?;?;-728.0;-594.0
?;-501.0;622.0;-508.0;-590.0;-722.0;-585.0
-497.0;-505.0;614.0;?;?;-720.0;?
-503.0;-507.0;?;-511.0;-581.0;-719.0;?
-507.0;-507.0;605.0;-512.0;-577.0;-720.0;?
-507.0;-509.0;606.0;?;-573.0;-721.0;-571.0
-507.0;?;608.0;-503.0;-569.0;-722.0;-570.0
-508.0;-509.0;611.0;-492.0;?;-723.0;-565.0
-510.0;?;612.0;-476.0;-563.0;-723.0;?
-514.0;?;?;-456.0;-563.0;?;-550.0
-522.0;-490.0;606.0;-432.0;-562.0;-723.0;-543.0
?;-487.0;600.0;-408.0;-559.0;?;-540.0
-545.0;-481.0;?;-385.0;-557.0;-729.0;-536.0
?;-472.0;?;-359.0;-556.0;-725.0;-533.0
-572.0;-462.0;577.0;-336.0;-552.0;-718.0;-531.0
?;-456.0;565.0;-315.0;-544.0;-709.0;-526.0
?;-455.0;552.0;?;?;?;-521.0
?;-458.0;553.0;-286.0;-528.0;-692.0;-516.0
-618.0;-464.0;?;-280.0;-525.0;?;-512.0
?;?;?;-278.0;-524.0;-679.0;-508.0
-612.0;?;562.0;-281.0;?;-675.0;?
?;-490.0;561.0;-288.0;?;-673.0;-501.0
-605.0;-494.0;564.0;?;-526.0;-671.0;-497.0
-594.0;-494.0;572.0;-318.0;-525.0;-669.0;-494.0
-584.0;?;578.0;-337.0;-523.0;-664.0;-490.0
-574.0;-483.0;?;-358.0;-521.0;-658.0;-488.0
-566.0;?;?;-381.0;-519.0;-661.0;-481.0
-560.0;-482.0;586.0;-401.0;-516.0;-668.0;-468.0
-555.0;-476.0;589.0;-411.0;-514.0;-668.0;-456.0
-548.0;-459.0;596.0;-413.0;-516.0;-658.0;-445.0
-539.0;-441.0;604.0;-411.0;-524.0;?;-435.0
-532.0;-435.0;?;?;-534.0;-632.0;-434.0
-533.0;?;?;?;-541.0;-624.0;-442.0
-542.0;?;604.0;?;-545.0;-633.0;-464.0
-554.0;?;?;-444.0;-547.0;-658.0;?
-565.0;-472.0;586.0;-453.0;-551.0;-683.0;?
-579.0;-469.0;573.0;-444.0;?;-702.0;-513.0
?;-463.0;?;?;?;?;?
-610.0;-458.0;543.0;?;?;-698.0;?
-629.0;-454.0;529.0;-334.0;?;-678.0;-498.0
?;-457.0;?;-288.0;-521.0;-657.0;?
-642.0;-470.0;527.0;?;-514.0;-649.0;-466.0
?;-480.0;525.0;-257.0;?;-652.0;-466.0
?;-486.0;521.0;-265.0;-515.0;?;-467.0
-645.0;?;517.0;-284.0;-519.0;?;-467.0
-644.0;-493.0;516.0;-304.0;-521.0;?;-465.0
-641.0;-492.0;516.0;?;-521.0;-684.0;-460.0
-636.0;-490.0;518.0;-342.0;-520.0;?;-455.0
?;-487.0;521.0;-359.0;-519.0;-673.0;-451.0
-621.0;-483.0;525.0;-375.0;-519.0;-665.0;-443.0
-612.0;-479.0;?;-389.0;-518.0;-656.0;-433.0
-605.0;-478.0;534.0;-400.0;-514.0;-646.0;-424.0
-600.0;-477.0;539.0;-410.0;-509.0;-634.0;?
-596.0;?;543.0;-416.0;-503.0;-623.0;-402.0
-594.0;-461.0;546.0;-420.0;?;-611.0;-391.0
-593.0;-452.0;550.0;-421.0;?;-601.0;-383.0
?;-447.0;553.0;?;?;?;-377.0
-598.0;-446.0;552.0;-414.0;-496.0;-587.0;-373.0
-610.0;-447.0;543.0;-409.0;-493.0;-586.0;-373.0
-629.0;-451.0;?;-405.0;-487.0;-591.0;-380.0
-647.0;-457.0;517.0;-403.0;?;?;-390.0
-660.0;-466.0;?;?;?;-613.0;?
?;-476.0;507.0;-396.0;?;-626.0;-418.0
-664.0;-481.0;508.0;-388.0;-497.0;-639.0;-429.0
-664.0;?;506.0;-382.0;-507.0;-650.0;?
-666.0;-475.0;502.0;-373.0;-511.0;?;?
-669.0;-474.0;499.0;-370.0;-511.0;-667.0;-452.0
-672.0;-477.0;?;?;-508.0;-676.0;-463.0
-671.0;-483.0;?;-365.0;?;-684.0;-473.0
-665.0;?;498.0;?;?;?;-483.0
-655.0;-492.0;506.0;?;-517.0;-694.0;?
?;-496.0;513.0;-379.0;?;?;-500.0
-637.0;?;518.0;?;-530.0;-706.0;-507.0
-633.0;?;521.0;-398.0;?;-708.0;-513.0
-631.0;?;526.0;-412.0;-530.0;-709.0;?
?;?;?;-430.0;-536.0;-711.0;-528.0
-610.0;-506.0;545.0;-449.0;-550.0;?;-533.0
-601.0;-506.0;552.0;-466.0;-561.0;-720.0;-538.0
-602.0;?;559.0;-481.0;-560.0;-725.0;-546.0
-595.0;-508.0;569.0;-492.0;-566.0;-733.0;-557.0
-566.0;-506.0;567.0;-498.0;-595.0;-742.0;-571.0
-525.0;-504.0;542.0;?;-625.0;-749.0;?
-506.0;-505.0;510.0;-496.0;-629.0;-755.0;-588.0
?;?;496.0;-490.0;-603.0;?;-592.0
-551.0;-513.0;507.0;?;-560.0;-759.0;-592.0
-580.0;-519.0;?;-473.0;?;?;-592.0
-600.0;-525.0;563.0;-467.0;?;-754.0;-593.0
-611.0;?;591.0;-466.0;-463.0;-750.0;-595.0
-608.0;?;617.0;-470.0;?;?;?
-591.0;-543.0;640.0;?;-464.0;-742.0;-599.0
-558.0;-552.0;662.0;?;-485.0;-738.0;-601.0
-510.0;-561.0;685.0;-506.0;-515.0;?;-604.0
?;-568.0;?;?;-546.0;-733.0;-607.0
?;-573.0;?;-544.0;?;-730.0;-610.0
?;?;732.0;-561.0;-591.0;-729.0;-614.0
?;-594.0;729.0;-575.0;-603.0;-731.0;-618.0
-241.0;?;727.0;-584.0;-612.0;-735.0;-619.0
?;-596.0;729.0;-589.0;?;-736.0;-615.0
-154.0;-591.0;743.0;-590.0;-622.0;-735.0;-614.0
-114.0;-591.0;764.0;-590.0;-613.0;-734.0;-619.0
-89.0;-594.0;?;-590.0;-600.0;-738.0;-630.0
-86.0;-602.0;800.0;-593.0;-588.0;-747.0;-647.0
-97.0;-614.0;810.0;-597.0;-577.0;-761.0;-666.0
-116.0;-622.0;813.0;-599.0;-570.0;-775.0;?
-139.0;-623.0;813.0;?;-564.0;-787.0;-699.0
?;-619.0;789.0;-656.0;-570.0;-737.0;-750.0
?;-624.0;792.0;-655.0;?;?;-745.0
-249.0;-627.0;?;-654.0;-548.0;?;?
-264.0;?;790.0;?;-539.0;-741.0;-737.0
-281.0;?;?;-652.0;?;-742.0;-736.0
-299.0;-632.0;784.0;-652.0;-524.0;-741.0;-735.0
-313.0;-632.0;782.0;?;?;-741.0;-735.0
-325.0;-632.0;781.0;?;-514.0;-740.0;-735.0
-332.0;-633.0;781.0;-653.0;-511.0;-740.0;-734.0
-331.0;-636.0;783.0;?;-509.0;-740.0;-731.0
-323.0;-640.0;786.0;-655.0;-511.0;-739.0;-728.0
-309.0;-646.0;789.0;-656.0;-517.0;-738.0;-724.0
-291.0;-650.0;790.0;?;-529.0;?;-719.0
-274.0;-654.0;791.0;-661.0;-540.0;-733.0;-715.0
-262.0;-659.0;792.0;-661.0;-548.0;?;-714.0
-275.0;-657.0;?;-662.0;-548.0;?;-720.0
-300.0;-650.0;785.0;-662.0;-541.0;-720.0;-726.0
-321.0;-644.0;?;-661.0;?;?;?
-328.0;-643.0;?;?;?;?;-735.0
-322.0;?;802.0;-656.0;-500.0;-712.0;?
?;?;?;?;-492.0;-715.0;-740.0
-303.0;-643.0;808.0;?;?;-720.0;-741.0
-311.0;-640.0;803.0;-633.0;-480.0;-725.0;-740.0
-335.0;-636.0;797.0;-627.0;-470.0;-730.0;-737.0
?;?;792.0;-625.0;-456.0;-733.0;-733.0
-401.0;-629.0;787.0;-621.0;-441.0;-737.0;-727.0
-434.0;-626.0;?;-614.0;-425.0;-743.0;-721.0
-466.0;-622.0;771.0;-606.0;?;-752.0;-714.0
-497.0;-615.0;?;-596.0;-396.0;?;-706.0
?;?;746.0;?;-383.0;-772.0;-695.0
-557.0;-593.0;732.0;-574.0;-367.0;-779.0;?
-586.0;-576.0;716.0;-561.0;-351.0;-781.0;-664.0
-614.0;-559.0;698.0;-545.0;-333.0;-780.0;-646.0
?;-543.0;679.0;-527.0;-317.0;-777.0;?
-661.0;?;664.0;-507.0;-297.0;-770.0;-601.0
-678.0;-521.0;652.0;-490.0;-274.0;-758.0;-582.0
-684.0;-509.0;652.0;-478.0;-247.0;-750.0;-564.0
-679.0;-500.0;659.0;-469.0;-221.0;-746.0;-543.0
?;?;655.0;-463.0;-216.0;-741.0;-523.0
-665.0;-465.0;?;-455.0;-223.0;-734.0;-500.0
-654.0;-444.0;?;-442.0;-236.0;-725.0;-477.0
?;-425.0;648.0;?;-248.0;-714.0;-457.0
-643.0;-407.0;653.0;?;-254.0;-704.0;-440.0
?;-397.0;658.0;-401.0;-259.0;-699.0;-429.0
-644.0;-386.0;?;?;-262.0;-698.0;-419.0
-639.0;?;669.0;-386.0;-263.0;-699.0;-410.0
-632.0;-363.0;?;-377.0;-273.0;?;?
?;-356.0;665.0;-366.0;?;-693.0;-393.0
-626.0;-353.0;668.0;?;-279.0;-686.0;-385.0
-621.0;?;672.0;-350.0;-283.0;-679.0;-380.0
-613.0;-354.0;680.0;-348.0;?;-676.0;-377.0
?;-351.0;687.0;-349.0;-288.0;?;?
-606.0;-347.0;694.0;-351.0;-281.0;?;-374.0
-609.0;-347.0;700.0;-350.0;-271.0;-680.0;-373.0
-615.0;?;?;-348.0;-260.0;-681.0;-372.0
-619.0;-347.0;716.0;?;-246.0;-684.0;-372.0
-620.0;-347.0;722.0;-344.0;-235.0;-686.0;-375.0
-612.0;-347.0;745.0;-345.0;?;?;-380.0
-633.0;-350.0;742.0;-348.0;-173.0;-694.0;-387.0
-652.0;-353.0;733.0;?;-151.0;-698.0;-394.0
-647.0;-357.0;741.0;?;?;-704.0;-403.0
-659.0;?;738.0;-361.0;-100.0;-710.0;-415.0
-680.0;-370.0;726.0;-366.0;?;-718.0;-424.0
?;-373.0;718.0;-368.0;-31.0;-723.0;?
-704.0;-377.0;706.0;?;?;-728.0;?
-728.0;?;677.0;-366.0;65.0;?;-448.0
-748.0;?;649.0;-366.0;84.0;-739.0;-454.0
-738.0;?;662.0;?;55.0;-742.0;?
-732.0;-397.0;668.0;-364.0;34.0;-743.0;-460.0
?;-401.0;?;-360.0;32.0;?;-459.0
-731.0;?;672.0;-358.0;?;-741.0;?
?;?;668.0;-356.0;14.0;-738.0;-451.0
-732.0;-400.0;670.0;-356.0;5.0;?;?
?;-399.0;?;?;5.0;-735.0;-446.0
-720.0;-398.0;685.0;-361.0;-6.0;-734.0;-443.0
-710.0;-395.0;697.0;?;-16.0;?;-437.0
-699.0;-392.0;709.0;?;-28.0;-727.0;-429.0
-687.0;-387.0;721.0;-361.0;?;?;?
-677.0;?;732.0;-362.0;?;-715.0;?
-671.0;-379.0;739.0;-365.0;-36.0;?;-409.0
?;-377.0;741.0;?;-36.0;-705.0;-405.0
-664.0;-377.0;745.0;-375.0;-47.0;?;?
-657.0;?;750.0;-378.0;-59.0;?;-395.0
-650.0;-374.0;756.0;?;-65.0;-692.0;?
?;-373.0;761.0;-377.0;?;?;-383.0
?;?;?;-376.0;-75.0;?;-378.0
-634.0;-373.0;769.0;-373.0;-78.0;-679.0;?
-631.0;?;770.0;-369.0;-83.0;-676.0;-366.0
-630.0;?;771.0;?;-89.0;-673.0;-360.0
-633.0;?;?;-358.0;-90.0;-670.0;-354.0
-639.0;-377.0;765.0;-353.0;-83.0;?;-350.0
-645.0;-384.0;761.0;-349.0;?;-665.0;-347.0
-650.0;-390.0;756.0;-348.0;-71.0;?;-345.0
?;-394.0;751.0;-347.0;?;-663.0;-343.0
-663.0;-396.0;746.0;-348.0;-57.0;-662.0;-341.0
?;?;?;-350.0;-53.0;-664.0;-340.0
-668.0;-403.0;741.0;-351.0;-48.0;-666.0;-338.0
-670.0;-408.0;739.0;-353.0;-40.0;-669.0;-337.0
-670.0;-414.0;739.0;-354.0;-36.0;?;-338.0
?;-419.0;?;?;-35.0;-678.0;-340.0
-666.0;-424.0;741.0;-356.0;?;-682.0;-342.0
?;-427.0;?;-356.0;-32.0;?;-344.0
-653.0;?;753.0;-356.0;-30.0;-686.0;-348.0
-641.0;-430.0;764.0;?;-25.0;-689.0;-351.0
-630.0;-431.0;774.0;-358.0;-20.0;-690.0;?
-624.0;-430.0;779.0;-361.0;-13.0;-692.0;-359.0
-618.0;-431.0;785.0;-368.0;-8.0;-692.0;?
-610.0;-438.0;791.0;-381.0;-6.0;-692.0;-379.0
-604.0;-447.0;795.0;?;-2.0;-697.0;-396.0
-599.0;-451.0;800.0;-414.0;-1.0;-706.0;-413.0
-596.0;-457.0;802.0;?;?;-716.0;?
-593.0;?;?;-436.0;2.0;?;-442.0
-590.0;-468.0;?;-441.0;2.0;-728.0;-453.0
?;?;807.0;-445.0;3.0;-733.0;-466.0
-585.0;-490.0;808.0;-452.0;2.0;?;-482.0
-583.0;?;?;-462.0;0.0;-744.0;-500.0
-579.0;?;812.0;-474.0;-1.0;?;-521.0
?;-523.0;815.0;-488.0;-2.0;-758.0;-541.0
-569.0;-533.0;818.0;-501.0;-3.0;-763.0;-560.0
-562.0;-544.0;823.0;-511.0;-5.0;-768.0;-578.0
?;-553.0;829.0;?;-7.0;-773.0;-596.0
-544.0;-562.0;834.0;-527.0;-12.0;?;-613.0
-536.0;-571.0;?;-532.0;-14.0;-781.0;-627.0
-527.0;?;846.0;?;-12.0;-785.0;-639.0
-518.0;-580.0;?;?;-15.0;-788.0;?
-511.0;-580.0;854.0;-536.0;?;?;-663.0
-504.0;-578.0;858.0;-534.0;-11.0;-793.0;-672.0
-497.0;-574.0;863.0;-530.0;-6.0;-798.0;-678.0
?;-571.0;866.0;-529.0;-4.0;-800.0;?
?;-569.0;869.0;-530.0;-3.0;-797.0;-684.0
-479.0;-571.0;?;-535.0;3.0;-792.0;-688.0
-471.0;?;875.0;-541.0;7.0;?;-694.0
-462.0;?;879.0;-551.0;2.0;?;-700.0
-449.0;-587.0;885.0;-562.0;-5.0;?;-706.0
-433.0;?;890.0;?;-19.0;-771.0;-711.0
-422.0;-605.0;?;-586.0;?;-764.0;-717.0
-411.0;-613.0;?;-595.0;-33.0;?;-723.0
?;-620.0;?;?;-32.0;-750.0;-727.0
-386.0;-624.0;907.0;-611.0;?;-742.0;-732.0
-377.0;-628.0;908.0;?;?;-734.0;-737.0
-373.0;?;?;-623.0;?;-727.0;-741.0
-359.0;-633.0;909.0;-625.0;-28.0;-722.0;?
-350.0;-635.0;908.0;-626.0;-27.0;-719.0;-749.0
-344.0;-635.0;906.0;-626.0;-27.0;-716.0;-753.0
-332.0;-634.0;908.0;-626.0;-29.0;-712.0;-757.0
-315.0;?;914.0;-624.0;-22.0;-709.0;-761.0
-300.0;-628.0;921.0;-623.0;-11.0;-705.0;-765.0
?;?;925.0;-624.0;-6.0;-700.0;-770.0
-274.0;-617.0;929.0;?;-1.0;-694.0;-774.0
?;-613.0;930.0;-628.0;4.0;?;-778.0
-242.0;-611.0;930.0;?;10.0;-686.0;-780.0
-225.0;-609.0;930.0;-627.0;?;-683.0;-781.0
-210.0;-607.0;930.0;-627.0;27.0;-680.0;-782.0
-194.0;-606.0;?;-628.0;32.0;-677.0;-782.0
-179.0;-604.0;929.0;?;36.0;-675.0;-783.0
-165.0;-602.0;?;-629.0;38.0;-674.0;-783.0
-148.0;-599.0;933.0;-627.0;?;-675.0;-785.0
-132.0;-595.0;937.0;-624.0;?;-676.0;-788.0
-118.0;-590.0;940.0;-620.0;49.0;-678.0;-791.0
-103.0;?;?;-615.0;51.0;-680.0;-795.0
?;-578.0;945.0;-610.0;53.0;-682.0;-799.0
-79.0;-573.0;947.0;-604.0;53.0;-684.0;-802.0
-68.0;-567.0;950.0;-600.0;53.0;-687.0;?
-57.0;-563.0;?;-596.0;52.0;-688.0;-808.0
?;-558.0;954.0;?;49.0;-688.0;-810.0
-41.0;-554.0;951.0;?;48.0;?;-812.0
-29.0;-550.0;948.0;-589.0;?;-686.0;-813.0
-16.0;-547.0;945.0;-587.0;63.0;-685.0;?
1.0;-544.0;?;-588.0;71.0;?;-816.0
17.0;-543.0;939.0;-589.0;75.0;?;-817.0
29.0;-542.0;934.0;-590.0;?;?;-817.0
?;?;927.0;-589.0;67.0;?;?
40.0;-543.0;912.0;-590.0;?;-679.0;?
35.0;-547.0;888.0;-591.0;52.0;-677.0;-813.0
26.0;?;872.0;-589.0;38.0;?;-810.0
14.0;?;869.0;-587.0;22.0;-670.0;-806.0
12.0;-555.0;888.0;-586.0;8.0;-662.0;-803.0
?;?;911.0;-587.0;?;-650.0;-801.0
47.0;-550.0;?;-590.0;16.0;-634.0;-802.0
65.0;?;907.0;-593.0;31.0;?;-800.0
75.0;-552.0;904.0;-593.0;32.0;?;-795.0
89.0;-556.0;905.0;-592.0;38.0;-591.0;-789.0
103.0;-561.0;904.0;?;45.0;-581.0;?
119.0;-563.0;903.0;-598.0;51.0;-570.0;?
?;-563.0;903.0;-602.0;?;-556.0;-774.0
149.0;-560.0;902.0;?;57.0;?;-769.0
163.0;?;900.0;-602.0;?;?;-764.0
?;-553.0;899.0;-602.0;66.0;-504.0;-757.0
?;-550.0;897.0;-605.0;71.0;-490.0;-752.0
205.0;-548.0;896.0;-612.0;78.0;-477.0;-748.0
223.0;-546.0;895.0;-620.0;?;?;-744.0
242.0;-542.0;893.0;?;93.0;-456.0;-741.0
?;?;891.0;?;97.0;-445.0;-737.0
279.0;?;889.0;-619.0;97.0;-436.0;-734.0
?;-520.0;887.0;?;96.0;-430.0;-732.0
339.0;-514.0;881.0;-603.0;93.0;-428.0;?
377.0;-506.0;871.0;-597.0;89.0;-431.0;-735.0
414.0;-501.0;?;-589.0;81.0;-439.0;-736.0
?;-494.0;838.0;-578.0;?;-446.0;-733.0
?;-482.0;811.0;-563.0;82.0;-450.0;?
530.0;-469.0;778.0;-545.0;98.0;-445.0;-724.0
?;-465.0;746.0;-537.0;110.0;-438.0;-724.0
588.0;-465.0;711.0;?;112.0;?;-723.0
609.0;-468.0;661.0;-552.0;?;-433.0;-722.0
630.0;-473.0;596.0;-563.0;132.0;-429.0;-719.0
655.0;-480.0;539.0;-572.0;?;-421.0;?
686.0;-487.0;513.0;?;?;-413.0;-716.0
697.0;-496.0;?;-592.0;-66.0;?;-717.0
664.0;?;?;?;-204.0;-405.0;-716.0
595.0;-514.0;624.0;-614.0;?;-404.0;-715.0
509.0;?;676.0;-620.0;-391.0;-404.0;?
?;-528.0;715.0;?;-431.0;-405.0;-716.0
347.0;-534.0;741.0;-623.0;-455.0;-408.0;?
285.0;-542.0;?;-625.0;-469.0;-415.0;?
228.0;-550.0;781.0;?;?;?;-715.0
172.0;-560.0;803.0;-635.0;-475.0;-437.0;?
112.0;-571.0;?;-637.0;?;-450.0;-707.0
46.0;-580.0;?;-638.0;-480.0;-464.0;-702.0
-19.0;-590.0;?;-637.0;-486.0;-478.0;-697.0
-68.0;-596.0;838.0;-633.0;-487.0;-493.0;-695.0
?;-599.0;?;?;-484.0;?;-698.0
-102.0;-610.0;844.0;?;-482.0;-524.0;-706.0
-85.0;-606.0;840.0;?;-489.0;-549.0;-712.0
-74.0;-599.0;829.0;?;-500.0;-572.0;-718.0
-75.0;?;821.0;?;-508.0;-594.0;-734.0
-86.0;?;822.0;-608.0;?;-615.0;-748.0
-92.0;-605.0;829.0;-612.0;?;-632.0;-757.0
-85.0;-602.0;?;-610.0;-492.0;-644.0;-760.0
-69.0;-601.0;833.0;-604.0;?;-651.0;?
?;?;829.0;-600.0;-487.0;-653.0;-766.0
?;-603.0;825.0;-603.0;-486.0;-651.0;-769.0
-38.0;-607.0;822.0;?;?;-646.0;-770.0
-35.0;-611.0;820.0;-625.0;-494.0;-638.0;-770.0
-20.0;-603.0;800.0;?;-569.0;-690.0;-783.0
-29.0;-608.0;?;-640.0;-564.0;-684.0;-779.0
-34.0;-615.0;804.0;-649.0;-559.0;?;?
-38.0;-623.0;805.0;-655.0;?;-667.0;-769.0
-42.0;-628.0;805.0;-661.0;?;-658.0;-764.0
-45.0;-632.0;804.0;?;-556.0;-649.0;-760.0
?;-631.0;803.0;?;?;-639.0;?
-49.0;-628.0;802.0;-672.0;?;-630.0;-761.0
-47.0;?;800.0;-671.0;?;-625.0;?
?;-628.0;798.0;-673.0;-573.0;-625.0;?
?;-632.0;?;-674.0;-573.0;-630.0;-759.0
-12.0;-638.0;799.0;-672.0;-572.0;-641.0;-755.0
?;-643.0;803.0;-669.0;?;-655.0;-751.0
11.0;-647.0;806.0;-668.0;-567.0;-671.0;-749.0
18.0;?;809.0;-664.0;-564.0;-686.0;?
?;-646.0;?;-663.0;-554.0;?;-752.0
19.0;-639.0;?;-660.0;-543.0;?;-758.0
17.0;-634.0;830.0;?;-531.0;?;-761.0
16.0;-628.0;835.0;?;-518.0;-684.0;?
18.0;-622.0;836.0;-632.0;-504.0;?;?
?;-616.0;834.0;-619.0;?;-664.0;-762.0
18.0;-613.0;830.0;-613.0;-489.0;-653.0;-763.0
17.0;-612.0;825.0;-614.0;-487.0;-643.0;-765.0
14.0;-611.0;822.0;-621.0;-487.0;-632.0;-766.0
10.0;-610.0;822.0;-628.0;-491.0;-621.0;-767.0
9.0;-609.0;822.0;-632.0;-497.0;-611.0;?
15.0;-608.0;820.0;-631.0;-507.0;-602.0;-767.0
?;-608.0;815.0;-630.0;-518.0;-596.0;-767.0
?;-608.0;809.0;-630.0;-531.0;-594.0;?
62.0;-609.0;801.0;-633.0;?;-596.0;?
?;?;?;-635.0;-559.0;?;-767.0
96.0;-609.0;788.0;?;-569.0;-613.0;-767.0
117.0;?;781.0;-632.0;-575.0;?;-766.0
?;-613.0;774.0;-622.0;-578.0;?;-764.0
156.0;-612.0;770.0;-613.0;-578.0;-655.0;-765.0
158.0;-607.0;771.0;-607.0;-576.0;-663.0;-767.0
146.0;-601.0;?;-602.0;-575.0;-665.0;-770.0
120.0;?;778.0;-600.0;?;-664.0;?
85.0;-602.0;785.0;?;-581.0;-667.0;-774.0
48.0;-609.0;792.0;-616.0;-580.0;-672.0;-773.0
14.0;-615.0;800.0;-631.0;-575.0;?;-772.0
-14.0;-621.0;805.0;-644.0;-566.0;-679.0;-770.0
-36.0;?;809.0;-652.0;-557.0;-679.0;-767.0
-57.0;-632.0;812.0;-656.0;-548.0;-678.0;-764.0
?;?;?;-659.0;-541.0;?;-761.0
?;-640.0;815.0;?;-537.0;-675.0;-759.0
-109.0;-641.0;?;?;-535.0;-673.0;-757.0
