Accelerometer LUA^ accX;InertialMeasurementUnit LUA accY;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;Accelerometer LUA^ accZ;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX;Accelerometer LUA_ accZ
-130.0;-189.0;891.0;1034.0;-603.0;-583.0;-132.0;860.0;502.0;-940.0;271.0
63.0;84.0;439.0;221.0;-554.0;-824.0;147.0;139.0;449.0;-433.0;170.0
-84.0;357.0;622.0;769.0;-653.0;-731.0;-304.0;484.0;643.0;-880.0;96.0
-177.0;201.0;780.0;1022.0;-762.0;-675.0;-238.0;570.0;621.0;-634.0;44.0
31.0;-137.0;804.0;665.0;-847.0;-743.0;-100.0;617.0;593.0;-231.0;180.0
115.0;354.0;1036.0;1083.0;-266.0;-216.0;-268.0;1028.0;183.0;-1110.0;203.0
162.0;463.0;1029.0;930.0;-326.0;-106.0;-567.0;972.0;221.0;-954.0;27.0
404.0;279.0;922.0;1039.0;-293.0;-80.0;-194.0;954.0;200.0;-875.0;377.0
418.0;279.0;965.0;1041.0;-264.0;-92.0;-216.0;993.0;188.0;-899.0;378.0
128.0;483.0;973.0;951.0;-390.0;-166.0;-533.0;926.0;178.0;-926.0;17.0
-54.0;233.0;670.0;238.0;-593.0;-913.0;3.0;282.0;372.0;-535.0;15.0
273.0;510.0;933.0;1078.0;-298.0;-122.0;-315.0;937.0;225.0;-1016.0;237.0
155.0;178.0;972.0;1030.0;-559.0;-365.0;-295.0;971.0;501.0;-843.0;281.0
213.0;251.0;992.0;1091.0;-572.0;-297.0;-274.0;958.0;463.0;-873.0;292.0
298.0;332.0;1003.0;1115.0;-514.0;-253.0;-252.0;998.0;407.0;-917.0;322.0
412.0;385.0;944.0;1059.0;-346.0;-190.0;-142.0;977.0;307.0;-931.0;492.0
407.0;327.0;890.0;1063.0;-428.0;-144.0;-114.0;975.0;406.0;-921.0;521.0
260.0;412.0;831.0;954.0;-466.0;-138.0;-239.0;899.0;366.0;-975.0;352.0
185.0;469.0;1024.0;913.0;-427.0;-126.0;-560.0;938.0;197.0;-899.0;42.0
270.0;813.0;1024.0;791.0;-74.0;-180.0;-547.0;826.0;163.0;-1187.0;-82.0
294.0;470.0;967.0;827.0;-362.0;-83.0;-421.0;989.0;264.0;-976.0;243.0
-89.0;160.0;510.0;350.0;-711.0;-798.0;5.0;174.0;270.0;-462.0;-38.0
240.0;428.0;903.0;757.0;-586.0;-90.0;-312.0;844.0;416.0;-993.0;183.0
128.0;-288.0;599.0;667.0;-848.0;-651.0;250.0;503.0;866.0;-514.0;611.0
567.0;150.0;1116.0;1327.0;-454.0;123.0;-219.0;1219.0;286.0;-858.0;516.0
385.0;349.0;924.0;1205.0;-179.0;77.0;-42.0;1046.0;260.0;-1032.0;474.0
184.0;65.0;1137.0;1186.0;-264.0;-291.0;-342.0;1106.0;271.0;-786.0;349.0
295.0;278.0;1068.0;1111.0;-555.0;-161.0;-153.0;1136.0;389.0;-1243.0;392.0
248.0;285.0;971.0;1137.0;-600.0;-289.0;-172.0;945.0;331.0;-1136.0;369.0
164.0;165.0;945.0;735.0;-600.0;-214.0;-138.0;936.0;598.0;-1006.0;471.0
237.0;-246.0;748.0;929.0;-914.0;-396.0;-59.0;727.0;744.0;-410.0;489.0
132.0;40.0;591.0;399.0;-526.0;-408.0;239.0;189.0;79.0;-677.0;485.0
352.0;252.0;1097.0;1048.0;-433.0;-65.0;-312.0;1092.0;243.0;-1055.0;271.0
354.0;-20.0;691.0;715.0;-560.0;-256.0;302.0;705.0;644.0;-668.0;800.0
341.0;261.0;1028.0;1048.0;-424.0;-39.0;-292.0;1034.0;289.0;-1165.0;298.0
284.0;413.0;861.0;883.0;-394.0;1.0;-196.0;884.0;227.0;-1092.0;262.0
34.0;199.0;697.0;201.0;-474.0;-692.0;-91.0;399.0;294.0;-392.0;-45.0
484.0;162.0;667.0;776.0;-637.0;-9.0;67.0;811.0;470.0;-701.0;699.0
182.0;148.0;970.0;1092.0;-506.0;-258.0;-120.0;981.0;236.0;-1139.0;405.0
112.0;139.0;978.0;1059.0;-431.0;-175.0;-90.0;997.0;360.0;-930.0;411.0
452.0;200.0;1050.0;1119.0;-589.0;-5.0;-254.0;1137.0;233.0;-1142.0;409.0
174.0;339.0;725.0;311.0;-397.0;-655.0;-224.0;378.0;312.0;-441.0;-6.0
145.0;7.0;1109.0;1157.0;-376.0;-349.0;-175.0;1140.0;288.0;-769.0;427.0
152.0;-65.0;871.0;249.0;-621.0;-766.0;-220.0;447.0;353.0;19.0;-32.0
-242.0;-48.0;440.0;71.0;-677.0;-775.0;-245.0;111.0;454.0;-19.0;-127.0
-39.0;218.0;387.0;72.0;-744.0;-863.0;259.0;166.0;610.0;-879.0;198.0
269.0;89.0;758.0;901.0;-308.0;-1.0;-100.0;862.0;200.0;-849.0;354.0
491.0;-64.0;832.0;775.0;-551.0;-166.0;-12.0;969.0;447.0;-652.0;577.0
185.0;-28.0;802.0;1064.0;-340.0;-132.0;-85.0;839.0;186.0;-806.0;434.0
157.0;288.0;832.0;1000.0;-452.0;-113.0;-179.0;843.0;275.0;-1081.0;214.0
382.0;-99.0;721.0;740.0;-375.0;-49.0;106.0;843.0;385.0;-785.0;647.0
-60.0;186.0;902.0;933.0;-610.0;-440.0;-170.0;807.0;493.0;-1135.0;322.0
506.0;-240.0;740.0;721.0;-477.0;-74.0;273.0;902.0;525.0;-837.0;799.0
181.0;418.0;930.0;911.0;-462.0;-199.0;-201.0;979.0;425.0;-1063.0;362.0
667.0;-131.0;650.0;626.0;-364.0;119.0;168.0;900.0;446.0;-692.0;880.0
97.0;423.0;853.0;939.0;-357.0;-289.0;-99.0;844.0;304.0;-936.0;295.0
178.0;39.0;961.0;778.0;-642.0;-556.0;-111.0;799.0;709.0;-940.0;379.0
272.0;154.0;467.0;574.0;102.0;-141.0;121.0;424.0;-32.0;-611.0;320.0
671.0;-20.0;544.0;536.0;-300.0;163.0;276.0;711.0;369.0;-666.0;834.0
319.0;331.0;929.0;1020.0;-522.0;-17.0;-276.0;890.0;157.0;-1228.0;200.0
782.0;385.0;605.0;375.0;-510.0;69.0;68.0;714.0;544.0;-628.0;805.0
402.0;68.0;934.0;1249.0;-378.0;-14.0;-294.0;1065.0;357.0;-643.0;340.0
155.0;103.0;810.0;710.0;-860.0;-619.0;-38.0;725.0;683.0;-867.0;290.0
-45.0;-90.0;366.0;391.0;-1033.0;-599.0;364.0;335.0;750.0;-395.0;575.0
-154.0;-138.0;497.0;638.0;-394.0;-564.0;211.0;441.0;340.0;-596.0;388.0
281.0;-202.0;736.0;854.0;-516.0;-28.0;-66.0;848.0;214.0;-535.0;412.0
289.0;248.0;1075.0;1274.0;-742.0;-241.0;-22.0;1129.0;447.0;-1107.0;506.0
375.0;361.0;836.0;963.0;-273.0;-1.0;-272.0;936.0;144.0;-858.0;367.0
-42.0;16.0;1211.0;1086.0;-759.0;-308.0;-325.0;1198.0;415.0;-1080.0;342.0
236.0;302.0;949.0;1015.0;-513.0;-220.0;-213.0;956.0;338.0;-895.0;322.0
66.0;237.0;629.0;624.0;-690.0;-926.0;176.0;567.0;865.0;-610.0;450.0
254.0;311.0;946.0;1083.0;-246.0;-53.0;-245.0;974.0;180.0;-942.0;329.0
311.0;311.0;949.0;1077.0;-249.0;-73.0;-199.0;979.0;206.0;-989.0;486.0
239.0;-172.0;804.0;909.0;-364.0;-128.0;-64.0;941.0;438.0;-665.0;547.0
-11.0;428.0;701.0;699.0;-276.0;-226.0;-110.0;693.0;132.0;-988.0;236.0
-11.0;201.0;542.0;633.0;-286.0;-189.0;-105.0;536.0;204.0;-544.0;175.0
510.0;177.0;717.0;802.0;-607.0;-78.0;48.0;850.0;503.0;-689.0;691.0
4.0;111.0;673.0;705.0;-268.0;-75.0;-144.0;694.0;99.0;-391.0;183.0
87.0;178.0;448.0;544.0;-95.0;-14.0;-233.0;484.0;146.0;-445.0;43.0
310.0;476.0;838.0;985.0;-224.0;102.0;-148.0;944.0;226.0;-952.0;346.0
813.0;275.0;421.0;371.0;-503.0;-62.0;79.0;569.0;680.0;-418.0;958.0
137.0;356.0;745.0;550.0;-779.0;-669.0;-276.0;561.0;640.0;-621.0;240.0
0.0;-32.0;408.0;397.0;-670.0;-178.0;-117.0;407.0;265.0;-524.0;102.0
156.0;348.0;744.0;517.0;-792.0;-655.0;-276.0;567.0;740.0;-615.0;251.0
89.0;51.0;321.0;364.0;-420.0;-38.0;-219.0;376.0;175.0;-434.0;12.0
105.0;90.0;661.0;732.0;-733.0;-104.0;-96.0;717.0;258.0;-1035.0;277.0
69.0;141.0;535.0;650.0;-556.0;-96.0;-25.0;590.0;177.0;-832.0;231.0
141.0;341.0;725.0;540.0;-786.0;-653.0;-273.0;571.0;653.0;-609.0;260.0
65.0;196.0;563.0;602.0;-281.0;-51.0;-268.0;585.0;223.0;-470.0;68.0
95.0;244.0;948.0;997.0;-233.0;-159.0;-153.0;967.0;143.0;-577.0;192.0
126.0;282.0;889.0;1259.0;-96.0;9.0;-171.0;991.0;113.0;-915.0;230.0
183.0;235.0;1014.0;1011.0;-752.0;-356.0;-156.0;1105.0;578.0;-974.0;543.0
-170.0;246.0;969.0;1053.0;-301.0;-362.0;-118.0;941.0;265.0;-808.0;322.0
65.0;-8.0;1031.0;1085.0;-248.0;-266.0;-136.0;981.0;221.0;-459.0;296.0
342.0;214.0;1014.0;1110.0;-370.0;-48.0;-126.0;1078.0;371.0;-989.0;430.0
810.0;291.0;438.0;381.0;-525.0;-51.0;100.0;570.0;604.0;-417.0;958.0
-43.0;311.0;725.0;763.0;-236.0;-136.0;-309.0;680.0;137.0;-820.0;-20.0
125.0;101.0;1170.0;1214.0;-401.0;-269.0;-356.0;1107.0;308.0;-986.0;292.0
794.0;350.0;463.0;422.0;-524.0;-44.0;71.0;578.0;640.0;-496.0;897.0
537.0;235.0;837.0;1001.0;1.0;195.0;-150.0;951.0;-61.0;-873.0;405.0
159.0;560.0;850.0;887.0;-149.0;-123.0;-407.0;862.0;165.0;-955.0;152.0
255.0;560.0;1017.0;1091.0;-204.0;-75.0;-459.0;1013.0;219.0;-1162.0;222.0
197.0;74.0;1063.0;1119.0;-286.0;-60.0;-247.0;1122.0;225.0;-1059.0;338.0
295.0;229.0;879.0;951.0;-164.0;-161.0;-102.0;900.0;205.0;-710.0;404.0
268.0;75.0;948.0;1064.0;-328.0;-215.0;-89.0;990.0;268.0;-848.0;484.0
159.0;112.0;987.0;911.0;-139.0;-20.0;-198.0;1029.0;181.0;-977.0;263.0
237.0;87.0;1200.0;1304.0;-275.0;-286.0;-243.0;1162.0;200.0;-741.0;407.0
239.0;231.0;905.0;991.0;-188.0;-154.0;-147.0;920.0;248.0;-974.0;387.0
98.0;160.0;1039.0;980.0;-371.0;-196.0;-279.0;1035.0;325.0;-974.0;217.0
62.0;100.0;936.0;1010.0;-355.0;-408.0;-144.0;832.0;168.0;-584.0;272.0
362.0;247.0;1064.0;1123.0;-412.0;-206.0;-237.0;1082.0;190.0;-892.0;443.0
11.0;390.0;529.0;1211.0;-295.0;-86.0;-60.0;647.0;281.0;-930.0;224.0
307.0;100.0;951.0;1108.0;-391.0;-117.0;-175.0;991.0;276.0;-578.0;374.0
193.0;315.0;992.0;949.0;-558.0;-208.0;-256.0;1097.0;531.0;-1377.0;380.0
-90.0;90.0;842.0;1034.0;-429.0;-726.0;177.0;840.0;647.0;-855.0;477.0
495.0;380.0;661.0;477.0;-620.0;-272.0;-61.0;705.0;751.0;-749.0;646.0
-50.0;130.0;952.0;1002.0;-207.0;-212.0;-154.0;975.0;215.0;-959.0;248.0
-5.0;71.0;925.0;1028.0;-303.0;-182.0;-186.0;926.0;201.0;-978.0;212.0
-54.0;31.0;932.0;1044.0;-266.0;-190.0;-186.0;954.0;215.0;-989.0;210.0
-64.0;38.0;996.0;1066.0;-250.0;-157.0;-204.0;1006.0;66.0;-980.0;212.0
8.0;-328.0;442.0;766.0;-495.0;-641.0;366.0;477.0;560.0;-701.0;556.0
159.0;396.0;989.0;997.0;-108.0;24.0;-427.0;980.0;49.0;-1001.0;147.0
121.0;257.0;758.0;817.0;-666.0;-669.0;70.0;784.0;1023.0;-935.0;556.0
-15.0;39.0;817.0;1081.0;-572.0;-678.0;-86.0;900.0;729.0;-961.0;448.0
97.0;-223.0;949.0;1238.0;-815.0;-330.0;-198.0;1020.0;555.0;-972.0;301.0
225.0;345.0;852.0;825.0;-595.0;-530.0;-31.0;815.0;722.0;-883.0;463.0
627.0;114.0;871.0;948.0;-450.0;-99.0;-66.0;981.0;381.0;-671.0;572.0
514.0;393.0;715.0;806.0;-508.0;-166.0;22.0;785.0;484.0;-986.0;531.0
520.0;579.0;934.0;1011.0;67.0;183.0;-392.0;999.0;-100.0;-1015.0;264.0
96.0;491.0;1035.0;1143.0;-299.0;-367.0;-113.0;1112.0;499.0;-1023.0;393.0
136.0;250.0;1011.0;945.0;-341.0;-151.0;-306.0;989.0;210.0;-967.0;176.0
249.0;352.0;988.0;1179.0;-348.0;-78.0;-219.0;1063.0;355.0;-1204.0;391.0
222.0;438.0;851.0;1056.0;-488.0;-104.0;-60.0;935.0;266.0;-1173.0;367.0
134.0;234.0;1017.0;958.0;-367.0;-180.0;-362.0;1009.0;312.0;-973.0;179.0
102.0;-80.0;650.0;869.0;-522.0;-457.0;401.0;683.0;640.0;-555.0;655.0
-13.0;-278.0;200.0;342.0;-742.0;-527.0;448.0;218.0;638.0;-273.0;506.0
57.0;-687.0;-450.0;-158.0;-610.0;-515.0;875.0;-402.0;739.0;482.0;732.0
81.0;-378.0;607.0;756.0;-687.0;-640.0;398.0;583.0;706.0;-159.0;557.0
53.0;-346.0;853.0;920.0;-717.0;-727.0;378.0;933.0;760.0;-268.0;686.0
163.0;284.0;985.0;937.0;-313.0;-149.0;-351.0;970.0;340.0;-963.0;171.0
268.0;208.0;1042.0;923.0;-174.0;48.0;-374.0;1078.0;391.0;-1092.0;178.0
126.0;265.0;703.0;500.0;-790.0;-690.0;-257.0;546.0;704.0;-591.0;248.0
217.0;-405.0;737.0;875.0;-462.0;-310.0;94.0;854.0;625.0;-192.0;637.0
120.0;259.0;671.0;482.0;-828.0;-725.0;-135.0;491.0;787.0;-578.0;295.0
148.0;-123.0;913.0;1056.0;-434.0;-294.0;-36.0;985.0;367.0;-508.0;444.0
439.0;392.0;745.0;693.0;-357.0;-326.0;97.0;794.0;626.0;-920.0;580.0
18.0;524.0;584.0;710.0;-221.0;-261.0;41.0;614.0;354.0;-1240.0;351.0
160.0;-189.0;894.0;1020.0;-619.0;-277.0;-49.0;999.0;444.0;-621.0;418.0
193.0;-387.0;876.0;958.0;-476.0;-465.0;149.0;1030.0;665.0;-205.0;718.0
209.0;443.0;808.0;950.0;-343.0;-157.0;-326.0;848.0;250.0;-1162.0;157.0
77.0;-15.0;789.0;727.0;-915.0;-498.0;8.0;736.0;739.0;-251.0;390.0
-11.0;14.0;259.0;492.0;-603.0;-492.0;410.0;318.0;533.0;-684.0;545.0
397.0;149.0;786.0;885.0;-326.0;-59.0;-17.0;885.0;253.0;-793.0;449.0
276.0;333.0;951.0;835.0;-463.0;-208.0;-234.0;924.0;506.0;-884.0;343.0
224.0;-279.0;1137.0;1247.0;-649.0;-348.0;-197.0;1198.0;367.0;-598.0;441.0
153.0;182.0;744.0;812.0;-445.0;-97.0;-151.0;784.0;193.0;-1237.0;262.0
651.0;130.0;968.0;1105.0;-317.0;-129.0;-274.0;1160.0;508.0;-534.0;410.0
179.0;-193.0;988.0;1206.0;-562.0;-228.0;-248.0;1075.0;345.0;-512.0;401.0
278.0;386.0;995.0;903.0;-526.0;-253.0;-195.0;998.0;301.0;-912.0;376.0
34.0;182.0;516.0;672.0;-361.0;-112.0;-118.0;550.0;180.0;-1154.0;170.0
-67.0;284.0;522.0;652.0;-265.0;-185.0;-84.0;487.0;116.0;-768.0;129.0
150.0;407.0;846.0;846.0;-349.0;-683.0;50.0;773.0;431.0;-1199.0;471.0
55.0;313.0;739.0;945.0;-335.0;-729.0;204.0;585.0;338.0;-1130.0;417.0
-142.0;122.0;522.0;641.0;-141.0;-402.0;91.0;509.0;345.0;-926.0;301.0
504.0;379.0;936.0;1036.0;-345.0;-42.0;-155.0;998.0;294.0;-942.0;492.0
93.0;581.0;653.0;764.0;-447.0;-388.0;-140.0;618.0;296.0;-1242.0;128.0
240.0;67.0;891.0;928.0;-251.0;-173.0;-203.0;949.0;283.0;-946.0;272.0
463.0;399.0;761.0;905.0;-105.0;31.0;-77.0;877.0;309.0;-1099.0;455.0
464.0;232.0;1082.0;1165.0;-264.0;-181.0;-416.0;1125.0;404.0;-981.0;372.0
-41.0;316.0;752.0;681.0;-169.0;-427.0;-124.0;635.0;196.0;-782.0;139.0
581.0;144.0;945.0;1125.0;-500.0;56.0;-142.0;1030.0;171.0;-813.0;412.0
262.0;507.0;1057.0;1202.0;-366.0;-158.0;-296.0;1106.0;146.0;-1002.0;351.0
60.0;417.0;607.0;600.0;-578.0;-331.0;23.0;605.0;414.0;-1145.0;329.0
-80.0;-11.0;587.0;863.0;-641.0;-374.0;27.0;616.0;205.0;-1029.0;142.0
-50.0;449.0;574.0;678.0;-156.0;-370.0;123.0;537.0;437.0;-1183.0;290.0
464.0;84.0;883.0;937.0;-475.0;-19.0;-223.0;958.0;79.0;-732.0;401.0
165.0;72.0;863.0;908.0;-666.0;-136.0;-273.0;927.0;337.0;-1031.0;206.0
231.0;309.0;776.0;1007.0;-109.0;-85.0;-265.0;866.0;247.0;-910.0;272.0
333.0;454.0;1001.0;400.0;-466.0;-419.0;-520.0;852.0;538.0;-867.0;260.0
38.0;343.0;541.0;768.0;-222.0;-241.0;-54.0;579.0;316.0;-998.0;233.0
396.0;65.0;918.0;1008.0;-412.0;-181.0;-267.0;1098.0;382.0;-607.0;505.0
639.0;192.0;1083.0;1141.0;-543.0;77.0;-338.0;1193.0;78.0;-863.0;374.0
547.0;320.0;1001.0;1082.0;-332.0;-51.0;-141.0;1061.0;298.0;-976.0;472.0
-141.0;331.0;626.0;776.0;-523.0;-405.0;-27.0;653.0;337.0;-1096.0;277.0
-122.0;-69.0;340.0;183.0;-1046.0;-753.0;250.0;96.0;624.0;-95.0;441.0
307.0;322.0;905.0;887.0;-495.0;-227.0;69.0;990.0;552.0;-1225.0;574.0
119.0;216.0;911.0;912.0;-294.0;-184.0;-218.0;880.0;215.0;-864.0;221.0
98.0;-48.0;1087.0;1259.0;-372.0;-121.0;79.0;1256.0;209.0;-718.0;467.0
265.0;166.0;524.0;164.0;-929.0;-736.0;99.0;253.0;860.0;-354.0;464.0
264.0;150.0;517.0;209.0;-897.0;-726.0;125.0;260.0;830.0;-329.0;478.0
295.0;72.0;538.0;213.0;-921.0;-732.0;81.0;247.0;775.0;-251.0;466.0
259.0;136.0;456.0;158.0;-931.0;-704.0;139.0;243.0;777.0;-283.0;474.0
344.0;326.0;974.0;444.0;-406.0;-352.0;-291.0;899.0;454.0;-769.0;278.0
198.0;-30.0;1171.0;1219.0;-545.0;-197.0;-147.0;1211.0;454.0;-742.0;430.0
321.0;263.0;1028.0;1093.0;-426.0;-114.0;-298.0;1085.0;415.0;-971.0;392.0
257.0;141.0;1043.0;1097.0;-416.0;-245.0;-132.0;1063.0;265.0;-1091.0;381.0
360.0;245.0;960.0;1003.0;-521.0;-31.0;-262.0;1057.0;294.0;-985.0;328.0
452.0;285.0;941.0;1082.0;-328.0;-30.0;-64.0;1031.0;275.0;-948.0;457.0
203.0;329.0;944.0;977.0;-654.0;4.0;-92.0;1039.0;181.0;-1077.0;354.0
245.0;134.0;496.0;171.0;-894.0;-753.0;158.0;268.0;825.0;-267.0;475.0
154.0;363.0;839.0;783.0;-448.0;-86.0;-210.0;823.0;142.0;-1046.0;188.0
140.0;259.0;1032.0;1096.0;-530.0;-336.0;-228.0;1019.0;438.0;-923.0;350.0
338.0;325.0;862.0;962.0;-360.0;-107.0;-175.0;871.0;324.0;-847.0;391.0
207.0;97.0;467.0;160.0;-817.0;-774.0;155.0;195.0;818.0;-276.0;454.0
395.0;303.0;860.0;963.0;-507.0;-156.0;-146.0;900.0;249.0;-842.0;386.0
138.0;32.0;1012.0;1104.0;-410.0;-249.0;-210.0;1043.0;366.0;-817.0;377.0
77.0;68.0;526.0;152.0;-807.0;-852.0;28.0;171.0;721.0;-256.0;289.0
433.0;-22.0;847.0;992.0;-396.0;-69.0;-65.0;982.0;326.0;-794.0;489.0
213.0;341.0;948.0;1030.0;-351.0;-119.0;-293.0;963.0;196.0;-932.0;279.0
44.0;248.0;509.0;133.0;-975.0;-836.0;-12.0;161.0;746.0;-388.0;269.0
275.0;339.0;890.0;982.0;-432.0;49.0;-274.0;976.0;88.0;-1202.0;276.0
127.0;25.0;668.0;304.0;-820.0;-725.0;-110.0;378.0;819.0;-189.0;306.0
-2.0;381.0;832.0;911.0;-248.0;-399.0;-127.0;800.0;421.0;-1009.0;236.0
208.0;-29.0;1076.0;1176.0;-586.0;-213.0;-256.0;1079.0;316.0;-732.0;311.0
43.0;142.0;561.0;143.0;-900.0;-876.0;-60.0;167.0;677.0;-283.0;227.0
226.0;-99.0;598.0;159.0;-917.0;-800.0;22.0;277.0;845.0;-71.0;426.0
436.0;525.0;1022.0;1126.0;-281.0;68.0;-307.0;1095.0;267.0;-1063.0;303.0
116.0;215.0;1054.0;1158.0;-417.0;-279.0;-246.0;1059.0;365.0;-843.0;342.0
296.0;210.0;861.0;906.0;-361.0;-53.0;-220.0;932.0;206.0;-831.0;337.0
-32.0;-55.0;596.0;375.0;-898.0;-788.0;129.0;449.0;929.0;-262.0;483.0
109.0;153.0;1293.0;1289.0;-484.0;-191.0;-248.0;1350.0;219.0;-1037.0;458.0
-34.0;427.0;777.0;882.0;-254.0;-326.0;-96.0;739.0;205.0;-1030.0;212.0
169.0;345.0;783.0;892.0;-306.0;-175.0;-37.0;803.0;171.0;-983.0;320.0
239.0;282.0;1002.0;1072.0;-296.0;-324.0;-144.0;1027.0;361.0;-815.0;459.0
224.0;533.0;869.0;972.0;-407.0;-150.0;-164.0;902.0;265.0;-1189.0;375.0
551.0;369.0;810.0;513.0;-464.0;-48.0;-126.0;852.0;420.0;-718.0;485.0
250.0;377.0;886.0;992.0;-314.0;-173.0;-145.0;928.0;337.0;-998.0;398.0
381.0;225.0;1045.0;1130.0;-394.0;-8.0;-501.0;1090.0;242.0;-867.0;278.0
228.0;765.0;848.0;1006.0;-148.0;-182.0;153.0;851.0;136.0;-1107.0;535.0
-34.0;105.0;353.0;-97.0;-795.0;-932.0;200.0;-54.0;773.0;-156.0;358.0
423.0;387.0;1007.0;1138.0;-255.0;-32.0;-329.0;1058.0;218.0;-882.0;308.0
416.0;422.0;1151.0;1208.0;-265.0;6.0;-548.0;1166.0;249.0;-995.0;344.0
233.0;251.0;551.0;705.0;-378.0;-330.0;311.0;652.0;513.0;-921.0;572.0
466.0;-51.0;1069.0;957.0;-722.0;-87.0;-157.0;1045.0;433.0;-683.0;444.0
355.0;134.0;683.0;998.0;-690.0;-438.0;173.0;807.0;628.0;-831.0;631.0
126.0;-93.0;875.0;962.0;-656.0;-206.0;57.0;956.0;595.0;-968.0;582.0
246.0;780.0;819.0;1026.0;-489.0;-184.0;-94.0;948.0;407.0;-1042.0;524.0
59.0;45.0;1043.0;1159.0;-565.0;-420.0;-127.0;1076.0;380.0;-991.0;387.0
478.0;-67.0;1429.0;1495.0;-477.0;-125.0;-508.0;1397.0;404.0;-670.0;378.0
-53.0;-119.0;485.0;-16.0;-892.0;-938.0;-96.0;59.0;736.0;-10.0;234.0
76.0;33.0;389.0;-3.0;-987.0;-765.0;117.0;91.0;756.0;-126.0;349.0
336.0;397.0;1009.0;1110.0;-251.0;-10.0;-218.0;1032.0;274.0;-1017.0;376.0
234.0;211.0;1105.0;1187.0;-598.0;-337.0;-284.0;1110.0;543.0;-1012.0;399.0
485.0;323.0;907.0;1043.0;-226.0;24.0;-122.0;964.0;271.0;-909.0;435.0
541.0;291.0;928.0;1106.0;-323.0;9.0;-131.0;1044.0;317.0;-932.0;530.0
406.0;167.0;817.0;940.0;-290.0;-62.0;14.0;862.0;281.0;-804.0;480.0
265.0;471.0;868.0;945.0;-497.0;-340.0;-221.0;878.0;382.0;-905.0;342.0
470.0;291.0;923.0;998.0;-402.0;-144.0;-181.0;949.0;380.0;-805.0;403.0
353.0;203.0;980.0;1124.0;-397.0;-128.0;-96.0;1035.0;320.0;-946.0;454.0
271.0;78.0;1029.0;1167.0;-381.0;-121.0;-270.0;1090.0;238.0;-821.0;418.0
280.0;136.0;910.0;1043.0;-420.0;-184.0;-65.0;970.0;300.0;-891.0;433.0
343.0;92.0;931.0;1073.0;-595.0;-277.0;-103.0;1103.0;757.0;-1085.0;554.0
77.0;237.0;742.0;929.0;-347.0;-263.0;-24.0;739.0;203.0;-1083.0;379.0
0.0;33.0;755.0;1088.0;-246.0;-341.0;-10.0;874.0;313.0;-734.0;466.0
-95.0;-14.0;795.0;1171.0;-653.0;-322.0;-125.0;776.0;333.0;-750.0;244.0
140.0;292.0;980.0;1046.0;-354.0;-231.0;-157.0;1050.0;478.0;-1201.0;345.0
80.0;267.0;888.0;923.0;-242.0;-311.0;-210.0;940.0;418.0;-1171.0;296.0
248.0;8.0;676.0;144.0;-883.0;-765.0;-94.0;327.0;955.0;-49.0;343.0
120.0;265.0;772.0;825.0;-151.0;-260.0;-46.0;765.0;315.0;-987.0;325.0
315.0;221.0;945.0;1062.0;-336.0;-109.0;-103.0;962.0;304.0;-929.0;409.0
189.0;325.0;695.0;811.0;-173.0;-313.0;23.0;715.0;252.0;-923.0;407.0
247.0;290.0;901.0;972.0;-327.0;-112.0;-201.0;900.0;261.0;-882.0;281.0
310.0;327.0;833.0;899.0;-271.0;-51.0;-275.0;839.0;168.0;-802.0;178.0
112.0;601.0;716.0;901.0;-561.0;-200.0;8.0;767.0;166.0;-891.0;250.0
143.0;285.0;440.0;73.0;-948.0;-833.0;193.0;117.0;834.0;-308.0;463.0
288.0;462.0;1073.0;1128.0;-252.0;-165.0;-317.0;1104.0;256.0;-997.0;311.0
270.0;154.0;929.0;925.0;-375.0;-19.0;-195.0;1018.0;263.0;-897.0;305.0
190.0;39.0;795.0;650.0;-561.0;-652.0;-152.0;712.0;899.0;-344.0;424.0
146.0;378.0;749.0;633.0;-894.0;-737.0;-138.0;632.0;878.0;-606.0;421.0
85.0;347.0;668.0;559.0;-960.0;-740.0;-84.0;529.0;820.0;-539.0;382.0
99.0;253.0;733.0;583.0;-825.0;-726.0;-133.0;599.0;883.0;-438.0;351.0
-107.0;46.0;521.0;330.0;-790.0;-904.0;151.0;312.0;883.0;-542.0;440.0
235.0;292.0;684.0;457.0;-850.0;-761.0;141.0;549.0;903.0;-485.0;530.0
232.0;403.0;736.0;456.0;-962.0;-662.0;-47.0;543.0;749.0;-502.0;379.0
265.0;420.0;1256.0;1422.0;-419.0;-76.0;-239.0;1378.0;372.0;-1278.0;531.0
292.0;401.0;710.0;322.0;-738.0;-574.0;-57.0;538.0;909.0;-604.0;465.0
266.0;263.0;797.0;902.0;-755.0;-524.0;-127.0;780.0;760.0;-487.0;496.0
180.0;226.0;590.0;276.0;-953.0;-682.0;102.0;459.0;977.0;-437.0;527.0
378.0;293.0;652.0;336.0;-849.0;-501.0;114.0;560.0;817.0;-518.0;701.0
433.0;244.0;669.0;374.0;-787.0;-435.0;47.0;611.0;837.0;-507.0;633.0
479.0;370.0;543.0;223.0;-732.0;-499.0;224.0;497.0;898.0;-556.0;742.0
201.0;199.0;1008.0;1101.0;-468.0;-173.0;-242.0;1032.0;344.0;-979.0;280.0
