InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LLA Quaternion4;Accelerometer LWR accX;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LUA Quaternion2
165.0;-224.0;20;39;487.0;-277.0;-161;-3;293.0;-207.0;-259.0
-635.0;120.0;-3;16;-670.0;-80.0;-110;-77;-352.0;31.0;150.0
-630.0;542.0;165;22;-400.0;-165.0;58;34;-231.0;445.0;471.0
176.0;-228.0;5;15;592.0;-87.0;124;-18;237.0;-168.0;-263.0
338.0;-384.0;25;45;680.0;13.0;-24;-30;412.0;745.0;-367.0
243.0;-239.0;-25;30;608.0;-267.0;126;-99;349.0;291.0;-316.0
11.0;325.0;-53;-1;240.0;-651.0;114;-158;509.0;-828.0;-67.0
-80.0;-89.0;3;14;394.0;-104.0;118;-31;226.0;-574.0;-87.0
760.0;-563.0;91;19;543.0;-49.0;3;2;493.0;710.0;-506.0
223.0;-60.0;-8;15;-271.0;222.0;-106;-68;-492.0;-307.0;66.0
-646.0;227.0;-4;16;-616.0;15.0;-110;-78;-302.0;23.0;233.0
-824.0;527.0;9;16;-803.0;165.0;-64;-15;-334.0;126.0;274.0
-859.0;733.0;20;18;-427.0;-465.0;-69;4;-446.0;262.0;368.0
610.0;-428.0;-145;-16;271.0;12.0;-24;-164;238.0;118.0;-354.0
-133.0;169.0;-127;16;477.0;-617.0;113;-158;222.0;2534.0;-127.0
-257.0;169.0;54;24;113.0;58.0;43;-112;52.0;690.0;161.0
-413.0;334.0;-181;27;88.0;-72.0;138;141;-131.0;785.0;250.0
-492.0;103.0;-4;16;-727.0;-32.0;-110;-78;-230.0;119.0;314.0
-483.0;141.0;-4;16;-694.0;-12.0;-110;-78;-241.0;-10.0;340.0
-477.0;138.0;-4;16;-691.0;-59.0;-110;-78;-223.0;-32.0;337.0
-284.0;547.0;11;20;-559.0;-56.0;-93;-151;-333.0;40.0;509.0
-690.0;574.0;170;10;-480.0;-582.0;-151;-140;-652.0;-835.0;637.0
-486.0;160.0;-4;16;-672.0;-54.0;-110;-78;-217.0;207.0;327.0
-491.0;167.0;-4;16;-669.0;-107.0;-110;-78;-217.0;223.0;328.0
-490.0;173.0;-4;16;-665.0;-105.0;-109;-78;-229.0;37.0;331.0
-486.0;171.0;-4;16;-664.0;-88.0;-109;-78;-233.0;-70.0;331.0
-517.0;596.0;15;27;-742.0;-80.0;-32;-24;-436.0;993.0;560.0
-400.0;283.0;135;18;-685.0;130.0;-82;157;-412.0;247.0;479.0
-480.0;158.0;-4;16;-668.0;-71.0;-109;-78;-203.0;101.0;316.0
-484.0;162.0;-4;16;-666.0;-96.0;-109;-78;-215.0;-14.0;316.0
-880.0;713.0;20;16;-432.0;-323.0;-69;5;-473.0;-342.0;340.0
-589.0;546.0;172;13;-187.0;-197.0;-30;166;-135.0;590.0;431.0
-444.0;292.0;-242;49;-21.0;9.0;61;164;-72.0;232.0;268.0
-484.0;162.0;-4;16;-666.0;-77.0;-109;-78;-200.0;39.0;315.0
-477.0;159.0;-4;16;-662.0;-108.0;-109;-78;-241.0;-6.0;317.0
-595.0;485.0;11;20;-275.0;-78.0;40;53;-174.0;-89.0;425.0
-483.0;147.0;-4;16;-677.0;-59.0;-109;-78;-214.0;-13.0;309.0
-480.0;138.0;-4;16;-683.0;-18.0;-109;-78;-242.0;-47.0;306.0
-480.0;140.0;-4;16;-684.0;-43.0;-109;-78;-252.0;34.0;304.0
-449.0;78.0;-4;16;-642.0;-78.0;-109;-79;-456.0;50.0;294.0
-449.0;54.0;-4;15;-668.0;-20.0;-109;-79;-369.0;-95.0;311.0
634.0;-414.0;121;11;338.0;49.0;-43;23;-145.0;193.0;-332.0
-436.0;48.0;-6;17;-685.0;-90.0;-105;-79;-505.0;-32.0;295.0
-434.0;52.0;-6;17;-687.0;-70.0;-106;-79;-520.0;-18.0;292.0
715.0;-876.0;24;19;278.0;-776.0;-62;8;281.0;-86.0;-412.0
-515.0;51.0;-5;18;-757.0;26.0;-106;-78;-402.0;51.0;239.0
-515.0;51.0;-5;18;-754.0;12.0;-106;-78;-387.0;117.0;241.0
-517.0;56.0;-5;18;-753.0;17.0;-106;-78;-373.0;65.0;244.0
-515.0;55.0;-5;18;-752.0;0.0;-106;-78;-365.0;-4.0;245.0
-508.0;52.0;-5;18;-743.0;-16.0;-106;-78;-336.0;25.0;250.0
-504.0;49.0;-5;18;-741.0;-47.0;-106;-78;-368.0;17.0;250.0
-501.0;47.0;-5;18;-741.0;-16.0;-106;-78;-438.0;35.0;253.0
467.0;-312.0;-22;13;458.0;-644.0;-174;-76;395.0;-42.0;-427.0
-490.0;37.0;-4;18;-730.0;-12.0;-106;-78;-459.0;27.0;260.0
406.0;45.0;-2;21;725.0;-7.0;-156;-74;33.0;79.0;-141.0
406.0;33.0;-2;21;721.0;-91.0;-156;-74;-19.0;2.0;-144.0
406.0;28.0;-2;21;721.0;-152.0;-156;-74;-20.0;1.0;-147.0
-89.0;61.0;-8;37;-447.0;-203.0;135;149;-312.0;-353.0;190.0
-465.0;14.0;-4;18;-728.0;36.0;-105;-76;-335.0;222.0;325.0
434.0;22.0;-2;21;713.0;-86.0;-156;-74;18.0;-124.0;-149.0
-57.0;77.0;-5;22;316.0;-66.0;95;-47;167.0;-576.0;-140.0
522.0;4.0;-2;20;708.0;-212.0;-156;-74;186.0;-397.0;-172.0
-470.0;-587.0;145;18;-730.0;452.0;55;173;-555.0;223.0;-316.0
-425.0;-320.0;5;19;-578.0;33.0;-90;126;-211.0;-18.0;-163.0
-376.0;-397.0;4;19;-621.0;-1.0;-90;126;-214.0;-593.0;-221.0
-442.0;-316.0;5;19;-575.0;-84.0;-90;127;-207.0;53.0;-128.0
-412.0;-352.0;4;19;-603.0;121.0;-90;126;-210.0;167.0;-194.0
336.0;-420.0;-7;36;638.0;-93.0;135;-73;334.0;-46.0;-364.0
-489.0;-14.0;-4;18;-801.0;149.0;-112;-75;-365.0;-305.0;215.0
-464.0;5.0;-5;20;-784.0;151.0;-107;-76;-282.0;79.0;293.0
-470.0;8.0;-5;20;-784.0;126.0;-107;-76;-281.0;9.0;291.0
-475.0;9.0;-5;20;-778.0;98.0;-107;-76;-284.0;33.0;294.0
-476.0;9.0;-5;20;-777.0;118.0;-107;-76;-286.0;29.0;294.0
727.0;-154.0;-1;18;675.0;56.0;-103;-75;384.0;-194.0;-331.0
-462.0;3.0;-4;19;-755.0;75.0;-105;-76;-380.0;126.0;316.0
-444.0;3.0;-4;20;-729.0;74.0;-105;-76;-484.0;17.0;327.0
170.0;-80.0;-164;13;682.0;-120.0;-173;-142;267.0;41.0;-209.0
-743.0;-41.0;-5;19;-724.0;620.0;-124;-75;-396.0;-122.0;137.0
-799.0;-23.0;-5;19;-674.0;793.0;-113;-74;-416.0;264.0;129.0
150.0;-60.0;-164;13;678.0;47.0;-173;-131;245.0;240.0;-218.0
590.0;-288.0;-1;20;436.0;-525.0;-106;-74;481.0;383.0;-386.0
724.0;-616.0;12;28;607.0;-50.0;-70;6;610.0;-716.0;-635.0
728.0;-440.0;53;18;430.0;-108.0;10;-16;344.0;-339.0;-370.0
491.0;-280.0;75;19;74.0;-131.0;-29;-12;414.0;-134.0;-350.0
-454.0;-12.0;-5;21;-764.0;91.0;-108;-75;-385.0;0.0;324.0
266.0;-192.0;-5;25;597.0;-477.0;166;-124;250.0;-2.0;-407.0
293.0;-119.0;-158;17;78.0;115.0;-33;151;-15.0;-493.0;-138.0
270.0;72.0;-173;34;537.0;-288.0;44;-175;205.0;246.0;-85.0
-234.0;227.0;-5;18;-579.0;3.0;162;-116;-379.0;277.0;340.0
-252.0;610.0;26;17;-582.0;-166.0;-68;-38;-106.0;-11.0;495.0
248.0;110.0;-172;34;596.0;-324.0;44;-175;218.0;316.0;1.0
529.0;-151.0;-2;20;741.0;-57.0;-155;-75;307.0;8.0;-338.0
-171.0;165.0;-3;17;-552.0;-68.0;162;-116;-400.0;-176.0;290.0
-480.0;6.0;-5;22;-782.0;125.0;-109;-75;-320.0;27.0;302.0
728.0;-542.0;35;8;513.0;53.0;7;-4;549.0;168.0;-541.0
-23.0;610.0;-4;-53;-773.0;-14.0;-51;-64;-68.0;344.0;177.0
-249.0;213.0;-3;21;-596.0;-117.0;169;-116;-363.0;32.0;314.0
-251.0;229.0;-3;18;-593.0;-18.0;213;-116;-383.0;197.0;328.0
8.0;248.0;154;2;-394.0;-58.0;-100;63;-314.0;542.0;153.0
154.0;260.0;-29;19;-235.0;-71.0;-18;-152;170.0;643.0;282.0
234.0;-437.0;-152;7;-129.0;-37.0;92;-165;-256.0;1408.0;-113.0
-451.0;8.0;-4;21;-723.0;53.0;-106;-76;-421.0;-44.0;320.0
-186.0;180.0;-3;16;-563.0;1.0;-175;-116;-582.0;15.0;278.0
-452.0;1.0;-4;20;-740.0;78.0;-106;-76;-363.0;85.0;334.0
-457.0;-9.0;-4;20;-754.0;141.0;-107;-73;-435.0;3.0;330.0
-454.0;-15.0;-4;19;-765.0;128.0;-106;-74;-403.0;-91.0;326.0
-182.0;179.0;-3;16;-561.0;-11.0;-175;-116;-610.0;70.0;276.0
-480.0;6.0;-5;22;-782.0;146.0;-108;-75;-321.0;33.0;302.0
-478.0;6.0;-5;20;-774.0;137.0;-107;-76;-304.0;50.0;302.0
-475.0;7.0;-5;20;-774.0;116.0;-107;-76;-295.0;31.0;304.0
-184.0;179.0;-3;16;-563.0;-10.0;-175;-116;-609.0;-5.0;277.0
77.0;446.0;-20;29;-382.0;12.0;-23;-150;143.0;-309.0;407.0
-665.0;480.0;104;34;-388.0;-179.0;50;4;-328.0;-436.0;597.0
-663.0;429.0;110;13;-423.0;136.0;51;33;-360.0;-333.0;407.0
-21.0;8.0;6;22;-452.0;-320.0;-50;-13;-227.0;-1636.0;126.0
685.0;-538.0;50;9;498.0;-128.0;-81;50;-233.0;-197.0;-521.0
-96.0;201.0;-198;24;-458.0;-370.0;-95;-122;-267.0;-283.0;196.0
-438.0;-17.0;-4;21;-753.0;118.0;-107;-74;-382.0;11.0;321.0
-462.0;-5.0;-4;21;-767.0;107.0;-107;-74;-295.0;29.0;315.0
-463.0;-2.0;-4;21;-765.0;115.0;-107;-74;-297.0;48.0;314.0
-400.0;236.0;50;8;-801.0;223.0;165;-113;-119.0;233.0;201.0
-463.0;-1.0;-4;21;-766.0;98.0;-107;-74;-299.0;42.0;314.0
-461.0;-3.0;-4;21;-769.0;88.0;-107;-74;-336.0;66.0;313.0
-463.0;-2.0;-5;22;-755.0;107.0;-107;-74;-348.0;-20.0;313.0
-460.0;-3.0;-4;21;-769.0;117.0;-107;-74;-356.0;21.0;313.0
-140.0;39.0;10;38;-446.0;38.0;136;-110;-369.0;497.0;199.0
-486.0;-1.0;-4;21;-776.0;118.0;-108;-76;-384.0;-23.0;305.0
-309.0;258.0;-11;18;-662.0;-172.0;-137;-161;-501.0;96.0;319.0
-308.0;259.0;-11;18;-660.0;-185.0;-138;-161;-491.0;184.0;318.0
-459.0;-28.0;-4;19;-781.0;119.0;-106;-74;-280.0;-8.0;323.0
-483.0;233.0;-165;15;-571.0;-769.0;-151;-131;-737.0;320.0;401.0
-302.0;255.0;-11;18;-671.0;-102.0;-139;-162;-481.0;-24.0;291.0
-306.0;256.0;-11;18;-673.0;-75.0;-139;-162;-487.0;-47.0;290.0
-354.0;251.0;-165;3;51.0;-98.0;132;174;184.0;-353.0;121.0
336.0;-166.0;-50;-130;88.0;-114.0;45;-63;-43.0;-775.0;-149.0
-443.0;227.0;-166;14;-583.0;-499.0;-151;-140;-485.0;-1021.0;392.0
-231.0;142.0;-50;13;199.0;146.0;143;169;325.0;-273.0;-1.0
766.0;-643.0;132;14;315.0;-282.0;-94;22;-130.0;876.0;-519.0
-448.0;-17.0;-4;19;-745.0;83.0;-106;-74;-413.0;-9.0;328.0
-451.0;-6.0;-4;20;-750.0;67.0;-105;-75;-455.0;82.0;322.0
-441.0;-18.0;-4;19;-736.0;77.0;-106;-74;-425.0;105.0;326.0
-503.0;292.0;5;22;-665.0;-161.0;-45;-24;-575.0;-658.0;470.0
-497.0;509.0;-4;15;-736.0;36.0;-125;-74;-381.0;-317.0;468.0
-329.0;309.0;8;17;-591.0;-135.0;-97;-144;-333.0;395.0;312.0
-445.0;-18.0;-5;20;-731.0;137.0;-107;-82;-377.0;32.0;330.0
-484.0;8.0;-5;22;-784.0;125.0;-108;-75;-309.0;20.0;301.0
-470.0;-3.0;-4;20;-754.0;99.0;-107;-74;-401.0;40.0;315.0
-493.0;-3.0;-5;20;-816.0;197.0;-107;-74;-370.0;167.0;295.0
720.0;-769.0;8;24;618.0;-616.0;-30;-14;508.0;834.0;-645.0
-446.0;57.0;-4;16;-686.0;-34.0;-106;-79;-531.0;80.0;294.0
-484.0;8.0;-5;22;-784.0;157.0;-108;-75;-309.0;-3.0;301.0
61.0;230.0;-166;33;397.0;-481.0;48;-157;374.0;884.0;-108.0
-752.0;656.0;22;32;-638.0;-184.0;-35;-25;-522.0;133.0;630.0
-469.0;-9.0;-4;20;-763.0;145.0;-106;-76;-256.0;417.0;337.0
-478.0;-2.0;-5;20;-790.0;129.0;-107;-77;-365.0;26.0;276.0
-455.0;-5.0;-5;20;-763.0;177.0;-107;-76;-231.0;179.0;314.0
-469.0;-23.0;-4;20;-783.0;121.0;-107;-75;-299.0;95.0;316.0
744.0;-635.0;-2;25;685.0;-86.0;-73;-4;578.0;-261.0;-656.0
613.0;-170.0;-1;17;718.0;362.0;-101;-75;380.0;27.0;-429.0
609.0;-180.0;-2;21;704.0;149.0;-102;-71;364.0;40.0;-433.0
-596.0;-170.0;-15;2;-658.0;108.0;-145;-125;-49.0;414.0;180.0
270.0;49.0;-28;18;648.0;-279.0;149;-79;444.0;274.0;-175.0
-481.0;-2.0;-5;20;-790.0;185.0;-108;-74;-299.0;25.0;307.0
-634.0;193.0;-4;16;-687.0;-148.0;-110;-78;-259.0;-328.0;133.0
-510.0;41.0;-5;18;-761.0;27.0;-106;-78;-418.0;98.0;232.0
-475.0;39.0;-4;18;-708.0;-80.0;-105;-78;-502.0;-1.0;271.0
-590.0;544.0;25;18;-411.0;-195.0;-68;-33;492.0;48.0;612.0
-499.0;46.0;-5;18;-741.0;-9.0;-106;-78;-458.0;0.0;254.0
-865.0;487.0;54;20;-510.0;159.0;2;16;-583.0;-67.0;373.0
-454.0;2.0;-4;19;-740.0;62.0;-105;-76;-448.0;-51.0;311.0
-494.0;-16.0;-5;22;-819.0;213.0;-108;-73;-363.0;6.0;276.0
-477.0;-11.0;-4;21;-761.0;107.0;-107;-76;-386.0;41.0;316.0
-600.0;59.0;-86;-4;-741.0;46.0;-154;-51;58.0;9.0;24.0
-484.0;-9.0;-5;22;-805.0;184.0;-108;-75;-337.0;33.0;293.0
486.0;-233.0;14;32;575.0;-512.0;135;-61;566.0;-2223.0;-507.0
-501.0;-8.0;-5;24;-815.0;220.0;-109;-75;-352.0;46.0;276.0
