Accelerometer RWR accX;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit LUA accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit RLA accZ;Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RUA gyroZ;Accelerometer RUA^ accX;Accelerometer RUA_ accZ
-254.0;51.0;-733.0;-812.0;-470.0;11;690;135.0;1004.0;637.0;480.0;-361.0;234.0
-108.0;292.0;-811.0;-830.0;-438.0;5;30;310.0;792.0;549.0;38.0;-473.0;373.0
-208.0;63.0;-539.0;-521.0;-361.0;-6;13;200.0;696.0;585.0;-385.0;-25.0;287.0
-622.0;337.0;-1370.0;-1342.0;-180.0;0;222;596.0;743.0;467.0;-736.0;-372.0;399.0
-226.0;92.0;-455.0;-407.0;-210.0;-11;-1185;210.0;424.0;441.0;-257.0;-113.0;260.0
-194.0;182.0;-753.0;-720.0;-36.0;-28;-268;202.0;1300.0;251.0;785.0;-482.0;343.0
-271.0;298.0;-900.0;-967.0;92.0;-18;264;230.0;1251.0;83.0;153.0;-375.0;434.0
-220.0;207.0;-794.0;-821.0;10.0;-17;246;201.0;1505.0;51.0;263.0;-397.0;393.0
-325.0;383.0;-1582.0;-1641.0;62.0;-5;648;474.0;1056.0;34.0;185.0;-374.0;412.0
-732.0;170.0;-1250.0;-1225.0;-204.0;-8;719;324.0;1503.0;280.0;-186.0;-872.0;495.0
-263.0;318.0;-963.0;-988.0;-258.0;-6;715;534.0;545.0;353.0;-114.0;-185.0;266.0
-348.0;77.0;-507.0;-417.0;-296.0;-22;1745;217.0;795.0;363.0;-127.0;-129.0;310.0
-1214.0;177.0;-975.0;-971.0;-33.0;-2;5;548.0;990.0;199.0;925.0;-164.0;815.0
-389.0;700.0;-1269.0;-1155.0;-350.0;-15;593;689.0;873.0;349.0;-350.0;-242.0;756.0
113.0;125.0;-630.0;-688.0;-381.0;-16;720;204.0;903.0;492.0;-284.0;-207.0;452.0
-799.0;441.0;-1114.0;-1162.0;-516.0;-15;463;844.0;636.0;529.0;-726.0;-568.0;183.0
-53.0;136.0;-612.0;-772.0;-610.0;16;496;170.0;805.0;498.0;829.0;-293.0;362.0
-635.0;445.0;-1228.0;-1256.0;-498.0;17;777;541.0;1345.0;364.0;-566.0;-792.0;314.0
-251.0;23.0;-823.0;-866.0;-266.0;68;982;189.0;915.0;211.0;386.0;-294.0;304.0
-1064.0;192.0;-1195.0;-1107.0;-222.0;67;726;429.0;1282.0;148.0;-1009.0;-926.0;480.0
-213.0;328.0;-1054.0;-1018.0;443.0;27;370;345.0;990.0;-406.0;281.0;-505.0;534.0
-268.0;639.0;-1146.0;-1206.0;-339.0;3;-133;564.0;1078.0;467.0;-175.0;-663.0;235.0
-186.0;173.0;-543.0;-505.0;-361.0;-22;-231;162.0;965.0;408.0;-101.0;-486.0;379.0
-399.0;216.0;-977.0;-1018.0;-52.0;-2;-87;313.0;1571.0;158.0;-365.0;-787.0;431.0
-271.0;91.0;-803.0;-738.0;-44.0;-7;-1084;177.0;733.0;148.0;333.0;-170.0;239.0
-151.0;294.0;-652.0;-698.0;-69.0;-9;-22;317.0;707.0;46.0;-208.0;-303.0;233.0
70.0;466.0;-740.0;-671.0;8.0;-4;14;229.0;951.0;11.0;-176.0;-607.0;270.0
-158.0;547.0;-926.0;-975.0;76.0;2;15;281.0;985.0;-69.0;-324.0;-643.0;294.0
-61.0;544.0;-902.0;-994.0;84.0;2;6;351.0;1005.0;-71.0;-156.0;-696.0;270.0
-76.0;580.0;-917.0;-1032.0;110.0;2;13;319.0;952.0;-124.0;17.0;-708.0;290.0
-175.0;499.0;-949.0;-961.0;70.0;6;1;363.0;924.0;-23.0;119.0;-644.0;320.0
-165.0;508.0;-944.0;-957.0;64.0;6;5;346.0;928.0;-19.0;121.0;-674.0;320.0
-353.0;164.0;-800.0;-807.0;-107.0;8;48;213.0;942.0;129.0;391.0;-529.0;258.0
-249.0;255.0;-1096.0;-923.0;-98.0;7;-24;233.0;852.0;113.0;479.0;-651.0;375.0
-75.0;437.0;-861.0;-928.0;-38.0;4;130;345.0;865.0;104.0;397.0;-401.0;368.0
-202.0;196.0;-812.0;-814.0;-57.0;9;23;280.0;1303.0;136.0;540.0;-552.0;589.0
-469.0;310.0;-858.0;-922.0;-68.0;-15;554;419.0;1153.0;87.0;-349.0;-650.0;409.0
-464.0;404.0;-1198.0;-1187.0;-98.0;-3;-218;431.0;1163.0;103.0;-192.0;-647.0;380.0
-305.0;292.0;-811.0;-716.0;6.0;5;-1760;291.0;689.0;83.0;397.0;-299.0;288.0
-264.0;780.0;-1188.0;-1237.0;60.0;5;-49;604.0;991.0;-189.0;173.0;-417.0;242.0
-569.0;487.0;-1473.0;-1392.0;288.0;12;-126;440.0;1306.0;-224.0;-490.0;-924.0;212.0
-74.0;67.0;-728.0;-794.0;227.0;10;-168;156.0;1386.0;-180.0;439.0;-537.0;539.0
-747.0;296.0;-1286.0;-1404.0;269.0;8;-160;402.0;1278.0;-204.0;-636.0;-957.0;412.0
-148.0;379.0;-1007.0;-1069.0;243.0;6;-31;250.0;573.0;-178.0;-238.0;-70.0;349.0
-303.0;52.0;-599.0;-575.0;195.0;-9;360;318.0;776.0;-147.0;-527.0;-253.0;422.0
-66.0;287.0;-746.0;-777.0;68.0;4;-417;236.0;799.0;10.0;533.0;-37.0;245.0
-436.0;-19.0;-708.0;-768.0;9.0;11;-47;133.0;1069.0;-24.0;421.0;-516.0;348.0
-553.0;261.0;-1103.0;-1269.0;-64.0;2;-158;459.0;959.0;204.0;-32.0;-413.0;424.0
-174.0;175.0;-790.0;-830.0;236.0;0;-443;199.0;719.0;153.0;412.0;-99.0;204.0
-313.0;460.0;-1235.0;-1325.0;386.0;6;23;506.0;1139.0;-68.0;-398.0;-573.0;241.0
-509.0;330.0;-1118.0;-1278.0;499.0;3;-52;251.0;1248.0;-279.0;-235.0;-612.0;467.0
-985.0;200.0;-1371.0;-1219.0;2.0;-1;127;355.0;1392.0;68.0;-1496.0;-1208.0;316.0
-159.0;-21.0;-710.0;-816.0;-163.0;1;-35;147.0;1310.0;176.0;521.0;-390.0;458.0
-455.0;166.0;-931.0;-873.0;-135.0;0;51;196.0;1445.0;144.0;29.0;-662.0;576.0
-870.0;248.0;-1374.0;-1263.0;-100.0;-1;64;260.0;1462.0;118.0;-763.0;-890.0;439.0
-235.0;257.0;-1048.0;-985.0;128.0;1;96;213.0;1325.0;26.0;-84.0;-306.0;585.0
-358.0;195.0;-1109.0;-1005.0;-25.0;-25;-540;430.0;1087.0;176.0;-53.0;-353.0;262.0
-147.0;142.0;-583.0;-610.0;42.0;-8;-52;137.0;890.0;133.0;550.0;-92.0;194.0
-63.0;158.0;-969.0;-978.0;299.0;-1;69;360.0;1368.0;-98.0;4.0;-633.0;424.0
-84.0;456.0;-1099.0;-1258.0;263.0;-2;77;438.0;967.0;-110.0;-258.0;-468.0;347.0
-720.0;107.0;-1028.0;-1006.0;179.0;-15;-511;325.0;1169.0;26.0;-579.0;-274.0;634.0
-689.0;72.0;-1128.0;-1076.0;162.0;6;-858;357.0;846.0;35.0;-737.0;-443.0;548.0
-708.0;255.0;-1135.0;-1050.0;126.0;0;21;360.0;1187.0;75.0;-553.0;-555.0;699.0
-313.0;409.0;-1196.0;-1122.0;135.0;-1;-10;597.0;651.0;93.0;-402.0;-202.0;482.0
-362.0;365.0;-1068.0;-1094.0;152.0;-2;-12;626.0;624.0;96.0;-334.0;-157.0;467.0
-75.0;-8.0;-671.0;-721.0;49.0;-6;220;37.0;1285.0;-42.0;619.0;-515.0;377.0
-184.0;70.0;-598.0;-630.0;290.0;-5;384;161.0;864.0;-9.0;286.0;-293.0;211.0
-137.0;-4.0;-630.0;-695.0;283.0;-5;141;147.0;991.0;-16.0;380.0;-389.0;266.0
-117.0;80.0;-923.0;-803.0;-490.0;0;127;185.0;883.0;930.0;-418.0;-375.0;417.0
-404.0;347.0;-1105.0;-1003.0;-724.0;-5;110;442.0;751.0;1105.0;-914.0;-272.0;501.0
-712.0;15.0;-727.0;-777.0;-377.0;1;450;601.0;872.0;839.0;406.0;-519.0;995.0
-499.0;408.0;-929.0;-875.0;-292.0;0;25;973.0;1187.0;782.0;546.0;-319.0;379.0
-105.0;175.0;-708.0;-726.0;-110.0;-1;309;270.0;844.0;437.0;1000.0;-399.0;288.0
-138.0;53.0;-693.0;-650.0;-88.0;3;122;250.0;870.0;412.0;951.0;-426.0;322.0
-506.0;332.0;-1021.0;-1178.0;355.0;28;533;576.0;956.0;-225.0;21.0;-476.0;333.0
-260.0;183.0;-663.0;-681.0;188.0;6;792;75.0;853.0;-169.0;952.0;-219.0;327.0
-303.0;400.0;-1009.0;-985.0;122.0;7;97;369.0;1402.0;-175.0;-165.0;-526.0;366.0
-174.0;618.0;-1056.0;-1204.0;35.0;9;32;551.0;1099.0;-70.0;-607.0;-400.0;345.0
-550.0;236.0;-1245.0;-1085.0;-280.0;9;19;102.0;1214.0;1.0;-606.0;-691.0;442.0
-246.0;469.0;-1032.0;-1055.0;-304.0;9;-3;563.0;1045.0;53.0;-301.0;-469.0;245.0
-183.0;208.0;-771.0;-735.0;-1104.0;-3;-1595;126.0;933.0;988.0;496.0;-172.0;135.0
-354.0;218.0;-864.0;-879.0;-986.0;2;-8;197.0;1122.0;869.0;-26.0;-699.0;469.0
-244.0;375.0;-1104.0;-1061.0;-910.0;1;11;337.0;707.0;772.0;-444.0;-396.0;336.0
-243.0;283.0;-785.0;-714.0;-885.0;-11;-695;348.0;989.0;725.0;-90.0;-480.0;410.0
-563.0;325.0;-987.0;-1095.0;-822.0;28;257;359.0;1089.0;655.0;-163.0;-454.0;392.0
-475.0;194.0;-929.0;-865.0;-784.0;5;-1;240.0;1077.0;661.0;-3.0;-584.0;429.0
-449.0;242.0;-1154.0;-995.0;-776.0;5;25;265.0;886.0;659.0;-26.0;-469.0;397.0
-199.0;216.0;-952.0;-945.0;-740.0;5;-39;238.0;978.0;739.0;344.0;-388.0;320.0
-275.0;259.0;-947.0;-978.0;-739.0;2;-409;297.0;1004.0;747.0;11.0;-465.0;343.0
-465.0;177.0;-1115.0;-1083.0;-719.0;-2;-258;422.0;891.0;754.0;-251.0;-374.0;185.0
-676.0;67.0;-1025.0;-993.0;45.0;-11;-1023;15.0;979.0;156.0;763.0;-178.0;306.0
107.0;485.0;-1104.0;-1047.0;504.0;-4;-40;834.0;897.0;-455.0;-361.0;-502.0;968.0
-363.0;518.0;-1060.0;-944.0;72.0;9;1221;808.0;1014.0;-377.0;212.0;-436.0;924.0
-290.0;621.0;-888.0;-895.0;96.0;8;44;979.0;836.0;-371.0;69.0;-511.0;983.0
-41.0;630.0;-911.0;-845.0;163.0;7;24;998.0;883.0;-384.0;47.0;-694.0;971.0
40.0;656.0;-849.0;-758.0;110.0;4;24;1644.0;993.0;-443.0;-48.0;-685.0;859.0
-1226.0;801.0;-917.0;-856.0;124.0;4;27;697.0;861.0;-425.0;-383.0;-165.0;941.0
-882.0;349.0;-926.0;-858.0;31.0;4;5;996.0;870.0;-347.0;-242.0;-401.0;980.0
-730.0;733.0;-912.0;-788.0;-115.0;-1;139;573.0;1010.0;-125.0;359.0;-229.0;578.0
-592.0;475.0;-918.0;-823.0;-108.0;-1;-114;578.0;1018.0;-111.0;393.0;-291.0;612.0
312.0;554.0;-1057.0;-976.0;-596.0;15;54;232.0;1091.0;427.0;929.0;-608.0;383.0
-1043.0;385.0;-984.0;-1036.0;-681.0;86;-553;405.0;1269.0;592.0;-381.0;-597.0;799.0
-1138.0;562.0;-979.0;-1132.0;-712.0;23;-586;687.0;817.0;613.0;-512.0;-415.0;571.0
-227.0;201.0;-817.0;-786.0;-699.0;4;-658;634.0;869.0;707.0;1933.0;-207.0;399.0
13.0;206.0;-726.0;-734.0;-670.0;13;151;318.0;948.0;720.0;1352.0;-395.0;372.0
-849.0;722.0;-1216.0;-1231.0;-525.0;10;-104;1220.0;682.0;642.0;-920.0;-408.0;672.0
-655.0;216.0;-727.0;-810.0;-359.0;10;137;335.0;1265.0;543.0;516.0;-528.0;666.0
-899.0;228.0;-758.0;-857.0;-347.0;9;71;373.0;1372.0;533.0;383.0;-611.0;764.0
-562.0;711.0;-1058.0;-1101.0;-245.0;8;62;817.0;873.0;436.0;724.0;-399.0;482.0
-519.0;462.0;-1092.0;-1091.0;-256.0;8;-19;374.0;682.0;444.0;212.0;-266.0;508.0
-1060.0;324.0;-1003.0;-1075.0;-209.0;-11;375;573.0;1169.0;376.0;150.0;-440.0;798.0
-934.0;36.0;-677.0;-715.0;-23.0;1;507;470.0;903.0;202.0;1848.0;-158.0;733.0
-778.0;145.0;-820.0;-896.0;68.0;3;57;670.0;1293.0;104.0;1530.0;-433.0;1135.0
-730.0;209.0;-939.0;-854.0;83.0;3;26;726.0;1132.0;88.0;1462.0;-388.0;1081.0
-1389.0;361.0;-858.0;-1086.0;154.0;4;156;1006.0;1073.0;-9.0;1643.0;-537.0;831.0
-1581.0;272.0;-933.0;-895.0;165.0;4;21;839.0;940.0;-13.0;1651.0;-488.0;881.0
-597.0;212.0;-996.0;-945.0;105.0;-3;-251;775.0;946.0;63.0;792.0;-118.0;801.0
-568.0;-52.0;-907.0;-999.0;113.0;-4;151;631.0;1007.0;52.0;733.0;-369.0;994.0
-30.0;472.0;-918.0;-943.0;117.0;12;193;994.0;963.0;38.0;473.0;-428.0;959.0
-395.0;566.0;-1071.0;-1093.0;116.0;7;-18;1062.0;1016.0;34.0;494.0;-472.0;838.0
-766.0;884.0;-910.0;-897.0;86.0;5;-8;1043.0;841.0;55.0;-43.0;-636.0;989.0
-411.0;45.0;-924.0;-838.0;-346.0;-9;-2498;233.0;886.0;376.0;240.0;-350.0;240.0
-372.0;122.0;-865.0;-951.0;-245.0;5;952;235.0;920.0;301.0;-89.0;-332.0;290.0
-582.0;260.0;-1084.0;-1132.0;-251.0;7;-34;339.0;974.0;228.0;-250.0;-628.0;281.0
-225.0;209.0;-854.0;-825.0;-276.0;1;417;308.0;885.0;140.0;-165.0;-377.0;427.0
-438.0;288.0;-919.0;-882.0;-258.0;-21;757;371.0;1025.0;143.0;-327.0;-415.0;414.0
-166.0;328.0;-1068.0;-981.0;-256.0;-11;-2335;305.0;826.0;170.0;644.0;-344.0;238.0
-190.0;93.0;-867.0;-952.0;-286.0;3;-135;213.0;937.0;113.0;337.0;-383.0;361.0
-140.0;289.0;-906.0;-858.0;-248.0;4;94;264.0;938.0;-3.0;26.0;-386.0;470.0
-594.0;101.0;-1057.0;-1008.0;-349.0;-2;395;323.0;774.0;82.0;-593.0;-349.0;195.0
-423.0;247.0;-1191.0;-1181.0;-389.0;-2;118;430.0;870.0;117.0;-166.0;-341.0;213.0
-151.0;262.0;-932.0;-1000.0;-544.0;-133;2277;408.0;1092.0;402.0;-160.0;-311.0;406.0
-264.0;140.0;-814.0;-905.0;-619.0;1;-202;266.0;920.0;523.0;549.0;-391.0;356.0
-376.0;512.0;-881.0;-797.0;-585.0;4;-192;538.0;935.0;481.0;546.0;-545.0;484.0
-441.0;526.0;-998.0;-975.0;-425.0;4;-69;779.0;1043.0;257.0;845.0;-627.0;718.0
-356.0;575.0;-962.0;-976.0;-413.0;2;-45;732.0;1071.0;222.0;759.0;-616.0;847.0
-738.0;398.0;-966.0;-870.0;-502.0;4;-55;914.0;922.0;373.0;-2663.0;-188.0;977.0
-871.0;226.0;-926.0;-877.0;-489.0;5;3;738.0;947.0;338.0;-2772.0;-254.0;1134.0
-1052.0;266.0;-913.0;-873.0;-434.0;5;35;977.0;1034.0;236.0;-2054.0;-281.0;990.0
-124.0;189.0;-856.0;-856.0;-174.0;9;-11;494.0;998.0;190.0;-39.0;-408.0;212.0
-184.0;164.0;-910.0;-894.0;-201.0;9;6;258.0;916.0;224.0;1055.0;-280.0;412.0
-1110.0;179.0;-885.0;-854.0;-215.0;6;-487;229.0;968.0;238.0;-560.0;-363.0;644.0
-488.0;625.0;-947.0;-906.0;-652.0;5;-4;737.0;1026.0;284.0;47.0;-673.0;832.0
-874.0;600.0;-996.0;-1044.0;-372.0;7;-2;745.0;915.0;341.0;-905.0;-464.0;1031.0
-802.0;447.0;-962.0;-898.0;-330.0;8;-7;660.0;898.0;340.0;24.0;-383.0;797.0
-881.0;459.0;-957.0;-882.0;-354.0;8;0;583.0;887.0;345.0;26.0;-425.0;805.0
-998.0;475.0;-954.0;-886.0;-363.0;8;0;548.0;928.0;364.0;65.0;-356.0;772.0
-915.0;413.0;-953.0;-889.0;-371.0;8;1;511.0;928.0;377.0;-94.0;-362.0;791.0
-982.0;406.0;-961.0;-930.0;-370.0;7;-6;566.0;890.0;371.0;-132.0;-360.0;782.0
-1340.0;471.0;-978.0;-965.0;-382.0;7;1;744.0;950.0;382.0;213.0;-447.0;1073.0
-403.0;594.0;-953.0;-989.0;-610.0;3;20;741.0;989.0;252.0;-98.0;-513.0;804.0
-698.0;656.0;-951.0;-976.0;-621.0;3;11;624.0;977.0;244.0;-135.0;-597.0;845.0
-830.0;595.0;-983.0;-985.0;-629.0;3;11;646.0;972.0;251.0;-151.0;-672.0;931.0
-853.0;95.0;-1044.0;-919.0;-613.0;10;291;338.0;902.0;634.0;457.0;-110.0;475.0
-1241.0;121.0;-902.0;-966.0;-362.0;0;24;164.0;1251.0;455.0;316.0;-450.0;482.0
-887.0;414.0;-1307.0;-1323.0;-105.0;0;59;335.0;752.0;271.0;1215.0;-238.0;476.0
-754.0;295.0;-869.0;-908.0;308.0;-1;359;276.0;945.0;-94.0;244.0;-286.0;300.0
-851.0;184.0;-854.0;-949.0;313.0;2;-68;207.0;1160.0;-145.0;112.0;-405.0;502.0
-397.0;475.0;-986.0;-1090.0;277.0;1;43;109.0;1106.0;-130.0;107.0;-339.0;231.0
-704.0;277.0;-873.0;-889.0;161.0;1;10;50.0;967.0;-79.0;445.0;-400.0;330.0
-703.0;363.0;-946.0;-1010.0;111.0;1;24;273.0;1004.0;105.0;-222.0;-575.0;399.0
-717.0;411.0;-936.0;-989.0;67.0;1;-7;321.0;1139.0;155.0;-355.0;-585.0;289.0
-402.0;391.0;-938.0;-1180.0;-16.0;3;-3;302.0;887.0;245.0;-215.0;-515.0;269.0
-472.0;379.0;-927.0;-1163.0;-42.0;3;8;268.0;912.0;269.0;-261.0;-530.0;317.0
-639.0;407.0;-927.0;-775.0;-306.0;15;-52;249.0;919.0;508.0;-694.0;-432.0;258.0
-820.0;189.0;-873.0;-852.0;-480.0;5;87;247.0;1054.0;650.0;-103.0;-155.0;179.0
-531.0;467.0;-1108.0;-1200.0;-591.0;11;63;559.0;1012.0;448.0;-250.0;-621.0;596.0
-793.0;139.0;-922.0;-1012.0;-666.0;2;213;445.0;665.0;690.0;-281.0;-356.0;450.0
-539.0;274.0;-755.0;-933.0;-578.0;4;70;670.0;996.0;769.0;-566.0;-188.0;470.0
-886.0;285.0;-954.0;-955.0;-642.0;6;-28;463.0;1068.0;544.0;421.0;-332.0;709.0
-554.0;329.0;-1120.0;-1001.0;-582.0;6;-57;491.0;958.0;475.0;52.0;-349.0;654.0
-567.0;359.0;-1039.0;-1032.0;-288.0;5;-757;267.0;976.0;70.0;-392.0;-478.0;306.0
-499.0;544.0;-1051.0;-1081.0;-10.0;8;-9;581.0;1071.0;-360.0;-914.0;-459.0;502.0
-789.0;434.0;-970.0;-1025.0;318.0;16;361;693.0;938.0;-214.0;-480.0;-569.0;690.0
-1077.0;208.0;-1034.0;-899.0;387.0;7;14;580.0;1026.0;-184.0;-316.0;-462.0;865.0
-512.0;339.0;-910.0;-902.0;433.0;7;35;699.0;908.0;-235.0;614.0;-289.0;789.0
-964.0;22.0;-830.0;-857.0;342.0;12;-127;670.0;875.0;-116.0;-303.0;-401.0;452.0
-1185.0;264.0;-992.0;-952.0;233.0;12;-36;355.0;916.0;15.0;-180.0;-421.0;421.0
-907.0;223.0;-941.0;-915.0;219.0;12;-29;398.0;873.0;30.0;-77.0;-222.0;579.0
-613.0;140.0;-895.0;-893.0;209.0;12;-7;552.0;921.0;25.0;305.0;-242.0;690.0
-834.0;26.0;-864.0;-876.0;213.0;11;3;438.0;883.0;7.0;335.0;-214.0;630.0
-1075.0;75.0;-869.0;-880.0;207.0;12;0;503.0;912.0;12.0;345.0;-304.0;557.0
-1049.0;58.0;-863.0;-875.0;204.0;12;7;464.0;921.0;16.0;408.0;-297.0;570.0
-1023.0;160.0;-882.0;-881.0;199.0;12;1;428.0;906.0;32.0;-271.0;-214.0;670.0
-667.0;101.0;-909.0;-883.0;211.0;12;10;532.0;975.0;28.0;-689.0;-121.0;882.0
-1172.0;51.0;-938.0;-958.0;229.0;12;2;837.0;949.0;17.0;-150.0;-207.0;620.0
-1050.0;119.0;-928.0;-940.0;242.0;11;-2;411.0;947.0;11.0;1314.0;-392.0;572.0
-1141.0;59.0;-949.0;-967.0;245.0;11;-2;492.0;932.0;6.0;1287.0;-240.0;563.0
-839.0;67.0;-905.0;-904.0;284.0;11;9;290.0;938.0;-72.0;63.0;-145.0;326.0
-909.0;-57.0;-899.0;-913.0;266.0;11;-5;-60.0;927.0;-52.0;-9.0;-147.0;157.0
-636.0;268.0;-938.0;-921.0;296.0;11;6;765.0;936.0;-61.0;721.0;-376.0;848.0
-869.0;348.0;-929.0;-925.0;327.0;11;-2;643.0;931.0;-97.0;-279.0;-365.0;919.0
-783.0;355.0;-944.0;-926.0;349.0;11;6;839.0;943.0;-124.0;-604.0;-416.0;900.0
-448.0;267.0;-976.0;-968.0;367.0;11;3;409.0;1028.0;-118.0;-138.0;-507.0;521.0
-263.0;452.0;-975.0;-996.0;391.0;11;1;596.0;979.0;-133.0;-365.0;-474.0;379.0
-314.0;339.0;-979.0;-968.0;411.0;11;7;295.0;992.0;-148.0;197.0;-458.0;464.0
-459.0;333.0;-988.0;-952.0;415.0;9;11;384.0;958.0;-169.0;116.0;-395.0;484.0
-616.0;336.0;-973.0;-970.0;388.0;9;5;446.0;971.0;-133.0;-115.0;-454.0;505.0
-609.0;323.0;-973.0;-969.0;384.0;9;1;443.0;1019.0;-119.0;-6.0;-432.0;487.0
-591.0;307.0;-951.0;-962.0;407.0;9;1;453.0;982.0;-137.0;56.0;-412.0;459.0
-627.0;295.0;-958.0;-956.0;409.0;9;-2;435.0;978.0;-142.0;-24.0;-434.0;455.0
-778.0;292.0;-958.0;-956.0;405.0;9;-3;420.0;962.0;-149.0;8.0;-481.0;462.0
-606.0;258.0;-968.0;-950.0;378.0;9;5;679.0;949.0;-112.0;585.0;-265.0;870.0
-618.0;297.0;-949.0;-922.0;349.0;9;2;464.0;967.0;-96.0;1265.0;-327.0;899.0
-667.0;227.0;-946.0;-948.0;375.0;9;1;871.0;946.0;-138.0;-260.0;-272.0;929.0
-702.0;277.0;-940.0;-923.0;382.0;9;-4;759.0;959.0;-151.0;-174.0;-279.0;902.0
-248.0;242.0;-939.0;-924.0;386.0;9;-1;908.0;954.0;-155.0;-22.0;-305.0;673.0
-589.0;160.0;-977.0;-1028.0;344.0;10;26;416.0;1010.0;-93.0;-956.0;-541.0;332.0
-433.0;146.0;-878.0;-957.0;518.0;7;-24;294.0;935.0;-206.0;-47.0;-472.0;272.0
-291.0;272.0;-955.0;-999.0;471.0;9;0;358.0;961.0;-153.0;-12.0;-359.0;317.0
-276.0;263.0;-956.0;-969.0;468.0;8;9;326.0;996.0;-184.0;7.0;-408.0;329.0
-283.0;262.0;-960.0;-971.0;469.0;8;7;328.0;997.0;-182.0;35.0;-433.0;311.0
-314.0;275.0;-954.0;-961.0;465.0;6;-9;333.0;988.0;-173.0;27.0;-413.0;278.0
-323.0;273.0;-957.0;-977.0;477.0;7;-1;316.0;986.0;-189.0;-3.0;-436.0;289.0
-212.0;261.0;-964.0;-974.0;488.0;8;-3;315.0;990.0;-205.0;74.0;-421.0;327.0
-161.0;261.0;-953.0;-999.0;491.0;8;-8;315.0;996.0;-203.0;101.0;-393.0;375.0
-334.0;261.0;-963.0;-982.0;460.0;9;1;338.0;986.0;-148.0;-4.0;-396.0;332.0
-362.0;249.0;-965.0;-995.0;452.0;9;1;334.0;987.0;-146.0;-43.0;-386.0;329.0
-324.0;238.0;-965.0;-956.0;472.0;8;6;336.0;1001.0;-163.0;70.0;-395.0;324.0
-387.0;259.0;-955.0;-991.0;480.0;8;7;336.0;978.0;-194.0;-46.0;-391.0;355.0
-314.0;266.0;-969.0;-988.0;481.0;8;0;343.0;977.0;-197.0;-41.0;-415.0;331.0
-313.0;263.0;-963.0;-972.0;479.0;8;-2;337.0;978.0;-197.0;-18.0;-395.0;318.0
-317.0;267.0;-967.0;-989.0;470.0;8;-1;328.0;987.0;-190.0;3.0;-406.0;340.0
-243.0;265.0;-967.0;-976.0;467.0;8;5;339.0;984.0;-190.0;2.0;-408.0;342.0
-303.0;269.0;-966.0;-982.0;469.0;8;4;337.0;991.0;-190.0;25.0;-406.0;328.0
-312.0;265.0;-965.0;-976.0;472.0;8;11;334.0;991.0;-183.0;18.0;-409.0;327.0
-235.0;219.0;-939.0;-984.0;487.0;6;-313;269.0;970.0;-235.0;16.0;-384.0;227.0
-353.0;182.0;-1038.0;-1059.0;511.0;9;-7;307.0;1005.0;-415.0;152.0;-406.0;357.0
-301.0;207.0;-971.0;-980.0;494.0;8;-3;299.0;965.0;-335.0;58.0;-391.0;369.0
-313.0;217.0;-982.0;-979.0;502.0;8;-1;309.0;1000.0;-303.0;117.0;-375.0;348.0
-342.0;230.0;-972.0;-996.0;520.0;8;-1;344.0;1010.0;-323.0;65.0;-354.0;349.0
-335.0;185.0;-973.0;-632.0;499.0;8;-4;316.0;540.0;-320.0;-38.0;-368.0;300.0
-412.0;98.0;-942.0;-1024.0;477.0;9;8;348.0;984.0;-232.0;-313.0;-270.0;360.0
-381.0;115.0;-955.0;-1074.0;486.0;9;1;362.0;1016.0;-236.0;-215.0;-264.0;339.0
-196.0;171.0;-940.0;-1045.0;528.0;5;-2;270.0;1068.0;-213.0;199.0;-340.0;236.0
-363.0;125.0;-1018.0;-1054.0;519.0;5;-44;221.0;956.0;-186.0;-12.0;-326.0;338.0
-375.0;152.0;-1079.0;-1065.0;518.0;5;-33;218.0;956.0;-174.0;-163.0;-310.0;342.0
-352.0;201.0;-935.0;-924.0;487.0;3;25;352.0;955.0;-156.0;-378.0;-396.0;340.0
-305.0;235.0;-925.0;-918.0;435.0;1;-25;307.0;987.0;-145.0;45.0;-436.0;669.0
-346.0;257.0;-971.0;-980.0;475.0;1;-27;422.0;998.0;-196.0;20.0;-370.0;360.0
-238.0;302.0;-1007.0;-1037.0;481.0;2;-27;520.0;1047.0;-200.0;167.0;-331.0;330.0
-376.0;227.0;-1004.0;-1088.0;484.0;2;-18;382.0;996.0;-181.0;-143.0;-300.0;390.0
-327.0;188.0;-1000.0;-1025.0;477.0;2;-22;350.0;991.0;-166.0;-97.0;-291.0;370.0
-353.0;183.0;-999.0;-993.0;467.0;1;-3;375.0;1016.0;-141.0;-184.0;-262.0;361.0
-355.0;178.0;-981.0;-1016.0;404.0;2;-6;314.0;986.0;-83.0;-98.0;-321.0;336.0
-288.0;166.0;-974.0;-995.0;418.0;2;-1;293.0;1016.0;-105.0;33.0;-338.0;295.0
-277.0;192.0;-973.0;-999.0;408.0;2;2;303.0;1017.0;-93.0;37.0;-351.0;279.0
-315.0;188.0;-970.0;-997.0;409.0;2;-2;305.0;1006.0;-99.0;19.0;-355.0;282.0
-310.0;185.0;-974.0;-1000.0;411.0;2;6;301.0;988.0;-101.0;19.0;-347.0;270.0
