InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA magneticX
338.0;292.0;540.0;440.0;284.0;-166.0;571.0;375.0
331.0;296.0;538.0;442.0;291.0;-169.0;570.0;375.0
-137.0;373.0;515.0;-223.0;791.0;-201.0;825.0;654.0
304.0;248.0;511.0;480.0;326.0;-137.0;633.0;391.0
414.0;-562.0;-225.0;438.0;-563.0;-423.0;-24.0;563.0
404.0;-582.0;-237.0;408.0;-577.0;-343.0;-15.0;648.0
394.0;-582.0;-266.0;379.0;-575.0;-259.0;-13.0;679.0
436.0;-536.0;-318.0;345.0;-601.0;-323.0;-81.0;755.0
-454.0;603.0;686.0;-28.0;599.0;35.0;714.0;397.0
-37.0;576.0;414.0;448.0;701.0;-440.0;305.0;540.0
807.0;88.0;40.0;671.0;423.0;-233.0;-78.0;471.0
471.0;381.0;91.0;594.0;430.0;119.0;-185.0;573.0
-138.0;37.0;-351.0;801.0;-118.0;318.0;-504.0;254.0
-90.0;-62.0;-426.0;771.0;-222.0;229.0;-554.0;301.0
796.0;-297.0;-649.0;1027.0;-510.0;169.0;-755.0;381.0
477.0;-245.0;-569.0;622.0;-330.0;-110.0;-704.0;414.0
605.0;-300.0;-565.0;588.0;-522.0;126.0;-778.0;311.0
435.0;375.0;16.0;653.0;37.0;-102.0;-569.0;588.0
340.0;-358.0;-574.0;470.0;-485.0;-307.0;-706.0;358.0
198.0;207.0;-33.0;857.0;272.0;-75.0;-240.0;1011.0
-130.0;329.0;87.0;669.0;412.0;-209.0;-155.0;850.0
375.0;-362.0;-582.0;480.0;-482.0;-312.0;-692.0;350.0
379.0;-357.0;-575.0;476.0;-480.0;-319.0;-712.0;359.0
409.0;-350.0;-571.0;483.0;-474.0;-307.0;-702.0;366.0
581.0;-386.0;-515.0;619.0;-388.0;-308.0;-806.0;283.0
-441.0;370.0;179.0;305.0;497.0;241.0;54.0;418.0
399.0;-349.0;-569.0;487.0;-468.0;-295.0;-704.0;358.0
391.0;-352.0;-568.0;485.0;-469.0;-293.0;-707.0;356.0
390.0;-354.0;-568.0;484.0;-472.0;-303.0;-707.0;356.0
389.0;-354.0;-570.0;476.0;-477.0;-302.0;-707.0;358.0
363.0;-606.0;-518.0;402.0;-600.0;-492.0;-802.0;201.0
467.0;-386.0;-589.0;507.0;-528.0;-405.0;-729.0;386.0
-340.0;349.0;156.0;455.0;265.0;420.0;-228.0;575.0
559.0;-421.0;-638.0;461.0;-587.0;-566.0;-717.0;319.0
285.0;-427.0;-548.0;301.0;-665.0;-436.0;-812.0;495.0
401.0;-376.0;-589.0;483.0;-499.0;-351.0;-719.0;353.0
-498.0;-514.0;-653.0;82.0;-674.0;-20.0;-741.0;450.0
-152.0;180.0;-132.0;717.0;118.0;403.0;-310.0;224.0
230.0;142.0;477.0;517.0;137.0;451.0;640.0;10.0
45.0;-364.0;-182.0;878.0;-438.0;-36.0;-328.0;877.0
513.0;205.0;382.0;381.0;503.0;2.0;913.0;438.0
473.0;-185.0;-482.0;782.0;-356.0;-8.0;-637.0;411.0
-4.0;-366.0;-176.0;874.0;-443.0;-61.0;-324.0;880.0
314.0;-619.0;-273.0;254.0;-574.0;-476.0;-127.0;632.0
-16.0;4.0;-229.0;791.0;105.0;-315.0;-511.0;978.0
251.0;132.0;-468.0;912.0;148.0;-292.0;-601.0;892.0
66.0;-222.0;232.0;709.0;-270.0;-522.0;470.0;398.0
166.0;134.0;399.0;415.0;197.0;-79.0;742.0;178.0
222.0;41.0;402.0;394.0;317.0;-40.0;782.0;306.0
681.0;294.0;534.0;420.0;455.0;-254.0;832.0;277.0
-203.0;297.0;88.0;794.0;350.0;-337.0;-136.0;924.0
-514.0;-366.0;-232.0;321.0;-488.0;-290.0;129.0;861.0
330.0;274.0;79.0;887.0;370.0;-205.0;-89.0;952.0
382.0;-508.0;-213.0;491.0;-544.0;-668.0;-47.0;492.0
574.0;356.0;582.0;536.0;614.0;-386.0;773.0;532.0
312.0;278.0;525.0;457.0;313.0;-172.0;603.0;388.0
732.0;466.0;652.0;563.0;677.0;-638.0;748.0;501.0
38.0;412.0;191.0;195.0;478.0;402.0;-4.0;381.0
-148.0;558.0;503.0;150.0;774.0;-592.0;402.0;927.0
130.0;591.0;314.0;510.0;640.0;-875.0;187.0;888.0
304.0;290.0;344.0;605.0;306.0;-179.0;733.0;420.0
373.0;271.0;544.0;401.0;259.0;-92.0;575.0;350.0
336.0;543.0;687.0;-40.0;708.0;60.0;706.0;417.0
433.0;-8.0;338.0;454.0;52.0;-248.0;725.0;266.0
-150.0;661.0;273.0;151.0;695.0;-1180.0;389.0;916.0
197.0;-595.0;-303.0;68.0;-615.0;-495.0;-172.0;569.0
-612.0;-476.0;-655.0;-565.0;-522.0;303.0;-745.0;-23.0
329.0;245.0;382.0;117.0;452.0;50.0;924.0;392.0
596.0;-409.0;-631.0;577.0;-581.0;-298.0;-733.0;355.0
-383.0;-427.0;-163.0;782.0;-515.0;411.0;-20.0;1068.0
339.0;280.0;540.0;437.0;281.0;-139.0;599.0;392.0
571.0;-409.0;-603.0;603.0;-458.0;52.0;-749.0;131.0
-499.0;205.0;-91.0;59.0;259.0;203.0;-322.0;202.0
-381.0;277.0;93.0;339.0;453.0;180.0;-272.0;655.0
505.0;378.0;114.0;618.0;459.0;15.0;-145.0;627.0
337.0;248.0;518.0;489.0;344.0;-124.0;663.0;374.0
218.0;372.0;-8.0;901.0;349.0;379.0;-144.0;296.0
466.0;-4.0;342.0;447.0;100.0;-373.0;718.0;286.0
-607.0;472.0;119.0;444.0;393.0;330.0;-135.0;310.0
404.0;-504.0;-219.0;513.0;-560.0;-671.0;-54.0;524.0
-48.0;-371.0;-95.0;852.0;-462.0;-284.0;-264.0;918.0
392.0;467.0;690.0;-168.0;676.0;188.0;703.0;361.0
363.0;30.0;333.0;482.0;70.0;-231.0;723.0;328.0
-504.0;648.0;739.0;-526.0;426.0;594.0;660.0;-224.0
695.0;639.0;429.0;765.0;467.0;169.0;563.0;-65.0
720.0;-65.0;281.0;876.0;455.0;444.0;884.0;403.0
-128.0;656.0;72.0;344.0;531.0;-744.0;4.0;395.0
337.0;220.0;493.0;482.0;367.0;-85.0;690.0;396.0
528.0;568.0;576.0;563.0;808.0;-836.0;598.0;692.0
168.0;-234.0;272.0;717.0;-262.0;-538.0;449.0;398.0
350.0;567.0;216.0;739.0;738.0;-957.0;323.0;809.0
202.0;323.0;172.0;467.0;453.0;-712.0;-75.0;652.0
581.0;-547.0;-418.0;429.0;-655.0;-350.0;-249.0;873.0
-66.0;-359.0;116.0;844.0;-478.0;-275.0;-60.0;923.0
307.0;-581.0;-491.0;1129.0;-709.0;-579.0;-377.0;1190.0
-437.0;591.0;698.0;-302.0;592.0;249.0;695.0;217.0
-194.0;-489.0;-379.0;1035.0;-567.0;-113.0;-164.0;1079.0
443.0;209.0;407.0;560.0;-30.0;253.0;667.0;71.0
697.0;-443.0;-561.0;650.0;-415.0;-117.0;-783.0;253.0
735.0;-570.0;-505.0;521.0;-818.0;-1000.0;-562.0;925.0
96.0;-513.0;-638.0;216.0;-779.0;-682.0;-761.0;522.0
401.0;-507.0;-215.0;487.0;-543.0;-687.0;-46.0;492.0
82.0;-606.0;-386.0;68.0;-789.0;-1249.0;-587.0;1069.0
266.0;-591.0;-280.0;191.0;-604.0;-495.0;-167.0;658.0
-425.0;549.0;668.0;-53.0;458.0;53.0;737.0;-225.0
430.0;-232.0;159.0;955.0;-297.0;-242.0;247.0;271.0
641.0;-445.0;-655.0;453.0;-611.0;-634.0;-723.0;405.0
445.0;-485.0;-247.0;528.0;-587.0;-714.0;-73.0;602.0
