InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
-579.0;517.0;960.0;-18.0;-180.0;316.0;921.0;-820.0;175.0;93.0
-577.0;508.0;930.0;-97.0;-175.0;298.0;851.0;-875.0;165.0;86.0
-589.0;522.0;814.0;-29.0;-242.0;338.0;754.0;-781.0;181.0;139.0
-588.0;520.0;908.0;40.0;-257.0;311.0;784.0;-699.0;208.0;125.0
-85.0;62.0;133.0;-118.0;-381.0;89.0;-58.0;-195.0;437.0;179.0
-582.0;532.0;848.0;-20.0;-241.0;272.0;765.0;-782.0;243.0;174.0
-583.0;536.0;856.0;-16.0;-255.0;288.0;767.0;-772.0;240.0;157.0
-588.0;536.0;842.0;-12.0;-261.0;282.0;775.0;-761.0;239.0;148.0
-582.0;520.0;746.0;-96.0;-224.0;299.0;687.0;-826.0;206.0;231.0
-596.0;220.0;184.0;352.0;-442.0;737.0;-94.0;147.0;221.0;506.0
-652.0;476.0;330.0;114.0;-343.0;326.0;440.0;-227.0;160.0;243.0
-30.0;258.0;988.0;102.0;606.0;406.0;1137.0;-884.0;345.0;65.0
-391.0;487.0;234.0;-51.0;-424.0;-438.0;294.0;-293.0;452.0;136.0
-491.0;617.0;880.0;24.0;-133.0;111.0;866.0;-877.0;452.0;149.0
-410.0;460.0;680.0;-108.0;175.0;493.0;751.0;-689.0;397.0;35.0
-488.0;488.0;730.0;-142.0;-9.0;437.0;547.0;-773.0;371.0;117.0
-466.0;479.0;751.0;59.0;5.0;455.0;690.0;-588.0;362.0;183.0
-523.0;645.0;846.0;-44.0;-175.0;187.0;923.0;-827.0;413.0;173.0
-542.0;658.0;788.0;33.0;-54.0;162.0;702.0;-583.0;488.0;38.0
-489.0;216.0;642.0;80.0;221.0;287.0;428.0;-789.0;-150.0;348.0
-601.0;549.0;959.0;-23.0;-298.0;190.0;866.0;-876.0;271.0;128.0
-193.0;73.0;555.0;-338.0;121.0;-296.0;378.0;-725.0;188.0;-213.0
583.0;-589.0;876.0;-82.0;767.0;923.0;831.0;-667.0;-559.0;-7.0
-604.0;545.0;934.0;-71.0;-334.0;200.0;883.0;-895.0;252.0;120.0
418.0;-663.0;741.0;128.0;914.0;940.0;412.0;-702.0;-683.0;220.0
-463.0;200.0;648.0;-240.0;-147.0;-413.0;282.0;-482.0;569.0;-215.0
-139.0;429.0;982.0;-139.0;196.0;292.0;942.0;-801.0;459.0;100.0
-597.0;548.0;974.0;-43.0;-272.0;225.0;940.0;-899.0;258.0;96.0
-273.0;530.0;999.0;22.0;248.0;274.0;916.0;-712.0;508.0;-64.0
-365.0;147.0;591.0;-343.0;-23.0;-456.0;323.0;-485.0;397.0;-168.0
-425.0;189.0;984.0;-78.0;224.0;380.0;932.0;-944.0;-139.0;67.0
-605.0;562.0;943.0;-48.0;-315.0;218.0;914.0;-894.0;246.0;147.0
-608.0;560.0;943.0;-68.0;-331.0;215.0;899.0;-895.0;243.0;148.0
-424.0;186.0;1002.0;-59.0;223.0;382.0;936.0;-928.0;-142.0;68.0
-315.0;117.0;424.0;-98.0;-124.0;-528.0;-103.0;-216.0;262.0;50.0
-371.0;160.0;611.0;-388.0;-192.0;-408.0;336.0;-506.0;405.0;-201.0
-407.0;220.0;980.0;-116.0;240.0;403.0;929.0;-925.0;-154.0;41.0
-323.0;-126.0;638.0;9.0;-126.0;-365.0;641.0;-293.0;331.0;-289.0
-300.0;-132.0;412.0;56.0;-48.0;-493.0;718.0;-266.0;364.0;1.0
-593.0;581.0;944.0;71.0;-307.0;138.0;911.0;-883.0;335.0;80.0
-596.0;540.0;925.0;-189.0;-344.0;232.0;877.0;-880.0;235.0;164.0
-436.0;254.0;999.0;-72.0;250.0;393.0;962.0;-928.0;-107.0;79.0
-437.0;251.0;999.0;-31.0;228.0;397.0;962.0;-913.0;-123.0;125.0
-424.0;229.0;998.0;-61.0;244.0;432.0;952.0;-930.0;-144.0;94.0
724.0;-700.0;433.0;-152.0;632.0;814.0;313.0;-239.0;-618.0;9.0
-341.0;146.0;761.0;-437.0;-91.0;-593.0;202.0;-665.0;503.0;-190.0
-421.0;213.0;997.0;-77.0;227.0;422.0;943.0;-928.0;-165.0;66.0
-457.0;246.0;988.0;40.0;206.0;411.0;956.0;-891.0;-173.0;161.0
-415.0;245.0;985.0;16.0;249.0;411.0;982.0;-916.0;-176.0;180.0
-443.0;219.0;930.0;67.0;217.0;407.0;1016.0;-858.0;-159.0;171.0
-404.0;175.0;999.0;45.0;239.0;433.0;893.0;-915.0;-207.0;157.0
-400.0;162.0;938.0;33.0;243.0;431.0;956.0;-863.0;-213.0;150.0
-395.0;157.0;973.0;-17.0;239.0;442.0;940.0;-894.0;-206.0;133.0
-391.0;158.0;990.0;-13.0;246.0;446.0;944.0;-910.0;-209.0;123.0
-399.0;170.0;969.0;28.0;231.0;430.0;932.0;-904.0;-181.0;161.0
-424.0;206.0;969.0;56.0;211.0;420.0;951.0;-900.0;-176.0;177.0
-272.0;36.0;997.0;-7.0;315.0;482.0;932.0;-914.0;-291.0;121.0
-94.0;-108.0;834.0;-47.0;185.0;-99.0;622.0;-164.0;-26.0;-263.0
-568.0;536.0;991.0;-116.0;-79.0;223.0;959.0;-920.0;339.0;107.0
-568.0;560.0;962.0;-71.0;-86.0;198.0;960.0;-898.0;365.0;82.0
-569.0;560.0;970.0;-69.0;-84.0;197.0;975.0;-905.0;366.0;73.0
-568.0;560.0;965.0;-72.0;-84.0;196.0;969.0;-902.0;369.0;85.0
-729.0;737.0;408.0;360.0;-575.0;-884.0;683.0;-411.0;874.0;684.0
-369.0;288.0;1008.0;-85.0;430.0;593.0;1019.0;-804.0;8.0;75.0
-570.0;563.0;949.0;-66.0;-85.0;193.0;989.0;-905.0;373.0;82.0
-571.0;561.0;961.0;-67.0;-83.0;195.0;967.0;-900.0;370.0;86.0
-570.0;561.0;963.0;-70.0;-85.0;196.0;958.0;-909.0;369.0;76.0
-568.0;560.0;968.0;-67.0;-84.0;196.0;971.0;-901.0;368.0;53.0
-569.0;557.0;970.0;-75.0;-80.0;201.0;979.0;-905.0;364.0;58.0
-570.0;559.0;980.0;-74.0;-84.0;202.0;979.0;-906.0;361.0;80.0
-512.0;484.0;649.0;-14.0;-522.0;-339.0;388.0;-167.0;368.0;-204.0
-571.0;556.0;962.0;-69.0;-81.0;201.0;947.0;-903.0;361.0;59.0
-572.0;557.0;970.0;-76.0;-84.0;200.0;948.0;-903.0;361.0;79.0
-570.0;557.0;976.0;-69.0;-85.0;200.0;976.0;-898.0;359.0;106.0
-569.0;556.0;976.0;-74.0;-82.0;202.0;943.0;-904.0;359.0;77.0
-569.0;554.0;977.0;-66.0;-81.0;202.0;943.0;-905.0;356.0;96.0
-569.0;556.0;980.0;-71.0;-77.0;204.0;957.0;-901.0;360.0;81.0
-619.0;500.0;877.0;-49.0;-355.0;-237.0;686.0;-648.0;530.0;-8.0
-568.0;554.0;945.0;-68.0;-79.0;202.0;978.0;-901.0;361.0;91.0
-568.0;557.0;973.0;-76.0;-76.0;200.0;952.0;-906.0;369.0;65.0
-537.0;373.0;970.0;-63.0;7.0;412.0;997.0;-905.0;24.0;80.0
-610.0;534.0;1204.0;125.0;-269.0;296.0;1263.0;-1133.0;245.0;7.0
-569.0;558.0;966.0;-75.0;-75.0;201.0;971.0;-904.0;369.0;93.0
-542.0;354.0;434.0;-68.0;-601.0;-479.0;224.0;-190.0;499.0;66.0
-567.0;559.0;955.0;-71.0;-77.0;198.0;962.0;-907.0;370.0;86.0
-565.0;557.0;961.0;-64.0;-78.0;198.0;991.0;-899.0;371.0;79.0
-600.0;538.0;955.0;-107.0;-197.0;292.0;923.0;-930.0;250.0;46.0
-475.0;422.0;877.0;-348.0;-188.0;-5.0;851.0;-877.0;523.0;-158.0
484.0;-389.0;881.0;-7.0;704.0;389.0;779.0;-817.0;-159.0;233.0
-570.0;578.0;858.0;124.0;-85.0;183.0;1011.0;-913.0;350.0;255.0
-586.0;575.0;961.0;-8.0;-34.0;213.0;955.0;-906.0;382.0;111.0
-623.0;-379.0;-471.0;698.0;-495.0;376.0;-710.0;621.0;-141.0;753.0
-851.0;807.0;-327.0;489.0;-597.0;-248.0;-444.0;446.0;518.0;575.0
-588.0;571.0;963.0;-12.0;-34.0;214.0;981.0;-891.0;377.0;145.0
-581.0;561.0;965.0;-40.0;-11.0;227.0;971.0;-905.0;357.0;93.0
-579.0;557.0;954.0;-37.0;-3.0;233.0;982.0;-900.0;365.0;114.0
-579.0;556.0;984.0;-32.0;-3.0;230.0;965.0;-902.0;365.0;129.0
-568.0;556.0;970.0;-80.0;-77.0;199.0;954.0;-904.0;362.0;88.0
-567.0;554.0;971.0;-69.0;-77.0;202.0;974.0;-898.0;360.0;68.0
-579.0;557.0;971.0;-36.0;-5.0;231.0;956.0;-900.0;356.0;108.0
-792.0;747.0;-36.0;465.0;-677.0;-969.0;158.0;134.0;653.0;720.0
-575.0;569.0;962.0;-22.0;-12.0;227.0;979.0;-904.0;379.0;65.0
-565.0;560.0;962.0;-82.0;-69.0;202.0;985.0;-904.0;364.0;59.0
-567.0;568.0;979.0;-2.0;9.0;228.0;949.0;-878.0;385.0;69.0
-562.0;571.0;962.0;-12.0;14.0;221.0;956.0;-896.0;397.0;123.0
-585.0;574.0;960.0;-13.0;-21.0;214.0;1012.0;-893.0;382.0;96.0
-600.0;574.0;994.0;-4.0;-45.0;211.0;980.0;-890.0;360.0;110.0
-565.0;559.0;970.0;-77.0;-76.0;198.0;979.0;-902.0;369.0;80.0
-567.0;561.0;960.0;-77.0;-72.0;202.0;982.0;-910.0;370.0;80.0
-579.0;572.0;987.0;11.0;-100.0;196.0;965.0;-849.0;372.0;66.0
-568.0;560.0;961.0;-69.0;-78.0;201.0;964.0;-904.0;370.0;98.0
-565.0;565.0;965.0;-65.0;-79.0;191.0;961.0;-895.0;380.0;76.0
-259.0;298.0;661.0;-13.0;-491.0;-79.0;581.0;-3.0;282.0;-259.0
-669.0;16.0;-54.0;571.0;-539.0;722.0;-396.0;318.0;-222.0;492.0
-565.0;570.0;966.0;-79.0;-79.0;188.0;972.0;-912.0;384.0;98.0
-566.0;553.0;976.0;-72.0;-82.0;196.0;975.0;-911.0;357.0;102.0
-567.0;555.0;956.0;-73.0;-76.0;204.0;973.0;-915.0;359.0;89.0
-598.0;495.0;661.0;1.0;-421.0;-487.0;727.0;-567.0;477.0;254.0
-562.0;557.0;982.0;-76.0;-68.0;201.0;996.0;-888.0;361.0;68.0
-557.0;561.0;969.0;-85.0;-64.0;196.0;998.0;-899.0;381.0;114.0
-570.0;550.0;965.0;-89.0;-128.0;225.0;1025.0;-864.0;315.0;52.0
-701.0;532.0;896.0;129.0;-586.0;-587.0;595.0;-507.0;558.0;90.0
-557.0;570.0;955.0;-62.0;-63.0;189.0;970.0;-892.0;391.0;84.0
-570.0;548.0;965.0;0.0;-108.0;207.0;958.0;-876.0;323.0;-43.0
-571.0;480.0;963.0;-158.0;-126.0;228.0;970.0;-916.0;270.0;20.0
-602.0;531.0;972.0;-92.0;-322.0;238.0;833.0;-931.0;223.0;74.0
98.0;-122.0;127.0;-136.0;-267.0;314.0;75.0;-123.0;255.0;177.0
-567.0;477.0;992.0;-176.0;-120.0;232.0;967.0;-951.0;279.0;22.0
-298.0;128.0;743.0;355.0;-13.0;-201.0;1084.0;-75.0;346.0;107.0
-765.0;762.0;-124.0;300.0;-924.0;-524.0;-404.0;304.0;879.0;304.0
-177.0;459.0;1006.0;-149.0;216.0;295.0;936.0;-896.0;473.0;47.0
-338.0;366.0;1037.0;-468.0;262.0;399.0;927.0;-1041.0;294.0;-320.0
-3.0;-263.0;1088.0;-586.0;524.0;678.0;1186.0;-1168.0;-232.0;-392.0
-607.0;538.0;964.0;-95.0;-337.0;237.0;899.0;-917.0;227.0;137.0
-88.0;-172.0;1004.0;-276.0;343.0;515.0;956.0;-947.0;-452.0;-143.0
-562.0;584.0;944.0;-111.0;-42.0;161.0;970.0;-975.0;423.0;18.0
-403.0;191.0;1027.0;-163.0;235.0;399.0;905.0;-951.0;-135.0;0.0
-503.0;156.0;630.0;-402.0;-532.0;-266.0;234.0;-530.0;315.0;-183.0
-575.0;584.0;999.0;-44.0;-80.0;176.0;979.0;-898.0;398.0;84.0
-602.0;549.0;951.0;-89.0;-295.0;220.0;937.0;-912.0;264.0;147.0
-247.0;291.0;587.0;-21.0;-489.0;-79.0;578.0;-4.0;283.0;-359.0
-440.0;231.0;1008.0;-112.0;202.0;361.0;984.0;-926.0;-103.0;21.0
-421.0;192.0;1030.0;-109.0;226.0;376.0;971.0;-950.0;-134.0;32.0
-597.0;553.0;970.0;-57.0;-328.0;215.0;1008.0;-890.0;256.0;71.0
-594.0;573.0;1020.0;9.0;-33.0;218.0;1041.0;-868.0;356.0;91.0
136.0;-201.0;973.0;-196.0;948.0;830.0;979.0;-937.0;-309.0;-43.0
-757.0;497.0;990.0;-59.0;611.0;767.0;1061.0;-1175.0;10.0;87.0
-413.0;212.0;1015.0;-96.0;233.0;398.0;972.0;-950.0;-133.0;40.0
-341.0;172.0;604.0;-396.0;-120.0;-428.0;137.0;-535.0;422.0;-280.0
-608.0;543.0;940.0;-136.0;-378.0;247.0;792.0;-945.0;195.0;151.0
-607.0;540.0;960.0;-104.0;-378.0;253.0;751.0;-942.0;191.0;131.0
-348.0;158.0;602.0;-395.0;-144.0;-451.0;283.0;-513.0;422.0;-206.0
-591.0;589.0;987.0;-38.0;-284.0;137.0;956.0;-869.0;326.0;81.0
-617.0;579.0;846.0;-80.0;-294.0;252.0;871.0;-974.0;294.0;130.0
144.0;226.0;1221.0;-167.0;478.0;70.0;1086.0;-1174.0;452.0;38.0
-259.0;303.0;970.0;-248.0;-38.0;247.0;899.0;-847.0;377.0;-212.0
-590.0;586.0;960.0;47.0;-296.0;138.0;932.0;-875.0;332.0;97.0
-603.0;539.0;923.0;-91.0;-258.0;44.0;906.0;-958.0;317.0;120.0
-607.0;541.0;974.0;-92.0;-341.0;236.0;909.0;-905.0;230.0;160.0
-597.0;541.0;972.0;-84.0;-344.0;234.0;973.0;-892.0;210.0;77.0
-534.0;379.0;1000.0;-61.0;15.0;-216.0;987.0;-900.0;240.0;36.0
-602.0;548.0;951.0;-71.0;-361.0;221.0;932.0;-894.0;246.0;100.0
-501.0;445.0;810.0;-9.0;-435.0;-350.0;940.0;-486.0;462.0;186.0
-599.0;555.0;958.0;-74.0;-339.0;228.0;957.0;-898.0;261.0;90.0
-604.0;557.0;916.0;-20.0;-352.0;218.0;984.0;-907.0;259.0;133.0
-606.0;549.0;981.0;-40.0;-348.0;199.0;976.0;-876.0;244.0;132.0
-337.0;122.0;990.0;4.0;286.0;447.0;955.0;-917.0;-221.0;141.0
-605.0;548.0;964.0;-68.0;-326.0;210.0;934.0;-900.0;254.0;119.0
-342.0;112.0;1042.0;-49.0;265.0;451.0;946.0;-936.0;-234.0;79.0
-8.0;-98.0;532.0;-265.0;291.0;-430.0;309.0;-425.0;202.0;67.0
-134.0;171.0;1147.0;-219.0;377.0;281.0;1309.0;-945.0;258.0;-52.0
622.0;-758.0;985.0;-271.0;940.0;930.0;930.0;-890.0;-661.0;-113.0
-605.0;548.0;978.0;-65.0;-329.0;227.0;946.0;-896.0;258.0;95.0
-606.0;549.0;986.0;-56.0;-325.0;216.0;913.0;-895.0;262.0;111.0
-66.0;-103.0;452.0;-40.0;228.0;-437.0;49.0;-374.0;170.0;-12.0
-605.0;544.0;971.0;-56.0;-332.0;187.0;905.0;-897.0;263.0;109.0
-606.0;544.0;961.0;-70.0;-337.0;180.0;967.0;-902.0;262.0;122.0
-608.0;545.0;958.0;-67.0;-331.0;185.0;935.0;-904.0;264.0;114.0
-607.0;539.0;951.0;-69.0;-341.0;183.0;962.0;-907.0;254.0;95.0
-435.0;-227.0;905.0;-235.0;19.0;167.0;693.0;-904.0;143.0;-129.0
-199.0;14.0;1040.0;91.0;551.0;806.0;1103.0;-612.0;-309.0;227.0
-605.0;567.0;953.0;-75.0;-362.0;73.0;915.0;-902.0;324.0;98.0
-447.0;523.0;993.0;-135.0;94.0;203.0;1116.0;-1054.0;378.0;-201.0
-233.0;-56.0;971.0;-142.0;295.0;554.0;932.0;-917.0;-414.0;-40.0
-88.0;-112.0;294.0;-49.0;199.0;-378.0;-16.0;-275.0;35.0;37.0
-602.0;569.0;968.0;-56.0;-351.0;112.0;923.0;-896.0;311.0;84.0
-426.0;476.0;744.0;-392.0;-480.0;-476.0;718.0;-591.0;478.0;-331.0
-274.0;179.0;665.0;-61.0;878.0;1035.0;749.0;-518.0;-173.0;125.0
-68.0;-108.0;337.0;-87.0;229.0;-439.0;-10.0;-382.0;158.0;40.0
-348.0;35.0;1128.0;-568.0;380.0;515.0;1111.0;-1142.0;287.0;-350.0
-429.0;223.0;1027.0;-114.0;225.0;369.0;981.0;-963.0;-133.0;10.0
