InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;Accelerometer RKN^ accY;Accelerometer HIP accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit RLA gyroY;Accelerometer RKN_ accX
-815;979.0;-193.0;375.0;-187.0;-252;373;6;992.0;69;119.0;316.0
-755;475.0;-26.0;923.0;-644.0;-280;441;-5;752.0;82;-116.0;282.0
-816;288.0;-40.0;1022.0;-37.0;-265;366;-3;1012.0;69;113.0;314.0
-827;270.0;12.0;1022.0;-69.0;-247;361;7;998.0;64;-46.0;348.0
-814;959.0;-188.0;374.0;-180.0;-261;374;1;1001.0;68;74.0;316.0
-781;950.0;-172.0;415.0;-164.0;-274;414;-1;1020.0;74;-197.0;363.0
-826;278.0;-20.0;1011.0;-81.0;-249;367;-2;1015.0;62;12.0;327.0
-813;975.0;-168.0;372.0;-177.0;-261;379;2;985.0;66;183.0;319.0
-752;1001.0;40.0;287.0;-138.0;-323;414;-3;1015.0;82;-396.0;309.0
-810;944.0;-187.0;370.0;-177.0;-262;375;-2;1004.0;70;38.0;309.0
-823;287.0;-42.0;1010.0;-74.0;-253;363;-1;1016.0;65;32.0;328.0
-826;277.0;-43.0;999.0;-86.0;-245;358;3;1015.0;67;42.0;325.0
-833;272.0;70.0;1010.0;-402.0;-255;337;35;923.0;68;191.0;345.0
-834;441.0;173.0;961.0;-422.0;-257;345;2;897.0;63;-216.0;328.0
-810;949.0;-184.0;373.0;-175.0;-258;371;-1;1009.0;72;-67.0;308.0
-807;961.0;-171.0;375.0;-164.0;-259;370;-1;1002.0;76;32.0;319.0
-806;958.0;-191.0;363.0;-166.0;-262;375;-3;1000.0;74;-39.0;318.0
-809;960.0;-171.0;373.0;-170.0;-264;372;-2;1006.0;71;75.0;317.0
-1160;66.0;-229.0;1060.0;-170.0;695;547;-701;960.0;118;-29.0;847.0
-815;877.0;-259.0;571.0;-324.0;-236;381;15;920.0;70;-351.0;391.0
-619;654.0;20.0;847.0;-392.0;-531;358;287;932.0;158;-540.0;158.0
-730;943.0;-252.0;384.0;-65.0;-311;464;-16;975.0;81;-184.0;291.0
-841;264.0;-19.0;1010.0;-222.0;-224;371;6;988.0;55;190.0;309.0
-807;936.0;-173.0;383.0;-185.0;-259;374;-1;1013.0;74;-164.0;320.0
-788;902.0;-232.0;556.0;-415.0;-234;416;-2;947.0;79;313.0;391.0
-829;256.0;132.0;940.0;-302.0;-263;349;3;958.0;63;196.0;327.0
-820;243.0;-50.0;1041.0;-216.0;-298;335;15;1005.0;75;606.0;422.0
-812;280.0;-77.0;1010.0;-98.0;-252;372;-5;1024.0;72;88.0;366.0
-694;957.0;-169.0;401.0;-165.0;-263;518;3;991.0;95;-8.0;310.0
-805;968.0;-210.0;381.0;-187.0;-263;373;-6;993.0;75;-15.0;303.0
-694;974.0;-201.0;388.0;-164.0;-269;520;-1;1004.0;92;-108.0;314.0
-822;245.0;-19.0;1020.0;-79.0;-247;369;1;984.0;66;74.0;352.0
-613;280.0;8.0;940.0;-277.0;-881;317;-618;1122.0;293;507.0;272.0
-817;272.0;-29.0;1019.0;-49.0;-242;368;-1;1003.0;72;19.0;312.0
-815;953.0;-180.0;371.0;-193.0;-235;379;9;1005.0;72;77.0;315.0
-824;303.0;-66.0;990.0;-27.0;-257;360;0;1034.0;65;43.0;339.0
-796;540.0;121.0;890.0;-506.0;-322;355;7;852.0;71;-527.0;261.0
-694;948.0;-171.0;398.0;-160.0;-262;520;3;996.0;94;96.0;327.0
-836;337.0;151.0;1001.0;-313.0;-247;350;27;963.0;61;-202.0;314.0
-786;873.0;-220.0;508.0;-421.0;-232;418;-1;939.0;80;-401.0;401.0
-820;954.0;-170.0;363.0;-197.0;-242;375;4;986.0;66;-159.0;308.0
-834;293.0;-58.0;1015.0;-92.0;-243;345;6;1011.0;66;-23.0;271.0
-820;949.0;-174.0;379.0;-197.0;-243;380;1;1008.0;64;81.0;314.0
-848;449.0;107.0;954.0;-219.0;-234;326;42;993.0;70;1623.0;248.0
-709;343.0;-15.0;986.0;-620.0;-293;465;151;797.0;116;37.0;272.0
-838;494.0;378.0;432.0;-299.0;-231;345;-135;1073.0;79;-602.0;-39.0
-752;994.0;24.0;282.0;-145.0;-326;417;-7;994.0;81;-49.0;304.0
-829;231.0;-68.0;1017.0;-65.0;-253;360;0;1011.0;61;34.0;328.0
-856;648.0;-257.0;791.0;-461.0;-182;335;-16;1213.0;63;-39.0;441.0
-663;954.0;-181.0;398.0;-167.0;-261;548;2;1016.0;101;-8.0;326.0
-1170;810.0;181.0;1014.0;-130.0;-554;1244;284;1049.0;-623;764.0;164.0
-803;648.0;-60.0;826.0;-285.0;-304;352;2;982.0;72;-1277.0;169.0
-755;1005.0;20.0;265.0;-148.0;-313;425;3;1000.0;79;-143.0;289.0
-759;9.0;-164.0;740.0;-517.0;-307;373;57;947.0;112;501.0;282.0
-795;784.0;-348.0;538.0;-379.0;-233;409;6;935.0;77;481.0;317.0
-663;950.0;-208.0;402.0;-159.0;-261;545;-1;1003.0;103;14.0;325.0
-775;497.0;-57.0;948.0;-647.0;-244;441;2;786.0;76;-110.0;302.0
-771;931.0;-203.0;423.0;-265.0;-273;421;-2;985.0;79;-198.0;328.0
-821;300.0;158.0;1001.0;-404.0;-249;363;6;908.0;69;21.0;393.0
-818;328.0;167.0;1001.0;-424.0;-254;363;1;906.0;70;24.0;417.0
-798;278.0;-42.0;991.0;-44.0;-247;386;-4;1025.0;80;6.0;353.0
-798;882.0;-238.0;502.0;-396.0;-277;388;-12;942.0;70;828.0;369.0
-663;949.0;-201.0;394.0;-169.0;-262;551;0;1008.0;98;16.0;325.0
-813;947.0;-170.0;358.0;-177.0;-245;381;3;995.0;69;-133.0;309.0
-664;955.0;-180.0;397.0;-167.0;-263;551;0;1014.0;98;27.0;332.0
-782;473.0;-77.0;928.0;-593.0;-238;422;2;792.0;80;400.0;299.0
-845;316.0;191.0;1009.0;-329.0;-247;342;-10;951.0;56;-43.0;430.0
-813;951.0;-187.0;380.0;-181.0;-247;377;1;983.0;71;58.0;303.0
-822;192.0;-71.0;1023.0;-90.0;-255;355;4;1010.0;69;-29.0;329.0
-815;972.0;-171.0;379.0;-212.0;-241;383;8;984.0;68;-56.0;316.0
-786;989.0;-220.0;384.0;-172.0;-245;406;3;983.0;82;23.0;289.0
-848;358.0;6.0;986.0;-434.0;-255;345;-7;887.0;51;1093.0;344.0
-663;613.0;-166.0;1229.0;-235.0;-292;385;392;820.0;539;207.0;791.0
-1399;337.0;-15.0;889.0;-126.0;-1124;2203;-478;971.0;-1526;-472.0;384.0
-805;351.0;25.0;1002.0;-382.0;-292;372;60;912.0;69;494.0;417.0
-800;750.0;218.0;743.0;-167.0;-359;320;-25;1015.0;66;214.0;-21.0
-673;939.0;-158.0;404.0;-99.0;-235;555;-1;1012.0;97;-12.0;325.0
-811;401.0;180.0;960.0;-358.0;-307;353;-33;931.0;64;305.0;252.0
-777;485.0;123.0;962.0;-225.0;-561;558;-474;948.0;-11;503.0;298.0
-798;276.0;81.0;1055.0;-172.0;-317;363;-10;990.0;68;-2147.0;424.0
-905;2682.0;-16.0;-354.0;-497.0;-299;532;-101;1141.0;-18;519.0;1.0
-831;340.0;15.0;1086.0;-219.0;-296;331;22;977.0;69;1229.0;347.0
-671;953.0;-180.0;396.0;-118.0;-236;557;-2;1034.0;97;21.0;335.0
-822;507.0;-50.0;915.0;-613.0;-231;371;8;825.0;69;-138.0;318.0
-852;253.0;37.0;982.0;-291.0;-232;375;-89;911.0;54;-295.0;307.0
-754;1931.0;575.0;1158.0;-383.0;-599;3479;-1681;946.0;95;681.0;-776.0
-787;463.0;76.0;947.0;-451.0;-279;387;10;898.0;79;489.0;261.0
-705;328.0;-63.0;973.0;-129.0;-378;-141;302;1006.0;293;32.0;242.0
-814;940.0;-189.0;373.0;-289.0;-235;380;-8;950.0;72;37.0;283.0
-666;929.0;-205.0;401.0;-171.0;-263;545;-3;1016.0;100;13.0;329.0
-808;982.0;-178.0;394.0;-255.0;-237;394;-5;1005.0;71;24.0;301.0
-839;322.0;-86.0;1012.0;-62.0;-230;344;72;1018.0;81;9.0;325.0
-948;296.0;-461.0;941.0;-141.0;-721;452;-78;1069.0;-259;-561.0;346.0
-817;956.0;-170.0;365.0;-244.0;-235;385;-3;986.0;66;34.0;300.0
-821;318.0;-30.0;1005.0;-24.0;-245;361;2;1011.0;71;-23.0;312.0
-816;979.0;-202.0;364.0;-244.0;-231;382;-2;982.0;70;73.0;302.0
-801;395.0;39.0;962.0;-385.0;-276;373;0;901.0;74;705.0;291.0
-685;955.0;-171.0;390.0;-128.0;-267;527;-2;1012.0;96;2.0;325.0
-798;581.0;-12.0;696.0;-588.0;-282;373;3;921.0;90;136.0;43.0
-822;339.0;141.0;989.0;-308.0;-265;355;1;1000.0;66;-392.0;344.0
-793;660.0;-47.0;775.0;-447.0;-279;355;-222;677.0;130;197.0;146.0
-828;248.0;99.0;1032.0;-284.0;-260;341;-6;934.0;68;8.0;347.0
-834;248.0;125.0;1026.0;-274.0;-265;344;-7;969.0;59;129.0;359.0
-887;512.0;-141.0;957.0;-429.0;-143;439;227;961.0;32;-6.0;218.0
-817;962.0;-187.0;361.0;-246.0;-233;383;-3;957.0;68;81.0;305.0
-834;270.0;91.0;1017.0;-189.0;-249;335;0;972.0;68;113.0;382.0
-808;952.0;-161.0;357.0;-159.0;-251;388;1;997.0;69;-254.0;292.0
-634;1313.0;241.0;291.0;-145.0;-370;127;-312;1151.0;289;950.0;39.0
-792;440.0;-5.0;981.0;-498.0;-303;371;-94;861.0;83;924.0;370.0
-711;927.0;-186.0;373.0;-136.0;-248;509;-1;1005.0;92;144.0;317.0
-821;287.0;-71.0;1021.0;-90.0;-261;361;-1;1017.0;66;160.0;336.0
-872;502.0;-57.0;942.0;-554.0;-297;378;97;661.0;13;24.0;332.0
-778;888.0;-199.0;414.0;-96.0;-187;451;74;992.0;88;-204.0;269.0
-866;299.0;-238.0;967.0;-433.0;-185;326;21;935.0;57;151.0;272.0
-709;927.0;-277.0;497.0;-258.0;-316;484;-34;994.0;84;-215.0;361.0
-730;1010.0;25.0;265.0;-148.0;-330;441;-1;1010.0;86;34.0;296.0
-852;378.0;78.0;990.0;-491.0;-244;321;8;850.0;57;129.0;224.0
-831;538.0;72.0;867.0;-619.0;-239;395;49;833.0;51;-19.0;503.0
-810;999.0;-158.0;353.0;-244.0;-227;391;7;980.0;73;-30.0;319.0
-807;945.0;-176.0;364.0;-158.0;-262;376;-2;1016.0;72;-65.0;301.0
-852;277.0;-22.0;986.0;-436.0;-239;337;31;875.0;53;212.0;366.0
-762;928.0;-260.0;480.0;-266.0;-274;436;-6;952.0;80;346.0;382.0
-775;984.0;18.0;299.0;-245.0;-325;384;-2;995.0;76;276.0;314.0
-816;937.0;-205.0;380.0;-259.0;-234;386;6;1018.0;67;-37.0;269.0
-762;18.0;-70.0;1329.0;-53.0;-241;452;-14;601.0;126;483.0;581.0
-683;945.0;-206.0;402.0;-162.0;-278;525;3;1017.0;95;-261.0;344.0
-787;984.0;-123.0;342.0;-120.0;-260;404;-1;1027.0;78;-38.0;313.0
-770;-150.0;-127.0;1067.0;-141.0;-265;358;20;954.0;114;219.0;402.0
-683;945.0;-202.0;414.0;-145.0;-275;521;-2;994.0;98;26.0;327.0
-683;939.0;-211.0;412.0;-168.0;-274;517;-1;997.0;100;36.0;324.0
-751;991.0;17.0;264.0;-166.0;-317;413;-2;1003.0;87;270.0;304.0
-823;339.0;107.0;1000.0;-245.0;-264;357;4;1005.0;65;470.0;370.0
-775;970.0;-157.0;363.0;-170.0;-231;433;7;939.0;83;10.0;293.0
-747;917.0;-267.0;479.0;-258.0;-282;454;-7;982.0;81;264.0;359.0
-778;948.0;-211.0;427.0;-276.0;-271;417;1;947.0;77;166.0;342.0
-836;278.0;49.0;1050.0;-196.0;-249;349;-3;965.0;61;-75.0;415.0
-783;971.0;-175.0;361.0;-205.0;-247;423;-6;988.0;76;0.0;313.0
-261;216.0;-142.0;1003.0;-357.0;-377;299;-362;991.0;588;239.0;426.0
-812;238.0;-30.0;1011.0;-85.0;-254;377;5;1002.0;69;-144.0;363.0
-812;982.0;-187.0;356.0;-136.0;-299;431;-44;1021.0;35;-16.0;292.0
-776;496.0;-70.0;923.0;-634.0;-247;423;6;768.0;82;-90.0;312.0
-650;931.0;-195.0;412.0;-147.0;-291;547;1;984.0;102;0.0;307.0
-630;964.0;-181.0;365.0;-136.0;-280;568;0;1005.0;106;5.0;301.0
-684;930.0;-199.0;402.0;-157.0;-279;518;-4;1006.0;98;17.0;335.0
-1029;-428.0;-548.0;1318.0;-113.0;-303;308;-182;874.0;4;-79.0;555.0
-689;937.0;-201.0;394.0;-139.0;-271;521;6;996.0;95;19.0;335.0
-809;970.0;-179.0;354.0;-115.0;-260;375;-2;1014.0;71;34.0;307.0
-965;701.0;-37.0;915.0;-178.0;-409;135;45;986.0;11;-209.0;311.0
-813;957.0;-169.0;376.0;-178.0;-266;377;1;996.0;65;32.0;300.0
-890;277.0;-274.0;1109.0;-242.0;-256;327;-213;1023.0;131;-173.0;728.0
-746;939.0;-242.0;479.0;-280.0;-278;445;-1;957.0;87;213.0;363.0
-762;914.0;-171.0;478.0;-172.0;-266;436;-12;1003.0;83;952.0;366.0
-802;330.0;61.0;1015.0;-186.0;-272;343;-198;880.0;109;105.0;452.0
-814;949.0;-171.0;372.0;-192.0;-237;380;-4;983.0;71;109.0;303.0
-818;954.0;-189.0;367.0;-231.0;-232;387;5;997.0;66;-90.0;320.0
-812;954.0;-175.0;375.0;-130.0;-260;383;0;1014.0;66;38.0;314.0
-727;930.0;-226.0;450.0;-184.0;-269;476;3;983.0;90;176.0;358.0
-813;346.0;174.0;1044.0;-268.0;-267;365;-99;940.0;77;34.0;459.0
-805;406.0;145.0;992.0;-518.0;-271;365;-31;848.0;80;60.0;344.0
-829;446.0;89.0;949.0;-468.0;-261;336;-7;942.0;73;-294.0;407.0
-808;950.0;-171.0;363.0;-125.0;-263;374;-3;1016.0;71;-28.0;310.0
-816;971.0;-152.0;370.0;-226.0;-238;384;-1;985.0;67;-164.0;312.0
-756;908.0;-188.0;466.0;-292.0;-272;439;2;952.0;84;249.0;387.0
-681;933.0;-202.0;412.0;-159.0;-274;520;1;991.0;101;41.0;334.0
-730;931.0;-213.0;458.0;-217.0;-277;474;-4;1020.0;86;-495.0;356.0
-799;846.0;194.0;633.0;-429.0;-383;300;14;1016.0;81;26.0;21.0
-828;265.0;-63.0;1023.0;-154.0;-251;348;5;1010.0;68;-115.0;359.0
-659;949.0;-212.0;381.0;-174.0;-288;547;-3;1033.0;96;59.0;309.0
-827;182.0;-38.0;1024.0;-147.0;-257;355;5;985.0;64;3.0;337.0
-807;960.0;-165.0;372.0;-216.0;-238;393;-4;976.0;72;-216.0;306.0
-815;970.0;-166.0;373.0;-226.0;-236;385;-1;979.0;68;88.0;305.0
-713;935.0;-212.0;452.0;-172.0;-274;496;2;1007.0;90;157.0;339.0
-814;967.0;-192.0;393.0;-216.0;-240;387;-5;994.0;67;-60.0;309.0
-803;455.0;108.0;936.0;-550.0;-280;374;-16;869.0;72;292.0;339.0
-806;290.0;-43.0;1024.0;-92.0;-240;384;4;978.0;76;115.0;338.0
-669;937.0;-222.0;418.0;-186.0;-264;552;-9;995.0;94;206.0;327.0
-736;924.0;-266.0;497.0;-330.0;-284;447;-6;951.0;93;269.0;365.0
-690;930.0;-222.0;428.0;-160.0;-277;511;-2;1009.0;98;-391.0;327.0
-686;141.0;-329.0;1268.0;-303.0;-283;482;-37;953.0;117;356.0;489.0
-807;959.0;-167.0;360.0;-206.0;-246;389;-9;996.0;71;-455.0;318.0
-809;980.0;-160.0;360.0;-222.0;-241;390;-2;997.0;71;-131.0;305.0
-775;1006.0;21.0;293.0;-237.0;-314;391;-2;981.0;77;160.0;306.0
-714;921.0;-201.0;416.0;-196.0;-263;495;5;973.0;93;-935.0;302.0
-827;179.0;10.0;1078.0;-225.0;-237;349;66;879.0;76;-693.0;590.0
-824;259.0;0.0;970.0;-261.0;-307;378;-18;858.0;52;-593.0;394.0
-780;952.0;-179.0;430.0;-88.0;-272;413;1;1005.0;77;-283.0;345.0
